"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name"
"646",97537,1,286,"lat","7",0,3,0,0,0,1.41,"busanello","Busanello","Busanello","Gabriel Dal Toé Busanello","https://s.glbimg.com/es/sde/f/2022/03/19/9a30d49720fb53d5ad43eef3f82e8dc2_FORMATO.png","Juventude"
"647",109246,1,327,"ata","6",0,1,0,0,0,NA,"kawe","Kawê","Kawê","Kawê Ferreira Godoy Viana","https://s.glbimg.com/es/sde/f/2022/02/25/efdddc1fdc3efbb2f4b53cd0d9db2f60_FORMATO.png","América-MG"
"648",108133,1,286,"ata","6",0,3,0,0,0,1.41,"pitta","Pitta","Pitta","Isidro Miguel Pitta Saldívar ","https://s.glbimg.com/es/sde/f/2022/04/06/d5b98eae02b3de3352cd02c6cc1b5c36_FORMATO.png","Juventude"
"649",78580,1,1371,"ata","6",0,4,0,0,0,NA,"jonathan-cafu","Jonathan Cafu","J. Cafu","Jonathan Renato Barbosa","https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png","Cuiabá"
"650",107183,1,293,"gol","6",0,2,0,0,0,0.96,"leo-linck","Léo Linck","L. Linck","Léo Matias Baiersdorf Linck","https://s.glbimg.com/es/sde/f/2021/04/14/31751fba3a98d772473dace237a4be33_FORMATO.png","Athlético-PR"
"651",91888,1,314,"lat","7",0,3,0,0,0,NA,"kevin","Kevin ","Kevin ","Kevin Peterson dos Santos Silva","https://s.glbimg.com/es/sde/f/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png","Avaí"
"652",115998,1,327,"ata","6",0,1,0,0,0,NA,"adyson","Adyson","Adyson","Adyson do Nascimento Soares","https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png","América-MG"
"653",112831,1,314,"ata","6",0,2,0,0,0,0.96,"gustavo-santos","Gustavo Santos","G. Santos","Gustavo Santos Simões da Silva","https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png","Avaí"
"654",97645,1,276,"gol","6",0,2,0,0,0,0.96,"thiago-couto","Thiago Couto","T. Couto","Thiago Couto Wenceslau","https://s.glbimg.com/es/sde/f/2022/03/01/99285c40d162aad37e75e9e295ae0369_FORMATO.png","São Paulo"
"655",107416,1,290,"mei","6",0,3,0,0,0,1.41,"luan-dias","Luan Dias","L. Dias","Luan Dias da Silva","https://s.glbimg.com/es/sde/f/2021/06/15/5866621e0b65a2335910b7071eb0d81e_FORMATO.jpeg","Goiás"
"656",86841,1,285,"mei","6",0,7,0,0,0,3.19,"boschilia","Boschilia","Boschilia","Gabriel Boschilia","https://s.glbimg.com/es/sde/f/2022/04/02/c206be82adb058c6ba1e3bc51d58712d_FORMATO.png","Internacional"
"657",97908,1,263,"mei","7",0,6,0,0,0,2.75,"luis-oyama","Luís Oyama","L. Oyama","Luís Felipe Oyama","https://s.glbimg.com/es/sde/f/2022/03/25/268b1a146aebc4fb25bbcc38654f08b0_FORMATO.png","Botafogo"
"658",94894,1,286,"ata","7",0,4,0,0,0,1.85,"capixaba","Capixaba","Capixaba","João Victor da Vitória Fernandes","https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png","Juventude"
"659",102928,1,293,"ata","6",0,7,0,0,0,3.19,"canobbio","Canobbio","Canobbio","Agustín Canobbio Graviz","https://s.glbimg.com/es/sde/f/2022/03/30/ae776027bce5d99b2a19ab81b191f35b_FORMATO.png","Athlético-PR"
"660",111798,1,266,"ata","6",0,1,0,0,0,0.52,"marcelinho","Marcelinho","Marcelinho","Marcelo Francine de Castro Feliciano","","Fluminense"
"661",110918,1,293,"mei","6",0,1,0,0,0,0.52,"joao-pedro","João Pedro","J. Pedro","João Pedro de Moura Siembarski","https://s.glbimg.com/es/sde/f/2021/04/14/d9fc669a9a4ad30104cb451d48935be9_FORMATO.png","Athlético-PR"
"662",112327,1,1371,"ata","6",0,3,0,0,0,1.41,"gustavo-nescau","Gustavo Nescau","G. Nescau","Gustavo Henrique Alves Silva","https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png","Cuiabá"
"663",110251,1,293,"gol","6",0,1,0,0,0,0.52,"gabriel-pereira","Gabriel Pereira","G. Pereira","Gabriel Roberto Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png","Athlético-PR"
"664",111332,1,286,"mei","6",0,1,0,0,0,0.52,"kelvi","Kelvi","Kelvi","Kelvi Chiesa Gomes","https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png","Juventude"
"665",110624,1,275,"gol","6",0,1,0,0,0,0.52,"mateus","Mateus","Mateus","Mateus Oliveira Mendes","https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg","Palmeiras"
"666",98289,1,373,"ata","6",0,5,0,0,0,NA,"churin","Churín","Churín","Diego Churín Puyo","https://s.glbimg.com/es/sde/f/2022/04/07/9a194b1a94b42ab9128ae5de58f877b1_FORMATO.png","Atlético-GO"
"667",111837,1,266,"gol","6",0,1,0,0,0,0.52,"gustavo-ramalho","Gustavo Ramalho","G. Ramalho","Gustavo Ramalho Bremer Pinto","https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png","Fluminense"
"668",110708,1,266,"gol","6",0,1,0,0,0,0.52,"pedro-rangel","Pedro Rangel","P. Rangel","Pedro Felipe De Faria Rangel","https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png","Fluminense"
"669",104991,1,263,"gol","6",0,1,0,0,0,0.52,"igo","Igo","Igo","Igo Gabriel Santos Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png","Botafogo"
"670",97448,1,286,"zag","6",0,3,0,0,0,1.41,"thalisson-kelven","Thalisson Kelven","T. Kelven","Thalisson Kelven da Silva","https://s.glbimg.com/es/sde/f/2022/03/24/5003d976abc2848d0ded5ed466986ba3_FORMATO.png","Juventude"
"671",103261,1,314,"zag","6",0,2,0,0,0,0.96,"rodrigo-freitas","Rodrigo Freitas","R. Freitas","Rodrigo dos Santos de Freitas","https://s.glbimg.com/es/sde/f/2022/04/08/d5bcf8daa04da76c1372d8a8a834cf98_FORMATO.png","Avaí"
"672",109638,1,290,"tec","7",0,2,0,0,0,NA,"glauber-ramos","Glauber Ramos","G. Ramos","Glauber Ramos da Silva","https://s.glbimg.com/es/sde/f/2022/03/24/8dba240a5bbedc0ef431c67302304385_FORMATO.png","Goiás"
"673",87262,1,277,"mei","7",0,4,0,0,0,1.85,"willian-maranhao","Willian Maranhão","W. Maranhão","Willian Marlon Ferreira Moraes","https://s.glbimg.com/es/sde/f/2022/03/25/593ee3a7e1faac36e8519aa86b2922e9_FORMATO.png","Santos"
"674",115270,1,356,"zag","6",0,1,0,0,0,0.52,"habraao","Habraão","Habraão","Habraão Lincon do Nascimento Saraiva","https://s.glbimg.com/es/sde/f/2022/02/25/52dea82d766362b1906e81c53e3a1768_FORMATO.png","Fortaleza"
"675",116083,1,286,"gol","6",0,1,0,0,0,0.52,"arthur","Arthur","Arthur","Arthur de Bem Ribas","https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png","Juventude"
"676",106160,1,280,"gol","6",0,3,0,0,0,1.41,"lucao","Lucão","Lucão","Lucas Alexandre Galdino de Azevedo","https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png","Bragantino"
"677",116835,1,290,"ata","6",0,1,0,0,0,0.52,"reginaldo","Reginaldo","Reginaldo","Reginaldo dos Santos Moreira","https://s.glbimg.com/es/sde/f/2022/03/02/cb070d1f165b7f9268be51fcc9f9eb71_FORMATO.png","Goiás"
"678",110698,1,293,"gol","6",0,1,0,0,0,0.52,"mycael","Mycael","Mycael","Mycael Pontes Moreira","https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png","Athlético-PR"
"679",110727,1,282,"mei","6",0,2,0,0,0,0.96,"rubens","Rubens","Rubens","Rubens Antônio Dias","https://s.glbimg.com/es/sde/f/2022/02/27/ff3b3e061076be1ac8780a1fb32377ae_FORMATO.png","Atlético-MG"
"680",117335,1,266,"ata","6",0,1,0,0,0,0.52,"gabryel-martins","Gabryel Martins","G. Martins","Gabryel da Silva Martins",NA,"Fluminense"
"681",111791,1,280,"zag","6",0,2,0,0,0,0.96,"henrique-halls","Henrique Halls","H. Halls","Henrique Halls Rocha da Silva","https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png","Bragantino"
"682",107226,1,356,"lat","6",0,1,0,0,0,0.52,"vitor-ricardo","Vitor Ricardo","V. Ricardo","Vitor Ricardo Guerra Candido Wach","https://s.glbimg.com/es/sde/f/2022/02/25/f9c34555359e8b47ae00538231aa5bf8_FORMATO.png","Fortaleza"
"683",88037,1,263,"tec","7",0,4,0,0,0,NA,"luis-castro","Luís Castro","L. Castro","Luís Manuel Ribeiro de Castro","https://s.glbimg.com/es/sde/f/2022/02/21/3d4eb55c672851b1407085b09c4dfbb4_FORMATO.png","Botafogo"
"684",107044,1,266,"ata","6",0,1,0,0,0,0.52,"alexandre-jesus","Alexandre Jesus","A. Jesus","Alexandre de Jesus Jeruzalem Júnior","https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png","Fluminense"
"685",50297,1,290,"zag","7",0,6,0,0,0,2.75,"sidnei","Sidnei","Sidnei","Sidnei Rechel da Silva Júnior","https://s.glbimg.com/es/sde/f/2022/03/25/de8aca3ca653cdbadf47ac9498731de7_FORMATO.png","Goiás"
"686",111831,1,266,"ata","6",0,2,0,0,0,0.96,"matheus-martins","Matheus Martins","M. Martins","Matheus Martins Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/02/24/52cdea3c936aa96411d486880cef6e23_FORMATO.png","Fluminense"
"687",107344,1,354,"mei","6",0,3,0,0,0,1.41,"leo-rafael","Léo Rafael","L. Rafael","Leonardo Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/391ea8c7f2467a1281a47b4ed2aee680_FORMATO.png","Ceará"
"688",116825,1,266,"lat","6",0,1,0,0,0,0.52,"jhonny","Jhonny","Jhonny","Jhonny Cardinoti Pedro","https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png","Fluminense"
"689",112734,1,293,"ata","6",0,1,0,0,0,0.52,"daniel-cruz","Daniel Cruz","D. Cruz","Daniel dos Santos da Cruz","https://s.glbimg.com/es/sde/f/2022/03/08/835efd13e4af3227f1d634bda41126a0_FORMATO.png","Athlético-PR"
"690",115537,1,354,"zag","6",0,2,0,0,0,0.96,"marcos-victor","Marcos Victor","M. Victor","Marcos Victor Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png","Ceará"
"691",113252,1,327,"mei","6",0,1,0,0,0,0.52,"kevyn","Kevyn ","Kevyn ","Kevyn da Silva Soares","https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png","América-MG"
"692",115678,1,294,"lat","6",0,2,0,0,0,0.96,"diego","Diego","Diego","Diego Porfirio da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png","Coritiba"
"693",110988,1,373,"gol","6",0,1,0,0,0,0.52,"breno","Breno","Breno","Breno Boeno","https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png","Atlético-GO"
"694",111173,1,327,"lat","6",0,1,0,0,0,NA,"carlos-junio","Carlos Junio","C. Junio","Carlos Junio Rodrigues do Carmo","https://s.glbimg.com/es/sde/f/2022/02/25/c4829e0c9e8fc25760e95add75c4a14e_FORMATO.png","América-MG"
"695",116447,1,356,"mei","6",0,2,0,0,0,0.96,"hercules","Hércules","Hércules","Hércules Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/81f4c0990a69b56d3b74ca6d35292db9_FORMATO.png","Fortaleza"
"696",107248,1,290,"gol","6",0,1,0,0,0,0.52,"luis-felype","Luis Felype","L. Felype","Luis Felype Carvalho Ramos","https://s.glbimg.com/es/sde/f/2022/03/10/b251b4e9204de7aa45d81f7726caf298_FORMATO.png","Goiás"
"697",104204,1,294,"mei","6",0,3,0,0,0,1.41,"edson-carioca","Edson Carioca","E. Carioca","Edson Guilherme Mendes dos Santos","https://s.glbimg.com/es/sde/f/2022/02/23/1a227302507496e6f2fe29a847640458_FORMATO.png","Coritiba"
"698",117082,1,263,"lat","6",0,1,0,0,0,0.52,"jefinho","Jefinho","Jefinho","Jeferson Cavalcante Fernandes Filho","https://s.glbimg.com/es/sde/f/2022/03/21/132694330a1cf416c21f81442b7d86e5_FORMATO.png","Botafogo"
"699",113061,1,294,"gol","6",0,1,0,0,0,0.52,"rafael-william","Rafael William","R. William","Rafael William Dias Pinheiro","https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png","Coritiba"
"700",107314,1,263,"lat","6",0,1,0,0,0,0.52,"reydson","Reydson","Reydson","Reydson Renan de Almeida Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/21/41fd2bdc589715d9f89538c5aa91795b_FORMATO.png","Botafogo"
"701",107370,1,293,"lat","6",0,1,0,0,0,0.52,"daniel","Daniel","Daniel","Daniel Lima de Castro","https://s.glbimg.com/es/sde/f/2022/03/08/2aed09d1cca40439c5f09fa5a208003c_FORMATO.png","Athlético-PR"
"702",110602,1,277,"gol","6",0,1,0,0,0,0.52,"paulo-mazoti","Paulo Mazoti","P. Mazoti","Paulo Mazoti Azevedo","https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png","Santos"
"703",112367,1,294,"zag","6",0,2,0,0,0,0.96,"thalisson-gabriel","Thalisson Gabriel","T. Gabriel","Thalisson Gabriel Pereira Moreira","https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png","Coritiba"
"704",117343,1,263,"zag","6",0,1,0,0,0,0.52,"kawan","Kawan","Kawan","Kawan Thomaz Reis de Moraes","https://s.glbimg.com/es/sde/f/2022/03/21/93b62e936ceff34528e636cfa814ea29_FORMATO.png","Botafogo"
"705",113857,1,314,"zag","6",0,2,0,0,0,0.96,"lipe","Lipe","Lipe","Felipe Florencio da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png","Avaí"
"706",110962,1,263,"mei","6",0,3,0,0,0,1.41,"kayque","Kayque","Kayque","Kayque Luiz Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png","Botafogo"
"707",106931,1,294,"ata","6",0,3,0,0,0,1.41,"clayton","Clayton","Clayton","Clayton Fernandes Silva","https://s.glbimg.com/es/sde/f/2022/04/07/d77acac22c53adb29b02b378be525d67_FORMATO.png","Coritiba"
"708",114472,1,263,"ata","6",0,2,0,0,0,0.96,"gabriel-conceicao","Gabriel Conceição","G. Conceição","Gabriel da Conceição dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/d423c24265ae1a78e01c1bf4b987d409_FORMATO.png","Botafogo"
"709",110995,1,293,"lat","6",0,3,0,0,0,1.41,"pedrinho","Pedrinho","Pedrinho","Pedro Henrique Azevedo Pereira","https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png","Athlético-PR"
"710",112368,1,294,"mei","6",0,2,0,0,0,0.96,"bernardo","Bernardo","Bernardo","Bernardo Marcos Pinheiro Lemes","https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png","Coritiba"
"711",111413,1,314,"lat","6",0,2,0,0,0,0.96,"igor","Igor","Igor","Igor da Silva Dutra","https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png","Avaí"
"712",111806,1,263,"zag","6",0,1,0,0,0,0.52,"ewerton","Ewerton","Ewerton","Ewerton Vinicios Santana Porto","https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png","Botafogo"
