"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FD","FF","FS","FT","G","I","PI","PP","PS","SG","CV","DE","GS","GC","PC","DP"
"687",118092,18,276,"mei","6",0,1,0,0,0,NA,"luiz-henrique","Luiz Henrique","L. Henrique","Luiz Henrique Rosa Roque da Paz","https://s.glbimg.com/es/sde/f/2022/05/03/aebadf5f37c2408be749646adf161f9b_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",118093,18,276,"mei","6",0,1,0,0,0,NA,"leo-silva","Léo Silva","L. Silva","Leonardo de Almeida Silva","https://s.glbimg.com/es/sde/f/2022/05/03/dba51c520a148f72bdbcec428b7cb580_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",106835,18,327,"zag","6",0,2.26,0,2.65,6,NA,"luan-patrick","Luan Patrick","L. Patrick","Luan Patrick Wiedthauper","https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png","América-MG",NA,2,10,3,1,1,2,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA
"690",111546,18,354,"mei","6",0,2,0,0,0,NA,"david","David","David","Antônio David Souza Araújo","https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",107187,18,293,"zag","6",0,0.66,0,-0.1,1,NA,"joao-vialle","João Vialle","J. Vialle","João Victor Dall'Stella Vialle","https://s.glbimg.com/es/sde/f/2021/04/14/53318535704d9cdcce1de36f70caa614_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",106830,18,276,"mei","6",3.1,3.97,-0.87,5.35,4,NA,"talles","Talles","Talles","Talles Macedo Toledo Costa","https://s.glbimg.com/es/sde/f/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png","São Paulo",1,NA,12,5,NA,1,8,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",117849,18,264,"ata","6",0,1.26,0,0.38,5,NA,"giovane","Giovane","Giovane","Giovane Santana do Nascimento","https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png","Corinthians",NA,2,4,7,1,1,1,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",97468,18,263,"lat","6",1.4,3.98,-1.02,1.4,1,NA,"marcal","Marçal","Marçal","Fernando Marçal de Oliveira","https://s.glbimg.com/es/sde/f/2019/03/13/96f8df301c952d293d4d8bff4ce36038_FORMATO.png","Botafogo",NA,1,2,4,1,1,1,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",106803,18,276,"mei","6",0,2.84,0,1.07,6,NA,"andre-anderson","André Anderson","A. Anderson","André Anderson Pomilio Lima","https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png","São Paulo",NA,2,5,6,2,1,4,NA,NA,NA,20,NA,1,NA,NA,NA,NA,NA,NA,NA
"696",111412,18,314,"zag","6",0,4.54,0,2.12,15,NA,"arthur-chaves","Arthur Chaves","A. Chaves","Arthur Largura Chaves","https://s.glbimg.com/es/sde/f/2022/02/21/6102697e6547301f26bd68d36caacf40_FORMATO.png","Avaí",NA,5,21,12,1,2,10,NA,NA,NA,44,NA,NA,3,NA,NA,NA,NA,3,NA
"697",105807,18,266,"zag","6",0,1,0,0,0,NA,"luan","Luan","Luan","Luan de Freitas Molarinho Chagas","https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",70323,18,373,"tec","7",3.69,8.17,0.1,3.81,12,NA,"jorginho","Jorginho","Jorginho","Jorge Amorim de Oliveira Campos","https://s.glbimg.com/es/sde/f/2021/04/27/ed89bb6662d329721f0b34029b57a978_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",106219,18,293,"mei","6",0,1,0,0,0,NA,"kawan","Kawan","Kawan","Kawan Gabriel da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",108274,18,354,"zag","6",0,2,0,0,0,NA,"david-ricardo","David Ricardo","D. Ricardo","David Ricardo Loiola da Silva","https://s.glbimg.com/es/sde/f/2022/05/05/eca803d743d8a10b46ac4b03ccd6b039_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",95657,18,314,"mei","6",0,2,0,0,0,NA,"kazu","Kazu","Kazu","Gabriel Kazu Rossato Yanagu","https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",107251,18,290,"zag","6",0,1.45,0,2.17,7,NA,"da-silva","Da Silva","D. Silva","João Vitor Vallony da Silva","https://s.glbimg.com/es/sde/f/2022/04/14/725c74c1640e2114b3f019ae16a79a79_FORMATO.png","Goiás",NA,3,4,4,1,2,1,NA,1,NA,17,NA,NA,1,NA,NA,NA,NA,NA,NA
"703",107255,18,290,"mei","6",0,1,0,0,0,NA,"lincon","Lincon","Lincon","Harley D'Lincon Ribeiro da Rocha","https://s.glbimg.com/es/sde/f/2022/03/02/1f4801e8181121bafd820a42498a1f47_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",107186,18,293,"lat","6",0,1,0,0,0,NA,"vinicius-kaue","Vinicius Kauê","V. Kauê","Vinicius Kauê Ribeiro Ferreira","https://s.glbimg.com/es/sde/f/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",116834,18,290,"ata","6",0,0.73,0,-0.1,1,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo da Silva Gonçalves","https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",108279,18,354,"ata","6",0,5,0,0,0,NA,"vasquez","Vásquez","Vásquez","Jhon Freduar Vásquez Anaya","https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",101717,18,266,"ata","6",2.1,5.75,-1.25,2.1,1,NA,"marrony","Marrony","Marrony","Marrony da Silva Liberato","https://s.glbimg.com/es/sde/f/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png","Fluminense",NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",112136,18,276,"zag","2",1.5,1.8,-0.2,1.5,1,NA,"lucas-beraldo","Lucas Beraldo","L. Beraldo","Lucas Lopes Beraldo","https://s.glbimg.com/es/sde/f/2022/03/01/589beaa9c1293d090f117d09879e474f_FORMATO.png","São Paulo",NA,NA,1,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",107261,18,290,"mei","6",0,1,0,0,0,NA,"nathan","Nathan","Nathan","Nathan Melo Silva","https://s.glbimg.com/es/sde/f/2022/03/10/50411ee026dcc53c8cc70aefd1df156d_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",116013,18,262,"mei","6",0,1,0,0,0,NA,"igor-jesus","Igor Jesus","I. Jesus","Igor Jesus Lima","https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",111578,18,1371,"tec","7",4.06,6.96,0.36,3.72,8,NA,"antonio-oliveira","António Oliveira","A. Oliveira","António José Cardoso de Oliveira","https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",117818,18,276,"gol","6",0,1,0,0,0,NA,"young","Young","Young","Young Navarro Moraes","https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",118131,18,282,"lat","6",0,1,0,0,0,NA,"carlos-daniel","Carlos Daniel","C. Daniel","Carlos Daniel de Medeiros Silva","https://s.glbimg.com/es/sde/f/2022/05/07/8bdcd4fd3838516c933cbda545c50fb0_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",115248,18,275,"mei","6",0,1,0,0,0,NA,"jhonatan","Jhonatan","Jhonatan","Jhonatan dos Santos Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",115246,18,275,"mei","6",0,0.73,0,-0.5,2,NA,"naves","Naves","Naves","Kaiky Marques Naves","https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png","Palmeiras",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",108752,18,356,"ata","6",0,1.97,0,-1,0,NA,"david","David","David","David da Hora da Conceição","https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png","Fortaleza",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",107173,18,266,"mei","6",0,5,0,0,0,NA,"michel-araujo","Michel Araújo ","M. Araújo","Michel Daryl Araújo Villar","https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",87887,18,264,"zag","6",0,11,0,0,0,NA,"balbuena","Balbuena","Balbuena","Fabián Cornelio Balbuena González","https://s.glbimg.com/es/sde/f/2018/03/19/8391694cbff5bcefdd87bc85cc615423_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",83004,18,356,"mei","6",0,7,0,0,0,NA,"otero","Otero","Otero","Rómulo Otero Vásquez","https://s.glbimg.com/es/sde/f/2022/07/16/c5f5df2eead162d7dc6248c825aa23b0_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",101600,18,277,"zag","6",0,1,0,0,0,NA,"alex","Alex","Alex","Alex de Oliveira Nascimento","https://s.glbimg.com/es/sde/f/2021/05/04/14060d89e54c755512bce4ee1bd0d8fd_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",105934,18,275,"ata","6",-0.4,3.59,-1.41,-0.4,1,NA,"merentiel","Merentiel","Merentiel","Miguel Ángel Merentiel Serrano","https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",43618,18,293,"tec","7",7.56,9.72,0.56,4.98,13,NA,"luiz-felipe-scolari","Luiz Felipe Scolari","L. Scolari","Luiz Felipe Scolari","https://s.glbimg.com/es/sde/f/2021/07/09/e29b4de70c7cc0b46eb86661058d026f_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",68708,18,263,"mei","6",1.5,6.38,-1.62,1.5,1,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo de Oliveira Alves","https://s.glbimg.com/es/sde/f/2022/07/12/defe5a5f9596bc80eb9f86efab5f5bcd_FORMATO.png","Botafogo",NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",107229,18,282,"zag","6",0,1,0,0,0,NA,"hiago","Hiago","Hiago","Hiago Ribeiro Campelo","https://s.glbimg.com/es/sde/f/2022/06/14/9812f248e6037c1453c223a8eb48ae06_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",91908,18,282,"ata","6",0,8.07,-2.93,0,1,NA,"pavon","Pavón","Pavón","Cristian David Pavón","https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png","Atlético-MG",NA,1,1,1,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",107809,18,285,"mei","6",0,1,0,0,0,NA,"matheus-dias","Matheus Dias","M. Dias","Matheus dos Santos Dias","https://s.glbimg.com/es/sde/f/2022/04/02/4ce62c830e4cb1643464b791f40e084c_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",118411,18,294,"mei","6",0,1,0,0,0,NA,"maicky","Maicky","Maicky","Maicky Henrique Galastri Gomes","https://s.glbimg.com/es/sde/f/2022/06/15/52696ca377b2326db2ebadb47b3e99dc_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",75295,18,314,"ata","6",0,6,0,0,0,NA,"paolo-guerrero","Paolo Guerrero","P. Guerrero","José Paolo Guerrero Gonzales","https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",110623,18,294,"ata","6",0.5,0.95,-0.05,0.5,1,NA,"joao-vitor","João Vitor ","J. Vitor","João Vitor Moreira dos Santos","https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",110264,18,277,"zag","6",0,1,0,0,0,NA,"zabala","Zabala","Zabala","Leonardo Yassir Zabala Ceballos","https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",118747,18,277,"mei","6",0,1,0,0,0,NA,"ed-carlos","Ed Carlos","E. Carlos","Ed Carlos de Arruda Amorim","https://s.glbimg.com/es/sde/f/2022/07/20/949544ef6ebc1bb5ae66d7b470f873de_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",70449,18,294,"gol","6",0,6,0,0,0,NA,"gabriel","Gabriel","Gabriel","Gabriel Vasconcelos Ferreira","https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",118304,18,290,"ata","6",0,1.95,0,1.27,6,NA,"pedro-junqueira","Pedro Junqueira","P. Junqueira","Pedro Junqueira de Oliveira","https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png","Goiás",NA,1,7,2,NA,1,3,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",98005,18,314,"ata","6",0,4,0,0,0,NA,"nathan","Nathan","Nathan","Nathan Palafoz de Sousa","https://s.glbimg.com/es/sde/f/2022/07/18/928d4688872689cf9875b1e26a3d4fd9_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",107852,18,276,"gol","6",0,1,0,0,0,NA,"rokenedy","Rokenedy ","Rokenedy ","Rokenedy dos Santos","https://s.glbimg.com/es/sde/f/2021/04/14/f5586e121f0e40c33327995187dfcc7f_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",118676,18,277,"ata","6",1.4,2.61,-0.39,1.4,1,NA,"weslley-patati","Weslley Patati","W. Patati","Weslley Pinto Batista","https://s.glbimg.com/es/sde/f/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg","Santos",NA,NA,1,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",116025,18,262,"ata","6",0,1,0,0,0,NA,"petterson","Petterson","Petterson","Petterson Novaes Reis",NA,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",72588,18,277,"tec","7",0,10.67,0,0,0,NA,"lisca","Lisca","Lisca","Luiz Carlos Cirne Lima de Lorenzi","https://s.glbimg.com/es/sde/f/2021/04/28/035bd47807f8e7c0a6cc5dd78a718cf0_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",73421,18,314,"zag","7",0,3.67,0,2.23,3,NA,"rafael-vaz","Rafael Vaz","R. Vaz","Rafael Vaz dos Santos","https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png","Avaí",NA,1,2,1,1,1,1,NA,NA,NA,19,NA,NA,1,NA,NA,NA,NA,NA,NA
"740",69375,18,262,"mei","6",0,16,0,0,0,NA,"vidal","Vidal","Vidal","Arturo Erasmo Vidal Pardo","https://s.glbimg.com/es/sde/f/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",105049,18,263,"ata","6",0,7,0,0,0,NA,"luis-henrique","Luis Henrique ","L. Henrique","Luis Henrique Tomaz de Lima","https://s.glbimg.com/es/sde/f/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",95555,18,290,"lat","7",7.9,4.52,1.52,7.9,1,NA,"savio","Sávio","Sávio","Sávio Antônio Alves","https://s.glbimg.com/es/sde/f/2022/07/19/a8c766d2b3c56186d6ece9309f935cda_FORMATO.png","Goiás",1,NA,3,NA,NA,NA,1,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",118737,18,354,"mei","6",0,1,0,0,0,NA,"guthierres","Guthierres","Guthierres","Guthierres Sales de Oliveira",NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",118563,18,276,"mei","6",0,0.73,0,0,1,NA,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Huendra Almeida Mendonça","https://s.glbimg.com/es/sde/f/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",106829,18,276,"lat","6",0,1.78,0,0.7,1,NA,"patryck","Patryck","Patryck","Patryck Lanza dos Reis","https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png","São Paulo",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",107191,18,293,"lat","6",0,1,0,0,0,NA,"leonardo-ataide","Leonardo Ataíde","L. Ataíde","Leonardo Ataíde de Oliveira Siqueira","https://s.glbimg.com/es/sde/f/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",101666,18,373,"mei","6",0,5,0,0,0,NA,"rhaldney","Rhaldney","Rhaldney","Rhaldney Norberto Simião Gomes","https://s.glbimg.com/es/sde/f/2022/07/11/76df69db50a4a1fc1c463bd08cfd5e26_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",86264,18,314,"lat","6",0,5,0,0,0,NA,"natanael","Natanael","Natanael","Natanael Batista Pimenta","https://s.glbimg.com/es/sde/f/2022/07/18/04d6865853a44f1a0a32d6f5ce32e9fe_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",117199,18,286,"zag","6",0,1,0,0,0,NA,"lucas-ramires","Lucas Ramires","L. Ramires","Lucas Pereira Ramires Constante","https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",108148,18,1371,"mei","6",0,2,0,0,0,NA,"lucas-cardoso","Lucas Cardoso ","L. Cardoso","Lucas Cardoso Moreira","https://s.glbimg.com/es/sde/f/2021/09/04/feab153e5104280ed7ed8cf60b5db070_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",109199,18,263,"lat","6",0,0.74,0,-1.4,1,NA,"dg","DG","DG","Douglas da Silva Teixeira","https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png","Botafogo",NA,1,NA,NA,NA,NA,1,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",101155,18,290,"zag","6",0,3,0,0,0,NA,"danilo-cardoso","Danilo Cardoso","D. Cardoso","Danilo Cardoso Novais da Silva","https://s.glbimg.com/es/sde/f/2022/07/20/2c532073871128cbd946958a4dfe11a6_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",111689,18,262,"gol","6",0,1,0,0,0,NA,"bruno","Bruno","Bruno","Bruno Guimarães de Souza","https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",111813,18,373,"ata","6",0.8,2.55,-0.45,0.8,1,NA,"ricardinho","Ricardinho","Ricardinho","Ricardo Viana Filho","https://s.glbimg.com/es/sde/f/2022/07/20/cabd96f69a0c5805e5d25965e421851b_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",118675,18,290,"zag","6",0,1,0,0,0,NA,"luis-miguel","Luis Miguel","L. Miguel","Luis Miguel da Silva Lorena","https://s.glbimg.com/es/sde/f/2022/07/09/4d7dea354b7fd2c8315036e86e8c074d_FORMATO.jpeg","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",84993,18,356,"mei","6",0,4,0,0,0,NA,"fabricio-baiano","Fabrício Baiano","F. Baiano","Fabrício Santos de Jesus","https://s.glbimg.com/es/sde/f/2022/07/16/89176758f659f2237119a0bced3a49fb_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",111694,18,262,"ata","6",0,1,0,0,0,NA,"mateusao","Mateusão","Mateusão","Mateus Dias Lima","https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",118175,18,280,"mei","6",0,0.73,0,-0.8,1,NA,"nathan-camargo","Nathan Camargo ","N. Camargo","Nathan Camargo dos Santos","https://s.glbimg.com/es/sde/f/2022/05/13/019181541f21c099abef3f7edd4c4339_FORMATO.png","Bragantino",NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",78715,18,264,"mei","6",0,6,0,0,0,NA,"ramiro","Ramiro","Ramiro","Ramiro Moschen Benetti","https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",101995,18,356,"lat","7",10.4,6.72,1.72,10.4,1,NA,"britez","Brítez","Brítez","Emanuel Fermín Brítez","https://s.glbimg.com/es/sde/f/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png","Fortaleza",NA,NA,3,1,NA,NA,NA,NA,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
