"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.gato_mestre.media_minutos_jogados","atletas.gato_mestre.minutos_jogados","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DE","DP","DS","FS","GS","SG","CA","PC","A","FC","FD","FF","PI","FT","G","I","PS","PP","CV","GC"
"669",115141,23, 275,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"lucas-freitas","Lucas Freitas","L. Freitas","Lucas de Freitas Molarinho Chagas","https://s.glbimg.com/es/sde/f/2021/12/06/797727bd3d9bc6b460f6d82cc1125d61_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",105934,23, 275,"ata","6", 0.00, 3.55, 0.00,-0.35, 2, 1.18, -0.30000000, -0.40000000, 36.00000000, 15.00000000,"merentiel","Merentiel","Merentiel","Miguel Ángel Merentiel Serrano","https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,  4,NA,NA,NA,NA,NA,NA,NA
"671",107229,23, 282,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"hiago","Hiago","Hiago","Hiago Ribeiro Campelo","https://s.glbimg.com/es/sde/f/2022/06/14/9812f248e6037c1453c223a8eb48ae06_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",116025,23, 262,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"petterson","Petterson","Petterson","Petterson Novaes Reis",NA,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",117459,23, 264,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"leo-mana","Léo Maná","L. Maná","Leonardo Mana Hernandes","https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",117818,23, 276,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"young","Young","Young","Young Navarro Moraes","https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",118411,23, 294,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"maicky","Maicky","Maicky","Maicky Henrique Galastri Gomes","https://s.glbimg.com/es/sde/f/2022/06/15/52696ca377b2326db2ebadb47b3e99dc_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",110994,23, 266,"ata","6", 0.00, 3.00, 0.00, 0.00, 0, 3.71,NA,NA,NA,NA,"samuel-granada","Samuel Granada","S. Granada","Samuel Salustiano de Jesus Silva","https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677", 73421,23, 314,"zag","7",-0.50, 2.93,-0.89, 1.50, 7, 0.09,  0.66000000,  3.60000000, 73.00000000,103.00000000,"rafael-vaz","Rafael Vaz","R. Vaz","Rafael Vaz dos Santos","https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png","Avaí",NA,NA, 7, 2,NA, 1, 1, 1,NA, 2, 2, 1, 45,NA,NA,NA,NA,NA,NA,NA
"678",116834,23, 290,"ata","6", 0.00, 0.73, 0.00,-0.10, 1, 0.97,NA,NA,  2.00000000,  2.00000000,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo da Silva Gonçalves","https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1,NA,NA,NA,NA,NA,NA,NA
"679",115246,23, 275,"mei","6", 0.00, 0.73, 0.00,-0.50, 2, 1.04,NA,NA, 24.00000000, 36.00000000,"naves","Naves","Naves","Kaiky Marques Naves","https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA, 3,NA,NA,  1,NA,NA,NA,NA,NA,NA,NA
"680", 86757,23, 262,"ata","7", 0.70,11.53,-0.27, 3.60, 6, 1.93,  4.46666667,  2.73333333, 73.00000000, 79.00000000,"everton","Everton","Everton","Everton Sousa Soares","https://s.glbimg.com/es/sde/f/2022/07/15/353ea5b8887c0e119da1d3a27bff35d6_FORMATO.png","Flamengo",NA,NA, 7, 6,NA,NA,NA,NA, 1, 5, 4, 6, 29,NA,NA,NA,NA,NA,NA,NA
"681",111578,23,1371,"tec","7", 3.76, 7.28,-0.22, 3.56,13, 3.93,NA,NA,NA,NA,"antonio-oliveira","António Oliveira","A. Oliveira","António José Cardoso de Oliveira","https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",108752,23, 356,"ata","6", 0.00, 1.97, 0.00,-1.00, 0, 5.72,NA,NA,NA,NA,"david","David","David","David da Hora da Conceição","https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",113103,23, 275,"ata","6", 0.60, 6.00, 0.19, 3.22, 6, 1.10,  1.60000000,  4.83333333, 57.00000000, 19.00000000,"jose-lopez","José López","J. López","José Manuel Alberto López","https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png","Palmeiras",NA,NA, 5, 4,NA,NA, 2,NA,NA, 4, 4, 5, 19,NA, 1, 4,NA,NA,NA,NA
"684",112136,23, 276,"zag","6", 0.00, 1.80, 0.00, 1.50, 1, 1.73,NA,NA, 68.00000000, 68.00000000,"lucas-beraldo","Lucas Beraldo","L. Beraldo","Lucas Lopes Beraldo","https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png","São Paulo",NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA, 1,  5,NA,NA,NA,NA,NA,NA,NA
"685", 97468,23, 263,"lat","7", 3.30, 4.93, 0.02, 3.54, 5, 3.24,  6.00000000,  1.90000000, 80.00000000, 98.00000000,"marcal","Marçal","Marçal","Fernando Marçal de Oliveira","https://s.glbimg.com/es/sde/f/2022/07/23/58c55ae1230275963709bd8082f7b2cd_FORMATO.png","Botafogo",NA,NA,10, 2,NA, 2, 1,NA,NA, 7, 2, 1, 54,NA,NA,NA,NA,NA,NA,NA
"686",107170,23, 263,"ata","7",11.70, 4.39, 1.74, 3.35,10, 9.55,  3.42000000,  3.28000000, 64.00000000, 98.00000000,"jeffinho","Jeffinho","Jeffinho","Jefferson Ruan Pereira dos Santos","https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/06/16/01982dd5226684462ec07bec6dffd11b_220x220.png","Botafogo",NA,NA,10, 9,NA,NA, 2,NA, 1, 7, 5, 9, 50,NA, 1, 1,NA,NA,NA,NA
"687",105809,23, 373,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"michel","Michel","Michel","Michel Custódio Gonçalves de Sousa","https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688", 62969,23, 266,"ata","6", 0.00, 8.00, 0.00, 0.00, 0, 9.43,NA,NA,NA,NA,"alan","Alan","Alan","Alan Douglas Borges de Carvalho","https://s.glbimg.com/es/sde/f/2022/06/23/187dc58be092ec53908581d6f65fb635_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",118433,23, 286,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"weliton","Weliton","Weliton","Weliton Santos do Amaral","https://s.glbimg.com/es/sde/f/2022/06/17/dae18e18546eae48b0ece6166722711a_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",111891,23, 264,"mei","6", 0.00, 2.73, 0.00, 3.60, 1, 3.59,NA,NA, 77.00000000, 77.00000000,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme Sucigan Mafra Cunha","https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png","Corinthians",NA,NA, 3, 1,NA,NA, 1,NA,NA, 1, 1,NA,  4,NA,NA,NA,NA,NA,NA,NA
"691", 86029,23, 354,"mei","5", 0.00, 2.63, 0.00, 1.45, 2, 2.10,  1.60000000,  1.30000000, 38.00000000, 54.00000000,"diego","Diego","Diego","Diego Rigonato Rodrigues","https://s.glbimg.com/es/sde/f/2022/06/23/a9b4d32f7d6d9e4fc96279399e6ab904_FORMATO.png","Ceará",NA,NA,NA, 3,NA,NA,NA,NA,NA, 1, 2,NA,  7,NA,NA,NA,NA,NA,NA,NA
"692",115273,23, 293,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"emersonn","Emersonn","Emersonn","Emersonn Correia da Silva","https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693", 72775,23, 293,"mei","7", 3.60, 7.70, 0.45, 2.45, 4, 3.82,  2.26666667,  3.00000000, 70.00000000, 96.00000000,"fernandinho","Fernandinho","Fernandinho","Fernando Luiz Rosa","https://s.glbimg.com/es/sde/f/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png","Athlético-PR",NA,NA, 3, 4,NA,NA, 1,NA, 1, 9, 3, 2, 23,NA,NA,NA,NA,NA,NA,NA
"694", 50347,23, 282,"ata","6", 1.80, 7.85,-1.48, 4.60, 5, 2.72,  0.83333333, 10.25000000, 24.00000000, 52.00000000,"alan-kardec","Alan Kardec","A. Kardec","Alan Kardec de Sousa Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/07/15/7596fc0c82f0af26689bc225bb5d8716_FORMATO.png","Atlético-MG",NA,NA, 1, 1,NA,NA,NA,NA,NA, 3, 1, 3,  4, 1, 2,NA,NA,NA,NA,NA
"695",118496,23, 290,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"danilo-silva","Danilo Silva","D. Silva","Danilo Batista Silva","https://s.glbimg.com/es/sde/f/2022/06/26/a20bfbbacb1463823c6e04394bae689d_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696", 84263,23, 282,"zag","6", 0.00, 7.00, 0.00, 0.00, 0, 8.29,NA,NA,NA,NA,"jemerson","Jemerson","Jemerson","Jemerson de Jesus Nascimento","https://s.glbimg.com/es/sde/f/2022/07/04/27bdac865fa3643b7bb816915def4a64_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697", 99670,23, 290,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"arthur","Arthur","Arthur","Arthur Henrique Vieira Araújo","https://s.glbimg.com/es/sde/f/2022/06/27/cfeea87e1e558108c5c50dfd084e1f04_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698", 68991,23, 356,"mei","6", 4.10, 5.52,-0.15, 4.98, 6, 3.08,  5.96666667,  4.00000000, 79.00000000,102.00000000,"lucas-sasha","Lucas Sasha","L. Sasha","Lucas Pacheco Affini","https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png","Fortaleza",NA,NA,22, 7,NA,NA, 1,NA,NA, 7, 3, 3, 29,NA,NA,NA,NA,NA,NA,NA
"699",118501,23, 262,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"jose-welinton","José Welinton ","J. Welinton","José Welinton Campos Menezes","https://s.glbimg.com/es/sde/f/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",100652,23, 264,"ata","7", 1.50, 8.29, 0.11, 1.12, 6, 2.28,  1.60000000,  0.63333333, 65.00000000, 53.00000000,"yuri-alberto","Yuri Alberto","Y. Alberto","Yuri Alberto Monteiro da Silva","https://s.glbimg.com/es/sde/f/2022/06/29/f38436c0ef035f0395ad96c1c09a1d6e_FORMATO.png","Corinthians",NA,NA, 3, 4,NA,NA, 1,NA,NA, 5, 2, 4, 18,NA,NA, 2,NA,NA,NA,NA
"701", 71844,23, 356,"ata","7", 0.00, 7.67, 0.00, 2.07, 4, 4.11,  1.50000000,  2.26666667, 66.00000000, 97.00000000,"thiago-galhardo","Thiago Galhardo","T. Galhardo","Thiago Galhardo do Nascimento Rocha","https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png","Fortaleza",NA,NA, 5, 8,NA,NA, 3,NA,NA, 5, 3, 2, 24,NA,NA,NA,NA,NA,NA,NA
"702", 98706,23, 282,"mei","6",-0.30, 6.24,-0.38, 1.22, 6, 0.58,  0.33333333,  2.10000000, 42.00000000, 34.00000000,"pedrinho","Pedrinho","Pedrinho","Pedro Victor Delmino da Silva","https://s.glbimg.com/es/sde/f/2022/07/15/7f1a9ea58cb76bfac41d6c90769831f3_FORMATO.png","Atlético-MG",NA,NA, 3, 6,NA,NA,NA,NA,NA, 1, 2, 1, 22,NA,NA,NA,NA,NA,NA,NA
"703",108279,23, 354,"ata","6", 6.40, 4.91, 1.23, 1.96, 5, 5.42,  1.00000000,  2.60000000, 49.00000000, 89.00000000,"vasquez","Vásquez","Vásquez","Jhon Freduar Vásquez Anaya","https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png","Ceará",NA,NA, 4, 5,NA,NA, 1,NA,NA, 5, 3, 1, 22, 1,NA, 2,NA,NA,NA,NA
"704",118563,23, 276,"mei","6", 0.00, 1.19, 0.00, 1.07, 3, 2.47,  2.30000000,  0.45000000, 27.00000000, 27.00000000,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Huendra Almeida Mendonça","https://s.glbimg.com/es/sde/f/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png","São Paulo",NA,NA, 1, 1,NA,NA,NA,NA,NA,NA, 1, 1,  5,NA,NA,NA,NA,NA,NA,NA
"705",107173,23, 266,"mei","2",10.00, 5.84, 0.84,10.00, 1, 8.37, 10.00000000,  0.00000000,  6.00000000,  6.00000000,"michel-araujo","Michel Araújo ","M. Araújo","Michel Daryl Araújo Villar","https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA, 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706", 83004,23, 356,"mei","6", 0.00, 5.48, 0.00, 1.20, 1, 2.43,  0.00000000,  1.20000000,  5.00000000,  5.00000000,"otero","Otero","Otero","Rómulo Otero Vásquez","https://s.glbimg.com/es/sde/f/2022/07/16/c5f5df2eead162d7dc6248c825aa23b0_FORMATO.png","Fortaleza",NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",107809,23, 285,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"matheus-dias","Matheus Dias","M. Dias","Matheus dos Santos Dias","https://s.glbimg.com/es/sde/f/2022/04/02/4ce62c830e4cb1643464b791f40e084c_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",116013,23, 262,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"igor-jesus","Igor Jesus","I. Jesus","Igor Jesus Lima","https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709", 84993,23, 356,"mei","6", 0.00, 2.78, 0.00, 0.47, 4, 0.24,  0.55000000,  0.40000000, 13.00000000, 11.00000000,"fabricio-baiano","Fabrício Baiano","F. Baiano","Fabrício Santos de Jesus","https://s.glbimg.com/es/sde/f/2022/07/16/89176758f659f2237119a0bced3a49fb_FORMATO.png","Fortaleza",NA,NA, 2, 1,NA,NA,NA,NA,NA, 1,NA,NA,  7,NA,NA,NA,NA,NA,NA,NA
"710", 95555,23, 290,"lat","7", 0.00, 3.11, 0.00, 2.53, 3, 0.77,  4.40000000, -1.20000000, 93.00000000,100.00000000,"savio","Sávio","Sávio","Sávio Antônio Alves","https://s.glbimg.com/es/sde/f/2022/07/19/a8c766d2b3c56186d6ece9309f935cda_FORMATO.png","Goiás",NA,NA, 6, 2,NA,NA,NA,NA, 1, 2, 1,NA, 32,NA,NA,NA,NA,NA, 1,NA
"711",101717,23, 266,"ata","6", 1.70, 4.48, 0.37, 0.30, 5, 1.66,  0.03333333,  0.70000000, 19.00000000, 28.00000000,"marrony","Marrony","Marrony","Marrony da Silva Liberato","https://s.glbimg.com/es/sde/f/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png","Fluminense",NA,NA, 3, 5,NA,NA, 1,NA,NA, 1,NA, 1, 11,NA,NA,NA,NA,NA, 1,NA
"712",118676,23, 277,"ata","6", 0.00, 2.61, 0.00, 1.40, 1, 2.33,NA,NA, 24.00000000, 24.00000000,"weslley-patati","Weslley Patati","W. Patati","Weslley Pinto Batista","https://s.glbimg.com/es/sde/f/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg","Santos",NA,NA, 1, 1,NA,NA,NA,NA,NA,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA
"713", 93108,23, 264,"mei","6", 0.40, 4.58,-1.42, 0.40, 1, 0.98,  0.00000000,  0.40000000, 67.00000000, 67.00000000,"mateus-vital","Mateus Vital","M. Vital","Mateus da Silva Vital Assumpção","https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png","Corinthians",NA,NA,NA, 3,NA,NA,NA,NA,NA, 1,NA,NA,  8,NA,NA,NA,NA,NA,NA,NA
"714",101995,23, 356,"lat","7", 5.70, 9.92,-0.36, 9.22, 6, 5.07, 10.23333333,  8.20000000,100.00000000,102.00000000,"britez","Brítez","Brítez","Emanuel Fermín Brítez","https://s.glbimg.com/es/sde/f/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png","Fortaleza",NA,NA,20, 2,NA, 5,NA,NA, 1,14, 1, 2, 63,NA, 1,NA,NA,NA,NA,NA
"715",118675,23, 290,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"luis-miguel","Luis Miguel","L. Miguel","Luis Miguel da Silva Lorena","https://s.glbimg.com/es/sde/f/2022/07/09/4d7dea354b7fd2c8315036e86e8c074d_FORMATO.jpeg","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716", 70449,23, 294,"gol","6", 0.00, 6.00, 0.00, 0.00, 0, 7.15,NA,NA,NA,NA,"gabriel","Gabriel","Gabriel","Gabriel Vasconcelos Ferreira","https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",110264,23, 277,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"zabala","Zabala","Zabala","Leonardo Yassir Zabala Ceballos","https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",101666,23, 373,"mei","6",-0.30, 3.65,-0.34, 0.73, 3, 0.16,  0.40000000,  1.40000000, 37.00000000, 30.00000000,"rhaldney","Rhaldney","Rhaldney","Rhaldney Norberto Simião Gomes","https://s.glbimg.com/es/sde/f/2022/07/11/76df69db50a4a1fc1c463bd08cfd5e26_FORMATO.png","Atlético-GO",NA,NA, 2, 1,NA,NA,NA,NA,NA, 1,NA,NA,  4,NA,NA,NA,NA,NA,NA,NA
"719", 78715,23, 264,"mei","6", 0.50, 4.36,-0.27, 0.60, 2, 0.91,  0.00000000,  0.60000000, 52.00000000, 80.00000000,"ramiro","Ramiro","Ramiro","Ramiro Moschen Benetti","https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png","Corinthians",NA,NA, 2, 2,NA,NA, 1,NA,NA, 2,NA,NA,  6,NA,NA,NA,NA,NA,NA,NA
"720", 69375,23, 262,"mei","6",-1.40,12.37,-0.68, 4.16, 5, 0.83,  8.80000000,  1.06666667, 39.00000000, 19.00000000,"vidal","Vidal","Vidal","Arturo Erasmo Vidal Pardo","https://s.glbimg.com/es/sde/f/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png","Flamengo",NA,NA, 7, 4,NA,NA, 1,NA, 1, 5,NA, 1,  9,NA, 1,NA,NA,NA,NA,NA
"721", 68708,23, 263,"mei","7", 2.30, 7.69,-0.39, 4.42, 5, 2.40,  6.10000000,  1.90000000, 79.00000000, 70.00000000,"eduardo","Eduardo","Eduardo","Carlos Eduardo de Oliveira Alves","https://s.glbimg.com/es/sde/f/2022/07/12/defe5a5f9596bc80eb9f86efab5f5bcd_FORMATO.png","Botafogo",NA,NA,10, 9,NA,NA,NA,NA,NA, 7,NA, 5, 23, 2,NA,NA,NA,NA,NA,NA
"722", 91908,23, 282,"ata","6",-0.30, 7.60,-0.48, 2.54, 5,-0.02,  3.63333333,  0.90000000, 55.00000000, 46.00000000,"pavon","Pavón","Pavón","Cristian David Pavón","https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png","Atlético-MG",NA,NA, 5, 3,NA,NA, 1,NA,NA, 5,NA, 4, 35,NA, 1,NA,NA,NA,NA,NA
"723",109199,23, 263,"lat","6", 0.00, 0.74, 0.00,-1.40, 1, 1.33,NA,NA, 66.00000000, 66.00000000,"dg","DG","DG","Douglas da Silva Teixeira","https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png","Botafogo",NA,NA,NA, 1,NA,NA, 1,NA,NA,NA,NA,NA,  9,NA,NA,NA,NA,NA,NA,NA
"724",106829,23, 276,"lat","6", 0.00, 1.78, 0.00, 0.70, 1, 1.93,NA,NA, 28.00000000, 28.00000000,"patryck","Patryck","Patryck","Patryck Lanza dos Reis","https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png","São Paulo",NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5,NA,NA,NA,NA,NA,NA,NA
"725",118736,23, 262,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"kaua-santtos","Kauã Santtos","K. Santtos","Kauã Morais Vieira dos Santos","https://s.glbimg.com/es/sde/f/2022/07/19/504df3f714d9ba1f29f1a357fb01ddc8_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726", 87887,23, 264,"zag","7", 0.00, 9.04, 0.00, 4.27, 4, 3.00,  4.40000000,  4.15000000, 97.00000000, 95.00000000,"balbuena","Balbuena","Balbuena","Fabián Cornelio Balbuena González","https://s.glbimg.com/es/sde/f/2018/03/19/8391694cbff5bcefdd87bc85cc615423_FORMATO.png","Corinthians",NA,NA, 6, 2,NA, 1,NA, 1,NA, 2,NA,NA, 25,NA, 1,NA,NA,NA,NA,NA
"727",111694,23, 262,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"mateusao","Mateusão","Mateusão","Mateus Dias Lima","https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728", 81776,23, 286,"mei","7",-0.50, 2.55,-0.49, 0.36, 5,-0.20,  0.43333333,  0.25000000, 74.00000000, 77.00000000,"bruno-nazario","Bruno Nazário","B. Nazário","Bruno dos Santos Nazário","https://s.glbimg.com/es/sde/f/2022/08/02/5f08b65063655f0f6c77c6c9fe6f3ab8_FORMATO.png","Juventude",NA,NA, 3, 8,NA,NA, 2,NA,NA, 6, 1, 1, 40,NA,NA,NA,NA,NA,NA,NA
"729", 86264,23, 314,"lat","6", 0.00, 5.87, 0.00, 5.60, 3,-0.55, 11.30000000,  2.75000000, 51.00000000, 23.00000000,"natanael","Natanael","Natanael","Natanael Batista Pimenta","https://s.glbimg.com/es/sde/f/2022/07/18/04d6865853a44f1a0a32d6f5ce32e9fe_FORMATO.png","Avaí",NA,NA, 3, 1,NA,NA,NA,NA, 2, 1, 2, 2, 10,NA,NA,NA,NA,NA,NA,NA
