"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DS","FC","FD","FF","FS","PI","CA","FT","G","I","SG","A","PC","DE","GS","CV","PS","DP","GC","PP"
"647",71602,7,327,"lat","6",0,3.6,0,2.36,5,NA,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",7,3,1,2,NA,35,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",68773,7,327,"ata","2",2.7,3.13,0.21,1.85,4,NA,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",6,5,2,1,NA,12,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",71680,7,327,"lat","6",-0.1,4.79,-0.29,4.88,5,NA,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",5,1,1,1,NA,12,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"650",71937,7,327,"mei","7",0,3.77,0,0.6,1,NA,"juninho-valoura","Juninho Valoura","J. Valoura","Paulo Roberto Valoura Júnior","https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png","América-MG",1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",91151,7,327,"ata","5",0,9.01,0,5.6,3,NA,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",5,NA,1,3,8,17,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"652",80079,7,327,"gol","6",0,2,0,0,0,NA,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",85300,7,327,"ata","5",0,3,0,0,0,NA,"berrio","Berrío ","Berrío ","Orlando Enrique Berrío Meléndez","https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",82381,7,327,"mei","6",0,5.88,0,2.06,5,NA,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",5,5,1,NA,5,28,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"655",86388,7,327,"mei","6",-0.9,7.76,-1.6,3.3,4,NA,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",10,11,NA,2,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",93886,7,327,"mei","6",0,0.77,0,0.15,4,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",5,6,1,NA,2,17,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"657",38394,7,293,"zag","5",0,8,0,0,0,NA,"thiago-heleno","Thiago Heleno","T. Heleno","Thiago Heleno Henrique Ferreira","https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",95662,7,327,"mei","7",0.6,1.73,0.18,0,5,NA,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",2,4,1,NA,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",42145,7,294,"lat","7",0.8,14.8,-2.4,7.08,6,NA,"egidio","Egídio","Egídio","Egídio de Araújo Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png","Coritiba",16,2,5,2,7,62,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA
"660",81091,7,282,"mei","7",0,6.79,0,2.73,6,NA,"jair","Jair","Jair","Jair Rodrigues Júnior","https://s.glbimg.com/es/sde/f/2021/05/02/9f45c3d8021bc336ee9149455cd40768_FORMATO.png","Atlético-MG",13,3,1,3,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",38750,7,262,"lat","5",0,6.79,0,3.7,2,NA,"filipe-luis","Filipe Luís","F. Luís","Filipe Luís Kasmirski","https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png","Flamengo",5,2,NA,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",95799,7,280,"ata","7",0,5.21,0,1.5,2,NA,"artur","Artur","Artur","Artur Victor Guimarães","https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png","Bragantino",2,NA,NA,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",69102,7,282,"ata","5",0,9.07,0,4.7,4,NA,"vargas","Vargas","Vargas","Eduardo Jesús Vargas Rojas","https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png","Atlético-MG",3,3,3,5,3,9,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",86485,7,282,"ata","5",0,7.32,0,2.13,3,NA,"keno","Keno","Keno","Marcos da Silva França","https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png","Atlético-MG",4,1,NA,3,5,18,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",72294,7,282,"gol","2",0,12.3,0,3.83,6,NA,"everson","Everson","Everson","Everson Felipe Marques Pires","https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,14,6,NA,NA,NA,NA,NA
"666",109282,7,266,"ata","7",13,8.92,1.76,5.22,7,NA,"luiz-henrique","Luiz Henrique","L. Henrique","Luiz Henrique André Rosa da Silva","https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png","Fluminense",16,10,1,6,9,32,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"667",90031,7,354,"ata","7",3.5,11,-0.87,4.88,6,NA,"mendoza","Mendoza","Mendoza","John Stiven Mendoza Valencia","https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png","Ceará",2,6,7,7,10,40,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",68952,7,262,"ata","6",0,7.31,0,5.8,2,NA,"marinho","Marinho","Marinho","Mário Sérgio Santos Costa","https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png","Flamengo",4,2,NA,2,6,12,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"669",96055,7,327,"mei","6",0,3,0,0,0,NA,"yan-sasse","Yan Sasse","Y. Sasse","Yan Medeiros Sasse","https://s.glbimg.com/es/sde/f/2022/02/24/27f4c1866d9855b11dbd3ddc22505487_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",72524,7,290,"ata","7",0.7,3.55,0.06,0.2,5,NA,"nicolas","Nicolas","Nicolas","Nicolas Godinho Johann","https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png","Goiás",NA,5,1,1,4,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",89898,7,264,"ata","6",0,15.98,0,6.02,6,NA,"roger-guedes","Róger Guedes","R. Guedes","Róger Krug Guedes","https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png","Corinthians",NA,NA,3,2,9,26,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"672",97062,7,327,"mei","7",0,5.55,-0.06,2.5,6,NA,"juan-ramirez","Juan Ramírez","J. Ramírez","Juan Pablo Ramírez Velásquez","https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png","América-MG",2,6,1,1,5,10,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"673",97317,7,327,"mei","6",-0.8,1.64,-0.5,0.4,5,NA,"ze-ricardo","Zé Ricardo","Z. Ricardo","José Ricardo Barbosa Ribeiro Drumond","https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png","América-MG",3,4,NA,NA,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",100943,7,327,"zag","6",0,4.48,0,2.58,6,NA,"conti","Conti","Conti","Germán Andrés Conti","https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png","América-MG",10,3,NA,1,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",99878,7,327,"ata","6",0,2,0,0,0,NA,"leo-passos","Léo Passos","L. Passos","Leonardo da Silva Passos","https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",82792,7,280,"tec","7",0,10.46,0,4.51,6,NA,"mauricio-barbieri","Maurício Barbieri","M. Barbieri","Maurício Nogueira Barbieri","https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",104095,7,327,"lat","6",0,1,0,0,0,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo de Andrade Oliveira","https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",38398,7,264,"mei","7",3.9,7.09,0.46,2.82,6,NA,"renato-augusto","Renato Augusto","R. Augusto","Renato Soares de Oliveira Augusto","https://s.glbimg.com/es/sde/f/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png","Corinthians",6,2,2,2,4,36,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",104754,7,356,"tec","7",2.45,6.48,-0.02,2.46,6,NA,"juan-vojvoda","Juan Vojvoda","J. Vojvoda","Juan Pablo Vojvoda Rizzo","https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",97341,7,276,"tec","7",4.09,11.77,-0.15,4.52,7,NA,"rogerio-ceni","Rogério Ceni","R. Ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",96684,7,276,"ata","6",-0.3,2.93,-0.19,-0.35,4,NA,"rigoni","Rigoni","Rigoni","Emiliano Ariel Rigoni","https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png","São Paulo",NA,2,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",93790,7,373,"mei","7",1.5,6.29,0.44,3.45,7,NA,"marlon-freitas","Marlon Freitas","M. Freitas","Marlon Rodrigues Freitas","https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png","Atlético-GO",19,5,2,2,NA,50,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"683",50879,7,293,"mei","6",0,4.03,0,0.58,4,NA,"marlos","Marlos","Marlos","Marlos Romero Bonfim","https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png","Athlético-PR",1,NA,1,NA,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",62114,7,285,"mei","6",0,4.39,0,0.25,2,NA,"taison","Taison","Taison","Taison Barcellos Freda","https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png","Internacional",NA,2,1,NA,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",69705,7,276,"mei","6",0,7.17,0,3.22,4,NA,"nikao","Nikão","Nikão","Maycon Vinícius Ferreira da Cruz","https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png","São Paulo",1,1,2,1,6,22,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",71162,7,354,"mei","6",0,3.74,0,1.35,4,NA,"vina","Vina","Vina","Vinícius Goes Barbosa de Souza","https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png","Ceará",2,1,1,2,6,24,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"687",78478,7,262,"mei","7",-1.6,6.33,-3,4.45,6,NA,"willian-arao","Willian Arão","W. Arão","Willian Souza Arão da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png","Flamengo",8,6,NA,2,2,27,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",106704,7,327,"ata","6",0,1.72,0,0.45,2,NA,"carlos-alberto","Carlos Alberto","C. Alberto","Carlos Alberto Gomes da Silva Filho","https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png","América-MG",NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",68833,7,277,"mei","7",0.5,4.05,-0.16,0.15,6,NA,"ricardo-goulart","Ricardo Goulart","R. Goulart","Ricardo Goulart Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png","Santos",2,4,NA,2,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",90309,7,285,"ata","7",1,5.04,-0.54,1.22,5,NA,"david","David","David","David Correa da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png","Internacional",2,8,2,2,4,18,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",108201,7,327,"mei","6",3.2,2.72,0.51,1.7,2,NA,"gustavo","Gustavo","Gustavo","Gustavo César Mendonça Gravino","https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png","América-MG",3,4,1,NA,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",70986,7,293,"mei","6",0,4.33,0,1.83,3,NA,"leo-cittadini","Léo Cittadini","L. Cittadini","Leonardo Cittadini","https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png","Athlético-PR",4,3,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",42116,7,266,"ata","6",0,4.69,0,1.18,6,NA,"willian","Willian","Willian","Willian Gomes de Siqueira","https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png","Fluminense",4,4,NA,NA,1,8,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"694",69034,7,264,"mei","5",0,10.81,0,2.93,3,NA,"paulinho","Paulinho","Paulinho","José Paulo Bezerra Maciel Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png","Corinthians",1,2,NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",87552,7,293,"mei","6",0,3.58,0,1.45,2,NA,"vitor-bueno","Vitor Bueno","V. Bueno","Vitor Frezarin Bueno","https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_FORMATO.png","Athlético-PR",NA,2,NA,2,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",99815,7,266,"mei","6",0,5.33,0,1.7,4,NA,"arias","Arias","Arias","Jhon Adolfo Arias Andrade","https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png","Fluminense",6,7,1,2,5,15,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",90302,7,293,"ata","6",0,2.36,0,0.07,3,NA,"pedro-rocha","Pedro Rocha","P. Rocha","Pedro Rocha Neves","https://s.glbimg.com/es/sde/f/2022/02/21/bca4738ad3069733d0bb2f1c649401a9_FORMATO.png","Athlético-PR",NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",73384,7,266,"lat","6",6.5,6.51,0.74,3.9,3,NA,"samuel-xavier","Samuel Xavier","S. Xavier","Samuel Xavier Brito","https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png","Fluminense",5,NA,NA,NA,3,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",94067,7,293,"mei","6",0,4.01,-0.51,2.98,4,NA,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",9,4,2,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",90917,7,280,"ata","5",0,5.71,0,2.53,3,NA,"carlos-eduardo","Carlos Eduardo","C. Eduardo","Carlos Eduardo Ferreira de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png","Bragantino",5,4,NA,3,4,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",98022,7,293,"mei","2",0.6,4.19,-0.14,0.6,3,NA,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",2,3,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",94444,7,293,"ata","6",0,5,0,0,0,NA,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",104276,7,266,"lat","6",0,9.74,0,4.22,4,NA,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",8,2,NA,NA,4,31,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",100762,7,314,"ata","7",0,7.39,0,5.68,6,NA,"bissoli","Bissoli","Bissoli","Guilherme Bissoli Campos","https://s.glbimg.com/es/sde/f/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png","Avaí",3,14,3,6,7,12,1,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"705",50856,7,294,"zag","3",0.1,5.6,-1.49,2.56,7,NA,"henrique","Henrique","Henrique","Henrique Adriano Buss","https://s.glbimg.com/es/sde/f/2022/02/23/cb5893cb9455c5aab2d21fd3f512ece2_FORMATO.png","Coritiba",12,4,2,2,1,37,2,1,NA,1,2,NA,1,NA,NA,1,NA,NA,1,NA
"706",101594,7,293,"mei","3",-0.7,6.6,-1.2,4.28,5,NA,"hugo-moura","Hugo Moura","H. Moura","Hugo Moura Arruda da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png","Athlético-PR",20,11,NA,3,10,27,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"707",102253,7,293,"zag","6",0,3.96,0,3.3,2,NA,"lucas-halter","Lucas Halter","L. Halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_FORMATO.png","Athlético-PR",2,3,NA,1,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",102301,7,293,"mei","6",0,2,0,0,0,NA,"bruno-leite","Bruno Leite","B. Leite","Bruno da Silva Costa Leite","https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",104502,7,293,"mei","7",4.9,4.63,0.62,2.3,4,NA,"christian","Christian","Christian","Christian Roberto Alves Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png","Athlético-PR",9,11,1,3,3,12,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",105672,7,293,"zag","7",2.9,3.55,-0.45,2.9,1,NA,"nicolas-hernandez","Nicolás Hernández","N. Hernández","Nicolás Hernández Rodríguez","https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png","Athlético-PR",3,1,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",106823,7,293,"zag","6",0,1.86,0,-0.9,1,NA,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",60795,7,373,"gol","6",0,4,0,0,0,NA,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",86629,7,373,"lat","6",4.6,4.22,0.74,3.13,3,NA,"arthur-henrique","Arthur Henrique","A. Henrique","Arthur Henrique Peixoto Santos","https://s.glbimg.com/es/sde/f/2022/03/03/ac8a8dbf454accfda9793bed640e7799_FORMATO.png","Atlético-GO",4,2,NA,NA,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",97133,7,373,"lat","5",0,7.58,0,2.27,4,NA,"dudu","Dudu","Dudu","Luís Eduardo Marques dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b0bce50f61a2478463da6058f9be7677_FORMATO.png","Atlético-GO",7,6,NA,1,2,32,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"715",91101,7,373,"gol","7",11,6.25,1.55,4.54,5,NA,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,21,5,NA,NA,NA,NA,NA
"716",95220,7,373,"lat","7",5.2,3.9,0.58,2.09,7,NA,"jefferson","Jefferson","Jefferson","Jefferson Junio Antônio da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png","Atlético-GO",9,6,1,3,4,50,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",88087,7,373,"zag","7",7.3,4.82,1.46,2.08,5,NA,"ramon-menezes","Ramon Menezes","R. Menezes","Ramon Menezes Roma","https://s.glbimg.com/es/sde/f/2022/03/03/addba459fcb5f0a6de801f763b1f8375_FORMATO.png","Atlético-GO",4,NA,1,1,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",86143,7,373,"zag","7",5.2,3.6,1,1.8,6,NA,"wanderson","Wanderson","Wanderson","Wanderson Santos Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/e4318c57015f1d5169d4e83fc7af4813_FORMATO.png","Atlético-GO",5,6,NA,2,3,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",99440,7,373,"mei","7",0,5.75,0,2.57,6,NA,"baralhas","Baralhas","Baralhas","Gabriel Baralhas dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/23016221adbd611a74993ecdc84843f5_FORMATO.png","Atlético-GO",15,11,1,3,3,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",100002,7,373,"mei","6",0,1.65,0,0.1,3,NA,"rickson","Rickson","Rickson","Rickson Barbosa Sá da Conceição","https://s.glbimg.com/es/sde/f/2022/03/03/f82aadebc694039fa82daf954411c4cb_FORMATO.png","Atlético-GO",1,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
