"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","CA","DE","FS","GS","PC","SG","A","DS","FC","FD","FF","FT","G","I","PI","PP","CV","GC","PS","DP"
"455",38141,17,276,"zag","7",0,7.28,0,4.36,7,NA,"miranda","Miranda","Miranda","João Miranda de Souza Filho","https://s.glbimg.com/es/sde/f/2022/03/01/63cdbc67a76c583cd60a4368a8c9441e_FORMATO.png","São Paulo",1,NA,4,NA,NA,3,NA,15,8,NA,1,NA,NA,NA,19,NA,NA,NA,NA,NA
"456",104593,17,286,"mei","6",0,1.98,0,0.35,4,NA,"darlan","Darlan","Darlan","Darlan Pereira Mendes","https://s.glbimg.com/es/sde/f/2022/03/03/adc98792c2a04fd60c00d1c13a950544_FORMATO.png","Juventude",1,NA,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"457",81845,17,276,"mei","5",0,9.04,0,3.54,8,NA,"alisson","Alisson","Alisson","Alisson Euler de Freitas Castro","https://s.glbimg.com/es/sde/f/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png","São Paulo",4,NA,10,NA,NA,NA,2,13,11,5,3,NA,NA,NA,34,NA,NA,NA,NA,NA
"458",106822,17,276,"mei","7",0,6.93,0,3.45,13,NA,"rodrigo-nestor","Rodrigo Nestor","R. Nestor","Rodrigo Nestor Bertalia","https://s.glbimg.com/es/sde/f/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png","São Paulo",3,NA,10,NA,NA,NA,NA,24,21,7,15,NA,1,1,78,NA,NA,NA,NA,NA
"459",98619,17,275,"zag","6",0,6.49,0,9.1,2,NA,"kuscevic","Kuscevic","Kuscevic","Benjamín Kuscevic Jaramillo","https://s.glbimg.com/es/sde/f/2022/02/21/5e5dc615bd88e2dcf4171cb2082f612d_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"460",93834,17,285,"gol","6",0,1.31,0,1.5,1,NA,"keiller","Keiller","Keiller","Keiller da Silva Nunes","https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png","Internacional",2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",112141,17,285,"lat","6",0,4,0,0,0,NA,"paulo-victor","Paulo Victor ","P. Victor","Paulo Victor de Almeida Barbosa","https://s.glbimg.com/es/sde/f/2022/04/02/106cdd7fa82010d8008437cef963893f_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",83433,17,276,"mei","3",10.9,10.09,0.94,4.82,13,NA,"patrick","Patrick","Patrick","Patrick Bezerra do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/01/6ebefc2dde70dd404af0145a962b55d4_FORMATO.png","São Paulo",3,NA,16,NA,NA,NA,1,28,15,1,6,NA,3,2,63,NA,NA,NA,NA,NA
"463",117910,17,264,"mei","6",0,1,0,0,0,NA,"breno-bidon","Breno Bidon","B. Bidon","Breno de Souza Bidon","https://s.glbimg.com/es/sde/f/2022/04/19/5aab366dff88f381cc1af3b3ace6419b_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",105845,17,264,"mei","6",0,1,0,0,0,NA,"matheus-araujo","Matheus Araújo","M. Araújo","Matheus de Araújo Andrade","https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",116034,17,262,"mei","6",0.9,1.77,-0.06,1.5,3,NA,"victor-hugo","Victor Hugo","V. Hugo","Victor Hugo Gomes Silva","https://s.glbimg.com/es/sde/f/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png","Flamengo",NA,NA,2,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,9,NA,NA,NA,NA,NA
"466",106824,17,276,"lat","7",3,9.43,-0.75,3.53,15,NA,"welington","Welington ","Welington ","Welington Damascena Santos","https://s.glbimg.com/es/sde/f/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png","São Paulo",1,NA,10,NA,NA,4,2,23,9,3,2,NA,NA,NA,111,NA,NA,NA,NA,NA
"467",110517,17,276,"mei","6",0,3.87,0,2,5,NA,"andres","Andrés","Andrés","Andrés Felipe Colorado Sánchez","https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,10,7,NA,1,NA,NA,NA,7,NA,NA,NA,NA,NA
"468",105547,17,1371,"mei","6",0,1,0,0,0,NA,"rikelme","Rikelme","Rikelme","Rikelme Hernandes Amorim Rocha","https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",93988,17,275,"ata","6",1.1,3.49,-0.04,1.06,10,NA,"breno-lopes","Breno Lopes","B. Lopes","Breno Henrique Vasconcelos Lopes","https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png","Palmeiras",NA,NA,8,NA,NA,NA,NA,2,2,3,NA,1,NA,3,25,NA,NA,NA,1,NA
"470",115239,17,262,"lat","6",0,1,0,0,0,NA,"wesley","Wesley","Wesley","Wesley Vinícius França Lima","https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",103764,17,275,"ata","7",7.4,6.3,1.07,4.3,11,NA,"gabriel-veron","Gabriel Veron","G. Veron","Gabriel Veron Fonseca de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/a322d0e4be6bcead1440daebb01261cd_FORMATO.png","Palmeiras",NA,NA,5,NA,NA,NA,3,14,4,5,2,NA,1,NA,23,NA,NA,NA,1,NA
"472",37281,17,285,"tec","7",5.29,8.93,-0.13,4.75,14,NA,"mano-menezes","Mano Menezes","M. Menezes","Luis Antônio Venker de Menezes","https://s.glbimg.com/es/sde/f/2022/04/20/e2710d5e2f652b8154c927ba13d68369_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",117870,17,285,"mei","6",0,0.74,0,-0.35,2,NA,"estevao","Estevão","Estevão","Estevão Barreto de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"474",115227,17,276,"ata","5",0,1,0,0,0,NA,"caio","Caio","Caio","Caio Matheus da Silva","https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",68817,17,286,"zag","6",0,2.74,0,1.33,6,NA,"paulo-miranda","Paulo Miranda","P. Miranda","Jonathan Doin","https://s.glbimg.com/es/sde/f/2022/03/03/84da02cce1e593cb658cfcf2deef669d_FORMATO.png","Juventude",3,NA,3,NA,2,NA,NA,11,5,NA,2,NA,NA,NA,18,NA,NA,NA,NA,NA
"476",96754,17,275,"mei","6",-0.8,1.53,-0.15,0.22,13,NA,"atuesta","Atuesta ","Atuesta ","Eduard Andrés Atuesta Velasco","https://s.glbimg.com/es/sde/f/2022/02/21/840f0d507e448cff241ff4ed4c7f9b31_FORMATO.png","Palmeiras",1,NA,2,NA,NA,NA,NA,3,5,1,3,NA,NA,2,27,NA,NA,NA,NA,NA
"477",69141,17,286,"ata","7",-1.4,4.66,-2.12,1.92,12,NA,"ricardo-bueno","Ricardo Bueno","R. Bueno","Ricardo Bueno da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png","Juventude",2,NA,21,NA,NA,NA,NA,6,10,2,5,1,1,4,37,1,NA,NA,1,NA
"478",107225,17,275,"lat","6",0,3.07,0,3.93,3,NA,"gustavo-garcia","Gustavo Garcia","G. Garcia","Gustavo Garcia dos Santos","https://s.glbimg.com/es/sde/f/2021/05/08/3565dc4679be59b81c08a110e09a57fa_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"479",101716,17,286,"mei","6",0.4,2.26,-0.27,1.16,5,NA,"bruninho","Bruninho","Bruninho","Bruno Roberto Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f8167f9298a3f41c68c3acac45883644_FORMATO.png","Juventude",NA,NA,5,NA,NA,NA,NA,NA,4,1,5,NA,NA,NA,7,NA,NA,NA,NA,NA
"480",105811,17,275,"ata","6",1.4,4.68,-0.5,3,11,NA,"wesley","Wesley","Wesley","Wesley Ribeiro Silva","https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png","Palmeiras",NA,NA,8,NA,NA,NA,1,9,4,5,5,NA,1,1,36,NA,NA,NA,NA,NA
"481",96678,17,285,"lat","6",0,9.69,0,4.18,13,NA,"bustos","Bustos","Bustos","Fabricio Tomás Bustos Sein","https://s.glbimg.com/es/sde/f/2022/04/02/931e44ec05fa6257ecdf5e8973318115_FORMATO.png","Internacional",1,NA,4,NA,NA,3,2,25,6,2,2,NA,1,1,118,NA,NA,NA,NA,NA
"482",116192,17,354,"ata","6",0,2,0,0,0,NA,"pedro-igor","Pedro Igor ","P. Igor","Pedro Igor de Souza Carneiro Martins","https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",116137,17,276,"lat","6",0,3.28,0,5.9,1,NA,"joao-moreira","João Moreira","J. Moreira","João Moreira Sanmartin Souza","https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",101725,17,290,"ata","6",0,0.73,0,0,1,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Santos Soares","https://s.glbimg.com/es/sde/f/2022/04/30/c4508af01cb1a796f08b6846127c31c0_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",91422,17,286,"gol","7",7,5,1.37,2.77,16,NA,"cesar","César","César","César Augusto Soares dos Reis Ribela","https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png","Juventude",1,48,3,26,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"486",115511,17,290,"zag","7",5.7,3.35,1.19,2.2,5,NA,"yan-souto","Yan Souto","Y. Souto","Yan da Cruz Souto","https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png","Goiás",1,NA,2,NA,2,2,NA,5,7,NA,2,NA,NA,NA,25,NA,NA,NA,NA,NA
"487",86508,17,276,"gol","6",-1,6.86,-1.24,2.85,17,NA,"jandrei","Jandrei","Jandrei","Jandrei Chitolina Carniel","https://s.glbimg.com/es/sde/f/2022/03/01/aea40f3f23e91096dde97a5b7a877640_FORMATO.png","São Paulo",NA,44,3,17,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",93716,17,286,"lat","7",2.8,4.85,-0.78,2.87,12,NA,"paulo-henrique","Paulo Henrique","P. Henrique","Paulo Henrique de Oliveira Alves","https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png","Juventude",2,NA,6,NA,NA,3,NA,15,9,NA,1,NA,1,1,55,NA,NA,NA,NA,NA
"489",85626,17,276,"zag","6",1.6,4.83,0.15,1.48,14,NA,"leo","Léo","Léo","Leonardo Pinheiro da Conceição","https://s.glbimg.com/es/sde/f/2022/03/01/7be60e39236cf34421178ed1ea9b2145_FORMATO.png","São Paulo",3,NA,8,NA,NA,3,NA,11,14,NA,3,NA,NA,NA,67,NA,NA,NA,NA,NA
"490",95058,17,286,"lat","7",6.5,6.01,0.29,7.33,7,NA,"moraes","Moraes","Moraes","Onitlasi Júnior de Moraes Rodrigues","https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png","Juventude",1,NA,7,NA,NA,3,1,18,3,3,5,NA,1,1,74,NA,NA,NA,NA,NA
"491",91521,17,276,"ata","7",-0.1,5.96,-0.12,1.31,16,NA,"eder","Eder","Eder","Eder Citadin Martins","https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png","São Paulo",2,NA,9,NA,NA,NA,NA,7,8,1,4,1,1,6,23,NA,NA,NA,NA,NA
"492",103767,17,275,"mei","6",2.7,5.97,0.4,4.01,8,NA,"gabriel-menino","Gabriel Menino","G. Menino","Gabriel Vinícius Menino","https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png","Palmeiras",2,NA,10,NA,NA,NA,NA,16,9,4,7,NA,1,NA,28,NA,1,NA,NA,NA
"493",107172,17,263,"mei","6",0,6.88,0,3.52,11,NA,"patrick-de-paula","Patrick de Paula","P. Paula","Patrick de Paula Carreiro","https://s.glbimg.com/es/sde/f/2022/04/05/8c35d4213e4e54056fa8d79421ac1e23_FORMATO.png","Botafogo",3,NA,16,NA,NA,NA,NA,17,9,6,6,1,1,NA,70,NA,NA,NA,NA,NA
"494",105770,17,275,"ata","5",0,4.34,0,1.49,13,NA,"rafael-navarro","Rafael Navarro","R. Navarro","Rafael Navarro Leal","https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png","Palmeiras",NA,NA,10,NA,NA,NA,NA,10,23,4,8,NA,NA,3,18,NA,NA,NA,NA,NA
"495",117966,17,293,"zag","6",0,1,0,0,0,NA,"leo-dourado","Léo Dourado","L. Dourado","Leonardo Estigarribia Ferreira","https://s.glbimg.com/es/sde/f/2022/04/20/65e5a2ee973bf4eab96f17afb6454113_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",106002,17,285,"mei","6",1.2,3.42,-0.46,2.9,7,NA,"johnny","Johnny","Johnny","João Lucas Souza Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/e291215bc1ef22558f71ebdfc86fd7e6_FORMATO.png","Internacional",1,NA,4,NA,1,NA,1,7,5,1,1,NA,1,NA,16,NA,NA,NA,NA,NA
"497",80129,17,286,"mei","7",0.5,7.67,0.1,2.94,15,NA,"jadson","Jadson","Jadson","Jadson Alves dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/f6f0935d45f36314cddff53717eee8de_FORMATO.png","Juventude",5,NA,26,NA,NA,NA,NA,35,26,2,3,NA,1,1,109,NA,NA,NA,NA,NA
"498",82764,17,286,"zag","7",9.2,6.38,1.68,2.96,15,NA,"rafael-forster","Rafael Forster","R. Forster","Rafael Forster","https://s.glbimg.com/es/sde/f/2022/03/03/1a3eff81c014dfeadd31543510923abd_FORMATO.png","Juventude",1,NA,10,NA,NA,3,NA,27,10,4,2,NA,NA,NA,104,NA,NA,NA,NA,NA
"499",100761,17,285,"mei","6",0,3.68,0,0.98,4,NA,"liziero","Liziero","Liziero","Igor Matheus Liziero Pereira ","https://s.glbimg.com/es/sde/f/2022/04/02/68d5b0b8c93444cf3f88161d109fe461_FORMATO.png","Internacional",1,NA,3,NA,NA,NA,NA,6,7,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
"500",109195,17,263,"lat","6",0,2,0,0,0,NA,"vitor-marinho","Vitor Marinho","V. Marinho","Vitor Marinho de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",110465,17,262,"mei","6",0,2,0,0,0,NA,"daniel-cabral","Daniel Cabral","D. Cabral","Daniel Cabral de Oliveira","https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",82407,17,286,"mei","6",0,6.59,0,2.9,14,NA,"chico","Chico","Chico","Francisco Hyun Sol Kim","https://s.glbimg.com/es/sde/f/2022/03/03/bf75c9042be591192c025ebc1a87b001_FORMATO.png","Juventude",1,NA,34,NA,NA,NA,1,26,24,6,4,NA,NA,2,115,NA,1,NA,NA,NA
"503",111491,17,294,"mei","6",0,1.3,0,2.9,1,NA,"biel","Biel","Biel","Luiz Gabriel de Oliveira Fonseca","https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png","Coritiba",NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"504",103684,17,285,"zag","7",4.3,3.89,-0.06,3.9,3,NA,"kaique-rocha","Kaíque Rocha","K. Rocha","Kaíque Rocha Lima","https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png","Internacional",2,NA,2,NA,NA,1,NA,5,3,1,NA,1,NA,NA,16,NA,NA,NA,NA,NA
"505",69189,17,290,"zag","5",0,2.84,0,3.34,5,NA,"sidimar","Sidimar","Sidimar","Sidimar Fernando Cigolini","https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png","Goiás",NA,NA,4,NA,NA,2,NA,4,2,NA,2,NA,NA,NA,11,NA,NA,NA,NA,NA
"506",82634,17,314,"mei","6",0,2.71,0,0.43,3,NA,"matheus-galdezani","Matheus Galdezani","M. Galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2022/04/29/b9fda8f5bfa19e70a34683a735a20171_FORMATO.png","Avaí",2,NA,NA,NA,NA,NA,NA,5,6,NA,1,NA,NA,NA,17,NA,NA,NA,NA,NA
"507",103700,17,264,"zag","6",4.2,4.58,-0.13,3.09,9,NA,"bruno-mendez","Bruno Méndez","B. Méndez","Bruno Méndez Cittadini","https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png","Corinthians",1,NA,1,NA,NA,2,NA,10,3,1,1,NA,1,NA,28,NA,NA,NA,NA,NA
"508",97653,17,275,"zag","7",6.4,9.61,0.24,4.93,15,NA,"murilo","Murilo","Murilo","Murilo Cerqueira Paim","https://s.glbimg.com/es/sde/f/2022/02/21/934e2aaafb55c35f6f83b91333b4f5b8_FORMATO.png","Palmeiras",1,NA,6,NA,NA,9,NA,14,10,3,6,NA,1,NA,31,NA,NA,NA,NA,NA
"509",106202,17,285,"mei","6",0,4,0,0,0,NA,"bruno-gomes","Bruno Gomes","B. Gomes","Bruno Gomes da Silva Clevelário","https://s.glbimg.com/es/sde/f/2022/04/02/ba1e5da5f4a9e34f5e306cee78c2ae54_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",114497,17,290,"lat","6",0,3.05,0,4.73,3,NA,"juan-pablo","Juan Pablo","J. Pablo","Juan Pablo Vilela Tavares","https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png","Goiás",NA,NA,NA,NA,NA,2,NA,5,5,NA,1,NA,NA,NA,11,NA,NA,NA,NA,NA
"511",72391,17,266,"tec","7",4.05,9.9,-0.12,4.92,13,NA,"fernando-diniz","Fernando Diniz","F. Diniz","Fernando Diniz Silva","https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",104649,17,285,"lat","7",7,5.57,-0.77,8,3,NA,"heitor","Heitor","Heitor","Heitor Rodrigues da Fonseca","https://s.glbimg.com/es/sde/f/2021/05/02/5d9c07e5253c5c548f86e0caad3171fd_FORMATO.png","Internacional",1,NA,NA,NA,NA,2,NA,12,2,1,3,NA,NA,NA,24,NA,NA,NA,NA,NA
"513",107231,17,275,"mei","7",6.4,6.89,0.98,2.84,13,NA,"danilo","Danilo","Danilo","Danilo dos Santos de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/db630d6c2cb9309ad6f0f77ad6f1d408_FORMATO.png","Palmeiras",3,NA,10,NA,NA,NA,NA,23,14,3,8,NA,1,1,64,NA,NA,NA,NA,NA
"514",107236,17,275,"lat","6",4.4,3.31,0.02,4.5,2,NA,"vanderlan","Vanderlan","Vanderlan","Vanderlan Barbosa da Silva","https://s.glbimg.com/es/sde/f/2022/04/06/ecb07c206acce03d5e8b80df86207461_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"515",62130,17,286,"lat","6",0,1.46,0,0.5,10,NA,"william-matheus","William Matheus","W. Matheus","William Matheus da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/88174fca01439ff40caf28ad081a8fa6_FORMATO.png","Juventude",4,NA,6,NA,2,1,NA,8,10,2,3,NA,NA,NA,64,NA,1,NA,NA,NA
"516",105647,17,285,"mei","2",0.8,4.13,0.04,1.6,13,NA,"mauricio","Maurício","Maurício","Maurício Magalhães Prado","https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png","Internacional",2,NA,7,NA,NA,NA,1,9,3,2,5,1,NA,NA,49,NA,NA,NA,NA,NA
"517",110013,17,293,"mei","6",0,2.25,0,0.93,3,NA,"bryan-garcia","Bryan García","B. García","Bryan Jahir García Realpe","https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png","Athlético-PR",NA,NA,2,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,16,NA,NA,NA,NA,NA
"518",118092,17,276,"mei","6",0,1,0,0,0,NA,"luiz-henrique","Luiz Henrique","L. Henrique","Luiz Henrique Rosa Roque da Paz","https://s.glbimg.com/es/sde/f/2022/05/03/aebadf5f37c2408be749646adf161f9b_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",118093,17,276,"mei","6",0,1,0,0,0,NA,"leo-silva","Léo Silva","L. Silva","Leonardo de Almeida Silva","https://s.glbimg.com/es/sde/f/2022/05/03/dba51c520a148f72bdbcec428b7cb580_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",107741,17,285,"lat","6",0,3,0,0,0,NA,"mazetti","Mazetti","Mazetti","Lucas Henrique Mazetti","https://s.glbimg.com/es/sde/f/2022/04/02/66e2cc2d91eb5e3405681b6b815e35e8_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",112886,17,277,"mei","6",0.2,1.75,-0.95,2.03,7,NA,"lucas-barbosa","Lucas Barbosa","L. Barbosa","Lucas Henrique Barbosa","https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png","Santos",1,NA,3,NA,NA,NA,NA,6,7,1,2,NA,1,NA,22,NA,NA,NA,NA,NA
"522",69022,17,293,"ata","6",0,3.52,0,0.97,10,NA,"marcelo-cirino","Marcelo Cirino","M. Cirino","Marcelo Cirino da Silva","https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png","Athlético-PR",1,NA,4,NA,NA,NA,NA,7,4,1,3,NA,NA,5,26,NA,NA,NA,1,NA
"523",81161,17,277,"ata","7",2.2,9.88,-0.2,5.47,14,NA,"leo-baptistao","Léo Baptistão ","L. Baptistão","Leonardo Carrilho Baptistão ","https://s.glbimg.com/es/sde/f/2022/03/03/720ce11785d74738c66fdb3f797d770b_FORMATO.png","Santos",1,NA,28,NA,NA,NA,1,20,15,6,14,NA,4,1,82,NA,NA,1,NA,NA
"524",107745,17,285,"ata","6",0,1.82,-0.08,1.33,6,NA,"caio-vidal","Caio Vidal","C. Vidal","Caio Vidal Rocha","https://s.glbimg.com/es/sde/f/2022/04/02/2de9576136ea8acae47822e900c3cc5a_FORMATO.png","Internacional",NA,NA,9,NA,NA,NA,NA,3,7,NA,3,NA,NA,1,3,NA,NA,NA,NA,NA
"525",109963,17,280,"zag","6",0,4.28,0,4.2,3,NA,"renan","Renan","Renan","Renan Victor da Silva","https://s.glbimg.com/es/sde/f/2022/04/14/eea7da20dcaeb02fd4b5170a3d9f472b_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,2,NA,6,2,NA,NA,NA,NA,NA,10,NA,NA,1,NA,NA
"526",106219,17,293,"mei","6",0,1,0,0,0,NA,"kawan","Kawan","Kawan","Kawan Gabriel da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",71227,17,277,"zag","5",0,12.39,0,4.28,11,NA,"maicon","Maicon","Maicon","Maicon Pereira Roque","https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png","Santos",NA,NA,6,NA,NA,4,1,17,3,3,3,NA,NA,NA,64,NA,NA,NA,NA,NA
"528",108712,17,285,"ata","6",0,2,0,0,0,NA,"gustavo-maia","Gustavo Maia","G. Maia","Gustavo Maia da Silva","https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
