,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.media_num,atletas.apelido,atletas.status_id,atletas.rodada_id,atletas.slug,atletas.posicao_id,atletas.jogos_num,atletas.foto,atletas.variacao_num,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.apelido_abreviado,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,PP,DE,DP,GC,GS,PC,SG,CV,PS
472,277,2.9,0.0,1.74,Bruno Oliveira,6,37,bruno-oliveira,4,13,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,0.0,Bruno Felipe Oliveira,103996,Santos,,B. Oliveira,1.0,2.0,7.0,6.0,4.0,2.0,17.0,1.0,,,48.0,,,,,,,,,
473,280,1.34,0.0,-1.0,Maycon,6,37,maycon,1,0,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,0.0,Maycon Cleiton de Paula Azevedo,104017,Bragantino,,Maycon,,1.0,,,,,,,,,,,,,,,,,,
474,276,2.0,0.0,0.0,Walce,6,37,walce,3,0,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,0.0,Walce da Silva Costa Filho,104074,São Paulo,,Walce,,,,,,,,,,,,,,,,,,,,
475,354,1.0,0.0,0.0,André,6,37,andre,1,0,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,0.0,André Luiz Ribeiro da Silva,104080,Ceará,,André,,,,,,,,,,,,,,,,,,,,
476,264,1.31,0.0,3.0,Carlos Miguel,6,37,carlos-miguel,1,2,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,0.0,Carlos Miguel dos Santos Pereira,104084,Corinthians,,C. Miguel,,,,,,,,,,,,,8.0,,,2.0,,,,
477,285,3.0,0.0,0.0,Roberto,6,37,roberto,3,0,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,0.0,Roberto Pinheiro da Rosa,104086,Internacional,,Roberto,,,,,,,,,,,,,,,,,,,,
478,327,1.0,0.0,0.0,Vitor Hugo,6,37,vitor-hugo,2,0,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,0.0,Vitor Hugo de Andrade Oliveira,104095,América-MG,,V. Hugo,,,,,,,,,,,,,,,,,,,,
479,286,2.0,0.0,0.0,William,6,37,william,1,0,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,0.0,William Arthur Assmann,104096,Juventude,,William,,,,,,,,,,,,,,,,,,,,
480,354,3.16,-0.5,2.21,Cléber,6,37,cleber,5,18,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,-0.09,Cléber Bomfim de Jesus,104125,Ceará,,Cléber,,2.0,17.0,24.0,7.0,9.0,5.0,,2.0,5.0,51.0,,,,,,,,,
481,264,2.0,0.0,0.0,Ruan,6,37,ruan,4,0,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,0.0,Ruan de Oliveira Ferreira,104153,Corinthians,,Ruan,,,,,,,,,,,,,,,,,,,,
482,290,2.73,0.0,2.8,Douglas Silva,6,37,douglas-silva,2,1,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,0.0,Douglas da Silva Santos,104219,Goiás,,D. Silva,,,2.0,,,,1.0,,,,1.0,,,,,,,,,
483,1371,6.57,2.4,2.97,João Lucas,6,37,joao-lucas,2,30,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,0.05,João Lucas de Almeida Carvalho,104257,Cuiabá,,J. Lucas,,6.0,66.0,35.0,4.0,6.0,27.0,,,2.0,317.0,,,,,,2.0,8.0,1.0,
484,266,9.54,0.0,4.18,Calegari,5,37,calegari,2,10,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,0.0,Lucas Felipe Calegari,104276,Fluminense,,Calegari,1.0,1.0,12.0,6.0,,2.0,17.0,,,,49.0,,,,,,,4.0,,
485,314,1.0,0.0,0.0,João,6,37,joao,1,0,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,0.0,João Vitor de Oliveira,104329,Avaí,,João,,,,,,,,,,,,,,,,,,,,
486,282,2.0,0.0,0.0,Matheus Mendes,6,37,matheus-mendes,1,0,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,0.0,Matheus Mendes Werneck de Oliveira,104383,Atlético-MG,,M. Mendes,,,,,,,,,,,,,,,,,,,,
487,285,2.67,0.0,2.7,Igor Gomes,6,37,igor-gomes,3,2,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,0.0,Igor Gomes Silva,104385,Internacional,,I. Gomes,,,1.0,,,,2.0,,,,8.0,,,,,,1.0,1.0,,
488,286,3.57,-1.3,2.08,Vitor Mendes,7,37,vitor-mendes,3,18,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,-0.52,Vitor Mendes Alves,104401,Juventude,,V. Mendes,,8.0,26.0,15.0,3.0,8.0,15.0,,1.0,,75.0,,,,,,1.0,1.0,1.0,
489,280,0.75,0.0,-0.4,Guilherme Santos,6,37,guilherme-santos,5,1,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_BdX1GzJ.png,0.0,Guilherme Santos da Silva,104414,Bragantino,,G. Santos,,,,1.0,,,,,,,1.0,,,,,,,,,
490,293,3.0,0.0,0.0,Reinaldo,6,37,reinaldo,5,0,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,0.0,Reinaldo Nascimento Satorno,104420,Athlético-PR,,Reinaldo,,,,,,,,,,,,,,,,,,,,
491,293,3.15,0.0,1.63,Christian,6,37,christian,4,9,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,0.0,Christian Roberto Alves Cardoso,104502,Athlético-PR,,Christian,,3.0,10.0,17.0,3.0,4.0,6.0,1.0,,2.0,18.0,,,,,,,,,
492,293,6.63,-1.2,3.23,Abner Vinícius,7,37,abner-vinicius,2,27,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,-0.22,Abner Vinícius da Silva Santos,104513,Athlético-PR,,A. Vinícius,3.0,6.0,42.0,25.0,2.0,2.0,10.0,,1.0,1.0,215.0,,,,,,,8.0,,
493,1371,3.3,0.5,1.45,Camilo,7,37,camilo,4,22,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,-0.01,Camilo Reijers de Oliveira,104519,Cuiabá,,Camilo,,3.0,33.0,20.0,2.0,5.0,10.0,,,,97.0,,,,,,,,,
494,277,7.64,0.0,3.04,Vinícius Zanocelo,6,37,vinicius-zanocelo,4,27,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,0.0,Vinícius Nelson de Souza Zanocelo,104521,Santos,,V. Zanocelo,,9.0,45.0,43.0,11.0,21.0,12.0,1.0,3.0,2.0,107.0,,,,,,2.0,,,
495,277,1.99,-0.4,-0.2,Tailson,6,37,tailson,5,2,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,-0.26,Tailson Pinto Gonçalves,104578,Santos,,Tailson,,,,,,,,,,,4.0,,,,,,,,,
496,277,3.08,3.2,1.36,Sandry,6,37,sandry,4,21,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,0.37,Sandry Roberto Santos Goes,104580,Santos,,Sandry,1.0,2.0,25.0,12.0,1.0,4.0,5.0,,,,68.0,,,,,,1.0,,,
497,280,1.0,0.0,0.0,Fabrício,6,37,fabricio,1,0,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,0.0,Fabrício Oliveira de Souza,104588,Bragantino,,Fabrício,,,,,,,,,,,,,,,,,,,,
498,285,3.98,0.0,1.3,Weverton,6,37,weverton,2,1,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,0.0,Weverton Guilherme da Silva Souza,104625,Internacional,,Weverton,,,1.0,,,,1.0,,,,4.0,,,,,,,,,
499,294,4.04,1.4,2.12,Warley,6,37,warley,2,14,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,-0.05,Warley Leandro da Silva,104646,Coritiba,,Warley,,1.0,7.0,10.0,2.0,5.0,9.0,,,,48.0,,,,,,,5.0,2.0,
500,356,6.53,1.0,3.36,Moisés,7,37,moises,5,35,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,-0.52,Moisés Vieira da Veiga,104666,Fortaleza,,Moisés,3.0,,25.0,10.0,15.0,16.0,20.0,,6.0,5.0,128.0,,,,,,,,,
501,356,2.0,0.0,0.0,Gabriel Silva,6,37,gabriel-silva,5,0,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,0.0,Gabriel Santos Silva,104681,Fortaleza,,G. Silva,,,,,,,,,,,,,,,,,,,,
502,356,10.08,10.57,4.44,Juan Vojvoda,7,37,juan-vojvoda,6,36,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,1.12,Juan Pablo Vojvoda Rizzo,104754,Fortaleza,,J. Vojvoda,,,,,,,,,,,,,,,,,,,,
503,294,4.27,0.0,2.42,Adrián Martínez,6,37,adrian-martinez,5,21,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,0.0,Adrián Emmanuel Martínez,104778,Coritiba,,A. Martínez,,6.0,11.0,19.0,6.0,13.0,8.0,,4.0,5.0,36.0,,,,,,,,,
504,263,1.0,0.0,0.0,Igo,6,37,igo,1,0,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,0.0,Igo Gabriel Santos Pereira,104991,Botafogo,,Igo,,,,,,,,,,,,,,,,,,,,
505,314,1.38,0.0,0.0,Raphael,6,37,raphael,3,3,https://s.sde.globo.com/media/person_role/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,0.0,Raphael Rodrigues Borges,105003,Avaí,,Raphael,,,,,,,1.0,,,,5.0,,,,,,,,,
506,263,2.81,0.0,-0.02,Luis Henrique,6,37,luis-henrique,5,9,https://s.sde.globo.com/media/person_role/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,0.0,Luis Henrique Tomaz de Lima,105049,Botafogo,,L. Henrique,,1.0,1.0,3.0,1.0,,3.0,,,2.0,19.0,,,,,,,,,
507,294,7.41,0.2,4.39,Fabrício,7,37,fabricio,5,25,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,-0.31,Fabrício Daniel de Souza,105171,Coritiba,,Fabrício,4.0,2.0,33.0,15.0,9.0,17.0,39.0,,3.0,1.0,112.0,,,,,,,,,
508,293,4.95,-0.6,3.4,Khellven,7,37,khellven,2,27,https://s.sde.globo.com/media/person_role/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,-0.6,Khellven Douglas Silva Oliveira,105175,Athlético-PR,,Khellven,2.0,1.0,45.0,31.0,4.0,9.0,20.0,1.0,1.0,,290.0,,,,,,1.0,7.0,,
509,280,2.0,0.0,0.0,Gonzalo,6,37,gonzalo,5,0,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,0.0,Gonzalo Schnorr Fornari,105200,Bragantino,,Gonzalo,,,,,,,,,,,,,,,,,,,,
510,293,8.57,6.0,3.92,Bento,7,37,bento,1,32,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,0.64,Bento Matheus Krepski,105208,Athlético-PR,,Bento,,3.0,1.0,,,,3.0,,,,,,107.0,1.0,,38.0,,10.0,,
511,276,6.17,0.0,3.31,Ferraresi,7,37,ferraresi,3,7,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,0.0,Nahuel Adolfo Ferraresi Hernández,105300,São Paulo,,Ferraresi,,1.0,19.0,6.0,,1.0,8.0,,,,26.0,,,,,,1.0,1.0,1.0,
512,280,2.84,0.0,1.2,Jan Hurtado,5,37,jan-hurtado,5,12,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,0.0,Jan Carlos Hurtado Anchico,105301,Bragantino,,J. Hurtado,,,4.0,23.0,4.0,6.0,5.0,2.0,,3.0,13.0,,,,,,,,,
513,354,1.04,0.0,0.56,Geovane,6,37,geovane,4,15,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,0.0,Geovane da Silva de Souza,105336,Ceará,,Geovane,,4.0,11.0,17.0,,2.0,11.0,,,,28.0,,,,,,,,,
514,373,1.33,0.0,0.53,Lucas Lima,6,37,lucas-lima,4,7,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,0.0,Lucas Eduardo Lima da Silva,105337,Atlético-GO,,L. Lima,,,2.0,4.0,,3.0,2.0,,,,9.0,,,,,,,,,
515,294,4.42,3.7,2.23,Trindade,7,37,trindade,4,15,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,0.34,Jesús Emiliano Trindade Flores,105433,Coritiba,,Trindade,1.0,2.0,27.0,12.0,4.0,3.0,6.0,,,,89.0,,,,,,,,,
516,373,2.0,0.0,0.0,Luan Sales,6,37,luan-sales,2,0,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,0.0,Luan Sales do Nascimento,105521,Atlético-GO,,L. Sales,,,,,,,,,,,,,,,,,,,,
517,1371,1.13,0.0,2.2,Rikelme,6,37,rikelme,4,1,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,0.0,Rikelme Hernandes Amorim Rocha,105547,Cuiabá,,Rikelme,,,1.0,,,1.0,1.0,,,,3.0,,,,,,,,,
518,264,14.12,0.0,4.71,Lucas Piton,6,37,lucas-piton,2,26,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,0.0,Lucas Piton Crivellaro,105584,Corinthians,,L. Piton,3.0,1.0,58.0,36.0,1.0,1.0,10.0,,1.0,1.0,201.0,,,,,,,11.0,,
519,264,1.63,1.2,1.22,Roni,2,37,roni,4,19,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,0.18,Roni Medeiros de Moura,105585,Corinthians,,Roni,1.0,5.0,23.0,14.0,2.0,3.0,6.0,1.0,,,40.0,,,,1.0,,1.0,,1.0,
520,327,1.72,0.0,1.55,Flávio,6,37,flavio,4,2,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,0.0,Luiz Flávio Silvério Silva,105608,América-MG,,Flávio,,,2.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,,
521,280,5.69,0.9,2.43,Miguel,6,37,miguel,4,16,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,0.1,Miguel Silveira dos Santos,105612,Bragantino,,Miguel,2.0,1.0,12.0,7.0,3.0,1.0,13.0,1.0,1.0,,55.0,,,,,,,,,1.0
522,285,6.63,0.0,3.05,Maurício,7,37,mauricio,4,29,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,0.0,Maurício Magalhães Prado,105647,Internacional,,Maurício,4.0,2.0,16.0,7.0,6.0,11.0,25.0,2.0,4.0,2.0,132.0,,,,,,,,,
523,293,4.09,-0.4,3.09,Nicolás Hernández,2,37,nicolas-hernandez,3,19,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,-0.51,Nicolás Hernández Rodríguez,105672,Athlético-PR,,N. Hernández,,3.0,37.0,18.0,,,5.0,,,,68.0,,,,1.0,,,6.0,,
524,275,4.43,0.0,1.56,Rafael Navarro,6,37,rafael-navarro,5,21,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,0.0,Rafael Navarro Leal,105770,Palmeiras,,R. Navarro,,,21.0,34.0,5.0,12.0,11.0,,,6.0,29.0,,,,,,,,,
525,266,1.0,0.0,0.0,Luan,5,37,luan,3,0,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,0.0,Luan de Freitas Molarinho Chagas,105807,Fluminense,,Luan,,,,,,,,,,,,,,,,,,,,
526,373,2.0,0.0,0.0,Michel,6,37,michel,3,0,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,0.0,Michel Custódio Gonçalves de Sousa,105809,Atlético-GO,,Michel,,,,,,,,,,,,,,,,,,,,
527,275,4.3,0.0,2.33,Wesley,6,37,wesley,5,19,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,0.0,Wesley Ribeiro Silva,105811,Palmeiras,,Wesley,1.0,2.0,14.0,8.0,6.0,10.0,20.0,,1.0,1.0,65.0,,,,,,,,,
528,264,1.0,0.0,0.0,Belezi,6,37,belezi,3,0,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,0.0,Lucas Belezi Barbosa,105844,Corinthians,,Belezi,,,,,,,,,,,,,,,,,,,,
529,264,1.0,0.0,0.0,Matheus Araújo,6,37,matheus-araujo,4,0,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,0.0,Matheus de Araújo Andrade,105845,Corinthians,,M. Araújo,,,,,,,,,,,,,,,,,,,,
530,277,3.0,0.0,0.0,Ivonei,6,37,ivonei,4,0,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,0.0,Ivonei Júnior da Silva Rabelo,105899,Santos,,Ivonei,,,,,,,,,,,,,,,,,,,,
531,373,2.4,-0.2,1.24,Edson Fernando,6,37,edson-fernando,4,24,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,-0.45,Edson Fernando da Silva Gomes,105901,Atlético-GO,,E. Fernando,,7.0,27.0,16.0,1.0,2.0,23.0,,,,54.0,,,,,,,,,
532,286,3.2,0.0,2.1,Rômulo,6,37,romulo,4,4,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,0.0,Rômulo Zanre Zwarg,105911,Juventude,,Rômulo,,1.0,3.0,1.0,,,2.0,,1.0,,29.0,,,,,,,,,
533,290,2.0,0.0,0.0,Marco Antônio,6,37,marco-antonio,4,0,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,0.0,Marco Antônio de Oliveira Coelho,105912,Goiás,,M. Antônio,,,,,,,,,,,,,,,,,,,,
534,275,3.68,0.0,1.87,Merentiel,6,37,merentiel,5,9,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,0.0,Miguel Ángel Merentiel Serrano,105934,Palmeiras,,Merentiel,,,,2.0,1.0,1.0,1.0,,2.0,1.0,9.0,,,,,,,,,
535,285,2.08,0.0,0.59,Lucas Ramos,6,37,lucas-ramos,4,8,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,0.0,Lucas de Ramos Silveira,106000,Internacional,,L. Ramos,,,2.0,1.0,,1.0,4.0,,,,2.0,,,,,,,,,
536,285,5.63,0.0,4.39,Johnny,6,37,johnny,4,22,https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png,0.0,João Lucas Souza Cardoso,106002,Internacional,,Johnny,2.0,5.0,49.0,27.0,6.0,10.0,17.0,,3.0,1.0,59.0,,,,,,1.0,,,
537,290,3.0,0.0,0.0,Daniel de Pauli,6,37,daniel-de-pauli,4,0,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,0.0,Daniel de Pauli Oliveira,106076,Goiás,,D. Pauli,,,,,,,,,,,,,,,,,,,,
538,263,4.0,0.0,0.0,Breno,6,37,breno,4,0,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,0.0,Breno Washington Rodrigues da Silva,106083,Botafogo,,Breno,,,,,,,,,,,,,,,,,,,,
539,373,5.4,1.4,2.73,Airton,7,37,airton,5,32,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,0.09,Airton Moisés Santos Sousa,106107,Atlético-GO,,Airton,5.0,3.0,32.0,31.0,11.0,14.0,24.0,,2.0,,135.0,,,,,,,,1.0,
540,280,1.12,0.8,0.72,Welliton,6,37,welliton,5,5,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,-0.43,Welliton Silva de Azevedo Matheus,106108,Bragantino,,Welliton,,,3.0,,,,2.0,,,,10.0,,,,,,,,,
541,1371,2.0,0.0,0.0,Alexandre Melo,6,37,alexandre-melo,2,0,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,0.0,Alexandre Melo Ribeiro da Silva,106159,Cuiabá,,A. Melo,,,,,,,,,,,,,,,,,,,,
542,280,2.76,0.0,3.0,Lucão,6,37,lucao,1,1,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,0.0,Lucas Alexandre Galdino de Azevedo,106160,Bragantino,,Lucão,,,,,,,,,,,,,5.0,,,2.0,,,,
543,294,4.58,1.9,4.24,Bruno Gomes,3,37,bruno-gomes,4,17,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,-0.22,Bruno Gomes da Silva Clevelário,106202,Coritiba,,B. Gomes,,2.0,38.0,25.0,3.0,13.0,45.0,,1.0,,85.0,,,,,,,,,
544,293,1.0,0.0,0.0,Kawan,5,37,kawan,4,0,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,0.0,Kawan Gabriel da Silva,106219,Athlético-PR,,Kawan,,,,,,,,,,,,,,,,,,,,
545,280,2.62,2.3,0.94,Realpe,6,37,realpe,3,8,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,0.59,Leonardo Javier Realpe Montaño,106299,Bragantino,,Realpe,,3.0,12.0,7.0,,1.0,2.0,,,,36.0,,,,,,,,,
546,356,5.67,0.1,3.09,Caio Alexandre,7,37,caio-alexandre,4,11,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,-0.7,Caio Alexandre Souza e Silva,106323,Fortaleza,,C. Alexandre,,,29.0,22.0,,2.0,11.0,,1.0,,62.0,,,,,,,,1.0,
547,1371,1.0,0.0,0.0,Capellari,6,37,capellari,1,0,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,0.0,Eduardo Fraga Capellari,106540,Cuiabá,,Capellari,,,,,,,,,,,,,,,,,,,,
548,373,5.15,0.0,1.49,Léo Pereira,6,37,leo-pereira,5,30,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,0.0,Leonardo Augusto dos Santos Pereira,106681,Atlético-GO,,L. Pereira,1.0,9.0,30.0,38.0,5.0,8.0,23.0,1.0,1.0,4.0,104.0,,,,,,,,,
549,327,1.75,0.0,1.22,Carlos Alberto,5,37,carlos-alberto,5,6,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,0.0,Carlos Alberto Gomes da Silva Filho,106704,América-MG,,C. Alberto,,1.0,2.0,1.0,4.0,3.0,1.0,,,,15.0,,,,,,,,,
550,276,2.49,0.0,0.92,André Anderson,3,37,andre-anderson,4,8,https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,0.0,André Anderson Pomilio Lima,106803,São Paulo,,A. Anderson,,2.0,6.0,8.0,2.0,1.0,5.0,,,,22.0,,,,,,,,,1.0
551,354,2.64,0.0,5.5,Vinicius Machado,6,37,vinicius-machado,1,2,https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png,0.0,Vinicius Réquia Machado,106819,Ceará,,V. Machado,,,,,,,,,,,,,7.0,,,1.0,,1.0,,
552,373,4.83,0.0,2.52,Peglow,6,37,peglow,5,6,https://s.glbimg.com/es/sde/f/2022/07/22/b018c9f7560b03c3dfa3531ac3892a83_FORMATO.png,0.0,João Gabriel Martins Peglow,106821,Atlético-GO,,Peglow,1.0,1.0,5.0,3.0,1.0,2.0,5.0,1.0,,1.0,22.0,,,,,,,,,
553,276,7.5,0.0,3.51,Rodrigo Nestor,7,37,rodrigo-nestor,4,25,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,0.0,Rodrigo Nestor Bertalia,106822,São Paulo,,R. Nestor,1.0,5.0,40.0,34.0,10.0,24.0,14.0,1.0,3.0,1.0,153.0,,,,,,,,,
554,293,1.86,0.0,-0.9,Lucas Fasson,6,37,lucas-fasson,3,1,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png,0.0,Lucas Fasson dos Santos,106823,Athlético-PR,,L. Fasson,,,,,,,,,,,9.0,,,,,,,,,
555,276,9.9,0.0,3.6,Welington,7,37,welington,2,29,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,0.0,Welington Damascena Santos,106824,São Paulo,,Welington,5.0,2.0,42.0,17.0,6.0,5.0,29.0,1.0,,1.0,196.0,,,,,,,6.0,1.0,
556,276,1.78,0.0,0.7,Patryck,6,37,patryck,2,1,https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,0.0,Patryck Lanza dos Reis,106829,São Paulo,,Patryck,,,1.0,,,,,,,,5.0,,,,,,,,,
