,atletas.pontos_num,atletas.preco_num,atletas.nome,atletas.posicao_id,atletas.foto,atletas.rodada_id,atletas.slug,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.jogos_num,atletas.variacao_num,atletas.media_num,CA,DS,FC,FD,FF,FS,PI,SG,A,G,I,FT,DE,GS,GC,PP,CV,DP,PC,PS
486,0.0,3.6,Cléber Bomfim de Jesus,5,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,28,cleber,Cléber,Cléber,Ceará,0.76,104125,354,6,14,0.0,2.66,2.0,17.0,20.0,5.0,6.0,5.0,40.0,,,2.0,5.0,,,,,,,,,
487,0.0,2.0,Ruan de Oliveira Ferreira,4,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,28,ruan,Ruan,Ruan,Corinthians,0.8,104153,264,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
488,0.0,3.0,Douglas da Silva Santos,2,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,28,douglas-silva,D. Silva,Douglas Silva,Goiás,1.11,104219,290,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
489,3.0,6.73,João Lucas de Almeida Carvalho,2,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,28,joao-lucas,J. Lucas,João Lucas,Cuiabá,2.83,104257,1371,6,24,0.28,3.09,6.0,61.0,32.0,3.0,5.0,24.0,280.0,6.0,,,2.0,,,,,,1.0,,2.0,
490,0.0,9.74,Lucas Felipe Calegari,2,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,28,calegari,Calegari,Calegari,Fluminense,3.49,104276,266,6,4,0.0,4.22,1.0,8.0,2.0,,,4.0,31.0,2.0,,,,,,,,,,,,
491,0.0,1.0,João Vitor de Oliveira,1,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,28,joao,João,João,Avaí,0.48,104329,314,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
492,0.0,2.0,Matheus Mendes Werneck de Oliveira,1,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,28,matheus-mendes,M. Mendes,Matheus Mendes,Atlético-MG,0.8,104383,282,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
493,4.3,3.14,Igor Gomes Silva,3,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,28,igor-gomes,I. Gomes,Igor Gomes,Internacional,3.59,104385,285,6,1,0.14,4.3,,,,,,,7.0,1.0,,,,,,,,,,,,
494,1.5,4.18,Vitor Mendes Alves,3,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,28,vitor-mendes,V. Mendes,Vitor Mendes,Juventude,1.45,104401,286,7,12,0.34,2.94,5.0,23.0,10.0,1.0,8.0,9.0,54.0,1.0,,1.0,,,,,,,1.0,,1.0,
495,0.0,1.0,Guilherme Santos da Silva,5,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_BdX1GzJ.png,28,guilherme-santos,G. Santos,Guilherme Santos,Bragantino,-0.12,104414,280,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
496,0.0,3.0,Reinaldo Nascimento Satorno,5,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,28,reinaldo,Reinaldo,Reinaldo,Athlético-PR,1.11,104420,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
497,0.0,3.75,Christian Roberto Alves Cardoso,4,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,28,christian,Christian,Christian,Athlético-PR,1.85,104502,293,6,6,0.0,1.82,3.0,10.0,15.0,1.0,3.0,3.0,15.0,,,,2.0,1.0,,,,,,,,
498,0.0,7.06,Abner Vinícius da Silva Santos,2,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,28,abner-vinicius,A. Vinícius,Abner Vinícius,Athlético-PR,0.88,104513,293,5,22,0.0,3.31,4.0,38.0,17.0,2.0,,8.0,179.0,7.0,1.0,1.0,1.0,,,,,,,,,
499,0.0,3.73,Camilo Reijers de Oliveira,4,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,28,camilo,Camilo,Camilo,Cuiabá,2.88,104519,1371,7,17,0.0,1.54,3.0,27.0,16.0,2.0,3.0,9.0,76.0,,,,,,,,,,,,,
500,3.1,8.52,Vinícius Nelson de Souza Zanocelo,4,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,28,vinicius-zanocelo,V. Zanocelo,Vinícius Zanocelo,Santos,2.96,104521,277,7,25,0.3,3.32,7.0,43.0,42.0,11.0,21.0,12.0,98.0,,,3.0,2.0,1.0,,,,,,,2.0,
501,0.0,2.25,Tailson Pinto Gonçalves,5,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,28,tailson,Tailson,Tailson,Santos,0.46,104578,277,6,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,
502,1.2,2.88,Sandry Roberto Santos Goes,4,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,28,sandry,Sandry,Sandry,Santos,1.16,104580,277,6,13,-0.05,1.87,,18.0,5.0,,3.0,5.0,47.0,,1.0,,,,,,,,,,1.0,
503,0.0,1.0,Fabrício Oliveira de Souza,1,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,28,fabricio,Fabrício,Fabrício,Bragantino,0.48,104588,280,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
504,0.0,5.0,Weverton Guilherme da Silva Souza,2,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,28,weverton,Weverton,Weverton,Internacional,1.74,104625,285,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
505,9.9,5.4,Warley Leandro da Silva,2,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,28,warley,Warley,Warley,Coritiba,8.47,104646,294,6,9,1.55,2.84,1.0,3.0,7.0,1.0,3.0,6.0,36.0,5.0,,,,,,,,,1.0,,,
506,4.6,7.19,Moisés Vieira da Veiga,5,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,28,moises,Moisés,Moisés,Fortaleza,4.06,104666,356,7,27,0.68,3.91,,18.0,8.0,14.0,12.0,16.0,109.0,,3.0,6.0,5.0,,,,,,,,,
507,0.0,2.0,Gabriel Santos Silva,5,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,28,gabriel-silva,G. Silva,Gabriel Silva,Fortaleza,0.8,104681,356,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
508,4.61,8.75,Juan Pablo Vojvoda Rizzo,6,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,28,juan-vojvoda,J. Vojvoda,Juan Vojvoda,Fortaleza,4.17,104754,356,7,27,0.22,4.22,,,,,,,,,,,,,,,,,,,,
509,0.0,4.42,Adrián Emmanuel Martínez,5,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,28,adrian-martinez,A. Martínez,Adrián Martínez,Coritiba,2.17,104778,294,6,20,0.0,2.46,6.0,10.0,18.0,6.0,12.0,8.0,35.0,,,4.0,5.0,,,,,,,,,
510,0.0,1.0,Igo Gabriel Santos Pereira,1,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,28,igo,Igo,Igo,Botafogo,0.48,104991,263,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
511,0.0,2.0,Raphael Rodrigues Borges,3,https://s.glbimg.com/es/sde/f/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,28,raphael,Raphael ,Raphael ,Avaí,0.8,105003,314,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
512,0.0,3.57,Luis Henrique Tomaz de Lima,5,https://s.glbimg.com/es/sde/f/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,28,luis-henrique,L. Henrique,Luis Henrique ,Botafogo,0.72,105049,263,6,6,0.0,0.13,,1.0,2.0,1.0,,1.0,15.0,,,,,,,,,,,,,
513,9.5,8.86,Fabrício Daniel de Souza,5,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,28,fabricio,Fabrício,Fabrício,Coritiba,8.31,105171,294,6,19,0.92,5.01,2.0,29.0,10.0,8.0,15.0,28.0,90.0,,3.0,3.0,1.0,,,,,,,,,
514,3.3,5.43,Khellven Douglas Silva Oliveira,2,https://s.sde.globo.com/media/person_role/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,28,khellven,Khellven,Khellven,Athlético-PR,2.95,105175,293,7,20,0.59,3.72,1.0,31.0,23.0,2.0,7.0,15.0,206.0,6.0,2.0,1.0,,1.0,,,,,,,1.0,
515,0.0,2.0,Gonzalo Schnorr Fornari,5,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,28,gonzalo,Gonzalo,Gonzalo,Bragantino,0.8,105200,280,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
516,1.0,7.88,Bento Matheus Krepski,1,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,28,bento,Bento,Bento,Athlético-PR,1.06,105208,293,7,24,-0.29,4.35,3.0,1.0,,,,1.0,,8.0,,,,,85.0,26.0,,,,1.0,,
517,0.0,6.07,Nahuel Adolfo Ferraresi Hernández,3,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,28,ferraresi,Ferraresi,Ferraresi,São Paulo,3.76,105300,276,6,4,0.0,3.45,1.0,12.0,2.0,,1.0,6.0,18.0,,,,,,,,,,,,1.0,
518,0.0,3.18,Jan Carlos Hurtado Anchico,5,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,28,jan-hurtado,J. Hurtado,Jan Hurtado,Bragantino,0.87,105301,280,5,11,0.0,1.34,,4.0,22.0,4.0,6.0,5.0,13.0,,,,3.0,2.0,,,,,,,,
519,0.0,0.77,Geovane da Silva de Souza,4,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,28,geovane,Geovane,Geovane,Ceará,-0.02,105336,354,6,11,0.0,0.35,3.0,6.0,11.0,,2.0,8.0,26.0,,,,,,,,,,,,,
520,0.0,1.37,Lucas Eduardo Lima da Silva,4,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,28,lucas-lima,L. Lima,Lucas Lima,Atlético-GO,1.04,105337,373,6,6,0.0,0.43,,1.0,4.0,,3.0,2.0,8.0,,,,,,,,,,,,,
521,4.9,4.28,Jesús Emiliano Trindade Flores,4,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,28,trindade,Trindade,Trindade,Coritiba,4.29,105433,294,6,7,0.66,2.26,,13.0,6.0,3.0,,4.0,36.0,,,,,,,,,,,,,
522,0.0,2.0,Luan Sales do Nascimento,2,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,28,luan-sales,L. Sales,Luan Sales,Atlético-GO,0.8,105521,373,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
523,0.0,1.0,Rikelme Hernandes Amorim Rocha,4,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,28,rikelme,Rikelme,Rikelme,Cuiabá,0.48,105547,1371,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
524,4.1,13.69,Lucas Piton Crivellaro,2,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,28,lucas-piton,L. Piton,Lucas Piton,Corinthians,3.92,105584,264,6,22,-0.06,4.49,1.0,47.0,29.0,1.0,1.0,8.0,168.0,8.0,3.0,1.0,,,,,,,,,,
525,0.0,1.85,Roni Medeiros de Moura,4,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,28,roni,Roni,Roni,Corinthians,2.89,105585,264,6,15,0.0,1.12,4.0,17.0,12.0,2.0,2.0,5.0,34.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,
526,0.0,1.72,Luiz Flávio Silvério Silva,4,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,28,flavio,Flávio,Flávio,América-MG,1.84,105608,327,6,2,0.0,1.55,,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,
527,0.0,6.14,Miguel Silveira dos Santos,4,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,28,miguel,Miguel,Miguel,Bragantino,1.52,105612,280,6,13,0.0,2.95,1.0,11.0,6.0,3.0,1.0,12.0,45.0,,2.0,1.0,,1.0,,,,,,,,1.0
528,2.1,5.19,Maurício Magalhães Prado,4,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,28,mauricio,Maurício,Maurício,Internacional,2.03,105647,285,6,23,-0.7,2.74,2.0,13.0,7.0,6.0,11.0,18.0,101.0,,3.0,2.0,2.0,2.0,,,,,,,,
529,1.4,4.21,Nicolás Hernández Rodríguez,3,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,28,nicolas-hernandez,N. Hernández,Nicolás Hernández,Athlético-PR,1.37,105672,293,7,15,-0.56,2.88,3.0,26.0,11.0,,,4.0,57.0,5.0,,,,,,,1.0,,,,,
530,0.4,3.76,Rafael Navarro Leal,5,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,28,rafael-navarro,R. Navarro,Rafael Navarro,Palmeiras,0.59,105770,275,6,18,-0.52,1.48,,17.0,31.0,5.0,9.0,10.0,23.0,,,,5.0,,,,,,,,,
531,0.0,1.0,Luan de Freitas Molarinho Chagas,3,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,28,luan,Luan,Luan,Fluminense,0.48,105807,266,5,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
532,0.0,2.0,Michel Custódio Gonçalves de Sousa,3,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,28,michel,Michel,Michel,Atlético-GO,0.8,105809,373,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
533,0.0,4.67,Wesley Ribeiro Silva,5,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,28,wesley,Wesley,Wesley,Palmeiras,1.57,105811,275,6,18,0.0,2.48,2.0,14.0,8.0,6.0,10.0,20.0,62.0,,1.0,1.0,1.0,,,,,,,,,
534,0.0,1.0,Lucas Belezi Barbosa,3,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,28,belezi,Belezi,Belezi,Corinthians,0.48,105844,264,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
535,0.0,1.0,Matheus de Araújo Andrade,4,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,28,matheus-araujo,M. Araújo,Matheus Araújo,Corinthians,0.48,105845,264,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
536,0.0,3.0,Ivonei Júnior da Silva Rabelo,4,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,28,ivonei,Ivonei,Ivonei,Santos,1.11,105899,277,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
537,0.8,2.52,Edson Fernando da Silva Gomes,4,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,28,edson-fernando,E. Fernando,Edson Fernando,Atlético-GO,0.82,105901,373,6,16,-0.01,1.32,3.0,16.0,9.0,1.0,1.0,17.0,29.0,,,,,,,,,,,,,
538,0.0,3.2,Rômulo Zanre Zwarg,4,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,28,romulo,Rômulo,Rômulo,Juventude,0.64,105911,286,6,4,0.0,2.1,1.0,3.0,1.0,,,2.0,29.0,,,1.0,,,,,,,,,,
539,0.0,2.0,Marco Antônio de Oliveira Coelho,4,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,28,marco-antonio,M. Antônio,Marco Antônio,Goiás,0.8,105912,290,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
540,0.0,5.16,Miguel Ángel Merentiel Serrano,5,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,28,merentiel,Merentiel,Merentiel,Palmeiras,7.69,105934,275,6,4,0.0,4.0,,,1.0,,1.0,,5.0,,,2.0,,,,,,,,,,
541,0.0,2.1,Lucas de Ramos Silveira,4,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,28,lucas-ramos,L. Ramos,Lucas Ramos,Internacional,0.36,106000,285,6,2,0.0,-0.15,,,1.0,,,,,,,,,,,,,,,,,
542,0.0,5.08,João Lucas Souza Cardoso,4,https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png,28,johnny,Johnny,Johnny,Internacional,2.78,106002,285,7,16,0.0,4.88,2.0,35.0,19.0,5.0,6.0,9.0,45.0,,2.0,3.0,,,,,,,,,1.0,
543,0.0,3.0,Daniel de Pauli Oliveira,4,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,28,daniel-de-pauli,D. Pauli,Daniel de Pauli,Goiás,1.11,106076,290,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
544,0.0,4.0,Breno Washington Rodrigues da Silva,4,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,28,breno,Breno,Breno,Botafogo,1.42,106083,263,5,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
545,1.8,5.43,Airton Moisés Santos Sousa,5,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,28,airton,Airton,Airton,Atlético-GO,1.76,106107,373,7,25,-0.5,2.88,2.0,25.0,23.0,7.0,11.0,15.0,101.0,,4.0,2.0,,,,,,,,,,
546,0.0,1.24,Welliton Silva de Azevedo Matheus,5,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,28,welliton,Welliton,Welliton,Bragantino,0.3,106108,280,6,2,0.0,-0.2,,,,,,,4.0,,,,,,,,,,,,,
547,0.0,2.0,Alexandre Melo Ribeiro da Silva,2,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,28,alexandre-melo,A. Melo,Alexandre Melo,Cuiabá,0.8,106159,1371,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
548,0.0,2.76,Lucas Alexandre Galdino de Azevedo,1,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,28,lucao,Lucão,Lucão,Bragantino,2.91,106160,280,6,1,0.0,3.0,,,,,,,,,,,,,5.0,2.0,,,,,,
549,3.7,4.25,Bruno Gomes da Silva Clevelário,4,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,28,bruno-gomes,B. Gomes,Bruno Gomes,Coritiba,3.18,106202,294,6,10,0.38,3.5,1.0,21.0,15.0,,6.0,29.0,40.0,,,,,,,,,,,,,
550,0.0,1.0,Kawan Gabriel da Silva,4,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,28,kawan,Kawan,Kawan,Athlético-PR,0.48,106219,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
551,0.0,2.95,Leonardo Javier Realpe Montaño,3,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,28,realpe,Realpe,Realpe,Bragantino,0.07,106299,280,6,4,0.0,1.33,2.0,8.0,4.0,,1.0,1.0,24.0,,,,,,,,,,,,,
552,7.0,6.14,Caio Alexandre Souza e Silva,4,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,28,caio-alexandre,C. Alexandre,Caio Alexandre,Fortaleza,5.84,106323,356,7,3,1.12,3.53,,3.0,7.0,,1.0,3.0,12.0,,,1.0,,,,,,,,,,
553,0.0,1.0,Eduardo Fraga Capellari,1,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,28,capellari,Capellari,Capellari,Cuiabá,0.48,106540,1371,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
554,1.7,5.6,Leonardo Augusto dos Santos Pereira,5,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,28,leo-pereira,L. Pereira,Léo Pereira,Atlético-GO,1.67,106681,373,6,23,0.17,1.9,6.0,25.0,26.0,5.0,6.0,19.0,87.0,,1.0,1.0,2.0,1.0,,,,,,,,
555,0.0,1.75,Carlos Alberto Gomes da Silva Filho,5,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,28,carlos-alberto,C. Alberto,Carlos Alberto,América-MG,1.35,106704,327,6,6,0.0,1.22,1.0,2.0,1.0,4.0,3.0,1.0,15.0,,,,,,,,,,,,,
556,0.0,2.84,André Anderson Pomilio Lima,4,https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,28,andre-anderson,A. Anderson,André Anderson,São Paulo,1.47,106803,276,6,6,0.0,1.07,2.0,5.0,6.0,2.0,1.0,4.0,20.0,,,,,,,,,,,,,1.0
557,0.0,2.64,Vinicius Réquia Machado,1,https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png,28,vinicius-machado,V. Machado,Vinicius Machado,Ceará,3.62,106819,354,6,2,0.0,5.5,,,,,,,,1.0,,,,,7.0,1.0,,,,,,
558,0.0,4.83,João Gabriel Martins Peglow,5,https://s.glbimg.com/es/sde/f/2022/07/22/b018c9f7560b03c3dfa3531ac3892a83_FORMATO.png,28,peglow,Peglow,Peglow,Atlético-GO,2.34,106821,373,6,6,0.0,2.52,1.0,5.0,3.0,1.0,2.0,5.0,22.0,,1.0,,1.0,1.0,,,,,,,,
559,0.0,7.31,Rodrigo Nestor Bertalia,4,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,28,rodrigo-nestor,R. Nestor,Rodrigo Nestor,São Paulo,2.81,106822,276,6,19,0.0,3.95,4.0,30.0,26.0,9.0,17.0,12.0,113.0,,1.0,3.0,1.0,1.0,,,,,,,,
560,0.0,1.86,Lucas Fasson dos Santos,3,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png,28,lucas-fasson,L. Fasson,Lucas Fasson,Athlético-PR,-0.05,106823,293,6,1,0.0,-0.9,,,,,,,9.0,,,,,,,,,,,,,
561,0.0,10.57,Welington Damascena Santos,2,https://s.glbimg.com/es/sde/f/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,28,welington,Welington ,Welington ,São Paulo,9.15,106824,276,6,22,0.0,3.74,1.0,31.0,15.0,6.0,5.0,21.0,164.0,5.0,4.0,,,1.0,,,,,1.0,,,
562,0.0,1.78,Patryck Lanza dos Reis,2,https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,28,patryck,Patryck,Patryck,São Paulo,1.15,106829,276,6,1,0.0,0.7,,1.0,,,,,5.0,,,,,,,,,,,,,
563,0.0,4.42,Talles Macedo Toledo Costa,4,https://s.glbimg.com/es/sde/f/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,28,talles,Talles,Talles,São Paulo,5.71,106830,276,6,8,0.0,3.57,1.0,16.0,6.0,,1.0,12.0,27.0,,1.0,,,1.0,,,,,,,,
564,0.0,1.19,Juan Santos da Silva,5,https://s.glbimg.com/es/sde/f/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,28,juan,Juan,Juan,São Paulo,2.3,106831,276,6,1,0.0,2.5,,2.0,,,,1.0,1.0,,,,3.0,,,,,,,,,
565,0.0,1.98,Luan Patrick Wiedthauper,3,https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png,28,luan-patrick,L. Patrick,Luan Patrick,América-MG,-0.56,106835,327,6,8,0.0,2.61,3.0,12.0,5.0,1.0,1.0,2.0,20.0,2.0,,,,,,,,,,,,
566,0.0,3.41,Clayton Fernandes Silva,5,https://s.glbimg.com/es/sde/f/2022/04/07/d77acac22c53adb29b02b378be525d67_FORMATO.png,28,clayton,Clayton,Clayton,Coritiba,4.88,106931,294,6,9,0.0,1.68,1.0,3.0,10.0,3.0,6.0,11.0,9.0,,,,5.0,1.0,,,,,,,,
567,0.0,1.0,José Ricardo Batista Cerqueira,3,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO.png,28,ricardo-cerqueira,R. Cerqueira,Ricardo Cerqueira,Cuiabá,-0.12,107039,1371,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
568,0.0,0.81,Alexandre de Jesus Jeruzalem Júnior,5,https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png,28,alexandre-jesus,A. Jesus,Alexandre Jesus,Fluminense,0.21,107044,266,6,4,0.0,0.75,,3.0,1.0,,,1.0,8.0,,,,,,,,,,,,,
569,1.7,9.93,João Victor Gomes da Silva,4,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png,28,joao-gomes,J. Gomes,João Gomes,Flamengo,1.82,107109,262,3,20,-1.06,3.64,5.0,51.0,37.0,5.0,7.0,35.0,65.0,,1.0,,,,,,,,,,,
