"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DS","PI","SG","CA","DE","FS","GS","PC","A","FC","FD","FF","G","I","FT","PP","CV","PS","DP","GC"
"642",114497,13,290,"lat","6",2.4,2.24,-0.17,4.1,2,1.89,"juan-pablo","Juan Pablo","J. Pablo","Juan Pablo Vilela Tavares","https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png","Goiás",3,6,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"643",115248,13,275,"mei","6",0,1,0,0,0,1.37,"jhonatan","Jhonatan","Jhonatan","Jhonatan dos Santos Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",107261,13,290,"mei","6",0,1,0,0,0,1.37,"nathan","Nathan","Nathan","Nathan Melo Silva","https://s.glbimg.com/es/sde/f/2022/03/10/50411ee026dcc53c8cc70aefd1df156d_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",112831,13,314,"ata","6",0,2,0,0,0,2.76,"gustavo-santos","Gustavo Santos","G. Santos","Gustavo Santos Simões da Silva","https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",115061,13,285,"lat","6",0,1,0,0,0,1.37,"thauan-lara","Thauan Lara","T. Lara","Thauan Lara dos Santos","https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",117849,13,264,"ata","6",0,1.76,0,1.25,2,2.03,"giovane","Giovane","Giovane","Giovane Santana do Nascimento","https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png","Corinthians",1,3,NA,NA,NA,1,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"648",118092,13,276,"mei","6",0,1,0,0,0,1.37,"luiz-henrique","Luiz Henrique","L. Henrique","Luiz Henrique Rosa Roque da Paz","https://s.glbimg.com/es/sde/f/2022/05/03/aebadf5f37c2408be749646adf161f9b_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",118093,13,276,"mei","6",0,1,0,0,0,1.37,"leo-silva","Léo Silva","L. Silva","Leonardo de Almeida Silva","https://s.glbimg.com/es/sde/f/2022/05/03/dba51c520a148f72bdbcec428b7cb580_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",108274,13,354,"zag","6",0,2,0,0,0,2.76,"david-ricardo","David Ricardo","D. Ricardo","David Ricardo Loiola da Silva","https://s.glbimg.com/es/sde/f/2022/05/05/eca803d743d8a10b46ac4b03ccd6b039_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",107255,13,290,"mei","6",0,1,0,0,0,1.37,"lincon","Lincon","Lincon","Harley D'Lincon Ribeiro da Rocha","https://s.glbimg.com/es/sde/f/2022/03/02/1f4801e8181121bafd820a42498a1f47_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",111798,13,266,"ata","6",0,1,0,0,0,1.37,"marcelinho","Marcelinho","Marcelinho","Marcelo Francine de Castro Feliciano","","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",107740,13,285,"gol","6",0,1,0,0,0,1.37,"emerson-junior","Emerson Júnior","E. Júnior","Emerson Fabiano Kerber Júnior","https://s.glbimg.com/es/sde/f/2022/04/02/65dc75cb5a8699174a8884a44bdf09a4_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",111683,13,285,"gol","6",0,1,0,0,0,1.37,"anthoni","Anthoni","Anthoni","Anthoni Spier Souza","https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",106219,13,293,"mei","6",0,1,0,0,0,1.37,"kawan","Kawan","Kawan","Kawan Gabriel da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",110988,13,373,"gol","6",0,1,0,0,0,1.37,"breno","Breno","Breno","Breno Boeno","https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",117335,13,266,"ata","6",0,1,0,0,0,1.37,"gabryel-martins","Gabryel Martins","G. Martins","Gabryel da Silva Martins",NA,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",111172,13,327,"gol","6",0,1,0,0,0,1.37,"robson","Robson","Robson","Robson Luiz dos Santos Nascimento","https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",116825,13,266,"lat","6",0,1,0,0,0,1.37,"jhonny","Jhonny","Jhonny","Jhonny Cardinoti Pedro","https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",107044,13,266,"ata","6",0,0.73,0,-0.15,2,0.26,"alexandre-jesus","Alexandre Jesus","A. Jesus","Alexandre de Jesus Jeruzalem Júnior","https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png","Fluminense",NA,5,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",69189,13,290,"zag","5",0,2.84,0,3.34,5,0.8,"sidimar","Sidimar","Sidimar","Sidimar Fernando Cigolini","https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png","Goiás",4,11,2,NA,NA,4,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"662",113359,13,276,"mei","6",0,4.06,-0.49,1.61,10,0.29,"pablo-maia","Pablo Maia","P. Maia","Pablo Gonçalves Maia Fortunato","https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png","São Paulo",12,26,NA,1,NA,8,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"663",104084,13,264,"gol","6",0,1,0,0,0,1.37,"carlos-miguel","Carlos Miguel","C. Miguel","Carlos Miguel dos Santos Pereira","https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",110251,13,293,"gol","6",0,1,0,0,0,1.37,"gabriel-pereira","Gabriel Pereira","G. Pereira","Gabriel Roberto Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",118131,13,282,"lat","6",0,1,0,0,0,1.37,"carlos-daniel","Carlos Daniel","C. Daniel","Carlos Daniel de Medeiros Silva","https://s.glbimg.com/es/sde/f/2022/05/07/8bdcd4fd3838516c933cbda545c50fb0_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",110602,13,277,"gol","6",0,1,0,0,0,1.37,"paulo-mazoti","Paulo Mazoti","P. Mazoti","Paulo Mazoti Azevedo","https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",111831,13,266,"ata","6",7.7,3.07,1.36,2.9,5,5.74,"matheus-martins","Matheus Martins","M. Martins","Matheus Martins Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png","Fluminense",1,17,NA,NA,NA,6,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA
"668",43618,13,293,"tec","7",5.31,8.67,0.38,4.68,8,4.4,"luiz-felipe-scolari","Luiz Felipe Scolari","L. Scolari","Luiz Felipe Scolari","https://s.glbimg.com/es/sde/f/2021/07/09/e29b4de70c7cc0b46eb86661058d026f_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",107226,13,356,"lat","6",0,4.23,0,5.4,1,4.73,"vitor-ricardo","Vitor Ricardo","V. Ricardo","Vitor Ricardo Guerra Candido Wach","https://s.glbimg.com/es/sde/f/2022/02/25/f9c34555359e8b47ae00538231aa5bf8_FORMATO.png","Fortaleza",5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",107248,13,290,"gol","6",0,1,0,0,0,1.37,"luis-felype","Luis Felype","L. Felype","Luis Felype Carvalho Ramos","https://s.glbimg.com/es/sde/f/2022/03/10/b251b4e9204de7aa45d81f7726caf298_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",116835,13,290,"ata","6",0,1,0,0,0,1.37,"reginaldo","Reginaldo","Reginaldo","Reginaldo dos Santos Moreira","https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",116447,13,356,"mei","7",0,4.22,0,3.75,9,1.59,"hercules","Hércules","Hércules","Hércules Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png","Fortaleza",17,51,NA,1,NA,4,NA,NA,NA,8,6,6,1,1,NA,NA,NA,NA,NA,NA
"673",115270,13,356,"zag","6",0,1,0,0,0,1.37,"habraao","Habraão","Habraão","Habraão Lincon do Nascimento Saraiva","https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",106540,13,1371,"gol","6",0,1,0,0,0,1.37,"capellari","Capellari","Capellari","Eduardo Fraga Capellari","https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",104329,13,314,"gol","6",0,1,0,0,0,1.37,"joao","João","João","João Vitor de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",70323,13,373,"tec","7",5.79,8.46,0.7,4.55,7,4.73,"jorginho","Jorginho","Jorginho","Jorge Amorim de Oliveira Campos","https://s.glbimg.com/es/sde/f/2021/04/27/ed89bb6662d329721f0b34029b57a978_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",115246,13,275,"mei","6",0,0.73,0,-0.5,2,1.07,"naves","Naves","Naves","Kaiky Marques Naves","https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png","Palmeiras",NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",110708,13,266,"gol","6",0,1,0,0,0,1.37,"pedro-rangel","Pedro Rangel","P. Rangel","Pedro Felipe De Faria Rangel","https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",106831,13,276,"ata","6",0,1,0,0,0,1.37,"juan","Juan","Juan","Juan Santos da Silva","https://s.glbimg.com/es/sde/f/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",110698,13,293,"gol","6",0,1,0,0,0,1.37,"mycael","Mycael","Mycael","Mycael Pontes Moreira","https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",116083,13,286,"gol","6",0,1,0,0,0,1.37,"arthur","Arthur","Arthur","Arthur de Bem Ribas","https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",107265,13,290,"mei","6",0,1,0,0,0,1.37,"pedro-bahia","Pedro Bahia","P. Bahia","Pedro Henrique Pereira Viana","https://s.glbimg.com/es/sde/f/2022/03/02/5742a59ec2b94b8742b87e36f832a7d0_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",106830,13,276,"mei","6",0,3.77,0,3.7,1,4.44,"talles","Talles","Talles","Talles Macedo Toledo Costa","https://s.glbimg.com/es/sde/f/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png","São Paulo",3,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",108787,13,314,"zag","6",0,1,0,0,0,1.37,"felipe-camargo","Felipe Camargo","F. Camargo","Felipe Camargo de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",110624,13,275,"gol","6",0,1,0,0,0,1.37,"mateus","Mateus","Mateus","Mateus Oliveira Mendes","https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",111332,13,286,"mei","5",0,1,0,0,0,1.37,"kelvi","Kelvi","Kelvi","Kelvi Chiesa Gomes","https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",102310,13,293,"zag","6",0,4.72,0,3.9,8,3.96,"matheus-felipe","Matheus Felipe","M. Felipe","Matheus Felipe Santos Nascimento","https://s.glbimg.com/es/sde/f/2022/04/20/bbb32c1a415166c6cb106f4cae3b7d67_FORMATO.png","Athlético-PR",8,18,3,1,NA,1,NA,NA,NA,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"688",39850,13,327,"tec","7",3.07,6.92,-0.32,3.65,12,2.67,"vagner-mancini","Vagner Mancini","V. Mancini","Vagner Carmo Mancini","https://s.glbimg.com/es/sde/f/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",115678,13,294,"lat","6",-0.5,1.89,-0.48,2.05,4,-0.22,"diego","Diego","Diego","Diego Porfirio da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png","Coritiba",6,27,1,NA,NA,1,NA,NA,NA,1,NA,2,NA,1,NA,NA,1,NA,NA,NA
"690",107187,13,293,"zag","6",0,0.66,0,-0.1,1,0.92,"joao-vialle","João Vialle","J. Vialle","João Victor Dall'Stella Vialle","https://s.glbimg.com/es/sde/f/2021/04/14/53318535704d9cdcce1de36f70caa614_FORMATO.png","Athlético-PR",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",109563,13,1371,"zag","6",9.7,4.05,1.05,9.7,1,7.27,"joaquim","Joaquim","Joaquim","Joaquim Henrique Pereira Silva","https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png","Cuiabá",3,4,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",107959,13,314,"ata","6",0,1,0,0,0,1.37,"vinicius-jau","Vinícius Jaú","V. Jaú","Vinícius de Lima Ferreira","https://s.glbimg.com/es/sde/f/2022/02/24/d2f16d173d2ea95a320b574ce1cba648_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",72583,13,285,"ata","6",1.8,4.17,-0.01,2.57,9,1.58,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Konzen Medina da Silva","https://s.glbimg.com/es/sde/f/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png","Internacional",9,30,NA,3,NA,7,NA,NA,NA,5,3,5,1,2,NA,NA,NA,1,NA,NA
"694",95657,13,314,"mei","6",0,2,0,0,0,2.76,"kazu","Kazu","Kazu","Gabriel Kazu Rossato Yanagu","https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",106803,13,276,"mei","6",0,2.74,0,1.1,5,0.35,"andre-anderson","André Anderson","A. Anderson","André Anderson Pomilio Lima","https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png","São Paulo",5,17,NA,2,NA,4,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,1,NA,NA
"696",112327,13,1371,"ata","6",0,3,0,0,0,4.15,"gustavo-nescau","Gustavo Nescau","G. Nescau","Gustavo Henrique Alves Silva","https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",105901,13,373,"mei","7",1,2.72,-0.01,1.56,10,0.9,"edson-fernando","Edson Fernando","E. Fernando","Edson Fernando da Silva Gomes","https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png","Atlético-GO",12,17,NA,2,NA,10,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"698",68685,13,285,"mei","6",7.9,8.58,0.36,5.38,9,6.27,"alan-patrick","Alan Patrick","A. Patrick","Alan Patrick Lourenço","https://s.glbimg.com/es/sde/f/2022/04/12/d0f45ab083d12ecd860e02a9bf048379_FORMATO.png","Internacional",8,40,NA,1,NA,23,NA,NA,2,4,5,2,2,NA,NA,NA,NA,NA,NA,NA
"699",105807,13,266,"zag","6",0,1,0,0,0,1.37,"luan","Luan","Luan","Luan de Freitas Molarinho Chagas","https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",107191,13,293,"lat","6",0,1,0,0,0,1.37,"leonardo-ataide","Leonardo Ataíde","L. Ataíde","Leonardo Ataíde de Oliveira Siqueira","https://s.glbimg.com/es/sde/f/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",109626,13,293,"ata","6",0,3,0,0,0,4.15,"davi-araujo","Davi Araújo","D. Araújo","Davi Machado dos Santos Araújo","https://s.glbimg.com/es/sde/f/2020/08/29/b9c87f70ecb56043ef451bf7071e086e_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",107186,13,293,"lat","6",0,1,0,0,0,1.37,"vinicius-kaue","Vinicius Kauê","V. Kauê","Vinicius Kauê Ribeiro Ferreira","https://s.glbimg.com/es/sde/f/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",98832,13,314,"mei","6",0,2.54,0,0.3,4,1.6,"jean-pyerre","Jean Pyerre","J. Pyerre","Jean Pyerre Casagrande Silveira Correa","https://s.glbimg.com/es/sde/f/2022/04/13/314c25e8b719422ff7df581055839515_FORMATO.png","Avaí",2,10,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"704",105337,13,373,"mei","6",0,1.23,0,0.2,3,-0.05,"lucas-lima","Lucas Lima","L. Lima","Lucas Eduardo Lima da Silva","https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png","Atlético-GO",NA,3,NA,NA,NA,2,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"705",113203,13,280,"zag","6",1.6,3.03,-0.45,1.92,6,1.37,"lomonaco","Lomónaco","Lomónaco","Kevin Lomónaco","https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png","Bragantino",8,20,1,1,NA,4,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",117199,13,286,"zag","6",0,1,0,0,0,1.37,"lucas-ramires","Lucas Ramires","L. Ramires","Lucas Pereira Ramires Constante","https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",72142,13,327,"zag","6",1.5,3.52,-0.36,2.75,4,1.34,"danilo-avelar","Danilo Avelar","D. Avelar","Danilo Fernando Avelar","https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png","América-MG",4,10,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"708",106835,13,327,"zag","6",0,1.88,0,2,2,1.39,"luan-patrick","Luan Patrick","L. Patrick","Luan Patrick Wiedthauper","https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png","América-MG",3,9,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"709",105934,13,275,"ata","6",0,5,0,0,0,6.93,"merentiel","Merentiel","Merentiel","Miguel Ángel Merentiel Serrano","https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",93236,13,264,"lat","7",4.7,8.6,1.01,5.86,9,3.95,"rafael-ramos","Rafael Ramos","R. Ramos","Rafael António Figueiredo Ramos","https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png","Corinthians",26,99,5,1,NA,7,NA,NA,1,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"711",85993,13,263,"ata","5",0,5.23,0,1.73,3,5.07,"gustavo-sauer","Gustavo Sauer","G. Sauer","Gustavo Affonso Sauerbeck","https://s.glbimg.com/es/sde/f/2022/04/13/ece78d4e91579f63c336f5010cbf9053_FORMATO.png","Botafogo",4,10,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",114802,13,293,"ata","6",7.9,5.94,0.6,3.64,8,6.09,"vitor-roque","Vitor Roque","V. Roque","Vitor Hugo Roque Ferreira","https://s.glbimg.com/es/sde/f/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png","Athlético-PR",6,13,NA,1,NA,11,NA,NA,NA,4,3,3,1,1,1,NA,NA,3,NA,NA
"713",118304,13,290,"ata","6",-0.4,1.95,-0.31,1.27,6,-0.16,"pedro-junqueira","Pedro Junqueira","P. Junqueira","Pedro Junqueira de Oliveira","https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png","Goiás",7,15,NA,1,NA,3,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"714",92180,13,290,"tec","7",1.87,5.15,-0.17,3.27,12,1.68,"jair-ventura","Jair Ventura","J. Ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
