,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.nome,atletas.atleta_id,atletas.foto,atletas.status_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,A,CA,DS,FC,FD,FF,FS,PC,PI,SG,DE,GS,GC,FT,G,I,PP,CV,PS,DP
475,,0.0,4,275,1,Pedro Bicalho,pedro-bicalho,Pedro Henrique Rodrigues Bicalho,103777,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,6,1.2,30,P. Bicalho,Palmeiras,0.0,1.72,,,1.0,,,,,,,,,,,,,,,,,
476,,0.0,4,277,12,Bruno Oliveira,bruno-oliveira,Bruno Felipe Oliveira,103996,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,6,1.71,30,B. Oliveira,Santos,0.0,2.82,1.0,2.0,6.0,6.0,4.0,2.0,14.0,,42.0,,,,,1.0,,,,,,
477,,0.0,1,280,0,Maycon,maycon,Maycon Cleiton de Paula Azevedo,104017,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,6,0.0,30,Maycon,Bragantino,0.0,2.0,,,,,,,,,,,,,,,,,,,,
478,,0.0,3,276,0,Walce,walce,Walce da Silva Costa Filho,104074,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,6,0.0,30,Walce,São Paulo,0.0,2.0,,,,,,,,,,,,,,,,,,,,
479,,0.0,1,354,0,André,andre,André Luiz Ribeiro da Silva,104080,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,6,0.0,30,André,Ceará,0.0,1.0,,,,,,,,,,,,,,,,,,,,
480,,0.0,1,264,1,Carlos Miguel,carlos-miguel,Carlos Miguel dos Santos Pereira,104084,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,7,4.0,30,C. Miguel,Corinthians,0.0,1.46,,,,,,,,,,,5.0,1.0,,,,,,,,
481,,0.0,3,285,0,Roberto,roberto,Roberto Pinheiro da Rosa,104086,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,6,0.0,30,Roberto,Internacional,0.0,3.0,,,,,,,,,,,,,,,,,,,,
482,,0.0,2,327,0,Vitor Hugo,vitor-hugo,Vitor Hugo de Andrade Oliveira,104095,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,6,0.0,30,V. Hugo,América-MG,0.0,1.0,,,,,,,,,,,,,,,,,,,,
483,,0.0,1,286,0,William,william,William Arthur Assmann,104096,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,6,0.0,30,William,Juventude,0.0,2.0,,,,,,,,,,,,,,,,,,,,
484,,0.0,5,354,14,Cléber,cleber,Cléber Bomfim de Jesus,104125,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,6,2.66,30,Cléber,Ceará,0.0,3.6,,2.0,17.0,20.0,5.0,6.0,5.0,,40.0,,,,,,2.0,5.0,,,,
485,,0.0,4,264,0,Ruan,ruan,Ruan de Oliveira Ferreira,104153,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,6,0.0,30,Ruan,Corinthians,0.0,2.0,,,,,,,,,,,,,,,,,,,,
486,,0.0,2,290,0,Douglas Silva,douglas-silva,Douglas da Silva Santos,104219,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,6,0.0,30,D. Silva,Goiás,0.0,3.0,,,,,,,,,,,,,,,,,,,,
487,,-0.5,2,1371,26,João Lucas,joao-lucas,João Lucas de Almeida Carvalho,104257,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,6,2.97,30,J. Lucas,Cuiabá,-0.1,6.37,,6.0,63.0,33.0,4.0,6.0,24.0,2.0,290.0,6.0,,,,,,2.0,,1.0,,
488,,0.41,2,266,6,Calegari,calegari,Lucas Felipe Calegari,104276,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,6,3.38,30,Calegari,Fluminense,2.9,8.2,,1.0,8.0,2.0,,,11.0,,32.0,2.0,,,,,,,,,,
489,,0.0,1,314,0,João,joao,João Vitor de Oliveira,104329,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,6,0.0,30,João,Avaí,0.0,1.0,,,,,,,,,,,,,,,,,,,,
490,,0.0,1,282,0,Matheus Mendes,matheus-mendes,Matheus Mendes Werneck de Oliveira,104383,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,6,0.0,30,M. Mendes,Atlético-MG,0.0,2.0,,,,,,,,,,,,,,,,,,,,
491,,0.0,3,285,1,Igor Gomes,igor-gomes,Igor Gomes Silva,104385,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,6,4.3,30,I. Gomes,Internacional,0.0,3.14,,,,,,,,,7.0,1.0,,,,,,,,,,
492,,0.0,3,286,13,Vitor Mendes,vitor-mendes,Vitor Mendes Alves,104401,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,7,2.64,30,V. Mendes,Juventude,0.0,3.82,,6.0,23.0,10.0,1.0,8.0,10.0,1.0,58.0,1.0,,,,,1.0,,,1.0,,
493,,0.0,5,280,0,Guilherme Santos,guilherme-santos,Guilherme Santos da Silva,104414,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_BdX1GzJ.png,6,0.0,30,G. Santos,Bragantino,0.0,1.0,,,,,,,,,,,,,,,,,,,,
494,,0.0,5,293,0,Reinaldo,reinaldo,Reinaldo Nascimento Satorno,104420,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,6,0.0,30,Reinaldo,Athlético-PR,0.0,3.0,,,,,,,,,,,,,,,,,,,,
495,,0.19,4,293,8,Christian,christian,Christian Roberto Alves Cardoso,104502,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,6,1.9,30,Christian,Athlético-PR,2.6,3.7,,3.0,10.0,16.0,3.0,4.0,6.0,,16.0,,,,,1.0,,2.0,,,,
496,,0.0,2,293,22,Abner Vinícius,abner-vinicius,Abner Vinícius da Silva Santos,104513,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,2,3.31,30,A. Vinícius,Athlético-PR,0.0,7.06,1.0,4.0,38.0,17.0,2.0,,8.0,,179.0,7.0,,,,,1.0,1.0,,,,
497,,0.15,4,1371,19,Camilo,camilo,Camilo Reijers de Oliveira,104519,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,7,1.71,30,Camilo,Cuiabá,3.4,3.91,,3.0,33.0,17.0,2.0,3.0,10.0,,87.0,,,,,,,,,,,
498,,0.0,4,277,25,Vinícius Zanocelo,vinicius-zanocelo,Vinícius Nelson de Souza Zanocelo,104521,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,6,3.32,30,V. Zanocelo,Santos,0.0,8.52,,7.0,43.0,42.0,11.0,21.0,12.0,2.0,98.0,,,,,1.0,3.0,2.0,,,,
499,,0.0,5,277,1,Tailson,tailson,Tailson Pinto Gonçalves,104578,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,6,0.0,30,Tailson,Santos,0.0,2.25,,,,,,,,,,,,,,,,,,,,
500,,0.21,4,277,15,Sandry,sandry,Sandry Roberto Santos Goes,104580,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,6,1.5,30,Sandry,Santos,-0.2,2.64,1.0,1.0,18.0,7.0,,3.0,5.0,1.0,50.0,,,,,,,,,,,
501,,0.0,1,280,0,Fabrício,fabricio,Fabrício Oliveira de Souza,104588,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,6,0.0,30,Fabrício,Bragantino,0.0,1.0,,,,,,,,,,,,,,,,,,,,
502,,0.0,2,285,0,Weverton,weverton,Weverton Guilherme da Silva Souza,104625,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,6,0.0,30,Weverton,Internacional,0.0,5.0,,,,,,,,,,,,,,,,,,,,
503,,-0.61,2,294,10,Warley,warley,Warley Leandro da Silva,104646,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,7,3.01,30,Warley,Coritiba,4.5,4.79,,1.0,5.0,7.0,2.0,4.0,7.0,,40.0,5.0,,,,,,,,1.0,,
504,,-0.18,5,356,29,Moisés,moises,Moisés Vieira da Veiga,104666,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,7,3.73,30,Moisés,Fortaleza,0.7,6.71,3.0,,20.0,8.0,14.0,13.0,16.0,,114.0,,,,,,6.0,5.0,,,,
505,,0.0,5,356,0,Gabriel Silva,gabriel-silva,Gabriel Santos Silva,104681,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,6,0.0,30,G. Silva,Fortaleza,0.0,2.0,,,,,,,,,,,,,,,,,,,,
506,,-0.21,6,356,29,Juan Vojvoda,juan-vojvoda,Juan Pablo Vojvoda Rizzo,104754,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,7,4.28,30,J. Vojvoda,Fortaleza,4.05,8.95,,,,,,,,,,,,,,,,,,,,
507,,0.0,5,294,20,Adrián Martínez,adrian-martinez,Adrián Emmanuel Martínez,104778,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,5,2.46,30,A. Martínez,Coritiba,0.0,4.42,,6.0,10.0,18.0,6.0,12.0,8.0,,35.0,,,,,,4.0,5.0,,,,
508,,0.0,1,263,0,Igo,igo,Igo Gabriel Santos Pereira,104991,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,6,0.0,30,Igo,Botafogo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
509,,0.0,3,314,0,Raphael ,raphael,Raphael Rodrigues Borges,105003,https://s.glbimg.com/es/sde/f/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,6,0.0,30,Raphael ,Avaí,0.0,2.0,,,,,,,,,,,,,,,,,,,,
510,,0.0,5,263,6,Luis Henrique ,luis-henrique,Luis Henrique Tomaz de Lima,105049,https://s.glbimg.com/es/sde/f/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,6,0.13,30,L. Henrique,Botafogo,0.0,3.57,,,1.0,2.0,1.0,,1.0,,15.0,,,,,,,,,,,
511,,-0.86,5,294,20,Fabrício,fabricio,Fabrício Daniel de Souza,105171,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,7,4.89,30,Fabrício,Coritiba,2.7,8.0,3.0,2.0,30.0,11.0,8.0,15.0,32.0,,92.0,,,,,,3.0,1.0,,,,
512,,-0.16,2,293,21,Khellven,khellven,Khellven Douglas Silva Oliveira,105175,https://s.sde.globo.com/media/person_role/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,2,3.62,30,Khellven,Athlético-PR,1.7,5.27,2.0,1.0,33.0,23.0,2.0,7.0,15.0,1.0,213.0,6.0,,,,1.0,1.0,,,,,
513,,0.0,5,280,0,Gonzalo,gonzalo,Gonzalo Schnorr Fornari,105200,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,6,0.0,30,Gonzalo,Bragantino,0.0,2.0,,,,,,,,,,,,,,,,,,,,
514,,-0.87,1,293,26,Bento,bento,Bento Matheus Krepski,105208,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,7,4.29,30,Bento,Athlético-PR,0.5,8.0,,3.0,1.0,,,,3.0,,,9.0,87.0,27.0,,,,,,,,1.0
515,,0.0,3,276,4,Ferraresi,ferraresi,Nahuel Adolfo Ferraresi Hernández,105300,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,7,3.45,30,Ferraresi,São Paulo,0.0,6.07,,1.0,12.0,2.0,,1.0,6.0,1.0,18.0,,,,,,,,,,,
516,,0.0,5,280,11,Jan Hurtado,jan-hurtado,Jan Carlos Hurtado Anchico,105301,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,5,1.34,30,J. Hurtado,Bragantino,0.0,3.18,,,4.0,22.0,4.0,6.0,5.0,,13.0,,,,,2.0,,3.0,,,,
517,,0.32,4,354,12,Geovane,geovane,Geovane da Silva de Souza,105336,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,6,0.46,30,Geovane,Ceará,1.7,1.09,,3.0,7.0,11.0,,2.0,9.0,,26.0,,,,,,,,,,,
518,,0.0,4,373,6,Lucas Lima,lucas-lima,Lucas Eduardo Lima da Silva,105337,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,6,0.43,30,L. Lima,Atlético-GO,0.0,1.37,,,1.0,4.0,,3.0,2.0,,8.0,,,,,,,,,,,
519,,-0.63,4,294,8,Trindade,trindade,Jesús Emiliano Trindade Flores,105433,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,7,2.03,30,Trindade,Coritiba,0.4,3.65,,,14.0,7.0,3.0,,4.0,,41.0,,,,,,,,,,,
520,,0.0,2,373,0,Luan Sales,luan-sales,Luan Sales do Nascimento,105521,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,6,0.0,30,L. Sales,Atlético-GO,0.0,2.0,,,,,,,,,,,,,,,,,,,,
521,,0.0,4,1371,0,Rikelme,rikelme,Rikelme Hernandes Amorim Rocha,105547,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,6,0.0,30,Rikelme,Cuiabá,0.0,1.0,,,,,,,,,,,,,,,,,,,,
522,,0.0,2,264,23,Lucas Piton,lucas-piton,Lucas Piton Crivellaro,105584,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,7,4.56,30,L. Piton,Corinthians,0.0,14.2,3.0,1.0,50.0,33.0,1.0,1.0,8.0,,180.0,9.0,,,,,1.0,,,,,
523,,0.0,4,264,15,Roni,roni,Roni Medeiros de Moura,105585,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,7,1.12,30,Roni,Corinthians,0.0,1.85,1.0,4.0,17.0,12.0,2.0,2.0,5.0,1.0,34.0,,,,1.0,1.0,,,,1.0,,
524,,0.0,4,327,2,Flávio,flavio,Luiz Flávio Silvério Silva,105608,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,6,1.55,30,Flávio,América-MG,0.0,1.72,,,2.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,
525,,0.0,4,280,13,Miguel,miguel,Miguel Silveira dos Santos,105612,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,6,2.95,30,Miguel,Bragantino,0.0,6.14,2.0,1.0,11.0,6.0,3.0,1.0,12.0,,45.0,,,,,1.0,1.0,,,,1.0,
526,,-0.33,4,285,25,Maurício,mauricio,Maurício Magalhães Prado,105647,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,7,2.58,30,Maurício,Internacional,-0.4,4.87,3.0,2.0,14.0,7.0,6.0,11.0,20.0,,110.0,,,,,2.0,2.0,2.0,,,,
527,,-0.84,3,293,17,Nicolás Hernández,nicolas-hernandez,Nicolás Hernández Rodríguez,105672,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,7,3.37,30,N. Hernández,Athlético-PR,3.9,4.94,,3.0,35.0,15.0,,,5.0,,66.0,6.0,,,1.0,,,,,,,
528,,0.0,5,275,19,Rafael Navarro,rafael-navarro,Rafael Navarro Leal,105770,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,6,1.42,30,R. Navarro,Palmeiras,0.0,3.79,,,17.0,33.0,5.0,10.0,11.0,,25.0,,,,,,,6.0,,,,
529,,0.0,3,266,0,Luan,luan,Luan de Freitas Molarinho Chagas,105807,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,5,0.0,30,Luan,Fluminense,0.0,1.0,,,,,,,,,,,,,,,,,,,,
530,,0.0,3,373,0,Michel,michel,Michel Custódio Gonçalves de Sousa,105809,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,6,0.0,30,Michel,Atlético-GO,0.0,2.0,,,,,,,,,,,,,,,,,,,,
531,,0.0,5,275,18,Wesley,wesley,Wesley Ribeiro Silva,105811,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,6,2.48,30,Wesley,Palmeiras,0.0,4.67,1.0,2.0,14.0,8.0,6.0,10.0,20.0,,62.0,,,,,,1.0,1.0,,,,
532,,0.0,3,264,0,Belezi,belezi,Lucas Belezi Barbosa,105844,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,6,0.0,30,Belezi,Corinthians,0.0,1.0,,,,,,,,,,,,,,,,,,,,
533,,0.0,4,264,0,Matheus Araújo,matheus-araujo,Matheus de Araújo Andrade,105845,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,6,0.0,30,M. Araújo,Corinthians,0.0,1.0,,,,,,,,,,,,,,,,,,,,
534,,0.0,4,277,0,Ivonei,ivonei,Ivonei Júnior da Silva Rabelo,105899,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,6,0.0,30,Ivonei,Santos,0.0,3.0,,,,,,,,,,,,,,,,,,,,
535,,0.2,4,373,18,Edson Fernando,edson-fernando,Edson Fernando da Silva Gomes,105901,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,6,1.24,30,E. Fernando,Atlético-GO,1.2,2.61,,3.0,17.0,9.0,1.0,1.0,17.0,,29.0,,,,,,,,,,,
536,,0.0,4,286,4,Rômulo,romulo,Rômulo Zanre Zwarg,105911,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,6,2.1,30,Rômulo,Juventude,0.0,3.2,,1.0,3.0,1.0,,,2.0,,29.0,,,,,,1.0,,,,,
537,,0.0,4,290,0,Marco Antônio,marco-antonio,Marco Antônio de Oliveira Coelho,105912,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,6,0.0,30,M. Antônio,Goiás,0.0,2.0,,,,,,,,,,,,,,,,,,,,
538,,-1.24,5,275,5,Merentiel,merentiel,Miguel Ángel Merentiel Serrano,105934,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,6,3.28,30,Merentiel,Palmeiras,0.4,3.92,,,,1.0,,1.0,1.0,,6.0,,,,,,2.0,,,,,
539,,0.36,4,285,3,Lucas Ramos,lucas-ramos,Lucas de Ramos Silveira,106000,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,6,0.87,30,L. Ramos,Internacional,2.9,2.46,,,2.0,1.0,,,1.0,,,,,,,,,,,,,
540,,0.0,4,285,17,Johnny,johnny,João Lucas Souza Cardoso,106002,https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png,7,4.65,30,Johnny,Internacional,0.0,4.78,2.0,3.0,37.0,20.0,5.0,6.0,9.0,1.0,47.0,,,,,,3.0,,,,,
541,,0.0,4,290,0,Daniel de Pauli,daniel-de-pauli,Daniel de Pauli Oliveira,106076,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,6,0.0,30,D. Pauli,Goiás,0.0,3.0,,,,,,,,,,,,,,,,,,,,
542,,0.0,4,263,0,Breno,breno,Breno Washington Rodrigues da Silva,106083,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,6,0.0,30,Breno,Botafogo,0.0,4.0,,,,,,,,,,,,,,,,,,,,
543,,-0.69,5,373,27,Airton,airton,Airton Moisés Santos Sousa,106107,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,3,3.06,30,Airton,Atlético-GO,2.7,5.83,5.0,3.0,28.0,27.0,9.0,13.0,18.0,,115.0,,,,,,2.0,,,,,
544,,0.0,5,280,2,Welliton,welliton,Welliton Silva de Azevedo Matheus,106108,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,6,-0.2,30,Welliton,Bragantino,0.0,1.24,,,,,,,,,4.0,,,,,,,,,,,
545,,0.0,2,1371,0,Alexandre Melo,alexandre-melo,Alexandre Melo Ribeiro da Silva,106159,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,6,0.0,30,A. Melo,Cuiabá,0.0,2.0,,,,,,,,,,,,,,,,,,,,
546,,0.0,1,280,1,Lucão,lucao,Lucas Alexandre Galdino de Azevedo,106160,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,6,3.0,30,Lucão,Bragantino,0.0,2.76,,,,,,,,,,,5.0,2.0,,,,,,,,
547,,-0.08,4,294,11,Bruno Gomes,bruno-gomes,Bruno Gomes da Silva Clevelário,106202,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,7,3.41,30,B. Gomes,Coritiba,2.5,4.17,,1.0,22.0,17.0,1.0,6.0,32.0,,48.0,,,,,,,,,,,
548,,0.0,4,293,0,Kawan,kawan,Kawan Gabriel da Silva,106219,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,6,0.0,30,Kawan,Athlético-PR,0.0,1.0,,,,,,,,,,,,,,,,,,,,
549,,-0.49,3,280,5,Realpe,realpe,Leonardo Javier Realpe Montaño,106299,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,7,1.1,30,Realpe,Bragantino,0.2,2.46,,2.0,8.0,4.0,,1.0,2.0,,27.0,,,,,,,,,,,
550,,-0.14,4,356,5,Caio Alexandre,caio-alexandre,Caio Alexandre Souza e Silva,106323,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,7,3.56,30,C. Alexandre,Fortaleza,2.7,5.97,,,10.0,10.0,,1.0,5.0,,25.0,,,,,,1.0,,,,,
551,,0.0,1,1371,0,Capellari,capellari,Eduardo Fraga Capellari,106540,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,6,0.0,30,Capellari,Cuiabá,0.0,1.0,,,,,,,,,,,,,,,,,,,,
552,,-0.59,5,373,25,Léo Pereira,leo-pereira,Leonardo Augusto dos Santos Pereira,106681,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,2,1.73,30,L. Pereira,Atlético-GO,-2.0,5.07,1.0,7.0,27.0,33.0,5.0,6.0,21.0,,92.0,,,,,1.0,1.0,3.0,,,,
553,,0.0,5,327,6,Carlos Alberto,carlos-alberto,Carlos Alberto Gomes da Silva Filho,106704,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,5,1.22,30,C. Alberto,América-MG,0.0,1.75,,1.0,2.0,1.0,4.0,3.0,1.0,,15.0,,,,,,,,,,,
554,,-0.4,4,276,7,André Anderson,andre-anderson,André Anderson Pomilio Lima,106803,https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,6,0.92,30,A. Anderson,São Paulo,0.0,2.44,,2.0,5.0,6.0,2.0,1.0,4.0,,20.0,,,,,,,,,,1.0,
555,,0.0,1,354,2,Vinicius Machado,vinicius-machado,Vinicius Réquia Machado,106819,https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png,6,5.5,30,V. Machado,Ceará,0.0,2.64,,,,,,,,,,1.0,7.0,1.0,,,,,,,,
556,,0.0,5,373,6,Peglow,peglow,João Gabriel Martins Peglow,106821,https://s.glbimg.com/es/sde/f/2022/07/22/b018c9f7560b03c3dfa3531ac3892a83_FORMATO.png,6,2.52,30,Peglow,Atlético-GO,0.0,4.83,1.0,1.0,5.0,3.0,1.0,2.0,5.0,,22.0,,,,,1.0,,1.0,,,,
557,,-0.18,4,276,20,Rodrigo Nestor,rodrigo-nestor,Rodrigo Nestor Bertalia,106822,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,7,3.83,30,R. Nestor,São Paulo,1.6,7.13,1.0,4.0,30.0,26.0,9.0,19.0,13.0,,118.0,,,,,1.0,3.0,1.0,,,,
558,,0.0,3,293,1,Lucas Fasson,lucas-fasson,Lucas Fasson dos Santos,106823,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png,6,-0.9,30,L. Fasson,Athlético-PR,0.0,1.86,,,,,,,,,9.0,,,,,,,,,,,
559,,-0.74,2,276,23,Welington ,welington,Welington Damascena Santos,106824,https://s.glbimg.com/es/sde/f/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,6,3.78,30,Welington ,São Paulo,4.6,9.83,5.0,1.0,31.0,15.0,6.0,5.0,21.0,,168.0,5.0,,,,1.0,,,,1.0,,
560,,0.0,2,276,1,Patryck,patryck,Patryck Lanza dos Reis,106829,https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,6,0.7,30,Patryck,São Paulo,0.0,1.78,,,1.0,,,,,,5.0,,,,,,,,,,,
