,atletas.posicao_id,atletas.foto,atletas.nome,atletas.variacao_num,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.status_id,atletas.slug,atletas.apelido,atletas.media_num,atletas.clube.id.full.name,atletas.atleta_id,CA,DS,FC,FF,FS,PC,SG,A,FD,G,I,CV,PS,FT,DE,GS,V,DP,PP,GC
521,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,Antonio Kennedy Sousa de Almeida,0.0,356,2.0,13,2.54,0,Kennedy,0.0,6,kennedy,Kennedy,0.0,Fortaleza,109347,,,,,,,,,,,,,,,,,,,,
522,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,Raul Gustavo Pereira Bicalho,0.0,265,9.0,13,12.48,0,R. Gustavo,0.0,6,raul-gustavo,Raul Gustavo,0.0,Bahia,109389,,,,,,,,,,,,,,,,,,,,
523,5,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,Thiago Eduardo de Andrade,0.0,293,2.65,13,-0.77,8,T. Andrade,0.0,6,thiago-andrade,Thiago Andrade,0.73,Athlético-PR,109404,1.0,2.0,2.0,3.0,3.0,,,,1.0,,,,,,,,,,,
524,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,Ian Luccas Baroni Boetto,0.0,283,3.09,13,3.9,1,I. Luccas,0.0,6,ian-luccas,Ian Luccas,1.2,Cruzeiro,109412,,1.0,,,,,,,,,,,,,,,,,,
525,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,Calebe Gonçalves Ferreira da Silva,-0.07,356,6.51,13,1.25,13,Calebe,2.0,6,calebe,Calebe,3.15,Fortaleza,109461,2.0,8.0,7.0,6.0,29.0,,,1.0,7.0,,2.0,,,1.0,,,,,,
526,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,Marcos Leonardo Santos Almeida,-0.27,277,9.57,13,0.99,8,M. Leonardo,1.6,7,marcos-leonardo,Marcos Leonardo,4.27,Santos,109497,,2.0,15.0,11.0,13.0,,,1.0,7.0,1.0,4.0,,,,,,,,,
527,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,Joaquim Henrique Pereira Silva,0.2,277,8.27,13,1.32,10,Joaquim,2.1,7,joaquim,Joaquim,4.21,Santos,109563,1.0,13.0,8.0,4.0,6.0,,4.0,,3.0,,,,,,,,,,,
528,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,Matheus Martinelli Lima,0.16,266,4.6,13,1.67,7,Martinelli,2.6,6,martinelli,Martinelli,1.67,Fluminense,109573,,7.0,8.0,1.0,10.0,,,,,,1.0,,,,,,,,,
529,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,Andrey Nascimento dos Santos,0.0,267,10.9,13,1.23,6,A. Santos,0.0,6,andrey-santos,Andrey Santos,3.77,Vasco,109591,3.0,14.0,13.0,2.0,4.0,,,,1.0,1.0,1.0,,,,,,,,,
530,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,Gabriel Novaes Fernandes,0.0,290,2.57,13,0.05,3,G. Novaes,0.0,6,gabriel-novaes,Gabriel Novaes,0.23,Goiás,109639,,,3.0,,1.0,,,,1.0,,1.0,,,,,,,,,
531,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,Hugo Gonçalves Ferreira Neto,0.36,263,6.96,13,5.72,6,Hugo,8.9,7,hugo,Hugo,8.15,Botafogo,109668,,19.0,9.0,1.0,6.0,,5.0,,,,,,,,,,,,,
532,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,Jhoanner Stalin Chávez Quintero,-0.98,265,6.4,13,-0.05,9,J. Chávez,0.0,2,jhoanner-chavez,Jhoanner Chávez,3.52,Bahia,110021,1.0,14.0,15.0,3.0,4.0,,2.0,1.0,1.0,,2.0,,,,,,,,,
533,4,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,Matías Emanuel Segovia Torales,0.01,263,4.19,13,0.43,8,M. Segovia,0.7,6,matias-segovia,Matías Segovia,2.13,Botafogo,110055,1.0,7.0,,,7.0,,,1.0,1.0,,,,,,,,,,,
534,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,Gabriel Roberto Pereira,0.0,293,1.0,13,1.12,0,G. Pereira,0.0,6,gabriel-pereira,Gabriel Pereira,0.0,Athlético-PR,110251,,,,,,,,,,,,,,,,,,,,
535,6,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Abel Fernando Moreira Ferreira,0.14,275,13.32,13,2.92,13,A. Ferreira,4.63,7,abel-ferreira,Abel Ferreira,5.86,Palmeiras,110506,,,,,,,,,,,,,,,,,6.0,,,
536,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,Paulo Mazoti Azevedo,0.0,277,1.0,13,1.12,0,P. Mazoti,0.0,6,paulo-mazoti,Paulo Mazoti,0.0,Santos,110602,,,,,,,,,,,,,,,,,,,,
537,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,Vinícius Balieiro Lourenço de Carvalho,0.0,277,1.99,13,2.52,1,V. Balieiro,0.0,6,vinicius-balieiro,Vinícius Balieiro,-0.3,Santos,110605,,,1.0,,,,,,,,,,,,,,,,,
538,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,Gabriel Cordeiro Pirani,-1.81,266,4.83,13,0.87,9,G. Pirani,1.4,7,gabriel-pirani,Gabriel Pirani,2.66,Fluminense,110607,1.0,5.0,5.0,3.0,9.0,1.0,,,3.0,1.0,,,,1.0,,,,,,
539,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,Luiz Filipe dos Reis Silva,0.0,290,2.0,13,2.54,0,L. Filipe,0.0,6,luiz-filipe,Luiz Filipe,0.0,Goiás,110632,,,,,,,,,,,,,,,,,,,,
540,2,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,Lucas Ángel Esquivel,0.0,293,3.0,13,3.96,0,L. Esquivel,0.0,6,lucas-esquivel,Lucas Esquivel,0.0,Athlético-PR,110668,,,,,,,,,,,,,,,,,,,,
541,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,Mycael Pontes Moreira,0.0,293,3.0,13,3.96,0,Mycael,0.0,6,mycael,Mycael,0.0,Athlético-PR,110698,,,,,,,,,,,,,,,,,,,,
542,1,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,Pedro Felipe de Faria Rangel,0.0,266,3.0,13,3.96,0,P. Rangel,0.0,6,pedro-rangel,Pedro Rangel,0.0,Fluminense,110708,,,,,,,,,,,,,,,,,,,,
543,2,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,José Andrés Hurtado Cheme,0.0,280,4.91,13,2.92,7,A. Hurtado,0.0,6,andres-hurtado,Andrés Hurtado,3.7,Bragantino,110715,,13.0,4.0,,3.0,,2.0,,,,,,,,,,,,,
544,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,Rubens Antônio Dias,0.0,282,12.36,13,6.44,10,Rubens,0.0,6,rubens,Rubens,6.29,Atlético-MG,110727,1.0,33.0,16.0,3.0,7.0,,4.0,,3.0,,3.0,,,,,,,,,
545,3,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,João Victor Araújo Maranini,0.0,1371,3.0,13,3.96,0,J. Maranini,0.0,6,joao-maranini,João Maranini,0.0,Cuiabá,110742,,,,,,,,,,,,,,,,,,,,
546,3,https://s.sde.globo.com/media/person_role/2022/02/24/cb9dbbfe04ac9d5b15ea2272bc5031c0_220x220.png,Gustavo Marques Alves dos Santos,0.0,327,2.0,13,,0,G. Marques,0.0,6,gustavo-marques,Gustavo Marques,0.0,América-MG,110750,,,,,,,,,,,,,,,,,,,,
547,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,John Kennedy Batista de Souza,-0.46,266,9.27,13,-0.24,10,J. Kennedy,-0.3,6,john-kennedy,John Kennedy,3.16,Fluminense,110759,4.0,5.0,9.0,5.0,5.0,,,,5.0,2.0,1.0,,1.0,1.0,,,,,,
548,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Gabriel Teixeira Aragão,0.0,265,8.44,13,4.95,7,Biel,0.0,5,biel,Biel,6.4,Bahia,110760,2.0,7.0,10.0,8.0,20.0,,,,5.0,2.0,,,,1.0,,,,,,
549,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,Marco Antônio Amorim de Oliveira Montes,0.0,294,2.0,13,2.54,0,Marcão,0.0,6,marcao,Marcão,0.0,Coritiba,110775,,,,,,,,,,,,,,,,,,,,
550,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,Luca Nicolás Orellano,0.44,267,3.04,13,1.34,9,Orellano,2.1,6,orellano,Orellano,1.34,Vasco,110776,2.0,6.0,6.0,1.0,11.0,,,,2.0,,,,,,,,,,,
551,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,Renato Manuel Alves Paiva,-0.25,265,8.91,13,2.12,13,R. Paiva,3.38,7,renato-paiva,Renato Paiva,4.7,Bahia,110818,,,,,,,,,,,,,,,,,3.0,,,
552,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,Guilherme Lopes de Almeida,0.81,280,3.51,13,5.37,6,G. Lopes,8.3,6,guilherme-lopes,Guilherme Lopes,3.42,Bragantino,110909,,3.0,3.0,2.0,,,3.0,,1.0,,,,,,,,,,,
553,5,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,Lucas Emmanuel Araujo Macedo,0.0,290,1.37,13,-0.69,2,Lucão,0.0,6,lucao,Lucão,0.15,Goiás,110928,,1.0,3.0,,,,,,,,,,,,,,,,,
554,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,Gustavo Apis Pascoal de Farias,0.0,266,2.0,13,2.54,0,G. Apis,0.0,6,gustavo-apis,Gustavo Apis,0.0,Fluminense,110947,,,,,,,,,,,,,,,,,,,,
555,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,Kayque Luiz Pereira,0.67,263,4.08,13,3.24,2,Kayque,5.0,6,kayque,Kayque,2.25,Botafogo,110962,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
556,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_1kibn8r.png,Leonardo Cecilio Fernández López,0.0,266,5.0,13,,0,L. Fernández,0.0,6,leonardo-fernandez,Leonardo Fernández,0.0,Fluminense,111017,,,,,,,,,,,,,,,,,,,,
557,1,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,Robson Luiz dos Santos Nascimento,0.0,327,2.0,13,2.54,0,Robson,0.0,6,robson,Robson,0.0,América-MG,111172,,,,,,,,,,,,,,,,,,,,
558,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,Alix Vinicius de Souza Sampaio,0.0,356,3.0,13,3.96,0,A. Vinicius,0.0,6,alix-vinicius,Alix Vinicius,0.0,Fortaleza,111246,,,,,,,,,,,,,,,,,,,,
559,3,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,Gustavo Martins de Souza Santos,1.8,284,3.73,13,6.6,7,G. Martins,10.2,6,gustavo-martins,Gustavo Martins,3.24,Grêmio,111309,2.0,9.0,7.0,1.0,,,1.0,,2.0,1.0,2.0,,,,,,,,,
560,5,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,Marcos Vinicios Moura,-1.45,280,3.97,13,0.81,8,Sorriso,1.3,6,sorriso,Sorriso,2.95,Bragantino,111333,1.0,6.0,5.0,2.0,9.0,,,,4.0,1.0,,,,,,,,,,
561,5,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,Felipe Augusto da Silva,-0.12,264,1.29,13,0.06,4,F. Augusto,0.1,6,felipe-augusto,Felipe Augusto,0.38,Corinthians,111408,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,
562,6,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,António José Cardoso de Oliveira,1.13,1371,7.17,13,5.8,8,A. Oliveira,9.05,7,antonio-oliveira,António Oliveira,5.36,Cuiabá,111578,,,,,,,,,,,,,,,,,3.0,,,
563,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,Juan Christian Pereira Coelho,0.0,283,1.0,13,1.12,0,J. Christian,0.0,6,juan-christian,Juan Christian,0.0,Cruzeiro,111633,,,,,,,,,,,,,,,,,,,,
564,3,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,Gustavo Vilar dos Santos,0.0,294,1.32,13,1.57,1,G. Vilar,0.0,6,gustavo-vilar,Gustavo Vilar,0.0,Coritiba,111644,,,,,,,,,,,,,,,,,,,,
565,5,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,Rodrigo Santos Varanda,-0.07,327,1.53,13,0.31,3,R. Varanda,0.5,6,rodrigo-varanda,Rodrigo Varanda,0.73,América-MG,111652,,,2.0,2.0,,,,,1.0,,,,,,,,,,,
566,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,Adson Ferreira Soares,0.0,264,5.39,13,2.26,10,Adson,0.0,6,adson,Adson,3.29,Corinthians,111682,,19.0,6.0,6.0,10.0,,,,2.0,,3.0,,,,,,,,,
567,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,Matheus Alfredo Cadorini da Silva,0.0,294,3.0,13,3.96,0,M. Cadorini,0.0,6,matheus-cadorini,Matheus Cadorini,0.0,Coritiba,111688,,,,,,,,,,,,,,,,,,,,
568,1,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,Bruno Guimarães de Souza,0.0,356,1.0,13,1.12,0,B. Guimarães,0.0,6,bruno-guimaraes,Bruno Guimarães,0.0,Fortaleza,111689,,,,,,,,,,,,,,,,,,,,
569,1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,Matheus Cunha Queiroz,2.88,262,8.02,13,11.0,9,M. Cunha,17.0,7,matheus-cunha,Matheus Cunha,6.06,Flamengo,111690,,,,,1.0,,3.0,,,,,,,,41.0,9.0,,1.0,,
570,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,Mateus Dias Lima,0.0,262,2.0,13,2.54,0,Mateusão,0.0,6,mateusao,Mateusão,0.0,Flamengo,111694,,,,,,,,,,,,,,,,,,,,
571,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,Lucas de Souza Mombra Rosa,0.0,263,2.0,13,2.54,0,L. Mezenga,0.0,6,lucas-mezenga,Lucas Mezenga,0.0,Botafogo,111713,,,,,,,,,,,,,,,,,,,,
572,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,Giovani Henrique Amorim da Silva,0.0,275,2.64,13,0.79,2,Giovani,0.0,6,giovani,Giovani,1.25,Palmeiras,111759,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
573,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,Fábio Silva de Freitas,-0.21,275,2.96,13,0.11,8,Fabinho,0.2,6,fabinho,Fabinho,1.35,Palmeiras,111760,,7.0,3.0,1.0,5.0,,,,,,,,,,,,,,,
574,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,Carlos Eduardo Piekny Neves,0.0,267,1.0,13,1.12,0,Cadu,0.0,6,cadu,Cadu,0.0,Vasco,111761,,,,,,,,,,,,,,,,,,,,
575,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,João Pedro Galvão de Carvalho,0.0,263,1.0,13,1.12,0,J. Galvão,0.0,6,jp-galvao,JP Galvão,0.0,Botafogo,111763,,,,,,,,,,,,,,,,,,,,
576,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,Rodrigo Alves de Holanda Santos,0.0,267,3.86,13,-0.71,8,Rodrigo,0.0,6,rodrigo,Rodrigo,0.9,Vasco,111766,1.0,7.0,4.0,,2.0,,,,,,,,,,,,,,,
577,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,Marlon Gomes Claudino,0.67,267,5.08,13,4.32,8,M. Gomes,6.7,7,marlon-gomes,Marlon Gomes,2.94,Vasco,111769,,15.0,14.0,1.0,12.0,,,,,,1.0,,,1.0,,,,,,
578,5,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,Arthur de Oliveira Sales,0.0,265,2.99,13,0.16,9,A. Sales,0.0,6,arthur-sales,Arthur Sales,2.2,Bahia,111771,,4.0,3.0,2.0,8.0,,,,2.0,1.0,1.0,,,,,,,,,
579,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,Thomas Luciano Trindade Mathias,0.0,284,5.46,13,-0.83,6,T. Luciano,0.0,6,thomas-luciano,Thomas Luciano,3.5,Grêmio,111819,,7.0,9.0,3.0,6.0,,2.0,,,,1.0,,,,,,,,,
580,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,Kayky da Silva Chagas,0.61,265,5.09,13,7.24,8,Kayky,11.2,7,kayky,Kayky,4.09,Bahia,111829,2.0,8.0,7.0,6.0,3.0,,,1.0,,2.0,1.0,,,,,,,,,
581,2,https://s.sde.globo.com/media/person_role/2021/05/18/798016d0e1bd3a074fdfe3fbda8bd197_FORMATO.png,Jefté Vital da Silva Dias,0.0,266,1.0,13,1.12,0,Jefté,0.0,6,jefte,Jefté,0.0,Fluminense,111832,,,,,,,,,,,,,,,,,,,,
582,3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,Felipe de Andrade Vieira,-0.02,266,0.72,13,-0.01,3,F. Andrade,0.0,6,felipe-andrade,Felipe Andrade,0.27,Fluminense,111839,,,,1.0,,,,,,,,,,,,,,,,
583,4,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,Arthur Wenderrosky Sanches,0.0,266,1.04,13,0.99,1,Arthur,0.0,6,arthur,Arthur,1.2,Fluminense,111841,,1.0,,,,,,,,,,,,,,,,,,
584,2,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,Matheus da Silva Duarte,0.0,1371,6.42,13,5.28,5,Mateusinho,0.0,3,mateusinho,Mateusinho,5.1,Cuiabá,111879,3.0,13.0,7.0,1.0,10.0,,,,1.0,1.0,,,,,,,,,,
585,4,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,Guilherme Sucigan Mafra Cunha,0.74,264,3.99,13,3.74,5,G. Biro,5.8,2,guilherme-biro,Guilherme Biro,3.34,Corinthians,111891,1.0,6.0,6.0,5.0,12.0,,,,2.0,,1.0,,,,,,,,,
586,4,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,Diego Manuel Hernández González,0.0,263,7.0,13,9.64,0,D. Hernández,0.0,6,diego-hernandez,Diego Hernández,0.0,Botafogo,111945,,,,,,,,,,,,,,,,,,,,
587,5,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,Nicolás Quagliata Platero,0.0,1371,2.5,13,-0.64,9,Quagliata,0.0,6,quagliata,Quagliata,0.74,Cuiabá,111949,,4.0,4.0,2.0,3.0,,,,,,1.0,,,,,,,,,
588,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,Julián Eduardo Palacios,0.16,290,5.72,13,0.86,12,J. Palacios,1.4,7,julian-palacios,Julián Palacios,3.0,Goiás,111996,2.0,9.0,19.0,7.0,33.0,,,1.0,5.0,,2.0,,,,,,,,,
589,3,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,Lucas Lopes Beraldo,0.0,276,6.79,13,2.3,10,L. Beraldo,0.0,5,lucas-beraldo,Lucas Beraldo,4.15,São Paulo,112136,1.0,16.0,6.0,3.0,7.0,,2.0,,1.0,1.0,,,,,,,,,,
590,4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,João Paulo de Souza Mares,-0.99,284,12.64,13,2.91,12,Bitello,4.6,7,bitello,Bitello,6.2,Grêmio,112140,1.0,18.0,10.0,9.0,42.0,,,,4.0,3.0,2.0,,,,,,,,,
591,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,Thalisson Gabriel Pereira Moreira,0.0,294,1.0,13,1.12,0,T. Gabriel,0.0,6,thalisson-gabriel,Thalisson Gabriel,0.0,Coritiba,112367,,,,,,,,,,,,,,,,,,,,
592,5,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,Emerson Ramon Bezerra Oliveira,-0.04,1371,4.4,13,1.4,8,E. Ramon,2.2,6,emerson-ramon,Emerson Ramon,2.49,Cuiabá,112370,,5.0,4.0,7.0,12.0,,,,3.0,,1.0,,,,,,,,,
593,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,Gabriel Hamester Grando,-0.45,284,5.15,13,1.26,10,G. Grando,2.0,7,gabriel-grando,Gabriel Grando,3.1,Grêmio,112616,1.0,,,,2.0,,1.0,,,,,,,,42.0,16.0,,,,
594,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,Kaiki Bruno da Silva,0.0,283,3.0,13,3.96,0,Kaiki,0.0,6,kaiki,Kaiki,0.0,Cruzeiro,112709,,,,,,,,,,,,,,,,,,,,
595,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,Lucas Henrique Barbosa,0.0,277,4.91,13,0.51,4,L. Barbosa,0.0,6,lucas-barbosa,Lucas Barbosa,3.13,Santos,112886,,10.0,4.0,,1.0,,,,1.0,,,,,,,,,,,
596,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,Manuel Vicente Capasso,-0.36,267,2.66,13,0.57,5,Capasso,0.9,2,capasso,Capasso,1.02,Vasco,112913,2.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,
597,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,Werton de Almeida Rêgo,0.0,262,2.0,13,2.54,0,Werton,0.0,6,werton,Werton,0.0,Flamengo,112984,,,,,,,,,,,,,,,,,,,,
598,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,José Manuel Alberto López,0.0,275,6.56,13,0.64,6,F. López,0.0,6,flaco-lopez,Flaco López,2.08,Palmeiras,113103,1.0,3.0,7.0,1.0,,,,,2.0,1.0,2.0,,1.0,,,,,,,
599,2,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,Kauan Silva Sales,0.0,282,1.0,13,1.12,0,Kauan,0.0,6,kauan,Kauan,0.0,Atlético-MG,113154,,,,,,,,,,,,,,,,,,,,
600,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,Nathan Gabriel de Souza Mendes,0.39,276,3.73,13,3.24,2,N. Mendes,5.0,6,nathan-mendes,Nathan Mendes,3.8,São Paulo,113157,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
601,3,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Michel Augusto Modesto Rafael dos Santos,0.0,275,2.0,13,2.54,0,Michel,0.0,6,michel,Michel,0.0,Palmeiras,113159,,,,,,,,,,,,,,,,,,,,
602,3,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,Kevin Joel Lomónaco,0.0,280,3.0,13,3.96,0,Lomónaco,0.0,3,lomonaco,Lomónaco,0.0,Bragantino,113203,,,,,,,,,,,,,,,,,,,,
603,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,Júlio César Alves Gonçalves,0.0,327,4.79,13,5.0,1,Júlio,0.0,6,julio,Júlio,9.7,América-MG,113295,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
604,4,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,Pablo Gonçalves Maia Fortunato,0.26,276,6.07,13,2.61,12,P. Maia,4.1,7,pablo-maia,Pablo Maia,3.28,São Paulo,113359,1.0,18.0,23.0,5.0,3.0,,,,6.0,2.0,,1.0,,,,,,,,
605,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,Diogo Batista de Souza,-0.09,294,0.91,13,0.71,1,D. Batista,1.1,6,diogo-batista,Diogo Batista,1.1,Coritiba,113384,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
606,4,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,Bruno Gonçalves de Jesus,0.0,280,9.25,13,-1.77,6,Bruninho,0.0,5,bruninho,Bruninho,3.15,Bragantino,113558,,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,
607,5,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,Kevin Santos Lopes de Macedo,0.0,275,1.0,13,1.12,0,Kevin,0.0,6,kevin,Kevin,0.0,Palmeiras,113663,,,,,,,,,,,,,,,,,,,,
608,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,Ryan Luka Cordeiro de Souza,0.0,262,1.0,13,1.12,0,R. Luka,0.0,6,ryan-luka,Ryan Luka,0.0,Flamengo,113667,,,,,,,,,,,,,,,,,,,,
609,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,Eduardo Santos Queiroz,0.0,264,2.14,13,0.55,3,D. Queiroz,0.0,6,du-queiroz,Du Queiroz,0.03,Corinthians,113687,1.0,2.0,6.0,,1.0,,,,,,,,,,,,,,,
610,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,André Luiz Inácio da Silva,0.0,262,1.42,13,1.71,1,A. Luiz,0.0,6,andre-luiz,André Luiz,0.0,Flamengo,114174,,,,,,,,,,,,,,,,,,,,
