,atletas.jogos_num,atletas.preco_num,atletas.pontos_num,atletas.status_id,atletas.posicao_id,atletas.apelido,atletas.atleta_id,atletas.rodada_id,atletas.apelido_abreviado,atletas.foto,atletas.slug,atletas.clube_id,atletas.nome,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.media_num,DS,FC,FS,CA,FD,FF,G,I,SG,V,DE,GS,DP,A,FT,PS,GC,PC,CV,PP
640,0,2.0,0.0,6,5,Everton,116690,3,Everton,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,everton,265,Everton Macedo Moraes,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
641,0,1.0,0.0,6,2,Jhonny,116825,3,Jhonny,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,jhonny,280,Jhonny Cardinoti Pedro,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
642,0,1.0,0.0,6,5,Reginaldo,116835,3,Reginaldo,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,reginaldo,290,Reginaldo dos Santos Moreira,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
643,0,3.0,0.0,6,5,Popó,116994,3,Popó,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,popo,280,Werik Silva Pinto,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
644,2,4.6,1.5,6,5,Thiago Borbas,117314,3,T. Borbas,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,thiago-borbas,280,Thiago Nicolás Borbas Silva,Bragantino,-0.35,,3.65,,5.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
645,0,5.0,0.0,5,4,Galoppo,117579,3,Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,galoppo,276,Giuliano Galoppo,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
646,3,7.67,1.17,7,6,Pedro Caixinha,117711,3,P. Caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,pedro-caixinha,280,Pedro Miguel Faria Caixinha,Bragantino,-0.54,,3.48,,,,,,,,,,1.0,,,,,,,,,,
647,1,2.44,1.2,6,5,Giovane,117849,3,Giovane,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,giovane,264,Giovane Santana do Nascimento,Corinthians,-0.56,,1.2,1.0,,,,,,,,,,,,,,,,,,,
648,0,3.0,0.0,6,4,Estevão,117870,3,Estevão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,estevao,285,Estevão Barreto de Oliveira,Internacional,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
649,0,2.0,0.0,6,4,Nathan Camargo,118175,3,N. Camargo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,nathan-camargo,280,Nathan Camargo dos Santos,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
650,0,1.0,0.0,6,4,Ronald,118238,3,Ronald,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_jDGvDF5.png,ronald,284,Ronald Cardoso Falkoski,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
651,0,2.0,0.0,6,5,Pedrinho,118304,3,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,pedrinho,290,Pedro Junqueira de Oliveira,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
652,0,1.0,0.0,6,2,Zé Welinton,118501,3,Z. Welinton,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,ze-welinton,262,José Welinton Campos Menezes,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
653,0,4.0,0.0,6,5,Eguinaldo,118708,3,Eguinaldo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,eguinaldo,267,Eguinaldo de Sousa Lemos,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
654,1,2.05,0.0,6,4,Ed Carlos,118747,3,E. Carlos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,ed-carlos,277,Ed Carlos de Arruda Amorim,Santos,-0.95,,0.0,,,,,,,,,,,,,,,,,,,,
655,0,3.0,0.0,6,4,Mateus Carvalho,118752,3,M. Carvalho,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,mateus-carvalho,267,Mateus Carvalho dos Santos,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
656,0,2.0,0.0,6,4,Patrick Verhon,118770,3,P. Verhon,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,patrick-verhon,265,Patrick Verhon Pertel Pereira,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
657,3,8.5,-0.6,7,2,Alexsander,118774,3,Alexsander,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_g4r49f2.png,alexsander,266,Alexsander Christian Gomes da Costa,Fluminense,-1.6,,5.13,,3.0,1.0,,,1.0,,,2.0,,,,,1.0,,,,,,
658,3,3.97,2.9,7,5,Kaio César,118844,3,K. César,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,kaio-cesar,294,Kaio César Andrade Lima,Coritiba,0.42,,2.5,4.0,6.0,9.0,1.0,1.0,,,2.0,,,,,,,,,,,,
659,1,2.44,1.2,6,5,Erick Marcus,121184,3,E. Marcus,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,erick-marcus,267,Erick Marcus dos Santos Oliveira do Carmo,Vasco,-0.56,,1.2,,,,,1.0,,,,,,,,,,,,,,,
660,0,2.0,0.0,6,4,Kauan,121237,3,Kauan,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KIb8NpZ.png,kauan,290,Kauan Rodrigues da Silva,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
661,0,1.0,0.0,6,4,Alan,121242,3,Alan,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,alan,290,Alan Matheus Stence,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
662,0,2.0,0.0,6,5,Gabryel Freitas,121263,3,G. Freitas,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,gabryel-freitas,1371,Gabryel Vinícius Araújo Freitas,Cuiabá,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
663,3,5.88,3.05,7,6,Ivo Vieira,121593,3,I. Vieira,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_KID8EWh.png,ivo-vieira,1371,Ivo Ricardo Abreu Vieira,Cuiabá,0.31,,3.58,,,,,,,,,,,,,,,,,,,,
664,0,1.0,0.0,6,2,Paulinho,121766,3,Paulinho,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,paulinho,267,Paulo Ricardo de Souza Babilônia,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
665,0,2.0,0.0,6,3,Vitão,121779,3,Vitão,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,vitao,1371,Victor Matheus dos Santos Gonçalves,Cuiabá,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
666,2,1.32,0.0,6,5,André,121792,3,André,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,andre,284,André Henrique da Silva Martins,Grêmio,0.0,,0.7,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
667,0,1.0,0.0,6,3,Jean Pedroso,121796,3,J. Pedroso,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,jean-pedroso,294,Jean Henrique Carneiro Pedroso,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
668,0,1.0,0.0,6,1,Sidnei,121797,3,Sidnei,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,sidnei,294,Sidnei Fernandes Junior,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
669,1,0.68,0.0,7,3,Murillo,121821,3,Murillo,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,murillo,264,Murillo Santiago Costa dos Santos,Corinthians,-0.32,,0.0,,,,,,,,,,,,,,,,,,,,
670,0,2.0,0.0,6,5,Janderson,121830,3,Janderson,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,janderson,263,Janderson de Carvalho Costa,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
671,0,3.0,0.0,6,4,Giovanni Manson,121985,3,G. Manson,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_hmOfPsg.png,giovanni-manson,266,Giovanni Manson Ribeiro,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
672,0,3.0,0.0,6,5,Ronald Barcellos,122233,3,R. Barcellos,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,ronald-barcellos,284,Ronald Barcellos Arantes,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
673,0,2.0,0.0,6,2,Ryan,122300,3,Ryan,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,ryan,265,Ryan Carlos Santos de Sousa,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
674,0,1.0,0.0,6,5,Kennedy,122301,3,Kennedy,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,kennedy,265,Kennedy Anderson Gomes Ferreira,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
675,0,3.0,0.0,6,4,Lorran,122321,3,Lorran,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,lorran,262,Lorran Lucas Pereira de Sousa,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
676,1,3.1,0.0,6,5,Talisson,122393,3,Talisson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,talisson,280,Talisson de Almeida,Bragantino,0.0,,3.8,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
677,2,2.88,2.5,6,4,Gustavinho,122394,3,Gustavinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,gustavinho,280,Gustavo Ribeiro Neves,Bragantino,0.47,,0.95,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
678,2,1.58,1.2,6,5,Lucca,122420,3,Lucca,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,lucca,285,Lucca Holanda Sampaio Tavares,Internacional,-0.03,,0.85,1.0,,1.0,,,,,,,,,,,,,,,,,
679,1,0.84,0.5,6,4,Isaac,122439,3,Isaac,https://s.sde.globo.com/media/person_role/2023/04/15/photo_FORMATO.png,isaac,266,Isaac Rodrigues de Lima,Fluminense,-0.16,,0.5,,,1.0,,,,,,,,,,,,,,,,,
680,1,1.94,0.0,6,4,Barros,122485,3,Barros,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,barros,267,Cauan Lucas Barros da Luz,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
681,0,2.0,0.0,6,4,Amorim,122598,3,Amorim,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_z0sDRnS.png,amorim,356,Alexsandro Amorim de Freitas Filho,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
682,0,1.0,0.0,6,3,Matheus Belém,122602,3,M. Belém,,matheus-belem,276,Matheus José Belém de Souza,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
683,0,3.0,0.0,6,2,Bruno Santos,122668,3,B. Santos,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,bruno-santos,290,Bruno Araújo dos Santos,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
684,0,4.0,0.0,6,3,Lucas Cunha,122755,3,L. Cunha,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,lucas-cunha,280,Lucas de Souza Cunha,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
685,0,3.0,0.0,6,5,Luan Campos,122992,3,L. Campos,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_ghOAcrE.png,luan-campos,327,Luan de Campos Cristiano da Silva,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
686,1,1.69,0.0,6,5,Pedro,123022,3,Pedro,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,pedro,264,Pedro Henrique Silva dos Santos,Corinthians,0.0,,2.6,,2.0,4.0,,1.0,,,,,,,,,,,,,,,
687,0,1.0,0.0,6,1,Tiago Gomes,123054,3,T. Gomes,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,tiago-gomes,265,Tiago Gomes dos Santos,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
688,3,3.9,1.1,6,5,Zinho,123153,3,Zinho,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,zinho,284,Luis Henrique Hoffmann,Grêmio,0.0,,1.83,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
689,0,1.0,0.0,6,5,Cadu,123359,3,Cadu,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,cadu,282,Carlos Eduardo Amaral Pereira de Castro,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
690,3,5.16,4.1,7,4,Cauly,123360,3,Cauly,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,cauly,265,Cauly Oliveira Souza,Bahia,0.73,,2.8,2.0,3.0,1.0,,4.0,2.0,,,,,,,,,,,,,,
691,0,1.0,0.0,6,4,Pedro Lima,123610,3,P. Lima,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,pedro-lima,275,Pedro Lima de Barros,Palmeiras,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
692,2,1.73,0.0,6,4,Luis Guilherme,123713,3,L. Guilherme,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,luis-guilherme,275,Luis Guilherme Lira dos Santos,Palmeiras,0.0,,1.05,1.0,,2.0,,,,,1.0,,,,,,,,,,,,
693,0,1.0,0.0,6,2,Zé Guilherme,123717,3,Z. Guilherme,https://s.sde.globo.com/media/person_role/2023/04/16/photo_FORMATO.png,ze-guilherme,284,José Guilherme de Lima Costa,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
694,3,11.05,11.17,7,6,Pepa,123907,3,Pepa,https://s.sde.globo.com/media/person_role/2023/03/20/photo_220x220_o3JUWBe.png,pepa,283,Pedro Miguel Marques da Costa Filipe,Cruzeiro,2.33,,7.63,,,,,,,,,,2.0,,,,,,,,,,
695,0,1.0,0.0,6,5,Everton,124158,3,Everton,,everton,280,Everton Tiago Barella de Souza Messias,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
696,3,3.18,-1.0,2,5,Henry Mosquera,124239,3,H. Mosquera,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,henry-mosquera,280,Henry David Mosquera Sánchez,Bragantino,-0.62,,1.27,3.0,9.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,
697,1,1.1,0.0,6,5,Isaac,124247,3,Isaac,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,isaac,282,Isaac Aguiar Tomich,Atlético-MG,0.0,,-0.3,,1.0,,,,,,,,,,,,,,,,,,
698,0,1.0,0.0,6,2,Léo Santos,124249,3,L. Santos,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,leo-santos,282,Leonardo dos Santos Lopes da Silva,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
699,0,1.0,0.0,6,5,Pedro Ataíde,124250,3,P. Ataíde,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,pedro-ataide,282,Pedro Ataide de Souza Oliveira,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
700,0,1.0,0.0,2,5,Deivid Washington,124251,3,D. Washington,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO.png,deivid-washington,277,Deivid Washington de Souza Eugênio,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
701,0,1.0,0.0,6,2,Ian,124313,3,Ian,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,ian,275,Ian Custódio dos Anjos,Palmeiras,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
702,2,3.98,0.0,7,3,Allyson,124340,3,Allyson,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO.png,allyson,1371,Allyson Aires dos Santos,Cuiabá,0.0,,2.05,2.0,1.0,4.0,,,,,,,,,,,,,,,,,
703,0,1.0,0.0,6,2,João Vitor,124358,3,J. Vitor,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_99Ek8Df.png,joao-vitor,294,João Vitor da Silva Almeida,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
