,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.nome,atletas.apelido_abreviado,atletas.apelido,atletas.clube_id,atletas.jogos_num,atletas.foto,atletas.media_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.preco_num,atletas.posicao_id,atletas.status_id,A,DS,FC,FD,FF,FS,I,SG,DE,GS,FT,G,PP,CA,CV,DP,V,PS,GC,PC
647,117459,0.0,,4,Leonardo Mana Hernandes,L. Maná,Léo Maná,264,0,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,0.0,leo-mana,Corinthians,0.0,2.0,2,6,,,,,,,,,,,,,,,,,,,,
648,117579,0.0,,4,Giuliano Galoppo,Galoppo,Galoppo,276,0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,0.0,galoppo,São Paulo,0.0,5.0,4,5,,,,,,,,,,,,,,,,,,,,
649,117711,5.47,,4,Pedro Miguel Faria Caixinha,P. Caixinha,Pedro Caixinha,280,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,3.98,pedro-caixinha,Bragantino,0.9,8.57,6,7,,,,,,,,,,,,,,,,,1.0,,,
650,117849,0.0,,4,Giovane Santana do Nascimento,Giovane,Giovane,264,1,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,1.2,giovane,Corinthians,0.0,2.44,5,6,,1.0,,,,,,,,,,,,,,,,,,
651,117870,0.0,,4,Estevão Barreto de Oliveira,Estevão,Estevão,285,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,0.0,estevao,Internacional,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
652,118175,0.0,,4,Nathan Camargo dos Santos,N. Camargo,Nathan Camargo,280,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,0.0,nathan-camargo,Bragantino,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
653,118238,0.0,,4,Ronald Cardoso Falkoski,Ronald,Ronald,284,0,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_jDGvDF5.png,0.0,ronald,Grêmio,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
654,118304,0.0,,4,Pedro Junqueira de Oliveira,Pedrinho,Pedrinho,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,0.0,pedrinho,Goiás,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
655,118501,0.0,,4,José Welinton Campos Menezes,Z. Welinton,Zé Welinton,262,0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,0.0,ze-welinton,Flamengo,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
656,118708,-0.8,,4,Eguinaldo de Sousa Lemos,Eguinaldo,Eguinaldo,267,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,-0.8,eguinaldo,Vasco,-1.44,2.56,5,6,,,2.0,,1.0,,,,,,,,,1.0,,,,,,
657,118747,0.8,,4,Ed Carlos de Arruda Amorim,E. Carlos,Ed Carlos,277,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,0.4,ed-carlos,Santos,0.04,2.09,4,6,,,,,1.0,,,,,,,,,,,,,,,
658,118752,0.0,,4,Mateus Carvalho dos Santos,M. Carvalho,Mateus Carvalho,267,0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,0.0,mateus-carvalho,Vasco,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
659,118770,0.0,,4,Patrick Verhon Pertel Pereira,P. Verhon,Patrick Verhon,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,0.0,patrick-verhon,Bahia,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
660,118774,1.9,,4,Alexsander Christian Gomes da Costa,Alexsander,Alexsander,266,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_g4r49f2.png,4.32,alexsander,Fluminense,0.07,8.57,2,7,1.0,1.0,5.0,,2.0,2.0,,2.0,,,,,,,,,,,,
661,118844,4.4,,4,Kaio César Andrade Lima,K. César,Kaio César,294,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,2.98,kaio-cesar,Coritiba,0.72,4.69,5,7,,4.0,7.0,2.0,,16.0,2.0,,,,,,,1.0,,,,,,
662,121184,0.0,,4,Erick Marcus dos Santos Oliveira do Carmo,E. Marcus,Erick Marcus,267,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,1.2,erick-marcus,Vasco,0.0,2.44,5,6,,,,1.0,,,,,,,,,,,,,,,,
663,121237,0.0,,4,Kauan Rodrigues da Silva,Kauan,Kauan,356,0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,0.0,kauan,Fortaleza,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
664,121242,0.0,,4,Alan Matheus Stence,Alan,Alan,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,0.0,alan,Goiás,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
665,121263,0.0,,4,Gabryel Vinícius Araújo Freitas,G. Freitas,Gabryel Freitas,1371,0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,0.0,gabryel-freitas,Cuiabá,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
666,121593,4.78,,4,Ivo Ricardo Abreu Vieira,I. Vieira,Ivo Vieira,1371,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_KID8EWh.png,3.88,ivo-vieira,Cuiabá,0.69,6.57,6,7,,,,,,,,,,,,,,,,,1.0,,,
667,121766,0.0,,4,Paulo Ricardo de Souza Babilônia,Paulinho,Paulinho,267,0,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,0.0,paulinho,Vasco,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
668,121779,0.0,,4,Victor Matheus dos Santos Gonçalves,Vitão,Vitão,1371,0,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,0.0,vitao,Cuiabá,0.0,2.0,3,6,,,,,,,,,,,,,,,,,,,,
669,121792,0.0,,4,André Henrique da Silva Martins,André,André,284,3,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,0.47,andre,Grêmio,-0.26,1.06,5,6,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
670,121796,0.0,,4,Jean Henrique Carneiro Pedroso,J. Pedroso,Jean Pedroso,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,0.0,jean-pedroso,Coritiba,0.0,1.0,3,6,,,,,,,,,,,,,,,,,,,,
671,121797,0.0,,4,Sidnei Fernandes Junior,Sidnei,Sidnei,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,0.0,sidnei,Coritiba,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
672,121821,1.1,,4,Murillo Santiago Costa dos Santos,Murillo,Murillo,264,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,0.55,murillo,Corinthians,0.25,0.93,3,7,,2.0,1.0,,,,,,,,,,,1.0,,,,,,
673,121830,0.0,,4,Janderson de Carvalho Costa,Janderson,Janderson,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,0.0,janderson,Botafogo,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
674,121985,0.0,,4,Giovanni Manson Ribeiro,G. Manson,Giovanni Manson,266,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_hmOfPsg.png,0.0,giovanni-manson,Fluminense,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
675,122233,0.0,,4,Ronald Barcellos Arantes,R. Barcellos,Ronald Barcellos,284,0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,0.0,ronald-barcellos,Grêmio,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
676,122300,0.0,,4,Ryan Carlos Santos de Sousa,Ryan,Ryan,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,0.0,ryan,Bahia,0.0,2.0,2,6,,,,,,,,,,,,,,,,,,,,
677,122301,0.0,,4,Kennedy Anderson Gomes Ferreira,Kennedy,Kennedy,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,kennedy,Bahia,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
678,122321,0.0,,4,Lorran Lucas Pereira de Sousa,Lorran,Lorran,262,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,0.0,lorran,Flamengo,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
679,122393,0.0,,4,Talisson de Almeida,Talisson,Talisson,280,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,3.8,talisson,Bragantino,0.0,3.1,5,6,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
680,122394,0.0,,4,Gustavo Ribeiro Neves,Gustavinho,Gustavinho,280,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,0.95,gustavinho,Bragantino,0.0,2.88,4,6,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
681,122398,0.0,,4,Adryan Bezerra Silva,Adryan,Adryan,264,0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,0.0,adryan,Corinthians,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
682,122420,-1.3,,4,Lucca Holanda Sampaio Tavares,Lucca,Lucca,285,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,0.13,lucca,Internacional,-0.59,0.99,5,6,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,
683,122439,0.0,,4,Isaac Rodrigues de Lima,Isaac,Isaac,266,1,https://s.sde.globo.com/media/person_role/2023/04/15/photo_FORMATO.png,0.5,isaac,Fluminense,0.0,0.84,4,6,,,,,,1.0,,,,,,,,,,,,,,
684,122485,0.0,,4,Cauan Lucas Barros da Luz,Barros,Barros,267,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,0.0,barros,Vasco,0.0,1.94,4,6,,,,,,,,,,,,,,,,,,,,
685,122598,0.0,,4,Alexsandro Amorim de Freitas Filho,Amorim,Amorim,356,0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,0.0,amorim,Fortaleza,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
686,122602,0.0,,4,Matheus José Belém de Souza,M. Belém,Matheus Belém,276,0,,0.0,matheus-belem,São Paulo,0.0,1.0,3,6,,,,,,,,,,,,,,,,,,,,
687,122668,0.0,,4,Bruno Araújo dos Santos,B. Santos,Bruno Santos,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,0.0,bruno-santos,Goiás,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
688,122755,0.0,,4,Lucas de Souza Cunha,L. Cunha,Lucas Cunha,280,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,0.0,lucas-cunha,Bragantino,0.0,4.0,3,6,,,,,,,,,,,,,,,,,,,,
689,122992,0.0,,4,Luan de Campos Cristiano da Silva,L. Campos,Luan Campos,327,0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_ghOAcrE.png,0.0,luan-campos,América-MG,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
690,123022,1.0,,4,Pedro Henrique Silva dos Santos,Pedro,Pedro,264,2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,1.8,pedro,Corinthians,-0.03,1.66,5,6,,,2.0,2.0,,4.0,2.0,,,,,,,,,,,,,
691,123054,0.0,,4,Tiago Gomes dos Santos,T. Gomes,Tiago Gomes,265,0,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,0.0,tiago-gomes,Bahia,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
692,123153,5.5,,4,Luis Henrique Hoffmann,Zinho,Zinho,284,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,2.75,zinho,Grêmio,1.17,5.07,5,6,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
693,123359,0.0,,4,Carlos Eduardo Amaral Pereira de Castro,Cadu,Cadu,282,0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,0.0,cadu,Atlético-MG,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
694,123360,11.8,,4,Cauly Oliveira Souza,Cauly,Cauly,265,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,5.05,cauly,Bahia,2.58,7.74,4,7,2.0,2.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,
695,123610,0.0,,4,Pedro Lima de Barros,P. Lima,Pedro Lima,275,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,0.0,pedro-lima,Palmeiras,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
696,123713,0.0,,4,Luis Guilherme Lira dos Santos,L. Guilherme,Luis Guilherme,275,2,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,1.05,luis-guilherme,Palmeiras,0.0,1.73,4,6,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
697,123717,0.0,,4,José Guilherme de Lima Costa,Z. Guilherme,Zé Guilherme,284,0,https://s.sde.globo.com/media/person_role/2023/04/16/photo_FORMATO.png,0.0,ze-guilherme,Grêmio,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
698,123907,5.25,,4,Pedro Miguel Marques da Costa Filipe,Pepa,Pepa,283,4,https://s.sde.globo.com/media/person_role/2023/03/20/photo_220x220_o3JUWBe.png,7.03,pepa,Cruzeiro,-0.21,10.84,6,7,,,,,,,,,,,,,,,,,3.0,,,
699,124158,0.0,,4,Everton Tiago Barella de Souza Messias,Everton,Everton,280,0,,0.0,everton,Bragantino,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
700,124239,-0.1,,4,Henry David Mosquera Sánchez,H. Mosquera,Henry Mosquera,280,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,0.93,henry-mosquera,Bragantino,-0.16,3.02,5,6,,3.0,12.0,,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,,
701,124247,0.0,,4,Isaac Aguiar Tomich,Isaac,Isaac,282,1,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,-0.3,isaac,Atlético-MG,0.0,1.1,5,6,,,1.0,,,,,,,,,,,,,,,,,
702,124249,0.0,,4,Leonardo dos Santos Lopes da Silva,L. Santos,Léo Santos,282,0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,0.0,leo-santos,Atlético-MG,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
703,124250,0.0,,4,Pedro Ataide de Souza Oliveira,P. Ataíde,Pedro Ataíde,282,0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,0.0,pedro-ataide,Atlético-MG,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
704,124251,0.0,,4,Deivid Washington de Souza Eugênio,D. Washington,Deivid Washington,277,1,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO.png,0.0,deivid-washington,Santos,-0.3,0.7,5,6,,,,,,,,,,,,,,,,,,,,
705,124313,0.0,,4,Ian Custódio dos Anjos,Ian,Ian,275,0,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,0.0,ian,Palmeiras,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
706,124340,0.0,,4,Allyson Aires dos Santos,Allyson,Allyson,1371,2,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO.png,2.05,allyson,Cuiabá,0.0,3.98,3,6,,2.0,1.0,,,4.0,,,,,,,,,,,,,,
707,124358,0.0,,4,João Vitor da Silva Almeida,J. Vitor,João Vitor,294,0,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_99Ek8Df.png,0.0,joao-vitor,Coritiba,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
708,124674,0.0,,4,Felipe Negrucci Berdague,F. Negrucci,Felipe Negrucci,276,0,https://s.sde.globo.com/media/person_role/2023/05/04/photo_FORMATO_X79ZKxw.png,0.0,felipe-negrucci,São Paulo,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
709,124690,0.0,,4,Paulo Vitor Monteiro,P. Vitor,Paulo Vitor,282,0,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_1HEXq1i.png,0.0,paulo-vitor,Atlético-MG,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
