,atletas.clube_id,atletas.rodada_id,atletas.nome,atletas.media_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.apelido,atletas.preco_num,atletas.apelido_abreviado,atletas.slug,atletas.clube.id.full.name,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.pontos_num,atletas.posicao_id,atletas.atleta_id,CA,DS,FC,FF,FS,FD,G,I,SG,A,FT,CV,DE,DP,GC,GS,PS,PC,PP,V
609,293,12,Vitor Hugo Roque Ferreira,7.79,12,8.77,Vitor Roque,13.02,V. Roque,vitor-roque,Athlético-PR,7,0.38,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,12.3,5,114802,2.0,11.0,15.0,8.0,25.0,6.0,6.0,3.0,,2.0,1.0,,,,,,,,,
610,280,12,Luciano Silva Santos,0.0,0,2.54,Luciano,2.0,Luciano,luciano,Bragantino,6,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,0.0,4,114888,,,,,,,,,,,,,,,,,,,,
611,1371,12,Vinicius Pasquini Peruchi,0.0,0,1.12,Peruchi,1.0,Peruchi,peruchi,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,0.0,1,114893,,,,,,,,,,,,,,,,,,,,
612,277,12,Miguel Àngel Terceros,1.25,2,2.54,Miguelito,1.57,Miguelito,miguelito,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,0.0,4,115025,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
613,285,12,Thauan Lara dos Santos,3.09,7,-0.04,Thauan Lara,2.76,T. Lara,thauan-lara,Internacional,6,-0.85,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,0.0,2,115061,,4.0,5.0,2.0,11.0,1.0,,,2.0,,,,,,,,,,,
614,262,12,Matheus França de Oliveira,3.9,8,1.66,Matheus França,7.4,M. França,matheus-franca,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,0.0,4,115100,,8.0,8.0,10.0,4.0,,1.0,,,,2.0,,,,,,,,,
615,276,12,Caio Matheus da Silva,0.0,0,3.96,Caio,3.0,Caio,caio,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,5,115227,,,,,,,,,,,,,,,,,,,,
616,262,12,Wesley Vinícius França Lima,4.27,12,2.53,Wesley,8.03,Wesley,wesley,Flamengo,7,0.23,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,4.0,2,115239,,21.0,24.0,,17.0,1.0,,5.0,4.0,1.0,,,,,,,,1.0,,
617,275,12,Kaiky Marques Naves,5.75,2,4.04,Naves,2.23,Naves,naves,Palmeiras,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,0.0,3,115246,,2.0,3.0,,,,,,2.0,,,,,,,,,,,
618,275,12,Jhonatan dos Santos Rosa,0.12,6,1.21,Jhon Jhon,0.72,J. Jhon,jhon-jhon,Palmeiras,2,0.02,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,0.0,4,115248,2.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,
619,267,12,Rwan Philipe Rodrigues de Souza Cruz,1.45,2,1.86,Rwan,2.72,Rwan,rwan,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,0.0,5,115404,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,
620,356,12,Brayan Andrés Ceballos Jiménez,4.1,3,2.67,Ceballos,3.91,Ceballos,ceballos,Fortaleza,7,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,0.0,3,115502,2.0,2.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,
621,265,12,Marcos Victor Ferreira da Silva,0.0,0,5.38,Marcos Victor,4.0,M. Victor,marcos-victor,Bahia,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,0.0,3,115537,,,,,,,,,,,,,,,,,,,,
622,327,12,Arthur Augusto de Matos Soares,1.6,1,4.07,Arthur,3.25,Arthur,arthur,América-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,0.0,2,115562,,2.0,6.0,,2.0,,,,,,,,,,,,,,,
623,327,12,Rodrigo Henrique Santos de Souza,0.25,2,2.01,Rodriguinho,2.14,Rodriguinho,rodriguinho,América-MG,6,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,0.0,4,115563,,,,,1.0,,,,,,,,,,,,,,,
624,284,12,Lucas Eduardo Müller - Milla,0.48,6,0.14,Mila,0.94,Mila,mila,Grêmio,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,0.0,4,115671,2.0,4.0,10.0,2.0,3.0,,,,,,,,,,,,,,,
625,282,12,Gabriel Delfim Ferreira,0.0,0,2.54,Gabriel Delfim,2.0,G. Delfim,gabriel-delfim,Atlético-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,0.0,1,115674,,,,,,,,,,,,,,,,,,,,
626,267,12,José Vitor Geminiano Cavalieri,0.0,0,2.54,Zé Vitor,2.0,Z. Vitor,ze-vitor,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,0.0,3,115733,,,,,,,,,,,,,,,,,,,,
627,267,12,Eric Lima Pimentel,0.0,0,2.54,Pimentel,2.0,Pimentel,pimentel,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,0.0,3,115734,,,,,,,,,,,,,,,,,,,,
628,280,12,Jonathan da Cruz Silva,0.0,0,1.12,Jonathan,1.0,Jonathan,jonathan,Bragantino,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,0.0,2,115870,,,,,,,,,,,,,,,,,,,,
629,266,12,Leanderson da Silva Genésio,3.88,12,10.08,Lelê,11.91,Lelê,lele,Fluminense,6,2.62,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,15.6,5,115915,1.0,5.0,13.0,9.0,2.0,7.0,2.0,2.0,,2.0,1.0,,,,,,,,,
630,275,12,Endrick Felipe Moreira de Sousa,2.71,10,-0.24,Endrick,6.76,Endrick,endrick,Palmeiras,6,-0.2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,-0.3,5,115959,2.0,3.0,20.0,3.0,8.0,1.0,3.0,,,,,,,,,,,,,
631,1371,12,Denilson Alves Borges,2.99,9,2.56,Denilson,4.04,Denilson,denilson,Cuiabá,7,-0.4,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,4.0,4,115986,5.0,17.0,16.0,5.0,15.0,4.0,,,,,,,,,,,,,,
632,327,12,Mateus Henrique Alves Silva,0.85,2,-0.36,Mateus Henrique,0.93,M. Henrique,mateus-henrique,América-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,0.0,4,115997,1.0,2.0,4.0,,3.0,,,,,,,,,,,,,,,
633,327,12,Adyson do Nascimento Soares,1.65,2,2.89,Adyson,2.43,Adyson,adyson,América-MG,5,0.0,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,0.0,5,115998,,3.0,1.0,,,,,,,,,,,,,,,,,
634,262,12,Matheus Gonçalves Martins,0.75,2,-0.6,Matheus Gonçalves,2.69,M. Gonçalves,matheus-goncalves,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,0.0,4,116012,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
635,262,12,Igor Jesus Lima,1.9,1,2.98,Igor Jesus,2.52,I. Jesus,igor-jesus,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,0.0,4,116013,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
636,262,12,Victor Hugo Gomes Silva,2.27,11,1.66,Victor Hugo,5.95,V. Hugo,victor-hugo,Flamengo,6,0.28,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,2.6,4,116034,,11.0,2.0,3.0,10.0,,,,,1.0,,,,,,,,,,
637,282,12,Vitor Hugo Santos Graziani,0.0,0,1.12,Vitor Graziani,1.0,V. Graziani,vitor-graziani,Atlético-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,0.0,4,116046,,,,,,,,,,,,,,,,,,,,
638,263,12,Raí da Silva Pessanha,0.0,1,2.69,Raí,2.11,Raí,rai,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,0.0,4,116048,,,,,,,,,,,,,,,,,,,,
639,284,12,Luís Eduardo Soares da Silva,3.6,5,-0.05,Cuiabano,4.16,Cuiabano,cuiabano,Grêmio,2,-0.41,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,0.0,2,116065,,5.0,11.0,3.0,5.0,2.0,1.0,,,,,,,,,,,,,
640,276,12,João Moreira Sanmartin Souza,0.0,0,3.96,João Moreira,3.0,J. Moreira,joao-moreira,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,0.0,2,116137,,,,,,,,,,,,,,,,,,,,
641,294,12,Gabriel Silva Azevedo Figueiredo,0.0,0,1.12,Gabriel Silva,1.0,G. Silva,gabriel-silva,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,0.0,4,116282,,,,,,,,,,,,,,,,,,,,
642,283,12,Daniel de Melo Araújo Junior,0.75,4,0.39,Daniel Junior,2.62,D. Junior,daniel-junior,Cruzeiro,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,0.0,4,116432,,,1.0,1.0,5.0,,,,,,,,,,,,,,,
643,356,12,Hércules Pereira do Nascimento,3.5,11,3.13,Hércules,7.31,Hércules,hercules,Fortaleza,7,0.35,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,4.9,4,116447,1.0,20.0,14.0,6.0,7.0,3.0,1.0,2.0,,,,,,,,,,,,
644,265,12,André Dhominique Queiroz Santiago Da Silva,1.2,1,0.77,André,2.37,André,andre,Bahia,6,-0.63,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,1.2,2,116450,,1.0,,,,,,,,,,,,,,,,,,
645,294,12,Jamerson Santos de Jesus,2.65,11,2.04,Jamerson,6.2,Jamerson,jamerson,Coritiba,7,0.47,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,3.2,2,116461,1.0,17.0,8.0,4.0,1.0,3.0,,2.0,1.0,,,,,,,,,,,
646,277,12,Daniel Felipe Ruiz Rivera,1.08,9,1.53,Daniel Ruiz,3.47,D. Ruiz,daniel-ruiz,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,0.0,4,116672,1.0,6.0,2.0,2.0,5.0,,,,,,,,,,,,,,,
647,265,12,Everton Macedo Moraes,0.0,0,2.54,Everton,2.0,Everton,everton,Bahia,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,0.0,5,116690,,,,,,,,,,,,,,,,,,,,
648,280,12,Jhonny Cardinoti Pedro,0.0,0,1.12,Jhonny,1.0,Jhonny,jhonny,Bragantino,6,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,0.0,2,116825,,,,,,,,,,,,,,,,,,,,
649,290,12,Reginaldo dos Santos Moreira,0.0,0,1.12,Reginaldo,1.0,Reginaldo,reginaldo,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,0.0,5,116835,,,,,,,,,,,,,,,,,,,,
650,280,12,Werik Silva Pinto,0.0,0,3.96,Popó,3.0,Popó,popo,Bragantino,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,0.0,5,116994,,,,,,,,,,,,,,,,,,,,
651,280,12,Thiago Nicolás Borbas Silva,3.94,9,0.66,Thiago Borbas,5.91,T. Borbas,thiago-borbas,Bragantino,7,-0.06,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,1.1,5,117314,3.0,1.0,14.0,5.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,
652,327,12,Renato Marques de Oliveira Júnior,1.82,7,-0.41,Renato Marques,2.12,R. Marques,renato-marques,América-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,0.0,5,117403,2.0,2.0,6.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,
653,264,12,Leonardo Mana Hernandes,0.0,0,2.54,Léo Maná,2.0,L. Maná,leo-mana,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,0.0,2,117459,,,,,,,,,,,,,,,,,,,,
654,276,12,Giuliano Galoppo,0.0,0,6.8,Galoppo,5.0,Galoppo,galoppo,São Paulo,5,0.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,0.0,4,117579,,,,,,,,,,,,,,,,,,,,
655,280,12,Pedro Miguel Faria Caixinha,5.7,12,5.97,Pedro Caixinha,10.98,P. Caixinha,pedro-caixinha,Bragantino,7,0.21,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,9.32,6,117711,,,,,,,,,,,,,,,,,,,,5.0
656,276,12,Young Navarro Moraes,0.0,0,1.12,Young,1.0,Young,young,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,0.0,1,117818,,,,,,,,,,,,,,,,,,,,
657,264,12,Giovane Santana do Nascimento,1.2,1,2.98,Giovane,2.44,Giovane,giovane,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,0.0,5,117849,,1.0,,,,,,,,,,,,,,,,,,
658,285,12,Estevão Barreto de Oliveira,0.2,1,2.69,Estevão,2.11,Estevão,estevao,Internacional,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,0.0,4,117870,,,1.0,,1.0,,,,,,,,,,,,,,,
659,264,12,Wesley Gassova Ribeiro Teixeira,2.33,6,1.08,Wesley,3.12,Wesley,wesley,Corinthians,6,0.15,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,1.7,5,117909,,7.0,2.0,1.0,4.0,2.0,,,,,,,,,,,1.0,,,
660,280,12,Nathan Camargo dos Santos,0.5,1,0.32,Nathan Camargo,1.53,N. Camargo,nathan-camargo,Bragantino,6,-0.47,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,0.5,4,118175,,,,,1.0,,,,,,,,,,,,,,,
661,284,12,Ronald Cardoso Falkoski,0.0,0,1.12,Ronald,1.0,Ronald,ronald,Grêmio,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_EPk63SW.png,0.0,4,118238,,,,,,,,,,,,,,,,,,,,
662,290,12,Pedro Junqueira de Oliveira,-0.3,1,1.6,Pedrinho,1.31,Pedrinho,pedrinho,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,0.0,5,118304,,,1.0,,,,,,,,,,,,,,,,,
663,262,12,José Welinton Campos Menezes,0.0,0,1.12,Zé Welinton,1.0,Z. Welinton,ze-welinton,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,0.0,2,118501,,,,,,,,,,,,,,,,,,,,
664,276,12,Rodrigo Huendra Almeida Mendonça,0.1,6,0.3,Rodriguinho,0.72,Rodriguinho,rodriguinho,São Paulo,2,-0.04,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,-1.6,4,118563,2.0,,4.0,1.0,,,,,,,1.0,,,,,,,,,
665,277,12,Weslley Pinto Batista,3.6,1,2.29,Weslley Patati,2.22,W. Patati,weslley-patati,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,0.0,5,118676,,3.0,,,,,,,,,,,,,,,,,,
666,277,12,Kevyson Costa e Silva,0.0,0,1.12,Kevyson,1.0,Kevyson,kevyson,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,0.0,2,118701,,,,,,,,,,,,,,,,,,,,
667,267,12,Eguinaldo de Sousa Lemos,0.03,3,-0.07,Eguinaldo,2.05,Eguinaldo,eguinaldo,Vasco,6,-0.33,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,-0.1,5,118708,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
668,1371,12,Calebe Oliveira Costa,0.0,0,1.12,Calebe,1.0,Calebe,calebe,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,0.0,4,118709,,,,,,,,,,,,,,,,,,,,
669,277,12,Ed Carlos de Arruda Amorim,0.5,4,3.22,Ed Carlos,2.0,E. Carlos,ed-carlos,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,0.0,4,118747,,1.0,,1.0,,,,,,,,,,,,,,,,
670,267,12,Mateus Carvalho dos Santos,1.88,4,0.38,Mateus Carvalho,2.57,M. Carvalho,mateus-carvalho,Vasco,2,0.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,0.0,4,118752,1.0,8.0,11.0,,2.0,1.0,,,,,,,,,,,,,,
671,265,12,Patrick Verhon Pertel Pereira,0.0,0,2.54,Patrick Verhon,2.0,P. Verhon,patrick-verhon,Bahia,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,0.0,4,118770,,,,,,,,,,,,,,,,,,,,
672,266,12,Alexsander Christian Gomes da Costa,5.34,5,3.8,Alexsander,10.06,Alexsander,alexsander,Fluminense,5,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,0.0,2,118774,,6.0,10.0,2.0,2.0,,,1.0,3.0,1.0,,,,,,,,,,
673,294,12,Kaio César Andrade Lima,1.49,10,0.07,Kaio César,3.51,K. César,kaio-cesar,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,0.0,5,118844,1.0,4.0,8.0,,23.0,2.0,,3.0,,,,,,,,,,,,
674,267,12,Erick Marcus dos Santos Oliveira do Carmo,2.85,7,0.76,Erick Marcus,3.49,E. Marcus,erick-marcus,Vasco,6,0.1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,1.2,5,121184,1.0,6.0,3.0,,5.0,1.0,1.0,,,,1.0,,,,,,,,,
675,290,12,Eduardo Simioni,0.0,0,1.12,Simioni,1.0,Simioni,simioni,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,0.0,4,121235,,,,,,,,,,,,,,,,,,,,
676,356,12,Kauan Rodrigues da Silva,0.0,0,2.54,Kauan,2.0,Kauan,kauan,Fortaleza,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,0.0,4,121237,,,,,,,,,,,,,,,,,,,,
677,290,12,Wendell Silva Santos dos Santos,0.0,0,1.12,Wendell,1.0,Wendell,wendell,Goiás,6,0.0,,0.0,5,121238,,,,,,,,,,,,,,,,,,,,
678,290,12,Alan Matheus Stence,0.0,0,1.12,Alan,1.0,Alan,alan,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,0.0,4,121242,,,,,,,,,,,,,,,,,,,,
679,1371,12,Gabryel Vinícius Araújo Freitas,0.0,0,2.54,Gabryel Freitas,2.0,G. Freitas,gabryel-freitas,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,0.0,5,121263,,,,,,,,,,,,,,,,,,,,
680,267,12,Paulo Ricardo de Souza Babilônia,0.0,0,1.12,Paulinho,1.0,Paulinho,paulinho,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,0.0,2,121766,,,,,,,,,,,,,,,,,,,,
681,1371,12,Victor Matheus dos Santos Gonçalves,0.0,1,1.7,Vitão,1.41,Vitão,vitao,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,0.0,3,121779,,,,,,,,,,,,,,,,,,,,
682,284,12,André Henrique da Silva Martins,1.95,7,6.61,André,2.87,André,andre,Grêmio,6,1.66,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,10.2,5,121792,1.0,4.0,4.0,2.0,3.0,,1.0,,,,,,,,,,,,,
683,294,12,Jean Henrique Carneiro Pedroso,3.63,3,2.65,Jean Pedroso,1.9,J. Pedroso,jean-pedroso,Coritiba,2,0.81,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,4.1,3,121796,,5.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,1.0,,
684,294,12,Sidnei Fernandes Junior,0.0,0,1.12,Sidnei,1.0,Sidnei,sidnei,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,0.0,1,121797,,,,,,,,,,,,,,,,,,,,
685,264,12,Murillo Santiago Costa dos Santos,1.96,8,1.36,Murillo,2.03,Murillo,murillo,Corinthians,2,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,0.0,3,121821,1.0,9.0,7.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
686,263,12,Janderson de Carvalho Costa,0.6,3,0.6,Janderson,1.39,Janderson,janderson,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,0.0,5,121830,,2.0,2.0,,,,,,,,,,,,,,,,,
687,266,12,Giovanni Manson Ribeiro,-0.3,2,0.57,Giovanni Manson,1.9,G. Manson,giovanni-manson,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,0.0,4,121985,1.0,,2.0,,2.0,,,,,,,,,,,,,,,
688,284,12,Ronald Barcellos Arantes,0.0,0,3.96,Ronald Barcellos,3.0,R. Barcellos,ronald-barcellos,Grêmio,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,0.0,5,122233,,,,,,,,,,,,,,,,,,,,
689,294,12,Thiago Dombroski Moreira,1.97,3,-0.46,Thiago Dombroski,1.05,T. Dombroski,thiago-dombroski,Coritiba,2,0.0,https://s.sde.globo.com/media/person_role/2023/06/21/photo_FORMATO_PVVST4s.png,0.0,3,122293,2.0,3.0,4.0,,1.0,,,,1.0,,,,,,,,,,,
690,265,12,Ryan Carlos Santos de Sousa,3.86,5,3.71,Ryan,3.47,Ryan,ryan,Bahia,7,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,0.0,2,122300,3.0,6.0,5.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,
691,265,12,Kennedy Anderson Gomes Ferreira,0.0,0,1.12,Kennedy,1.0,Kennedy,kennedy,Bahia,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,5,122301,,,,,,,,,,,,,,,,,,,,
692,262,12,Lorran Lucas Pereira de Sousa,0.0,0,3.96,Lorran,3.0,Lorran,lorran,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,0.0,4,122321,,,,,,,,,,,,,,,,,,,,
693,267,12,Lyncon Correa Gonçalves,0.0,0,1.12,Lyncon,1.0,Lyncon,lyncon,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,0.0,3,122378,,,,,,,,,,,,,,,,,,,,
694,280,12,Talisson de Almeida,3.8,1,3.51,Talisson,3.1,Talisson,talisson,Bragantino,5,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,0.0,5,122393,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
695,280,12,Gustavo Ribeiro Neves,1.0,7,0.9,Gustavinho,2.49,Gustavinho,gustavinho,Bragantino,6,0.22,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,1.4,4,122394,,4.0,3.0,2.0,3.0,,,,,,,,,,,,,,,
696,264,12,Adryan Bezerra Silva,0.0,0,1.12,Adryan,1.0,Adryan,adryan,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,0.0,4,122398,,,,,,,,,,,,,,,,,,,,
697,285,12,Felipe de Souza Motta Marins,0.0,0,1.12,Felipe,1.0,Felipe,felipe,Internacional,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,0.0,3,122419,,,,,,,,,,,,,,,,,,,,
698,285,12,Lucca Holanda Sampaio Tavares,0.37,9,0.29,Lucca,1.22,Lucca,lucca,Internacional,7,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,0.0,5,122420,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
699,266,12,Isaac Rodrigues de Lima,0.5,2,1.35,Isaac,0.81,Isaac,isaac,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,0.0,4,122439,,,,,2.0,,,,,,,,,,,,,,,
700,266,12,Kayky Henrique Almeida Brandão da Silva,0.0,0,1.12,Kayky Almeida,1.0,K. Almeida,kayky-almeida,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,0.0,3,122441,,,,,,,,,,,,,,,,,,,,
701,267,12,Cauan Lucas Barros da Luz,2.03,6,0.68,Barros,2.3,Barros,barros,Vasco,5,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,0.0,4,122485,1.0,3.0,6.0,3.0,2.0,,1.0,,,,,,,,,,,,,
