,atletas.posicao_id,atletas.foto,atletas.status_id,atletas.apelido_abreviado,atletas.clube_id,atletas.jogos_num,atletas.atleta_id,atletas.pontos_num,atletas.rodada_id,atletas.slug,atletas.media_num,atletas.apelido,atletas.nome,atletas.preco_num,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,SG,CV,PC,PS,DE,GS,PP,DP,GC,V
621,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,6,M. Henrique,327,2,115997,0.0,16,mateus-henrique,0.85,Mateus Henrique,Mateus Henrique Alves Silva,0.93,América-MG,0.0,,,1.0,2.0,4.0,,,3.0,,,,,,,,,,,,,
622,5,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,5,Adyson,327,2,115998,0.0,16,adyson,1.65,Adyson,Adyson do Nascimento Soares,2.43,América-MG,0.0,,,,3.0,1.0,,,,,,,,,,,,,,,,
623,2,,6,Wallison,263,0,116000,0.0,16,wallison,0.0,Wallison,Wallison Nunes Silva,1.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
624,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,6,M. Gonçalves,262,2,116012,0.0,16,matheus-goncalves,0.75,Matheus Gonçalves,Matheus Gonçalves Martins,2.69,Flamengo,0.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,
625,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,6,I. Jesus,262,1,116013,0.0,16,igor-jesus,1.9,Igor Jesus,Igor Jesus Lima,2.52,Flamengo,0.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,
626,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,6,V. Hugo,262,15,116034,11.6,16,victor-hugo,2.42,Victor Hugo,Victor Hugo Gomes Silva,7.27,Flamengo,2.04,,1.0,1.0,13.0,3.0,1.0,3.0,12.0,,1.0,,,,,,,,,,,
627,4,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,6,V. Graziani,282,0,116046,0.0,16,vitor-graziani,0.0,Vitor Graziani,Vitor Hugo Santos Graziani,1.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,,
628,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,6,Raí,263,1,116048,0.0,16,rai,0.0,Raí,Raí da Silva Pessanha,2.11,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
629,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,6,Cuiabano,284,7,116065,0.0,16,cuiabano,2.74,Cuiabano,Luís Eduardo Soares da Silva,4.06,Grêmio,0.0,,,1.0,6.0,13.0,3.0,3.0,6.0,,1.0,1.0,,,,,,,,,,
630,2,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,6,J. Moreira,276,0,116137,0.0,16,joao-moreira,0.0,João Moreira,João Moreira Sanmartin Souza,3.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,,
631,4,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,6,G. Silva,294,0,116282,0.0,16,gabriel-silva,0.0,Gabriel Silva,Gabriel Silva Azevedo Figueiredo,1.0,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,,
632,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,5,D. Junior,283,4,116432,0.0,16,daniel-junior,0.75,Daniel Junior,Daniel de Melo Araújo Junior,2.62,Cruzeiro,0.0,,,,,1.0,,1.0,5.0,,,,,,,,,,,,,
633,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,5,Hércules,356,13,116447,0.0,16,hercules,3.09,Hércules,Hércules Pereira do Nascimento,6.61,Fortaleza,0.0,,,1.0,20.0,15.0,4.0,7.0,7.0,,1.0,2.0,,,,,,,,,,
634,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,6,André,265,3,116450,0.0,16,andre,0.43,André,André Dhominique Queiroz Santiago Da Silva,2.08,Bahia,0.0,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,
635,2,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,7,Jamerson,294,15,116461,7.1,16,jamerson,3.39,Jamerson,Jamerson Santos de Jesus,7.3,Coritiba,0.23,,,2.0,26.0,11.0,4.0,4.0,4.0,,,2.0,3.0,,,,,,,,,
636,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,6,D. Ruiz,277,9,116672,0.0,16,daniel-ruiz,1.08,Daniel Ruiz,Daniel Felipe Ruiz Rivera,3.47,Santos,0.0,,,1.0,6.0,2.0,,2.0,5.0,,,,,,,,,,,,,
637,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,6,Everton,265,0,116690,0.0,16,everton,0.0,Everton,Everton Macedo Moraes,2.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
638,2,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,6,Jhonny,280,0,116825,0.0,16,jhonny,0.0,Jhonny,Jhonny Cardinoti Pedro,1.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
639,5,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,6,Reginaldo,290,0,116835,0.0,16,reginaldo,0.0,Reginaldo,Reginaldo dos Santos Moreira,1.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,,
640,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,6,T. Borbas,280,13,117314,0.6,16,thiago-borbas,3.28,Thiago Borbas,Thiago Nicolás Borbas Silva,5.77,Bragantino,-0.19,,,3.0,3.0,19.0,7.0,6.0,5.0,,4.0,1.0,,,,,,,,,,
641,3,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,6,Cipriano,280,0,117336,0.0,16,cipriano,0.0,Cipriano,João Luiz da Silva Cipriano,2.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
642,5,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,6,R. Marques,327,7,117403,0.0,16,renato-marques,1.82,Renato Marques,Renato Marques de Oliveira Júnior,2.12,América-MG,0.0,,1.0,2.0,2.0,6.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,
643,2,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,6,L. Maná,264,0,117459,0.0,16,leo-mana,0.0,Léo Maná,Leonardo Mana Hernandes,2.0,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,,
644,4,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,5,Galoppo,276,0,117579,0.0,16,galoppo,0.0,Galoppo,Giuliano Galoppo,5.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,,
645,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,7,P. Caixinha,280,16,117711,6.16,16,pedro-caixinha,5.87,Pedro Caixinha,Pedro Miguel Faria Caixinha,11.08,Bragantino,0.47,,,,,,,,,,,,,,,,,,,,,6.0
646,1,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,6,Young,276,0,117818,0.0,16,young,0.0,Young,Young Navarro Moraes,1.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,,
647,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,6,Giovane,264,1,117849,0.0,16,giovane,1.2,Giovane,Giovane Santana do Nascimento,2.44,Corinthians,0.0,,,,1.0,,,,,,,,,,,,,,,,,
648,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,6,Estevão,285,1,117870,0.0,16,estevao,0.2,Estevão,Estevão Barreto de Oliveira,2.11,Internacional,0.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
649,5,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,6,Wesley,264,7,117909,0.0,16,wesley,2.3,Wesley,Wesley Gassova Ribeiro Teixeira,3.21,Corinthians,0.0,,,1.0,8.0,3.0,3.0,1.0,6.0,,,,,,,1.0,,,,,,
650,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,5,N. Camargo,280,1,118175,0.0,16,nathan-camargo,0.5,Nathan Camargo,Nathan Camargo dos Santos,1.53,Bragantino,0.0,,,,,,,,1.0,,,,,,,,,,,,,
651,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,7,Ronald,284,1,118238,9.0,16,ronald,9.0,Ronald,Ronald Cardoso Falkoski,2.34,Grêmio,1.34,,,,,,,,2.0,,1.0,,,,,,,,,,,
652,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,6,Pedrinho,290,1,118304,0.0,16,pedrinho,-0.3,Pedrinho,Pedro Junqueira de Oliveira,1.31,Goiás,0.0,,,,,1.0,,,,,,,,,,,,,,,,
653,2,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,6,Z. Welinton,262,0,118501,0.0,16,ze-welinton,0.0,Zé Welinton,José Welinton Campos Menezes,1.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,,
654,4,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,6,Rodriguinho,276,8,118563,0.0,16,rodriguinho,0.67,Rodriguinho,Rodrigo Huendra Almeida Mendonça,1.24,São Paulo,0.0,,,2.0,5.0,10.0,,1.0,1.0,1.0,,,,,,,,,,,,
655,5,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,6,W. Patati,277,2,118676,0.0,16,weslley-patati,1.8,Weslley Patati,Weslley Pinto Batista,1.7,Santos,0.0,,,,3.0,,,,,,,,,,,,,,,,,
656,2,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,6,Kevyson,277,3,118701,0.0,16,kevyson,1.03,Kevyson,Kevyson Costa e Silva,0.72,Santos,0.0,,,1.0,5.0,3.0,,,,,,,,,1.0,,,,,,,
657,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,6,Eguinaldo,267,4,118708,0.0,16,eguinaldo,0.02,Eguinaldo,Eguinaldo de Sousa Lemos,2.0,Vasco,0.0,,,2.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,
658,4,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,6,Calebe,1371,0,118709,0.0,16,calebe,0.0,Calebe,Calebe Oliveira Costa,1.0,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,,
659,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,6,E. Carlos,277,4,118747,0.0,16,ed-carlos,0.5,Ed Carlos,Ed Carlos de Arruda Amorim,2.0,Santos,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
660,4,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,6,M. Carvalho,267,5,118752,0.0,16,mateus-carvalho,1.8,Mateus Carvalho,Mateus Carvalho dos Santos,2.6,Vasco,0.0,,,2.0,8.0,12.0,1.0,1.0,6.0,,,,,,,,,,,,,
661,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,6,P. Verhon,265,1,118770,0.0,16,patrick-verhon,0.0,Patrick Verhon,Patrick Verhon Pertel Pereira,1.44,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
662,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,5,Alexsander,266,5,118774,0.0,16,alexsander,5.34,Alexsander,Alexsander Christian Gomes da Costa,10.06,Fluminense,0.0,,1.0,,6.0,10.0,,2.0,2.0,,,1.0,3.0,,,,,,,,,
663,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,6,J. Montes,263,0,118843,0.0,16,jacob-montes,0.0,Jacob Montes,Jacob Christian Montes,3.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
664,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,6,K. César,294,14,118844,3.3,16,kaio-cesar,1.91,Kaio César,Kaio César Andrade Lima,4.17,Coritiba,-0.3,,,2.0,11.0,14.0,3.0,2.0,30.0,,,4.0,,,,,,,,,,
665,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,6,E. Marcus,267,9,121184,0.0,16,erick-marcus,2.74,Erick Marcus,Erick Marcus dos Santos Oliveira do Carmo,3.82,Vasco,0.0,,,1.0,9.0,5.0,1.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,,,
666,4,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,6,Simioni,290,0,121235,0.0,16,simioni,0.0,Simioni,Eduardo Simioni,1.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,,
667,4,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,6,Kauan,356,0,121237,0.0,16,kauan,0.0,Kauan,Kauan Rodrigues da Silva,2.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,,
668,5,,6,Wendell,290,0,121238,0.0,16,wendell,0.0,Wendell,Wendell Silva Santos dos Santos,1.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,,
669,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,6,Alan,290,0,121242,0.0,16,alan,0.0,Alan,Alan Matheus Stence,1.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,,
670,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,6,G. Freitas,1371,0,121263,0.0,16,gabryel-freitas,0.0,Gabryel Freitas,Gabryel Vinícius Araújo Freitas,2.0,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,,
671,5,,6,Pablo,1371,0,121752,0.0,16,pablo,0.0,Pablo,Pablo Henrique Almeida Silva,1.0,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,,
672,2,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,6,Paulinho,267,0,121766,0.0,16,paulinho,0.0,Paulinho,Paulo Ricardo de Souza Babilônia,1.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
673,3,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,6,Vitão,1371,1,121779,0.0,16,vitao,0.0,Vitão,Victor Matheus dos Santos Gonçalves,1.32,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,,
674,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,7,André,284,9,121792,0.7,16,andre,1.6,André,André Henrique da Silva Martins,1.6,Grêmio,0.07,,,1.0,4.0,5.0,,2.0,5.0,,1.0,,,,,,,,,,,
675,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,6,J. Pedroso,294,4,121796,0.0,16,jean-pedroso,4.17,Jean Pedroso,Jean Henrique Carneiro Pedroso,2.37,Coritiba,0.0,,,1.0,7.0,5.0,,1.0,2.0,,,,2.0,,1.0,,,,,,,
676,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,7,Murillo,264,11,121821,5.2,16,murillo,2.67,Murillo,Murillo Santiago Costa dos Santos,3.05,Corinthians,0.08,,,3.0,15.0,12.0,1.0,1.0,2.0,,,,3.0,,,,,,,,,
677,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,6,Janderson,263,5,121830,5.2,16,janderson,1.34,Janderson,Janderson de Carvalho Costa,2.1,Botafogo,0.97,,1.0,,2.0,4.0,,,1.0,,,,,,,,,,,,,
678,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,6,G. Manson,266,2,121985,0.0,16,giovanni-manson,-0.3,Giovanni Manson,Giovanni Manson Ribeiro,1.9,Fluminense,0.0,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,
679,5,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,6,R. Barcellos,284,0,122233,0.0,16,ronald-barcellos,0.0,Ronald Barcellos,Ronald Barcellos Arantes,3.0,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,,
680,3,https://s.sde.globo.com/media/person_role/2023/06/21/photo_FORMATO_PVVST4s.png,6,T. Dombroski,294,4,122293,0.0,16,thiago-dombroski,1.08,Thiago Dombroski,Thiago Dombroski Moreira,0.71,Coritiba,0.0,,,3.0,3.0,6.0,,,1.0,,,,1.0,,,,,,,,,
681,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,6,Ryan,265,9,122300,6.7,16,ryan,3.52,Ryan,Ryan Carlos Santos de Sousa,4.03,Bahia,0.69,,2.0,3.0,12.0,8.0,1.0,,3.0,,,1.0,2.0,,,,,,,,,
682,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,6,Kennedy,265,0,122301,0.0,16,kennedy,0.0,Kennedy,Kennedy Anderson Gomes Ferreira,1.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
683,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,6,Lorran,262,0,122321,0.0,16,lorran,0.0,Lorran,Lorran Lucas Pereira de Sousa,3.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,,
684,3,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,6,Lyncon,267,0,122378,0.0,16,lyncon,0.0,Lyncon,Lyncon Correa Gonçalves,1.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
685,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,6,Talisson,280,1,122393,0.0,16,talisson,3.8,Talisson,Talisson de Almeida,3.1,Bragantino,0.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
686,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,6,Gustavinho,280,9,122394,0.0,16,gustavinho,0.84,Gustavinho,Gustavo Ribeiro Neves,2.17,Bragantino,-0.16,,,,4.0,3.0,,2.0,4.0,,,,,,,,,,,,,
687,4,,6,Ryan,264,0,122396,0.0,16,ryan,0.0,Ryan,Ryan Gustavo de Lima,1.0,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,,
688,4,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,6,Adryan,264,0,122398,0.0,16,adryan,0.0,Adryan,Adryan Bezerra Silva,1.0,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,,
689,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,6,Felipe,285,0,122419,0.0,16,felipe,0.0,Felipe,Felipe de Souza Motta Marins,1.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,,
690,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,6,Lucca,285,12,122420,0.0,16,lucca,0.63,Lucca,Lucca Holanda Sampaio Tavares,1.18,Internacional,0.0,,,1.0,3.0,3.0,2.0,2.0,4.0,,,,,,,,,,,,,
691,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,6,Isaac,266,3,122439,1.7,16,isaac,0.9,Isaac,Isaac Rodrigues de Lima,0.95,Fluminense,0.14,,,,1.0,,,,3.0,,,,,,,,,,,,,
692,3,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,6,K. Almeida,266,0,122441,0.0,16,kayky-almeida,0.0,Kayky Almeida,Kayky Henrique Almeida Brandão da Silva,1.0,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,,
693,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,6,Barros,267,6,122485,0.0,16,barros,2.03,Barros,Cauan Lucas Barros da Luz,2.3,Vasco,0.0,,,1.0,3.0,6.0,,3.0,2.0,,1.0,,,,,,,,,,,
694,5,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,6,Rayan,267,6,122486,0.2,16,rayan,2.63,Rayan,Rayan Vitor Simplício Rocha,2.09,Vasco,-0.15,,,2.0,3.0,3.0,2.0,4.0,3.0,,1.0,,,,,,,,,,,
695,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,6,Amorim,356,0,122598,0.0,16,amorim,0.0,Amorim,Alexsandro Amorim de Freitas Filho,2.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,,
696,3,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO.png,6,M. Belém,276,1,122602,0.0,16,matheus-belem,6.2,Matheus Belém,Matheus José Belém de Souza,1.86,São Paulo,0.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
697,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,6,B. Santos,290,5,122668,0.0,16,bruno-santos,0.46,Bruno Santos,Bruno Araújo dos Santos,2.2,Goiás,0.0,,,1.0,3.0,6.0,,,3.0,,,,,,,,,,,,,
698,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,6,L. Cunha,280,0,122755,0.0,16,lucas-cunha,0.0,Lucas Cunha,Lucas de Souza Cunha,4.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
699,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png,6,Breno,327,9,122991,-0.3,16,breno,3.02,Breno,Breno Cascardo Lemos,3.18,América-MG,-0.76,,,,11.0,12.0,3.0,5.0,4.0,,1.0,,,,,,,,,,,
700,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,6,Pedro,264,5,123022,0.0,16,pedro,1.3,Pedro,Pedro Henrique Silva dos Santos,1.48,Corinthians,0.0,,,,,3.0,3.0,,6.0,,,2.0,,,,1.0,,,,,,
701,1,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,6,T. Gomes,265,0,123054,0.0,16,tiago-gomes,0.0,Tiago Gomes,Tiago Gomes dos Santos,1.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
702,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,6,Zinho,284,6,123153,0.0,16,zinho,2.12,Zinho,Luis Henrique Hoffmann,4.19,Grêmio,0.0,,1.0,,4.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,
703,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,6,Cadu,282,1,123359,0.0,16,cadu,1.2,Cadu,Carlos Eduardo Amaral Pereira de Castro,0.95,Atlético-MG,0.0,,,,1.0,,,,,,,,,,,,,,,,,
704,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,7,Cauly,265,15,123360,5.7,16,cauly,3.06,Cauly,Cauly Oliveira Souza,6.84,Bahia,0.78,,2.0,,8.0,13.0,10.0,13.0,16.0,,,2.0,,,,,,,,,,
705,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,6,P. Lima,275,0,123610,0.0,16,pedro-lima,0.0,Pedro Lima,Pedro Lima de Barros,1.0,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,,
706,5,https://s.sde.globo.com/media/person_role/2023/07/08/photo_FORMATO.png,6,L. Ronier,294,0,123648,0.0,16,lucas-ronier,0.0,Lucas Ronier,Lucas Ronier Vieira Pires,1.0,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,,
707,4,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,6,L. Guilherme,275,9,123713,5.9,16,luis-guilherme,1.89,Luis Guilherme,Luis Guilherme Lira dos Santos,2.73,Palmeiras,0.94,,1.0,,2.0,4.0,1.0,1.0,12.0,1.0,,2.0,,,,,,,,,,
708,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,6,Z. Guilherme,284,0,123717,0.0,16,ze-guilherme,0.0,Zé Guilherme,José Guilherme de Lima Costa,1.0,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,,
709,3,https://s.sde.globo.com/media/person_role/2023/05/17/photo_FORMATO_WxI37NH.png,6,A. Zanella,293,0,123725,0.0,16,arthur-zanella,0.0,Arthur Zanella,Arthur Zanella Koerich,1.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
710,6,https://s.sde.globo.com/media/person_role/2023/03/20/photo_220x220_o3JUWBe.png,7,Pepa,283,16,123907,3.65,16,pepa,5.48,Pepa,Pedro Miguel Marques da Costa Filipe,11.45,Cruzeiro,-0.35,,,,,,,,,,,,,,,,,,,,,6.0
711,5,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,6,Everton,280,0,124158,0.0,16,everton,0.0,Everton,Everton Tiago Barella de Souza Messias,1.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
712,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,5,H. Mosquera,280,10,124239,0.0,16,henry-mosquera,3.78,Henry Mosquera,Henry David Mosquera Sánchez,7.2,Bragantino,0.0,,1.0,1.0,8.0,16.0,2.0,6.0,6.0,1.0,2.0,2.0,,,,,,,,,,
713,5,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,6,Isaac,282,1,124247,0.0,16,isaac,-0.3,Isaac,Isaac Aguiar Tomich,1.1,Atlético-MG,0.0,,,,,1.0,,,,,,,,,,,,,,,,
714,2,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,6,L. Santos,282,0,124249,0.0,16,leo-santos,0.0,Léo Santos,Leonardo dos Santos Lopes da Silva,1.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,,
715,5,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,6,P. Ataíde,282,0,124250,0.0,16,pedro-ataide,0.0,Pedro Ataíde,Pedro Ataide de Souza Oliveira,1.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,,
716,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JoJB3Ta.png,6,D. Washington,277,9,124251,0.0,16,deivid-washington,4.05,Deivid Washington,Deivid Washington de Souza Eugênio,3.63,Santos,-0.69,,,2.0,1.0,2.0,5.0,7.0,7.0,2.0,2.0,2.0,,,,1.0,,,,,,
