,atletas.entrou_em_campo,atletas.minimo_para_valorizar,atletas.preco_num,atletas.pontos_num,atletas.jogos_num,atletas.clube.id.full.name,atletas.foto,atletas.atleta_id,atletas.posicao_id,atletas.media_num,atletas.status_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.nome,atletas.clube_id,atletas.slug,atletas.apelido,atletas.rodada_id,CA,DS,FC,FF,FS,G,SG,A,FD,PS,I,CV,PC,FT,PP,DE,GS,GC,V,DP,PI
79,True,,9.14,2.8,6,Botafogo,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,70316,5,3.78,7,0.31,D. Costa,Diego da Silva Costa,263,diego-costa,Diego Costa,25,3.0,5.0,8.0,1.0,4.0,2.0,,,3.0,,3.0,,,,,,,,,,
80,True,,12.71,14.2,20,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,70360,5,5.38,7,2.3,E. Sasha,Eduardo Colcenti Antunes,280,eduardo-sasha,Eduardo Sasha,25,3.0,8.0,15.0,10.0,32.0,7.0,,2.0,6.0,,6.0,,,3.0,,,,,,,
81,True,,6.27,11.0,21,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,70449,1,2.83,7,1.54,Gabriel,Gabriel Vasconcelos Ferreira - Vasconcellos,294,gabriel,Gabriel,25,3.0,,,,1.0,,4.0,1.0,,,,,,,,81.0,44.0,,,,
82,True,,7.91,7.6,22,Cuiabá,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,70666,3,3.18,7,0.64,Marllon,Marllon Gonçalves Jerônimo Borges,1371,marllon,Marllon,25,7.0,23.0,18.0,6.0,11.0,1.0,6.0,1.0,2.0,,1.0,,1.0,,,,,,,,
83,True,,7.95,-0.6,10,Internacional,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,70788,5,2.23,6,-0.26,E. Valencia,Enner Remberto Valencia Lastra,285,enner-valencia,Enner Valencia,25,2.0,3.0,9.0,5.0,15.0,,,1.0,4.0,,9.0,,,1.0,,,,,,,
84,True,,6.93,1.4,14,Fluminense,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,70916,2,3.2,7,-0.64,D. Barbosa,Diogo Barbosa Mendanha,266,diogo-barbosa,Diogo Barbosa,25,2.0,10.0,6.0,1.0,16.0,1.0,4.0,,,,1.0,,,,,,,,,,
85,True,,7.78,2.9,9,Internacional,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,70944,4,3.18,7,-0.01,B. Henrique,Bruno Henrique Corsini,285,bruno-henrique,Bruno Henrique,25,2.0,8.0,17.0,4.0,12.0,1.0,,,5.0,,,,,1.0,,,,,,,
86,True,,9.53,2.0,4,Vasco,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,70984,4,2.28,6,-0.53,Payet,Florent Dimitri Payet,267,payet,Payet,25,,2.0,3.0,2.0,2.0,,,1.0,,,,,,,,,,,,,
87,False,,1.93,0.0,10,Bahia,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,70986,4,1.15,6,0.0,L. Cittadini,Leonardo Cittadini,265,leo-cittadini,Léo Cittadini,25,1.0,8.0,11.0,1.0,6.0,,,,2.0,,,,,,,,,,,,
88,True,,5.15,0.9,7,Vasco,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,71227,3,2.74,6,-0.43,Maicon,Maicon Pereira Roque,267,maicon,Maicon,25,,7.0,3.0,,1.0,,2.0,,1.0,,,,,,,,,,,,
89,True,,8.8,2.0,5,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,71571,1,4.6,7,-2.06,F. Miguel,Fernando Miguel Kaufmann,356,fernando-miguel,Fernando Miguel,25,,,,,,,1.0,,,,,,,,,23.0,5.0,,,,
90,False,,9.14,0.0,22,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,71631,1,4.0,6,0.0,Weverton,Weverton Pereira da Silva,275,weverton,Weverton,25,2.0,,,,4.0,,8.0,,,,,,,,,65.0,17.0,,,,
91,False,,9.88,0.0,22,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,71684,3,4.02,6,0.0,G. Gómez,Gustavo Raúl Gómez Portillo,275,gustavo-gomez,Gustavo Gómez,25,7.0,28.0,25.0,7.0,19.0,1.0,7.0,1.0,3.0,,4.0,,,1.0,,,,,,,
92,True,,8.56,11.7,21,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,71844,5,3.69,7,1.47,T. Galhardo,Thiago Galhardo do Nascimento Rocha,356,thiago-galhardo,Thiago Galhardo,25,5.0,14.0,9.0,18.0,19.0,4.0,,,11.0,,8.0,,,,,,,,,,
93,True,,5.53,4.2,7,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,71898,4,4.31,7,0.48,G. Pires,Gabriel Appelt Pires,263,gabriel-pires,Gabriel Pires,25,1.0,21.0,9.0,5.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,
94,False,,4.42,0.0,3,Grêmio,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,72134,5,2.27,6,0.0,Iturbe,Juan Manuel Iturbe Arévalos,284,iturbe,Iturbe,25,,6.0,3.0,,1.0,,,,,,,,,,,,,,,,
95,True,,5.43,-0.4,16,América-MG,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_TwK8xQJ.png,72142,3,4.28,7,0.11,D. Avelar,Danilo Fernando Avelar,327,danilo-avelar,Danilo Avelar,25,3.0,20.0,31.0,8.0,10.0,3.0,2.0,1.0,7.0,,1.0,1.0,1.0,1.0,,,1.0,,,,
96,True,,7.72,9.0,24,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,72294,1,3.92,7,0.24,Everson,Everson Felipe Marques Pires,282,everson,Everson,25,4.0,,,,6.0,,10.0,,,,,,,,,64.0,19.0,,,,
97,False,,6.0,0.0,0,São Paulo,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,72372,1,0.0,6,0.0,F. Alves,Felipe Alves Raymundo,276,felipe-alves,Felipe Alves,25,,,,,,,,,,,,,,,,,,,,,
98,True,,13.81,1.05,25,Fluminense,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,72391,6,5.21,7,-0.96,F. Diniz,Fernando Diniz Silva,266,fernando-diniz,Fernando Diniz,25,,,,,,,,,,,,,,,,,,,12.0,,
99,True,,5.12,2.2,13,Internacional,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,72497,4,2.38,7,0.34,G. Campanharo,Gustavo Campanharo,285,gustavo-campanharo,Gustavo Campanharo,25,5.0,28.0,21.0,1.0,9.0,,,,3.0,,,,,,,,,,,,
100,True,,4.72,1.0,22,Goiás,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,72532,2,3.7,7,-1.0,Maguinho,Magno José da Silva,290,maguinho,Maguinho,25,6.0,32.0,54.0,11.0,21.0,2.0,7.0,,,1.0,,2.0,,,,,,,,,
101,False,,6.27,0.0,12,América-MG,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,72580,1,2.43,6,0.0,M. Cavichioli,Matheus Fernando Cavichioli,327,matheus-cavichioli,Matheus Cavichioli,25,,,1.0,,1.0,,1.0,,,,,1.0,,,,42.0,26.0,1.0,,2.0,
102,False,,5.97,0.0,17,Internacional,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,72583,5,2.6,5,0.0,P. Henrique,Pedro Henrique Konzen Medina da Silva,285,pedro-henrique,Pedro Henrique,25,1.0,15.0,31.0,14.0,14.0,1.0,,1.0,5.0,1.0,16.0,,,,,,,,,,
103,False,,4.92,0.0,1,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,72595,1,6.0,6,0.0,M. Kozlinski,Maurício Kozlinski,356,mauricio-kozlinski,Maurício Kozlinski,25,,,,,,,1.0,,,,,,,,,1.0,,,,,
104,True,,5.79,-0.3,17,Bahia,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,72605,3,3.45,7,-0.39,V. Hugo,Vitor Hugo Franchescoli de Souza,265,vitor-hugo,Vitor Hugo,25,3.0,24.0,15.0,5.0,10.0,1.0,4.0,,1.0,,,,1.0,,,,,,,,
105,True,,6.37,4.4,22,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,72772,5,2.63,7,0.43,L. Adriano,Luiz Adriano de Souza da Silva,285,luiz-adriano,Luiz Adriano,25,,10.0,9.0,8.0,20.0,2.0,,1.0,7.0,,3.0,1.0,,2.0,,,,,,,
106,True,,5.94,3.9,13,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,72775,4,3.04,7,-0.33,Fernandinho,Fernando Luiz Rosa,293,fernandinho,Fernandinho,25,5.0,14.0,20.0,5.0,17.0,1.0,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,
107,False,,5.19,0.0,15,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,72951,3,3.08,6,0.0,Mercado,Gabriel Iván Mercado,285,mercado,Mercado,25,7.0,22.0,23.0,1.0,7.0,,6.0,,2.0,,,1.0,,,,,,,,,
108,False,,4.44,0.0,8,América-MG,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_9c2ocup.png,73318,2,1.3,6,0.0,D. Borges,Daniel Fortunato Borges,327,daniel-borges,Daniel Borges,25,1.0,10.0,11.0,,3.0,,,,1.0,,,1.0,,1.0,,,,,,,
109,True,,10.49,2.6,19,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,73384,2,4.68,7,-0.97,S. Xavier,Samuel Xavier Brito,266,samuel-xavier,Samuel Xavier,25,6.0,20.0,15.0,11.0,23.0,1.0,7.0,2.0,2.0,,4.0,,,,,,,,,,
110,False,,3.14,0.0,10,Internacional,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,73479,5,2.23,6,0.0,J. Dias,Jean Dias da Costa,285,jean-dias,Jean Dias,25,1.0,2.0,5.0,3.0,12.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0
111,False,,6.67,0.0,20,Grêmio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,73620,3,2.04,6,0.0,B. Alves,Bruno Fabiano Alves,284,bruno-alves,Bruno Alves,25,2.0,15.0,16.0,3.0,12.0,,4.0,,1.0,,2.0,,,,,,,,,,
112,True,,5.26,5.0,18,Goiás,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,73781,5,4.05,7,0.55,G. Marques,Guilherme Costa Marques,290,guilherme-marques,Guilherme Marques,25,3.0,19.0,25.0,10.0,11.0,3.0,,4.0,5.0,,2.0,1.0,,,,,,,,,
113,False,,3.97,0.0,1,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,73800,3,0.0,6,0.0,R. Caio,Rodrigo Caio Coquette Russo,262,rodrigo-caio,Rodrigo Caio,25,,,,,,,,,,,,,,,,,,,,,
114,False,,7.85,0.0,12,América-MG,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_0mypCN5.png,73850,5,4.57,5,0.0,Aloísio,Aloísio dos Santos Gonçalves,327,aloisio,Aloísio,25,3.0,2.0,18.0,10.0,8.0,3.0,,1.0,7.0,,6.0,,,4.0,,,,,,,
115,True,,4.57,-0.9,3,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,73962,2,1.43,7,-0.5,B. Peres,Bruno da Silva Peres,293,bruno-peres,Bruno Peres,25,,,4.0,,1.0,,1.0,,,,,,,,,,,,,,
116,False,,3.03,0.0,5,Santos,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,73974,4,1.24,5,0.0,Alison,Alison Lopes Ferreira,277,alison,Alison,25,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,
117,False,,6.23,0.0,1,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,74061,1,2.0,6,0.0,G. Fernández,Roberto Junior Fernández Torres,263,gatito-fernandez,Gatito Fernández,25,,,,,,,,,,,,,,,,3.0,1.0,,,,
118,True,,7.9,12.9,5,Santos,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,74187,4,3.96,7,2.36,Rincón,Tomás Eduardo Rincón Hernández,277,rincon,Rincón,25,2.0,9.0,15.0,,5.0,1.0,,1.0,,,,,,,,,,,,,
119,False,,5.99,0.0,19,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,78077,2,2.9,5,0.0,Madson,Madson Ferreira dos Santos,293,madson,Madson,25,3.0,6.0,16.0,2.0,16.0,1.0,5.0,2.0,3.0,,3.0,,,,,,,,,,
120,True,,7.98,2.4,21,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,78117,5,2.59,7,-0.12,Everaldo,Everaldo Stum,265,everaldo,Everaldo,25,4.0,8.0,15.0,7.0,15.0,3.0,,1.0,10.0,,7.0,,,,,,,,,,
121,False,,10.02,0.0,21,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,78445,2,4.96,6,0.0,Renê,Renê Rodrigues Martins,285,rene,Renê,25,2.0,38.0,16.0,3.0,28.0,1.0,8.0,,1.0,,1.0,,,,,,,,,,
122,True,,7.01,4.9,21,Cuiabá,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,78580,5,2.8,6,0.26,J. Cafu,Jonathan Renato Barbosa,1371,jonathan-cafu,Jonathan Cafu,25,3.0,23.0,23.0,6.0,30.0,,,3.0,4.0,2.0,5.0,,,,,,,,,,
123,True,,5.46,8.2,9,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,78605,4,1.65,7,0.83,Gabriel,Gabriel Girotto Franco,285,gabriel,Gabriel,25,2.0,14.0,12.0,2.0,4.0,,,,,,,,,,,,,,,,
124,False,,5.62,0.0,6,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,78715,4,3.8,5,0.0,Ramiro,Ramiro Moschen Benetti,283,ramiro,Ramiro,25,3.0,9.0,8.0,4.0,,1.0,,1.0,1.0,,,,,,,,,,,,
125,True,,7.84,3.9,17,Grêmio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,78850,2,3.92,7,-0.14,Reinaldo,Reinaldo Manoel da Silva,284,reinaldo,Reinaldo,25,7.0,11.0,23.0,5.0,15.0,1.0,4.0,5.0,6.0,,3.0,1.0,1.0,,,,,,,,
126,True,,1.74,1.1,10,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,78855,4,0.6,7,0.07,T. Santos,Thiago dos Santos,266,thiago-santos,Thiago Santos,25,3.0,7.0,9.0,,4.0,,,,1.0,,,,,,,,,,,,
127,True,,9.98,0.4,23,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,79113,3,5.06,7,-0.21,V. Cuesta,Víctor Leandro Cuesta,263,victor-cuesta,Víctor Cuesta,25,7.0,27.0,20.0,7.0,16.0,1.0,13.0,1.0,2.0,,1.0,,,1.0,,,,,,,
128,True,,4.21,0.0,16,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,79188,5,1.71,6,-0.14,S. Romero,Silvio Ezequiel Romero,356,silvio-romero,Silvio Romero,25,2.0,1.0,8.0,3.0,4.0,2.0,,1.0,2.0,,4.0,,,1.0,,,,,,,
129,True,,1.87,2.1,16,Cuiabá,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,79268,4,0.7,6,0.36,F. Augusto,Filipe Augusto Carvalho Souza,1371,filipe-augusto,Filipe Augusto,25,3.0,14.0,19.0,,10.0,,,,1.0,,,1.0,,,,,,,,,
130,True,,3.05,6.8,9,América-MG,https://s.sde.globo.com/media/person_role/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png,79334,3,2.36,7,0.94,R. Silva,Ricardo César Dantas da Silva,327,ricardo-silva,Ricardo Silva,25,1.0,11.0,9.0,1.0,7.0,,1.0,,2.0,,,,,,,,,,,,
131,False,,14.13,0.0,22,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,79631,5,4.67,6,0.0,Cano,Germán Ezequiel Cano,266,cano,Cano,25,4.0,13.0,20.0,16.0,9.0,7.0,,,17.0,,13.0,,,3.0,1.0,,,,,,
132,True,,5.2,3.7,13,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,79701,4,3.25,7,0.2,L. Silva,Lucas Silva Borges,283,lucas-silva,Lucas Silva,25,1.0,20.0,15.0,5.0,15.0,,,2.0,2.0,,1.0,,,,,,,,,,
133,False,,6.67,0.0,1,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,79825,5,0.0,6,0.0,Jesé,Jesé Rodríguez Ruíz,294,jese,Jesé,25,,,,,,,,,,,,,,,,,,,,,
134,True,,7.77,2.0,25,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,80196,4,2.6,7,0.24,Y. Pikachu,Glaybson Yago Souza Lisboa,356,yago-pikachu,Yago Pikachu,25,2.0,8.0,6.0,9.0,19.0,4.0,,1.0,8.0,,4.0,,,,1.0,,,,,,
135,False,,11.31,0.0,20,São Paulo,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,80287,5,4.37,6,0.0,Luciano,Luciano da Rocha Neves,276,luciano,Luciano,25,4.0,9.0,15.0,14.0,32.0,4.0,,2.0,12.0,,5.0,,,2.0,1.0,,,,,,
136,True,,8.47,0.7,9,Bahia,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,80313,2,4.75,7,-0.9,Gilberto,Gilberto Moraes Júnior,265,gilberto,Gilberto,25,2.0,15.0,5.0,3.0,11.0,,3.0,1.0,2.0,,,,2.0,,,,,,,,
137,True,,4.92,0.9,8,Fluminense,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220.png,80538,3,1.37,7,-0.63,Marlon,Marlon Santos da Silva Barbosa,266,marlon,Marlon,25,4.0,5.0,9.0,,1.0,,2.0,,1.0,,,,,,,,,,,,
138,True,,6.53,-2.1,23,Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,80583,4,3.13,7,-0.59,L. Lima,Lucas Rafael Araújo Lima,277,lucas-lima,Lucas Lima,25,3.0,31.0,36.0,6.0,34.0,1.0,,4.0,2.0,,5.0,1.0,,,,,,,,,
139,True,,7.06,0.4,16,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,80692,3,3.94,7,-0.84,Luan,Luan Garcia Teixeira,275,luan,Luan,25,4.0,13.0,21.0,6.0,12.0,1.0,6.0,1.0,2.0,,3.0,,1.0,1.0,,,,,,,
140,True,,5.43,1.2,2,Grêmio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,80853,3,3.7,7,-0.76,P. Geromel,Pedro Tonon Geromel,284,pedro-geromel,Pedro Geromel,25,,2.0,,,,,1.0,,,,,,,,,,,,,,
141,True,,7.65,-0.3,18,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,81091,4,3.32,6,-0.52,Jair,Jair Rodrigues Júnior,267,jair,Jair,25,5.0,27.0,26.0,4.0,41.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,
142,False,,2.79,0.0,7,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,81121,4,1.16,6,0.0,L. Mugni,Lucas Andrés Mugni,265,lucas-mugni,Lucas Mugni,25,,5.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,
143,False,,8.24,0.0,21,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,81150,2,5.09,6,0.0,Mayke,Mayke Rocha de Oliveira,275,mayke,Mayke,25,4.0,36.0,23.0,2.0,8.0,1.0,8.0,4.0,1.0,,2.0,,,,,,,,,,
144,True,,5.16,-1.6,5,Internacional,https://s.sde.globo.com/media/person_role/2023/08/14/photo_220x220_q74YevE.png,81551,2,2.68,6,-1.16,Mallo,Hugo Mallo,285,mallo,Mallo,25,1.0,4.0,5.0,2.0,5.0,,2.0,,,,,1.0,,,,,,,,,
145,True,,4.66,1.7,3,América-MG,https://s.sde.globo.com/media/person_role/2023/08/22/photo_220x220.png,81682,4,1.6,6,-0.19,Cazares,Juan Ramón Cazares Sevillano,327,cazares,Cazares,25,,2.0,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,
146,False,,7.62,0.0,3,Vasco,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,81798,5,10.23,6,0.0,Rossi,Rosicley Pereira da Silva,267,rossi,Rossi,25,,6.0,5.0,,4.0,1.0,,3.0,,,,,,,,,,,,,
147,True,,6.68,9.3,21,São Paulo,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,81845,4,2.8,7,1.0,Alisson,Alisson Euler de Freitas Castro,276,alisson,Alisson,25,2.0,23.0,22.0,10.0,18.0,,,4.0,2.0,1.0,1.0,,,,,,,,,,
148,False,,9.36,0.0,19,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,81881,1,4.77,3,0.0,J. Ricardo,João Ricardo Riedi,356,joao-ricardo,João Ricardo,25,3.0,,,,9.0,,7.0,,,,,,,,,59.0,19.0,,,2.0,
149,True,,3.11,1.7,20,Goiás,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,81952,4,1.83,7,0.5,W. Oliveira,Willian Osmar de Oliveira Silva,290,willian-oliveira,Willian Oliveira,25,5.0,26.0,26.0,3.0,21.0,,,,2.0,,,,,1.0,,,,,,,
150,True,,2.31,1.2,6,Goiás,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,81966,4,-0.15,6,0.53,R. Guzzo,Raphael Gregório Guzzo,290,raphael-guzzo,Raphael Guzzo,25,1.0,2.0,7.0,1.0,2.0,,,,1.0,,2.0,1.0,,,,,,,,,
151,True,,6.22,1.4,22,América-MG,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ek7YW7J.png,82381,4,2.97,7,-0.12,Juninho,Adilson dos Anjos Oliveira,327,juninho,Juninho,25,4.0,22.0,19.0,5.0,22.0,3.0,,1.0,3.0,1.0,1.0,,,,,,,,,,
152,True,,7.8,5.0,22,Goiás,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,82453,1,4.17,7,-0.24,Tadeu,Tadeu Antônio Ferreira,290,tadeu,Tadeu,25,,,,,7.0,,7.0,,,,,,,,,76.0,23.0,,,,
153,False,,10.86,0.0,19,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,82455,4,4.85,6,0.0,Z. Rafael,José Rafael Vivian,275,ze-rafael,Zé Rafael,25,7.0,55.0,39.0,4.0,47.0,,,2.0,7.0,,1.0,,,,,,,,,,
154,False,,4.12,0.0,14,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,82463,4,2.07,3,0.0,Otávio,Otávio Henrique Passos Santos,282,otavio,Otávio,25,6.0,30.0,23.0,1.0,8.0,,,,1.0,,,,,,,,,,,,
155,True,,5.27,1.6,8,Flamengo,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,82627,5,2.14,6,-0.43,L. Araújo,Luiz de Araújo Guimarães Neto,262,luiz-araujo,Luiz Araújo,25,,4.0,6.0,3.0,8.0,,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,
156,True,,8.92,0.0,18,Fortaleza,https://s.sde.globo.com/media/person_role/2022/05/12/98abba841d176135f9ec02a557177a7f_FORMATO.png,82628,2,4.85,6,-0.43,Tinga,Guilherme de Jesus da Silva,356,tinga,Tinga,25,,32.0,11.0,3.0,5.0,1.0,7.0,,4.0,,3.0,,,,,,,,,,
157,False,,2.34,0.0,3,Goiás,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,82730,1,0.0,6,0.0,M. Rangel,Marcelo Rangel da Rosa,290,marcelo-rangel,Marcelo Rangel,25,,,,,,,,,,,,,,,,8.0,8.0,,,,
158,True,,5.52,2.3,20,São Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,82766,4,1.83,7,-0.22,W. Rato,Wellington Soares da Silva,276,wellington-rato,Wellington Rato,25,4.0,14.0,9.0,10.0,11.0,,,2.0,3.0,,6.0,,,,,,,,,,
159,True,,12.01,0.0,18,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png,83257,5,4.24,6,0.02,Gabriel,Gabriel Barbosa Almeida,262,gabriel,Gabriel,25,6.0,5.0,6.0,16.0,13.0,5.0,,1.0,13.0,,7.0,1.0,,2.0,1.0,,,,,,
160,True,,4.38,0.5,8,Santos,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_fMrOLLy.png,83276,5,1.61,6,-0.25,J. Furch,Julio César Furch,277,julio-furch,Julio Furch,25,1.0,1.0,4.0,2.0,4.0,1.0,,,2.0,,1.0,,,,,,,,,,
161,True,,5.32,0.5,19,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,83433,4,1.74,6,-0.17,Patrick,Patrick Bezerra do Nascimento,282,patrick,Patrick,25,1.0,22.0,9.0,3.0,12.0,,,,1.0,1.0,1.0,,,,,,,,,,
162,True,,14.23,6.8,21,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_Wclql1X.png,83528,3,5.39,7,0.5,L. Pereira,Leonardo Pereira,262,leo-pereira,Léo Pereira,25,2.0,31.0,13.0,5.0,16.0,3.0,8.0,1.0,1.0,,1.0,,,,,,,,,,
163,True,,4.63,0.2,15,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_U329TT2.png,83786,3,4.23,7,-0.2,Neris,Hueglo dos Santos Neris,283,neris,Neris,25,4.0,19.0,26.0,2.0,7.0,,8.0,1.0,2.0,,,,,,,,,,,,
