,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.entrou_em_campo,atletas.rodada_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.foto,atletas.media_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.clube.id.full.name,atletas.atleta_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PP,DE,GS,SG,CV,PC,PS,V,GC,DP,PI
662,6,Adamo,0,adamo,False,23,Adamo,3.0,5,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,0.0,,263,Botafogo,117934,0.0,Valentín Nicolás Adamo Reyes,0.0,,,,,,,,,,,,,,,,,,,,,
663,5,N. Camargo,1,nathan-camargo,False,23,Nathan Camargo,1.53,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,0.5,,280,Bragantino,118175,0.0,Nathan Camargo dos Santos,0.0,,,,,,,1.0,,,,,,,,,,,,,,
664,7,Ronald,4,ronald,False,23,Ronald,1.13,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,2.85,,284,Grêmio,118238,0.0,Ronald Cardoso Falkoski,0.0,,1.0,2.0,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,
665,6,Pedrinho,1,pedrinho,False,23,Pedrinho,1.31,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,-0.3,,290,Goiás,118304,0.0,Pedro Junqueira de Oliveira,0.0,,,,1.0,,,,,,,,,,,,,,,,,
666,6,Denzel,0,denzel,False,23,Denzel,1.0,5,,0.0,,290,Goiás,118367,0.0,Denzel Nogueira Damasceno,0.0,,,,,,,,,,,,,,,,,,,,,
667,6,Z. Welinton,0,ze-welinton,False,23,Zé Welinton,1.0,2,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,0.0,,262,Flamengo,118501,0.0,José Welinton Campos Menezes,0.0,,,,,,,,,,,,,,,,,,,,,
668,6,Rodriguinho,10,rodriguinho,False,23,Rodriguinho,0.9,4,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,0.6,,276,São Paulo,118563,0.0,Rodrigo Huendra Almeida Mendonça,0.0,,2.0,6.0,12.0,,1.0,1.0,1.0,,,,,,,,,,,,,
669,6,W. Patati,5,weslley-patati,False,23,Weslley Patati,1.89,5,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,2.2,,277,Santos,118676,0.0,Weslley Pinto Batista,0.0,,,7.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,
670,6,Kevyson,5,kevyson,False,23,Kevyson,0.8,2,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,0.62,,277,Santos,118701,0.0,Kevyson Costa e Silva,0.0,,1.0,5.0,3.0,,,,,,,,,,,,1.0,,,,,
671,6,Calebe,0,calebe,False,23,Calebe,1.0,4,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,0.0,,1371,Cuiabá,118709,0.0,Calebe Oliveira Costa,0.0,,,,,,,,,,,,,,,,,,,,,
672,6,E. Carlos,4,ed-carlos,False,23,Ed Carlos,2.0,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,0.5,,277,Santos,118747,0.0,Ed Carlos de Arruda Amorim,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
673,6,M. Carvalho,6,mateus-carvalho,True,23,Mateus Carvalho,2.23,4,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,1.5,,267,Vasco,118752,0.0,Mateus Carvalho dos Santos,-0.37,,2.0,8.0,12.0,1.0,1.0,6.0,,,,,,,,,,,,,,
674,6,J. Cunha,0,jair-cunha,False,23,Jair Cunha,1.0,3,https://s.sde.globo.com/media/person_role/2022/07/27/c0ca21ce2942942d0bf68a74cc8d121e_FORMATO.png,0.0,,277,Santos,118758,0.0,Jair Paula da Cunha Filho,0.0,,,,,,,,,,,,,,,,,,,,,
675,6,P. Verhon,1,patrick-verhon,False,23,Patrick Verhon,1.44,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,0.0,,265,Bahia,118770,0.0,Patrick Verhon Pertel Pereira,0.0,,,,,,,,,,,,,,,,,,,,,
676,7,Alexsander,8,alexsander,True,23,Alexsander,8.43,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,4.39,,266,Fluminense,118774,3.1,Alexsander Christian Gomes da Costa,-0.37,1.0,,8.0,13.0,,2.0,6.0,,,1.0,,,,4.0,,,,,,,
677,6,J. Montes,0,jacob-montes,False,23,Jacob Montes,3.0,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,0.0,,263,Botafogo,118843,0.0,Jacob Christian Montes,0.0,,,,,,,,,,,,,,,,,,,,,
678,6,K. César,18,kaio-cesar,True,23,Kaio César,4.07,5,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_CVQMogN.png,1.92,,294,Coritiba,118844,2.3,Kaio César Andrade Lima,0.31,,3.0,15.0,22.0,3.0,4.0,40.0,,,5.0,,,,,,,,,,,
679,6,J. Vitor,0,joao-vitor,False,23,João Vitor,1.0,3,https://s.sde.globo.com/media/person_role/2022/08/26/photo_FORMATO.png,0.0,,293,Athlético-PR,120419,0.0,João Vitor Tavares da Mota,0.0,,,,,,,,,,,,,,,,,,,,,
680,6,E. Marcus,10,erick-marcus,False,23,Erick Marcus,3.4,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,2.52,,267,Vasco,121184,0.0,Erick Marcus dos Santos Oliveira do Carmo,0.0,,1.0,9.0,5.0,1.0,1.0,8.0,1.0,1.0,1.0,,,,,,,,,,,
681,6,Simioni,0,simioni,False,23,Simioni,1.0,4,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,0.0,,290,Goiás,121235,0.0,Eduardo Simioni,0.0,,,,,,,,,,,,,,,,,,,,,
682,6,Kauan,1,kauan,False,23,Kauan,1.48,4,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,0.2,,356,Fortaleza,121237,0.0,Kauan Rodrigues da Silva,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
683,6,Wendell,0,wendell,False,23,Wendell,1.0,5,,0.0,,290,Goiás,121238,0.0,Wendell Silva Santos dos Santos,0.0,,,,,,,,,,,,,,,,,,,,,
684,6,Mina,0,mina,False,23,Mina,1.0,3,https://s.sde.globo.com/media/person_role/2023/08/21/photo_FORMATO_5WnjHh9.png,0.0,,290,Goiás,121241,0.0,Luis Felipe Nascimento Miranda,0.0,,,,,,,,,,,,,,,,,,,,,
685,6,Alan,0,alan,False,23,Alan,1.0,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,0.0,,290,Goiás,121242,0.0,Alan Matheus Stence,0.0,,,,,,,,,,,,,,,,,,,,,
686,6,G. Freitas,0,gabryel-freitas,False,23,Gabryel Freitas,2.0,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,0.0,,1371,Cuiabá,121263,0.0,Gabryel Vinícius Araújo Freitas,0.0,,,,,,,,,,,,,,,,,,,,,
687,6,Pablo,0,pablo,False,23,Pablo,1.0,5,,0.0,,1371,Cuiabá,121752,0.0,Pablo Henrique Almeida Silva,0.0,,,,,,,,,,,,,,,,,,,,,
688,6,P. Silva,0,paulinho-silva,False,23,Paulinho Silva,1.0,2,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,0.0,,267,Vasco,121766,0.0,Paulo Ricardo de Souza Babilônia,0.0,,,,,,,,,,,,,,,,,,,,,
689,6,Vitão,1,vitao,False,23,Vitão,1.32,3,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,0.0,,1371,Cuiabá,121779,0.0,Victor Matheus dos Santos Gonçalves,0.0,,,,,,,,,,,,,,,,,,,,,
690,6,André,13,andre,True,23,André,2.46,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,2.23,,284,Grêmio,121792,3.7,André Henrique da Silva Martins,0.36,,1.0,7.0,5.0,1.0,3.0,7.0,,2.0,,,,,,,,,,,,
691,5,J. Pedroso,4,jean-pedroso,False,23,Jean Pedroso,2.37,3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_QTICAoM.png,4.17,,294,Coritiba,121796,0.0,Jean Henrique Carneiro Pedroso,0.0,,1.0,7.0,5.0,,1.0,2.0,,,,,,,2.0,,1.0,,,,,
692,6,Janderson,12,janderson,True,23,Janderson,1.49,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,1.07,,263,Botafogo,121830,0.0,Janderson de Carvalho Costa,-0.19,1.0,2.0,4.0,9.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,
693,6,P. Scaramussa,0,pedrinho-scaramussa,False,23,Pedrinho Scaramussa,1.0,2,,0.0,,277,Santos,121984,0.0,Pedro Henrique Cunha Scaramussa,0.0,,,,,,,,,,,,,,,,,,,,,
694,6,G. Manson,3,giovanni-manson,False,23,Giovanni Manson,1.56,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,-0.2,,266,Fluminense,121985,0.0,Giovanni Manson Ribeiro,0.0,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,
695,6,R. Barcellos,0,ronald-barcellos,False,23,Ronald Barcellos,3.0,5,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,0.0,,284,Grêmio,122233,0.0,Ronald Barcellos Arantes,0.0,,,,,,,,,,,,,,,,,,,,,
696,6,T. Dombroski,5,thiago-dombroski,True,23,Thiago Dombroski,0.8,3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_HL1Q189.png,0.94,,294,Coritiba,122293,0.4,Thiago Dombroski Moreira,0.09,,4.0,4.0,8.0,,1.0,1.0,,,,,,,1.0,,,,,,,
697,6,Ryan,9,ryan,False,23,Ryan,2.56,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,3.19,,265,Bahia,122300,0.0,Ryan Carlos Santos de Sousa,0.0,2.0,3.0,12.0,8.0,1.0,,3.0,,,1.0,,,,2.0,1.0,,,,,,
698,6,Kennedy,0,kennedy,False,23,Kennedy,1.0,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,,265,Bahia,122301,0.0,Kennedy Anderson Gomes Ferreira,0.0,,,,,,,,,,,,,,,,,,,,,
699,6,Lorran,0,lorran,False,23,Lorran,3.0,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,0.0,,262,Flamengo,122321,0.0,Lorran Lucas Pereira de Sousa,0.0,,,,,,,,,,,,,,,,,,,,,
700,6,Lyncon,0,lyncon,False,23,Lyncon,1.0,3,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,0.0,,267,Vasco,122378,0.0,Lyncon Correa Gonçalves,0.0,,,,,,,,,,,,,,,,,,,,,
701,6,Talisson,3,talisson,True,23,Talisson,3.05,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,5.07,,280,Bragantino,122393,2.2,Talisson de Almeida,-0.92,,,4.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
702,6,Gustavinho,14,gustavinho,False,23,Gustavinho,2.67,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,1.64,,280,Bragantino,122394,0.0,Gustavo Ribeiro Neves,0.0,,1.0,10.0,10.0,2.0,3.0,4.0,,1.0,,,,,,,,,,,,
703,6,Ryan,0,ryan,False,23,Ryan,1.0,4,,0.0,,264,Corinthians,122396,0.0,Ryan Gustavo de Lima,0.0,,,,,,,,,,,,,,,,,,,,,
704,6,Adryan,0,adryan,False,23,Adryan,1.0,4,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,0.0,,264,Corinthians,122398,0.0,Adryan Bezerra Silva,0.0,,,,,,,,,,,,,,,,,,,,,
705,6,Felipe,0,felipe,False,23,Felipe,1.0,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,0.0,,285,Internacional,122419,0.0,Felipe de Souza Motta Marins,0.0,,,,,,,,,,,,,,,,,,,,,
706,6,Lucca,14,lucca,True,23,Lucca,1.27,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,0.62,,285,Internacional,122420,0.9,Lucca Holanda Sampaio Tavares,0.11,,2.0,4.0,5.0,2.0,2.0,7.0,,,,,,,,,,,,,,
707,6,Isaac,4,isaac,False,23,Isaac,0.85,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,0.87,,266,Fluminense,122439,0.0,Isaac Rodrigues de Lima,0.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,
708,6,K. Almeida,0,kayky-almeida,False,23,Kayky Almeida,1.0,3,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,0.0,,266,Fluminense,122441,0.0,Kayky Henrique Almeida Brandão da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
709,6,Barros,7,barros,True,23,Barros,1.95,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,1.74,,267,Vasco,122485,0.0,Cauan Lucas Barros da Luz,-0.35,,1.0,3.0,6.0,,3.0,2.0,,1.0,,,,,,,,,,,,
710,6,Rayan,6,rayan,False,23,Rayan,2.09,5,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,2.63,,267,Vasco,122486,0.0,Rayan Vitor Simplício Rocha,0.0,,2.0,3.0,3.0,2.0,4.0,3.0,,1.0,,,,,,,,,,,,
711,6,Agner,0,agner,False,23,Agner,1.0,5,https://s.sde.globo.com/media/person_role/2023/08/27/photo_FORMATO.png,0.0,,266,Fluminense,122555,0.0,Agner Moura Izigethy de Souza,0.0,,,,,,,,,,,,,,,,,,,,,
712,6,Amorim,0,amorim,False,23,Amorim,2.0,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,0.0,,356,Fortaleza,122598,0.0,Alexsandro Amorim de Freitas Filho,0.0,,,,,,,,,,,,,,,,,,,,,
713,6,M. Belém,2,matheus-belem,False,23,Matheus Belém,0.9,3,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO.png,2.45,,276,São Paulo,122602,0.0,Matheus José Belém de Souza,0.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,
714,6,B. Santos,7,bruno-santos,True,23,Bruno Santos,1.91,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,0.7,,290,Goiás,122668,0.8,Bruno Araújo dos Santos,-0.17,,2.0,4.0,13.0,,,6.0,1.0,,,,,,,,,,,,,
715,5,L. Cunha,0,lucas-cunha,False,23,Lucas Cunha,4.0,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,0.0,,280,Bragantino,122755,0.0,Lucas de Souza Cunha,0.0,,,,,,,,,,,,,,,,,,,,,
716,6,Breno,14,breno,True,23,Breno,3.17,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png,2.28,,327,América-MG,122991,0.2,Breno Cascardo Lemos,-0.29,,1.0,15.0,19.0,3.0,7.0,7.0,,1.0,1.0,,,,,,,,,,,
717,6,Pedro,6,pedro,True,23,Pedro,3.04,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,2.77,,264,Corinthians,123022,10.1,Pedro Henrique Silva dos Santos,1.56,,,1.0,5.0,3.0,,9.0,,1.0,2.0,,,,,,,1.0,,,,
718,6,T. Gomes,0,tiago-gomes,False,23,Tiago Gomes,1.0,1,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,0.0,,265,Bahia,123054,0.0,Tiago Gomes dos Santos,0.0,,,,,,,,,,,,,,,,,,,,,
719,6,Zinho,7,zinho,False,23,Zinho,3.45,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,1.8,,284,Grêmio,123153,0.0,Luis Henrique Hoffmann,0.0,1.0,,4.0,2.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,
720,6,Cadu,1,cadu,False,23,Cadu,0.95,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,1.2,,282,Atlético-MG,123359,0.0,Carlos Eduardo Amaral Pereira de Castro,0.0,,,1.0,,,,,,,,,,,,,,,,,,
721,6,Cauly,20,cauly,False,23,Cauly,7.11,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,4.11,,265,Bahia,123360,0.0,Cauly Oliveira Souza,0.0,4.0,1.0,12.0,17.0,12.0,16.0,22.0,,2.0,3.0,,,,,,,,,,,
722,6,P. Lima,0,pedro-lima,False,23,Pedro Lima,1.0,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,0.0,,275,Palmeiras,123610,0.0,Pedro Lima de Barros,0.0,,,,,,,,,,,,,,,,,,,,,
723,6,L. Ronier,0,lucas-ronier,False,23,Lucas Ronier,1.0,5,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mLIvaG1.png,0.0,,294,Coritiba,123648,0.0,Lucas Ronier Vieira Pires,0.0,,,,,,,,,,,,,,,,,,,,,
724,6,L. Guilherme,12,luis-guilherme,False,23,Luis Guilherme,2.36,4,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,1.82,,275,Palmeiras,123713,0.0,Luis Guilherme Lira dos Santos,0.0,1.0,,3.0,5.0,1.0,3.0,17.0,1.0,,3.0,,,,,,,,,,,
725,6,Z. Guilherme,0,ze-guilherme,False,23,Zé Guilherme,1.0,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,0.0,,284,Grêmio,123717,0.0,José Guilherme de Lima Costa,0.0,,,,,,,,,,,,,,,,,,,,,
726,6,A. Zanella,0,arthur-zanella,False,23,Arthur Zanella,1.0,3,https://s.sde.globo.com/media/person_role/2023/05/17/photo_FORMATO_WxI37NH.png,0.0,,293,Athlético-PR,123725,0.0,Arthur Zanella Koerich,0.0,,,,,,,,,,,,,,,,,,,,,
727,6,Everton,0,everton,False,23,Everton,1.0,5,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,0.0,,280,Bragantino,124158,0.0,Everton Tiago Barella de Souza Messias,0.0,,,,,,,,,,,,,,,,,,,,,
728,5,H. Mosquera,10,henry-mosquera,False,23,Henry Mosquera,7.2,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,3.78,,280,Bragantino,124239,0.0,Henry David Mosquera Sánchez,0.0,1.0,1.0,8.0,16.0,2.0,6.0,6.0,1.0,2.0,2.0,,,,,,,,,,,
729,6,Isaac,1,isaac,False,23,Isaac,1.1,5,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,-0.3,,282,Atlético-MG,124247,0.0,Isaac Aguiar Tomich,0.0,,,,1.0,,,,,,,,,,,,,,,,,
730,6,L. Santos,0,leo-santos,False,23,Léo Santos,1.0,2,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,0.0,,282,Atlético-MG,124249,0.0,Leonardo dos Santos Lopes da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
731,6,P. Ataíde,0,pedro-ataide,False,23,Pedro Ataíde,1.0,5,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,0.0,,282,Atlético-MG,124250,0.0,Pedro Ataide de Souza Oliveira,0.0,,,,,,,,,,,,,,,,,,,,,
732,6,Rangel,0,rangel,False,23,Rangel,1.0,2,https://s.sde.globo.com/media/person_role/2023/04/03/photo_220x220_4bRSbNP.png,0.0,,285,Internacional,124267,0.0,Vinicius Rangel da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
733,6,Ian,0,ian,False,23,Ian,1.0,2,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,0.0,,275,Palmeiras,124313,0.0,Ian Custódio dos Anjos,0.0,,,,,,,,,,,,,,,,,,,,,
734,7,Allyson,6,allyson,False,23,Allyson,3.43,3,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO.png,2.82,,1371,Cuiabá,124340,0.0,Allyson Aires dos Santos,0.0,,,4.0,4.0,,1.0,5.0,,,,,,,2.0,,,,,,,
735,6,J. Vitor,0,joao-vitor,False,23,João Vitor,1.0,2,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_99Ek8Df.png,0.0,,294,Coritiba,124358,0.0,João Vitor da Silva Almeida,0.0,,,,,,,,,,,,,,,,,,,,,
736,6,M. Ponte,1,mateo-ponte,False,23,Mateo Ponte,4.55,2,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_V0797EE.png,6.2,,263,Botafogo,124481,0.0,Mateo Ponte Costa,0.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
737,6,F. Negrucci,1,felipe-negrucci,False,23,Felipe Negrucci,0.73,4,https://s.sde.globo.com/media/person_role/2023/05/04/photo_FORMATO_X79ZKxw.png,-0.6,,276,São Paulo,124674,0.0,Felipe Negrucci Berdague,0.0,,,,2.0,,,,,,,,,,,,,,,,,
738,6,P. Vitor,1,paulo-vitor,False,23,Paulo Vitor,1.04,4,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,1.1,,282,Atlético-MG,124690,0.0,Paulo Vitor Monteiro,0.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
739,6,Nolasco,0,nolasco,False,23,Nolasco,1.0,3,,0.0,,290,Goiás,124698,0.0,Daniel Camargo Nolasco,0.0,,,,,,,,,,,,,,,,,,,,,
740,6,Arielson,0,arielson,False,23,Arielson,1.0,5,https://s.sde.globo.com/media/person_role/2023/05/10/photo_220x220_gg52sKH.png,0.0,,283,Cruzeiro,124699,0.0,Arielson Sampaio Galvão,0.0,,,,,,,,,,,,,,,,,,,,,
741,6,Leandro,0,leandro,False,23,Leandro,1.0,1,,0.0,,276,São Paulo,124701,0.0,Leandro Mathias Silva Bueno,0.0,,,,,,,,,,,,,,,,,,,,,
742,6,J. Henrique,0,joao-henrique,False,23,João Henrique,1.0,2,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,0.0,,266,Fluminense,124728,0.0,João Henrique Mendes da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
743,6,N. Fernandes,3,nathan-fernandes,False,23,Nathan Fernandes,0.76,5,https://s.sde.globo.com/media/person_role/2023/05/20/photo_FORMATO.png,0.3,,284,Grêmio,124757,0.0,Nathan Ribeiro Fernandes,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
744,6,G. Henrique,0,gustavo-henrique,False,23,Gustavo Henrique,1.0,3,https://s.sde.globo.com/media/person_role/2023/05/20/photo_FORMATO_mWVV0xX.png,0.0,,280,Bragantino,124758,0.0,Gustavo Henrique da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
745,6,K. Elias,0,kaua-elias,False,23,Kauã Elias,1.0,5,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_e5AgUEU.png,0.0,,266,Fluminense,124821,0.0,Kauã Elias Nogueira,0.0,,,,,,,,,,,,,,,,,,,,,
746,6,Lian,1,lian,False,23,Lian,0.72,5,https://s.sde.globo.com/media/person_role/2023/05/26/photo_FORMATO_J0XOK33.png,0.0,,284,Grêmio,124830,0.0,Lian dos Santos da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
747,6,R. Assis,4,ruan-assis,False,23,Ruan Assis,1.73,4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8AiFV6n.png,1.55,,294,Coritiba,124834,0.0,Ruan Lucas de Assis,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
748,6,R. Barcelos,0,rafa-barcelos,False,23,Rafa Barcelos,1.0,4,https://s.sde.globo.com/media/person_role/2023/06/03/photo_220x220.png,0.0,,327,América-MG,124917,0.0,Rafael Raul Barcelos,0.0,,,,,,,,,,,,,,,,,,,,,
749,6,Renato,0,renato,False,23,Renato,1.0,3,https://s.sde.globo.com/media/person_role/2023/06/03/photo_220x220_kkl0avZ.png,0.0,,264,Corinthians,124918,0.0,Renato Santos da Cruz,0.0,,,,,,,,,,,,,,,,,,,,,
750,6,W. Costa,0,wesley-costa,False,23,Wesley Costa,1.0,2,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,0.0,,284,Grêmio,125000,0.0,Wesley da Costa Silva,0.0,,,,,,,,,,,,,,,,,,,,,
751,6,Robert,3,robert,False,23,Robert,1.86,5,https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,2.33,,283,Cruzeiro,125050,0.0,Robert Vinicius Rodrigues Silva,0.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,
752,7,A. Evangelista,13,armando-evangelista,True,23,Armando Evangelista,9.26,6,https://s.sde.globo.com/media/person_role/2023/06/09/photo_220x220_s6ZF5g9.png,4.69,,290,Goiás,125081,1.4,Armando Evangelista Macedo Freitas,-0.5,,,,,,,,,,,,,,,,,,4.0,,,
753,6,Viery,0,viery,False,23,Viery,1.0,3,,0.0,,284,Grêmio,125467,0.0,Viery Fernandes Santos Lopes,0.0,,,,,,,,,,,,,,,,,,,,,
754,6,Alisson,4,alisson,False,23,Alisson,0.74,5,,-0.35,,282,Atlético-MG,125469,0.0,Alisson Santana Lopes da Fonseca,0.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,
755,7,T. Kosloski,10,thiago-kosloski,True,23,Thiago Kosloski,9.82,6,https://s.sde.globo.com/media/person_role/2023/06/27/photo_FORMATO.png,5.01,,294,Coritiba,125470,4.61,Thiago Kosloski,0.25,,,,,,,,,,,,,,,,,,3.0,,,
756,7,Serginho,5,serginho,False,23,Serginho,3.34,5,https://s.sde.globo.com/media/person_role/2023/06/27/photo_FORMATO_CF5cmRB.png,2.44,,267,Vasco,125471,0.0,Sérgio Antonio de Luiz Junior,0.0,,1.0,2.0,5.0,,1.0,7.0,,1.0,,,,,,,,,,,,
757,7,G. Moscardo,7,gabriel-moscardo,True,23,Gabriel Moscardo,3.36,4,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_3w25yIa.png,3.3,,264,Corinthians,125487,3.0,Gabriel Silva Moscardo de Salles,-0.17,,2.0,19.0,10.0,,1.0,3.0,1.0,,,,,,,,,,,,,
758,6,J. Pedro,0,joao-pedro,False,23,João Pedro,1.0,3,https://s.sde.globo.com/media/person_role/2023/08/19/photo_220x220.png,0.0,,264,Corinthians,125488,0.0,João Pedro de Sousa Rodrigues,0.0,,,,,,,,,,,,,,,,,,,,,
