,atletas.atleta_id,atletas.apelido,atletas.minimo_para_valorizar,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.rodada_id,atletas.posicao_id,atletas.clube_id,atletas.preco_num,atletas.nome,atletas.variacao_num,atletas.media_num,atletas.foto,FF,G,CA,DS,FC,FD,FS,I,SG,DE,DP,GS,PC,CV,FT,A,PS,V,PP
665,121792,André,,6,André,2,andre,1.7,Grêmio,2,5,284,1.32,André Henrique da Silva Martins,0.22,0.7,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,1.0,,,1.0,2.0,,,,,,,,,,,,,,
666,121796,Jean Pedroso,,6,J. Pedroso,0,jean-pedroso,0.0,Coritiba,2,3,294,1.0,Jean Henrique Carneiro Pedroso,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,,,,,,,,,,,,,,,,,,,
667,121797,Sidnei,,6,Sidnei,0,sidnei,0.0,Coritiba,2,1,294,1.0,Sidnei Fernandes Junior,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,,,,,,,,,,,,,,,,,,,
668,121821,Murillo,,6,Murillo,0,murillo,0.0,Corinthians,2,3,264,1.0,Murillo Santiago Costa dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,,,,,,,,,,,,,,,,,,,
669,121830,Janderson,,6,Janderson,0,janderson,0.0,Botafogo,2,5,263,2.0,Janderson de Carvalho Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,,,,,,,,,,,,,,,,,,,
670,121985,Giovanni Manson,,6,G. Manson,0,giovanni-manson,0.0,Fluminense,2,4,266,3.0,Giovanni Manson Ribeiro,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_hmOfPsg.png,,,,,,,,,,,,,,,,,,,
671,122233,Ronald Barcellos,,6,R. Barcellos,0,ronald-barcellos,0.0,Grêmio,2,5,284,3.0,Ronald Barcellos Arantes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,,,,,,,,,,,,,,,,,,,
672,122300,Ryan,,6,Ryan,0,ryan,0.0,Bahia,2,2,265,2.0,Ryan Carlos Santos de Sousa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,,,,,,,,,,,,,,,,,,,
673,122301,Kennedy,,6,Kennedy,0,kennedy,0.0,Bahia,2,5,265,1.0,Kennedy Anderson Gomes Ferreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,,,,,,,,,,,,,,,,,,,
674,122321,Lorran,,6,Lorran,0,lorran,0.0,Flamengo,2,4,262,3.0,Lorran Lucas Pereira de Sousa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,,,,,,,,,,,,,,,,,,,
675,122393,Talisson,,6,Talisson,1,talisson,0.0,Bragantino,2,5,280,3.1,Talisson de Almeida,0.0,3.8,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
676,122394,Gustavinho,,7,Gustavinho,1,gustavinho,-0.6,Bragantino,2,4,280,2.41,Gustavo Ribeiro Neves,-1.59,-0.6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,,,,,2.0,,,,,,,,,,,,,,
677,122420,Lucca,,6,Lucca,1,lucca,0.0,Internacional,2,5,285,1.61,Lucca Holanda Sampaio Tavares,0.0,0.5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,,,,,,,1.0,,,,,,,,,,,,
678,122439,Isaac,,6,Isaac,0,isaac,0.0,Fluminense,2,4,266,1.0,Isaac Rodrigues de Lima,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/15/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,
679,122485,Barros,,6,Barros,1,barros,0.0,Vasco,2,4,267,1.94,Cauan Lucas Barros da Luz,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,,,,,,,,,,,,,,,,,,,
680,122598,Amorim,,6,Amorim,0,amorim,0.0,Fortaleza,2,4,356,2.0,Alexsandro Amorim de Freitas Filho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_z0sDRnS.png,,,,,,,,,,,,,,,,,,,
681,122602,Matheus Belém,,6,M. Belém,0,matheus-belem,0.0,São Paulo,2,3,276,1.0,Matheus José Belém de Souza,0.0,0.0,,,,,,,,,,,,,,,,,,,,
682,122668,Bruno Santos,,6,B. Santos,0,bruno-santos,0.0,Goiás,2,2,290,3.0,Bruno Araújo dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,,,,,,,,,,,,,,,,,,,
683,122755,Lucas Cunha,,6,L. Cunha,0,lucas-cunha,0.0,Bragantino,2,3,280,4.0,Lucas de Souza Cunha,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,,,,,,,,,,,,,,,,,,,
684,122992,Luan Campos,,6,L. Campos,0,luan-campos,0.0,América-MG,2,5,327,3.0,Luan de Campos Cristiano da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_ghOAcrE.png,,,,,,,,,,,,,,,,,,,
685,123022,Pedro,,5,Pedro,1,pedro,2.6,Corinthians,2,5,264,1.69,Pedro Henrique Silva dos Santos,0.69,2.6,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,,,,,2.0,1.0,4.0,,,,,,,,,,,,
686,123054,Tiago Gomes,,6,T. Gomes,0,tiago-gomes,0.0,Bahia,2,1,265,1.0,Tiago Gomes dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,
687,123153,Zinho,,6,Zinho,2,zinho,0.0,Grêmio,2,5,284,3.9,Luis Henrique Hoffmann,-0.23,2.2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,1.0,,,2.0,,1.0,,,,,,,,,,,,,
688,123359,Cadu,,6,Cadu,0,cadu,0.0,Atlético-MG,2,5,282,1.0,Carlos Eduardo Amaral Pereira de Castro,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,,,,,,,,,,,,,,,,,,,
689,123360,Cauly,,7,Cauly,2,cauly,2.3,Bahia,2,4,265,4.43,Cauly Oliveira Souza,-0.09,2.15,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,
690,123610,Pedro Lima,,6,P. Lima,0,pedro-lima,0.0,Palmeiras,2,4,275,1.0,Pedro Lima de Barros,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,,,,,,,,,,,,,,,,,,,
691,123713,Luis Guilherme,,6,L. Guilherme,2,luis-guilherme,0.5,Palmeiras,2,4,275,1.73,Luis Guilherme Lira dos Santos,0.05,1.05,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,,,,1.0,,,2.0,1.0,,,,,,,,,,,
692,123717,Zé Guilherme,,6,Z. Guilherme,0,ze-guilherme,0.0,Grêmio,2,2,284,1.0,José Guilherme de Lima Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/16/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,
693,123907,Pepa,,7,Pepa,2,pepa,8.05,Cruzeiro,2,6,283,8.72,Pedro Miguel Marques da Costa Filipe,1.84,5.86,https://s.sde.globo.com/media/person_role/2023/03/20/photo_220x220_o3JUWBe.png,,,,,,,,,,,,,,,,,,1.0,
694,124158,Everton,,6,Everton,0,everton,0.0,Bragantino,2,5,280,1.0,Everton Tiago Barella de Souza Messias,0.0,0.0,,,,,,,,,,,,,,,,,,,,
695,124239,Henry Mosquera,,7,H. Mosquera,2,henry-mosquera,-0.2,Bragantino,2,5,280,3.8,Henry David Mosquera Sánchez,-0.07,2.4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,,,1.0,3.0,6.0,,2.0,,,,,,,,1.0,,,,
696,124247,Isaac,,6,Isaac,1,isaac,0.0,Atlético-MG,2,5,282,1.1,Isaac Aguiar Tomich,0.0,-0.3,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,,,,,1.0,,,,,,,,,,,,,,
697,124249,Léo Santos,,6,L. Santos,0,leo-santos,0.0,Atlético-MG,2,2,282,1.0,Leonardo dos Santos Lopes da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,,,,,,,,,,,,,,,,,,,
698,124250,Pedro Ataíde,,6,P. Ataíde,0,pedro-ataide,0.0,Atlético-MG,2,5,282,1.0,Pedro Ataide de Souza Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,,,,,,,,,,,,,,,,,,,
699,124251,Deivid Washington,,6,D. Washington,0,deivid-washington,0.0,Santos,2,5,277,1.0,Deivid Washington de Souza Eugênio,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,
700,124313,Ian,,6,Ian,0,ian,0.0,Palmeiras,2,2,275,1.0,Ian Custódio dos Anjos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,,,,,,,,,,,,,,,,,,,
701,124340,Allyson,,7,Allyson,2,allyson,1.9,Cuiabá,2,3,1371,3.98,Allyson Aires dos Santos,-0.02,2.05,https://s.sde.globo.com/media/person_role/2023/04/06/photo_220x220.png,,,,2.0,1.0,,4.0,,,,,,,,,,,,
702,124358,João Vitor,,6,J. Vitor,0,joao-vitor,0.0,Coritiba,2,2,294,1.0,João Vitor da Silva Almeida,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_99Ek8Df.png,,,,,,,,,,,,,,,,,,,
