,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.preco_num,atletas.status_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido_abreviado,atletas.nome,atletas.rodada_id,atletas.atleta_id,atletas.apelido,atletas.media_num,atletas.clube_id,atletas.foto,atletas.pontos_num,A,CA,DS,FC,FF,FS,G,PP,SG,V,FD,FT,I,PC,CV,GC,PS,DE,GS,DP,PI
468,True,Fortaleza,4,-0.26,8.03,7,,32,caio-alexandre,C. Alexandre,Caio Alexandre Souza e Silva,37,106323,Caio Alexandre,2.99,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,0.9,2.0,4.0,48.0,51.0,7.0,38.0,2.0,,,,4.0,1.0,4.0,,,,,,,,
469,False,Cruzeiro,2,0.0,3.0,6,,0,wesley-gasolina,W. Gasolina,Wesley David de Oliveira Andrade,37,106327,Wesley Gasolina,0.0,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,0.0,,,,,,,,,,,,,,,,,,,,,
470,False,Grêmio,4,0.0,4.0,6,,0,jhonata-robert,J. Robert,Jhonata Robert Alves da Silva,37,106371,Jhonata Robert,0.0,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,0.0,,,,,,,,,,,,,,,,,,,,,
471,False,Bragantino,3,0.0,5.87,5,,13,eduardo-santos,E. Santos,Eduardo Gonzaga Mendes Santos,37,106434,Eduardo Santos,3.85,280,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,0.0,1.0,2.0,6.0,14.0,2.0,8.0,1.0,,5.0,,2.0,1.0,,,,,,,,,
472,False,Vasco,1,0.0,2.0,6,,0,halls,Halls,Hedhe Halls Rocha da Silva,37,106682,Halls,0.0,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,0.0,,,,,,,,,,,,,,,,,,,,,
473,True,Botafogo,5,-0.15,2.91,6,,14,carlos-alberto,C. Alberto,Carlos Alberto Gomes da Silva Filho,37,106704,Carlos Alberto,1.82,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,0.5,,,3.0,4.0,3.0,5.0,2.0,,,,1.0,,,,,,1.0,,,,
474,False,São Paulo,4,0.0,7.53,5,,24,rodrigo-nestor,R. Nestor,Rodrigo Nestor Bertalia,37,106822,Rodrigo Nestor,2.63,276,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,0.0,2.0,3.0,18.0,27.0,12.0,19.0,1.0,,,,11.0,2.0,5.0,,1.0,,,,,,
475,False,São Paulo,2,0.0,6.74,6,,13,welington,Welington,Welington Damascena Santos,37,106824,Welington,4.04,276,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,0.0,,2.0,8.0,11.0,6.0,17.0,,,7.0,,,,1.0,,,,,,,,
476,False,São Paulo,2,0.0,4.38,6,,5,patryck,Patryck,Patryck Lanza dos Reis,37,106829,Patryck,5.92,276,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,0.0,,2.0,7.0,2.0,1.0,6.0,,,4.0,,,,,,,,,,,,
477,False,São Paulo,4,0.0,1.86,6,,5,talles-costa,T. Costa,Talles Macedo Toledo Costa,37,106830,Talles Costa,0.98,276,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,0.0,,1.0,2.0,4.0,1.0,3.0,,,,,2.0,,,,,,,,,,
478,True,São Paulo,5,0.37,3.21,2,,24,juan,Juan,Juan Santos da Silva,37,106831,Juan,2.25,276,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,2.2,1.0,2.0,21.0,18.0,4.0,26.0,1.0,,,,6.0,,12.0,,,,1.0,,,,
479,False,São Paulo,4,0.0,0.74,6,,1,pedro-vilhena,P. Vilhena,Pedro Veronez Vilhena,37,106832,Pedro Vilhena,0.0,276,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
480,False,Bragantino,3,0.0,4.55,6,,14,luan-patrick,L. Patrick,Luan Patrick Wiedthauper,37,106835,Luan Patrick,4.11,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,0.0,1.0,3.0,8.0,11.0,2.0,3.0,,,9.0,,1.0,,,,,,,,,,
481,False,Athlético-PR,2,0.0,4.73,5,,6,fernando,Fernando,Fernando Augusto Pereira Bueno Júnior,37,106950,Fernando,5.27,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,0.0,2.0,1.0,10.0,4.0,1.0,2.0,,,2.0,,,,,,,,,,,,
482,False,Fortaleza,3,0.0,4.0,6,,0,bernardo-schappo,B. Schappo,Bernardo Schappo,37,106977,Bernardo Schappo,0.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,0.0,,,,,,,,,,,,,,,,,,,,,
483,False,Cuiabá,4,0.0,1.51,6,,1,ricardo-cerqueira,R. Cerqueira,José Ricardo Batista Cerqueira,37,107039,Ricardo Cerqueira,0.5,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,0.0,,,,,,1.0,,,,,,,,,,,,,,,
484,False,Cruzeiro,5,0.0,2.09,6,,13,stenio,Stênio,Stenio Zanetti Toledo,37,107052,Stênio,0.89,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,0.0,,,5.0,8.0,3.0,2.0,,,,,4.0,,1.0,,,,,,,,
485,True,Bahia,5,0.07,5.03,2,,10,luciano-juba,L. Juba,Luciano Batista da Silva Júnior,37,107093,Luciano Juba,2.07,265,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_cccrqnA.png,1.6,1.0,,6.0,2.0,7.0,2.0,,,,,2.0,,,,,,,,,,
486,True,Palmeiras,4,0.95,6.67,7,,36,richard-rios,R. Ríos,Richard Ríos Montoya,37,107111,Richard Ríos,2.89,275,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,7.9,1.0,5.0,51.0,46.0,18.0,36.0,2.0,,,,8.0,,2.0,1.0,,,,,,,
487,False,Botafogo,4,0.0,7.0,5,,0,patrick-de-paula,P. Paula,Patrick de Paula Carreiro,37,107172,Patrick de Paula,0.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,0.0,,,,,,,,,,,,,,,,,,,,,
488,True,São Paulo,4,0.17,7.19,3,,31,michel-araujo,M. Araújo,Michel Daryl Araújo Villar,37,107173,Michel Araújo,3.13,276,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,4.7,1.0,3.0,38.0,27.0,10.0,40.0,2.0,,,,8.0,2.0,2.0,3.0,,,1.0,,,,
489,False,Corinthians,1,0.0,2.0,6,,0,matheus-donelli,M. Donelli,Matheus Planelles Donelli,37,107179,Matheus Donelli,0.0,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,0.0,,,,,,,,,,,,,,,,,,,,,
490,False,Athlético-PR,1,0.0,2.17,6,,5,leo-linck,L. Linck,Léo Matias Baiersdorf Linck,37,107183,Léo Linck,5.6,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,0.0,,2.0,,,,,,,1.0,,,,,,,,,22.0,6.0,1.0,
491,False,Athlético-PR,2,0.0,0.82,6,,5,vinicius-kaue,V. Kauê,Vinicius Kauê Ribeiro Ferreira,37,107186,Vinicius Kauê,-0.1,293,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,0.0,,1.0,4.0,6.0,,1.0,,,,,,,,,1.0,,,,,,
492,False,Athlético-PR,2,0.0,1.0,6,,0,leonardo-ataide,L. Ataíde,Leonardo Ataíde de Oliveira Siqueira,37,107191,Leonardo Ataíde,0.0,293,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
493,False,Athlético-PR,5,0.0,1.37,6,,17,romulo,Rômulo,Rômulo José Cardoso da Cruz,37,107197,Rômulo,0.91,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,0.0,,1.0,6.0,9.0,5.0,5.0,,,,,4.0,,2.0,,,,1.0,,,,
494,False,Palmeiras,2,0.0,2.2,6,,5,gustavo-garcia,G. Garcia,Gustavo Garcia dos Santos,37,107225,Gustavo Garcia,1.26,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,0.0,,1.0,4.0,5.0,2.0,3.0,,,1.0,,,,1.0,1.0,1.0,,,,,,
495,False,Bahia,4,0.0,3.0,6,,0,miqueias,Miqueias,Miqueias Cabral Evaristo,37,107232,Miqueias,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,0.0,,,,,,,,,,,,,,,,,,,,,
496,True,Palmeiras,2,0.56,6.5,6,,13,vanderlan,Vanderlan,Vanderlan Barbosa da Silva,37,107236,Vanderlan,4.11,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,4.4,2.0,5.0,24.0,19.0,2.0,5.0,,,4.0,,1.0,,1.0,,,,,,,,
497,True,Goiás,4,-1.28,1.54,6,,14,dodo,Dodô,Vinícius Rodrigues Adelino dos Santos,37,107375,Dodô,1.82,290,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,0.5,,1.0,5.0,5.0,2.0,9.0,2.0,,,,,,1.0,,,,,,,,
498,False,Santos,4,0.0,2.02,6,,8,luan-dias,L. Dias,Luan Dias da Silva,37,107416,Luan Dias,0.61,277,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,0.0,,3.0,7.0,10.0,,5.0,,,,,,,,,,,,,,,
499,True,Fluminense,4,-0.19,7.83,7,,29,andre,André,André Trindade da Costa Neto,37,107498,André,2.21,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,-0.3,,10.0,47.0,39.0,6.0,48.0,,,,,3.0,,,,1.0,,,,,,
500,False,Botafogo,3,0.0,1.0,6,,0,david-sousa,D. Sousa,David Sousa Albino,37,107509,David Sousa,0.0,263,https://s.sde.globo.com/media/person_role/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_220x220.png,0.0,,,,,,,,,,,,,,,,,,,,,
501,True,Coritiba,2,-0.16,9.93,7,,31,natanael,Natanael,Natanael Moreira Milouski,37,107554,Natanael,4.32,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_t78oWnD.png,3.9,1.0,7.0,75.0,47.0,5.0,32.0,,,6.0,,7.0,1.0,5.0,1.0,,,,,,,
502,False,Internacional,1,0.0,1.0,6,,0,emerson-junior,E. Júnior,Emerson Fabiano Kerber Júnior,37,107740,Emerson Júnior,0.0,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,0.0,,,,,,,,,,,,,,,,,,,,,
503,True,Vasco,4,0.08,4.48,6,,19,praxedes,Praxedes,Bruno Conceição Praxedes,37,107744,Praxedes,3.32,267,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,1.2,2.0,2.0,24.0,17.0,10.0,17.0,1.0,,,,6.0,,2.0,,,,,,,,
504,False,Bahia,1,0.0,7.74,6,,2,adriel,Adriel,Adriel Vasconcelos Ramos,37,107748,Adriel,5.25,265,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,0.0,,1.0,,,,1.0,,,1.0,,,,,,,,,7.0,1.0,,
505,False,Bahia,4,0.0,2.27,6,,9,diego-rosa,D. Rosa,Diego Gabriel Silva Rosa,37,107796,Diego Rosa,1.64,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,0.0,,,8.0,6.0,5.0,1.0,,,,,2.0,,,,,,,,,,
506,False,Cruzeiro,4,0.0,1.85,6,,4,fernando-henrique,F. Henrique,Fernando Henrique do Nascimento Pereira,37,107800,Fernando Henrique,-0.23,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,0.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
507,False,Grêmio,3,0.0,1.24,6,,2,nata,Natã,Natã Felipe de Amorim Santos,37,107801,Natã,1.95,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,0.0,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,
508,False,Internacional,4,0.0,1.98,5,,14,matheus-dias,M. Dias,Matheus dos Santos Dias,37,107809,Matheus Dias,0.73,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,0.0,,5.0,15.0,16.0,,4.0,,,,,,,,,,,,,,,
509,False,Goiás,2,0.0,4.05,6,,19,hugo,Hugo,Hugo Ferreira de Farias,37,107908,Hugo,4.52,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,0.0,1.0,2.0,28.0,33.0,8.0,8.0,1.0,,7.0,,5.0,,3.0,,,,,,,,
510,False,Corinthians,4,0.0,6.15,6,,20,fausto-vera,F. Vera,Fausto Mariano Vera,37,107950,Fausto Vera,2.04,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,0.0,2.0,6.0,24.0,26.0,8.0,10.0,,,,,4.0,,1.0,,,,,,,,
511,False,Coritiba,5,0.0,3.42,6,,14,garcez,Garcez,Maurício Garcez de Jesus,37,108131,Garcez,2.15,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_BtxMdJP.png,0.0,,,8.0,7.0,7.0,16.0,1.0,,,,1.0,,1.0,,,,,,,,
512,True,Cuiabá,5,0.03,3.49,6,,28,isidro-pitta,I. Pitta,Isidro Miguel Pitta Saldívar,37,108133,Isidro Pitta,2.14,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,0.2,1.0,,1.0,20.0,7.0,19.0,5.0,,,,2.0,1.0,6.0,,,,,,,,
513,False,América-MG,4,0.0,3.27,6,,6,javier-mendez,J. Méndez,Óscar Javier Méndez Albornoz,37,108163,Javier Méndez,1.57,327,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_WfF8P5B.png,0.0,,1.0,8.0,5.0,1.0,3.0,,,,,,,,,,,,,,,
514,False,Grêmio,4,0.0,2.54,6,,2,gustavinho,Gustavinho,Gustavo César Mendonça Gravino,37,108201,Gustavinho,1.4,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,0.0,,,,,1.0,4.0,,,,,,,,,,,,,,,
515,True,Goiás,5,-0.05,0.75,6,,3,breno,Breno,Breno Herculano Almeida,37,108211,Breno,0.4,290,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,-0.3,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,
516,False,Internacional,5,0.0,1.83,6,,4,gabriel-barros,G. Barros,Gabriel de Sousa Barros,37,108352,Gabriel Barros,0.1,285,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,0.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
517,True,São Paulo,5,0.49,4.93,7,,11,erison,Erison,Erison Danilo de Souza,37,108422,Erison,2.79,276,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,4.0,1.0,3.0,1.0,6.0,6.0,14.0,1.0,,,,3.0,2.0,1.0,,,,,,,,
518,False,Athlético-PR,5,0.0,2.53,6,,10,arriagada,Arriagada,Luciano Daniel Arriagada García,37,108624,Arriagada,0.48,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,0.0,,,2.0,14.0,3.0,6.0,,,,,1.0,,,,,,,,,,
519,False,Goiás,5,0.0,5.58,6,,19,joao-magno,J. Magno,João Victo Magno de Souza Machado,37,108715,João Magno,2.5,290,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,0.0,1.0,2.0,4.0,26.0,9.0,16.0,3.0,,,,7.0,,10.0,,,,1.0,,,,
520,True,Botafogo,5,-0.29,9.01,7,,31,victor-sa,V. Sá,João Victor Santos Sá,37,108946,Victor Sá,5.09,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,2.4,4.0,3.0,51.0,30.0,20.0,44.0,4.0,,,,15.0,,4.0,,,,1.0,,,,
521,False,Athlético-PR,4,0.0,0.75,6,,1,danielzinho,Danielzinho,Daniel Sergio Martins,37,109102,Danielzinho,0.0,293,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,0.0,,,,,,,,,,,,,,,,,,,,,
522,False,Botafogo,5,0.0,3.72,6,,4,matheus-nascimento,M. Nascimento,Matheus Nascimento de Paula,37,109114,Matheus Nascimento,2.58,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,0.0,,1.0,2.0,6.0,,3.0,1.0,,,,1.0,,,,,,,,,,
523,False,Botafogo,2,0.0,2.0,6,,0,dg,DG,Douglas da Silva Teixeira,37,109199,DG,0.0,263,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
524,False,Bragantino,5,0.0,1.0,6,,0,kawe,Kawê,Kawê Ferreira Godoy Viana,37,109246,Kawê,0.0,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,0.0,,,,,,,,,,,,,,,,,,,,,
525,False,Fortaleza,1,0.0,2.0,6,,0,kennedy,Kennedy,Antonio Kennedy Sousa de Almeida,37,109347,Kennedy,0.0,356,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,0.0,,,,,,,,,,,,,,,,,,,,,
526,False,Bahia,3,0.0,6.93,6,,7,raul-gustavo,R. Gustavo,Raul Gustavo Pereira Bicalho,37,109389,Raul Gustavo,3.87,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,0.0,,1.0,6.0,5.0,3.0,4.0,,,3.0,,,1.0,,,,,,,,,
527,False,Athlético-PR,5,0.0,2.34,6,,10,thiago-andrade,T. Andrade,Thiago Eduardo de Andrade,37,109404,Thiago Andrade,0.7,293,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,0.0,,1.0,3.0,2.0,3.0,3.0,,,,,1.0,,,,,,,,,,
528,True,Cruzeiro,4,0.04,2.47,2,,10,ian-luccas,I. Luccas,Ian Luccas Baroni Boetto,37,109412,Ian Luccas,0.15,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,0.7,,2.0,2.0,9.0,,3.0,,,,,2.0,,1.0,,,,,,,,
529,True,Fortaleza,4,-1.19,7.12,7,,26,calebe,Calebe,Calebe Gonçalves Ferreira da Silva,37,109461,Calebe,3.38,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,6.0,3.0,2.0,10.0,11.0,11.0,49.0,2.0,,,,12.0,1.0,3.0,,,,,,,,
530,True,Santos,5,-0.34,11.74,7,,29,marcos-leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,37,109497,Marcos Leonardo,6.04,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,-0.3,2.0,3.0,4.0,35.0,36.0,54.0,12.0,,,,17.0,1.0,22.0,,,,1.0,,,,
531,True,Santos,3,-0.94,8.97,3,,30,joaquim,Joaquim,Joaquim Henrique Pereira Silva,37,109563,Joaquim,4.66,277,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,1.9,2.0,5.0,54.0,25.0,13.0,20.0,1.0,,7.0,,9.0,1.0,,1.0,,,1.0,,,,
532,True,Fluminense,4,-1.78,4.68,7,,26,martinelli,Martinelli,Matheus Martinelli Lima,37,109573,Martinelli,2.04,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,1.2,2.0,2.0,21.0,36.0,5.0,20.0,2.0,,,,3.0,,1.0,,1.0,,,,,,
533,False,Goiás,5,0.0,2.57,6,,3,gabriel-novaes,G. Novaes,Gabriel Novaes Fernandes,37,109639,Gabriel Novaes,0.23,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,0.0,,,,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,
534,True,Botafogo,2,0.87,7.51,6,,20,hugo,Hugo,Hugo Gonçalves Ferreira Neto,37,109668,Hugo,5.58,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,7.0,2.0,1.0,40.0,28.0,5.0,13.0,,,10.0,,2.0,,,,,,,,,,
535,False,Botafogo,4,0.0,4.24,6,,21,segovinha,Segovinha,Matías Emanuel Segovia Torales,37,110055,Segovinha,2.02,263,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,0.0,1.0,2.0,23.0,5.0,3.0,13.0,,,,,4.0,,,,,,,,,,
536,False,Athlético-PR,1,0.0,1.0,6,,0,gabriel-pereira,G. Pereira,Gabriel Roberto Pereira,37,110251,Gabriel Pereira,0.0,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,0.0,,,,,,,,,,,,,,,,,,,,,
537,True,Palmeiras,6,-0.09,15.63,7,,37,abel-ferreira,A. Ferreira,Abel Fernando Moreira Ferreira,37,110506,Abel Ferreira,6.41,275,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,8.95,,,,,,,,,,20.0,,,,,,,,,,,
538,False,Grêmio,5,0.0,5.01,6,,12,lucas-besozzi,L. Besozzi,Lucas Agustín Besozzi,37,110512,Lucas Besozzi,2.21,284,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,0.0,1.0,1.0,5.0,4.0,1.0,6.0,1.0,,,,5.0,,,,,,,,,,
539,False,Bragantino,4,0.0,1.0,6,,0,caetano,Caetano,Gabriel Caetano Godoy de Andrade,37,110587,Caetano,0.0,280,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
540,False,Santos,1,0.0,1.0,6,,0,paulo-mazoti,P. Mazoti,Paulo Mazoti Azevedo,37,110602,Paulo Mazoti,0.0,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,0.0,,,,,,,,,,,,,,,,,,,,,
541,False,Palmeiras,1,0.0,1.0,6,,0,mateus,Mateus,Mateus Oliveira Mendes,37,110624,Mateus,0.0,275,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,0.0,,,,,,,,,,,,,,,,,,,,,
542,False,Goiás,5,0.0,2.0,6,,0,luiz-filipe,L. Filipe,Luiz Filipe dos Reis Silva,37,110632,Luiz Filipe,0.0,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,0.0,,,,,,,,,,,,,,,,,,,,,
543,False,Fortaleza,5,0.0,4.41,6,,14,machuca,Machuca,Imanol Machuca,37,110667,Machuca,2.41,356,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,0.0,,4.0,12.0,10.0,3.0,4.0,2.0,,,,5.0,,1.0,,,,,,,,
544,False,Athlético-PR,2,0.0,5.22,7,,18,esquivel,Esquivel,Lucas Ángel Esquivel,37,110668,Esquivel,3.63,293,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,0.0,1.0,3.0,27.0,21.0,2.0,26.0,,,4.0,,3.0,,,1.0,,,,,,,
545,False,Athlético-PR,1,0.0,3.0,6,,0,mycael,Mycael,Mycael Pontes Moreira,37,110698,Mycael,0.0,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,0.0,,,,,,,,,,,,,,,,,,,,,
546,False,Fluminense,1,0.0,1.87,6,,2,pedro-rangel,P. Rangel,Pedro Felipe de Faria Rangel,37,110708,Pedro Rangel,0.0,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,0.0,,1.0,,,,,,,,,,,,,,,,5.0,5.0,,
547,True,Bragantino,2,1.38,6.51,7,,22,andres-hurtado,A. Hurtado,José Andrés Hurtado Cheme,37,110715,Andrés Hurtado,3.71,280,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,9.5,,3.0,26.0,15.0,5.0,3.0,,,10.0,,2.0,,2.0,,,,,,,,
548,True,Atlético-MG,2,-1.87,10.71,6,,23,rubens,Rubens,Rubens Antônio Dias,37,110727,Rubens,5.58,282,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,0.0,1.0,4.0,56.0,33.0,5.0,18.0,1.0,,9.0,,4.0,,4.0,,,,,,,,
549,True,Fluminense,5,0.26,9.59,6,,25,john-kennedy,J. Kennedy,John Kennedy Batista de Souza,37,110759,John Kennedy,3.8,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,2.4,,9.0,12.0,24.0,17.0,27.0,5.0,,,,14.0,4.0,8.0,,,,2.0,,,,
550,True,Bahia,5,-0.17,7.52,7,,21,biel,Biel,Gabriel Teixeira Aragão,37,110760,Biel,4.71,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,1.6,1.0,4.0,15.0,18.0,16.0,45.0,5.0,,,,6.0,1.0,3.0,,,,,,,,
551,False,Coritiba,1,0.0,2.0,6,,0,marcao,Marcão,Marco Antônio Amorim de Oliveira Montes,37,110775,Marcão,0.0,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_WKiGPtW.png,0.0,,,,,,,,,,,,,,,,,,,,,
552,False,Vasco,4,0.0,4.63,5,,18,orellano,Orellano,Luca Nicolás Orellano,37,110776,Orellano,2.54,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,0.0,1.0,3.0,13.0,9.0,9.0,22.0,1.0,,,,4.0,,,,,,,,,,
553,False,Bragantino,2,0.0,3.49,6,,7,guilherme-lopes,G. Lopes,Guilherme Lopes de Almeida,37,110909,Guilherme Lopes,3.77,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,0.0,,,4.0,4.0,2.0,,,,4.0,,1.0,,,,,,,,,,
554,False,Goiás,5,0.0,1.37,6,,2,lucao,Lucão,Lucas Emmanuel Araujo Macedo,37,110928,Lucão,0.15,290,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,0.0,,,1.0,3.0,,,,,,,,,,,,,,,,,
