,atletas.pontos_num,atletas.apelido_abreviado,atletas.clube_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,atletas.apelido,atletas.jogos_num,atletas.preco_num,atletas.slug,atletas.nome,atletas.foto,atletas.variacao_num,atletas.status_id,atletas.entrou_em_campo,atletas.atleta_id,atletas.rodada_id,atletas.clube.id.full.name,CV,DE,DP,FC,FS,GC,GS,SG,A,CA,DS,FD,FF,G,I,FT,PP,PC,PS,V,PI
685,0.0,Simioni,290,,0.0,4,Simioni,0,1.0,simioni,Eduardo Simioni,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,0.0,6,False,121235,33,Goiás,,,,,,,,,,,,,,,,,,,,,
686,0.0,Kauan,356,,0.2,4,Kauan,1,1.48,kauan,Kauan Rodrigues da Silva,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,0.0,6,False,121237,33,Fortaleza,,,,1.0,1.0,,,,,,,,,,,,,,,,
687,0.0,Wendell,290,,0.0,5,Wendell,0,1.0,wendell,Wendell Silva Santos dos Santos,,0.0,6,False,121238,33,Goiás,,,,,,,,,,,,,,,,,,,,,
688,0.0,Mina,290,,0.0,3,Mina,0,1.0,mina,Luis Felipe Nascimento Miranda,https://s.sde.globo.com/media/person_role/2023/08/21/photo_FORMATO_5WnjHh9.png,0.0,6,False,121241,33,Goiás,,,,,,,,,,,,,,,,,,,,,
689,0.0,Alan,290,,0.0,4,Alan,0,1.0,alan,Alan Matheus Stence,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,0.0,6,False,121242,33,Goiás,,,,,,,,,,,,,,,,,,,,,
690,0.0,G. Freitas,1371,,0.0,5,Gabryel Freitas,0,2.0,gabryel-freitas,Gabryel Vinícius Araújo Freitas,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,0.0,6,False,121263,33,Cuiabá,,,,,,,,,,,,,,,,,,,,,
691,0.0,Pablo,1371,,3.6,5,Pablo,1,1.44,pablo,Pablo Henrique Almeida Silva,,0.0,6,False,121752,33,Cuiabá,,,,,,,,,,,3.0,,,,,,,,,,
692,0.0,P. Silva,267,,0.0,2,Paulinho Silva,0,1.0,paulinho-silva,Paulo Ricardo de Souza Babilônia,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,0.0,6,False,121766,33,Vasco,,,,,,,,,,,,,,,,,,,,,
693,0.0,Vitão,1371,,0.0,3,Vitão,1,1.32,vitao,Victor Matheus dos Santos Gonçalves,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,0.0,6,False,121779,33,Cuiabá,,,,,,,,,,,,,,,,,,,,,
694,0.0,André,284,,2.49,5,André,16,3.29,andre,André Henrique da Silva Martins,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,0.0,6,False,121792,33,Grêmio,,,,6.0,7.0,,,,,1.0,9.0,1.0,4.0,3.0,,,,,,,
695,0.0,J. Pedroso,294,,2.9,3,Jean Pedroso,7,2.07,jean-pedroso,Jean Henrique Carneiro Pedroso,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_QTICAoM.png,0.0,6,False,121796,33,Coritiba,,,,5.0,2.0,,,2.0,,1.0,10.0,,1.0,,,,,1.0,,,
696,0.8,Janderson,263,,1.34,5,Janderson,14,1.65,janderson,Janderson de Carvalho Costa,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,-0.62,6,True,121830,33,Botafogo,,,,9.0,3.0,,,,1.0,2.0,7.0,2.0,4.0,,1.0,1.0,,,,,
697,0.0,P. Scaramussa,277,,0.0,2,Pedrinho Scaramussa,0,1.0,pedrinho-scaramussa,Pedro Henrique Cunha Scaramussa,,0.0,6,False,121984,33,Santos,,,,,,,,,,,,,,,,,,,,,
698,0.0,G. Manson,266,,-0.2,4,Giovanni Manson,3,1.56,giovanni-manson,Giovanni Manson Ribeiro,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,0.0,6,False,121985,33,Fluminense,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,
699,0.0,Fernando,283,,3.5,5,Fernando,1,2.29,fernando,Luis Fernando Santos Oliveira,,0.0,6,False,122127,33,Cruzeiro,,,,,,,,,,,3.0,,,,1.0,,,,,,
700,0.0,R. Barcellos,284,,0.0,5,Ronald Barcellos,0,3.0,ronald-barcellos,Ronald Barcellos Arantes,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,0.0,6,False,122233,33,Grêmio,,,,,,,,,,,,,,,,,,,,,
701,0.0,T. Dombroski,294,,0.93,3,Thiago Dombroski,6,0.9,thiago-dombroski,Thiago Dombroski Moreira,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_HL1Q189.png,0.0,5,False,122293,33,Coritiba,,,,9.0,1.0,,,1.0,,4.0,5.0,,1.0,,,,,,,,
702,0.0,Ryan,265,,3.19,2,Ryan,9,2.56,ryan,Ryan Carlos Santos de Sousa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,0.0,6,False,122300,33,Bahia,1.0,,,8.0,3.0,,,2.0,2.0,3.0,12.0,1.0,,,1.0,,,,,,
703,0.0,Kennedy,265,,0.0,5,Kennedy,0,1.0,kennedy,Kennedy Anderson Gomes Ferreira,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,6,False,122301,33,Bahia,,,,,,,,,,,,,,,,,,,,,
704,0.0,Lorran,262,,0.0,4,Lorran,0,3.0,lorran,Lorran Lucas Pereira de Sousa,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,0.0,6,False,122321,33,Flamengo,,,,,,,,,,,,,,,,,,,,,
705,0.0,Lyncon,267,,0.0,3,Lyncon,0,1.0,lyncon,Lyncon Correa Gonçalves,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,0.0,6,False,122378,33,Vasco,,,,,,,,,,,,,,,,,,,,,
706,-0.7,Talisson,280,,4.59,5,Talisson,7,2.86,talisson,Talisson de Almeida,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,-0.29,6,True,122393,33,Bragantino,,,,7.0,4.0,,,,,,6.0,1.0,1.0,3.0,,,,1.0,,,
707,0.0,Gustavinho,280,,1.4,4,Gustavinho,16,2.38,gustavinho,Gustavo Ribeiro Neves,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,0.0,6,False,122394,33,Bragantino,,,,12.0,4.0,,,,,1.0,10.0,2.0,3.0,1.0,,,,,,,
708,0.0,Ryan,264,,0.0,4,Ryan,0,1.0,ryan,Ryan Gustavo de Lima,,0.0,6,False,122396,33,Corinthians,,,,,,,,,,,,,,,,,,,,,
709,0.0,Adryan,264,,0.0,4,Adryan,0,1.0,adryan,Adryan Bezerra Silva,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,0.0,6,False,122398,33,Corinthians,,,,,,,,,,,,,,,,,,,,,
710,0.0,Felipe,285,,0.0,3,Felipe,0,1.0,felipe,Felipe de Souza Motta Marins,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,0.0,6,False,122419,33,Internacional,,,,,,,,,,,,,,,,,,,,,
711,0.0,Lucca,285,,1.1,5,Lucca,18,1.73,lucca,Lucca Holanda Sampaio Tavares,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,0.0,6,False,122420,33,Internacional,1.0,,,10.0,13.0,,,,1.0,2.0,6.0,3.0,7.0,,,,,,,,
712,0.0,Isaac,266,,0.87,4,Isaac,4,0.85,isaac,Isaac Rodrigues de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,0.0,6,False,122439,33,Fluminense,,,,,3.0,,,,,,1.0,,1.0,,,,,,,,
713,0.0,K. Almeida,266,,0.0,3,Kayky Almeida,0,1.0,kayky-almeida,Kayky Henrique Almeida Brandão da Silva,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,0.0,6,False,122441,33,Fluminense,,,,,,,,,,,,,,,,,,,,,
714,0.0,Barros,267,,1.39,4,Barros,8,1.66,barros,Cauan Lucas Barros da Luz,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,0.0,6,False,122485,33,Vasco,,,,8.0,3.0,,,,,2.0,3.0,,3.0,1.0,,,,,,,
715,0.0,Rayan,267,,2.63,5,Rayan,6,2.09,rayan,Rayan Vitor Simplício Rocha,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,0.0,6,False,122486,33,Vasco,,,,3.0,3.0,,,,,2.0,3.0,2.0,4.0,1.0,,,,,,,
716,0.0,Agner,266,,0.0,5,Agner,0,1.0,agner,Agner Moura Izigethy de Souza,https://s.sde.globo.com/media/person_role/2023/08/27/photo_FORMATO.png,0.0,6,False,122555,33,Fluminense,,,,,,,,,,,,,,,,,,,,,
717,0.0,Amorim,356,,0.0,4,Amorim,0,2.0,amorim,Alexsandro Amorim de Freitas Filho,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,0.0,6,False,122598,33,Fortaleza,,,,,,,,,,,,,,,,,,,,,
718,0.0,M. Belém,276,,2.45,3,Matheus Belém,2,0.9,matheus-belem,Matheus José Belém de Souza,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO.png,0.0,6,False,122602,33,São Paulo,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,
719,0.0,Japa,283,,2.0,4,Japa,1,1.44,japa,João Wellington Gadelha Melo de Oliveira,,0.0,6,False,122660,33,Cruzeiro,,,,,,,,,,,1.0,,1.0,,,,,,,,
720,0.0,B. Santos,290,,0.87,2,Bruno Santos,8,2.11,bruno-santos,Bruno Araújo dos Santos,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,0.0,6,False,122668,33,Goiás,,,,14.0,8.0,,,,,3.0,5.0,1.0,,,,1.0,,,,,
721,0.0,L. Cunha,280,,0.0,3,Lucas Cunha,0,4.0,lucas-cunha,Lucas de Souza Cunha,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,0.0,6,False,122755,33,Bragantino,,,,,,,,,,,,,,,,,,,,,
722,-0.3,Breno,327,,1.96,4,Breno,21,3.07,breno,Breno Cascardo Lemos,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_DHZhRWj.png,-0.57,6,True,122991,33,América-MG,,,,23.0,9.0,,,,,1.0,20.0,4.0,10.0,1.0,1.0,,,,,,
723,0.0,Pedro,264,,2.22,5,Pedro,12,1.93,pedro,Pedro Henrique Silva dos Santos,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,0.0,6,False,123022,33,Corinthians,,,,9.0,20.0,,,,,1.0,6.0,3.0,1.0,1.0,2.0,,,,1.0,,
724,0.0,T. Gomes,265,,0.0,1,Tiago Gomes,0,1.0,tiago-gomes,Tiago Gomes dos Santos,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,0.0,6,False,123054,33,Bahia,,,,,,,,,,,,,,,,,,,,,
725,0.0,Zinho,284,,1.8,5,Zinho,7,3.45,zinho,Luis Henrique Hoffmann,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,0.0,6,False,123153,33,Grêmio,,,,2.0,3.0,,,,1.0,,4.0,1.0,1.0,,1.0,,,,,,
726,0.0,Cadu,282,,0.45,5,Cadu,2,0.75,cadu,Carlos Eduardo Amaral Pereira de Castro,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,0.0,6,False,123359,33,Atlético-MG,,,,1.0,,,,,,,1.0,,,,,,,,,,
727,-0.1,Cauly,265,,3.85,4,Cauly,26,6.75,cauly,Cauly Oliveira Souza,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,-0.75,7,True,123360,33,Bahia,,,,21.0,24.0,,,,6.0,4.0,15.0,14.0,19.0,2.0,5.0,1.0,,,,,
728,0.0,P. Lima,275,,0.0,4,Pedro Lima,0,1.0,pedro-lima,Pedro Lima de Barros,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,0.0,6,False,123610,33,Palmeiras,,,,,,,,,,,,,,,,,,,,,
729,0.0,L. Ronier,294,,0.0,5,Lucas Ronier,0,1.0,lucas-ronier,Lucas Ronier Vieira Pires,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mLIvaG1.png,0.0,6,False,123648,33,Coritiba,,,,,,,,,,,,,,,,,,,,,
730,0.9,L. Guilherme,275,,1.62,4,Luis Guilherme,19,2.2,luis-guilherme,Luis Guilherme Lira dos Santos,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,-0.11,6,True,123713,33,Palmeiras,,,,11.0,22.0,,,,1.0,,4.0,3.0,5.0,,3.0,2.0,,,,,
731,0.0,Z. Guilherme,284,,0.0,2,Zé Guilherme,0,1.0,ze-guilherme,José Guilherme de Lima Costa,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,0.0,6,False,123717,33,Grêmio,,,,,,,,,,,,,,,,,,,,,
732,0.0,A. Zanella,293,,0.0,3,Arthur Zanella,0,1.0,arthur-zanella,Arthur Zanella Koerich,https://s.sde.globo.com/media/person_role/2023/05/17/photo_FORMATO_WxI37NH.png,0.0,6,False,123725,33,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
733,0.0,Everton,280,,0.0,5,Everton,0,1.0,everton,Everton Tiago Barella de Souza Messias,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,0.0,6,False,124158,33,Bragantino,,,,,,,,,,,,,,,,,,,,,
734,-1.1,H. Mosquera,280,,3.32,5,Henry Mosquera,15,5.01,henry-mosquera,Henry David Mosquera Sánchez,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,-1.18,7,True,124239,33,Bragantino,,,,24.0,15.0,,,,2.0,1.0,10.0,3.0,8.0,2.0,3.0,1.0,,,,,
735,0.0,Isaac,282,,-0.3,5,Isaac,1,1.1,isaac,Isaac Aguiar Tomich,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,0.0,6,False,124247,33,Atlético-MG,,,,1.0,,,,,,,,,,,,,,,,,
736,0.0,L. Santos,282,,0.0,2,Léo Santos,0,1.0,leo-santos,Leonardo dos Santos Lopes da Silva,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,0.0,6,False,124249,33,Atlético-MG,,,,,,,,,,,,,,,,,,,,,
737,0.0,P. Ataíde,282,,0.0,5,Pedro Ataíde,0,1.0,pedro-ataide,Pedro Ataide de Souza Oliveira,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,0.0,6,False,124250,33,Atlético-MG,,,,,,,,,,,,,,,,,,,,,
738,0.0,J. Corte,285,,-1.3,3,João Dalla Corte,1,0.74,joao-dalla-corte,João Paulo Dalla Corte,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_LXUkgfQ.png,0.0,6,False,124265,33,Internacional,,,,1.0,,,,,,,,,,,,,,1.0,,,
739,0.0,Rangel,285,,0.0,2,Rangel,0,1.0,rangel,Vinicius Rangel da Silva,https://s.sde.globo.com/media/person_role/2023/04/03/photo_220x220_4bRSbNP.png,0.0,6,False,124267,33,Internacional,,,,,,,,,,,,,,,,,,,,,
740,0.0,Ian,275,,0.5,2,Ian,1,0.82,ian,Ian Custódio dos Anjos,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,0.0,6,False,124313,33,Palmeiras,,,,,1.0,,,,,,,,,,,,,,,,
741,5.1,Allyson,1371,,3.67,3,Allyson,9,4.31,allyson,Allyson Aires dos Santos,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO.png,-0.08,6,True,124340,33,Cuiabá,,,,6.0,8.0,,,5.0,,1.0,5.0,,1.0,,,,,,,,
742,0.0,J. Vitor,294,,0.0,2,João Vitor,0,1.0,joao-vitor,João Vitor da Silva Almeida,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_99Ek8Df.png,0.0,6,False,124358,33,Coritiba,,,,,,,,,,,,,,,,,,,,,
743,0.0,M. Ponte,263,,6.2,2,Mateo Ponte,1,4.55,mateo-ponte,Mateo Ponte Costa,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_V0797EE.png,0.0,6,False,124481,33,Botafogo,,,,,,,,1.0,,,1.0,,,,,,,,,,
744,0.0,F. Negrucci,276,,-0.6,4,Felipe Negrucci,1,0.73,felipe-negrucci,Felipe Negrucci Berdague,https://s.sde.globo.com/media/person_role/2023/05/04/photo_FORMATO_X79ZKxw.png,0.0,6,False,124674,33,São Paulo,,,,2.0,,,,,,,,,,,,,,,,,
745,0.0,P. Vitor,282,,1.1,4,Paulo Vitor,1,1.04,paulo-vitor,Paulo Vitor Monteiro,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,0.0,6,False,124690,33,Atlético-MG,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
746,0.0,Nolasco,290,,0.0,3,Nolasco,0,1.0,nolasco,Daniel Camargo Nolasco,,0.0,6,False,124698,33,Goiás,,,,,,,,,,,,,,,,,,,,,
747,0.0,Arielson,283,,0.0,5,Arielson,0,1.0,arielson,Arielson Sampaio Galvão,https://s.sde.globo.com/media/person_role/2023/05/10/photo_220x220_gg52sKH.png,0.0,6,False,124699,33,Cruzeiro,,,,,,,,,,,,,,,,,,,,,
748,0.0,Leandro,276,,0.0,1,Leandro,0,1.0,leandro,Leandro Mathias Silva Bueno,,0.0,6,False,124701,33,São Paulo,,,,,,,,,,,,,,,,,,,,,
749,0.0,J. Henrique,266,,0.0,2,João Henrique,0,1.0,joao-henrique,João Henrique Mendes da Silva,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,0.0,6,False,124728,33,Fluminense,,,,,,,,,,,,,,,,,,,,,
750,2.8,N. Fernandes,284,,2.13,5,Nathan Fernandes,7,1.38,nathan-fernandes,Nathan Ribeiro Fernandes,https://s.sde.globo.com/media/person_role/2023/05/20/photo_FORMATO.png,-0.08,6,True,124757,33,Grêmio,,,,6.0,4.0,,,,,,1.0,2.0,4.0,1.0,1.0,,,,,,
751,0.0,G. Henrique,280,,0.0,3,Gustavo Henrique,0,1.0,gustavo-henrique,Gustavo Henrique da Silva,https://s.sde.globo.com/media/person_role/2023/05/20/photo_FORMATO_mWVV0xX.png,0.0,6,False,124758,33,Bragantino,,,,,,,,,,,,,,,,,,,,,
752,0.0,K. Elias,266,,0.0,5,Kauã Elias,0,1.0,kaua-elias,Kauã Elias Nogueira,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_e5AgUEU.png,0.0,6,False,124821,33,Fluminense,,,,,,,,,,,,,,,,,,,,,
753,0.0,Lian,284,,0.0,5,Lian,1,0.72,lian,Lian dos Santos da Silva,https://s.sde.globo.com/media/person_role/2023/05/26/photo_FORMATO_J0XOK33.png,0.0,6,False,124830,33,Grêmio,,,,,,,,,,,,,,,,,,,,,
754,0.0,R. Assis,294,,1.55,4,Ruan Assis,4,1.73,ruan-assis,Ruan Lucas de Assis,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8AiFV6n.png,0.0,6,False,124834,33,Coritiba,,,,,,,,,1.0,,,1.0,,,,,,,,,
755,0.0,R. Barcelos,327,,0.0,4,Rafa Barcelos,0,1.0,rafa-barcelos,Rafael Raul Barcelos,https://s.sde.globo.com/media/person_role/2023/10/23/photo_FORMATO_WjoT6i8.png,0.0,6,False,124917,33,América-MG,,,,,,,,,,,,,,,,,,,,,
756,0.0,Renato,264,,0.0,3,Renato,0,1.0,renato,Renato Santos da Cruz,https://s.sde.globo.com/media/person_role/2023/06/03/photo_220x220_kkl0avZ.png,0.0,6,False,124918,33,Corinthians,,,,,,,,,,,,,,,,,,,,,
757,0.0,W. Costa,284,,1.8,2,Wesley Costa,1,1.06,wesley-costa,Wesley da Costa Silva,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,0.0,6,False,125000,33,Grêmio,,,,2.0,,,,,,,2.0,,,,,,,,,,
758,0.0,Robert,283,,1.4,5,Robert,5,1.24,robert,Robert Vinicius Rodrigues Silva,https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,0.0,6,False,125050,33,Cruzeiro,,,,2.0,1.0,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,
759,1.99,A. Evangelista,290,,4.54,6,Armando Evangelista,23,9.74,armando-evangelista,Armando Evangelista Macedo Freitas,https://s.sde.globo.com/media/person_role/2023/06/09/photo_220x220_s6ZF5g9.png,-0.8,7,True,125081,33,Goiás,,,,,,,,,,,,,,,,,,,,6.0,
760,0.0,Viery,284,,0.0,3,Viery,0,1.0,viery,Viery Fernandes Santos Lopes,,0.0,6,False,125467,33,Grêmio,,,,,,,,,,,,,,,,,,,,,
761,0.0,Alisson,282,,-0.35,5,Alisson,4,0.74,alisson,Alisson Santana Lopes da Fonseca,,0.0,6,False,125469,33,Atlético-MG,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,
762,9.1,T. Kosloski,294,,4.84,6,Thiago Kosloski,20,10.99,thiago-kosloski,Thiago Kosloski,https://s.sde.globo.com/media/person_role/2023/06/27/photo_FORMATO.png,0.99,7,True,125470,33,Coritiba,,,,,,,,,,,,,,,,,,,,7.0,
763,0.0,Serginho,267,,2.43,5,Serginho,6,3.32,serginho,Sérgio Antonio de Luiz Junior,https://s.sde.globo.com/media/person_role/2023/06/27/photo_FORMATO_CF5cmRB.png,0.0,6,False,125471,33,Vasco,,,,5.0,7.0,,,,,1.0,4.0,,1.0,1.0,,,,,,,
764,4.1,G. Moscardo,264,,2.74,4,Gabriel Moscardo,14,3.74,gabriel-moscardo,Gabriel Silva Moscardo de Salles,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_3w25yIa.png,0.21,6,True,125487,33,Corinthians,,,,15.0,6.0,,,,,5.0,32.0,1.0,3.0,,,1.0,,,,,
765,0.0,J. Pedro,264,,0.0,3,João Pedro,0,1.0,joao-pedro,João Pedro de Sousa Rodrigues,https://s.sde.globo.com/media/person_role/2023/08/19/photo_220x220.png,0.0,6,False,125488,33,Corinthians,,,,,,,,,,,,,,,,,,,,,
766,0.0,J. Gabriel,294,,0.0,4,Jean Gabriel,0,1.0,jean-gabriel,Jean Gabriel Silveira,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_zBglDNB.png,0.0,6,False,125551,33,Coritiba,,,,,,,,,,,,,,,,,,,,,
767,0.0,Dudu,293,,0.0,4,Dudu,0,1.0,dudu,Eduardo Kogitzki Anastacio,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,0.0,6,False,125746,33,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
768,0.0,P. Morisco,294,,0.0,1,Pedro Morisco,0,1.0,pedro-morisco,Pedro Luccas Morisco da Silva,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uEqzzMU.png,0.0,6,False,125803,33,Coritiba,,,,,,,,,,,,,,,,,,,,,
769,0.0,R. Monteiro,266,,0.0,2,Rafael Monteiro,0,1.0,rafael-monteiro,Rafael Monteiro Reis,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,0.0,6,False,125804,33,Fluminense,,,,,,,,,,,,,,,,,,,,,
770,4.5,Zapelli,293,,3.45,4,Zapelli,15,5.55,zapelli,Bruno Zapelli,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,0.18,7,True,125926,33,Athlético-PR,,,,13.0,10.0,,,,1.0,,16.0,3.0,15.0,1.0,1.0,1.0,,,,,
771,0.9,D. Oliveira,294,,3.77,5,Diogo Oliveira,11,5.08,diogo-oliveira,Diogo de Oliveira Barbosa,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_j3yYqW0.png,-0.35,6,True,125992,33,Coritiba,,,,14.0,7.0,,,,1.0,1.0,16.0,6.0,5.0,1.0,1.0,,,,,,
772,0.0,Y. Quintero,280,,0.53,4,Yani Quintero,3,1.53,yani-quintero,Yani David Quintero Rivas,https://s.sde.globo.com/media/person_role/2023/07/29/photo_FORMATO_jnLuJep.png,0.0,6,False,126010,33,Bragantino,,,,5.0,1.0,,,,,1.0,3.0,,,,,,,,,,
773,0.0,Ythallo,276,,0.0,3,Ythallo,0,1.0,ythallo,Ythallo Rycklem Rodrigues de Oliveira,https://s.sde.globo.com/media/person_role/2023/07/16/photo_220x220.png,0.0,6,False,126013,33,São Paulo,,,,,,,,,,,,,,,,,,,,,
774,0.0,G. Toebe,263,,0.0,1,Gabriel Toebe,0,1.0,gabriel-toebe,Gabriel Toebe Studt,https://s.sde.globo.com/media/person_role/2023/07/22/photo_220x220_FGWBPMe.png,0.0,6,False,126095,33,Botafogo,,,,,,,,,,,,,,,,,,,,,
775,0.0,Freddy,284,,0.5,5,Freddy,1,0.94,freddy,Freddy Ariel Noguera Rolon,,0.0,6,False,126116,33,Grêmio,,,,,1.0,,,,,,,,,,,,,,,,
776,0.0,G. Gomes,284,,0.0,5,Gustavo Gomes,0,1.0,gustavo-gomes,Gustavo Nunes Fernandes Gomes,,0.0,6,False,126117,33,Grêmio,,,,,,,,,,,,,,,,,,,,,
777,0.0,Marcelinho,280,,0.0,5,Marcelinho,0,1.0,marcelinho,Marcelo Braz da Silva,https://s.sde.globo.com/media/person_role/2023/07/23/photo_220x220.png,0.0,6,False,126120,33,Bragantino,,,,,,,,,,,,,,,,,,,,,
778,0.0,Paulinho,267,,3.37,4,Paulinho,14,6.31,paulinho,Paulo Lucas Santos de Paula,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO.png,0.0,7,False,126182,33,Vasco,1.0,,,44.0,42.0,,,,1.0,5.0,31.0,,4.0,,,1.0,,1.0,,,
779,4.0,D. Lacerda,1371,,2.03,5,Derik Lacerda,12,4.08,derik-lacerda,Derik Gean Severino Lacerda,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_0IUGoh3.png,0.28,6,True,126216,33,Cuiabá,,,,16.0,15.0,,,,1.0,,5.0,1.0,8.0,,,1.0,,,,,
780,0.0,Justen,266,,0.0,3,Justen,0,1.0,justen,Lucas da Silva Justen,https://s.sde.globo.com/media/person_role/2023/08/13/photo_FORMATO_vvcfyXi.png,0.0,6,False,126387,33,Fluminense,,,,,,,,,,,,,,,,,,,,,
781,3.7,M. Silvera,277,,3.48,5,Maxi Silvera,8,5.16,maxi-silvera,Maximiliano Joaquín Silvera Cabo,https://s.sde.globo.com/media/person_role/2023/08/30/photo_220x220_DYNlrRE.png,0.6,6,True,126910,33,Santos,,,,3.0,9.0,,,,1.0,,4.0,4.0,2.0,1.0,,,,,,,
782,0.0,Samuel,327,,0.0,2,Samuel,0,1.0,samuel,Samuel Alves Barroso,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_nRNhrGP.png,0.0,6,False,126995,33,América-MG,,,,,,,,,,,,,,,,,,,,,
