,atletas.media_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.pontos_num,atletas.nome,atletas.clube_id,atletas.apelido_abreviado,atletas.posicao_id,atletas.clube.id.full.name,atletas.rodada_id,DS,FC,FS,CA,FD,FF,G,PS,SG,I,V,A,FT,CV,DE,GS,DP,PC,PP,GC
552,0.0,gustavo-apis,0,Gustavo Apis,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,2.54,110947,2.0,6,0.0,0.0,Gustavo Apis Pascoal de Farias,266,G. Apis,4,Fluminense,8,,,,,,,,,,,,,,,,,,,,
553,0.0,kayque,0,Kayque,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,6.8,110962,5.0,6,0.0,0.0,Kayque Luiz Pereira,263,Kayque,4,Botafogo,8,,,,,,,,,,,,,,,,,,,,
554,0.0,robson,0,Robson,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,2.54,111172,2.0,6,0.0,0.0,Robson Luiz dos Santos Nascimento,327,Robson,1,América-MG,8,,,,,,,,,,,,,,,,,,,,
555,0.0,alix-vinicius,0,Alix Vinicius,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,3.96,111246,3.0,6,0.0,0.0,Alix Vinicius de Souza Sampaio,356,A. Vinicius,3,Fortaleza,8,,,,,,,,,,,,,,,,,,,,
556,2.44,gustavo-martins,5,Gustavo Martins,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,1.44,111309,2.25,6,0.22,2.3,Gustavo Martins de Souza Santos,284,G. Martins,3,Grêmio,8,6.0,4.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,
557,1.52,sorriso,4,Sorriso,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,0.79,111333,3.35,6,-0.3,1.2,Marcos Vinicios Moura,280,Sorriso,5,Bragantino,8,1.0,,5.0,,2.0,,,,,,,,,,,,,,,
558,0.7,felipe-augusto,2,Felipe Augusto,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,-0.07,111408,1.43,6,-0.37,-0.3,Felipe Augusto da Silva,264,F. Augusto,5,Corinthians,8,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
559,5.04,antonio-oliveira,3,António Oliveira,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,2.6,111578,5.46,7,-0.17,4.26,António José Cardoso de Oliveira,1371,A. Oliveira,6,Cuiabá,8,,,,,,,,,,,1.0,,,,,,,,,
560,0.0,juan-christian,0,Juan Christian,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,1.12,111633,1.0,6,0.0,0.0,Juan Christian Pereira Coelho,283,J. Christian,5,Cruzeiro,8,,,,,,,,,,,,,,,,,,,,
561,0.0,gustavo-vilar,1,Gustavo Vilar,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,1.57,111644,1.32,6,0.0,0.0,Gustavo Vilar dos Santos,294,G. Vilar,3,Coritiba,8,,,,,,,,,,,,,,,,,,,,
562,0.0,rodrigo-varanda,0,Rodrigo Varanda,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,2.54,111652,2.0,6,0.0,0.0,Rodrigo Santos Varanda,327,R. Varanda,5,América-MG,8,,,,,,,,,,,,,,,,,,,,
563,4.01,adson,7,Adson,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,4.55,111682,5.96,7,1.2,7.7,Adson Ferreira Soares,264,Adson,4,Corinthians,8,16.0,4.0,8.0,,2.0,5.0,,,,3.0,,,,,,,,,,
564,0.0,matheus-cadorini,0,Matheus Cadorini,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,3.96,111688,3.0,6,0.0,0.0,Matheus Alfredo Cadorini da Silva,294,M. Cadorini,5,Coritiba,8,,,,,,,,,,,,,,,,,,,,
565,0.0,bruno-guimaraes,0,Bruno Guimarães,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,1.12,111689,1.0,6,0.0,0.0,Bruno Guimarães de Souza,356,B. Guimarães,1,Fortaleza,8,,,,,,,,,,,,,,,,,,,,
566,4.25,matheus-cunha,4,Matheus Cunha,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,2.96,111690,4.71,7,0.71,5.0,Matheus Cunha Queiroz,262,M. Cunha,1,Flamengo,8,,,,,,,,,1.0,,,,,,14.0,2.0,,,,
567,0.0,mateusao,0,Mateusão,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,2.54,111694,2.0,6,0.0,0.0,Mateus Dias Lima,262,Mateusão,5,Flamengo,8,,,,,,,,,,,,,,,,,,,,
568,0.0,lucas-mezenga,0,Lucas Mezenga,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,2.54,111713,2.0,6,0.0,0.0,Lucas de Souza Mombra Rosa,263,L. Mezenga,3,Botafogo,8,,,,,,,,,,,,,,,,,,,,
569,0.8,giovani,1,Giovani,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,3.82,111759,2.99,6,0.0,0.0,Giovani Henrique Amorim da Silva,275,Giovani,5,Palmeiras,8,,,,,,1.0,,,,,,,,,,,,,,
570,2.08,fabinho,5,Fabinho,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,2.56,111760,3.95,6,0.0,0.0,Fábio Silva de Freitas,275,Fabinho,4,Palmeiras,8,7.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,
571,0.0,cadu,0,Cadu,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,1.12,111761,1.0,6,0.0,0.0,Carlos Eduardo Piekny Neves,267,Cadu,1,Vasco,8,,,,,,,,,,,,,,,,,,,,
572,0.0,jp-galvao,0,JP Galvão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,1.12,111763,1.0,6,0.0,0.0,João Pedro Galvão de Carvalho,263,J. Galvão,4,Botafogo,8,,,,,,,,,,,,,,,,,,,,
573,0.9,rodrigo,8,Rodrigo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,0.11,111766,3.86,6,-0.12,0.0,Rodrigo Alves de Holanda Santos,267,Rodrigo,4,Vasco,8,7.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,
574,1.7,marlon-gomes,4,Marlon Gomes,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,0.77,111769,4.24,6,0.0,0.0,Marlon Gomes Claudino,267,M. Gomes,4,Vasco,8,5.0,5.0,3.0,,,1.0,,,,,,,,,,,,,,
575,1.31,arthur-sales,7,Arthur Sales,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,0.27,111771,2.38,6,0.0,0.0,Arthur de Oliveira Sales,265,A. Sales,5,Bahia,8,3.0,2.0,6.0,,2.0,1.0,,,,,,,,,,,,,,
576,3.5,thomas-luciano,6,Thomas Luciano,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,0.82,111819,5.46,6,0.0,0.0,Thomas Luciano Trindade Mathias,284,T. Luciano,2,Grêmio,8,7.0,9.0,6.0,,,3.0,,,2.0,1.0,,,,,,,,,,
577,0.25,kayky,4,Kayky,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,0.85,111829,2.17,6,0.0,0.0,Kayky da Silva Chagas,265,Kayky,5,Bahia,8,,2.0,,,,2.0,,,,,,,,,,,,,,
578,0.0,jefte,0,Jefté,https://s.sde.globo.com/media/person_role/2021/05/18/798016d0e1bd3a074fdfe3fbda8bd197_FORMATO.png,0.1,111832,1.0,6,0.0,0.0,Jefté Vital da Silva Dias,266,Jefté,2,Fluminense,8,,,,,,,,,,,,,,,,,,,,
579,0.0,felipe-andrade,0,Felipe Andrade,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,1.12,111839,1.0,6,0.0,0.0,Felipe de Andrade Vieira,266,F. Andrade,3,Fluminense,8,,,,,,,,,,,,,,,,,,,,
580,1.2,arthur,1,Arthur,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,0.78,111841,1.04,6,0.04,1.2,Arthur Wenderrosky Sanches,266,Arthur,4,Fluminense,8,1.0,,,,,,,,,,,,,,,,,,,
581,5.1,mateusinho,5,Mateusinho,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,2.31,111879,6.42,6,0.0,0.0,Matheus da Silva Duarte,1371,Mateusinho,2,Cuiabá,8,13.0,7.0,10.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
582,2.9,guilherme-biro,1,Guilherme Biro,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,3.94,111891,3.3,6,0.0,0.0,Guilherme Sucigan Mafra Cunha,264,G. Biro,4,Corinthians,8,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
583,0.0,diego-hernandez,0,Diego Hernández,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,0.1,111945,7.0,6,0.0,0.0,Diego Manuel Hernández González,263,D. Hernández,4,Botafogo,8,,,,,,,,,,,,,,,,,,,,
584,0.92,quagliata,5,Quagliata,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_kkqhEEK.png,1.08,111949,2.86,6,0.21,1.7,Nicolás Quagliata Platero,1371,Quagliata,5,Cuiabá,8,2.0,3.0,3.0,,,2.0,,,,,,,,,,,,,,
585,3.4,julian-palacios,7,Julián Palacios,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,-0.2,111996,5.32,7,-0.81,-0.6,Julián Eduardo Palacios,290,J. Palacios,4,Goiás,8,6.0,8.0,19.0,1.0,2.0,4.0,,,,1.0,,1.0,,,,,,,,
586,5.12,lucas-beraldo,6,Lucas Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,1.83,112136,6.56,7,-0.89,2.9,Lucas Lopes Beraldo,276,L. Beraldo,3,São Paulo,8,10.0,2.0,3.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,
587,6.51,bitello,7,Bitello,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,6.8,112140,13.17,7,0.0,0.0,João Paulo de Souza Mares,284,Bitello,4,Grêmio,8,14.0,8.0,19.0,1.0,3.0,4.0,2.0,,,1.0,,,,,,,,,,
588,-0.3,paulo-victor,1,Paulo Victor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,3.14,112141,2.39,6,0.0,0.0,Paulo Victor de Almeida Barbosa,267,P. Victor,2,Vasco,8,,1.0,,,,,,,,,,,,,,,,,,
589,0.0,thalisson-gabriel,0,Thalisson Gabriel,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,1.12,112367,1.0,6,0.0,0.0,Thalisson Gabriel Pereira Moreira,294,T. Gabriel,3,Coritiba,8,,,,,,,,,,,,,,,,,,,,
590,2.26,emerson-ramon,5,Emerson Ramon,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,0.49,112370,4.57,6,0.0,0.0,Emerson Ramon Bezerra Oliveira,1371,E. Ramon,5,Cuiabá,8,2.0,3.0,7.0,,2.0,5.0,,,,1.0,,,,,,,,,,
591,4.0,gabriel-grando,6,Gabriel Grando,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,1.75,112616,5.46,7,0.0,0.0,Gabriel Hamester Grando,284,G. Grando,1,Grêmio,8,,,2.0,1.0,,,,,1.0,,,,,,29.0,10.0,,,,
592,0.0,kaiki,0,Kaiki,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,3.96,112709,3.0,6,0.0,0.0,Kaiki Bruno da Silva,283,Kaiki,2,Cruzeiro,8,,,,,,,,,,,,,,,,,,,,
593,3.87,lucas-barbosa,3,Lucas Barbosa,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,2.0,112886,5.49,6,0.0,0.0,Lucas Henrique Barbosa,277,L. Barbosa,4,Santos,8,9.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,
594,-0.05,capasso,2,Capasso,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,0.04,112913,2.47,2,-0.84,-0.1,Manuel Vicente Capasso,267,Capasso,3,Vasco,8,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
595,0.0,werton,0,Werton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,2.54,112984,2.0,6,0.0,0.0,Werton de Almeida Rêgo,262,Werton,5,Flamengo,8,,,,,,,,,,,,,,,,,,,,
596,3.7,flaco-lopez,3,Flaco López,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,2.07,113103,7.51,6,0.0,0.0,José Manuel Alberto López,275,F. López,5,Palmeiras,8,2.0,5.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
597,0.0,kauan,0,Kauan,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,1.12,113154,1.0,6,0.0,0.0,Kauan Silva Sales,282,Kauan,2,Atlético-MG,8,,,,,,,,,,,,,,,,,,,,
598,0.0,nathan-mendes,0,Nathan Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,5.38,113157,4.0,6,0.0,0.0,Nathan Gabriel de Souza Mendes,276,N. Mendes,2,São Paulo,8,,,,,,,,,,,,,,,,,,,,
599,0.0,michel,0,Michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,2.54,113159,2.0,6,0.0,0.0,Michel Augusto Modesto Rafael dos Santos,275,Michel,3,Palmeiras,8,,,,,,,,,,,,,,,,,,,,
600,0.0,lomonaco,0,Lomónaco,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,3.96,113203,3.0,5,0.0,0.0,Kevin Joel Lomónaco,280,Lomónaco,3,Bragantino,8,,,,,,,,,,,,,,,,,,,,
601,4.24,pablo-maia,8,Pablo Maia,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,6.45,113359,7.34,7,1.71,11.0,Pablo Gonçalves Maia Fortunato,276,P. Maia,4,São Paulo,8,14.0,14.0,3.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,
602,0.0,diogo-batista,0,Diogo Batista,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,1.12,113384,1.0,6,0.0,0.0,Diogo Batista de Souza,294,D. Batista,2,Coritiba,8,,,,,,,,,,,,,,,,,,,,
603,3.15,bruninho,6,Bruninho,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,2.14,113558,9.25,6,0.0,0.0,Bruno Gonçalves de Jesus,280,Bruninho,4,Bragantino,8,3.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,
604,0.0,kevin,0,Kevin,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,1.12,113663,1.0,6,0.0,0.0,Kevin Santos Lopes de Macedo,275,Kevin,5,Palmeiras,8,,,,,,,,,,,,,,,,,,,,
605,0.0,ryan-luka,0,Ryan Luka,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,1.12,113667,1.0,6,0.0,0.0,Ryan Luka Cordeiro de Souza,262,R. Luka,5,Flamengo,8,,,,,,,,,,,,,,,,,,,,
606,0.03,du-queiroz,3,Du Queiroz,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,0.63,113687,2.14,6,0.0,0.0,Eduardo Santos Queiroz,264,D. Queiroz,4,Corinthians,8,2.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,
607,0.0,andre-luiz,0,André Luiz,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,2.54,114174,2.0,6,0.0,0.0,André Luiz Inácio da Silva,262,A. Luiz,5,Flamengo,8,,,,,,,,,,,,,,,,,,,,
608,6.4,lucas-pires,6,Lucas Pires,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,1.53,114374,8.46,7,-0.99,2.4,Lucas Pires Silva,277,L. Pires,2,Santos,8,15.0,3.0,9.0,,1.0,1.0,,,3.0,2.0,,,,,,,,,,
609,0.0,cleiton,0,Cleiton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,3.96,114790,3.0,6,0.0,0.0,Cleiton Santana dos Santos,262,Cleiton,3,Flamengo,8,,,,,,,,,,,,,,,,,,,,
610,6.15,vitor-roque,8,Vitor Roque,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,7.11,114802,11.04,7,2.32,12.1,Vitor Hugo Roque Ferreira,293,V. Roque,5,Athlético-PR,8,6.0,11.0,16.0,,3.0,6.0,3.0,,,1.0,,1.0,,,,,,,,
611,0.0,luciano,0,Luciano,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,2.54,114888,2.0,6,0.0,0.0,Luciano Silva Santos,280,Luciano,4,Bragantino,8,,,,,,,,,,,,,,,,,,,,
612,0.0,peruchi,0,Peruchi,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,1.12,114893,1.0,6,0.0,0.0,Vinicius Pasquini Peruchi,1371,Peruchi,1,Cuiabá,8,,,,,,,,,,,,,,,,,,,,
613,1.25,miguelito,2,Miguelito,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,0.81,115025,1.57,6,0.0,0.0,Miguel Àngel Terceros,277,Miguelito,4,Santos,8,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
614,3.8,thauan-lara,4,Thauan Lara,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,3.78,115061,3.41,6,0.78,6.4,Thauan Lara dos Santos,285,T. Lara,2,Internacional,8,4.0,3.0,7.0,,1.0,2.0,,,1.0,,,,,,,,,,,
615,4.33,matheus-franca,7,Matheus França,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,2.22,115100,7.92,2,-0.9,3.6,Matheus França de Oliveira,262,M. França,4,Flamengo,8,7.0,7.0,4.0,,,10.0,1.0,,,,,,2.0,,,,,,,
616,0.0,caio,0,Caio,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,3.96,115227,3.0,6,0.0,0.0,Caio Matheus da Silva,276,Caio,5,São Paulo,8,,,,,,,,,,,,,,,,,,,,
617,3.86,wesley,8,Wesley,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,2.1,115239,7.28,2,-0.31,3.4,Wesley Vinícius França Lima,262,Wesley,2,Flamengo,8,12.0,16.0,13.0,,1.0,,,,3.0,5.0,,,,,,,,1.0,,
618,7.4,naves,1,Naves,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,1.84,115246,2.31,6,0.0,0.0,Kaiky Marques Naves,275,Naves,3,Palmeiras,8,2.0,,,,,,,,1.0,,,,,,,,,,,
619,0.58,jhon-jhon,4,Jhon Jhon,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,1.07,115248,0.81,6,0.11,1.7,Jhonatan dos Santos Rosa,275,J. Jhon,4,Palmeiras,8,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
620,1.45,rwan,2,Rwan,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,1.85,115404,2.72,6,0.0,0.0,Rwan Philipe Rodrigues de Souza Cruz,267,Rwan,5,Vasco,8,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,
621,4.1,ceballos,3,Ceballos,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,0.8,115502,3.91,6,0.0,0.0,Brayan Andrés Ceballos Jiménez,356,Ceballos,3,Fortaleza,8,2.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,
622,0.0,marcos-victor,0,Marcos Victor,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,5.38,115537,4.0,6,0.0,0.0,Marcos Victor Ferreira da Silva,265,M. Victor,3,Bahia,8,,,,,,,,,,,,,,,,,,,,
623,1.6,arthur,1,Arthur,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,4.07,115562,3.25,6,0.0,0.0,Arthur Augusto de Matos Soares,327,Arthur,2,América-MG,8,2.0,6.0,2.0,,,,,,,,,,,,,,,,,
624,0.0,rodriguinho,0,Rodriguinho,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,3.96,115563,3.0,6,0.0,0.0,Rodrigo Henrique Santos de Souza,327,Rodriguinho,4,América-MG,8,,,,,,,,,,,,,,,,,,,,
625,0.87,mila,4,Mila,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,1.36,115671,1.2,6,0.41,2.2,Lucas Eduardo Müller - Milla,284,Mila,4,Grêmio,8,4.0,7.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
626,0.0,gabriel-delfim,0,Gabriel Delfim,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,2.54,115674,2.0,6,0.0,0.0,Gabriel Delfim Ferreira,282,G. Delfim,1,Atlético-MG,8,,,,,,,,,,,,,,,,,,,,
627,0.0,ze-vitor,0,Zé Vitor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,2.54,115733,2.0,6,0.0,0.0,José Vitor Geminiano Cavalieri,267,Z. Vitor,3,Vasco,8,,,,,,,,,,,,,,,,,,,,
628,0.0,pimentel,0,Pimentel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,2.54,115734,2.0,6,0.0,0.0,Eric Lima Pimentel,267,Pimentel,3,Vasco,8,,,,,,,,,,,,,,,,,,,,
629,0.0,jonathan,0,Jonathan,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,1.12,115870,1.0,6,0.0,0.0,Jonathan da Cruz Silva,280,Jonathan,2,Bragantino,8,,,,,,,,,,,,,,,,,,,,
630,2.56,lele,8,Lelê,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,0.6,115915,9.27,6,-0.46,0.8,Leanderson da Silva Genésio,266,Lelê,5,Fluminense,8,2.0,3.0,,1.0,,5.0,1.0,,,,,1.0,1.0,,,,,,,
631,2.71,endrick,7,Endrick,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,0.43,115959,6.98,2,-0.1,0.5,Endrick Felipe Moreira de Sousa,275,Endrick,5,Palmeiras,8,2.0,15.0,5.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,
632,1.96,denilson,5,Denilson,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,0.64,115986,2.85,6,0.0,0.0,Denilson Alves Borges,1371,Denilson,4,Cuiabá,8,9.0,7.0,5.0,3.0,,2.0,,,,,,,,,,,,,,
633,0.0,mateus-henrique,0,Mateus Henrique,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,1.12,115997,1.0,6,0.0,0.0,Mateus Henrique Alves Silva,327,M. Henrique,4,América-MG,8,,,,,,,,,,,,,,,,,,,,
634,1.65,adyson,2,Adyson,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,1.22,115998,2.43,5,0.0,0.0,Adyson do Nascimento Soares,327,Adyson,5,América-MG,8,3.0,1.0,,,,,,,,,,,,,,,,,,
635,0.75,matheus-goncalves,2,Matheus Gonçalves,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,0.75,116012,2.69,6,0.0,0.0,Matheus Gonçalves Martins,262,M. Gonçalves,4,Flamengo,8,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
636,1.9,igor-jesus,1,Igor Jesus,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,2.98,116013,2.52,6,0.0,0.0,Igor Jesus Lima,262,I. Jesus,4,Flamengo,8,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
637,2.66,victor-hugo,7,Victor Hugo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,0.13,116034,5.75,6,-0.53,0.0,Victor Hugo Gomes Silva,262,V. Hugo,4,Flamengo,8,8.0,1.0,7.0,,,1.0,,,,,,1.0,,,,,,,,
638,0.0,vitor-graziani,0,Vitor Graziani,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,1.12,116046,1.0,6,0.0,0.0,Vitor Hugo Santos Graziani,282,V. Graziani,4,Atlético-MG,8,,,,,,,,,,,,,,,,,,,,
639,0.0,rai,1,Raí,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,0.1,116048,2.11,6,-0.89,0.0,Raí da Silva Pessanha,263,Raí,4,Botafogo,8,,,,,,,,,,,,,,,,,,,,
640,7.15,cuiabano,2,Cuiabano,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,6.48,116065,5.29,6,3.27,11.1,Luís Eduardo Soares da Silva,284,Cuiabano,2,Grêmio,8,2.0,4.0,3.0,,1.0,3.0,1.0,,,,,,,,,,,,,
641,0.0,joao-moreira,0,João Moreira,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,3.96,116137,3.0,5,0.0,0.0,João Moreira Sanmartin Souza,276,J. Moreira,2,São Paulo,8,,,,,,,,,,,,,,,,,,,,
642,0.0,gabriel-silva,0,Gabriel Silva,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,1.12,116282,1.0,6,0.0,0.0,Gabriel Silva Azevedo Figueiredo,294,G. Silva,4,Coritiba,8,,,,,,,,,,,,,,,,,,,,
643,0.5,daniel-junior,2,Daniel Junior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,0.63,116432,2.6,6,0.0,0.0,Daniel de Melo Araújo Junior,283,D. Junior,4,Cruzeiro,8,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
