,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.variacao_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.slug,atletas.nome,atletas.jogos_num,atletas.status_id,atletas.media_num,atletas.apelido,atletas.minimo_para_valorizar,CA,DS,FC,FD,FF,FS,FT,I,PC,SG,A,CV,GC,DE,GS,G,PP,V,PS,DP,PI
76,False,L. Moura,0.0,30,São Paulo,276,5,70164,0.0,11.07,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_qMfh0Wo.png,lucas-moura,Lucas Rodrigues Moura da Silva,10,5,3.71,Lucas Moura,,,8.0,8.0,3.0,6.0,23.0,1.0,,1.0,,,,,,,1.0,,,,,
77,False,Rafael,0.0,30,Botafogo,263,2,70171,0.0,6.7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_yi6UvNz.png,rafael,Rafael Pereira da Silva,9,5,5.16,Rafael,,2.0,22.0,12.0,1.0,,5.0,,,,5.0,,1.0,,,,,,,,,
78,False,Fábio,0.0,30,Grêmio,284,2,70172,0.0,3.91,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ZWCqzu8.png,fabio,Fábio Pereira da Silva,9,6,2.07,Fábio,,3.0,9.0,5.0,,1.0,3.0,,,,,2.0,,,,,,,,,,
79,True,B. Uvini,0.14,30,Grêmio,284,3,70221,0.9,3.21,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png,bruno-uvini,Bruno Uvini,17,7,1.94,Bruno Uvini,,4.0,9.0,13.0,3.0,4.0,6.0,1.0,,1.0,2.0,,,,,,1.0,,,,,
80,False,D. Costa,0.0,30,Botafogo,263,5,70316,0.0,8.15,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,diego-costa,Diego da Silva Costa,8,6,2.84,Diego Costa,,3.0,5.0,8.0,3.0,1.0,4.0,,3.0,,,,,,,,2.0,,,,,
81,False,E. Sasha,0.0,30,Bragantino,280,5,70360,0.0,11.58,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,eduardo-sasha,Eduardo Colcenti Antunes,24,7,5.91,Eduardo Sasha,,3.0,8.0,18.0,10.0,16.0,35.0,3.0,7.0,,,2.0,,,,,10.0,,,,,
82,True,Gabriel,1.32,30,Coritiba,294,1,70449,10.5,6.43,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,gabriel,Gabriel Vasconcelos Ferreira - Vasconcellos,26,7,2.92,Gabriel,,3.0,,,,,2.0,,,,4.0,1.0,,,101.0,55.0,,,,,1.0,
83,True,Marllon,0.98,30,Cuiabá,1371,3,70666,6.8,7.98,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,marllon,Marllon Gonçalves Jerônimo Borges,26,7,3.33,Marllon,,7.0,27.0,22.0,3.0,7.0,13.0,,1.0,1.0,8.0,1.0,,,,,1.0,,,,,
84,True,E. Valencia,0.06,30,Internacional,285,5,70788,9.5,10.76,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,enner-valencia,Enner Remberto Valencia Lastra,14,7,5.11,Enner Valencia,,4.0,4.0,16.0,12.0,11.0,20.0,1.0,16.0,,,1.0,,,,,5.0,1.0,,,,
85,True,D. Barbosa,-0.14,30,Fluminense,266,2,70916,3.6,7.34,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,diogo-barbosa,Diogo Barbosa Mendanha,18,6,3.27,Diogo Barbosa,,2.0,16.0,7.0,1.0,2.0,17.0,,4.0,,4.0,1.0,,,,,1.0,,,,,
86,True,B. Henrique,1.16,30,Internacional,285,4,70944,8.5,8.62,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,bruno-henrique,Bruno Henrique Corsini,13,7,3.25,Bruno Henrique,,2.0,11.0,20.0,5.0,4.0,18.0,1.0,,,,,,,,,2.0,,,,,
87,True,Payet,-0.13,30,Vasco,267,4,70984,0.5,9.16,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,payet,Florent Dimitri Payet,9,7,2.55,Payet,,,3.0,3.0,1.0,2.0,9.0,,,,,1.0,,,,,1.0,,,,,
88,False,L. Cittadini,0.0,30,Bahia,265,4,70986,0.0,1.93,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,leo-cittadini,Leonardo Cittadini,10,6,1.15,Léo Cittadini,,1.0,8.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,,,
89,True,Maicon,0.56,30,Vasco,267,3,71227,7.9,6.47,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,maicon,Maicon Pereira Roque,10,7,3.78,Maicon,,2.0,10.0,4.0,1.0,1.0,4.0,,,,4.0,1.0,,,,,,,,,,
90,False,F. Miguel,0.0,30,Fortaleza,356,1,71571,0.0,8.8,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,fernando-miguel,Fernando Miguel Kaufmann,5,6,4.6,Fernando Miguel,,,,,,,,,,,1.0,,,,23.0,5.0,,,,,,
91,True,Weverton,0.34,30,Palmeiras,275,1,71631,6.5,10.22,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,weverton,Weverton Pereira da Silva,27,7,4.18,Weverton,,2.0,1.0,,,,5.0,,,,11.0,,,,77.0,21.0,,,,,,
92,True,G. Gómez,0.45,30,Palmeiras,275,3,71684,9.1,10.76,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,gustavo-gomez,Gustavo Raúl Gómez Portillo,27,7,4.57,Gustavo Gómez,,8.0,38.0,30.0,3.0,9.0,22.0,1.0,9.0,,10.0,1.0,,,,,2.0,,,,,
93,False,T. Galhardo,0.0,30,Fortaleza,356,5,71844,0.0,7.61,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,thiago-galhardo,Thiago Galhardo do Nascimento Rocha,24,6,3.85,Thiago Galhardo,,5.0,14.0,10.0,12.0,20.0,24.0,,8.0,,,2.0,,,,,4.0,,,,,
94,True,G. Pires,-0.05,30,Botafogo,263,4,71898,1.2,5.02,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,gabriel-pires,Gabriel Appelt Pires,10,6,3.41,Gabriel Pires,,1.0,22.0,11.0,3.0,5.0,5.0,,,,,1.0,1.0,,,,,,,,,
95,False,Iturbe,0.0,30,Grêmio,284,5,72134,0.0,4.07,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,iturbe,Juan Manuel Iturbe Arévalos,5,5,1.54,Iturbe,,,7.0,5.0,,,2.0,,2.0,,,,,,,,,,,,,
96,True,D. Avelar,0.31,30,América-MG,327,3,72142,1.7,5.71,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png,danilo-avelar,Danilo Fernando Avelar,21,7,3.61,Danilo Avelar,,3.0,24.0,36.0,7.0,12.0,12.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,3.0,,,,,
97,True,Everson,1.27,30,Atlético-MG,282,1,72294,8.5,8.01,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,everson,Everson Felipe Marques Pires,29,7,4.07,Everson,,5.0,,,,,8.0,,,,12.0,,,,82.0,23.0,,,,,,
98,False,F. Alves,0.0,30,São Paulo,276,1,72372,0.0,6.0,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,felipe-alves,Felipe Alves Raymundo,0,6,0.0,Felipe Alves,,,,,,,,,,,,,,,,,,,,,,
99,True,F. Diniz,-0.88,30,Fluminense,266,6,72391,2.64,14.02,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,fernando-diniz,Fernando Diniz Silva,30,6,5.03,Fernando Diniz,,,,,,,,,,,,,,,,,,,13.0,,,
100,False,G. Campanharo,0.0,30,Internacional,285,4,72497,0.0,5.12,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,gustavo-campanharo,Gustavo Campanharo,13,6,2.38,Gustavo Campanharo,,5.0,28.0,21.0,3.0,1.0,9.0,,,,,,,,,,,,,,,
101,True,Maguinho,-0.13,30,Goiás,290,2,72532,0.2,4.63,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,maguinho,Magno José da Silva,26,7,3.41,Maguinho,,6.0,33.0,61.0,,12.0,26.0,,,,8.0,,2.0,,,,2.0,,,1.0,,
102,False,M. Cavichioli,0.0,30,América-MG,327,1,72580,0.0,5.08,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_y1nPYhf.png,matheus-cavichioli,Matheus Fernando Cavichioli,13,6,2.09,Matheus Cavichioli,,,,1.0,,,1.0,,,,1.0,,1.0,1.0,42.0,28.0,,,,,2.0,
103,True,P. Henrique,-0.07,30,Internacional,285,5,72583,-0.1,5.72,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,pedro-henrique,Pedro Henrique Konzen Medina da Silva,21,6,2.4,Pedro Henrique,,2.0,16.0,36.0,6.0,15.0,15.0,,16.0,,,2.0,,,,,1.0,,,1.0,,
104,False,M. Kozlinski,0.0,30,Fortaleza,356,1,72595,0.0,4.92,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,mauricio-kozlinski,Maurício Kozlinski,1,6,6.0,Maurício Kozlinski,,,,,,,,,,,1.0,,,,1.0,,,,,,,
105,False,V. Hugo,0.0,30,Bahia,265,3,72605,0.0,6.67,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,vitor-hugo,Vitor Hugo Franchescoli de Souza,19,6,3.43,Vitor Hugo,,3.0,25.0,16.0,1.0,5.0,11.0,,,1.0,5.0,,,,,,1.0,,,,,
106,False,L. Adriano,0.0,30,Internacional,285,5,72772,0.0,6.94,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,luiz-adriano,Luiz Adriano de Souza da Silva,24,6,2.75,Luiz Adriano,,,10.0,11.0,7.0,9.0,20.0,2.0,3.0,,,1.0,1.0,,,,3.0,,,,,
107,False,Fernandinho,0.0,30,Athlético-PR,293,4,72775,0.0,5.32,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,fernandinho,Fernando Luiz Rosa,17,7,2.45,Fernandinho,,6.0,15.0,23.0,2.0,6.0,21.0,,1.0,1.0,,3.0,1.0,,,,1.0,,,,,
108,False,Mercado,0.0,30,Internacional,285,3,72951,0.0,4.78,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,mercado,Gabriel Iván Mercado,19,7,2.47,Mercado,,9.0,23.0,29.0,2.0,1.0,8.0,1.0,,,6.0,,1.0,,,,,,,,,
109,False,D. Borges,0.0,30,América-MG,327,2,73318,0.0,4.44,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png,daniel-borges,Daniel Fortunato Borges,8,6,1.3,Daniel Borges,,1.0,10.0,11.0,1.0,,3.0,1.0,,,,,1.0,,,,,,,,,
110,False,S. Xavier,0.0,30,Fluminense,266,2,73384,0.0,10.25,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,samuel-xavier,Samuel Xavier Brito,23,6,4.15,Samuel Xavier,,7.0,21.0,21.0,2.0,14.0,34.0,,4.0,,7.0,2.0,,,,,1.0,,,,,
111,False,J. Dias,0.0,30,Internacional,285,5,73479,0.0,3.14,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,jean-dias,Jean Dias da Costa,10,6,2.23,Jean Dias,,1.0,2.0,5.0,1.0,3.0,12.0,,1.0,,,1.0,,,,,1.0,,,,,1.0
112,True,B. Alves,-0.22,30,Grêmio,284,3,73620,0.0,5.52,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,bruno-alves,Bruno Fabiano Alves,23,7,1.94,Bruno Alves,,2.0,18.0,17.0,1.0,3.0,13.0,,2.0,,4.0,,,,,,,,,,,
113,True,G. Marques,-0.76,30,Goiás,290,5,73781,0.5,5.38,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,guilherme-marques,Guilherme Costa Marques,23,7,4.77,Guilherme Marques,,4.0,23.0,34.0,5.0,11.0,13.0,,3.0,,,6.0,1.0,,,,6.0,,,,,
114,False,R. Caio,0.0,30,Flamengo,262,3,73800,0.0,3.97,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,rodrigo-caio,Rodrigo Caio Coquette Russo,1,6,0.0,Rodrigo Caio,,,,,,,,,,,,,,,,,,,,,,
115,False,Aloísio,0.0,30,América-MG,327,5,73850,0.0,7.85,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png,aloisio,Aloísio dos Santos Gonçalves,12,6,4.57,Aloísio,,3.0,2.0,18.0,7.0,10.0,8.0,4.0,6.0,,,1.0,,,,,3.0,,,,,
116,False,B. Peres,0.0,30,Athlético-PR,293,2,73962,0.0,4.57,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,bruno-peres,Bruno da Silva Peres,3,6,1.43,Bruno Peres,,,,4.0,,,1.0,,,,1.0,,,,,,,,,,,
117,False,Alison,0.0,30,Santos,277,4,73974,0.0,3.03,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,alison,Alison Lopes Ferreira,5,5,1.24,Alison,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,,
118,False,G. Fernández,0.0,30,Botafogo,263,1,74061,0.0,6.23,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,gatito-fernandez,Roberto Junior Fernández Torres,1,6,2.0,Gatito Fernández,,,,,,,,,,,,,,,3.0,1.0,,,,,,
119,True,Rincón,-0.47,30,Santos,277,4,74187,0.9,7.16,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,rincon,Tomás Eduardo Rincón Hernández,9,7,4.53,Rincón,,4.0,15.0,22.0,,1.0,11.0,2.0,,,,1.0,,,,,2.0,,,,,
120,False,Madson,0.0,30,Athlético-PR,293,2,78077,0.0,5.99,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,madson,Madson Ferreira dos Santos,19,5,2.9,Madson,,3.0,6.0,16.0,3.0,2.0,16.0,,3.0,,5.0,2.0,,,,,1.0,,,,,
121,True,Everaldo,-0.38,30,Bahia,265,5,78117,-0.3,8.21,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,everaldo,Everaldo Stum,26,6,3.44,Everaldo,,5.0,11.0,22.0,11.0,9.0,21.0,,9.0,,,2.0,,,,,6.0,,,,,
122,False,Renê,0.0,30,Internacional,285,2,78445,0.0,10.37,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,rene,Renê Rodrigues Martins,24,7,4.84,Renê,,4.0,45.0,19.0,1.0,3.0,31.0,,1.0,,8.0,1.0,,,,,1.0,,,,,
123,True,J. Cafu,0.22,30,Cuiabá,1371,5,78580,1.7,6.37,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,jonathan-cafu,Jonathan Renato Barbosa,23,6,2.62,Jonathan Cafu,,3.0,24.0,24.0,4.0,6.0,31.0,,5.0,,,3.0,,,,,,,,2.0,,
124,False,Gabriel,0.0,30,Internacional,285,4,78605,0.0,5.12,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,gabriel,Gabriel Girotto Franco,11,6,1.85,Gabriel,,2.0,18.0,13.0,,2.0,6.0,,,,,,,,,,,,,,,
125,False,Ramiro,0.0,30,Cruzeiro,283,4,78715,0.0,5.62,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,ramiro,Ramiro Moschen Benetti,6,5,3.8,Ramiro,,3.0,9.0,8.0,1.0,4.0,,,,,,1.0,,,,,1.0,,,,,
126,True,Reinaldo,0.83,30,Grêmio,284,2,78850,9.2,8.64,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,reinaldo,Reinaldo Manoel da Silva,21,7,3.82,Reinaldo,,8.0,14.0,26.0,8.0,6.0,22.0,,3.0,1.0,4.0,5.0,2.0,,,,2.0,,,,,
127,True,T. Santos,0.61,30,Fluminense,266,4,78855,1.4,1.66,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,thiago-santos,Thiago dos Santos,11,6,0.4,Thiago Santos,,3.0,8.0,10.0,1.0,,5.0,,,,,,1.0,,,,,,,,,
128,True,V. Cuesta,-0.03,30,Botafogo,263,3,79113,3.1,10.27,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,victor-cuesta,Víctor Leandro Cuesta,27,7,4.71,Víctor Cuesta,,8.0,32.0,22.0,2.0,8.0,17.0,1.0,1.0,,14.0,1.0,,,,,1.0,,,,,
129,False,S. Romero,0.0,30,Fortaleza,356,5,79188,0.0,4.27,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,silvio-romero,Silvio Ezequiel Romero,17,6,1.64,Silvio Romero,,2.0,1.0,8.0,2.0,4.0,4.0,1.0,6.0,,,1.0,,,,,2.0,,,,,
130,True,F. Augusto,-0.38,30,Cuiabá,1371,4,79268,-0.3,1.49,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,filipe-augusto,Filipe Augusto Carvalho Souza,17,6,0.64,Filipe Augusto,,3.0,14.0,20.0,1.0,,10.0,,,,,,1.0,,,,,,,,,
131,True,R. Silva,-0.29,30,América-MG,327,3,79334,-0.6,2.04,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,ricardo-silva,Ricardo César Dantas da Silva,13,7,2.02,Ricardo Silva,,3.0,16.0,13.0,3.0,1.0,9.0,,,,1.0,,,,,,,,,,,
132,False,Cano,0.0,30,Fluminense,266,5,79631,0.0,13.22,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,cano,Germán Ezequiel Cano,26,6,4.29,Cano,,6.0,13.0,27.0,20.0,22.0,9.0,3.0,17.0,,,1.0,,,,,7.0,1.0,,,,
133,False,L. Silva,0.0,30,Cruzeiro,283,4,79701,0.0,4.49,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,lucas-silva,Lucas Silva Borges,16,7,3.14,Lucas Silva,,2.0,24.0,19.0,4.0,5.0,21.0,,1.0,,,2.0,,,,,,,,,,
134,False,Jesé,0.0,30,Coritiba,294,5,79825,0.0,5.4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,jese,Jesé Rodríguez Ruíz,3,6,0.0,Jesé,,,,,,,,,,,,,,,,,,,,,,
135,False,Y. Pikachu,0.0,30,Fortaleza,356,4,80196,0.0,7.4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,yago-pikachu,Glaybson Yago Souza Lisboa,27,6,2.42,Yago Pikachu,,3.0,9.0,7.0,8.0,9.0,20.0,,4.0,,,1.0,,,,,4.0,1.0,,,,
136,True,Luciano,0.18,30,São Paulo,276,5,80287,1.3,10.9,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,luciano,Luciano da Rocha Neves,25,7,4.04,Luciano,,5.0,11.0,20.0,12.0,17.0,38.0,2.0,5.0,,,2.0,,,,,5.0,1.0,,,,
137,False,Gilberto,0.0,30,Bahia,265,2,80313,0.0,10.07,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,gilberto,Gilberto Moraes Júnior,13,6,5.46,Gilberto,,2.0,20.0,8.0,2.0,3.0,15.0,1.0,,2.0,5.0,1.0,,,,,1.0,,,,,
138,True,Marlon,-0.16,30,Fluminense,266,3,80538,-0.3,4.36,https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png,marlon,Marlon Santos da Silva Barbosa,13,6,0.86,Marlon,,5.0,7.0,15.0,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,,
139,True,L. Lima,0.17,30,Santos,277,4,80583,2.6,7.32,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,lucas-lima,Lucas Rafael Araújo Lima,27,7,3.24,Lucas Lima,,3.0,37.0,39.0,3.0,9.0,39.0,1.0,6.0,,,4.0,1.0,,,,1.0,,,,,
140,True,Luan,0.47,30,Palmeiras,275,3,80692,7.1,8.2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,luan,Luan Garcia Teixeira,19,7,4.24,Luan,,4.0,13.0,24.0,4.0,6.0,14.0,1.0,3.0,1.0,9.0,1.0,,,,,1.0,,,,,
141,True,P. Geromel,-0.47,30,Grêmio,284,3,80853,0.5,5.22,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,pedro-geromel,Pedro Tonon Geromel,6,6,1.92,Pedro Geromel,,2.0,7.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,
142,True,Jair,-0.18,30,Vasco,267,4,81091,0.3,7.59,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,jair,Jair Rodrigues Júnior,22,3,2.98,Jair,,6.0,30.0,32.0,3.0,6.0,46.0,,,,,,1.0,,,,2.0,,,1.0,,
143,True,L. Mugni,0.07,30,Bahia,265,4,81121,0.2,2.67,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,lucas-mugni,Lucas Andrés Mugni,10,6,0.79,Lucas Mugni,,,5.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
144,True,Mayke,-1.09,30,Palmeiras,275,2,81150,5.5,9.34,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,mayke,Mayke Rocha de Oliveira,26,7,5.14,Mayke,,4.0,41.0,28.0,1.0,2.0,13.0,,3.0,,11.0,5.0,,,,,1.0,,,,,
145,False,H. Mallo,0.0,30,Internacional,285,2,81551,0.0,5.06,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,hugo-mallo,Hugo Mallo,6,5,2.23,Hugo Mallo,,1.0,4.0,5.0,,2.0,5.0,,,,2.0,,1.0,,,,,,,,,
146,True,Cazares,-0.94,30,América-MG,327,4,81682,0.0,4.73,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png,cazares,Juan Ramón Cazares Sevillano,8,6,2.09,Cazares,,,5.0,2.0,2.0,3.0,3.0,,,,,1.0,,,,,,,,,,
147,False,Rossi,0.0,30,Vasco,267,5,81798,0.0,5.91,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,rossi,Rosicley Pereira da Silva,4,6,8.02,Rossi,,,7.0,6.0,,,5.0,,,,,3.0,,,,,1.0,,,,,
148,True,Alisson,-0.12,30,São Paulo,276,4,81845,1.7,5.7,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,alisson,Alisson Euler de Freitas Castro,26,7,2.76,Alisson,,2.0,29.0,28.0,2.0,12.0,29.0,,1.0,,,4.0,,,,,,,,1.0,,
149,False,J. Ricardo,0.0,30,Fortaleza,356,1,81881,0.0,7.52,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,joao-ricardo,João Ricardo Riedi,22,7,4.35,João Ricardo,,3.0,,,,,9.0,,,,7.0,,,,69.0,24.0,,,,,2.0,
150,True,W. Oliveira,-0.2,30,Goiás,290,4,81952,0.9,3.18,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,willian-oliveira,Willian Osmar de Oliveira Silva,24,7,1.99,Willian Oliveira,,6.0,35.0,27.0,2.0,5.0,21.0,1.0,,,,,,,,,,,,,,
151,True,R. Guzzo,-0.03,30,Goiás,290,4,81966,0.0,1.88,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,raphael-guzzo,Raphael Gregório Guzzo,10,6,-0.17,Raphael Guzzo,,2.0,2.0,9.0,1.0,2.0,2.0,,2.0,,,,1.0,,,,,,,,,
152,True,Juninho,1.82,30,América-MG,327,4,82381,10.9,7.87,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png,juninho,Adilson dos Anjos Oliveira,27,7,3.18,Juninho,,4.0,31.0,24.0,5.0,8.0,25.0,,1.0,,,2.0,,,,,3.0,,,1.0,,
153,True,Tadeu,-0.46,30,Goiás,290,1,82453,0.0,7.08,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,tadeu,Tadeu Antônio Ferreira,27,7,3.79,Tadeu,,1.0,,,,,9.0,,,,8.0,1.0,,,90.0,36.0,,,,,,
154,False,Z. Rafael,0.0,30,Palmeiras,275,4,82455,0.0,10.16,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,ze-rafael,José Rafael Vivian,23,7,4.49,Zé Rafael,,9.0,57.0,50.0,7.0,7.0,52.0,,1.0,,,2.0,,,,,1.0,,,1.0,,
155,True,Otávio,0.43,30,Atlético-MG,282,4,82463,3.0,4.44,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,otavio,Otávio Henrique Passos Santos,19,7,2.19,Otávio,,8.0,43.0,35.0,1.0,3.0,10.0,,,,,,,,,,,,,,,
156,False,L. Araújo,0.0,30,Flamengo,262,5,82627,0.0,6.07,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,luiz-araujo,Luiz de Araújo Guimarães Neto,11,7,2.43,Luiz Araújo,,1.0,6.0,7.0,4.0,3.0,9.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,
157,False,Tinga,0.0,30,Fortaleza,356,2,82628,0.0,8.97,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png,tinga,Guilherme de Jesus da Silva,21,7,4.33,Tinga,,,33.0,12.0,5.0,5.0,5.0,,3.0,,7.0,,,,,,1.0,,,,,
158,False,M. Rangel,0.0,30,Goiás,290,1,82730,0.0,2.34,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,marcelo-rangel,Marcelo Rangel da Rosa,3,6,0.0,Marcelo Rangel,,,,,,,,,,,,,,,8.0,8.0,,,,,,
159,True,W. Rato,0.91,30,São Paulo,276,4,82766,4.4,5.81,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,wellington-rato,Wellington Soares da Silva,25,7,1.77,Wellington Rato,,5.0,17.0,15.0,4.0,12.0,13.0,1.0,7.0,1.0,,3.0,,,,,,1.0,,,,
