"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name"
"1","Andrew Erik Feitosa","Morato","https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_FORMATO.png",86227,1,"SAO","ata","Nulo",0,2,0,0,0,"São Paulo"
"2","Christian Alberto Cueva Bravo","Cueva","https://s.glbimg.com/es/sde/f/2017/08/24/9ea34016bae7f001bbb849c8d907c1f4_FORMATO.png",82411,1,"SAO","mei","Provável",0,14,0,0,0,"São Paulo"
"3","Jean Paulo Fernandes Filho","Jean","https://s.glbimg.com/es/sde/f/2018/03/11/1a43920af3ea4ad2f189d77f6480d4ec_FORMATO.png",90933,1,"SAO","gol","Nulo",0,8,0,0,0,"São Paulo"
"4","Robert Abel Arboleda Escobar","Arboleda","https://s.glbimg.com/es/sde/f/2018/03/11/850c8b93c9700970ec1d30ac9c8107da_FORMATO.png",91573,1,"SAO","zag","Provável",0,11,0,0,0,"São Paulo"
"5","Wanderson Ferreira de Oliveira","Valdívia","https://s.glbimg.com/es/sde/f/2018/03/11/5521e335c416889f2e4648069c23c539_FORMATO.png",85423,1,"SAO","mei","Dúvida",0,10,0,0,0,"São Paulo"
"6","Petros Mateus dos Santos Araújo","Petros","https://s.glbimg.com/es/sde/f/2017/07/26/76e3ac62bea2e73cc7ef41c4584caa71_FORMATO.png",78891,1,"SAO","mei","Nulo",0,10,0,0,0,"São Paulo"
"7","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,1,"SAO","mei","Nulo",0,4,0,0,0,"São Paulo"
"8","Santiago Tréllez Vivero","Tréllez","https://s.glbimg.com/es/sde/f/2018/03/11/d5b5b6a89764a87e0a097fe2b1db36a8_FORMATO.png",87679,1,"SAO","ata","Provável",0,9,0,0,0,"São Paulo"
"9","Marcos Guilherme de Almeida Santos Matos","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2017/07/26/d3484768bc48ad214ba1ea35149b30ba_FORMATO.png",83266,1,"SAO","ata","Provável",0,12,0,0,0,"São Paulo"
"10","Carlos Eugenio Júnior Tavares dos Santos","Júnior Tavares","https://s.glbimg.com/es/sde/f/2017/02/09/25d0a51f886e8f5b2db83e4bea6a4e20_FORMATO.png",89343,1,"SAO","lat","Nulo",0,6,0,0,0,"São Paulo"
"11","Felipe Araruna Hoffman","Araruna","https://s.glbimg.com/es/sde/f/2018/03/11/7030e733858cd55345ae8fca12dd204f_FORMATO.png",95660,1,"SAO","mei","Nulo",0,3,0,0,0,"São Paulo"
"12","Lucas Estella Perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_FORMATO.png",91260,1,"SAO","gol","Nulo",0,1,0,0,0,"São Paulo"
"13","Caique da Silva Maria","Caíque","https://s.glbimg.com/es/sde/f/2017/06/16/4d8ec695b7a6792f35e8eb992f9c59ad_FORMATO.png",95831,1,"SAO","ata","Nulo",0,1,0,0,0,"São Paulo"
"14","Shaylon Kallyson Cardoso","Shaylon","https://s.glbimg.com/es/sde/f/2017/02/09/81337ea0dca634d71b1201853010e1dd_FORMATO.png",97520,1,"SAO","mei","Nulo",0,4,0,0,0,"São Paulo"
"15","Igor Silveira Gomes","Igor Gomes","https://s.glbimg.com/es/sde/f/2018/01/16/f637cb7f9f0d7c20e5c36f2a36e2efab_FORMATO.jpeg",100084,1,"SAO","mei","Nulo",0,1,0,0,0,"São Paulo"
"16","Brenner Souza da Silva","Brenner","https://s.glbimg.com/es/sde/f/2018/03/11/773b4a6a965c0fdb7e72df3b40611801_FORMATO.png",99789,1,"SAO","ata","Nulo",0,5,0,0,0,"São Paulo"
"17","Paulo Henrique Pereira da Silva","Paulinho","https://s.glbimg.com/es/sde/f/2017/09/16/ed8ef66b36eaa70be2d7ff9b56149fdf_FORMATO.png",100333,1,"SAO","ata","Nulo",0,1,0,0,0,"São Paulo"
"18","Diego Ribas da Cunha","Diego","https://s.glbimg.com/es/sde/f/2017/08/16/3ba372d90926f839c71eb2bf7160fc95_FORMATO.jpeg",38909,1,"FLA","mei","Provável",0,15,0,0,0,"Flamengo"
"19","Guilherme Bissoli Campos ","Bissoli","https://s.glbimg.com/es/sde/f/2018/01/16/5e62de7887e2182918a67f34778c70dd_FORMATO.jpeg",100762,1,"SAO","ata","Nulo",0,2,0,0,0,"São Paulo"
"20","Éder Gabriel Militão","Éder Militão","https://s.glbimg.com/es/sde/f/2017/05/04/a8a8f4eb8075ba4ad4fde3d5d0d6f996_FORMATO.png",99424,1,"SAO","lat","Provável",0,8,0,0,0,"São Paulo"
"21","Lucas Paes Souza","Lucas Paes",NA,101837,1,"SAO","gol","Nulo",0,1,0,0,0,"São Paulo"
"22","Gabriel Davi Gomes Sara","Gabriel","https://s.glbimg.com/es/sde/f/2018/01/16/ccf0276a8586c1c4e98526ab057436db_FORMATO.jpeg",100763,1,"SAO","mei","Nulo",0,1,0,0,0,"São Paulo"
"23","Aderllan Leandro de Jesus Santos","Aderllan","https://s.glbimg.com/es/sde/f/2017/07/20/7efccafc0e0c165bd5e9036a50890fbc_FORMATO.png",93296,1,"SAO","zag","Nulo",0,2,0,0,0,"São Paulo"
"24","Severino dos Ramos Durval da Silva","Durval","https://s.glbimg.com/es/sde/f/2017/08/30/f01a7a8db062d1a1317322f7ca87a782_FORMATO.png",38100,1,"SPO","zag","Contundido",0,6,0,0,0,"Sport"
"25","Paulo Henrique Rolim de Genova","Paulo Henrique","https://s.glbimg.com/es/sde/f/2018/01/16/1970a71070406288d90701224036d99c_FORMATO.jpeg",101531,1,"SAO","mei","Nulo",0,1,0,0,0,"São Paulo"
"26","Fellipe Ramos Ignez Bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2018/03/05/105c1b01950d04f72d197c2b080b62c2_FORMATO.png",70116,1,"SPO","mei","Nulo",0,4,0,0,0,"Sport"
"27","Anselmo de Moraes","Anselmo","https://s.glbimg.com/es/sde/f/2017/06/06/b2cdf84621178662c029bae611378399_FORMATO.png",68910,1,"SPO","mei","Provável",0,8,0,0,0,"Sport"
"28","Alessandro Beti Rosa","Magrão","https://s.glbimg.com/es/sde/f/2017/08/30/c7dca7402951841de5cd3c5a531e0cee_FORMATO.png",41218,1,"SPO","gol","Provável",0,10,0,0,0,"Sport"
"29","Jonas Gabriel da Silva Nunes","Toró",NA,101885,1,"SAO","ata","Nulo",0,3,0,0,0,"São Paulo"
"30","Johnath Marlone Azevedo da Silva","Marlone","https://s.glbimg.com/es/sde/f/2018/03/05/66364f58d0e09be7fe2adb8348d96b77_FORMATO.png",80944,1,"SPO","mei","Nulo",0,9,0,0,0,"Sport"
"31","Oswaldo José Henríquez Bocanegra","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2016/05/01/49c33afe8104b8c052fd2c593fca02e5_FORMATO.png",81241,1,"SPO","zag","Nulo",0,6,0,0,0,"Sport"
"32","Antônio Francisco Moura Neto","Neto Moura","https://s.glbimg.com/es/sde/f/2016/05/01/60b2f9caebf7a6d399c1ba73dff47b84_FORMATO.png",87742,1,"SPO","mei","Nulo",0,4,0,0,0,"Sport"
"33","Raul Prata","Raul Prata","https://s.glbimg.com/es/sde/f/2017/05/01/bc801f0b347f5e9b99972901cf4ecefd_FORMATO.png",84855,1,"SPO","lat","Nulo",0,6,0,0,0,"Sport"
"34","Felipe Rodrigues dos Santos","Felipe Rodrigues","https://s.glbimg.com/es/sde/f/2018/03/19/7af29eddabdd91e47887d39a9f3dd16e_FORMATO.png",87923,1,"SPO","lat","Nulo",0,2,0,0,0,"Sport"
"35","Everton Felipe de Oliveira Silva","Everton Felipe","https://s.glbimg.com/es/sde/f/2017/08/30/61e2143d4bf6e2d3ed0ce11f995be203_FORMATO.png",86519,1,"SPO","mei","Provável",0,5,0,0,0,"Sport"
"36","Evandro Lima de Oliveira Filho","Evandro","https://s.glbimg.com/es/sde/f/2017/05/01/44325047a16fc8c2d5d2dbee3907eb6a_FORMATO.png",91001,1,"SPO","lat","Nulo",0,3,0,0,0,"Sport"
"37","Adryelson Shawann Lima Silva","Adryelson","https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png",91664,1,"SPO","zag","Nulo",0,3,0,0,0,"Sport"
"38","Thallyson Gabriel Lobo Seabra","Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",94144,1,"SPO","mei","Nulo",0,5,0,0,0,"Sport"
"39","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,1,"SPO","gol","Nulo",0,2,0,0,0,"Sport"
"40","José Rogério de Oliveira","Rogério","https://s.glbimg.com/es/sde/f/2016/08/31/6340e77cb18143e838ae03747e59b459_FORMATO.png",73540,1,"SPO","ata","Contundido",0,7,0,0,0,"Sport"
"41","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/08/30/645c1110c278efad455b4d7220e4bdbc_FORMATO.png",94445,1,"SPO","ata","Nulo",0,4,0,0,0,"Sport"
"42","Wildson Silva de Melo","Índio","https://s.glbimg.com/es/sde/f/2017/05/11/4fd214518b14eb3d936a1bb566f6945f_FORMATO.png",95180,1,"SPO","ata","Nulo",0,2,0,0,0,"Sport"
"43","Nélson Baptista Júnior","Nelsinho Baptista","https://s.glbimg.com/es/sde/f/2018/03/24/2e5590a67ceb4439d78847a9c8a158bc_FORMATO.png",39500,1,"SPO","tec","Provável",0,7,0,0,0,"Sport"
"44","Fabrício Silva Costa","Fabrício","https://s.glbimg.com/es/sde/f/2017/02/14/d7be73cf3ee15933e6b1c7812db4ab8c_FORMATO.png",95539,1,"SPO","mei","Nulo",0,3,0,0,0,"Sport"
"45","Sander Henrique Bortolotto","Sander","https://s.glbimg.com/es/sde/f/2017/08/30/201f5b3a9c114f0f04655f7ebab2b54e_FORMATO.png",95843,1,"SPO","lat","Provável",0,8,0,0,0,"Sport"
"46","Thomás Jaguaribe Bedinelli","Thomás","https://s.glbimg.com/es/sde/f/2017/06/13/bac4f7b0e6270fedb590658d950365b2_FORMATO.png",77551,1,"SPO","mei","Nulo",0,6,0,0,0,"Sport"
"47","Gabriel Santana Pinto","Gabriel","https://s.glbimg.com/es/sde/f/2018/03/05/f361cfc29237775705783a7875f93445_FORMATO.png",73515,1,"SPO","mei","Provável",0,6,0,0,0,"Sport"
"48","Ronaldo Luiz Alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2017/08/30/2f2abedd21538d0c8abafce309debab1_FORMATO.png",68950,1,"SPO","zag","Nulo",0,7,0,0,0,"Sport"
"49","Leonardo Rech Ortiz","Léo Ortiz","https://s.glbimg.com/es/sde/f/2018/03/23/0487d5333c622c87e5ad477567b7ee36_FORMATO.png",97867,1,"SPO","zag","Provável",0,6,0,0,0,"Sport"
"50","Maílson Tenório dos Santos","Maílson","https://s.glbimg.com/es/sde/f/2017/02/14/9e10795b558271c6baddcda617d65c21_FORMATO.png",98034,1,"SPO","gol","Nulo",0,1,0,0,0,"Sport"
"51","Agenor Detofol","Agenor","https://s.glbimg.com/es/sde/f/2017/08/30/4df3a999db97ae40b152429edc607db4_FORMATO.png",71724,1,"SPO","gol","Nulo",0,3,0,0,0,"Sport"
"52","Leandro Marcos Pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2017/02/22/377457c54b890731e2cfdb9013dc7397_FORMATO.png",78968,1,"SPO","ata","Nulo",0,6,0,0,0,"Sport"
"53","Mikael Filipe Viana","Mikael","https://s.glbimg.com/es/sde/f/2018/03/05/19c89b846619eaede682f793cac43966_FORMATO.png",102299,1,"SPO","ata","Nulo",0,1,0,0,0,"Sport"
"54","Wellington Aparecido Martins","Wellington","https://s.glbimg.com/es/sde/f/2018/03/20/b93199b14af84df531b91abc1cf464c4_FORMATO.png",62129,1,"VAS","mei","Provável",0,6,0,0,0,"Vasco"
"55","Marcelo Mendonça de Mattos Terra","Marcelo Mattos","https://s.glbimg.com/es/sde/f/2017/04/24/9a29fddd4a0809d8eddbb3392169730b_FORMATO.png",37645,1,"VAS","mei","Nulo",0,2,0,0,0,"Vasco"
"56","Wagner Ferreira dos Santos","Wagner","https://s.glbimg.com/es/sde/f/2018/03/20/8d0fc53ac4dbf25ee745d9d6af54fdc2_FORMATO.png",37674,1,"VAS","mei","Provável",0,7,0,0,0,"Vasco"
"57","Fabricio dos Santos Silva","Fabrício","https://s.glbimg.com/es/sde/f/2018/02/04/eb87b2b5b194325e9c50a9e22142f38b_FORMATO.png",49674,1,"VAS","lat","Nulo",0,5,0,0,0,"Vasco"
"58","Paulo Marcos de Jesus Ribeiro","Paulão","https://s.glbimg.com/es/sde/f/2018/03/20/6f03cbade216edcc37684fe3b6a11a01_FORMATO.png",63172,1,"VAS","zag","Provável",0,5,0,0,0,"Vasco"
"59","Werley Ananias da Silva","Werley","https://s.glbimg.com/es/sde/f/2018/02/04/b5dd2b3b4b9a5b15195949d398210076_FORMATO.png",62974,1,"VAS","zag","Nulo",0,4,0,0,0,"Vasco"
"60","Rafael Galhardo de Souza","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2018/02/04/bf4247f1030e79d4dc7203ebc27a420e_FORMATO.png",68821,1,"VAS","lat","Provável",0,4,0,0,0,"Vasco"
"61","Giovanni Augusto Oliveira Cardoso","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2018/03/20/1befd58db4917ee8cc46d66348cd931b_FORMATO.png",68938,1,"VAS","mei","Contundido",0,8,0,0,0,"Vasco"
"62","Ramon de Morais Motta ","Ramon","https://s.glbimg.com/es/sde/f/2017/07/27/0d5457a07c57dd1908db4421fa48b276_FORMATO.png",68896,1,"VAS","lat","Contundido",0,10,0,0,0,"Vasco"
"63","Breno Vinicius Rodrigues Borges","Breno","https://s.glbimg.com/es/sde/f/2018/03/20/23c1a26d0f818241f5d088e0e62fd496_FORMATO.png",50408,1,"VAS","zag","Nulo",0,6,0,0,0,"Vasco"
"64","Martín Andrés Silva","Martín Silva","https://s.glbimg.com/es/sde/f/2018/04/09/581747cc55c20b7044e254d17b057ed0_FORMATO.png",69249,1,"VAS","gol","Provável",0,14,0,0,0,"Vasco"
"65","Kelvin Mateus de Oliveira","Kelvin","https://s.glbimg.com/es/sde/f/2018/03/20/ce27034d4fd8068f72bbf69792b0ad46_FORMATO.png",71549,1,"VAS","ata","Nulo",0,6,0,0,0,"Vasco"
"66","Thiago Galhardo do Nascimento Rocha","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2018/02/04/4c23a3cfce9b9bc8ce51ac6495022bcb_FORMATO.png",71844,1,"VAS","mei","Nulo",0,5,0,0,0,"Vasco"
"67","Frickson Rafael  Erazo Vivero","Erazo","https://s.glbimg.com/es/sde/f/2018/02/04/baf7ad69394c71b9f70036f0eeac4766_FORMATO.png",81223,1,"VAS","zag","Provável",0,7,0,0,0,"Vasco"
"68","Luis Leandro Desábato","Desábato","https://s.glbimg.com/es/sde/f/2018/02/04/a6ef9f43253bb55d8c56d13d920f6724_FORMATO.png",73936,1,"VAS","mei","Provável",0,7,0,0,0,"Vasco"
"69","Rildo de Andrade Felicissimo","Rildo","https://s.glbimg.com/es/sde/f/2018/02/04/493c5282d7770d2efb8bc2c7b823ed66_FORMATO.png",73635,1,"VAS","ata","Provável",0,6,0,0,0,"Vasco"
"70","Luiz Gustavo Tavares Conde","Luiz Gustavo","https://s.glbimg.com/es/sde/f/2018/02/04/135a162f1b88bab2d96dbcb530950843_FORMATO.png",80573,1,"VAS","zag","Nulo",0,4,0,0,0,"Vasco"
"71","Andrés Lorenzo Ríos","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/03/20/0070abfca21cd3ea44323e188bfc6b57_FORMATO.png",81684,1,"VAS","ata","Nulo",0,7,0,0,0,"Vasco"
"72","Duvier Riacos Barahona","Riascos","https://s.glbimg.com/es/sde/f/2018/02/04/b06f4e2930f0f875b19394a1630fb7ac_FORMATO.png",83189,1,"VAS","ata","Provável",0,7,0,0,0,"Vasco"
"73","Bruno da Silva Barbosa","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/03/28/93f9f54e0ede6173392919dd979e7f50_FORMATO.png",83626,1,"VAS","mei","Nulo",0,2,0,0,0,"Vasco"
"74","Glaybson Yago Souza Lisboa","Yago Pikachu","https://s.glbimg.com/es/sde/f/2018/02/07/74d355ae95a5ef403da34026a07b216b_FORMATO.png",80196,1,"VAS","lat","Provável",0,8,0,0,0,"Vasco"
"75","Henrique Silva Milagres","Henrique","https://s.glbimg.com/es/sde/f/2018/03/20/9e4915b69b8138eb305c87d73553d18f_FORMATO.png",84893,1,"VAS","lat","Provável",0,7,0,0,0,"Vasco"
"76","Alan Cardoso de Andrade","Alan Cardoso","https://s.glbimg.com/es/sde/f/2018/03/20/c1770b8087bd967e03203dd0f75a8886_FORMATO.png",93785,1,"VAS","lat","Nulo",0,3,0,0,0,"Vasco"
"77","Bruno Jacinto da Silva","Bruno Paulista","https://s.glbimg.com/es/sde/f/2017/07/08/baeb57a463f93f78065135fdc122eded_FORMATO.png",88933,1,"VAS","mei","Nulo",0,4,0,0,0,"Vasco"
"78","Gabriel Félix dos Santos","Gabriel Félix","https://s.glbimg.com/es/sde/f/2018/04/09/1d85c758ea942cdf25ad4709d3c7ccb8_FORMATO.png",92057,1,"VAS","gol","Nulo",0,3,0,0,0,"Vasco"
"79","Andrey Ramos do Nascimento","Andrey","https://s.glbimg.com/es/sde/f/2018/04/09/9e684dbb91ebc1768eec75fafdeedb21_FORMATO.png",93787,1,"VAS","mei","Nulo",0,4,0,0,0,"Vasco"
"80","Paulo Henrique Sampaio Filho ","Paulinho","https://s.glbimg.com/es/sde/f/2018/02/04/759ecb29dae8efcf1a5dd350b0c3bfb0_FORMATO.png",99818,1,"VAS","ata","Contundido",0,8,0,0,0,"Vasco"
"81","Caio Monteiro Costa","Caio Monteiro","https://s.glbimg.com/es/sde/f/2018/03/20/50cc3c91abe7d9d87a766803c2f0e061_FORMATO.png",93789,1,"VAS","ata","Nulo",0,3,0,0,0,"Vasco"
"82","Rómulo Otero Vásquez","Otero","https://s.glbimg.com/es/sde/f/2017/04/03/9fe40eece7847c6e2d8feca1248f43a9_FORMATO.png",83004,1,"ATL","mei","Provável",0,5,0,0,0,"Atlético-MG"
"83","José Ricardo Mannarino","Zé Ricardo","https://s.glbimg.com/es/sde/f/2017/08/29/290e1b5521ef67d15a9877e4e2544c0c_FORMATO.png",95780,1,"VAS","tec","Provável",0,10,0,0,0,"Vasco"
"84","Lucas Santos da Silva","Lucas Santos",NA,101718,1,"VAS","mei","Nulo",0,1,0,0,0,"Vasco"
"85","Ricardo Queiroz de Alencastro Graça","Ricardo","https://s.glbimg.com/es/sde/f/2018/02/04/34a6af2426b08a511cac102edf3b4225_FORMATO.png",99881,1,"VAS","zag","Nulo",0,5,0,0,0,"Vasco"
"86","Paulo Vitor Fernandes Pereira","Paulo Vitor","https://s.glbimg.com/es/sde/f/2018/03/20/8187e83e8eaa9dbb904928bbc57e224d_FORMATO.png",99588,1,"VAS","ata","Nulo",0,4,0,0,0,"Vasco"
"87","Vagner Carmo Mancini","Vagner Mancini","https://s.glbimg.com/es/sde/f/2018/03/21/0c565870c992530e8a61a4620fdf8425_FORMATO.png",39850,1,"VIT","tec","Provável",0,8,0,0,0,"Vitória"
"88","Cleiton Ribeiro Xavier","Cleiton Xavier","https://s.glbimg.com/es/sde/f/2018/03/21/485a73e753a7e5be5555ef9a052c93e3_FORMATO.png",38530,1,"VIT","mei","Nulo",0,5,0,0,0,"Vitória"
"89","Bruno Cosendey Lobo Pinto","Bruno Cosendey","https://s.glbimg.com/es/sde/f/2018/03/20/b25960c9e74b5765f2ef0f2055c8face_FORMATO.png",99615,1,"VAS","mei","Nulo",0,3,0,0,0,"Vasco"
"90","Rafael de Carvalho França","Rafael França",NA,101719,1,"VAS","zag","Nulo",0,1,0,0,0,"Vasco"
"91","Lucas Rios Marques","Lucas","https://s.glbimg.com/es/sde/f/2018/03/21/7a52d3010f3cf77c78569fca03e37727_FORMATO.png",50362,1,"VIT","lat","Provável",0,7,0,0,0,"Vitória"
"92","João Pedro Soares Borges","João Pedro","https://s.glbimg.com/es/sde/f/2018/04/09/1bedff3e3e787caf6d40ea64388d0261_FORMATO.png",101721,1,"VAS","gol","Nulo",0,1,0,0,0,"Vasco"
"93","Willian Roberto Farias","Willian Farias","https://s.glbimg.com/es/sde/f/2018/03/21/4447e0929a366fd4391a8f2df378f705_FORMATO.png",63058,1,"VIT","mei","Nulo",0,5,0,0,0,"Vitória"
"94","Pedro Roberto Silva Botelho","Pedro Botelho","https://s.glbimg.com/es/sde/f/2018/03/21/3c4dc7fc1ea46e31898d6cdb2b37d3c9_FORMATO.png",51779,1,"VIT","lat","Provável",0,5,0,0,0,"Vitória"
"95","Antonio Eduardo Pereira dos Santos","Kanu","https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png",51792,1,"VIT","zag","Provável",0,8,0,0,0,"Vitória"
"96","Evanildo Borges Barbosa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2018/03/21/a365ec393385db562f884705537218a4_FORMATO.png",63119,1,"VIT","lat","Provável",0,5,0,0,0,"Vitória"
"97","Fernando Miguel Kaufmann","Fernando Miguel","https://s.glbimg.com/es/sde/f/2018/03/21/73df753652c3b42691885ccc3ce44f11_FORMATO.png",71571,1,"VIT","gol","Provável",0,9,0,0,0,"Vitória"
"98","André Luiz Barretto Silva Lima","André Lima","https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png",68893,1,"VIT","ata","Contundido",0,6,0,0,0,"Vitória"
"99","Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2018/03/21/a8f3ed5f7b584d647a494bae8c83e9f0_FORMATO.png",78632,1,"VIT","lat","Contundido",0,7,0,0,0,"Vitória"
"100","Rhayner Santos Nascimento","Rhayner","https://s.glbimg.com/es/sde/f/2018/03/21/1c75f0c2bcf179c6d2dbb10dd5f8535f_FORMATO.png",70874,1,"VIT","ata","Provável",0,5,0,0,0,"Vitória"
"101","Walisson Moreira Farias Maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,1,"VIT","zag","Nulo",0,5,0,0,0,"Vitória"
"102","Alexander Baumjohann","Alex Baumjohann","https://s.glbimg.com/es/sde/f/2018/03/21/86d47b57857d02ac9b638604fe0da5bd_FORMATO.png",71389,1,"VIT","mei","Nulo",0,4,0,0,0,"Vitória"
"103","Uillian Correia Granemann","Uillian Correia","https://s.glbimg.com/es/sde/f/2018/03/21/540117d8a1c994a105ca9ce63944758d_FORMATO.png",72007,1,"VIT","mei","Provável",0,7,0,0,0,"Vitória"
"104","Neilton Meira Mestzk","Neilton","https://s.glbimg.com/es/sde/f/2018/03/21/a77d395d25e1b65d85306670c5ae5c09_FORMATO.png",83772,1,"VIT","ata","Provável",0,11,0,0,0,"Vitória"
"105","Fillipe Soutto Mayor Nogueira Ferreira","Fillipe Soutto","https://s.glbimg.com/es/sde/f/2018/03/21/0daa49ddeceb2e945617b2f9a0df22b9_FORMATO.png",70581,1,"VIT","mei","Nulo",0,6,0,0,0,"Vitória"
"106","Jonatas Elias Belusso","Jonatas Belusso","https://s.glbimg.com/es/sde/f/2018/03/21/155f4a413a5e54cbda24a44dd83b3e7d_FORMATO.png",78763,1,"VIT","ata","Nulo",0,5,0,0,0,"Vitória"
"107","Guilherme Costa Machado Silveira","Guilherme Costa","https://s.glbimg.com/es/sde/f/2018/03/21/4f92ef0e30740bc3960607bec48d3c00_FORMATO.png",74081,1,"VIT","mei","Nulo",0,4,0,0,0,"Vitória"
"108","José Welison da Silva","José Welison","https://s.glbimg.com/es/sde/f/2018/03/21/9c9486bfe6d550bb373e1eb7553cbd91_FORMATO.png",86859,1,"VIT","mei","Nulo",0,5,0,0,0,"Vitória"
"109","Denilson Pereira Junior","Denilson","https://s.glbimg.com/es/sde/f/2018/03/21/085cf7cf7139dfa78ab20e441ca5614c_FORMATO.png",84718,1,"VIT","ata","Provável",0,7,0,0,0,"Vitória"
"110","Ramon Menezes Roma","Ramon","https://s.glbimg.com/es/sde/f/2018/03/21/64085a03b9eafec964b531667b296fe5_FORMATO.png",88087,1,"VIT","zag","Provável",0,6,0,0,0,"Vitória"
"111","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2018/03/21/54d2ff44a32a66affd7636aa9f2ae99f_FORMATO.png",87747,1,"VIT","mei","Provável",0,8,0,0,0,"Vitória"
"112","José Rodrigo Andrade Ramos","Rodrigo Andrade","https://s.glbimg.com/es/sde/f/2018/03/21/baa60af023a4a5978254d14457ae5de5_FORMATO.png",89646,1,"VIT","mei","Nulo",0,2,0,0,0,"Vitória"
"113","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2018/03/21/ce48c7f05a6744730e54bf7ef11fc7db_FORMATO.png",86861,1,"VIT","zag","Nulo",0,3,0,0,0,"Vitória"
"114","Ronaldo de Oliveira Strada","Ronaldo","https://s.glbimg.com/es/sde/f/2018/03/21/841b5df0cdc6cf16eecd117560650d41_FORMATO.png",91101,1,"VIT","gol","Nulo",0,3,0,0,0,"Vitória"
"115","Nickson Gabriel Reis Silva","Nickson","https://s.glbimg.com/es/sde/f/2018/03/21/adcd09b9b136e70edcb95ab81951f55b_FORMATO.png",89676,1,"VIT","mei","Nulo",0,2,0,0,0,"Vitória"
"116","Geremias Ribeiro Júnior","Júnior","https://s.glbimg.com/es/sde/f/2018/03/21/5ee8b76a0676e5e5eba8d8aefac91636_FORMATO.png",87946,1,"VIT","ata","Nulo",0,3,0,0,0,"Vitória"
"117","Bruno Bispo dos Anjos","Bruno Bispo","https://s.glbimg.com/es/sde/f/2018/03/21/99884c41754fc82c033d202d4decfad3_FORMATO.png",91359,1,"VIT","zag","Nulo",0,5,0,0,0,"Vitória"
"118","Ilson Cedric Borges de Accacio Lima","Cedric","https://s.glbimg.com/es/sde/f/2018/03/21/093882a9c02e90f0dfef613163ababc9_FORMATO.png",98221,1,"VIT","lat","Nulo",0,3,0,0,0,"Vitória"
"119","Lucas Marques de Oliveira","Lucas Marques","https://s.glbimg.com/es/sde/f/2018/03/21/8955207aa16c2c8401822064a40b374d_FORMATO.png",91973,1,"VIT","mei","Nulo",0,4,0,0,0,"Vitória"
"120","Caíque Luiz Santos da Purificação","Caíque","https://s.glbimg.com/es/sde/f/2018/03/21/bdbcd1c19e54ffed0f7410911018ef2e_FORMATO.png",92207,1,"VIT","gol","Nulo",0,5,0,0,0,"Vitória"
"121","Leonardo Silva Gomes","Léo Gomes","https://s.glbimg.com/es/sde/f/2018/03/21/9577f270c705588d3989691ce3603b4a_FORMATO.png",101585,1,"VIT","mei","Nulo",0,1,0,0,0,"Vitória"
"122","Jhemerson Guimarães Gaigher","Jhemerson","https://s.glbimg.com/es/sde/f/2018/03/21/4352f97cb92d8c89a85442b0da6b66fb_FORMATO.png",97863,1,"VIT","mei","Nulo",0,3,0,0,0,"Vitória"
"123","Luis David da Conceição Martins","Luis David",NA,102413,1,"CEA","ata","Nulo",0,1,0,0,0,"Ceará"
