A,Apelido,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,media,roll.media
0.0,0,37657,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,True,4.5,4.63,zag,11.61,0.95,0.0,3,1.0,0,2015,1.60697674418605,2.78
0.0,0,37673,0.0,0.0,Flamengo,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,1.5,2.7,ata,13.74,-0.79,0.0,3,0.0,0,2015,1.7883720930232598,1.08
0.0,0,37674,0.0,0.0,Fluminense,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,0.5,0.3,mei,6.41,-0.55,1.0,3,0.0,0,2015,2.71860465116279,0.12
0.0,0,37770,1.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,3.2,2.33,gol,20.02,-0.46,0.0,3,1.0,0,2015,4.84418604651163,1.6
0.0,0,37790,0.0,0.0,Cruzeiro,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,-1.9,-1.9,lat,4.13,-1.87,0.0,3,0.0,0,2015,0.6930232558139541,-0.38
0.0,0,37840,0.0,0.0,Atlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,4.7,3.27,zag,9.42,1.27,0.0,3,1.0,0,2015,1.64782608695652,1.96
0.0,0,37851,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,-0.3,0.67,mei,7.15,-0.66,0.0,3,0.0,0,2015,0.991176470588235,0.4
0.0,0,37919,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,-0.3,2.43,ata,17.99,-1.32,0.0,3,0.0,0,2015,2.3441860465116298,1.46
0.0,0,37941,0.0,0.0,Ponte Preta,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,0.0,-0.3,ata,13.51,-1.26,0.0,3,0.0,0,2015,0.52093023255814,-0.12
0.0,0,38021,0.0,0.0,Sport,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,6.8,3.63,mei,10.46,1.89,4.0,3,0.0,0,2015,0.7813953488372091,2.18
0.0,0,38055,0.0,0.0,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,7.7,6.93,gol,25.58,0.71,0.0,3,1.0,0,2015,4.41162790697674,4.16
0.0,0,38064,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,2.4,2.4,mei,10.6,-1.4,2.0,3,0.0,0,2015,2.1534883720930202,0.98
0.0,0,38067,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,0.7,0.4,mei,9.29,-1.86,0.0,3,0.0,0,2015,1.0395348837209302,0.8
0.0,0,38100,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,4.4,3.1,zag,12.31,0.82,0.0,3,1.0,0,2015,2.26511627906977,3.64
0.0,0,38138,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,-0.3,2.8,ata,11.32,-1.26,0.0,3,0.0,0,2015,0.716279069767442,1.12
0.0,0,38140,0.0,0.0,Palmeiras,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,True,7.5,4.57,gol,12.59,1.79,0.0,3,0.0,0,2015,1.66511627906977,4.08
0.0,0,38162,0.0,0.0,Fluminense,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,0.1,3.97,ata,23.6,-2.26,0.0,3,0.0,0,2015,4.17209302325581,3.82
0.0,0,38194,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,6.9,3.3,zag,8.27,2.08,1.0,3,1.0,0,2015,1.50232558139535,1.32
0.0,0,38196,0.0,0.0,Grêmio,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,-1.6,-1.83,mei,3.92,-1.05,0.0,3,0.0,0,2015,0.672093023255814,-1.1
0.0,0,38219,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,True,0.7,0.4,mei,12.87,-0.97,1.0,3,0.0,0,2015,2.31860465116279,0.2
0.0,0,38229,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,5.5,10.05,lat,17.44,0.2,0.0,3,1.0,0,2015,4.0767441860465095,6.56
0.0,0,38246,1.0,0.0,Santos,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,True,0.4,5.67,ata,27.69,-2.21,1.0,3,0.0,0,2015,1.97666666666667,3.4
0.0,0,38279,0.0,0.0,Coritiba,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-1.1,-1.1,ata,9.28,-2.72,0.0,3,0.0,0,2015,0.683720930232558,-1.18
0.0,0,38311,0.0,0.0,Flamengo,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,-0.1,0.05,mei,6.56,-0.66,0.0,3,0.0,0,2015,1.8558139534883702,0.02
0.0,0,38315,1.0,0.0,Corinthians,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,True,-1.4,4.75,mei,16.95,-2.49,0.0,3,0.0,0,2015,1.88372093023256,1.68
0.0,0,38431,0.0,0.0,Fluminense,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,7.7,3.47,gol,12.85,2.33,0.0,3,1.0,0,2015,3.13953488372093,2.42
0.0,0,38435,1.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,0.0,True,2.1,2.4,mei,14.72,-0.5,3.0,3,0.0,0,2015,1.3372093023255802,1.94
0.0,0,38515,0.0,0.0,Figueirense,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,2.8,3.75,zag,8.76,0.19,2.0,3,0.0,0,2015,2.0279069767441897,1.5
0.0,0,38523,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,4.9,6.9,lat,16.03,0.89,0.0,3,1.0,0,2015,3.12121212121212,4.14
1.0,0,38573,0.0,0.0,Internacional,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,True,6.2,6.2,mei,11.23,0.23,1.0,3,0.0,0,2015,1.98139534883721,3.04
0.0,0,38763,0.0,0.0,Vasco,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.8,0.85,mei,6.18,-0.86,1.0,3,0.0,0,2015,1.4647058823529397,0.56
0.0,0,39572,1.0,0.0,Fluminense,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,5.3,5.3,lat,4.42,1.42,2.0,3,1.0,0,2015,0.24090909090909102,1.06
0.0,0,42145,0.0,0.0,Palmeiras,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,True,4.0,2.43,lat,10.41,0.49,4.0,3,0.0,0,2015,2.48139534883721,1.08
0.0,0,42234,0.0,0.0,Corinthians,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,14.0,9.6,gol,23.13,3.52,0.0,3,1.0,0,2015,2.93023255813954,5.36
1.0,0,42499,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,9.6,3.85,lat,7.91,3.27,0.0,3,1.0,0,2015,1.83953488372093,1.54
0.0,0,42501,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,4.7,2.95,zag,5.99,1.09,0.0,3,1.0,0,2015,2.10697674418605,1.14
0.0,0,49674,1.0,0.0,Cruzeiro,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,True,-3.7,-1.45,lat,8.34,-2.34,0.0,3,0.0,0,2015,2.87209302325581,-0.58
1.0,0,49675,1.0,0.0,São Paulo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,True,11.1,6.93,ata,15.07,3.58,0.0,3,0.0,0,2015,3.23720930232558,3.98
0.0,0,50292,0.0,0.0,Atlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,-0.3,-0.3,mei,4.73,-1.27,0.0,3,0.0,0,2015,0.381395348837209,-0.42
0.0,0,50301,1.0,0.0,Flamengo,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,True,-4.0,5.67,mei,24.39,-3.84,1.0,3,0.0,0,2015,2.5255813953488397,3.4
0.0,0,50317,0.0,0.0,Santos,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,2.0,1.9,zag,10.4,-0.44,1.0,3,0.0,0,2015,2.63488372093023,2.16
0.0,0,50324,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,-1.4,-0.9,mei,1.96,-0.69,0.0,3,0.0,0,2015,0.8452380952380949,-0.54
1.0,0,50328,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,True,12.1,3.53,mei,8.94,4.27,1.0,3,1.0,0,2015,0.8837209302325579,2.12
0.0,0,50361,1.0,0.0,Chapecoense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,2.1,3.23,zag,9.87,0.16,0.0,3,1.0,0,2015,2.27441860465116,1.94
0.0,0,50362,1.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,-0.3,3.5,lat,10.79,-1.42,1.0,3,0.0,0,2015,1.03636363636364,2.1
0.0,0,50417,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,-1.0,1.65,mei,6.5,-0.86,0.0,3,0.0,0,2015,0.295348837209302,0.44
0.0,0,50427,0.0,0.0,Atlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,11.5,5.7,zag,13.76,4.03,4.0,3,1.0,0,2015,2.63529411764706,3.7
0.0,0,50454,1.0,0.0,Vasco,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,-1.8,0.8,mei,5.62,-1.39,0.0,3,0.0,0,2015,2.01162790697674,0.48
0.0,0,50459,0.0,0.0,Cruzeiro,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,True,0.4,0.4,zag,13.08,-2.92,1.0,3,0.0,0,2015,2.25116279069767,0.36
0.0,0,50462,0.0,0.0,Coritiba,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,3.9,2.47,zag,9.84,0.39,2.0,3,0.0,0,2015,1.9441860465116299,1.6
0.0,0,50645,0.0,0.0,Atlético-PR,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,9.5,3.53,lat,8.18,3.24,2.0,3,1.0,0,2015,2.21395348837209,2.12
0.0,0,51495,0.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,-0.7,-3.25,zag,0.81,-0.93,0.0,3,0.0,0,2015,-0.0428571428571428,-1.3
0.0,0,51548,0.0,0.0,Grêmio,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,4.3,1.33,mei,10.94,0.6,2.0,3,0.0,0,2015,0.9,0.8
0.0,0,51681,0.0,0.0,Coritiba,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,7.0,3.3,mei,9.41,2.19,2.0,3,0.0,0,2015,1.32790697674419,1.98
0.0,0,52190,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,6.9,3.6,mei,14.31,1.49,4.0,3,0.0,0,2015,2.17209302325581,2.02
0.0,0,52253,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,True,-1.5,1.93,zag,9.55,-1.79,0.0,3,0.0,0,2015,0.625581395348837,2.62
0.0,0,52950,0.0,0.0,Atlético-MG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,True,4.0,1.03,gol,16.21,-0.01,0.0,3,0.0,0,2015,2.68139534883721,0.62
0.0,0,54395,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,-0.6,0.0,mei,10.88,-1.29,0.0,3,0.0,0,2015,2.77647058823529,2.54
0.0,0,56102,1.0,0.0,Coritiba,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,1.1,-0.17,mei,3.61,0.24,1.0,3,0.0,0,2015,-0.13720930232558098,-0.1
0.0,0,60784,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,4.3,2.0,mei,4.4,1.37,2.0,3,0.0,0,2015,0.644827586206897,0.8
0.0,0,60803,0.0,0.0,São Paulo,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,True,2.6,4.3,mei,17.61,-1.37,2.0,3,0.0,0,2015,2.24651162790698,3.2
0.0,0,60822,0.0,0.0,Avaí,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.8,3.25,mei,10.29,-0.55,0.0,3,0.0,0,2015,0.8142857142857142,1.3
0.0,0,60825,0.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,True,-0.3,-1.17,ata,4.41,-0.43,0.0,3,0.0,0,2015,1.2883720930232598,-0.7
0.0,0,60969,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,True,1.8,3.27,lat,10.45,-0.14,2.0,3,0.0,0,2015,3.7069767441860497,3.38
0.0,0,61135,0.0,0.0,Chapecoense,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,2.8,3.63,ata,12.14,0.33,2.0,3,0.0,0,2015,1.57441860465116,2.18
1.0,0,62009,0.0,0.0,Chapecoense,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,6.5,3.87,mei,14.3,1.69,1.0,3,0.0,0,2015,2.21190476190476,3.38
0.0,0,62047,0.0,0.0,Fluminense,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,0.6,2.1,mei,16.14,-1.07,1.0,3,0.0,0,2015,2.09767441860465,1.26
0.0,0,62086,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,True,3.7,2.0,lat,8.33,0.92,3.0,3,0.0,0,2015,3.38139534883721,1.32
0.0,0,62104,0.0,0.0,Palmeiras,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,0.6,0.77,mei,10.81,-0.79,0.0,3,0.0,0,2015,1.63720930232558,2.52
0.0,0,62128,0.0,1.0,Atlético-PR,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,True,-2.4,1.9,ata,18.37,-2.07,1.0,3,0.0,0,2015,0.511627906976744,0.86
0.0,0,62974,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,2.9,3.93,zag,8.84,0.02,3.0,3,0.0,0,2015,1.4395348837209299,2.2
0.0,0,62977,0.0,0.0,São Paulo,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,3.2,2.2,mei,16.18,0.07,1.0,3,0.0,0,2015,3.39767441860465,1.32
0.0,0,63005,0.0,0.0,Coritiba,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,8.3,5.83,zag,10.76,2.32,5.0,3,0.0,0,2015,2.1976744186046497,3.5
0.0,0,63014,1.0,0.0,Chapecoense,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,-0.5,1.2,mei,8.49,-0.6,1.0,3,0.0,0,2015,0.502325581395349,0.72
0.0,0,63110,0.0,1.0,Internacional,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,-3.9,1.3,lat,3.04,-2.39,1.0,3,0.0,0,2015,0.611627906976744,0.74
0.0,0,63172,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,-0.6,0.9,zag,3.71,-1.04,0.0,3,0.0,0,2015,2.3581395348837204,1.2
0.0,0,63219,0.0,0.0,Atlético-MG,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,True,5.3,12.25,ata,27.92,-1.01,3.0,3,0.0,0,2015,2.26279069767442,4.9
0.0,0,68685,0.0,0.0,Palmeiras,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,3.9,1.55,mei,5.9,0.2,1.0,3,0.0,0,2015,1.56976744186047,0.62
0.0,0,68698,0.0,0.0,Chapecoense,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,True,-0.2,0.87,mei,8.43,-1.07,0.0,3,0.0,0,2015,1.9857142857142902,0.52
0.0,0,68711,1.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,-0.6,2.13,mei,8.42,-1.33,1.0,3,0.0,0,2015,0.7465116279069759,1.28
0.0,0,68744,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,1.4,-0.4,ata,10.46,-0.31,1.0,3,0.0,0,2015,1.4969696969697,-0.24
0.0,0,68808,0.0,0.0,Avaí,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,True,2.8,0.8,lat,4.19,0.8,2.0,3,0.0,0,2015,1.14651162790698,0.32
0.0,0,68817,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,7.3,2.83,zag,7.35,2.7,2.0,3,1.0,0,2015,1.03488372093023,1.7
0.0,0,68821,1.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,8.4,4.9,lat,8.2,2.35,3.0,3,1.0,0,2015,1.32558139534884,2.86
0.0,0,68834,1.0,0.0,Sport,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,1.0,1.2,mei,11.11,-0.62,2.0,3,0.0,0,2015,2.47674418604651,1.68
0.0,0,68872,0.0,0.0,Ponte Preta,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,True,10.5,7.17,gol,16.84,2.69,0.0,3,0.0,0,2015,2.8883720930232597,3.74
0.0,0,68873,1.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,True,-6.0,-2.7,gol,0.81,-1.98,0.0,3,0.0,0,2015,3.04883720930233,-1.62
0.0,0,68887,1.0,0.0,Fluminense,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,1.8,3.27,zag,15.53,-0.43,0.0,3,1.0,0,2015,1.17209302325581,1.64
0.0,0,68911,0.0,0.0,Sport,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,True,-1.0,8.47,mei,32.59,-2.59,0.0,3,0.0,0,2015,2.96896551724138,5.5
0.0,0,68923,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,9.8,7.0,zag,22.78,1.77,3.0,3,1.0,0,2015,3.55813953488372,2.8
0.0,0,68925,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,2.8,0.6,zag,10.54,0.21,2.0,3,0.0,0,2015,2.2046511627907,0.24
0.0,0,68928,0.0,0.0,Cruzeiro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,True,3.7,3.7,gol,5.44,0.44,0.0,3,0.0,0,2015,0.102325581395349,0.88
0.0,0,68929,0.0,0.0,Atlético-MG,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,0.3,0.2,ata,9.57,-0.78,0.0,3,0.0,0,2015,1.7744186046511599,1.82
0.0,0,68938,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,0.5,1.13,mei,5.14,-0.1,0.0,3,0.0,0,2015,1.53255813953488,0.68
0.0,0,68951,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,2.3,1.77,mei,7.41,0.09,1.0,3,0.0,0,2015,0.0933333333333333,1.06
0.0,0,68958,1.0,0.0,Flamengo,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,-1.1,3.23,zag,12.98,-1.52,1.0,3,0.0,0,2015,2.8697674418604704,1.94
0.0,0,68974,0.0,0.0,Figueirense,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,True,0.6,0.35,ata,8.95,-0.6,0.0,3,0.0,0,2015,1.6279069767441898,2.0
0.0,0,69040,0.0,0.0,Santos,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,True,1.0,3.2,gol,7.52,-0.51,0.0,3,0.0,0,2015,0.711627906976744,1.92
0.0,0,69041,0.0,0.0,Internacional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,True,0.7,4.35,gol,5.7,-0.48,0.0,3,0.0,0,2015,0.38837209302325604,1.74
0.0,0,69047,0.0,0.0,Figueirense,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,8.8,7.0,mei,7.61,2.76,6.0,3,0.0,0,2015,1.43720930232558,2.8
0.0,0,69048,0.0,0.0,Figueirense,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,-1.0,0.87,ata,5.45,-0.97,0.0,3,0.0,0,2015,1.05588235294118,0.52
0.0,0,69051,0.0,0.0,Sport,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,8.0,8.0,gol,6.25,2.25,0.0,3,1.0,0,2015,0.18604651162790697,1.6
0.0,0,69240,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,True,3.4,7.4,mei,18.96,-0.72,2.0,3,0.0,0,2015,3.09767441860465,2.96
0.0,0,69268,0.0,0.0,Flamengo,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,4.0,4.0,mei,6.36,0.36,3.0,3,0.0,0,2015,1.07209302325581,0.8
0.0,0,69329,1.0,0.0,Figueirense,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,-3.6,3.55,lat,6.62,-2.43,0.0,3,0.0,0,2015,2.0176470588235302,1.42
0.0,0,69782,0.0,0.0,Chapecoense,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,True,5.3,5.85,lat,7.5,1.29,1.0,3,1.0,0,2015,1.1102564102564099,2.34
0.0,0,70046,0.0,0.0,Santos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,0.7,4.0,lat,12.54,-0.59,0.0,3,0.0,0,2015,1.18372093023256,2.4
