"atletas.nome","atletas.atleta_id","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.clube.id.full.name","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP"
"Felipe Gedoz da Conceição",87864,"Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",0,"ATL","mei","Atlético-PR","Contundido",0,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson Gabriel Orejuela Izquierdo",87874,"Orejuela","https://s.glbimg.com/es/sde/f/2017/01/13/f990ae4feff11a2f7f5bb847c2e3cdb5_FORMATO.png",0,"FLU","mei","Fluminense","Provável",0,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Júnior Nazareno Sornoza Moreira",87877,"Sornoza","https://s.glbimg.com/es/sde/f/2017/01/13/81e2c355bf1a4fff96dbce63945a25c2_FORMATO.png",0,"FLU","mei","Fluminense","Provável",0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fabián Cornelio Balbuena González",87887,"Balbuena","https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png",0,"COR","zag","Corinthians","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gustavo Henrique Furtado Scarpa",87999,"Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2016/04/29/6e433eb3cd2ccb3fe639c110479ebf7c_FORMATO.png",0,"FLU","mei","Fluminense","Nulo",0,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warian dos Santos Souza",88030,"Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",0,"COR","mei","Corinthians","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Otacilio Brito Alves",88070,"Cafu","https://s.glbimg.com/es/sde/f/2017/04/24/f5a23020022200b39bcd392e508e0f33_FORMATO.png",0,"FLA","mei","Flamengo","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yuri Antonio Costa da Silva",88125,"Yuri","https://s.glbimg.com/es/sde/f/2017/04/18/8bac23f3df250a620bd6c580564b33ee_FORMATO.png",0,"BOT","mei",NA,"Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ivan Quaresma da Silva",88136,"Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",0,"PON","gol","Ponte Preta","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daniel Guedes da Silva",88225,"Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",0,"SAN","lat","Santos","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Renato da Silva Júnior",88309,"Renato","https://s.glbimg.com/es/sde/f/2017/04/28/1730f48b4d6b6d3e387d31ff66a8bff7_FORMATO.png",0,"AVA","mei",NA,"Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Itamir de Sá",88310,"Lucas de Sá","https://s.glbimg.com/es/sde/f/2017/04/28/5447ab4ec918813e366c11d4d61365c1_FORMATO.png",0,"AVA","mei",NA,"Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ángel Rodrigo Romero Villamayor",88323,"Ángel Romero","https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png",0,"COR","ata","Corinthians","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iago Ângelo Dias",88417,"Iago","https://s.glbimg.com/es/sde/f/2017/04/24/6d1258d426eef6b245dc52182b65814b_FORMATO.png",0,"COR","ata","Coritiba","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"João Vitor Pereira de Alcantara",88539,"João Vitor ","https://s.glbimg.com/es/sde/f/2017/04/27/5e240c8d3c51257cd78fe820f6453aa5_FORMATO.png",0,"ATL","ata","Atlético-GO","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vinicius Rodolfo de Souza Oliveira",88651,"Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",0,"BOT","ata","Botafogo","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Igor Ribeiro de Jesus",88667,"Igor","https://s.glbimg.com/es/sde/f/2017/05/06/7db6dc50d732262fa33892d6c0f437b5_FORMATO.png",0,"SPO","zag","Sport","Provável",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jean Carlos de Souza Irmer",89150,"Jean","https://s.glbimg.com/es/sde/f/2017/04/06/d3926623525ad9fc2a3896099f523066_FORMATO.png",0,"VAS","mei","Vasco","Provável",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nathan Pelae Cardoso",89156,"Nathan","https://s.glbimg.com/es/sde/f/2017/04/25/03222dc5157f830bbf5201fe8e0c0593_FORMATO.png",0,"CHA","zag","Chapecoense","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judivan Flor da Silva",89190,"Judivan ","https://s.glbimg.com/es/sde/f/2017/04/23/f49ad5df5316c41a536cbc083724ee17_FORMATO.png",0,"CRU","ata","Cruzeiro","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ânderson Balbino Assis",89227,"Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",0,"GRE","mei","Grêmio","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maurício Andreazzi Pereira",89253,"Andreazzi","https://s.glbimg.com/es/sde/f/2017/04/24/2e3edae4ff2b6836e1ea7f55380193fa_FORMATO.png",0,"BOT","mei","Botafogo","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"João Pedro Maturano dos Santos",89273,"João Pedro ","https://s.glbimg.com/es/sde/f/2017/04/24/c6945a1446c818fed3c475afef47a6a8_FORMATO.png",0,"CHA","lat","Chapecoense","Provável",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matheus de Sales Cabral",89285,"Matheus Sales","https://s.glbimg.com/es/sde/f/2017/02/18/4a3b454309558fda386d1ffadf494547_FORMATO.png",0,"BAH","mei","Bahia","Dúvida",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wanderson de Jesus Martins",89342,"Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",0,"SAN","lat","Santos","Contundido",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlos Eugenio Júnior Tavares dos Santos",89343,"Júnior Tavares","https://s.glbimg.com/es/sde/f/2017/02/09/25d0a51f886e8f5b2db83e4bea6a4e20_FORMATO.png",0,"SAO","lat","São Paulo","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saulo Ferreira Silva Nascimento",89492,"Saulo","https://s.glbimg.com/es/sde/f/2017/04/18/8fb7b68bea9068528d9381cfe5c0b32a_FORMATO.png",0,"BOT","gol","Botafogo","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Igor Rabello da Costa",89493,"Igor Rabello","https://s.glbimg.com/es/sde/f/2016/05/20/45658f95ac34e82da4d58cf9c77f2587_FORMATO.png",0,"BOT","zag","Botafogo","Provável",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thiago Maia Alencar",89637,"Thiago Maia","https://s.glbimg.com/es/sde/f/2016/05/01/1b2976ce2cacc26f8141ace470b05928_FORMATO.png",0,"SAN","mei","Santos","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nickson Gabriel Reis Silva",89676,"Nickson","https://s.glbimg.com/es/sde/f/2017/04/22/fe8ee314651bfce7367d25049b99720f_FORMATO.png",0,"CRU","ata","Cruzeiro","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leonan José Valandro Gomes",89693,"Leonan","https://s.glbimg.com/es/sde/f/2017/04/03/f7ef2c1763cfea19e19b624be9bd9f68_FORMATO.png",0,"ATL","lat","Atlético-MG","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"James Dean Araújo de Lima",89694,"James Dean","https://s.glbimg.com/es/sde/f/2017/05/01/c92d594519fdaaff86e13dce57f1b587_FORMATO.png",0,"SPO","ata","Sport","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iury Lirio Freitas de Castilho",89695,"Iury","https://s.glbimg.com/es/sde/f/2017/04/28/0bdfd4fa134d2a07bf26cd328dcd9cf7_FORMATO.png",0,"AVA","ata","Avaí","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romulo dos Santos de Souza",89696,"Romulo","https://s.glbimg.com/es/sde/f/2017/04/28/039439859f768160af8a4dc5be23db1b_FORMATO.png",0,"AVA","ata","Avaí","Provável",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andres Eliseo Chavez",89839,"Andres Chavez","https://s.glbimg.com/es/sde/f/2016/08/18/9b7fee1b9878c569ab7eab653ef62fd1_FORMATO.png",0,"SAO","ata",NA,"Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leonardo Pisculichi",89871,"Pisculichi","https://s.glbimg.com/es/sde/f/2017/02/18/c8a64d1e825d4a06c352c94d5499c77d_FORMATO.png",0,"VIT","mei","Vitória","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leandro Alves de Carvalho",89885,"Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",0,"BOT","mei","Botafogo","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Róger Krug Guedes",89898,"Róger Guedes","https://s.glbimg.com/es/sde/f/2017/04/18/8320b12c035d14425a7a1685c28eea51_FORMATO.png",0,"PAL","ata","Palmeiras","Dúvida",0,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bruno Edgar Silva Almeida",89924,"Bruno Ramires","https://s.glbimg.com/es/sde/f/2017/04/01/73311df2bcb4444c139cc9bfc1f16ff5_FORMATO.png",0,"VIT","mei","Vitória","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gerferson Cerqueira Teles",89976,"Geferson","https://s.glbimg.com/es/sde/f/2017/02/18/1797455db8d122f09c954f551c9c8350_FORMATO.png",0,"VIT","lat","Vitória","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"John Stiven Mendoza Valencia",90031,"Mendoza","https://s.glbimg.com/es/sde/f/2017/04/23/feb2ddb86fe464ad42942ab56ee3cf7c_FORMATO.png",0,"COR","ata","Bahia","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bruno de Jesus Pacheco",90061,"Bruno Pacheco","https://s.glbimg.com/es/sde/f/2017/04/27/fcbcf7704c49830f8c99c33ecbadb435_FORMATO.png",0,"ATL","lat","Atlético-GO","Provável",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bruno Henrique Pinto",90285,"Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png",0,"SAN","ata","Santos","Provável",0,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jaílson Marques Siqueira",90290,"Jailson","https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png",0,"GRE","mei","Grêmio","Dúvida",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pedro Rocha Neves",90302,"Pedro Rocha","https://s.glbimg.com/es/sde/f/2017/04/23/7239af88239148c721a90c4a5903d4f3_FORMATO.png",0,"GRE","ata","Grêmio","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lincoln Henrique Oliveira dos Santos",90303,"Lincoln","https://s.glbimg.com/es/sde/f/2017/04/23/a65d998797151a9c0902420f2b54857c_FORMATO.png",0,"GRE","mei","Grêmio","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"David Correa da Fonseca",90309,"David","https://s.glbimg.com/es/sde/f/2017/04/24/9a0112f0276ff9f2806956277d2eb848_FORMATO.png",0,"VIT","ata","Vitória","Provável",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luiz Fernando Ferreira Maximiliano",90366,"Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/01/13/f36825a666df708c5cbbef38a333e8d7_FORMATO.png",0,"FLU","mei","Fluminense","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonathan da Silveira Fernandes Reis",90399,"Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",0,"BOT","mei","Botafogo","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crysan da Cruz Queiroz Barcelos",90406,"Crysan","https://s.glbimg.com/es/sde/f/2017/04/23/87fd6024ba3c767f9cb8d72cf3452c08_FORMATO.png",0,"ATL","ata","Atlético-PR","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moisés Roberto Barbosa",90444,"Moisés","https://s.glbimg.com/es/sde/f/2017/04/20/341682456801d7e2449a82062f6ef9be_FORMATO.png",0,"COR","lat","Corinthians","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arthur Henrique Ramos de Oliveira Melo",90532,"Arthur","https://s.glbimg.com/es/sde/f/2017/04/23/ad145ff7dd594174acc3863cb2569b83_FORMATO.png",0,"GRE","mei","Grêmio","Dúvida",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Sandro dos Santos Apolinario",90535,"Alex","https://s.glbimg.com/es/sde/f/2017/04/05/144a762b27b789eee8fd1c1a682c0512_FORMATO.png",0,"CRU","mei","Cruzeiro","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rafael Vinicius Carvalho Longuine",90566,"Rafael Longuine","https://s.glbimg.com/es/sde/f/2017/05/02/8d0a8a9e9b42efa6f8fc7ee4afc1618c_FORMATO.png",0,"SAN","mei","Santos","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yuri Oliveira Lima",90569,"Yuri","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png",0,"SAN","mei","Santos","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gustavo Cascardo de Assis",90587,"Cascardo","https://s.glbimg.com/es/sde/f/2017/04/23/772a99574fe81da3c28fa586c83c7c91_FORMATO.png",0,"ATL","lat","Atlético-PR","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas da Silva Izidoro",90634,"Lucas Mineiro","https://s.glbimg.com/es/sde/f/2017/04/24/a585ecd4b08d42c62414a32c9103edc3_FORMATO.png",0,"CHA","mei","Chapecoense","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodrigo Gomes dos Santos",90651,"Rodrigão","https://s.glbimg.com/es/sde/f/2016/06/28/9c44ed90c5f62aba040b5beb817a9a63_FORMATO.jpeg",0,"SAN","ata","Santos","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luiz Fernando Moraes dos Santos",90715,"Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/04/27/50e52c4a6961abbf9a5a1232332cdfd3_FORMATO.png",0,"ATL","mei","Atlético-GO","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fabrício Bruno Soares de Faria",90768,"Fabrício Bruno","https://s.glbimg.com/es/sde/f/2017/04/24/c4a8873e3ad989db3e40b7149ed51789_FORMATO.png",0,"CHA","zag","Chapecoense","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elias Martello Curzel",90843,"Elias","https://s.glbimg.com/es/sde/f/2017/04/24/d39a7668ae872daf6e04f923e0d16a54_FORMATO.png",0,"CHA","gol","Chapecoense","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wallace Ribeiro Barato",90892,"Wallace","https://s.glbimg.com/es/sde/f/2017/02/20/aa36264462b556b6c72220d5db2ba3f1_FORMATO.png",0,"VIT","gol","Vitória","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Fernandes",90899,"Lucas Fernandes","https://s.glbimg.com/es/sde/f/2017/01/13/3f13fe7c1e0ed2bf1ba83a2a19b157e8_FORMATO.png",0,"FLU","ata","Fluminense","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jean Paulo Fernandes Filho",90933,"Jean","https://s.glbimg.com/es/sde/f/2017/02/21/b7de298b3e5349e8acf3d31f1b831ffd_FORMATO.png",0,"BAH","gol","Bahia","Provável",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evandro Lima de Oliveira Filho",91001,"Evandro","https://s.glbimg.com/es/sde/f/2017/05/01/44325047a16fc8c2d5d2dbee3907eb6a_FORMATO.png",0,"SPO","lat","Sport","Provável",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alison Vicente da Silva",91003,"Alison","https://s.glbimg.com/es/sde/f/2017/02/14/cd74f75d4225633af1942d07603f11cf_FORMATO.png",0,"SPO","ata","Sport","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramón Darío Ábila",91094,"Ábila","https://s.glbimg.com/es/sde/f/2016/07/06/ca240a78354b4b67a6388a15bdedc4f5_FORMATO.png",0,"CRU","ata","Cruzeiro","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alípio Duarte Brandão",91100,"Alípio","https://s.glbimg.com/es/sde/f/2017/04/27/959b69e8a03e9a3b77a74508418a6349_FORMATO.png",0,"ATL","mei",NA,"Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ronaldo de Oliveira Strada",91101,"Ronaldo","https://s.glbimg.com/es/sde/f/2017/02/20/e49415180708c87913cabd48be5dd49f_FORMATO.png",0,"VIT","gol","Vitória","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jesiel Cardoso Miranda",91156,"Jesiel","https://s.glbimg.com/es/sde/f/2017/04/03/b00e4e82879a8aa6d2193c3ed0abd49b_FORMATO.png",0,"ATL","zag","Atlético-MG","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thiago Rodrigues da Silva",91194,"Thiago","https://s.glbimg.com/es/sde/f/2017/04/24/cbff6dc155e200c1acd0f26dfbad6fae_FORMATO.png",0,"FLA","gol","Flamengo","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Éder Ferreira Graminho",91203,"Éder ","https://s.glbimg.com/es/sde/f/2017/02/21/48c32809ca3ee7e6b3855d62cd01af0e_FORMATO.png",0,"BAH","zag","Bahia","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warleson Stellion Lisboa Oliveira",91204,"Warleson","https://s.glbimg.com/es/sde/f/2017/04/23/d3b26dce5bc760f7a52d0556eb36b781_FORMATO.png",0,"ATL","gol","Atlético-PR","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Estella Perri",91260,"Lucas Perri","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_FORMATO.png",0,"SAO","gol","São Paulo","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matheus Gonçalves Sávio",91264,"Matheus Sávio","https://s.glbimg.com/es/sde/f/2017/04/24/60ce53a00324836c87cea5fb79984381_FORMATO.png",0,"FLA","mei","Flamengo","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bruno Bispo dos Anjos",91359,"Bruno Bispo","https://s.glbimg.com/es/sde/f/2017/02/20/464bfafedb51250244baad4736adeefe_FORMATO.png",0,"VIT","zag","Vitória","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodrigo de Oliveira Ramos",91388,"Rodrigo Ramos","https://s.glbimg.com/es/sde/f/2015/10/30/790da0b7e69393ed9c4a542a2536232c_FORMATO.png",0,"COR","lat","Coritiba","Contundido",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colin Kazim-Richards",91519,"Kazim","https://s.glbimg.com/es/sde/f/2017/04/23/ad1f8add949fbe2020567092e6cb1ac9_FORMATO.png",0,"COR","ata","Corinthians","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daniel da Silva dos Anjos",91654,"Daniel dos Anjos","https://s.glbimg.com/es/sde/f/2017/04/27/12dee1a2163042f0b9dc7b8eaf61c8ea_FORMATO.png",0,"ATL","ata",NA,"Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adryelson Shawann Lima Silva",91664,"Adryelson","https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png",0,"SPO","zag","Sport","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
" João Pedro Heinen Silva",91687,"João Pedro","https://s.glbimg.com/es/sde/f/2017/04/23/02f23b9d62abbf4f9ff10ae331bc6724_FORMATO.png",0,"ATL","mei","Atlético-PR","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marciel Silva da Silva",91714,"Marciel","https://s.glbimg.com/es/sde/f/2017/04/23/cf2fd75fe95a351dd06a29fbc12519b7_FORMATO.png",0,"COR","mei","Corinthians","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
