"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","FC","FS","PE","RB","SG","CV","FD","FF","G","I","PP","FT","DD","GS","GC","DP"
"497","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2017/02/18/1797455db8d122f09c954f551c9c8350_FORMATO.png",89976,18,"VIT","lat","Nulo",0,10.57,0,2.85,11,"Vitória",NA,5,17,7,23,25,2,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA
"498","Gustavo Henrique Ferrareis","Gustavo Ferrareis","https://s.glbimg.com/es/sde/f/2017/07/28/f9a5ac323f358bb4e2d5bbc354956624_FORMATO.png",89815,18,"BAH","mei","Nulo",-1,5.25,-0.2,1.21,10,"Bahia",NA,1,8,6,13,2,NA,NA,2,3,1,NA,NA,1,NA,NA,NA,NA
"499","Romulo dos Santos de Souza","Romulo","https://s.glbimg.com/es/sde/f/2017/04/28/039439859f768160af8a4dc5be23db1b_FORMATO.png",89696,18,"AVA","ata","Nulo",3.1,9.67,0.64,2.17,18,"Avaí",NA,1,25,28,44,15,NA,NA,7,9,2,4,NA,NA,NA,NA,NA,NA
"500","Bruno de Jesus Pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2017/04/27/fcbcf7704c49830f8c99c33ecbadb435_FORMATO.png",90061,18,"ATL","lat","Provável",3,7.83,0.55,2.4,16,"Atlético-GO",2,3,24,41,36,17,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"501","Bruno Edgar Silva Almeida","Bruno Ramires","https://s.glbimg.com/es/sde/f/2017/04/01/73311df2bcb4444c139cc9bfc1f16ff5_FORMATO.png",89924,18,"VIT","mei","Contundido",0,5,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Andrigo Oliveira de Araujo","Andrigo","https://s.glbimg.com/es/sde/f/2017/05/19/78c75bce6fe9af97abe3a17761c64821_FORMATO.png",89930,18,"ATL","mei","Provável",-0.1,5.79,-0.37,3.28,18,"Atlético-GO",2,2,16,12,66,25,NA,NA,7,9,2,1,NA,1,NA,NA,NA,NA
"503","Pedro Rocha Neves","Pedro Rocha","https://s.glbimg.com/es/sde/f/2017/04/23/7239af88239148c721a90c4a5903d4f3_FORMATO.png",90302,18,"GRE","ata","Nulo",-1.6,9.19,-0.74,4.27,14,"Grêmio",2,NA,12,17,35,16,NA,NA,10,5,2,5,NA,1,NA,NA,NA,NA
"504","David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2017/04/24/9a0112f0276ff9f2806956277d2eb848_FORMATO.png",90309,18,"VIT","ata","Provável",4.8,5.53,0.57,2.79,17,"Vitória",4,4,18,9,46,10,NA,NA,6,16,2,7,NA,2,NA,NA,NA,NA
"505","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png",90290,18,"GRE","mei","Provável",0,4.02,0,1.27,7,"Grêmio",1,NA,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Lincoln Henrique Oliveira dos Santos","Lincoln","https://s.glbimg.com/es/sde/f/2017/04/23/a65d998797151a9c0902420f2b54857c_FORMATO.png",90303,18,"GRE","mei","Provável",6.9,3.91,1.16,1.52,5,"Grêmio",1,NA,3,9,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Jeferson Carvalho dos Santos","Jeferson Negueba","https://s.glbimg.com/es/sde/f/2017/05/04/ba64f4a42e921d518c97cd02c99e9dee_FORMATO.jpeg",90335,18,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Luiz Fernando Ferreira Maximiliano","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/07/25/b1dafe35e50cc680c9452d9dafbc9522_FORMATO.png",90366,18,"FLU","mei","Contundido",0,1.94,0,1.1,2,"Fluminense",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",90399,18,"BOT","mei","Dúvida",0,3.09,0,-0.13,3,"Botafogo",NA,NA,NA,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"510","Alex Sandro dos Santos Apolinario","Alex","https://s.glbimg.com/es/sde/f/2017/04/05/144a762b27b789eee8fd1c1a682c0512_FORMATO.png",90535,18,"CRU","mei","Nulo",0,3.3,0,4.2,1,"Cruzeiro",NA,NA,NA,2,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"511","Moisés Roberto Barbosa","Moisés","https://s.glbimg.com/es/sde/f/2017/04/20/341682456801d7e2449a82062f6ef9be_FORMATO.png",90444,18,"COR","lat","Nulo",0,3.61,0,6.1,1,"Corinthians",1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Arthur Henrique Ramos de Oliveira Melo","Arthur","https://s.glbimg.com/es/sde/f/2017/04/23/ad145ff7dd594174acc3863cb2569b83_FORMATO.png",90532,18,"GRE","mei","Nulo",3.8,9.66,-0.44,4.58,15,"Grêmio",NA,2,11,32,32,37,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"513","Rafael Vinicius Carvalho Longuine","Rafael Longuine","https://s.glbimg.com/es/sde/f/2017/05/02/8d0a8a9e9b42efa6f8fc7ee4afc1618c_FORMATO.png",90566,18,"SAN","mei","Dúvida",0,1.39,0,-0.45,4,"Santos",NA,1,4,3,5,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"514","Jefferson Vasconcelos Braz da Silva ","Jefferson Nem","https://s.glbimg.com/es/sde/f/2017/07/05/e19ea6817dece25a3dba36acabd4ea9f_FORMATO.png",90455,18,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Yuri Oliveira Lima","Yuri","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png",90569,18,"SAN","mei","Suspenso",-2.3,0.79,-0.05,-0.67,9,"Santos",NA,3,14,4,21,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Lucas da Silva Izidoro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2017/04/24/a585ecd4b08d42c62414a32c9103edc3_FORMATO.png",90634,18,"CHA","mei","Nulo",0,2.41,0,0.01,7,"Chapecoense",NA,3,15,4,9,7,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"517","Luiz Humberto da Silva Silva","Beto da Silva","https://s.glbimg.com/es/sde/f/2017/04/23/0cfa7b8af32ec84883ccf9a0d610b0d0_FORMATO.png",87028,18,"GRE","ata","Nulo",0,3.74,0,2.2,1,"Grêmio",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Matheus Vieira Campos Peixoto","Matheus Peixoto","https://s.glbimg.com/es/sde/f/2017/02/21/9a6be83af417e88aab380c4245ab7655_FORMATO.png",87098,18,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2017/04/23/a4d7cefcde751da5dcf52b042baafbb5_FORMATO.png",87228,18,"COR","lat","Provável",4,10.27,0.88,4.72,17,"Corinthians",2,3,12,21,54,8,13,NA,2,2,1,4,NA,NA,NA,NA,NA,NA
"520","Cicero Clebson Alves Santana","Cícero","https://s.glbimg.com/es/sde/f/2017/05/04/4ce602dbb0545123e778ce27a88ca159_FORMATO.png",87158,18,"ATL","mei","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png",87342,18,"GRE","zag","Nulo",3.8,9.94,0.74,2.7,14,"Grêmio",NA,5,20,8,31,14,7,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA
"522","Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2017/04/20/3b8a82a4adde6089a76eea746b858971_FORMATO.png",87225,18,"COR","zag","Provável",6.2,9.23,1.26,4.6,11,"Corinthians",NA,NA,4,4,16,10,7,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"523","Gustavo Cascardo de Assis","Cascardo","https://s.glbimg.com/es/sde/f/2017/04/23/772a99574fe81da3c28fa586c83c7c91_FORMATO.png",90587,18,"ATL","lat","Provável",5,4.01,0.09,2.99,8,"Atlético-PR",NA,NA,7,11,20,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","José Carlos Cracco Neto","Zeca","https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png",87192,18,"SAN","lat","Provável",1.4,9.8,-1.65,2.1,3,"Santos",NA,NA,2,1,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"525","Luiz Fernando Moraes dos Santos","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/04/27/50e52c4a6961abbf9a5a1232332cdfd3_FORMATO.png",90715,18,"ATL","mei","Nulo",-2.5,2.33,-1.82,1.08,15,"Atlético-GO",1,2,15,15,22,4,NA,NA,4,3,1,5,NA,1,NA,NA,NA,NA
"526","Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",87350,18,"SAO","lat","Nulo",0,7.05,0,2.43,3,"São Paulo",NA,NA,5,4,10,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"527","Fabrício Bruno Soares de Faria","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2017/04/24/c4a8873e3ad989db3e40b7149ed51789_FORMATO.png",90768,18,"CHA","zag","Provável",-3.7,2.27,-1.42,0.43,6,"Chapecoense",NA,4,12,5,7,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Elias Martello Curzel","Elias","https://s.glbimg.com/es/sde/f/2017/04/24/d39a7668ae872daf6e04f923e0d16a54_FORMATO.png",90843,18,"CHA","gol","Nulo",0,4,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/03/2f4037ee6c2ce20e96ff5cb1f6db210f_FORMATO.png",87393,18,"ATL","zag","Nulo",0.8,9,-0.52,3.9,11,"Atlético-MG",NA,NA,12,9,24,15,3,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
"530","Lucas Fernandes","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2017/07/26/1701b04d674659c12ac0715a0b58adbd_FORMATO.png",90899,18,"ATL","ata","Provável",5,4.63,0.54,1.87,6,"Atlético-PR",NA,NA,4,9,8,6,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"531","Rodrigo de Souza Prado","Rodrigão","https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png",87398,18,"ATL","zag","Contundido",0,2.97,0,2.8,3,"Atlético-MG",NA,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Wallace Ribeiro Barato","Wallace","https://s.glbimg.com/es/sde/f/2017/02/20/aa36264462b556b6c72220d5db2ba3f1_FORMATO.png",90892,18,"VIT","gol","Nulo",0,1,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Caíque Silva Sá","Caíque Sá","https://s.glbimg.com/es/sde/f/2017/05/28/8c084fed591a67a554da06e53f403549_FORMATO.png",87437,18,"VIT","lat","Provável",4.6,2.88,0.18,3.48,4,"Vitória",NA,1,8,3,20,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"534","Esteban Andrés Pavez Suazo","Esteban Pavez","https://s.glbimg.com/es/sde/f/2017/07/25/36e2606ea7c16d592e3d39df8f817fae_FORMATO.png",90959,18,"ATL","mei","Provável",7.3,4.86,1.93,4.9,2,"Atlético-PR",NA,NA,NA,NA,7,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"535","Jean Paulo Fernandes Filho","Jean","https://s.glbimg.com/es/sde/f/2017/07/28/d36fdad47b0813c57a2b46c71ec4af32_FORMATO.png",90933,18,"BAH","gol","Provável",-2,11.35,-1.13,4.63,18,"Bahia",NA,1,NA,1,14,NA,6,NA,NA,NA,NA,NA,NA,NA,35,23,NA,NA
"536","Evandro Lima de Oliveira Filho","Evandro","https://s.glbimg.com/es/sde/f/2017/05/01/44325047a16fc8c2d5d2dbee3907eb6a_FORMATO.png",91001,18,"SPO","lat","Nulo",0,0.76,0,-0.33,3,"Sport",NA,NA,9,2,12,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Alison Vicente da Silva","Alison","https://s.glbimg.com/es/sde/f/2017/02/14/cd74f75d4225633af1942d07603f11cf_FORMATO.png",91003,18,"SPO","ata","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Jesiel Cardoso Miranda","Jesiel","https://s.glbimg.com/es/sde/f/2017/04/03/b00e4e82879a8aa6d2193c3ed0abd49b_FORMATO.png",91156,18,"ATL","zag","Nulo",0,3.21,0,4.3,1,"Atlético-MG",NA,NA,NA,1,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"539","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2017/07/28/c0ea66c25e44744e6dca2de152c06395_FORMATO.png",87486,18,"BAH","lat","Suspenso",4.7,5.41,0.5,2.29,15,"Bahia",1,3,23,21,47,14,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"540","Éder Ferreira Graminho","Éder ","https://s.glbimg.com/es/sde/f/2017/07/28/ce25d0402feb8a3d6bf8b0c89a10060d_FORMATO.png",91203,18,"BAH","zag","Nulo",-2.5,2.28,-0.52,1.38,6,"Bahia",NA,2,8,3,4,2,2,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA
"541","Romercio Pereira da Conceição","Romercio","https://s.glbimg.com/es/sde/f/2017/05/02/f6d968415133af30b7f7594ff3946c27_FORMATO.png",97443,18,"COR","zag","Nulo",0.2,1.63,-0.37,0.2,1,"Coritiba",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Leonardo Araújo dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/24/6b4eee4e3d34200c6f23e434a79f4af3_FORMATO.png",87743,18,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Ronaldo de Oliveira Strada","Ronaldo","https://s.glbimg.com/es/sde/f/2017/02/20/e49415180708c87913cabd48be5dd49f_FORMATO.png",91101,18,"VIT","gol","Nulo",0,1,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Flávio Medeiros da Silva","Flávio","https://s.glbimg.com/es/sde/f/2017/06/22/45969ac005e05819eea2e0fdcb62de43_FORMATO.png",91102,18,"VIT","mei","Nulo",0,2.12,0,0,1,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Santiago Tréllez Vivero","Tréllez","https://s.glbimg.com/es/sde/f/2017/07/18/32b1ea26b5743177c99f8577b73c4e39_FORMATO.png",87679,18,"VIT","ata","Provável",13.3,4.04,3.26,2.1,4,"Vitória",NA,1,11,2,13,1,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA
"546","Rodrigo Gomes dos Santos","Rodrigão","https://s.glbimg.com/es/sde/f/2017/07/07/cb596c22b44400d38cf56cab0476618c_FORMATO.png",90651,18,"BAH","ata","Provável",12.1,7.07,1.34,5.52,6,"Bahia",NA,1,6,5,11,2,NA,NA,2,5,4,4,NA,NA,NA,NA,NA,NA
"547","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,18,"SAN","mei","Contundido",0,9.29,0,1.51,8,"Santos",NA,2,6,12,20,9,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"548","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2017/06/22/23cefb71d6b2d4a53d900e9e4e2abfee_FORMATO.png",87747,18,"VIT","mei","Provável",1.5,1.64,0.04,0.9,11,"Vitória",NA,2,15,20,26,8,NA,NA,4,3,NA,1,NA,NA,NA,NA,NA,NA
"549","Felipe Gedoz da Conceição","Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",87864,18,"ATL","mei","Nulo",0,7.22,0,-0.32,4,"Atlético-PR",NA,1,6,1,4,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"550","Emilio Enrique Zeballos Gutiérrez","Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",87859,18,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",87863,18,"CRU","mei","Nulo",0,8.08,0,3.3,4,"Cruzeiro",NA,NA,4,10,18,5,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"552","Fernando Alexander Guerrero Vásquez","Fernando Guerrero","https://s.glbimg.com/es/sde/f/2017/07/29/51ed73e9b468f5ee85f1d571b2f8d0e0_FORMATO.png",87872,18,"CHA","mei","Nulo",-3,2.86,-2.14,-3,1,"Chapecoense",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Jefferson Gabriel Orejuela Izquierdo","Orejuela","https://s.glbimg.com/es/sde/f/2017/07/25/8654cd4e835c77cc1301a2b0c7faa426_FORMATO.png",87874,18,"FLU","mei","Suspenso",-6,8.14,-1.56,1.56,14,"Fluminense",NA,2,15,22,22,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2017/02/19/6aca0b072c6eeca65b6dc51c30de4a50_FORMATO.png",88002,18,"SAN","mei","Nulo",0,1.58,0,0,1,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2017/07/25/d139933474f638abe42c53dcd21a981b_FORMATO.png",87999,18,"FLU","mei","Provável",10.9,13.56,1.22,4.12,16,"Fluminense",4,NA,15,31,89,16,NA,NA,14,12,1,NA,NA,2,NA,NA,NA,NA
"556","Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2017/07/25/622af95364dd391adb267d847b26b76d_FORMATO.png",87877,18,"FLU","mei","Contundido",0,15.81,0,5.05,2,"Fluminense",NA,1,1,2,5,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
"557","Eduardo Gabriel Aquino Cossa","Pepê","https://s.glbimg.com/es/sde/f/2017/06/07/bd6f96fc4d6fbe29bd108c344db1e415_FORMATO.jpeg",91201,18,"GRE","ata","Nulo",0,0.97,0,0.5,1,"Grêmio",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Fabián Cornelio Balbuena González","Balbuena","https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png",87887,18,"COR","zag","Provável",5.2,11.55,-0.43,6.96,15,"Corinthians",1,2,6,14,30,16,11,NA,1,3,3,2,NA,NA,NA,NA,NA,NA
"559","Geremias Ribeiro Júnior","Júnior","https://s.glbimg.com/es/sde/f/2017/06/09/2e36d120085f3fb7908f2921ee4c592e_FORMATO.png",87946,18,"VIT","ata","Nulo",0,1.17,0,1.35,2,"Vitória",NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Lucas Estella Perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_FORMATO.png",91260,18,"SAO","gol","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Gustavo Blanco Petersen Macedo","Gustavo Blanco","https://s.glbimg.com/es/sde/f/2017/07/04/bdab16330aca79897bf4fa25fd8d7eaf_FORMATO.jpeg",91191,18,"ATL","mei","Nulo",-2.2,2.37,-1.88,2.17,3,"Atlético-MG",NA,NA,4,1,4,6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"562","Warleson Stellion Lisboa Oliveira","Warleson","https://s.glbimg.com/es/sde/f/2017/04/23/d3b26dce5bc760f7a52d0556eb36b781_FORMATO.png",91204,18,"ATL","gol","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Matheus Gonçalves Savio","Matheus Savio","https://s.glbimg.com/es/sde/f/2017/04/24/60ce53a00324836c87cea5fb79984381_FORMATO.png",91264,18,"FLA","mei","Nulo",0,10.99,0,4.1,5,"Flamengo",NA,NA,1,NA,6,8,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA
"564","Leonardo Felipe Valencia Rossel","Leonardo Valencia","https://s.glbimg.com/es/sde/f/2017/07/13/5d377d38c4a361837bc8e672c25b20db_FORMATO.png",91508,18,"BOT","mei","Provável",-0.9,5.33,-1.67,-0.9,1,"Botafogo",NA,1,2,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"565","João Paulo Sanches","João Paulo Sanches","https://s.glbimg.com/es/sde/f/2017/06/07/c28815f50806965fcba9772e65d9695e_FORMATO.png",91318,18,"ATL","tec","Provável",3.29,5.8,0.12,4.37,4,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Ravanelli Ferreira dos Santos","Ravanelli","https://s.glbimg.com/es/sde/f/2017/05/02/8f0af7ca793a5e7d64717b42fa7dc181_FORMATO.png",92193,18,"PON","mei","Nulo",0,8.16,0,2.37,3,"Ponte Preta",1,NA,1,7,15,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"567","José Carlos Ferreira Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/05/19/c9034f677a1130c41ddac32cafd3e7b5_FORMATO.png",92182,18,"PAL","zag","Dúvida",0.1,8.83,-0.44,3.04,10,"Palmeiras",2,4,16,6,26,17,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"568","Caíque Luiz Santos da Purificação","Caíque","https://s.glbimg.com/es/sde/f/2017/05/28/bd5b4ba3004a61c7aee152418fb5f62f_FORMATO.png",92207,18,"VIT","gol","Nulo",7,5.04,1.79,1.75,2,"Vitória",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA
"569","Thiago Rodrigues da Silva","Thiago","https://s.glbimg.com/es/sde/f/2017/04/24/cbff6dc155e200c1acd0f26dfbad6fae_FORMATO.png",91194,18,"FLA","gol","Nulo",0,4.24,0,3.59,11,"Flamengo",1,NA,NA,1,3,NA,4,NA,NA,NA,NA,NA,NA,NA,11,9,NA,NA
"570","Bruno Bispo dos Anjos","Bruno Bispo","https://s.glbimg.com/es/sde/f/2017/05/28/af8ee442a870d4c045d8eebdb02ccf1a_FORMATO.png",91359,18,"VIT","zag","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Rodrigo de Oliveira Ramos","Rodrigo Ramos","https://s.glbimg.com/es/sde/f/2015/10/30/790da0b7e69393ed9c4a542a2536232c_FORMATO.png",91388,18,"COR","lat","Nulo",0,2.89,0,-0.63,3,"Coritiba",NA,NA,6,1,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Kaio Silva Mendes","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,18,"GRE","mei","Nulo",0,3.76,0,2.6,2,"Grêmio",NA,NA,4,8,4,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"573","Matheus Phillipe Coutinho Gomes","Matheus Phillipe","https://s.glbimg.com/es/sde/f/2017/07/25/77a976e134e8bdb2f89d8c6960e4a2e6_FORMATO.png",92438,18,"FLU","gol","Nulo",0,1,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Douglas Augusto Soares Gomes","Douglas","https://s.glbimg.com/es/sde/f/2017/07/25/5f38b5914e4d18ddac95fe844a6090fc_FORMATO.png",92497,18,"FLU","mei","Nulo",0,3.78,0,-1,2,"Fluminense",NA,2,3,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Matheus Henrique Cassini de Paula","Matheus Cassini","https://s.glbimg.com/es/sde/f/2017/05/02/49a8092ff1d3ff3eb1402aa7333a8a1a_FORMATO.png",91715,18,"PON","mei","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","Robert Abel Arboleda Escobar","Arboleda","https://s.glbimg.com/es/sde/f/2017/06/27/feb4b502524252fc410bb11eeffc69b7_FORMATO.png",91573,18,"SAO","zag","Provável",-1.6,7.63,-1,2.86,7,"São Paulo",1,1,9,8,17,3,1,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA
"577","Adryelson Shawann Lima Silva","Adryelson","https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png",91664,18,"SPO","zag","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
