"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","FD","PE","RB","A","CA","FC","FS","SG","FF","FT","I","CV","G","PP","DD","GS","DP","GC"
"720","Lucas Estella Perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_FORMATO.png",91260,26,"SAO","gol","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Dayvid Alexsander da Silva","Dayvid",NA,99254,26,"SPO","lat","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Bruno Bispo dos Anjos","Bruno Bispo","https://s.glbimg.com/es/sde/f/2017/05/28/af8ee442a870d4c045d8eebdb02ccf1a_FORMATO.png",91359,26,"VIT","zag","Nulo",0,1.99,0,2.2,1,"Vitória",NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Rodrigo de Oliveira Ramos","Rodrigo Ramos","https://s.glbimg.com/es/sde/f/2015/10/30/790da0b7e69393ed9c4a542a2536232c_FORMATO.png",91388,26,"COR","lat","Nulo",0,2.89,0,-0.63,3,"Coritiba",1,7,1,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","João Paulo Sanches","João Paulo Sanches","https://s.glbimg.com/es/sde/f/2017/06/07/c28815f50806965fcba9772e65d9695e_FORMATO.png",91318,26,"ATL","tec","Provável",5.92,7,0.65,4.11,12,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","João Erick Marques da Silva","João Erick",NA,99257,26,"SPO","mei","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Matheus Bezerra Santos","Matheus Bezerra",NA,99258,26,"SPO","mei","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Lucas de Oliveira Antunes","Lucas Índio","https://s.glbimg.com/es/sde/f/2017/05/04/075e8103fcbe7ba581efc1402208e108_FORMATO.png",99353,26,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","Alexsander Jhonatta de Oliveira Andrade","Alexsander","https://s.glbimg.com/es/sde/f/2017/04/16/574d33cbfe0200e34a998815c6b4ee99_FORMATO.png",99411,26,"ATL","mei","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Leonardo Felipe Valencia Rossel","Leonardo Valencia","https://s.glbimg.com/es/sde/f/2017/08/07/5da8e09b912f3d4e02c70571d9de8988_FORMATO.png",91508,26,"BOT","mei","Suspenso",-7.6,2.81,-1.68,-1.71,7,"Botafogo",4,30,1,NA,4,7,10,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA
"730","José Vinícius Almeida Soares","Vinícius",NA,99356,26,"SPO","mei","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Lucas Vinícius Santos Bernardino","Lucas Vinícius","https://s.glbimg.com/es/sde/f/2017/04/28/2c4070d9c0adf40eb3afffcdd20d640e_FORMATO.png",99388,26,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Éder Gabriel Militão","Éder Militão","https://s.glbimg.com/es/sde/f/2017/05/04/a8a8f4eb8075ba4ad4fde3d5d0d6f996_FORMATO.png",99424,26,"SAO","mei","Provável",1.1,2.6,0.43,2.47,13,"São Paulo",NA,35,18,NA,NA,9,12,NA,4,NA,1,NA,1,NA,NA,NA,NA,NA
"733","Felipe Souza Moreno Sampaio","Felipe","https://s.glbimg.com/es/sde/f/2017/07/25/3f49904e0abb1cdf2c877cbe1c085db1_FORMATO.png",99425,26,"FLU","ata","Nulo",0,1,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Leonardo Natel Vieira","Léo Natel","https://s.glbimg.com/es/sde/f/2017/05/24/2a8d67ff31bfc2ad352d55926c1b6556_FORMATO.png",98952,26,"SAO","ata","Nulo",0,0.92,0,0.5,1,"São Paulo",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Robert Abel Arboleda Escobar","Arboleda","https://s.glbimg.com/es/sde/f/2017/06/27/feb4b502524252fc410bb11eeffc69b7_FORMATO.png",91573,26,"SAO","zag","Nulo",4.1,8.66,0.36,2.78,14,"São Paulo",1,34,15,1,4,18,11,2,6,NA,2,NA,2,NA,NA,NA,NA,NA
"736","Colin Kazim-Richards","Kazim","https://s.glbimg.com/es/sde/f/2017/04/23/ad1f8add949fbe2020567092e6cb1ac9_FORMATO.png",91519,26,"COR","ata","Nulo",-0.5,1.76,-0.06,0.03,9,"Corinthians",3,5,NA,NA,NA,10,4,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA
"737","Riuler de Oliveira Faustino","Riuler","https://s.glbimg.com/es/sde/f/2017/04/23/f9a0f4d378841844615990bf95a39da9_FORMATO.png",99021,26,"ATL","lat","Nulo",0,2,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Caio Alan Tem Catem Gonçalves","Caio","https://s.glbimg.com/es/sde/f/2017/04/23/49dd974b3c6794d393b7475413060b63_FORMATO.png",99460,26,"ATL","gol","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Diego Terra Loureiro","Diego","https://s.glbimg.com/es/sde/f/2017/04/23/78aa93572e5a8b0ddac649e2e57ce456_FORMATO.png",99430,26,"BOT","gol","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Raianderson da Costa Morais","Careca","https://s.glbimg.com/es/sde/f/2017/08/31/2e4b69da4eddc15bda1f67645090e038_FORMATO.jpeg",91634,26,"CRU","mei","Nulo",0,2,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Fernando Peixoto Costanza","Fernando","https://s.glbimg.com/es/sde/f/2017/05/16/0243a49a67c8ced003f53d80efea1bb0_FORMATO.png",99550,26,"BOT","lat","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Robson Azevedo da Silva","Robinho","https://s.glbimg.com/es/sde/f/2017/08/19/7f63b88129afd972ded68803058d40bb_FORMATO.png",99574,26,"FLU","ata","Nulo",0,1.73,0,-3.35,2,"Fluminense",NA,4,NA,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"743","Daniel dos Santos Oliveira","Daniel","https://s.glbimg.com/es/sde/f/2017/04/23/fa258606c3c0cb8010a0e233ab7e3837_FORMATO.png",99461,26,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Wenderson Da Silva Costa Ferreira","Wenderson","https://s.glbimg.com/es/sde/f/2017/05/16/153f0473b0a7b9d9e2bef29d8aceb3ad_FORMATO.png",99474,26,"BOT","mei","Nulo",0,0.78,0,-1.05,2,"Botafogo",NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Ravanelli Ferreira dos Santos","Ravanelli","https://s.glbimg.com/es/sde/f/2017/05/02/8f0af7ca793a5e7d64717b42fa7dc181_FORMATO.png",92193,26,"PON","mei","Nulo",0,8.16,0,2.37,3,"Ponte Preta",NA,15,2,1,NA,1,7,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"746","Paulo Vitor Fernandes Pereira","Paulo Vitor","https://s.glbimg.com/es/sde/f/2017/07/11/e81eab0834b731a19ad2d9eb76551b1e_FORMATO.png",99588,26,"VAS","ata","Nulo",0,1.97,0,2.03,9,"Vasco",3,15,5,NA,1,11,10,NA,4,1,1,NA,1,NA,NA,NA,NA,NA
"747","Bruno Cosendey Lobo Pinto","Bruno Cosendey","https://s.glbimg.com/es/sde/f/2017/07/11/f9e52eaee9fb26079589543635af6cff_FORMATO.png",99615,26,"VAS","mei","Nulo",0,2.21,0,1.7,1,"Vasco",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Felipe Saraiva","Felipe Saraiva","https://s.glbimg.com/es/sde/f/2017/08/30/7afe41117d03c4c04cbea893549c5cb7_FORMATO.png",99616,26,"PON","mei","Nulo",0,2.21,0,1.64,12,"Ponte Preta",8,11,5,NA,NA,8,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Ezequiel Gonzalo Esperon","Esperon","https://s.glbimg.com/es/sde/f/2017/06/07/dfce0445c3144c43e2d3f33bb0dd4131_FORMATO.jpeg",99628,26,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Conrado Buchanelli Holz","Conrado","https://s.glbimg.com/es/sde/f/2017/06/07/0367b264f2aa4d386381dc6d9594c5a2_FORMATO.jpeg",99625,26,"GRE","mei","Nulo",0,1.87,0,1.15,2,"Grêmio",NA,6,2,NA,NA,2,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"751","Igor Cássio Vieira dos Santos","Igor Cássio",NA,99661,26,"BOT","ata","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Matheus Mascarenhas dos Santos Raimundo","Mascarenhas","https://s.glbimg.com/es/sde/f/2017/07/25/440c5676c1d5aade1bd6ddf33598e814_FORMATO.png",99721,26,"FLU","lat","Nulo",0,4.43,0,4.1,4,"Fluminense",NA,11,4,NA,1,5,6,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"753","Douglas Santos da Silva","Douglas","https://s.glbimg.com/es/sde/f/2017/07/04/cdfd325a357ba83ec3a5e51650333b87_FORMATO.png",99824,26,"BAH","ata","Nulo",0,1.11,0,0.7,1,"Bahia",NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Vinicius José Paixão de Oliveira Junior","Vinicius Junior","https://s.glbimg.com/es/sde/f/2017/08/22/0d561ddc8dda735fc3ab96a8866e90d0_FORMATO.jpeg",99535,26,"FLA","ata","Contundido",0.6,2.87,0.13,1.56,18,"Flamengo",7,28,3,1,2,12,16,NA,7,1,6,NA,2,NA,NA,NA,NA,NA
"755","Gleison Bremer Silva Nascimento","Bremer","https://s.glbimg.com/es/sde/f/2017/07/05/3cdbb709a4c4b26a7debd8d34ab4d855_FORMATO.png",99817,26,"ATL","zag","Nulo",0,1.2,0,-0.06,9,"Atlético-MG",2,12,8,NA,4,25,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Brenner Souza da Silva","Brenner","https://s.glbimg.com/es/sde/f/2017/08/24/28c4460fcf89a3a9e009784bcdd44b5e_FORMATO.png",99789,26,"SAO","ata","Nulo",0,0.88,0,0.55,2,"São Paulo",NA,2,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Arthur Henrique Vieira Araujo","Arthur","https://s.glbimg.com/es/sde/f/2017/06/07/41375a4dab9feeadba77a4537ccb2623_FORMATO.png",99670,26,"CRU","zag","Nulo",0,1.39,0,3.2,1,"Cruzeiro",NA,3,2,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Leonardo da Silva Simas","Leonardo Simas","https://s.glbimg.com/es/sde/f/2017/06/30/b6c202e020667876c945bb6f672961bb_FORMATO.png",99832,26,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Paulo Henrique Sampaio Filho ","Paulinho","https://s.glbimg.com/es/sde/f/2017/07/27/dd0593566091037ca5dcf0baa4680071_FORMATO.png",99818,26,"VAS","ata","Nulo",0,4.35,0,3.63,11,"Vasco",2,30,14,1,1,4,8,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA
"760","Dionathã da Silva","Dionathã","https://s.glbimg.com/es/sde/f/2017/07/01/c210b01a98672583bcff7b2c3a4ca8f9_FORMATO.jpeg",99834,26,"GRE","ata","Nulo",0,0.79,0,-0.3,1,"Grêmio",1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Luiz Humberto da Silva Silva","Beto da Silva","https://s.glbimg.com/es/sde/f/2017/04/23/0cfa7b8af32ec84883ccf9a0d610b0d0_FORMATO.png",87028,26,"GRE","ata","Nulo",6.5,4.07,1.32,2.47,3,"Grêmio",NA,1,1,NA,NA,4,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA
"762","Fabiano Soares Pessoa","Fabiano Soares","https://s.glbimg.com/es/sde/f/2017/07/11/617482e891f67f6434c70aa4d11a3ee9_FORMATO.png",99882,26,"ATL","tec","Provável",1.43,9.86,0.04,3.62,12,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Leonardo Da Silva Passos","Léo Passos","https://s.glbimg.com/es/sde/f/2017/07/11/fbe688c63b6551ed75ef01b265cfa917_FORMATO.png",99878,26,"PAL","ata","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Cristian Anderson Penilla Caicedo","Penilla","https://s.glbimg.com/es/sde/f/2017/07/29/8d73a52e9f9367189a7ef15d73f7d153_FORMATO.png",99883,26,"CHA","ata","Nulo",1,4.11,-0.27,1.58,7,"Chapecoense",5,9,3,NA,NA,6,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"765","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",88136,26,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Luis Alberto Ali Veja","Luis Ali","https://s.glbimg.com/es/sde/f/2017/07/27/2e9f3e01e7eb251a758ae22a40172f3d_FORMATO.png",99892,26,"PON","ata","Contundido",0,1.16,0,1.7,1,"Ponte Preta",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","José Francisco dos Santos Júnior","Júnior Brumado","https://s.glbimg.com/es/sde/f/2017/08/10/265c697061818acfca0985d570ff03cb_FORMATO.png",99894,26,"BAH","ata","Nulo",0,1.25,0,0.05,2,"Bahia",NA,1,1,NA,NA,3,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"768","Ricardo Queiroz de Alencastro Graça","Ricardo","https://s.glbimg.com/es/sde/f/2017/07/11/52b16e0a2e7ed758d06b0320871fa505_FORMATO.png",99881,26,"VAS","zag","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","Jadson Ailton Oliveira Da Silva Vale","Jadson","https://s.glbimg.com/es/sde/f/2017/06/07/2e7afba6e715b27222707a3f207ad556_FORMATO.jpeg",99629,26,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Matheus Vieira Campos Peixoto","Matheus Peixoto","https://s.glbimg.com/es/sde/f/2017/02/21/9a6be83af417e88aab380c4245ab7655_FORMATO.png",87098,26,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Cicero Clebson Alves Santana","Cícero","https://s.glbimg.com/es/sde/f/2017/05/04/4ce602dbb0545123e778ce27a88ca159_FORMATO.png",87158,26,"ATL","mei","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","José Carlos Cracco Neto","Zeca","https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png",87192,26,"SAN","lat","Provável",6.6,11.44,0.01,5.04,10,"Santos",2,25,9,NA,1,5,9,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"773","Rodrigo de Souza Prado","Rodrigão","https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png",87398,26,"ATL","zag","Nulo",0,2.97,0,2.8,3,"Atlético-MG",NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2017/04/20/3b8a82a4adde6089a76eea746b858971_FORMATO.png",87225,26,"COR","zag","Dúvida",0,9.12,0,4.9,14,"Corinthians",2,18,15,NA,NA,5,8,7,3,NA,NA,NA,1,NA,NA,NA,NA,NA
"775","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2017/04/23/a4d7cefcde751da5dcf52b042baafbb5_FORMATO.png",87228,26,"COR","lat","Provável",-3.1,9.03,-0.82,4.18,22,"Corinthians",2,72,11,2,4,16,26,14,3,NA,4,NA,2,NA,NA,NA,NA,NA
"776","Eduardo Augusto Baptista Miguel","Eduardo Baptista","https://s.glbimg.com/es/sde/f/2017/09/21/c6a1b3f0f45e2d4b713c17d8fb179f4e_FORMATO.png",87211,26,"PON","tec","Provável",3.99,9.52,0.31,2.94,11,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png",87342,26,"GRE","zag","Provável",0,8.76,0,2.47,16,"Grêmio",NA,32,17,NA,6,22,10,7,2,1,3,NA,NA,NA,NA,NA,NA,NA
"778","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/03/2f4037ee6c2ce20e96ff5cb1f6db210f_FORMATO.png",87393,26,"ATL","zag","Provável",3.3,9.35,-0.57,3.74,16,"Atlético-MG",2,32,21,NA,1,20,14,5,6,NA,1,NA,1,NA,NA,NA,NA,NA
"779","Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",87350,26,"SAO","lat","Nulo",0,7.28,0,2.67,7,"São Paulo",NA,20,9,1,NA,10,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2017/06/22/23cefb71d6b2d4a53d900e9e4e2abfee_FORMATO.png",87747,26,"VIT","mei","Provável",3.1,3.04,-0.94,2.26,17,"Vitória",5,34,18,NA,3,25,34,NA,6,NA,1,1,2,NA,NA,NA,NA,NA
"781","Santiago Tréllez Vivero","Tréllez","https://s.glbimg.com/es/sde/f/2017/08/30/598c84f830fc79d588e9be7667c7c973_FORMATO.png",87679,26,"VIT","ata","Provável",6.6,5.38,0.11,3.55,12,"Vitória",6,28,3,1,2,36,8,NA,7,3,5,NA,5,NA,NA,NA,NA,NA
"782","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,26,"SAN","mei","Contundido",0,9.29,0,1.51,8,"Santos",1,20,9,NA,2,6,12,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2017/07/28/c0ea66c25e44744e6dca2de152c06395_FORMATO.png",87486,26,"BAH","lat","Nulo",0,5.29,0,2.2,17,"Bahia",1,51,15,1,4,25,22,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Leonardo Araújo dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/24/6b4eee4e3d34200c6f23e434a79f4af3_FORMATO.png",87743,26,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Felipe Gedoz da Conceição","Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",87864,26,"ATL","mei","Provável",1.7,7.66,0.63,2.29,8,"Atlético-PR",4,27,1,NA,1,11,11,NA,6,1,2,NA,2,NA,NA,NA,NA,NA
"786","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",87863,26,"CRU","mei","Nulo",-1.6,7.46,-1.59,2.99,9,"Cruzeiro",9,33,7,NA,1,8,18,NA,7,NA,NA,NA,1,NA,NA,NA,NA,NA
"787","Fernando Alexander Guerrero Vásquez","Fernando Guerrero","https://s.glbimg.com/es/sde/f/2017/08/17/e1574093b8b1ab5f5337d0aefef4d120_FORMATO.png",87872,26,"CHA","mei","Nulo",0,2.89,0,-1.5,2,"Chapecoense",NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","Emilio Enrique Zeballos Gutiérrez","Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",87859,26,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","Fabián Cornelio Balbuena González","Balbuena","https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png",87887,26,"COR","zag","Provável",-2.4,10.25,-0.46,5.7,21,"Corinthians",1,45,29,1,5,11,15,12,5,NA,4,NA,3,NA,NA,NA,NA,NA
"790","Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2017/07/25/622af95364dd391adb267d847b26b76d_FORMATO.png",87877,26,"FLU","mei","Provável",3.8,13.32,0.81,2.6,5,"Fluminense",1,9,4,NA,1,1,2,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"791","Jefferson Gabriel Orejuela Izquierdo","Orejuela","https://s.glbimg.com/es/sde/f/2017/07/25/8654cd4e835c77cc1301a2b0c7faa426_FORMATO.png",87874,26,"FLU","mei","Dúvida",0,8.44,-0.21,1.18,20,"Fluminense",NA,39,26,NA,2,23,23,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"792","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2017/02/19/6aca0b072c6eeca65b6dc51c30de4a50_FORMATO.png",88002,26,"SAN","mei","Nulo",-0.3,1.43,-0.2,0.82,4,"Santos",1,4,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"793","Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2017/07/25/d139933474f638abe42c53dcd21a981b_FORMATO.png",87999,26,"FLU","mei","Provável",3.3,12.56,0.85,3.91,24,"Fluminense",22,134,22,7,NA,17,38,NA,22,2,2,NA,1,NA,NA,NA,NA,NA
"794","Geremias Ribeiro Júnior","Júnior","https://s.glbimg.com/es/sde/f/2017/06/09/2e36d120085f3fb7908f2921ee4c592e_FORMATO.png",87946,26,"VIT","ata","Contundido",0,1.02,0,0.7,6,"Vitória",NA,3,2,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Ramon Menezes Roma","Ramon","https://s.glbimg.com/es/sde/f/2016/05/01/bf444d7eaf1a2853f33faef276c4a9a0_FORMATO.png",88087,26,"VIT","zag","Provável",3.8,4.99,0.66,2.3,13,"Vitória",1,21,10,NA,3,20,14,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","Warian dos Santos Souza","Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",88030,26,"COR","mei","Nulo",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Caíque França Godoy","Caíque França","https://s.glbimg.com/es/sde/f/2017/04/19/02fc5dc63c312d6868d30a24d373ba30_FORMATO.png",91808,26,"COR","gol","Nulo",0,2,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","Marlon Rodrigues Xavier","Marlon","https://s.glbimg.com/es/sde/f/2017/07/25/ee065470bf0b5a13c2bd5b1ee638967a_FORMATO.png",91706,26,"FLU","lat","Nulo",0,3.83,0,0.98,4,"Fluminense",1,16,5,1,2,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2017/04/23/56c2f46953852255c8d3c1a685ecd757_FORMATO.png",87008,26,"GRE","gol","Nulo",0,4.77,0,2.18,5,"Grêmio",NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,5,7,NA,NA
"800","Adryelson Shawann Lima Silva","Adryelson","https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png",91664,26,"SPO","zag","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","Eduardo Jacinto de Biasi","Eduardo","https://s.glbimg.com/es/sde/f/2015/04/08/2ebaa66ec9d9d1de9a011dac27436a6d_FORMATO.jpeg",91688,26,"CRU","mei","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
