atletas.atleta_id,atletas.rodada_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,home_score,away_score,goals_dif,casa,opponent,CA,CV,DD,DP,FC,GC,GS,RB,SG,A,FD,FF,FS,FT,G,I,PE,PP
68953,4,5,11,0.0,9.26,-1.54,5.65,2,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70173,4,4,11,-1.0,4.68,-1.08,1.83,3,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0
71066,4,4,11,0.0,8.44,0.0,9.3,1,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71709,4,4,11,-3.6,2.27,-1.28,-2.05,2,0.0,0.0,0.0,1,6,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
73421,4,2,11,0.0,6.94,0.0,2.33,3,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73515,4,5,11,0.0,3.51,0.0,-2.0,1,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73992,4,3,11,0.0,9.21,0.0,6.5,2,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75295,4,5,11,9.4,11.86,2.05,3.7,3,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
78445,4,3,11,0.0,5.65,0.0,2.65,2,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78478,4,4,11,1.3,9.17,-0.02,2.52,4,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0
79066,4,1,11,8.2,5.98,1.9,3.9,4,0.0,0.0,0.0,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
91264,4,4,11,0.0,12.53,0.0,5.43,3,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94930,4,4,11,0.0,1.96,0.0,-0.8,1,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95738,4,3,11,4.7,5.95,0.44,1.83,3,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
99535,4,5,11,5.5,3.29,1.43,1.9,4,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
37607,4,4,14,-0.7,5.71,-0.44,0.67,3,0.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
37657,4,2,14,6.2,10.03,0.48,5.85,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38140,4,1,14,11.0,17.06,2.88,7.05,4,0.0,0.0,0.0,1,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38545,4,4,14,0.0,9.41,0.0,1.95,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42116,4,5,14,-4.0,4.03,-1.68,-0.98,4,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
42145,4,3,14,6.8,6.66,0.66,6.8,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
62047,4,3,14,0.0,16.51,0.0,6.4,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68920,4,5,14,0.0,19.48,0.0,4.35,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74213,4,4,14,-0.1,12.64,-0.75,3.6,3,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
78855,4,4,14,-0.6,4.38,-0.94,1.6,2,0.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
79702,4,2,14,0.0,3.17,0.0,-1.1,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79887,4,3,14,0.0,6.22,0.0,2.75,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81150,4,3,14,6.6,7.03,1.64,3.55,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
84848,4,5,14,-0.3,4.02,-0.77,1.15,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85241,4,2,14,10.5,17.41,2.14,6.67,3,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
85931,4,4,14,0.0,2.54,0.0,0.8,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86120,4,5,14,1.0,19.54,-0.7,5.83,3,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86485,4,5,14,1.6,5.05,0.3,0.53,4,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
86686,4,4,14,3.5,9.22,0.09,3.2,4,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
89898,4,5,14,0.3,4.69,-0.23,0.15,4,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
92182,4,2,14,0.0,9.73,0.0,2.9,2,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94509,4,4,14,0.0,5.73,0.0,1.4,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97445,4,5,14,0.0,1.68,0.0,0.5,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37644,4,2,15,10.1,10.08,2.63,5.05,2,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
37984,4,1,15,11.0,12.36,2.44,5.6,4,1.0,0.0,1.0,1,18,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38021,4,4,15,-2.0,4.22,-1.57,1.07,4,1.0,0.0,1.0,1,18,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42213,4,4,15,0.0,10.12,0.0,8.1,1,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50427,4,2,15,0.0,13.02,0.0,6.63,3,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53669,4,5,15,0.8,4.62,-0.39,1.97,3,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
55594,4,4,15,0.0,2.44,0.0,0.55,2,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61149,4,5,15,9.7,20.61,0.52,10.43,4,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
68744,4,5,15,-3.6,3.48,-2.52,-3.6,1,1.0,0.0,1.0,1,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0
68808,4,3,15,5.8,23.11,0.48,8.6,4,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0
70666,4,2,15,6.7,11.07,1.59,4.65,4,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
71719,4,4,15,4.6,7.24,1.08,2.9,4,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
78464,4,4,15,1.7,2.81,-0.19,1.7,1,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78897,4,4,15,0.0,6.81,0.0,4.8,2,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80129,4,4,15,1.3,4.6,-0.3,1.83,3,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
82644,4,4,15,8.0,4.25,2.43,3.4,2,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
84917,4,3,15,4.5,5.19,0.19,4.5,1,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
86740,4,3,15,12.0,13.06,3.1,5.47,4,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
92193,4,4,15,0.0,8.16,0.0,2.37,3,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92630,4,5,15,0.0,0.88,0.0,0.4,1,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97769,4,5,15,0.0,1.04,0.0,0.7,1,1.0,0.0,1.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37646,4,2,4,5.0,6.81,1.15,2.4,4,1.0,0.0,1.0,1,17,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
37705,4,4,4,-2.0,3.67,-2.33,-2.0,1,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0
38150,4,4,4,-0.1,3.39,-0.28,0.28,4,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
60787,4,5,4,0.8,4.06,-0.94,0.8,1,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
68784,4,5,4,3.8,6.42,0.82,2.23,3,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
72565,4,4,4,3.8,6.65,0.15,3.37,4,1.0,0.0,1.0,1,17,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
72595,4,1,4,10.4,9.66,2.96,4.03,4,1.0,0.0,1.0,1,17,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
77529,4,3,4,0.0,6.47,0.0,0.8,3,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81903,4,4,4,0.3,2.35,-0.26,0.8,3,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
82787,4,5,4,1.7,2.39,0.36,0.6,3,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83522,4,3,4,7.7,9.49,1.84,4.87,4,1.0,0.0,1.0,1,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
83869,4,3,4,6.3,7.05,1.7,3.83,4,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0
84691,4,4,4,0.0,4.06,-0.2,1.22,4,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86874,4,3,4,14.9,12.54,4.12,6.35,4,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
89695,4,5,4,0.0,1.68,0.0,0.5,1,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89696,4,5,4,10.8,11.22,2.83,4.52,4,1.0,0.0,1.0,1,17,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0
99032,4,5,4,-2.8,0.76,0.02,-0.93,3,1.0,0.0,1.0,1,17,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37656,4,1,10,2.0,12.36,-0.74,4.55,4,0.0,2.0,-2.0,1,7,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37694,4,4,10,3.5,6.25,0.72,1.1,4,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
38277,4,4,10,-0.8,15.76,-2.05,3.8,2,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
38421,4,4,10,1.1,6.45,-0.53,1.4,3,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
38957,4,5,10,2.0,4.74,0.01,2.1,3,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
50324,4,4,10,-0.6,6.01,-0.7,1.75,4,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
50459,4,2,10,0.3,8.86,-0.42,2.2,4,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
60819,4,2,10,0.0,8.86,0.0,3.43,3,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62104,4,4,10,-1.3,8.77,-3.23,-1.3,1,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
70916,4,3,10,-0.7,11.11,-1.43,4.25,4,0.0,2.0,-2.0,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
73869,4,3,10,-0.7,5.2,-0.95,2.0,2,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0
80363,4,4,10,0.8,6.39,-0.83,2.87,3,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
81845,4,4,10,-1.5,12.31,-0.7,4.05,4,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0
84558,4,4,10,0.0,5.32,0.0,2.1,3,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86797,4,5,10,0.0,0.73,0.0,-0.75,2,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87833,4,2,10,1.4,5.75,-0.35,3.05,2,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87863,4,4,10,0.0,9.34,0.0,3.9,3,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90535,4,4,10,0.0,3.3,0.0,4.2,1,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91094,4,5,10,1.7,13.78,-0.57,4.83,4,0.0,2.0,-2.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
37673,4,5,9,0.0,4.4,0.0,-3.3,1,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40179,4,5,9,1.4,13.56,-0.3,4.33,4,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
50284,4,1,9,7.4,11.09,1.25,4.45,4,1.0,0.0,1.0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
62130,4,3,9,2.6,7.24,0.11,3.42,4,1.0,0.0,1.0,1,3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
62974,4,2,9,8.1,7.95,1.8,3.77,4,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68773,4,5,9,1.7,14.79,-0.78,5.77,4,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
68807,4,5,9,0.5,11.14,-0.22,2.85,4,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
70058,4,4,9,4.4,6.07,0.84,3.3,2,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
70132,4,4,9,1.0,4.81,-0.27,2.07,3,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
73340,4,5,9,0.0,0.73,0.0,-0.15,2,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73635,4,5,9,4.5,7.74,0.15,6.75,2,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
82634,4,4,9,5.8,6.77,1.46,3.25,4,1.0,0.0,1.0,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
82817,4,4,9,2.1,14.79,0.36,4.88,4,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
85586,4,4,9,0.0,5.99,-0.07,0.88,4,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94985,4,3,9,8.3,10.69,1.38,5.47,4,1.0,0.0,1.0,1,3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
97538,4,2,9,15.7,7.8,4.1,7.53,3,1.0,0.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
37701,4,3,13,8.9,11.87,1.46,6.13,3,2.0,0.0,2.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0
37770,4,1,13,5.0,10.35,0.35,3.23,3,2.0,0.0,2.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38523,4,3,13,4.5,10.54,-1.46,4.5,1,2.0,0.0,2.0,1,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51705,4,2,13,0.0,5.11,0.0,-0.3,1,2.0,0.0,2.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68758,4,5,13,0.0,11.8,0.0,21.1,1,2.0,0.0,2.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69160,4,4,13,5.0,5.99,0.19,2.6,2,2.0,0.0,2.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69282,4,5,13,5.0,11.95,0.0,5.87,3,2.0,0.0,2.0,1,19,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
71920,4,4,13,5.0,5.13,1.14,2.53,3,2.0,0.0,2.0,1,19,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
