"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FF","FS","PE","RB","SG","I","A","FD","G","FT","PP","CV","DD","GS","DP","GC"
"510","Rodrigo de Souza Prado","Rodrigão","https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png",87398,15,"ATL","zag","Contundido",0,2.97,0,2.8,3,"Atlético-MG",NA,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Matheus Vieira Campos Peixoto","Matheus Peixoto","https://s.glbimg.com/es/sde/f/2017/02/21/9a6be83af417e88aab380c4245ab7655_FORMATO.png",87098,15,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,15,"SAN","mei","Contundido",0,9.29,0,1.51,8,"Santos",2,6,4,12,20,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"513","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2017/02/21/1ec4894c6713d50f53837e0e84429f88_FORMATO.png",87486,15,"BAH","lat","Provável",8,5.73,1.74,2.4,12,"Bahia",2,16,1,17,38,10,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"514","Alex Sandro dos Santos Apolinario","Alex","https://s.glbimg.com/es/sde/f/2017/04/05/144a762b27b789eee8fd1c1a682c0512_FORMATO.png",90535,15,"CRU","mei","Nulo",0,3.3,0,4.2,1,"Cruzeiro",NA,NA,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","João Pedro Maturano dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2017/04/24/c6945a1446c818fed3c475afef47a6a8_FORMATO.png",89273,15,"CHA","lat","Contundido",0,5.87,0,2.3,1,"Chapecoense",NA,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Caíque Silva Sá","Caíque Sá","https://s.glbimg.com/es/sde/f/2017/05/28/8c084fed591a67a554da06e53f403549_FORMATO.png",87437,15,"VIT","lat","Provável",3.5,2.25,0.25,3.5,1,"Vitória",NA,2,1,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Jandrei Chitolina Carniel","Jandrei","https://s.glbimg.com/es/sde/f/2017/05/04/e34c217d3230604bddf15c133fde3fd2_FORMATO.png",86508,15,"CHA","gol","Provável",7.2,5.56,0.1,1.11,15,"Chapecoense",1,NA,NA,6,15,NA,4,NA,NA,NA,NA,NA,NA,NA,18,27,NA,NA
"518","Santiago Tréllez Vivero","Tréllez","https://s.glbimg.com/es/sde/f/2017/07/18/32b1ea26b5743177c99f8577b73c4e39_FORMATO.png",87679,15,"VIT","ata","Provável",-3.6,0.78,-1.22,-3.6,1,"Vitória",1,3,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Andrew Erik Feitosa","Morato","https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_FORMATO.png",86227,15,"SAO","ata","Contundido",0,3,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Bruno Henrique Corsini","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/07/15/49e2a38b84972e1e416211e21f0eb681_FORMATO.png",70944,15,"PAL","mei","Provável",-1.6,8.14,-1.2,1.72,4,"Palmeiras",1,9,3,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Leonardo Araújo dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/24/6b4eee4e3d34200c6f23e434a79f4af3_FORMATO.png",87743,15,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2017/06/22/23cefb71d6b2d4a53d900e9e4e2abfee_FORMATO.png",87747,15,"VIT","mei","Dúvida",-0.6,0.78,-0.32,-0.08,8,"Vitória",1,12,2,13,18,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"523","Jonathan Francisco Lemos","Jonathan","https://s.glbimg.com/es/sde/f/2017/04/27/f0005dbb8cf4d46b99cf08acf8949256_FORMATO.png",86713,15,"ATL","lat","Nulo",0,1.62,0,0.57,3,"Atlético-GO",NA,NA,NA,1,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"524","Danilo das Neves Pinheiro","Tchê Tchê","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg",86686,15,"PAL","mei","Suspenso",-2.9,6.09,-0.48,0.71,14,"Palmeiras",3,28,3,12,37,15,NA,1,2,3,NA,NA,NA,1,NA,NA,NA,NA
"525","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",87863,15,"CRU","mei","Nulo",0,9.34,0,3.9,3,"Cruzeiro",NA,4,3,8,13,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"526","Vinicius Rodolfo de Souza Oliveira","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",88651,15,"BOT","ata","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","João Lucas Cardoso","João Lucas","https://s.glbimg.com/es/sde/f/2017/05/15/fa1caa8ea5726060cd391422d3fb93fc_FORMATO.png",86740,15,"PON","lat","Nulo",0,11.26,0,3.39,10,"Ponte Preta",1,7,NA,6,43,14,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"528","Jefferson Gabriel Orejuela Izquierdo","Orejuela","https://s.glbimg.com/es/sde/f/2017/01/13/f990ae4feff11a2f7f5bb847c2e3cdb5_FORMATO.png",87874,15,"FLU","mei","Provável",1.2,9.56,0.31,2.18,12,"Fluminense",2,12,NA,21,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Fabián Cornelio Balbuena González","Balbuena","https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png",87887,15,"COR","zag","Provável",6.4,10.6,0.44,6.33,12,"Corinthians",1,4,3,10,23,11,9,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"530","Felipe Gedoz da Conceição","Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",87864,15,"ATL","mei","Nulo",0,8.33,0,-1.45,2,"Atlético-PR",NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Walter Luiz Silva de Araujo","Luizão","https://s.glbimg.com/es/sde/f/2017/06/22/5b6da4a5651cbd0822f33cea7f49be63_FORMATO.png",86724,15,"COR","zag","Provável",0.9,1.3,0.51,-1.35,2,"Coritiba",1,3,NA,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Emilio Enrique Zeballos Gutiérrez","Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",87859,15,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2017/01/13/81e2c355bf1a4fff96dbce63945a25c2_FORMATO.png",87877,15,"FLU","mei","Contundido",0,15.81,0,5.05,2,"Fluminense",1,1,1,2,5,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"534","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2017/04/23/f8b4218756c0dc59793c36159228a00f_FORMATO.png",86757,15,"GRE","ata","Nulo",4.8,10.42,-0.55,5.06,12,"Grêmio",1,6,4,5,12,5,NA,NA,1,7,5,1,NA,NA,NA,NA,NA,NA
"535","Luan Guilherme de Jesus Vieira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/458569d2d0c260a004befc5988da9350_FORMATO.png",86759,15,"GRE","ata","Provável",0,22.49,0,8.92,12,"Grêmio",1,16,13,26,57,20,NA,3,6,13,5,NA,1,NA,NA,NA,NA,NA
"536","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2016/04/29/cfce25280f9e71de54a5d5d03d8db439_FORMATO.png",93790,15,"FLU","mei","Provável",-3.4,1.89,-1.32,1.07,3,"Fluminense",1,8,NA,4,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Sidcley Ferreira Pereira","Sidcley","https://s.glbimg.com/es/sde/f/2017/04/23/eff5699ee67d7b1a4f3c4cf923789370_FORMATO.png",86764,15,"ATL","lat","Provável",5.9,13.49,-0.72,6.28,13,"Atlético-PR",1,14,4,24,54,20,4,6,3,2,3,NA,NA,NA,NA,NA,NA,NA
"538","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2017/02/19/6aca0b072c6eeca65b6dc51c30de4a50_FORMATO.png",88002,15,"SAN","mei","Nulo",0,1.58,0,0,1,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2016/04/29/6e433eb3cd2ccb3fe639c110479ebf7c_FORMATO.png",87999,15,"FLU","mei","Provável",4.8,12.09,-0.26,3.57,14,"Fluminense",NA,14,10,27,75,15,NA,NA,4,10,NA,1,NA,NA,NA,NA,NA,NA
"540","Jordi Almeida","Jordi","https://s.glbimg.com/es/sde/f/2017/04/17/8a166ba697085a60b3f3b7d74a9c6114_FORMATO.png",86776,15,"VAS","gol","Nulo",0,4,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Ramon Menezes Roma","Ramon","https://s.glbimg.com/es/sde/f/2016/05/01/bf444d7eaf1a2853f33faef276c4a9a0_FORMATO.png",88087,15,"VIT","zag","Contundido",0,3.49,0,0.8,4,"Vitória",1,2,NA,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Lucas Macanhan Ferreira","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,15,"ATL","gol","Nulo",0,2,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Matheus Rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2017/04/23/c091af2e156b654e15abd7e687d0aeb2_FORMATO.png",86766,15,"ATL","mei","Dúvida",0,4.61,0,1.7,11,"Atlético-PR",1,9,NA,9,19,7,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA
"544","Warian dos Santos Souza","Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",88030,15,"COR","mei","Nulo",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Yuri Antonio Costa da Silva","Yuri","https://s.glbimg.com/es/sde/f/2017/04/18/8bac23f3df250a620bd6c580564b33ee_FORMATO.png",88125,15,"BOT","mei","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Raniel Santana de Vasconcelos","Raniel","https://s.glbimg.com/es/sde/f/2017/04/06/b362899a01b537ee09468f95d34f40f7_FORMATO.png",86797,15,"CRU","ata","Nulo",0.5,0.78,0.05,-0.33,3,"Cruzeiro",1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",88136,15,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Henrique Gelain Custódio","Henrique Gelain","https://s.glbimg.com/es/sde/f/2017/04/24/048b1eb6ff970a66fa5eb5087290c03b_FORMATO.png",86783,15,"COR","lat","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Luiz Otávio da Silva Santos","Luiz Otávio ","https://s.glbimg.com/es/sde/f/2017/04/25/239f4dc20386b0bc2988aa004f7c02b7_FORMATO.png",86863,15,"CHA","zag","Nulo",0,5.66,0,1.94,9,"Chapecoense",2,10,3,NA,19,10,2,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA
"550","José Welison da Silva","José Welison","https://s.glbimg.com/es/sde/f/2017/04/24/842ad25f4c670bababfa051fb5fb8ca6_FORMATO.png",86859,15,"VIT","mei","Contundido",0,4,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",88225,15,"SAN","lat","Provável",0,3.92,0,5.27,4,"Santos",1,11,1,2,8,9,3,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA
"552","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2017/02/20/d2acf5df4ac30ffcbc7bd264583d6467_FORMATO.png",86861,15,"VIT","zag","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Jean Patrick Reis","Jean Patrick","https://s.glbimg.com/es/sde/f/2017/07/04/96daa554c0f24c012a1cb27045d67975_FORMATO.png",88379,15,"PON","lat","Provável",0,2.72,0,1.4,1,"Ponte Preta",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Ángel Rodrigo Romero Villamayor","Ángel Romero","https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png",88323,15,"COR","ata","Provável",-0.9,12.06,-1.38,4.9,13,"Corinthians",4,15,3,42,46,25,NA,9,2,6,2,NA,NA,NA,NA,NA,NA,NA
"555","Everton Felipe de Oliveira Silva","Everton Felipe","https://s.glbimg.com/es/sde/f/2016/05/01/7c68f11162db883d1bca790a596547c2_FORMATO.png",86519,15,"SPO","mei","Provável",1.7,4.23,-0.04,1.54,11,"Sport",2,17,6,15,58,13,NA,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA
"556","David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2017/04/24/9a0112f0276ff9f2806956277d2eb848_FORMATO.png",90309,15,"VIT","ata","Suspenso",5.5,5.33,-0.24,2.66,15,"Vitória",3,14,13,9,37,7,NA,7,3,4,2,2,NA,NA,NA,NA,NA,NA
"557","Bruno Jacinto da Silva","Bruno Paulista","https://s.glbimg.com/es/sde/f/2017/07/08/baeb57a463f93f78065135fdc122eded_FORMATO.png",88933,15,"VAS","mei","Provável",3.7,6.07,0.57,1.9,3,"Vasco",NA,3,2,5,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"558","João Vitor Pereira de Alcantara","João Vitor ","https://s.glbimg.com/es/sde/f/2017/04/27/5e240c8d3c51257cd78fe820f6453aa5_FORMATO.png",88539,15,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Nathan Pelae Cardoso","Nathan","https://s.glbimg.com/es/sde/f/2017/04/25/03222dc5157f830bbf5201fe8e0c0593_FORMATO.png",89156,15,"CHA","zag","Nulo",0,3.06,0,-0.3,1,"Chapecoense",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Igor Ribeiro de Jesus","Igor","https://s.glbimg.com/es/sde/f/2017/05/06/7db6dc50d732262fa33892d6c0f437b5_FORMATO.png",88667,15,"SPO","zag","Nulo",0,5.8,0,6.2,1,"Sport",NA,2,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Judivan Flor da Silva","Judivan ","https://s.glbimg.com/es/sde/f/2017/04/23/f49ad5df5316c41a536cbc083724ee17_FORMATO.png",89190,15,"CRU","ata","Nulo",0,4,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Luiz Fernando Ferreira Maximiliano","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/01/13/f36825a666df708c5cbbef38a333e8d7_FORMATO.png",90366,15,"FLU","mei","Contundido",0,1.94,0,1.1,2,"Fluminense",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Lincoln Henrique Oliveira dos Santos","Lincoln","https://s.glbimg.com/es/sde/f/2017/04/23/a65d998797151a9c0902420f2b54857c_FORMATO.png",90303,15,"GRE","mei","Nulo",0,2.75,0,0.17,4,"Grêmio",NA,2,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Jean Carlos de Souza Irmer","Jean","https://s.glbimg.com/es/sde/f/2017/04/06/d3926623525ad9fc2a3896099f523066_FORMATO.png",89150,15,"VAS","mei","Provável",5.7,10.6,0.97,4.33,14,"Vasco",3,23,6,22,32,35,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA
"565","Jeferson Carvalho dos Santos","Jeferson Negueba","https://s.glbimg.com/es/sde/f/2017/05/04/ba64f4a42e921d518c97cd02c99e9dee_FORMATO.jpeg",90335,15,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",90399,15,"BOT","mei","Nulo",0,3.25,0,-0.15,2,"Botafogo",NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Leandro Alves de Carvalho","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",89885,15,"BOT","mei","Nulo",0,1.83,0,-0.45,2,"Botafogo",1,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Leonardo Pisculichi","Pisculichi","https://s.glbimg.com/es/sde/f/2017/02/18/c8a64d1e825d4a06c352c94d5499c77d_FORMATO.png",89871,15,"VIT","mei","Nulo",0,4.13,0,-0.55,2,"Vitória",NA,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Yuri Oliveira Lima","Yuri","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png",90569,15,"SAN","mei","Provável",1,0.78,-0.01,-1.05,6,"Santos",1,9,NA,2,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Róger Krug Guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2017/04/18/8320b12c035d14425a7a1685c28eea51_FORMATO.png",89898,15,"PAL","ata","Dúvida",6.6,8.02,0.17,3.13,15,"Palmeiras",2,23,8,19,45,6,NA,4,3,2,4,1,NA,NA,NA,NA,NA,NA
"571","Rodrigo Gomes dos Santos","Rodrigão","https://s.glbimg.com/es/sde/f/2017/07/07/cb596c22b44400d38cf56cab0476618c_FORMATO.png",90651,15,"BAH","ata","Contundido",0,6.64,0,3.5,4,"Bahia",NA,4,3,NA,7,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"572","Lucas da Silva Izidoro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2017/04/24/a585ecd4b08d42c62414a32c9103edc3_FORMATO.png",90634,15,"CHA","mei","Suspenso",2.5,2.41,0.43,0.01,7,"Chapecoense",3,15,2,4,9,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"573","Bruno Edgar Silva Almeida","Bruno Ramires","https://s.glbimg.com/es/sde/f/2017/04/01/73311df2bcb4444c139cc9bfc1f16ff5_FORMATO.png",89924,15,"VIT","mei","Contundido",0,5,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2017/02/18/1797455db8d122f09c954f551c9c8350_FORMATO.png",89976,15,"VIT","lat","Provável",1.4,10.62,-0.14,3.04,10,"Vitória",5,16,1,7,22,24,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"575","Gustavo Cascardo de Assis","Cascardo","https://s.glbimg.com/es/sde/f/2017/04/23/772a99574fe81da3c28fa586c83c7c91_FORMATO.png",90587,15,"ATL","lat","Provável",8.2,3.98,1.45,2.32,5,"Atlético-PR",NA,2,NA,7,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","Luiz Fernando Moraes dos Santos","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/04/27/50e52c4a6961abbf9a5a1232332cdfd3_FORMATO.png",90715,15,"ATL","mei","Nulo",0,2.44,0,0.8,12,"Atlético-GO",1,14,3,12,21,4,NA,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA
"577","Iago Ângelo Dias","Iago","https://s.glbimg.com/es/sde/f/2017/04/24/6d1258d426eef6b245dc52182b65814b_FORMATO.png",88417,15,"COR","ata","Nulo",0,4.72,0,0.16,7,"Coritiba",NA,2,1,4,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","John Stiven Mendoza Valencia","Mendoza","https://s.glbimg.com/es/sde/f/2017/06/10/728a606a119a15400905d756f24d5223_FORMATO.png",90031,15,"BAH","ata","Provável",2.8,2.99,0.47,2.16,10,"Bahia",NA,8,8,15,21,9,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"579","Maurício Andreazzi Pereira","Andreazzi","https://s.glbimg.com/es/sde/f/2017/04/24/2e3edae4ff2b6836e1ea7f55380193fa_FORMATO.png",89253,15,"BOT","mei","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Andrigo Oliveira de Araujo","Andrigo","https://s.glbimg.com/es/sde/f/2017/05/19/78c75bce6fe9af97abe3a17761c64821_FORMATO.png",89930,15,"ATL","mei","Provável",3,5.92,0.22,3.31,15,"Atlético-GO",2,13,6,10,52,20,NA,1,2,7,2,NA,NA,NA,NA,NA,NA,NA
"581","Fabrício Bruno Soares de Faria","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2017/04/24/c4a8873e3ad989db3e40b7149ed51789_FORMATO.png",90768,15,"CHA","zag","Suspenso",-1.1,2.68,-1.16,0.35,4,"Chapecoense",3,10,NA,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","Wallace Ribeiro Barato","Wallace","https://s.glbimg.com/es/sde/f/2017/02/20/aa36264462b556b6c72220d5db2ba3f1_FORMATO.png",90892,15,"VIT","gol","Nulo",0,1,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,15,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","Bruno Henrique Pinto","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png",90285,15,"SAN","ata","Provável",0,11.18,0,2.97,11,"Santos",3,30,5,32,40,11,NA,4,5,6,NA,1,NA,1,NA,NA,NA,NA
"585","Elias Martello Curzel","Elias","https://s.glbimg.com/es/sde/f/2017/04/24/d39a7668ae872daf6e04f923e0d16a54_FORMATO.png",90843,15,"CHA","gol","Nulo",0,4,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","Carlos Eugenio Júnior Tavares dos Santos","Júnior Tavares","https://s.glbimg.com/es/sde/f/2017/02/09/25d0a51f886e8f5b2db83e4bea6a4e20_FORMATO.png",89343,15,"SAO","lat","Nulo",0,12.74,0,4.38,14,"São Paulo",2,17,6,31,53,17,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"587","Lucas Fernandes","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2017/01/13/3f13fe7c1e0ed2bf1ba83a2a19b157e8_FORMATO.png",90899,15,"FLU","ata","Nulo",0,3.81,0,0.78,4,"Fluminense",NA,1,1,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","Nicolas Morês da Cruz","Nicolas Careca","https://s.glbimg.com/es/sde/f/2017/05/25/78e3fa64e4bf629019d9d07d738f97a2_FORMATO.png",89341,15,"GRE","ata","Nulo",0,0.78,0,-1.05,2,"Grêmio",NA,4,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2017/02/18/4a3b454309558fda386d1ffadf494547_FORMATO.png",89285,15,"BAH","mei","Suspenso",-3.1,2.12,-0.98,0.8,7,"Bahia",3,12,2,9,16,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png",90290,15,"GRE","mei","Nulo",-0.5,3.79,-0.16,1.25,6,"Grêmio",NA,3,NA,3,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
