"X","atletas.atleta_id","atletas.nome","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.clube.id.full.name","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP"
326,86935,"Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2017/05/01/6d2201a3689f5a71696f8b8eacbd9646_FORMATO.png",3,"SPO","Sport","mei","Nulo",0,4.1,0,-0.2,1,NA,2,NA,3,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
323,86970,"Eduardo Gabriel dos Santos Bauermann","Eduardo Gabriel","https://s.glbimg.com/es/sde/f/2017/05/25/590ba3c156c116d43014e1e9b5d4e74f_FORMATO.png",3,"ATL","Atlético-GO","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,86972,"Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",3,"BOT","Botafogo","zag","Nulo",0,0.71,0,-5.6,1,NA,7,NA,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
329,86973,"Leonardo Gomes da Conceição Silva","Léo Gomes","https://s.glbimg.com/es/sde/f/2017/04/23/0cd6a2a3718c7c36858e7d11ad867645_FORMATO.png",3,"GRE","Grêmio","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,86974,"Caio César da Silva Silveira","Caio César","https://s.glbimg.com/es/sde/f/2017/04/28/c9789925a7e321c7432e9e22a2b5a2c9_FORMATO.png",3,"AVA","Avaí","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,87008,"Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2017/04/23/56c2f46953852255c8d3c1a685ecd757_FORMATO.png",3,"GRE","Grêmio","gol","Nulo",1.2,3.51,-0.14,3.1,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA
332,87028,"Luiz Humberto da Silva Silva","Beto da Silva","https://s.glbimg.com/es/sde/f/2017/04/23/0cfa7b8af32ec84883ccf9a0d610b0d0_FORMATO.png",3,"GRE","Grêmio","ata","Nulo",2.2,3.74,-0.26,2.2,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,87098,"Matheus Vieira Campos Peixoto","Matheus Peixoto","https://s.glbimg.com/es/sde/f/2017/02/21/9a6be83af417e88aab380c4245ab7655_FORMATO.png",3,"BAH","Bahia","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,87158,"Cicero Clebson Alves Santana","Cícero","https://s.glbimg.com/es/sde/f/2017/05/04/4ce602dbb0545123e778ce27a88ca159_FORMATO.png",3,"ATL","Atlético-MG","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,87192,"José Carlos Cracco Neto","Zeca","https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png",3,"SAN","Santos","lat","Contundido",-1.3,11.45,-2.22,2.45,2,NA,1,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
353,87211,"Eduardo Augusto Baptista Miguel","Eduardo Baptista","https://s.glbimg.com/es/sde/f/2017/05/25/c38f3011ce585e25426a9724f64b6f77_FORMATO.png",3,"ATL","Atlético-PR","tec","Provável",2.91,10.69,-2.31,2.91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,87225,"Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2017/04/20/3b8a82a4adde6089a76eea746b858971_FORMATO.png",3,"COR","Corinthians","zag","Provável",3.6,7.93,0.41,4,3,NA,3,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,87228,"Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2017/04/23/a4d7cefcde751da5dcf52b042baafbb5_FORMATO.png",3,"COR","Corinthians","lat","Provável",10.4,7.78,2.91,4.9,3,NA,10,2,1,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,87267,"Marcos do Nascimento Teixeira","Marcão","https://s.glbimg.com/es/sde/f/2017/04/23/02da976e753f03a4a9b22b58e5b274c1_FORMATO.png",3,"ATL","Atlético-PR","zag","Nulo",0,4.39,0,3.2,1,NA,1,NA,3,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA
356,87342,"Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png",3,"GRE","Grêmio","zag","Provável",0,10.6,0,4.5,2,NA,4,2,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,87350,"Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",3,"SAO","São Paulo","lat","Nulo",0,8.87,0,6.9,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,87393,"Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/03/2f4037ee6c2ce20e96ff5cb1f6db210f_FORMATO.png",3,"ATL","Atlético-MG","zag","Provável",1.6,8.01,-0.7,3.93,3,NA,5,NA,4,1,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
363,87398,"Rodrigo de Souza Prado","Rodrigão","https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png",3,"ATL","Atlético-MG","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,87437,"Caíque Silva Sá","Caíque Sá","https://s.glbimg.com/es/sde/f/2017/05/28/8c084fed591a67a554da06e53f403549_FORMATO.png",3,"VIT","Vitória","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,87470,"Thaciano Mickael da Silva","Thaciano","https://s.glbimg.com/es/sde/f/2017/05/02/f7f6eeca4ba43412b5d6010188c6bb0f_FORMATO.png",3,"SAN","Santos","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,87486,"Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2017/02/21/1ec4894c6713d50f53837e0e84429f88_FORMATO.png",3,"BAH","Bahia","lat","Nulo",-1.9,2.28,-1.75,-1.1,2,NA,4,NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
380,87552,"Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",3,"SAN","Santos","mei","Provável",4.7,11.58,-1.22,3.4,2,NA,5,NA,NA,5,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
388,87742,"Antônio Francisco Moura Neto","Neto Moura","https://s.glbimg.com/es/sde/f/2016/05/01/60b2f9caebf7a6d399c1ba73dff47b84_FORMATO.png",3,"SPO","Sport","mei","Nulo",0,0.73,0,-0.9,2,NA,5,NA,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,87743,"Leonardo Araújo dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/24/6b4eee4e3d34200c6f23e434a79f4af3_FORMATO.png",3,"COR","Coritiba","ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,87833,"Luis Alberto Caicedo Medina","Luis Caicedo","https://s.glbimg.com/es/sde/f/2017/02/19/0fe56c228b48f83796fc15772646cd33_FORMATO.png",3,"CRU","Cruzeiro","zag","Dúvida",4.7,6.1,0.1,4.7,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,87859,"Emilio Enrique Zeballos Gutiérrez","Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",3,"CHA","Chapecoense","lat","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,87863,"Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",3,"CRU","Cruzeiro","mei","Contundido",1.6,9.34,-0.3,3.9,3,NA,13,NA,4,8,NA,5,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
389,87864,"Felipe Gedoz da Conceição","Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",3,"ATL","Atlético-PR","mei","Contundido",0,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,87874,"Jefferson Gabriel Orejuela Izquierdo","Orejuela","https://s.glbimg.com/es/sde/f/2017/01/13/f990ae4feff11a2f7f5bb847c2e3cdb5_FORMATO.png",3,"FLU","Fluminense","mei","Provável",3.3,11.02,0.01,3.77,3,NA,3,NA,2,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,87877,"Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2017/01/13/81e2c355bf1a4fff96dbce63945a25c2_FORMATO.png",3,"FLU","Fluminense","mei","Contundido",0,15.81,0,5.05,2,NA,5,NA,1,2,NA,2,1,NA,1,1,NA,1,NA,NA,NA,NA,NA
395,87887,"Fabián Cornelio Balbuena González","Balbuena","https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png",3,"COR","Corinthians","zag","Contundido",0,7.14,0,3.65,2,NA,6,1,NA,2,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
406,87946,"Geremias Ribeiro Junior","Todinho","https://s.glbimg.com/es/sde/f/2017/05/19/f9fd8f3638777047cb201f52d300c680_FORMATO.png",3,"VIT","Vitória","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,87999,"Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2016/04/29/6e433eb3cd2ccb3fe639c110479ebf7c_FORMATO.png",3,"FLU","Fluminense","mei","Provável",2.3,10.86,-0.6,1.57,3,NA,13,NA,2,3,NA,2,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
398,88030,"Warian dos Santos Souza","Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",3,"COR","Corinthians","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,88070,"Otacilio Brito Alves","Cafu","https://s.glbimg.com/es/sde/f/2017/04/24/f5a23020022200b39bcd392e508e0f33_FORMATO.png",3,"FLA","Flamengo","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,88136,"Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",3,"PON","Ponte Preta","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,88225,"Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",3,"SAN","Santos","lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,88309,"Renato da Silva Júnior","Renato","https://s.glbimg.com/es/sde/f/2017/04/28/1730f48b4d6b6d3e387d31ff66a8bff7_FORMATO.png",3,"AVA",NA,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,88310,"Lucas Itamir de Sá","Lucas de Sá","https://s.glbimg.com/es/sde/f/2017/04/28/5447ab4ec918813e366c11d4d61365c1_FORMATO.png",3,"AVA",NA,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,88323,"Ángel Rodrigo Romero Villamayor","Ángel Romero","https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png",3,"COR","Corinthians","ata","Provável",7.9,11.82,1.75,6.5,3,NA,3,NA,1,14,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,88417,"Iago Ângelo Dias","Iago","https://s.glbimg.com/es/sde/f/2017/04/24/6d1258d426eef6b245dc52182b65814b_FORMATO.png",3,"COR","Coritiba","ata","Contundido",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,88539,"João Vitor Pereira de Alcantara","João Vitor ","https://s.glbimg.com/es/sde/f/2017/04/27/5e240c8d3c51257cd78fe820f6453aa5_FORMATO.png",3,"ATL","Atlético-GO","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,88651,"Vinicius Rodolfo de Souza Oliveira","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",3,"BOT","Botafogo","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,88667,"Igor Ribeiro de Jesus","Igor","https://s.glbimg.com/es/sde/f/2017/05/06/7db6dc50d732262fa33892d6c0f437b5_FORMATO.png",3,"SPO","Sport","zag","Nulo",0,5.8,0,6.2,1,NA,2,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,89150,"Jean Carlos de Souza Irmer","Jean","https://s.glbimg.com/es/sde/f/2017/04/06/d3926623525ad9fc2a3896099f523066_FORMATO.png",3,"VAS","Vasco","mei","Provável",9.6,8.31,2.58,5,3,NA,8,NA,4,4,NA,10,3,NA,NA,2,NA,2,NA,NA,NA,NA,NA
644,89156,"Nathan Pelae Cardoso","Nathan","https://s.glbimg.com/es/sde/f/2017/04/25/03222dc5157f830bbf5201fe8e0c0593_FORMATO.png",3,"CHA","Chapecoense","zag","Contundido",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,89190,"Judivan Flor da Silva","Judivan ","https://s.glbimg.com/es/sde/f/2017/04/23/f49ad5df5316c41a536cbc083724ee17_FORMATO.png",3,"CRU","Cruzeiro","ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,89227,"Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",3,"GRE","Grêmio","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,89253,"Maurício Andreazzi Pereira","Andreazzi","https://s.glbimg.com/es/sde/f/2017/04/24/2e3edae4ff2b6836e1ea7f55380193fa_FORMATO.png",3,"BOT","Botafogo","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,89273,"João Pedro Maturano dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2017/04/24/c6945a1446c818fed3c475afef47a6a8_FORMATO.png",3,"CHA","Chapecoense","lat","Contundido",0,5.87,0,2.3,1,NA,2,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
645,89285,"Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2017/02/18/4a3b454309558fda386d1ffadf494547_FORMATO.png",3,"BAH","Bahia","mei","Nulo",0,2.86,0,-1.8,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,89341,"Nicolas Morês da Cruz","Nicolas Careca","https://s.glbimg.com/es/sde/f/2017/05/25/78e3fa64e4bf629019d9d07d738f97a2_FORMATO.png",3,"GRE","Grêmio","ata","Nulo",-0.5,0.74,-0.26,-0.5,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,89342,"Wanderson de Jesus Martins","Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",3,"SAN","Santos","lat","Contundido",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,89343,"Carlos Eugenio Júnior Tavares dos Santos","Júnior Tavares","https://s.glbimg.com/es/sde/f/2017/02/09/25d0a51f886e8f5b2db83e4bea6a4e20_FORMATO.png",3,"SAO","São Paulo","lat","Provável",6.8,11.81,1.34,5.4,3,NA,11,2,3,5,NA,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
659,89492,"Saulo Ferreira Silva Nascimento","Saulo","https://s.glbimg.com/es/sde/f/2017/04/18/8fb7b68bea9068528d9381cfe5c0b32a_FORMATO.png",3,"BOT","Botafogo","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,89493,"Igor Rabello da Costa","Igor Rabello","https://s.glbimg.com/es/sde/f/2016/05/20/45658f95ac34e82da4d58cf9c77f2587_FORMATO.png",3,"BOT","Botafogo","zag","Provável",10.6,11.04,2.93,6.83,3,NA,2,2,4,3,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
667,89637,"Thiago Maia Alencar","Thiago Maia","https://s.glbimg.com/es/sde/f/2016/05/01/1b2976ce2cacc26f8141ace470b05928_FORMATO.png",3,"SAN","Santos","mei","Provável",1.1,6.27,-0.17,2.03,3,NA,9,NA,11,4,NA,8,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
685,89676,"Nickson Gabriel Reis Silva","Nickson","https://s.glbimg.com/es/sde/f/2017/04/22/fe8ee314651bfce7367d25049b99720f_FORMATO.png",3,"CRU","Cruzeiro","ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,89693,"Leonan José Valandro Gomes","Leonan","https://s.glbimg.com/es/sde/f/2017/04/03/f7ef2c1763cfea19e19b624be9bd9f68_FORMATO.png",3,"ATL","Atlético-MG","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,89694,"James Dean Araújo de Lima","James Dean","https://s.glbimg.com/es/sde/f/2017/05/01/c92d594519fdaaff86e13dce57f1b587_FORMATO.png",3,"SPO","Sport","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,89695,"Iury Lirio Freitas de Castilho","Iury","https://s.glbimg.com/es/sde/f/2017/04/28/0bdfd4fa134d2a07bf26cd328dcd9cf7_FORMATO.png",3,"AVA","Avaí","ata","Nulo",0,1.68,0,0.5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,89696,"Romulo dos Santos de Souza","Romulo","https://s.glbimg.com/es/sde/f/2017/04/28/039439859f768160af8a4dc5be23db1b_FORMATO.png",3,"AVA","Avaí","ata","Provável",0.8,8.39,-0.45,2.43,3,NA,13,NA,1,7,NA,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
709,89839,"Andres Eliseo Chavez","Andres Chavez","https://s.glbimg.com/es/sde/f/2016/08/18/9b7fee1b9878c569ab7eab653ef62fd1_FORMATO.png",3,"SAO",NA,"ata","Nulo",1.4,5.7,-1.3,1.4,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,89871,"Leonardo Pisculichi","Pisculichi","https://s.glbimg.com/es/sde/f/2017/02/18/c8a64d1e825d4a06c352c94d5499c77d_FORMATO.png",3,"VIT","Vitória","mei","Nulo",-1.5,4.13,-1.16,-0.55,2,NA,6,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
713,89885,"Leandro Alves de Carvalho","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",3,"BOT","Botafogo","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,89898,"Róger Krug Guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2017/04/18/8320b12c035d14425a7a1685c28eea51_FORMATO.png",3,"PAL","Palmeiras","ata","Nulo",0.2,4.92,-0.62,0.1,3,NA,4,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,89924,"Bruno Edgar Silva Almeida","Bruno Ramires","https://s.glbimg.com/es/sde/f/2017/04/01/73311df2bcb4444c139cc9bfc1f16ff5_FORMATO.png",3,"VIT","Vitória","mei","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,89930,"Andrigo Oliveira de Araujo","Andrigo","https://s.glbimg.com/es/sde/f/2017/05/19/78c75bce6fe9af97abe3a17761c64821_FORMATO.png",3,"ATL","Atlético-GO","mei","Nulo",1.5,2.63,0.21,0.77,3,NA,6,NA,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
724,89976,"Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2017/02/18/1797455db8d122f09c954f551c9c8350_FORMATO.png",3,"VIT","Vitória","lat","Provável",2.6,12.42,-0.27,5.9,3,NA,7,1,1,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,90031,"John Stiven Mendoza Valencia","Mendoza","https://s.glbimg.com/es/sde/f/2017/04/23/feb2ddb86fe464ad42942ab56ee3cf7c_FORMATO.png",3,"COR","Bahia","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,90061,"Bruno de Jesus Pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2017/04/27/fcbcf7704c49830f8c99c33ecbadb435_FORMATO.png",3,"ATL","Atlético-GO","lat","Provável",1.9,8.01,-0.11,3.97,3,NA,7,NA,5,6,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,90285,"Bruno Henrique Pinto","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png",3,"SAN","Santos","ata","Provável",-0.7,13.54,-1.73,4.83,3,NA,11,NA,8,7,2,2,3,2,NA,2,NA,1,NA,1,NA,NA,NA
725,90290,"Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png",3,"GRE","Grêmio","mei","Nulo",6.4,4.96,1.86,2.13,3,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,90302,"Pedro Rocha Neves","Pedro Rocha","https://s.glbimg.com/es/sde/f/2017/04/23/7239af88239148c721a90c4a5903d4f3_FORMATO.png",3,"GRE","Grêmio","ata","Provável",0,7.66,0,2.5,2,NA,3,NA,4,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,90303,"Lincoln Henrique Oliveira dos Santos","Lincoln","https://s.glbimg.com/es/sde/f/2017/04/23/a65d998797151a9c0902420f2b54857c_FORMATO.png",3,"GRE","Grêmio","mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,90309,"David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2017/04/24/9a0112f0276ff9f2806956277d2eb848_FORMATO.png",3,"VIT","Vitória","ata","Provável",-0.2,2.78,-0.54,0.3,3,NA,8,NA,1,1,3,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
730,90366,"Luiz Fernando Ferreira Maximiliano","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/01/13/f36825a666df708c5cbbef38a333e8d7_FORMATO.png",3,"FLU","Fluminense","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,90399,"Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",3,"BOT","Botafogo","mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,90406,"Crysan da Cruz Queiroz Barcelos","Crysan","https://s.glbimg.com/es/sde/f/2017/04/23/87fd6024ba3c767f9cb8d72cf3452c08_FORMATO.png",3,"ATL","Atlético-PR","ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,90444,"Moisés Roberto Barbosa","Moisés","https://s.glbimg.com/es/sde/f/2017/04/20/341682456801d7e2449a82062f6ef9be_FORMATO.png",3,"COR","Corinthians","lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,90531,"Raul José Cardoso","Raul","https://s.glbimg.com/es/sde/f/2016/04/30/20baeb0768cee2ef5e7e760abad4ddfa_FORMATO.png",3,"GRE","Grêmio","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
