"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","PE","RB","SG","DD","GS","I","G","PP","CV","GC","DP"
"735","Lucas da Silva Rocha","Lucas Rocha","https://s.glbimg.com/es/sde/f/2017/07/11/de8c5e7398d3dece81fa05f35abe0764_FORMATO.png",94119,35,"VAS","zag","Nulo",0,2.99,0,3.95,2,"Vasco",NA,NA,1,NA,NA,3,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"736","Aderllan Leandro de Jesus Santos","Aderllan Santos","https://s.glbimg.com/es/sde/f/2017/07/20/7efccafc0e0c165bd5e9036a50890fbc_FORMATO.png",93296,35,"SAO","zag","Nulo",0,4.78,0,2.9,3,"São Paulo",NA,NA,2,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"737","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",93368,35,"SAN","zag","Provável",-1.6,7.33,0.21,3.8,32,"Santos",NA,8,26,7,6,19,NA,52,39,16,NA,NA,2,NA,NA,NA,NA,NA
"738","Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_FORMATO.png",93146,35,"PAL","mei","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Mateus da Silva Vital Assumpção","Mateus Vital","https://s.glbimg.com/es/sde/f/2017/04/24/fde017fc32efb6582710007242bff4d4_FORMATO.png",93108,35,"VAS","mei","Nulo",0,8.97,0,2.94,28,"Vasco",2,2,19,15,7,55,NA,55,28,NA,NA,NA,2,1,NA,NA,NA,NA
"740","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,35,"SPO","gol","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Deyverson Brum Silva Acosta","Deyverson","https://s.glbimg.com/es/sde/f/2017/09/04/03b2e1a6f53171bc2a6aea4cea393821_FORMATO.jpeg",92708,35,"PAL","ata","Provável",18.3,10.83,0.74,4.39,17,"Palmeiras",2,1,36,7,6,47,NA,45,10,NA,NA,NA,2,7,1,1,NA,NA
"742","Thallyson Gabriel Lobo Seabra","Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",94144,35,"SPO","mei","Nulo",0,0.83,0,0.48,15,"Sport",NA,3,15,NA,1,8,NA,17,8,NA,NA,NA,1,1,NA,NA,NA,NA
"743","Weverton Pereira da Silva","Weverton","https://s.glbimg.com/es/sde/f/2017/04/23/2773ed93eeec40a1be23186dae64fad2_FORMATO.png",71631,35,"ATL","gol","Provável",-4,3.96,-1.25,2.8,32,"Atlético-PR",NA,1,NA,NA,NA,5,NA,26,1,9,42,38,NA,NA,NA,NA,NA,NA
"744","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2017/08/16/140c5ea3e34ec32fead4a646cbe63642_FORMATO.jpeg",94138,35,"FLA","ata","Provável",0,3.52,-0.13,1.95,15,"Flamengo",1,NA,19,6,8,10,1,10,6,NA,NA,NA,3,1,NA,NA,NA,NA
"745","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2017/04/03/a4b96c74f796865cee82e21548874cc4_FORMATO.png",95022,35,"ATL","mei","Nulo",0,0.81,0,0.2,1,"Atlético-MG",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2017/04/24/65670cbd709a8dd38cea2f806b28576c_FORMATO.png",94985,35,"COR","lat","Dúvida",7.2,9,1.06,2.82,17,"Coritiba",NA,4,22,2,4,11,NA,58,23,7,NA,NA,NA,NA,NA,NA,NA,NA
"747","Waltenecir da Silva Ramos Júnior","Júnior Ramos","https://s.glbimg.com/es/sde/f/2017/02/21/f383d4a15e59c944585c2931a507d422_FORMATO.png",95054,35,"BAH","mei","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2017/04/25/f29f6e2b42f604bc517f157512d669f6_FORMATO.png",95023,35,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Guilherme Augusto Vieira dos Santos","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/17/9b919498890d4bf28c289ff60c4e590e_FORMATO.png",94207,35,"BOT","ata","Dúvida",-1.7,5.68,-0.4,2.87,29,"Botafogo",1,2,21,11,16,47,1,67,19,NA,NA,NA,2,4,NA,NA,NA,NA
"750","Getterson Alves dos Santos","Getterson","https://s.glbimg.com/es/sde/f/2017/05/12/c2b9040eda92184c6453ef41ede377fd_FORMATO.png",73340,35,"COR","ata","Provável",0.5,0.79,0,0.24,9,"Coritiba",NA,2,9,1,1,8,NA,10,5,NA,NA,NA,1,NA,NA,NA,NA,NA
"751","Samuel Xavier Brito","Samuel Xavier","https://s.glbimg.com/es/sde/f/2017/08/30/12b3e91f20258ba99fe8f4ed727b0460_FORMATO.png",73384,35,"SPO","lat","Nulo",0,3.84,0,2.48,23,"Sport",1,6,28,5,2,34,NA,86,27,7,NA,NA,1,NA,NA,NA,NA,NA
"752","Éderson Alves Ribeiro Silva","Éderson","https://s.glbimg.com/es/sde/f/2017/05/26/1055c168d6c49467f567c27a6e48707a_FORMATO.png",73446,35,"ATL","ata","Provável",-0.1,3.61,0.59,1.62,16,"Atlético-PR",1,1,9,8,12,7,NA,21,6,NA,NA,NA,9,1,NA,NA,NA,NA
"753","Rafael Vaz dos Santos","Rafael Vaz","https://s.glbimg.com/es/sde/f/2017/08/22/3523b9a002ea6c053d1937f2066c6f33_FORMATO.jpeg",73421,35,"FLA","zag","Nulo",0,7.43,0,3.77,17,"Flamengo",NA,NA,8,8,7,6,NA,50,19,7,NA,NA,NA,NA,NA,NA,NA,NA
"754","Nicolas Vichiatto da Silva","Nicolas","https://s.glbimg.com/es/sde/f/2017/04/23/056a95089efcf92df7bb3f732a875306_FORMATO.png",95127,35,"ATL","lat","Nulo",0,3.27,0,0.58,6,"Atlético-PR",NA,1,5,NA,NA,NA,NA,18,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"755","Ronaldo da Silva Souza","Ronaldo","https://s.glbimg.com/es/sde/f/2017/09/07/4f170a7b0fd01d4280fd63a544dde01f_FORMATO.png",92981,35,"ATL","mei","Provável",-3.3,2.72,-2.03,4.16,9,"Atlético-GO",NA,2,19,1,3,7,NA,15,24,NA,NA,NA,NA,1,NA,NA,NA,NA
"756","Francinilson Santos Meireles","Maranhão","https://s.glbimg.com/es/sde/f/2017/07/27/674c08b12227dcc659885899cb5ee647_FORMATO.png",73513,35,"PON","ata","Nulo",0,1.78,0,0.39,11,"Ponte Preta",NA,NA,4,1,4,7,NA,17,3,NA,NA,NA,2,NA,NA,NA,NA,NA
"757","José Rogério de Oliveira","Rogério","https://s.glbimg.com/es/sde/f/2016/08/31/6340e77cb18143e838ae03747e59b459_FORMATO.png",73540,35,"SPO","ata","Nulo",5.7,7.47,0.74,2.98,24,"Sport",3,NA,11,9,14,44,NA,57,13,NA,NA,NA,NA,2,NA,NA,NA,NA
"758","Douglas Moreira Pires","Douglas Pires","https://s.glbimg.com/es/sde/f/2017/02/21/9cdc2aa37a7bf02a1d821f703b2ca8dd_FORMATO.png",73517,35,"BAH","gol","Nulo",0,4,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Wildson Silva de Melo","Índio","https://s.glbimg.com/es/sde/f/2017/05/11/4fd214518b14eb3d936a1bb566f6945f_FORMATO.png",95180,35,"SPO","ata","Nulo",-0.3,1.7,-0.56,1.7,2,"Sport",NA,NA,NA,1,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","Victor Luiz Prestes Filho","Vitinho","https://s.glbimg.com/es/sde/f/2016/07/13/fec7b396e3ea32757d4728bef42864b5_FORMATO.png",95260,35,"CRU","lat","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Gabriel Santana Pinto","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/24/60215745abe8839e6e6df43fbe447e2c_FORMATO.png",73515,35,"FLA","ata","Nulo",0,2.59,0,-0.45,6,"Flamengo",NA,2,5,NA,2,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2017/04/28/66122f2239f4f742f47cf5008882313f_FORMATO.png",94154,35,"COR","mei","Nulo",0,7.33,0.12,2.18,34,"Corinthians",3,2,24,7,16,16,NA,101,42,NA,NA,NA,NA,1,NA,NA,NA,NA
"763","Onitlasi Júnior de Moraes Rodrigues","Moraes","https://s.glbimg.com/es/sde/f/2017/04/24/f4c96c6b48180d485af9f86fa6068922_FORMATO.png",95058,35,"FLA","lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Bruno Fabiano Alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png",73620,35,"SAO","zag","Provável",0,4.22,0,2.17,3,"São Paulo",NA,1,5,NA,NA,1,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA
"765","Guillermo León Celis Montiel","Celis",NA,95071,35,"VIT","mei","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Lucas David Pratto","Lucas Pratto","https://s.glbimg.com/es/sde/f/2017/02/18/2291ee0103b8af06799aee5ab657b149_FORMATO.png",73649,35,"SAO","ata","Provável",1.3,14.49,0.14,3.6,34,"São Paulo",5,2,41,29,41,35,NA,104,20,NA,NA,NA,7,7,1,1,NA,NA
"767","Rildo de Andrade Felicissimo","Rildo","https://s.glbimg.com/es/sde/f/2017/09/05/414cc739934721ba0e4da731953eaed8_FORMATO.png",73635,35,"COR","ata","Suspenso",-3.6,8.18,-0.58,3.71,32,"Coritiba",2,6,40,8,8,108,NA,81,32,NA,NA,NA,9,6,NA,NA,NA,NA
"768","Wellington Silva Sanches Aguiar","Wellington Nem","https://s.glbimg.com/es/sde/f/2017/02/18/a23f9ff565dd24baa68eeca4461e1b86_FORMATO.png",73619,35,"SAO","ata","Contundido",0,7.13,0,1.52,10,"São Paulo",NA,2,10,1,2,20,NA,9,5,NA,NA,NA,4,1,NA,NA,NA,NA
"769","Marcos Vinícius de Jesus Araújo","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2017/07/14/dc2cc428ed447e7b65ffc2a9b54c02e8_FORMATO.png",73721,35,"BOT","mei","Dúvida",5,6.67,0.86,3.38,20,"Botafogo",1,3,23,6,10,27,1,46,14,NA,NA,NA,NA,5,NA,NA,NA,NA
"770","Bruno Cesar Xavier Sislo","Bruno Xavier","https://s.glbimg.com/es/sde/f/2017/09/12/af20dea8b6143f0705dd30ad937ed4c1_FORMATO.png",95288,35,"SPO","mei","Nulo",0,0.79,0,-1.1,1,"Sport",NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Brenner Souza da Silva","Brenner","https://s.glbimg.com/es/sde/f/2017/08/24/28c4460fcf89a3a9e009784bcdd44b5e_FORMATO.png",99789,35,"SAO","ata","Nulo",0,0.88,0,0.55,2,"São Paulo",NA,NA,1,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Lucas Henrique dos Santos","Luquinhas","https://s.glbimg.com/es/sde/f/2017/07/25/62b49e3ba4744a1658b2d570e24c046c_FORMATO.png",95263,35,"FLU","mei","Nulo",0,1.01,0,1.2,1,"Fluminense",NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Luan Peres Petroni","Luan Peres ","https://s.glbimg.com/es/sde/f/2017/06/01/3543e150d67d69e4fd1bd3112e7533b6_FORMATO.png",84847,35,"PON","zag","Nulo",0,3.13,0,2.72,11,"Ponte Preta",NA,3,4,1,NA,6,NA,16,11,4,NA,NA,NA,NA,NA,NA,NA,NA
"774","Alison Lopes Ferreira","Alison","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png",73974,35,"SAN","mei","Provável",0.6,6.02,-1.34,4.32,24,"Santos",NA,4,40,NA,4,24,NA,41,70,NA,NA,NA,NA,2,NA,NA,1,NA
"775","Geuvânio Santos Silva","Geuvânio","https://s.glbimg.com/es/sde/f/2017/08/19/6ed768c25192e0409297a3bc10cc1eca_FORMATO.png",73896,35,"FLA","ata","Provável",0.5,8.5,-0.03,2.01,13,"Flamengo",NA,1,10,4,1,23,NA,16,14,NA,NA,NA,4,NA,NA,NA,NA,NA
"776","Guilherme Costa Machado Silveira","Guilherme Costa","https://s.glbimg.com/es/sde/f/2017/04/06/ea33443d8c666f61b78424b726238c89_FORMATO.png",74081,35,"VAS","mei","Nulo",0,4.59,0,1.9,9,"Vasco",2,1,6,1,1,8,NA,11,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"777","Jomar Herculano Lourenço","Jomar","https://s.glbimg.com/es/sde/f/2017/04/24/75a0f0b187c040aec0d014550c2e765e_FORMATO.png",73876,35,"VAS","zag","Nulo",0,1.5,0,0,5,"Vasco",NA,2,7,NA,NA,5,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Luiz Antonio de Souza Soares","Luiz Antonio ","https://s.glbimg.com/es/sde/f/2017/04/24/470fd6292588f4385e9c32a3aeef091c_FORMATO.png",74060,35,"CHA","mei","Provável",-0.7,7.5,-0.22,2.03,27,"Chapecoense",2,4,27,14,7,15,2,51,15,NA,NA,NA,2,3,NA,NA,NA,NA
"779","René Ferreira dos Santos","René","https://s.glbimg.com/es/sde/f/2017/02/20/7d48128069f52815dcd4acb921336cab_FORMATO.png",73978,35,"VIT","zag","Nulo",-0.3,2.2,-0.06,1.43,14,"Vitória",NA,4,17,1,1,7,NA,19,10,4,NA,NA,NA,NA,NA,NA,NA,NA
"780","Rodinei Marcelo de Almeida","Rodinei","https://s.glbimg.com/es/sde/f/2017/08/22/3d68a6ab1db666a905e96248e4bcd4d9_FORMATO.jpeg",73992,35,"FLA","lat","Nulo",0,8.66,0,4.03,17,"Flamengo",3,2,23,3,3,11,NA,31,13,7,NA,NA,1,2,NA,1,NA,NA
"781","Michael Antonio Arroyo Mina","Arroyo","https://s.glbimg.com/es/sde/f/2017/07/24/c4c6af5bdd03f02c1d29ada3f5d33e39_FORMATO.png",74134,35,"GRE","ata","Nulo",0,3.42,0,0.69,7,"Grêmio",NA,1,5,4,1,2,NA,4,4,NA,NA,NA,4,NA,NA,NA,NA,NA
"782","Héctor Canteros","Canteros","https://s.glbimg.com/es/sde/f/2017/08/26/8b500e8c0826bd7c342137f3449ddb7d_FORMATO.png",73918,35,"CHA","mei","Provável",-2,4.83,-0.47,2.82,11,"Chapecoense",1,3,25,1,1,3,NA,48,28,NA,NA,NA,NA,1,NA,NA,NA,NA
"783","Walisson Moreira Farias Maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2017/04/24/60830998fb2fc54f511a8d2b5c3a6f25_FORMATO.png",73991,35,"COR","zag","Contundido",0,4.44,0,2.37,11,"Coritiba",NA,NA,12,2,1,1,NA,23,19,2,NA,NA,1,NA,NA,NA,1,NA
"784","Roberto Junior Fernández Torres","Gatito Fernández","https://s.glbimg.com/es/sde/f/2017/04/17/f87ed5808d28ef2d0446cae72617f143_FORMATO.png",74061,35,"BOT","gol","Dúvida",2,19.19,-0.08,4.48,28,"Botafogo",NA,2,NA,NA,NA,4,NA,23,1,9,41,32,NA,NA,NA,NA,NA,4
"785","John Lennon Silva Santos","Lennon","https://s.glbimg.com/es/sde/f/2017/05/03/d072e8eaeab8333c007a7cfb0af5aef4_FORMATO.png",73869,35,"CRU","lat","Nulo",0,3.09,0,-0.33,4,"Cruzeiro",NA,2,7,NA,NA,4,NA,14,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"786","Alejandro Abraham Guerra Morales","Alejandro Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,35,"PAL","mei","Nulo",0,12.22,0,4.35,18,"Palmeiras",3,3,24,8,10,28,NA,63,20,NA,NA,NA,5,5,NA,NA,NA,NA
"787","José Élber Pimentel da Silva","Élber","https://s.glbimg.com/es/sde/f/2016/04/29/26c6c8beefa35a5684da137e0e90f6dc_FORMATO.png",74140,35,"CRU","mei","Nulo",0.6,4.66,-0.03,2.1,19,"Cruzeiro",NA,NA,4,6,10,26,1,26,8,NA,NA,NA,3,1,NA,NA,NA,NA
"788","Edigar Junio Teixeira Lima ","Edigar Junio","https://s.glbimg.com/es/sde/f/2017/07/28/8fb3bca6fb3b7df0b863748403f1b763_FORMATO.png",74271,35,"BAH","ata","Provável",12.7,12.16,-0.58,5.77,23,"Bahia",1,2,34,14,7,41,1,51,15,NA,NA,NA,1,12,NA,NA,NA,NA
"789","Yago Fernando da Silva","Yago","https://s.glbimg.com/es/sde/f/2017/05/02/30bd8e94c27dbf6a20661d6027251a81_FORMATO.png",77500,35,"PON","zag","Provável",0.5,4.91,0.13,1.79,7,"Ponte Preta",NA,1,7,2,4,1,NA,8,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"790","Roberto Heuchayer Santos de Araújo","Roberto","https://s.glbimg.com/es/sde/f/2017/08/17/2b6d0dac55444a427650e123ca955344_FORMATO.png",71116,35,"CHA","lat","Contundido",0,4.12,0,3.43,3,"Chapecoense",NA,1,3,NA,NA,3,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"791","Federico Mancuello","Mancuello","https://s.glbimg.com/es/sde/f/2017/08/16/d34af685ab224e16398ce841287757c3_FORMATO.jpeg",71066,35,"FLA","mei","Nulo",0,6.28,0,2.15,7,"Flamengo",NA,2,5,2,4,3,NA,8,6,NA,NA,NA,1,1,NA,NA,NA,NA
"792","Vinícius Goes Barbosa de Souza","Vinícius","https://s.glbimg.com/es/sde/f/2017/06/01/a4f3ac6a4a79eebb1b9a2ec9388773ad_FORMATO.png",71162,35,"BAH","mei","Nulo",0,6.06,0,1.37,25,"Bahia",1,4,19,8,11,12,NA,51,10,NA,NA,NA,1,3,NA,NA,NA,NA
"793","Luis Oscar González","Lucho González","https://s.glbimg.com/es/sde/f/2017/04/23/3b471798626f6a04ef3427efb99d1c23_FORMATO.png",71479,35,"ATL","mei","Provável",1.2,5.76,-0.74,1.37,23,"Atlético-PR",1,7,33,6,9,14,NA,70,29,NA,NA,NA,3,2,NA,1,NA,NA
"794","Jorge de Moura Xavier","Jorginho","https://s.glbimg.com/es/sde/f/2017/04/28/24064c0ab4f724a2a4252d37f02b7223_FORMATO.png",77544,35,"ATL","mei","Provável",14.1,7.93,2.25,2.26,32,"Atlético-GO",2,3,51,4,15,69,NA,113,37,NA,NA,NA,7,3,NA,1,NA,NA
"795","Kelvin Mateus de Oliveira","Kelvin","https://s.glbimg.com/es/sde/f/2017/04/24/6c15e084bbf28f0ec13f00762f49aa9d_FORMATO.png",71549,35,"VAS","ata","Contundido",0,5.03,0,1.72,5,"Vasco",NA,NA,3,3,NA,8,NA,9,4,NA,NA,NA,2,NA,NA,NA,NA,NA
"796","Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2017/08/22/a3d5b1c1beaed6275d0c2a3e0b2748ed_FORMATO.jpeg",94214,35,"FLA","zag","Nulo",0,3.24,0,4.2,1,"Flamengo",NA,NA,2,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"797","Fernando Miguel Kaufmann","Fernando Miguel","https://s.glbimg.com/es/sde/f/2017/02/20/5af7107ad71c63b6f670fd21749fc679_FORMATO.png",71571,35,"VIT","gol","Provável",2,10.41,-0.68,3.53,26,"Vitória",NA,2,NA,NA,NA,4,NA,21,NA,7,44,37,NA,NA,NA,NA,NA,1
"798","Gabriel Rybar Blos","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/23/f2550afa5db7011619ab01d7d1032823_FORMATO.png",71572,35,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","Leandro da Silva","Leandro Silva","https://s.glbimg.com/es/sde/f/2017/04/28/c86a46095a1f0ab0e29d11fbbb7e80a1_FORMATO.png",77529,35,"AVA","lat","Nulo",0,9.07,0,3.83,31,"Avaí",3,3,47,7,12,27,NA,123,53,10,NA,NA,3,1,NA,1,NA,NA
"800","José Paolo Guerrero Gonzales","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2017/08/16/aec506211b5663eb0569825b5aee6db6_FORMATO.jpeg",75295,35,"FLA","ata","Suspenso",0,11.33,0,4.12,19,"Flamengo",3,4,67,14,23,48,NA,45,14,NA,NA,NA,15,6,NA,NA,NA,NA
"801","Alexander Baumjohann","Baumjohann","https://s.glbimg.com/es/sde/f/2017/07/05/edd3698b18e3e992ba2ea5c7f544ff56_FORMATO.png",71389,35,"COR","mei","Contundido",0,4.71,0,2.1,2,"Coritiba",1,NA,3,NA,NA,2,NA,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"802","Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png",94286,35,"CHA","ata","Nulo",0,1.8,0,0.9,2,"Chapecoense",NA,NA,2,NA,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","Elton Junior Melo Ataíde","Elton","https://s.glbimg.com/es/sde/f/2017/05/02/be1eeef6004ddca4490debdfc7a8f6ef_FORMATO.png",71719,35,"PON","mei","Suspenso",-0.6,4.79,-0.11,1.08,25,"Ponte Preta",1,6,51,2,6,19,NA,62,36,NA,NA,NA,3,1,NA,1,NA,NA
"804","Mateus Norton Gomes Chaves","Mateus Norton","https://s.glbimg.com/es/sde/f/2017/07/25/cb48a350eba3ed301233b7101cab6d8b_FORMATO.png",94336,35,"FLU","mei","Contundido",0,1.56,0,0.8,12,"Fluminense",NA,3,12,NA,1,5,NA,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","Agenor Detofol","Agenor","https://s.glbimg.com/es/sde/f/2017/08/30/4df3a999db97ae40b152429edc607db4_FORMATO.png",71724,35,"SPO","gol","Nulo",0,4.57,0,6.05,4,"Sport",NA,NA,NA,NA,NA,NA,NA,6,NA,2,8,4,NA,NA,NA,NA,NA,NA
"806","Andrés Ramiro Escobar Díaz","Manga Escobar","https://s.glbimg.com/es/sde/f/2017/04/24/1ce4d6d602b56cabd2d5b1522af42b71_FORMATO.png",71704,35,"VAS","ata","Nulo",0,4.43,0,1.93,14,"Vasco",1,NA,6,3,3,10,NA,12,2,NA,NA,NA,2,2,NA,NA,NA,NA
"807","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/08/30/645c1110c278efad455b4d7220e4bdbc_FORMATO.png",94445,35,"SPO","ata","Nulo",0,0.9,0,0.75,13,"Sport",1,1,12,3,8,5,NA,18,5,NA,NA,NA,3,NA,NA,NA,NA,NA
"808","Bruno Medeiros Grassi","Bruno Grassi","https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png",71818,35,"GRE","gol","Dúvida",0,4,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","Gustavo Leonardo Cuellar Gallego","Cuéllar","https://s.glbimg.com/es/sde/f/2017/08/16/47b4cc4af08862b4cf6685d475edd618_FORMATO.jpeg",71709,35,"FLA","mei","Provável",6.7,6.54,0.95,4.5,22,"Flamengo",NA,4,20,3,2,15,NA,34,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","Michel Ferreira dos Santos","Michel ","https://s.glbimg.com/es/sde/f/2017/04/23/555af733f4228e215781ed3d2cd99c56_FORMATO.png",71920,35,"GRE","mei","Nulo",-1,8.87,-0.89,4.88,22,"Grêmio",NA,7,50,3,14,25,NA,61,59,NA,NA,NA,2,5,NA,NA,NA,NA
"811","Paulo Roberto Valoura Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/07/28/46e83a5bd2ed557124edf9a1e69b6d0c_FORMATO.png",71937,35,"BAH","mei","Provável",3.5,10.92,-1.2,3.6,27,"Bahia",3,2,46,14,19,17,2,98,47,NA,NA,NA,NA,2,NA,NA,NA,NA
"812","Fernando Galhardo Borges","Fernandinho","https://s.glbimg.com/es/sde/f/2017/05/15/0d7fcc5d70203442a40e54487804a4f8_FORMATO.png",72150,35,"PON","lat","Nulo",0,5.26,0,2.43,4,"Ponte Preta",NA,1,3,NA,NA,NA,1,9,2,2,NA,NA,2,NA,NA,NA,NA,NA
"813","Wellington do Nascimento Silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2017/07/28/82f8d8d7313084b0b7cfc91245954a24_FORMATO.png",71892,35,"BAH","lat","Nulo",0,7,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","Bruno Cortês Barbosa","Bruno Cortez","https://s.glbimg.com/es/sde/f/2017/04/23/6917817dc16511add10913a87474f1f7_FORMATO.png",72079,35,"GRE","lat","Nulo",8.8,11.26,0.3,4.06,23,"Grêmio",NA,3,29,NA,NA,23,NA,45,29,12,NA,NA,3,1,NA,NA,NA,NA
"815","Uillian Correia Granemann","Uillian Correia","https://s.glbimg.com/es/sde/f/2017/04/01/f5509c6e7e2831171a293b2e8b83e1bc_FORMATO.png",72007,35,"VIT","mei","Provável",-2.3,4.87,0.02,2.83,30,"Vitória",NA,7,58,4,14,17,1,55,59,NA,NA,NA,1,3,NA,1,NA,NA
"816","Renan de Oliveira Fonseca","Renan Fonseca","https://s.glbimg.com/es/sde/f/2016/05/20/8a933b2d225a7b56e6267a2148ab68d0_FORMATO.png",72037,35,"BOT","zag","Nulo",0,3.3,0,5,1,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"817","João Paulo Mior","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/17/6b2d599609eccc7671f1c4a23739c2d7_FORMATO.png",72168,35,"BOT","mei","Provável",14.3,5.88,2.64,2.94,28,"Botafogo",4,7,51,8,12,55,1,108,42,NA,NA,NA,1,2,NA,NA,NA,NA
