,atletas.posicao_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.media_num,atletas.apelido,atletas.variacao_num,atletas.clube_id,atletas.foto,atletas.clube.id.full.name,atletas.status_id,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.nome,CA,DS,FC,FD,FF,FS,G,SG,A,I,PS,FT,V,CV,DE,DP,GS,PP,PC,GC
16,2,13,False,4.48,Alex Sandro,0.0,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,7,0.0,24,A. Sandro,alex-sandro,61987,10.0,Alex Sandro Lobo Silva,1.0,12.0,26.0,1.0,3.0,11.0,,8.0,,1.0,,,,,,,,,,
17,4,14,False,1.18,Ganso,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,5,0.0,24,Ganso,ganso,62977,5.49,Paulo Henrique Chagas de Lima,2.0,7.0,6.0,,2.0,16.0,,,,,,,,,,,,,,
18,4,13,False,4.78,Neymar,0.0,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,5,0.0,24,Neymar,neymar,63007,13.81,Neymar da Silva Santos Júnior,4.0,3.0,15.0,9.0,9.0,49.0,3.0,,,2.0,,1.0,,1.0,,,,,,
19,3,2,True,8.45,Rafael Tolói,0.93,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,7.5,24,R. Tolói,rafael-toloi,63008,10.85,Rafael Toloi,,8.0,2.0,,,1.0,,1.0,,,,,,,,,,,,
20,2,4,True,7.7,Marcos Rocha,0.94,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,7,9.2,24,M. Rocha,marcos-rocha,63013,10.78,Marcos Luis Rocha Aquino,,15.0,3.0,1.0,,6.0,,1.0,,,,,,,,,,,,
21,2,13,False,2.4,Alan Ruschel,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,6,0.0,24,A. Ruschel,alan-ruschel,63110,5.29,Alan Luciano Ruschel,2.0,11.0,10.0,,,20.0,,2.0,,3.0,,,,,,,,,,
22,4,16,True,2.41,Edenílson,0.17,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,1.8,24,Edenílson,edenilson,63289,5.03,Edenílson Andrade dos Santos,4.0,8.0,9.0,1.0,3.0,18.0,2.0,,1.0,1.0,,,,,,,,,,
23,4,17,True,7.01,Alan Patrick,2.09,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,7,16.5,24,A. Patrick,alan-patrick,68685,15.2,Alan Patrick Lourenço,3.0,14.0,16.0,6.0,6.0,22.0,7.0,,5.0,2.0,,2.0,,,,,,1.0,,
24,4,18,False,1.54,Eduardo,0.0,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,3,0.0,24,Eduardo,eduardo,68708,3.43,Carlos Eduardo de Oliveira Alves,1.0,11.0,9.0,2.0,4.0,7.0,1.0,,,1.0,1.0,,,1.0,,,,,,
25,1,3,False,2.03,Neto,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,5,0.0,24,Neto,neto,68806,7.25,Norberto Murara Neto,,,,,,,,,,,,,,,7.0,,3.0,,,
26,4,6,False,1.67,Oscar,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,0.0,24,Oscar,oscar,68811,11.39,Oscar dos Santos Emboaba Júnior,1.0,5.0,3.0,2.0,,4.0,,,,,,,,,,,,,,
27,1,1,False,3.2,Marcelo Lomba,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,6,0.0,24,M. Lomba,marcelo-lomba,68872,7.63,Marcelo Lomba do Nascimento,,,,,,,,,,,,,,,4.0,,2.0,,,
28,4,16,True,5.41,Philippe Coutinho,-0.79,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,7,5.8,24,P. Coutinho,philippe-coutinho,68899,10.56,Philippe Coutinho Correia,,6.0,10.0,13.0,13.0,23.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,
29,5,9,False,2.09,Dudu,0.0,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,0.0,24,Dudu,dudu,68920,7.8,Eduardo Pereira Rodrigues,,4.0,5.0,,1.0,11.0,1.0,,,,,,,,,,,,,
30,1,21,False,4.6,Rafael,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,7,0.0,24,Rafael,rafael,68928,9.95,Rafael Pires Monteiro,2.0,1.0,,,,5.0,,7.0,,,,,,,62.0,,21.0,,,
31,5,14,True,3.09,Marinho,-0.47,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.1,24,Marinho,marinho,68952,6.22,Mário Sérgio Santos Costa,2.0,10.0,23.0,5.0,10.0,19.0,1.0,,2.0,13.0,,,,1.0,,,,,,
32,4,15,True,5.28,Lucas Sasha,-0.06,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,2.0,24,L. Sasha,lucas-sasha,68991,7.9,Lucas Pacheco Affini,1.0,53.0,25.0,2.0,1.0,12.0,,,,,,,,,,,,,1.0,
33,5,18,True,4.02,Willian José,0.86,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,10.4,24,W. José,willian-jose,68996,8.44,Willian José da Silva,2.0,1.0,5.0,6.0,7.0,7.0,4.0,,4.0,1.0,,2.0,,,,,,,,
34,3,5,True,2.46,Manoel,0.74,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,5.0,24,Manoel,manoel,69014,5.3,Manoel Messias Silva Carvalho,,,1.0,,2.0,2.0,,2.0,,,,,,,,,,,,
35,1,0,False,0.0,Danilo Fernandes,0.0,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.0,24,D. Fernandes,danilo-fernandes,69051,4.0,Danilo Fernandes Batista,,,,,,,,,,,,,,,,,,,,
36,5,11,False,2.35,Pablo,0.0,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,6,0.0,24,Pablo,pablo,69138,5.48,Pablo Felipe Teixeira,1.0,6.0,10.0,2.0,5.0,14.0,1.0,,,6.0,,,,,,,,,,
37,4,11,True,2.16,Allan,0.21,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,6,1.5,24,Allan,allan,69140,3.96,Allan Marques Loureiro,3.0,18.0,18.0,1.0,,8.0,,,,,,,,,,,,,,
38,3,9,True,5.36,Danilo,-1.25,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,0.5,24,Danilo,danilo,69783,12.63,Danilo Luiz da Silva,,6.0,9.0,1.0,1.0,4.0,1.0,6.0,,,,,,,,,,,,
39,4,2,False,6.45,Lucas Moura,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,0.0,24,L. Moura,lucas-moura,70164,7.77,Lucas Rodrigues Moura da Silva,,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,,
40,3,0,False,0.0,Bruno Uvini,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,B. Uvini,bruno-uvini,70221,4.0,Bruno Uvini Bortolança,,,,,,,,,,,,,,,,,,,,
41,5,22,True,4.29,Eduardo Sasha,-1.36,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,7,3.1,24,E. Sasha,eduardo-sasha,70360,8.16,Eduardo Colcenti Antunes,4.0,8.0,7.0,20.0,12.0,20.0,5.0,,1.0,1.0,,1.0,,1.0,,,,,,
42,1,11,True,5.06,Gabriel,0.6,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,7,10.5,24,Gabriel,gabriel,70449,6.99,Gabriel Vasconcelos Ferreira,1.0,,,,,1.0,,3.0,,,,,,,44.0,,16.0,,,
43,4,17,True,4.59,Felipe Anderson,-0.02,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,7,5.5,24,F. Anderson,felipe-anderson,70592,7.7,Felipe Anderson Pereira Gomes,,30.0,11.0,4.0,7.0,10.0,1.0,,2.0,2.0,,1.0,,,,,,,,
44,3,17,True,3.76,Marllon,-0.53,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,7,0.5,24,Marllon,marllon,70666,6.82,Marllon Gonçalves Jerônimo Borges,2.0,12.0,12.0,,2.0,8.0,2.0,6.0,,,,,,,,,,,,
45,6,2,True,4.28,Jorge Sampaoli,-0.58,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,7,2.73,24,J. Sampaoli,jorge-sampaoli,70800,10.99,Jorge Sampaoli,,,,,,,,,,,,,,,,,,,,
46,2,9,False,4.01,Diogo Barbosa,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.0,24,D. Barbosa,diogo-barbosa,70916,7.58,Diogo Barbosa Mendanha,1.0,10.0,4.0,,1.0,9.0,1.0,2.0,,,,,,,,,,,,
47,4,17,True,2.5,Bruno Henrique,0.29,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,2,2.0,24,B. Henrique,bruno-henrique,70944,6.0,Bruno Henrique Corsini,,21.0,28.0,3.0,8.0,9.0,1.0,,,,,,,1.0,,,,,,
48,4,3,False,0.2,Thiago Mendes,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,T. Mendes,thiago-mendes,71123,4.96,Thiago Henrique Mendes Ribeiro,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,
49,4,3,True,2.97,Vina,0.04,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,3.0,24,Vina,vina,71162,6.65,Vinícius Goes Barbosa de Souza,,2.0,1.0,1.0,,4.0,,,,,,1.0,,,,,,,,
50,4,1,False,9.6,Luiz Gustavo,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,0.0,24,L. Gustavo,luiz-gustavo,71536,10.73,Luiz Gustavo Dias,,4.0,4.0,,1.0,2.0,,,,,,1.0,,,,,,,,
51,1,6,False,6.18,Fernando Miguel,0.0,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,0.0,24,F. Miguel,fernando-miguel,71571,7.02,Fernando Miguel Kaufmann,,,,,,6.0,,3.0,,,,,,,17.0,,3.0,,,
52,1,21,True,4.42,Weverton,0.39,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,7,4.2,24,Weverton,weverton,71631,8.37,Weverton Pereira da Silva,2.0,,,,,8.0,,8.0,,,,,,,46.0,1.0,16.0,,,
53,2,10,True,2.03,Raúl Cáceres,0.18,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,7,0.2,24,R. Cáceres,raul-caceres,71680,2.91,Raúl Alejandro Cáceres Bogado,4.0,4.0,13.0,4.0,2.0,2.0,,2.0,1.0,2.0,,,,,,,,,,
54,3,17,False,4.86,Gustavo Gómez,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,7,0.0,24,G. Gómez,gustavo-gomez,71684,9.21,Gustavo Raúl Gómez Portillo,5.0,25.0,21.0,1.0,5.0,8.0,1.0,7.0,1.0,7.0,,,,,,,,,,
55,2,11,True,3.22,Santiago Arias,-0.97,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,-1.4,24,S. Arias,santiago-arias,71701,5.75,Santiago Arias Naranjo,2.0,12.0,5.0,2.0,2.0,6.0,,3.0,,1.0,,,,,,,,,1.0,
56,4,7,True,3.63,Cuéllar,-0.56,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,7,0.8,24,Cuéllar,cuellar,71709,6.05,Gustavo Leonardo Cuellar Gallego,1.0,17.0,12.0,,,9.0,,,,,,,,,,,,,,
57,1,22,True,4.16,Tiago Volpi,-0.09,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,7,4.2,24,T. Volpi,tiago-volpi,72018,7.33,Tiago Luis Volpi,2.0,,,,,7.0,1.0,4.0,,,,,,,70.0,,28.0,,1.0,
58,1,0,False,0.0,Thomazella,0.0,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,0.0,24,Thomazella,thomazella,72279,2.0,Carlos Eduardo Lecciolle Thomazella,,,,,,,,,,,,,,,,,,,,
59,1,21,True,4.04,Everson,-0.54,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,7,0.3,24,Everson,everson,72294,8.6,Everson Felipe Marques Pires,5.0,,,,,4.0,,7.0,,,,,,,59.0,,24.0,,,
60,3,0,False,0.0,Luiz Otávio,0.0,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,5,0.0,24,L. Otávio,luiz-otavio,72359,4.0,Luiz Otávio Anacleto Leandro,,,,,,,,,,,,,,,,,,,,
61,6,14,True,5.23,Fernando Diniz,0.02,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,7,4.33,24,F. Diniz,fernando-diniz,72391,9.57,Fernando Diniz Silva,,,,,,,,,,,,,4.0,,,,,,,
62,4,15,True,0.76,Bernard,-0.07,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,0.0,24,Bernard,bernard,72460,3.39,Bernard Anício Caldeira Duarte,1.0,8.0,6.0,,1.0,3.0,,,,1.0,,,,,,,,,,
63,2,17,False,5.59,Alex Telles,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,0.0,24,A. Telles,alex-telles,72493,10.51,Alex Nicolao Telles,1.0,8.0,16.0,2.0,7.0,10.0,2.0,10.0,2.0,1.0,,,,,,,,,,
64,5,15,True,3.51,Pedro Henrique,-1.17,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,0.5,24,P. Henrique,pedro-henrique,72583,6.81,Pedro Henrique Konzen Medina da Silva,4.0,16.0,19.0,6.0,9.0,13.0,2.0,,,6.0,,1.0,,,,,,,1.0,
65,3,9,True,4.86,Vitor Hugo,-0.54,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,4.5,24,V. Hugo,vitor-hugo,72605,7.78,Vitor Hugo Franchescoli de Souza,1.0,15.0,2.0,,3.0,1.0,,4.0,,1.0,,,,,,,,,,
66,3,14,False,1.55,Wilker Ángel,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,5,0.0,24,W. Ángel,wilker-angel,72801,2.98,Wílker José Ángel Romero,4.0,5.0,22.0,3.0,3.0,4.0,1.0,2.0,,2.0,,,,,,,,,1.0,
67,3,1,False,2.9,Mercado,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,7,0.0,24,Mercado,mercado,72951,6.6,Gabriel Iván Mercado,,2.0,2.0,,,1.0,,,,,,,,,,,,,,
68,2,9,True,3.83,Daniel Borges,0.6,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,4.7,24,D. Borges,daniel-borges,73318,4.98,Daniel Fortunato Borges,2.0,3.0,7.0,,2.0,3.0,2.0,3.0,,,,,,,,,,,,
69,2,14,False,4.32,Samuel Xavier,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,0.0,24,S. Xavier,samuel-xavier,73384,8.3,Samuel Xavier Brito,3.0,10.0,17.0,1.0,3.0,18.0,2.0,4.0,1.0,,,,,,,,,,,
70,4,16,True,3.0,Gabriel,-0.9,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,2.0,24,Gabriel,gabriel,73515,5.54,Gabriel Santana Pinto,2.0,4.0,5.0,4.0,4.0,16.0,3.0,,1.0,5.0,1.0,,,,,,,,,
71,4,0,False,0.0,Guilherme Marques,0.0,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,0.0,24,G. Marques,guilherme-marques,73781,5.0,Guilherme Costa Marques,,,,,,,,,,,,,,,,,,,,
72,4,14,True,1.2,Rincón,0.24,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,4.3,24,Rincón,rincon,74187,3.7,Tomás Eduardo Rincón Hernández,4.0,15.0,23.0,,6.0,7.0,,,,,,,,1.0,,,,,,
73,4,15,False,3.06,Carrillo,0.0,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,5,0.0,24,Carrillo,carrillo,77485,6.96,André Martín Carrillo Díaz,1.0,19.0,18.0,1.0,5.0,12.0,1.0,,1.0,2.0,,,,,,,,,,
74,2,19,False,3.51,Cédric Soares,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,7,0.0,24,C. Soares,cedric-soares,77656,7.53,Cédric Ricardo Alves Soares,1.0,20.0,10.0,,2.0,8.0,,5.0,2.0,,,,,,,,,,,
75,4,8,False,4.6,Sérgio Oliveira,0.0,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,5,0.0,24,S. Oliveira,sergio-oliveira,77664,8.59,Sérgio Miguel Relvas de Oliveira,3.0,14.0,12.0,3.0,6.0,6.0,1.0,,,,,1.0,,,,,,,,
76,5,3,True,2.6,Romarinho,-0.06,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,2.5,24,Romarinho,romarinho,77738,7.22,Romário Ricardo da Silva,,2.0,,1.0,2.0,4.0,,,,,,,,,,,,,,
77,4,17,True,2.19,João Schmidt,0.93,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,7,6.9,24,J. Schmidt,joao-schmidt,77777,5.34,João Felipe Schmidt Urbano,4.0,24.0,30.0,1.0,6.0,7.0,,,1.0,1.0,,,,,,,,,,
78,5,17,False,1.88,Everaldo,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,7,0.0,24,Everaldo,everaldo,78117,3.65,Everaldo Stum,1.0,3.0,17.0,5.0,9.0,11.0,2.0,,,1.0,,1.0,,,,,,1.0,,
79,3,11,True,3.57,Gustavo Henrique,-0.33,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,7,1.3,24,G. Henrique,gustavo-henrique,78248,6.75,Gustavo Henrique Vernes,1.0,10.0,8.0,4.0,3.0,5.0,1.0,2.0,,,,,,,,,,,,
80,5,5,True,3.16,Vitinho,1.03,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,2,7.6,24,Vitinho,vitinho,78435,7.74,Victor Vinícius Coelho dos Santos,,7.0,4.0,3.0,,6.0,,,,1.0,,,,,,,,,,
81,2,13,False,6.48,Renê,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,7,0.0,24,Renê,rene,78445,10.15,Renê Rodrigues Martins,,35.0,11.0,,2.0,11.0,1.0,4.0,,,,,,,,,,,,
82,4,1,False,-0.3,Willian Arão,0.0,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,0.0,24,W. Arão,willian-arao,78478,7.19,Willian Souza Arão da Silva,,,1.0,,,,,,,,,,,,,,,,,
83,4,21,True,3.3,Gabriel,0.24,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,7,6.2,24,Gabriel,gabriel,78605,6.35,Gabriel Girotto Franco,8.0,40.0,31.0,1.0,5.0,20.0,1.0,,,,,1.0,,,,,,,,
84,2,21,True,7.68,Reinaldo,1.17,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,7,16.1,24,Reinaldo,reinaldo,78850,11.89,Reinaldo Manoel da Silva,3.0,24.0,18.0,7.0,11.0,15.0,8.0,7.0,3.0,,,,,,,,,1.0,1.0,
85,1,0,False,-1.0,Richard,0.0,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,0.0,24,Richard,richard,78851,4.53,Richard de Oliveira Costa,1.0,,,,,,,,,,,,,,,,,,,
86,3,7,False,4.35,Thiago Santos,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,0.0,24,T. Santos,thiago-santos,78855,6.98,Thiago dos Santos,2.0,5.0,8.0,,1.0,3.0,,5.0,,,,,,,,,,,,
87,1,6,False,2.37,Alex Muralha,0.0,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,0.0,24,A. Muralha,alex-muralha,79066,3.34,Alex Roberto Santana Rafael,2.0,,,,,1.0,,,,,,,,,19.0,,9.0,,,
88,1,15,True,3.49,Bruno Ferreira,0.16,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,7,4.2,24,B. Ferreira,bruno-ferreira,79266,6.03,Bruno Ferreira Ventura Diniz - de Lins,2.0,,1.0,,,5.0,,4.0,,,,,,,37.0,,16.0,,,
89,5,15,True,4.93,Cano,-0.07,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,3.7,24,Cano,cano,79631,9.38,Germán Ezequiel Cano,1.0,4.0,7.0,4.0,18.0,18.0,5.0,,,2.0,,1.0,,,,,,,,
90,4,22,True,2.7,Lucas Silva,1.66,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,7,9.7,24,L. Silva,lucas-silva,79701,6.07,Lucas Silva Borges,4.0,19.0,32.0,2.0,6.0,17.0,2.0,,2.0,,,1.0,,,,,,,,
91,1,4,True,1.77,Helton Leite,0.47,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,7,4.3,24,H. Leite,helton-leite,79973,5.13,Helton Brant Aleixo Leite,,,,,,1.0,,,,,,,,,12.0,,9.0,,,
92,4,6,True,4.82,Saúl,-0.96,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,7,3.9,24,Saúl,saul,80061,10.19,Saúl Ñíguez Esclapez,,12.0,11.0,1.0,5.0,2.0,,,1.0,,,1.0,,,,,,,,
