,atletas.rodada_id,atletas.jogos_num,atletas.atleta_id,atletas.entrou_em_campo,atletas.nome,atletas.status_id,atletas.preco_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube.id.full.name,atletas.foto,atletas.apelido,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,DE,GS,FT,CV,V,DP,PP,PC,GC
691,36,0,141131,False,Vitor Fernandes Chaves Teixeira,6,1.0,vitao,0.0,282,0.0,Vitão,0.0,3,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Vitão,,,,,,,,,,,,,,,,,,,,
692,36,0,141138,False,José Phelipe dos Santos Dutra,6,1.0,ze-phelipe,0.0,282,0.0,Z. Phelipe,0.0,4,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Zé Phelipe,,,,,,,,,,,,,,,,,,,,
693,36,1,141139,False,Mateus José Iseppe,6,2.53,mateus-iseppe,2.0,282,0.0,M. Iseppe,0.0,4,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Mateus Iseppe,,,1.0,,,,1.0,,,,,,,,,,,,,
694,36,0,141145,False,Davi Medeiros Serrano Lira,6,2.0,davi,0.0,292,0.0,Davi,0.0,1,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Davi,,,,,,,,,,,,,,,,,,,,
695,36,0,141150,False,Rafael Lima da Silva,6,1.0,rafinha,0.0,292,0.0,Rafinha,0.0,3,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Rafinha,,,,,,,,,,,,,,,,,,,,
696,36,0,141151,False,Felipe Gabriel dos Santos Silva,6,3.0,felipinho,0.0,292,0.0,Felipinho,0.0,2,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Felipinho,,,,,,,,,,,,,,,,,,,,
697,36,1,141153,False,Riquelme Felipe da Silva de Oliveira,6,0.91,riquelme,0.0,292,0.0,Riquelme,0.0,3,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Riquelme,,,,,,,,,,,,,,,,,,,,
698,36,0,141154,False,Felype Gabriel Alencar Carvalho,6,1.0,felype-gabriel,0.0,292,0.0,F. Gabriel,0.0,3,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Felype Gabriel,,,,,,,,,,,,,,,,,,,,
699,36,3,141156,True,Adriel Gomes do Nascimento,6,1.04,adriel,0.33,292,0.7,Adriel,0.11,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Adriel,,1.0,2.0,6.0,,1.0,,,,,,,,,,,,,,
700,36,0,141158,False,Breno José da Silva Santos,6,2.0,breno,0.0,292,0.0,Breno,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Breno,,,,,,,,,,,,,,,,,,,,
701,36,23,141160,False,José Lucas Gomes da Silva,6,5.05,ze-lucas,2.81,292,0.0,Z. Lucas,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Zé Lucas,,4.0,36.0,29.0,4.0,8.0,25.0,,2.0,,,,,,,,,,,
702,36,0,141161,False,Luiz Henrique Duarte Batista,6,1.0,gago,0.0,292,0.0,Gago,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Gago,,,,,,,,,,,,,,,,,,,,
703,36,1,141162,False,Jefferson Borges do Nascimento,6,1.99,jefinho,2.8,292,0.0,Jefinho,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Jefinho,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
704,36,2,141401,False,Kayke Gouvêa Queiroz,6,2.85,kayke-queiroz,0.7,356,0.0,K. Queiroz,0.0,5,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Kayke Queiroz,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,
705,36,0,141405,False,Riquelme Avellar da Silva Fortes,6,1.0,avellar,0.0,267,0.0,Avellar,0.0,2,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Avellar,,,,,,,,,,,,,,,,,,,,
706,36,1,141419,False,Frederico Lippert Neto Gomes,6,1.5,fredi-lippert,1.7,265,0.0,F. Lippert,0.0,3,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Fredi Lippert,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
707,36,0,141433,False,Gustavo Cintra Rocha,6,1.0,gustavo-cintra,0.0,266,0.0,G. Cintra,0.0,3,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Gustavo Cintra,,,,,,,,,,,,,,,,,,,,
708,36,23,141451,False,Allan Andrade Elias,6,5.04,allan,3.41,275,0.0,Allan,0.0,4,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Allan,3.0,,26.0,9.0,7.0,6.0,12.0,1.0,1.0,,,,,1.0,1.0,,,,,
709,36,18,141453,False,Rodrigo Uriel Atencio,6,3.01,atencio,0.94,292,0.0,Atencio,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Atencio,,1.0,1.0,5.0,6.0,6.0,6.0,,,,,,,1.0,,,,,,
710,36,0,141465,False,Bernardo Jacob Ferreira,6,1.0,bernardo-jacob,0.0,285,0.0,B. Jacob,0.0,4,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Bernardo Jacob,,,,,,,,,,,,,,,,,,,,
711,36,1,141467,False,Pablo Pereira da Costa,6,1.44,pablo,1.4,285,0.0,Pablo,0.0,2,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Pablo,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
712,36,11,141526,False,Lucca Prior Pimenta,6,3.93,lucca-prior,3.41,356,0.0,L. Prior,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Lucca Prior,,1.0,10.0,12.0,2.0,3.0,13.0,2.0,2.0,,,,,,,,,,,
713,36,0,141551,False,Hendel dos Santos Nascimento,6,1.0,indio,0.0,282,0.0,Índio,0.0,4,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Índio,,,,,,,,,,,,,,,,,,,,
714,36,0,141595,False,Gabriel Ferreira de Carvalho,6,2.0,gabriel-mec,0.0,284,0.0,G. Mec,0.0,5,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Gabriel Mec,,,,,,,,,,,,,,,,,,,,
715,36,6,141609,True,Lucca Marques Alencar,7,1.76,lucca,1.43,276,1.5,Lucca,-0.29,5,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Lucca,,1.0,5.0,6.0,,,8.0,,1.0,,,,,,,,,,,
716,36,0,141610,False,João Pedro Pantiga Gomes,6,1.0,joao-pedro,0.0,276,0.0,J. Pedro,0.0,1,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,João Pedro,,,,,,,,,,,,,,,,,,,,
717,36,8,141611,True,Maik Gomes Viegas,7,7.87,maik,6.53,276,3.0,Maik,-0.25,2,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Maik,2.0,3.0,18.0,10.0,,1.0,5.0,1.0,,,2.0,,,,,,,,,
718,36,2,141614,True,Paulo Sérgio Venuto Bezerra,6,0.71,paulinho,-0.15,276,-0.3,Paulinho,-0.2,5,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Paulinho,,,,1.0,,,,,,,,,,,,,,,,
719,36,0,141615,False,Pedro Henrique Ferreira da Silva,6,1.0,pedro-ferreira,0.0,276,0.0,P. Ferreira,0.0,4,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Pedro Ferreira,,,,,,,,,,,,,,,,,,,,
720,36,0,141628,False,Pablo Lúcio,6,1.0,pablo-lucio,0.0,262,0.0,P. Lúcio,0.0,4,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Pablo Lúcio,,,,,,,,,,,,,,,,,,,,
721,36,0,141643,False,Fernando Henrique Pires Costa,6,1.0,fernando-costa,0.0,280,0.0,F. Costa,0.0,1,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fernando Costa,,,,,,,,,,,,,,,,,,,,
722,36,0,141751,False,Cauã Zappelini Joaquim,6,1.0,zappelini,0.0,263,0.0,Zappelini,0.0,4,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Zappelini,,,,,,,,,,,,,,,,,,,,
723,36,24,141754,True,Gabriel Morais Silva Bontempo,6,5.33,gabriel-bontempo,2.9,277,0.0,G. Bontempo,-0.47,4,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Gabriel Bontempo,1.0,1.0,26.0,11.0,1.0,4.0,19.0,2.0,,,,,,,,,,,,
724,36,30,141763,True,Fabiano Josué de Souza Silva,7,6.63,fabiano-souza,4.02,354,0.5,F. Souza,-0.7,2,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Fabiano Souza,,7.0,37.0,43.0,2.0,6.0,40.0,,,,11.0,,,1.0,,,,,,
725,36,0,141771,False,Athyrson Ferreira Prates,6,1.0,athyrson,0.0,280,0.0,Athyrson,0.0,5,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Athyrson,,,,,,,,,,,,,,,,,,,,
726,36,0,141776,False,Gustavo Henrique Pereira,6,1.0,gustavo-henrique,0.0,277,0.0,G. Henrique,0.0,4,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Gustavo Henrique,,,,,,,,,,,,,,,,,,,,
727,36,0,141795,False,Kauan Santos Neves Coutinho,6,1.0,kauan,0.0,287,0.0,Kauan,0.0,3,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Kauan,,,,,,,,,,,,,,,,,,,,
728,36,6,141806,False,Guilherme Luiz Oliveira da Silva,6,2.75,guilherme,1.53,354,0.0,Guilherme,0.0,5,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Guilherme,,1.0,5.0,6.0,1.0,1.0,5.0,,,,,,,,,,,,,
729,36,0,141868,False,Vinicius Rodrigues Lira,6,3.0,vinicius-lira,0.0,277,0.0,V. Lira,0.0,2,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Vinicius Lira,,,,,,,,,,,,,,,,,,,,
730,36,0,141873,False,João Vitor Barros Silva,6,1.0,jacare,0.0,264,0.0,Jacaré,0.0,2,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Jacaré,,,,,,,,,,,,,,,,,,,,
731,36,0,141874,False,Josenildo José dos Santos Neto,6,1.0,dede,0.0,292,0.0,Dedé,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Dedé,,,,,,,,,,,,,,,,,,,,
732,36,11,141995,True,Diego da Cruz Lopes,7,2.49,dieguinho,1.48,264,5.5,Dieguinho,0.9,4,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Dieguinho,1.0,,3.0,1.0,1.0,3.0,7.0,,,,,,,,,,,,,
733,36,13,141996,False,João Pedro Eira Antunes da Silva,6,4.02,joao-silva,2.28,292,0.0,J. Silva,0.0,3,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,João Silva,,1.0,9.0,11.0,2.0,2.0,3.0,,1.0,,3.0,,,,,,,,,
734,36,20,142004,False,Francis Amuzu,6,6.95,amuzu,3.67,284,0.0,Amuzu,0.0,5,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Amuzu,2.0,2.0,5.0,8.0,11.0,16.0,21.0,3.0,3.0,,,,,,,,,,,
735,36,0,142047,False,Gabriel Silva Rocha,6,1.0,gabriel-silva,0.0,354,0.0,G. Silva,0.0,3,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Gabriel Silva,,,,,,,,,,,,,,,,,,,,
736,36,0,142049,False,Bruno Ferreira Alves,6,1.0,bruno-alves,0.0,283,0.0,B. Alves,0.0,3,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Bruno Alves,,,,,,,,,,,,,,,,,,,,
737,36,0,142086,False,Kauan Almeida Toledo,6,1.0,kauan-toledo,0.0,263,0.0,K. Toledo,0.0,5,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Kauan Toledo,,,,,,,,,,,,,,,,,,,,
738,36,0,142130,False,Marcelo Eráclito de Souza Filho,6,1.0,marcelo-eraclito,0.0,283,0.0,M. Eráclito,0.0,1,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Marcelo Eráclito,,,,,,,,,,,,,,,,,,,,
739,36,0,142257,False,Luis Eduardo Guedes de Souza,6,2.0,luis-eduardo,0.0,284,0.0,L. Eduardo,0.0,3,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Luis Eduardo,,,,,,,,,,,,,,,,,,,,
740,36,0,142261,False,Jeferson Borges dos Santos,6,1.0,jeferson,0.0,284,0.0,Jeferson,0.0,5,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jeferson,,,,,,,,,,,,,,,,,,,,
741,36,0,142265,False,Wendeson Wanderley Santos de Melo,6,1.0,dell,0.0,265,0.0,Dell,0.0,5,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Dell,,,,,,,,,,,,,,,,,,,,
742,36,0,142268,False,José Henrique Camargo,6,1.0,ze-henrique,0.0,286,0.0,Z. Henrique,0.0,1,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Zé Henrique,,,,,,,,,,,,,,,,,,,,
743,36,32,142279,True,Nuno Gonçalo Rocha Moreira,7,8.76,nuno-moreira,4.43,267,9.7,N. Moreira,1.1,5,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Nuno Moreira,4.0,3.0,25.0,17.0,10.0,8.0,37.0,7.0,7.0,,,,,,,,,,,
744,36,0,142445,False,Wanderson Papaterra Matos,6,2.0,wanderson-papaterra,0.0,287,0.0,W. Papaterra,0.0,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Wanderson Papaterra,,,,,,,,,,,,,,,,,,,,
745,36,3,142484,True,Jordan Andrés Barrera Herrera,6,6.25,barrera,3.5,263,9.8,Barrera,1.97,4,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Barrera,,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
746,36,13,142867,True,Robson de Souza Júnior,6,2.22,robinho-jr,1.28,277,0.9,R. Jr.,0.06,5,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Robinho Jr.,,,4.0,3.0,3.0,3.0,5.0,,,,,,,1.0,,,,,,
747,36,0,142868,False,Johnny Monteiro Góes,6,1.0,johnny,0.0,262,0.0,Johnny,0.0,3,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Johnny,,,,,,,,,,,,,,,,,,,,
748,36,12,142890,True,Álvaro Montoro,6,8.82,montoro,4.84,263,5.0,Montoro,0.38,4,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Montoro,3.0,3.0,16.0,7.0,4.0,3.0,12.0,1.0,,,,,,1.0,,,,,,
749,36,0,143040,False,Eduardo Salvador Correia,6,1.0,salvador,0.0,356,0.0,Salvador,0.0,1,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Salvador,,,,,,,,,,,,,,,,,,,,
750,36,0,143072,False,Gabriel da Silva Abdias,6,1.0,gabriel-abdias,0.0,263,0.0,G. Abdias,0.0,2,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Gabriel Abdias,,,,,,,,,,,,,,,,,,,,
751,36,12,143194,False,Martín Palermo,6,10.95,martin-palermo,5.52,356,0.0,M. Palermo,0.0,6,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Martín Palermo,,,,,,,,,,,,,,,,5.0,,,,
752,36,1,143253,False,Wendell dos Santos Sacramento,6,1.83,wendell,2.5,287,0.0,Wendell,0.0,5,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Wendell,,,1.0,,,,2.0,,,,,,,,,,,,,
753,36,0,143255,False,Kauan Vitor Silva Ferreira de Melo,6,1.0,kauan-vitor,0.0,287,0.0,K. Vitor,0.0,5,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Kauan Vitor,,,,,,,,,,,,,,,,,,,,
754,36,0,143295,False,Caio Joshua Lana de Andrade,6,2.0,joshua,0.0,262,0.0,Joshua,0.0,4,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Joshua,,,,,,,,,,,,,,,,,,,,
755,36,1,143350,False,Murilo Rhikman Alves Pimentel,6,0.91,murilo-rhikman,0.0,283,0.0,M. Rhikman,0.0,4,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Murilo Rhikman,,,,,,,,,,,,,,,,,,,,
756,36,0,143377,False,Leonardo de Oliveira Jance,6,1.0,leo-jance,0.0,266,0.0,L. Jance,0.0,2,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Léo Jance,,,,,,,,,,,,,,,,,,,,
757,36,0,143452,False,Gabriel Henrique Soares da Silva,6,1.0,gabriel-caipira,0.0,264,0.0,G. Caipira,0.0,2,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Gabriel Caipira,,,,,,,,,,,,,,,,,,,,
758,36,0,143460,False,Vagno de Sousa Brito Júnior,6,1.0,vagno,0.0,266,0.0,Vagno,0.0,2,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Vagno,,,,,,,,,,,,,,,,,,,,
759,36,0,143463,False,Wesley Natã de Freitas Prado,6,1.0,wesley-nata,0.0,266,0.0,W. Natã,0.0,5,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Wesley Natã,,,,,,,,,,,,,,,,,,,,
760,36,6,143488,False,Raykkonen Pereira Soares,6,0.65,raykkonen,0.13,285,0.0,Raykkonen,0.0,5,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Raykkonen,,,,3.0,1.0,,1.0,,,,,,,,,,,,,
761,36,5,143600,False,Kauã Moraes Silva,6,6.05,kaua-moraes,4.2,283,0.0,K. Moraes,0.0,2,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Kauã Moraes,,,3.0,5.0,,,6.0,,,,3.0,,,,,,,,,
762,36,0,144015,False,Kaique da Silva Júlio Pereira,6,1.0,kaique-pereira,0.0,263,0.0,K. Pereira,0.0,2,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Kaique Pereira,,,,,,,,,,,,,,,,,,,,
763,36,0,144255,False,João Alencar Santos Paes da Costa,6,1.0,joao-alencar,0.0,277,0.0,J. Alencar,0.0,3,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,João Alencar,,,,,,,,,,,,,,,,,,,,
764,36,0,144417,False,Pedro Padula Tobias de Aguiar,6,1.0,padula,0.0,277,0.0,Padula,0.0,5,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Padula,,,,,,,,,,,,,,,,,,,,
765,36,0,144424,False,Vitor Lamounier Rego,6,1.0,vitor-lamounier,0.0,283,0.0,V. Lamounier,0.0,1,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Vitor Lamounier,,,,,,,,,,,,,,,,,,,,
766,36,0,144561,False,Lucas Emanoel de Abreu dos Reis,6,1.0,lucas-emanoel,0.0,356,0.0,L. Emanoel,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Lucas Emanoel,,,,,,,,,,,,,,,,,,,,
767,36,0,145000,False,Lucas Lohan dos Santos Verediana,6,1.0,lucas-lohan,0.0,287,0.0,L. Lohan,0.0,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Lucas Lohan,,,,,,,,,,,,,,,,,,,,
768,36,4,145099,False,Rúben da Rocha Rodrigues,6,4.53,ruben-rodrigues,1.18,287,0.0,R. Rodrigues,0.0,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Rúben Rodrigues,,,2.0,,1.0,,1.0,,,,,,,,,,,,,
769,36,22,145269,True,Davide Ancelotti,7,11.12,davide-ancelotti,5.87,263,4.11,D. Ancelotti,-0.52,6,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Davide Ancelotti,,,,,,,,,,,,,,,,10.0,,,,
770,36,1,145379,False,Kauê Junior Furquim da Silva,6,1.17,kaue-furquim,0.7,265,0.0,K. Furquim,0.0,5,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kauê Furquim,,,,1.0,,,2.0,,,,,,,,,,,,,
771,36,1,145387,False,Rúben Ismael Valente Ramos,6,4.56,ruben-ismael,0.0,287,0.0,R. Ismael,0.0,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Rúben Ismael,,,,,,,,,,,,,,,,,,,,
772,36,0,145396,False,Breno Vereza da Silva,6,1.0,breno-vereza,0.0,267,0.0,B. Vereza,0.0,2,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Breno Vereza,,,,,,,,,,,,,,,,,,,,
773,36,2,145400,False,Cauê Nascimento Santos,6,2.92,caue,3.25,280,0.0,Cauê,0.0,2,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Cauê,1.0,,1.0,,,,,,,,,,,,,,,,,
