,atletas.foto,atletas.status_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.variacao_num,atletas.posicao_id,atletas.jogos_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.entrou_em_campo,atletas.preco_num,atletas.media_num,atletas.atleta_id,atletas.slug,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PC,A,SG,PS,DE,DP,GS,V,GC,PP
444,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,David Ricardo,David Ricardo Loiola da Silva,263,0.0,3,5,17,BOT,D. Ricardo,0.0,False,4.21,2.8,108274,david-ricardo,,1.0,2.0,6.0,,1.0,,,,,,,3.0,,,,,,,
445,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Aravena,Alexander Ernesto Aravena Guzmán,284,0.12,5,8,17,GRE,Aravena,1.2,True,3.59,2.04,108548,aravena,1.0,,3.0,3.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,
446,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Tapia,Gonzalo Andrés Tapia Dubournais,276,1.88,5,2,17,SAO,Tapia,8.4,True,7.46,4.35,108588,tapia,1.0,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,
447,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Garré,Benjamín Antonio Garré,267,0.18,5,7,17,VAS,Garré,0.5,True,2.06,0.07,108671,garre,1.0,,1.0,5.0,,,3.0,,,,,,,,,,,,,
448,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Emiliano Martínez,Emiliano Martínez Toranza,275,-0.06,4,13,17,PAL,E. Martínez,0.4,True,5.45,3.64,108683,emiliano-martinez,2.0,,25.0,15.0,2.0,3.0,7.0,,1.0,,,,,,,,,,,
449,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,Galeano,Antonio Javier Galeano Ferreira,354,2.38,5,14,17,CEA,Galeano,16.2,True,7.71,5.1,108713,galeano,1.0,,13.0,7.0,4.0,4.0,25.0,1.0,4.0,4.0,,,,,,,,,,
450,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Plata,Gonzalo Jordy Plata Jiménez,262,-0.09,5,9,17,FLA,Plata,2.7,True,6.28,3.33,109096,plata,,,10.0,7.0,2.0,4.0,7.0,,1.0,,,,,,,,,,,
451,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,Erick Pulga,Erick da Costa Farias,265,-0.47,5,15,17,BAH,E. Pulga,1.2,True,9.17,6.55,109401,erick-pulga,2.0,,24.0,12.0,5.0,19.0,32.0,,2.0,3.0,,3.0,,,,,,,,
452,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Weverson,Weverson Moreira da Costa,356,0.0,2,0,17,FOR,Weverson,0.0,False,3.0,0.0,109426,weverson,,,,,,,,,,,,,,,,,,,,
453,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,Martinelli,Matheus Martinelli Lima,266,-0.82,4,15,17,FLU,Martinelli,0.0,True,6.62,3.17,109573,martinelli,2.0,,17.0,14.0,2.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
454,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,2,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,286,-0.31,5,15,17,JUV,Batalla,0.7,True,6.38,4.14,109899,batalla,2.0,,12.0,13.0,5.0,4.0,24.0,,3.0,1.0,,1.0,,,,,,,,
455,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,5,Monsalve,Miguel Ángel Monsalve Gonzáles - González,284,0.0,4,8,17,GRE,Monsalve,0.0,False,3.55,1.41,109966,monsalve,2.0,,3.0,9.0,1.0,1.0,9.0,,,,,1.0,,,,,,,,
456,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,João Neto,João Roberto Rota Neto,280,0.0,4,0,17,RBB,J. Neto,0.0,False,1.0,0.0,110062,joao-neto,,,,,,,,,,,,,,,,,,,,
457,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Palacios,Diego José Palacios Espinoza,264,0.0,2,0,17,COR,Palacios,0.0,False,4.0,0.0,110260,palacios,,,,,,,,,,,,,,,,,,,,
458,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,José Martínez,José Andrés Martínez Torres,264,0.0,4,12,17,COR,J. Martínez,0.0,False,3.68,2.37,110311,jose-martinez,6.0,,13.0,11.0,2.0,3.0,19.0,,,1.0,1.0,1.0,,,,,,,,
459,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,Bernabéi,Alexandro Ezequiel Bernabéi,285,0.46,2,11,17,INT,Bernabéi,6.8,True,14.01,6.23,110426,bernabei,1.0,,27.0,20.0,4.0,6.0,11.0,,,1.0,,2.0,2.0,,,,,,,
460,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,Abel Ferreira,Abel Fernando Moreira Ferreira,275,0.34,6,15,17,PAL,A. Ferreira,7.35,True,12.56,6.33,110506,abel-ferreira,,,,,,,,,,,,,,,,,,10.0,,
461,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,Aguirre,Braian Aguirre Nahuel,285,-0.64,2,15,17,INT,Aguirre,0.0,True,7.71,5.32,110510,aguirre,2.0,,34.0,14.0,,4.0,2.0,1.0,1.0,2.0,,,4.0,,,,,,,
462,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,Luiz Filipe,Luiz Filipe dos Reis Silva,2305,0.0,5,1,17,MIR,L. Filipe,0.0,False,2.24,-0.6,110632,luiz-filipe,,,,2.0,,,,,,,,,,,,,,,,
463,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,Andrés Hurtado,José Andrés Hurtado Cheme,280,-0.43,2,15,17,RBB,A. Hurtado,0.0,True,6.92,4.71,110715,andres-hurtado,2.0,1.0,24.0,18.0,1.0,5.0,4.0,,1.0,,,,6.0,,,,,,,
464,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Rubens,Rubens Antônio Dias,282,0.0,4,13,17,CAM,Rubens,0.0,False,8.96,6.26,110727,rubens,2.0,,42.0,18.0,4.0,10.0,10.0,,1.0,,,,,,,,,,,
465,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Gustavo Marques,Gustavo Marques Alves dos Santos,280,0.37,3,2,17,RBB,G. Marques,3.3,True,5.4,3.4,110750,gustavo-marques,,,3.0,,,1.0,3.0,,,,,,,,,,,,,
466,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,John Kennedy,John Kennedy Batista de Souza,266,-0.69,5,3,17,FLU,J. Kennedy,0.7,True,6.57,0.2,110759,john-kennedy,,,,1.0,,,2.0,,,1.0,,,,,,,,,,
467,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Biel,Gabriel Teixeira Aragão,282,0.29,5,1,17,CAM,Biel,2.2,True,7.29,2.2,110760,biel,,,,,1.0,,2.0,,,,,,,,,,,,,
468,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,Renato Paiva,Renato Manuel Alves Paiva,356,0.57,6,12,17,FOR,R. Paiva,6.74,True,9.79,6.03,110818,renato-paiva,,,,,,,,,,,,,,,,,,5.0,,
469,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,Guilherme Lopes,Guilherme Lopes de Almeida,280,-0.21,2,7,17,RBB,G. Lopes,1.3,True,7.28,4.73,110909,guilherme-lopes,2.0,,9.0,5.0,,2.0,3.0,,1.0,,,1.0,2.0,,,,,,1.0,
470,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Rodrigo Santos,Rodrigo Oliveira dos Santos,356,0.0,4,1,17,FOR,R. Santos,0.0,False,0.9,0.0,111156,rodrigo-santos,,,,,,,,,,,,,,,,,,,,
471,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,Rômulo,Rômulo Azevedo Simão,354,0.0,4,8,17,CEA,Rômulo,0.0,False,2.94,0.53,111166,romulo,,,1.0,6.0,3.0,,2.0,,,1.0,,,,,,,,,,
472,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,Gustavo Martins,Gustavo Martins de Souza Santos,284,-1.44,3,6,17,GRE,G. Martins,-0.1,True,8.72,5.72,111309,gustavo-martins,2.0,,11.0,10.0,3.0,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,
473,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,Luis Mandaca,Luis Gustavo da Silva Machado Duarte,286,0.0,4,14,17,JUV,L. Mandaca,3.0,True,6.72,4.45,111407,luis-mandaca,1.0,,26.0,20.0,2.0,8.0,21.0,1.0,1.0,1.0,,,,,,,,,,
474,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Renzo,Renzo Azevedo Pimentel de Moura,292,0.0,3,0,17,SPT,Renzo,0.0,False,3.0,0.0,111465,renzo,,,,,,,,,,,,,,,,,,,,
475,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,Victor Gabriel,Victor Gabriel da Conceição Ribeiro,285,-0.61,3,7,17,INT,V. Gabriel,0.2,True,9.97,6.84,111466,victor-gabriel,,,14.0,7.0,1.0,1.0,2.0,,2.0,,,,2.0,,,,,,,
476,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Gabriel Átila,Gabriel Átila Cardoso da Silva,282,0.0,1,0,17,CAM,G. Átila,0.0,False,1.0,0.0,111582,gabriel-atila,,,,,,,,,,,,,,,,,,,,
477,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Micael,Micael dos Santos Silva,275,0.0,3,7,17,PAL,Micael,0.0,False,4.58,2.79,111594,micael,1.0,,4.0,9.0,1.0,,2.0,,,,,,3.0,,,,,,,
478,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,5,Adson,Adson Ferreira Soares,267,0.0,4,9,17,VAS,Adson,0.0,False,3.01,0.85,111682,adson,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,
479,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Anthoni,Anthoni Spier Souza,285,0.0,1,12,17,INT,Anthoni,0.0,False,3.98,1.8,111683,anthoni,,,,,,,2.0,,,,,,2.0,,22.0,,18.0,,,
480,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Matheus Cunha,Matheus Cunha Queiroz,262,0.0,1,0,17,FLA,M. Cunha,0.0,False,5.0,0.0,111690,matheus-cunha,,,,,,,,,,,,,,,,,,,,
481,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Ryan Guilherme,Ryan Guilherme da Silva Pae,356,0.0,4,0,17,FOR,R. Guilherme,0.0,False,3.0,0.0,111757,ryan-guilherme,,,,,,,,,,,,,,,,,,,,
482,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Fabinho,Fábio Silva de Freitas,280,0.31,4,14,17,RBB,Fabinho,2.2,True,2.9,1.44,111760,fabinho,1.0,,6.0,8.0,2.0,4.0,8.0,,,,,1.0,,,,,,,,
483,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Kayky,Kayky da Silva Chagas,265,1.25,5,10,17,BAH,Kayky,8.2,True,4.19,2.18,111829,kayky,1.0,,3.0,1.0,3.0,,2.0,,1.0,,,1.0,,1.0,,,,,,
484,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Matheus Martins,Matheus Martins Silva dos Santos,263,0.0,5,5,17,BOT,M. Martins,0.0,False,5.73,3.02,111831,matheus-martins,1.0,,5.0,5.0,4.0,1.0,9.0,,,,,,,,,,,,,
485,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Renzo López,Renzo López Patrón,287,-1.74,5,5,17,VIT,R. López,-0.6,True,5.39,2.7,111951,renzo-lopez,1.0,,2.0,6.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,,,,
486,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Gabriel Grando,Gabriel Hamester Grando,284,0.0,1,0,17,GRE,G. Grando,0.0,False,3.83,-3.0,112616,gabriel-grando,,1.0,,,,,,,,,,,,,,,,,,
487,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,Kaiki Bruno,Kaiki Bruno da Silva,283,-0.53,2,16,17,CRU,K. Bruno,4.0,True,10.14,7.5,112709,kaiki-bruno,4.0,,42.0,34.0,2.0,9.0,23.0,,,,,2.0,8.0,,,,,,,
488,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,Ramón Sosa,Ramón Sosa Acosta,275,-1.17,5,4,17,PAL,R. Sosa,0.7,True,6.72,1.65,112863,ramon-sosa,,,,2.0,,1.0,3.0,,,1.0,,1.0,,,,,,,,
489,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,Aníbal Moreno,Aníbal Ismael Moreno,275,-0.71,4,12,17,PAL,A. Moreno,0.2,True,4.48,2.45,112869,anibal-moreno,1.0,,17.0,8.0,1.0,5.0,4.0,,,,,,,,,,,,,
490,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,Lucas Barbosa,Lucas Henrique Barbosa,280,-1.27,5,15,17,RBB,L. Barbosa,3.1,True,7.93,4.53,112886,lucas-barbosa,2.0,1.0,24.0,29.0,8.0,12.0,18.0,,1.0,5.0,,2.0,,,,,,,,
491,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Sforza,Juan Sebastián Sforza,267,0.0,4,2,17,VAS,Sforza,0.0,False,4.54,0.85,112906,sforza,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
492,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3,Freytes,Juan Pablo Freytes,266,-0.26,3,15,17,FLU,Freytes,1.3,True,4.15,2.64,113034,freytes,3.0,,9.0,7.0,2.0,8.0,7.0,1.0,,1.0,,,3.0,1.0,,,,,,
493,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Kervin Andrade,Kervin Mario Andrade Navarro,356,0.09,4,5,17,FOR,K. Andrade,-1.0,False,3.98,2.2,113073,kervin-andrade,2.0,,3.0,2.0,2.0,1.0,2.0,,,1.0,,1.0,,,,,,,,
494,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Mancuso,Eros Nazareno Mancuso,356,0.0,2,9,17,FOR,Mancuso,0.0,False,6.54,3.12,113078,mancuso,1.0,,9.0,5.0,,4.0,8.0,,,1.0,,,2.0,,,,,,,
495,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Flaco López,José Manuel Alberto López,275,-0.76,5,13,17,PAL,F. López,-0.4,True,8.14,4.25,113103,flaco-lopez,3.0,,15.0,17.0,3.0,14.0,19.0,,2.0,4.0,,,,1.0,,,,,,
496,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Nathan Mendes,Nathan Gabriel de Souza Mendes,280,-0.41,2,5,17,RBB,N. Mendes,0.5,True,4.39,1.8,113157,nathan-mendes,,,1.0,1.0,,1.0,4.0,,,,,,1.0,,,,,,,
497,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Marquinhos,Marcus Vinícius Oliveira Alencar,283,-0.11,5,12,17,CRU,Marquinhos,0.8,True,3.7,1.19,113158,marquinhos,1.0,,5.0,4.0,2.0,5.0,5.0,,,,,,,,,,,,,
498,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Pablo Maia,Pablo Gonçalves Maia Fortunato,276,0.0,4,8,17,SAO,P. Maia,0.0,False,4.23,0.41,113359,pablo-maia,2.0,,3.0,10.0,,1.0,6.0,,,,,,,,,,,,,
499,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,Cristian Olivera,Cristian Gonzalo Olivera Ibarra,284,-0.23,5,10,17,GRE,C. Olivera,1.1,True,9.54,6.06,113397,cristian-olivera,2.0,,16.0,14.0,6.0,4.0,17.0,,3.0,1.0,,,,,,,,,,
500,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Du Queiroz,Eduardo Santos Queiroz,292,0.0,4,11,17,SPT,D. Queiroz,0.0,False,2.61,1.51,113687,du-queiroz,,,11.0,11.0,1.0,4.0,,,,,1.0,,,,,,,,,
501,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Diógenes,Diógenes Vinícius da Silva,277,0.0,1,0,17,SAN,Diógenes,0.0,False,2.0,0.0,113690,diogenes,,,,,,,,,,,,,,,,,,,,
502,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Gamarra,Mateo Gamarra González,283,0.0,3,2,17,CRU,Gamarra,0.0,False,4.83,2.35,114334,gamarra,,,4.0,1.0,,,,,,,1.0,,,,,,,,,
503,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Cleiton,Cleiton Santana dos Santos,262,1.72,3,1,17,FLA,Cleiton,5.0,True,4.72,5.0,114790,cleiton,,,,,,,,,,,,,1.0,,,,,,,
504,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,Vitor Roque,Vitor Hugo Roque Ferreira,275,-0.77,5,14,17,PAL,V. Roque,5.1,True,11.17,5.04,114802,vitor-roque,2.0,,15.0,15.0,8.0,6.0,33.0,,3.0,2.0,,,,,,,,,,
505,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Miguelito,Miguel Àngel Terceros,277,0.0,4,0,17,SAN,Miguelito,0.0,False,3.0,0.0,115025,miguelito,,,,,,,,,,,,,,,,,,,,
506,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Lucas Freitas,Lucas de Freitas Molarinho Chagas,267,-1.55,3,11,17,VAS,L. Freitas,-0.3,True,3.85,2.05,115141,lucas-freitas,1.0,,6.0,10.0,,2.0,6.0,,1.0,,,,1.0,,,,,,,
507,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3,Jhon Jhon,Jhonatan dos Santos Rosa,280,-1.23,4,16,17,RBB,J. Jhon,-0.9,True,6.85,4.03,115248,jhon-jhon,3.0,,9.0,12.0,5.0,8.0,33.0,1.0,2.0,2.0,,2.0,,,,,,,,
508,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Rômulo,Rômulo Helberte Pereira Junior,282,0.0,3,3,17,CAM,Rômulo,0.0,False,3.69,2.33,115268,romulo,1.0,,3.0,5.0,,,,,,,,,1.0,,,,,,,
509,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Rwan Cruz,Rwan Philipe Rodrigues de Souza Cruz,263,0.0,5,5,17,BOT,R. Cruz,0.0,False,3.25,1.34,115404,rwan-cruz,,,3.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,
510,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,Marcos Victor,Marcos Victor Ferreira da Silva,354,1.09,3,1,17,CEA,M. Victor,3.4,True,4.09,3.4,115537,marcos-victor,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,
511,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Rodriguinho,Rodrigo Henrique Santos de Souza,283,0.0,4,1,17,CRU,Rodriguinho,0.0,False,3.12,-0.6,115563,rodriguinho,,,,2.0,,,,,,,,,,,,,,,,
512,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,Emerson Galego,Emerson Mendes de Carvalho,286,0.0,5,2,17,JUV,E. Galego,0.0,False,3.01,1.25,115586,emerson-galego,,,1.0,,,,2.0,,,,,,,,,,,,,
513,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,Marcos Paulo,Marcos Paulo Lima Batista Silva,286,0.0,2,9,17,JUV,M. Paulo,0.0,False,3.09,2.1,115594,marcos-paulo,3.0,,11.0,11.0,2.0,1.0,3.0,,,,1.0,,1.0,,,,,,,
514,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Gabriel Delfim,Gabriel Delfim Ferreira,282,0.0,1,1,17,CAM,G. Delfim,0.0,False,2.55,1.9,115674,gabriel-delfim,,,,,,,,,,,,,,,3.0,,2.0,,,
515,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Evertton Araújo,Everton Gustavo Fernandes Araújo,262,-0.48,4,8,17,FLA,E. Araújo,1.2,True,4.72,3.15,115914,evertton-araujo,1.0,,9.0,9.0,3.0,1.0,6.0,,1.0,,,,,,,,,,,
516,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Matheus Gonçalves,Matheus Gonçalves Martins,262,0.0,4,4,17,FLA,M. Gonçalves,0.0,False,3.77,1.6,116012,matheus-goncalves,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,
517,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Cuiabano,Luís Eduardo Soares da Silva,263,-1.75,2,12,17,BOT,Cuiabano,1.3,True,9.7,6.65,116065,cuiabano,2.0,,11.0,10.0,1.0,4.0,10.0,1.0,2.0,1.0,,1.0,7.0,,,,,,,
518,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Thiago Beltrame,Thiago Beltrame Stallbaum,284,0.0,1,0,17,GRE,T. Beltrame,0.0,False,1.0,0.0,116067,thiago-beltrame,,,,,,,,,,,,,,,,,,,,
519,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,Hércules,Hércules Pereira do Nascimento,266,-0.36,4,12,17,FLU,Hércules,0.0,True,5.85,2.8,116447,hercules,1.0,,13.0,14.0,2.0,6.0,2.0,1.0,1.0,,,,,,,,,,,
520,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5,Jamerson,Jamerson Santos de Jesus,287,0.0,2,12,17,VIT,Jamerson,0.0,False,7.87,5.15,116461,jamerson,,,20.0,8.0,5.0,6.0,7.0,,,1.0,,2.0,2.0,,,,,,,
521,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2,Gabriel Knesowitsch,Gabriel Knesowitsch,2305,0.09,3,2,17,MIR,G. Knesowitsch,2.4,True,4.66,4.7,117061,gabriel-knesowitsch,,,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,
