,atletas.jogos_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.pontos_num,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.foto,atletas.entrou_em_campo,atletas.status_id,DS,FD,FS,SG,CA,FC,FF,FT,G,A,I,CV,DE,GS,PS,V,PC,GC,DP,PP
75,15,carrillo,COR,0.0,0.0,77485,264,Carrillo,6.96,4,3.06,21,Carrillo,André Martín Carrillo Díaz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,5,19.0,1.0,12.0,,1.0,18.0,5.0,,1.0,1.0,2.0,,,,,,,,,
76,17,cedric-soares,SAO,1.14,12.4,77656,276,Cédric Soares,7.89,2,3.28,21,C. Soares,Cédric Ricardo Alves Soares,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,7,16.0,,7.0,4.0,1.0,8.0,2.0,,,2.0,,,,,,,,,,
77,8,sergio-oliveira,SPT,0.0,0.0,77664,292,Sérgio Oliveira,8.59,4,4.6,21,S. Oliveira,Sérgio Miguel Relvas de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,6,14.0,3.0,6.0,,3.0,12.0,6.0,1.0,1.0,,,,,,,,,,,
78,1,romarinho,VIT,0.0,0.0,77738,287,Romarinho,8.4,5,5.3,21,Romarinho,Romário Ricardo da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,2.0,,3.0,,,,1.0,,,,,,,,,,,,,
79,14,joao-schmidt,SAN,-0.23,-0.3,77777,277,João Schmidt,4.22,4,1.87,21,J. Schmidt,João Felipe Schmidt Urbano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,7,16.0,1.0,6.0,,3.0,26.0,5.0,,,1.0,1.0,,,,,,,,,
80,17,everaldo,FLU,0.0,0.0,78117,266,Everaldo,3.65,5,1.88,21,Everaldo,Everaldo Stum,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,3.0,5.0,11.0,,1.0,17.0,9.0,1.0,2.0,,1.0,,,,,,,,,1.0
81,8,gustavo-henrique,COR,1.28,9.7,78248,264,Gustavo Henrique,8.03,3,4.33,21,G. Henrique,Gustavo Henrique Vernes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,7,10.0,4.0,4.0,1.0,,6.0,2.0,,1.0,,,,,,,,,,,
82,2,vitinho,COR,-0.7,2.0,78435,264,Vitinho,8.16,5,3.1,21,Vitinho,Victor Vinícius Coelho dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,6,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
83,12,rene,FLU,0.0,0.0,78445,266,Renê,9.49,2,6.2,21,Renê,Renê Rodrigues Martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,32.0,,9.0,3.0,,9.0,2.0,,1.0,,,,,,,,,,,
84,1,willian-arao,SAN,0.0,0.0,78478,277,Willian Arão,7.19,4,-0.3,21,W. Arão,Willian Souza Arão da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,6,,,,,,1.0,,,,,,,,,,,,,,
85,18,gabriel,RBB,0.0,0.0,78605,280,Gabriel,5.55,4,3.13,21,Gabriel,Gabriel Girotto Franco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,3,32.0,1.0,18.0,,6.0,27.0,5.0,,1.0,,,,,,,,,,,
86,18,reinaldo,MIR,0.14,5.7,78850,2305,Reinaldo,9.67,2,6.8,21,Reinaldo,Reinaldo Manoel da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,7,17.0,5.0,14.0,5.0,3.0,16.0,7.0,,7.0,2.0,,,,,,,1.0,,,1.0
87,0,richard,CEA,0.0,0.0,78851,354,Richard,4.53,1,-1.0,21,Richard,Richard de Oliveira Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,6,,,,,1.0,,,,,,,,,,,,,,,
88,6,thiago-santos,FLU,0.0,0.0,78855,266,Thiago Santos,6.48,3,4.42,21,T. Santos,Thiago dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,5.0,,2.0,4.0,1.0,6.0,1.0,,,,,,,,,,,,,
89,6,alex-muralha,MIR,0.0,0.0,79066,2305,Alex Muralha,3.34,1,2.37,21,A. Muralha,Alex Roberto Santana Rafael,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,6,,,1.0,,2.0,,,,,,,,19.0,9.0,,,,,,
90,12,bruno-ferreira,CEA,0.53,10.2,79266,354,Bruno Ferreira,6.66,1,3.64,21,B. Ferreira,Bruno Ferreira Ventura Diniz - de Lins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,,,3.0,4.0,2.0,1.0,,,,,,,28.0,12.0,,,,,,
91,20,roger-machado,INT,-0.27,3.0,79437,285,Roger Machado,9.26,6,5.11,21,R. Machado,Roger Machado Marques,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,,,,,,,,,,,,,,,,6.0,,,,
92,12,cano,FLU,-1.61,2.5,79631,266,Cano,9.31,5,5.41,21,Cano,Germán Ezequiel Cano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,7,3.0,3.0,16.0,,1.0,4.0,14.0,,5.0,,2.0,,,,,,,,,
93,20,lucas-silva,CRU,0.11,5.0,79701,283,Lucas Silva,5.28,4,2.57,21,L. Silva,Lucas Silva Borges,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,7,17.0,2.0,17.0,,2.0,29.0,6.0,1.0,1.0,2.0,,,,,,,,,,
94,2,helton-leite,FOR,0.14,2.9,79973,356,Helton Leite,5.3,1,1.1,21,H. Leite,Helton Brant Aleixo Leite,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,7,,,,,,,,,,,,,4.0,3.0,,,,,,
95,3,saul,FLA,-1.41,1.4,80061,262,Saúl,9.95,4,2.37,21,Saúl,Saúl Ñíguez Esclapez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,3.0,1.0,1.0,,,5.0,3.0,,,,,,,,,,,,,
96,0,ze-roberto,SPT,0.0,0.0,80076,292,Zé Roberto,6.0,5,0.0,21,Z. Roberto,José Roberto Assunção de Araújo Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
97,18,jadson,JUV,-0.24,4.2,80129,286,Jadson,6.26,4,3.72,21,Jadson,Jadson Alves dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,7,35.0,3.0,30.0,,5.0,26.0,6.0,,,1.0,2.0,,,,,,1.0,,,
98,16,yago-pikachu,FOR,-0.63,0.2,80196,356,Yago Pikachu,5.34,4,2.67,21,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,6,8.0,5.0,12.0,,2.0,7.0,4.0,1.0,2.0,,3.0,,,,1.0,,,,,
99,0,rafa-silva,MIR,0.0,0.0,80225,2305,Rafa Silva,4.0,5,0.0,21,R. Silva,Rafael da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
100,17,luciano,SAO,0.04,2.6,80287,276,Luciano,9.31,5,5.92,21,Luciano,Luciano da Rocha Neves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,6,17.0,12.0,25.0,,5.0,22.0,19.0,,4.0,3.0,4.0,,,,2.0,,,,,1.0
101,15,gilberto,BAH,0.0,0.0,80313,265,Gilberto,7.33,2,4.13,21,Gilberto,Gilberto Moraes Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,5,22.0,1.0,6.0,4.0,3.0,11.0,4.0,,1.0,,1.0,,,,,,,,,
102,10,wendell,SAO,0.0,0.0,80570,276,Wendell,9.6,2,5.26,21,Wendell,Wendell Nascimento Borges,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,5,15.0,,12.0,4.0,,11.0,3.0,,,1.0,,,,,,,,,,
103,17,lucas-lima,SPT,-1.02,3.3,80583,292,Lucas Lima,6.04,4,3.58,21,L. Lima,Lucas Rafael Araújo Lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,7,15.0,8.0,28.0,,7.0,20.0,3.0,,2.0,2.0,6.0,,,,,,,,,
104,9,jair,VAS,0.26,4.4,81091,267,Jair,5.26,4,2.3,21,Jair,Jair Rodrigues Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,7,14.0,,11.0,,3.0,12.0,1.0,,,,,,,,,,,,,
105,16,lucas-mugni,CEA,-0.13,0.0,81121,354,Lucas Mugni,5.97,4,3.32,21,L. Mugni,Lucas Andrés Mugni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,6,18.0,1.0,10.0,,4.0,20.0,5.0,1.0,1.0,3.0,1.0,,,,,,,,,
106,7,mayke,SAN,-0.6,1.2,81150,277,Mayke,6.67,2,2.7,21,Mayke,Mayke Rocha de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,7,10.0,,5.0,1.0,1.0,11.0,1.0,,,,1.0,,,,,,,,,
107,4,goncalo-paciencia,SPT,0.0,0.0,81401,292,Gonçalo Paciência,5.5,5,0.58,21,G. Paciência,Gonçalo Mendes Paciência,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,6,,,1.0,,,2.0,3.0,,,,,,,,,,,,,
108,16,alisson,SAO,0.0,0.0,81845,276,Alisson,4.64,4,1.86,21,Alisson,Alisson Euler de Freitas Castro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,6,9.0,6.0,19.0,,4.0,15.0,4.0,,,1.0,1.0,,,,,,,,,
109,11,joao-ricardo,FOR,0.0,0.0,81881,356,João Ricardo,8.76,1,4.75,21,J. Ricardo,João Ricardo Riedi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,,,,4.0,,,,,,,,,41.0,18.0,,,,1.0,,
110,9,willian-oliveira,VIT,-0.37,1.2,81952,287,Willian Oliveira,4.5,4,2.92,21,W. Oliveira,Willian Osmar de Oliveira Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,6,16.0,1.0,8.0,,3.0,13.0,5.0,,,,,,,,,,,,,
111,8,chico-kim,MIR,-0.18,0.5,82407,2305,Chico Kim,4.59,4,2.22,21,C. Kim,Francisco Hyun-Sol Kim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,6,8.0,1.0,10.0,,1.0,4.0,1.0,,,,,,,,1.0,,,,,
112,11,ze-rafael,SAN,0.0,0.0,82455,277,Zé Rafael,7.26,4,3.25,21,Z. Rafael,José Rafael Vivian,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,6,21.0,,16.0,,2.0,11.0,2.0,,,,,,,,,,,,,
113,0,otavio,FLU,0.0,0.0,82463,266,Otávio,7.0,4,0.0,21,Otávio,Otávio Henrique Passos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
114,18,luiz-araujo,FLA,1.24,11.0,82627,262,Luiz Araújo,10.02,5,5.65,21,L. Araújo,Luiz de Araújo Guimarães Neto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,6,25.0,6.0,12.0,,,14.0,9.0,2.0,4.0,2.0,1.0,,,,,,,,,
115,10,tinga,FOR,0.0,0.0,82628,356,Tinga,8.33,2,4.11,21,Tinga,Guilherme de Jesus da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,11.0,,4.0,3.0,1.0,6.0,3.0,,1.0,,,,,,,,,,,
116,8,marcelo-hermes,JUV,-0.03,3.5,82639,286,Marcelo Hermes,6.98,2,4.87,21,M. Hermes,Marcelo Gazella Hermes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,6,12.0,3.0,3.0,1.0,1.0,7.0,5.0,,,2.0,,,,,,,,,,
117,17,lucas-ramon,MIR,0.66,8.6,82775,2305,Lucas Ramon,9.58,2,6.33,21,L. Ramon,Lucas Ramon Batista Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,7,39.0,6.0,22.0,4.0,5.0,20.0,4.0,,1.0,2.0,2.0,,,,1.0,,,,,
118,8,rafael-thyere,SPT,-0.36,1.7,83048,292,Rafael Thyere,6.09,3,3.69,21,R. Thyere,Rafael Thyere de Albuquerque Marques,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,7,9.0,1.0,4.0,2.0,,6.0,2.0,1.0,,,,,,,,,,,,
119,5,alan-benitez,INT,0.0,0.0,83251,285,Alan Benítez,5.79,2,2.38,21,A. Benítez,Alan Max Benítez Domínguez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,6,3.0,3.0,,1.0,,4.0,,,,,,,,,,,,,,
120,16,gabriel,CRU,-0.21,1.2,83257,283,Gabriel,6.64,5,3.38,21,Gabriel,Gabriel Barbosa Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,6,3.0,6.0,5.0,,1.0,3.0,5.0,,4.0,2.0,4.0,,,,,,,,,1.0
121,19,leo-pereira,FLA,-0.09,7.4,83528,262,Léo Pereira,9.77,3,5.42,21,L. Pereira,Leonardo Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,12.0,2.0,7.0,11.0,2.0,13.0,5.0,1.0,3.0,,,,,,,,1.0,,,
122,4,neris,VIT,0.0,0.0,83786,287,Neris,2.13,3,-0.85,21,Neris,Hueglo dos Santos Neris,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,3,1.0,1.0,1.0,,1.0,8.0,,,,,2.0,1.0,,,,,,,,
123,16,tiquinho-soares,SAN,-0.28,0.4,84042,277,Tiquinho Soares,7.44,5,3.0,21,T. Soares,Francisco das Chagas Soares dos Santos Meireles,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,7,6.0,4.0,27.0,,2.0,24.0,9.0,,1.0,3.0,3.0,,,,,,,,,
124,2,ruan-carneiro,JUV,0.0,0.0,84094,286,Ruan Carneiro,2.41,1,2.55,21,R. Carneiro,Eudes Ruan de Souza Carneiro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,6,,,,,,,,,,,,,7.0,4.0,,,,,,
125,9,jemerson,GRE,0.0,0.0,84263,284,Jemerson,4.77,3,3.2,21,Jemerson,Jemerson de Jesus Nascimento,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,6,11.0,1.0,3.0,1.0,3.0,14.0,1.0,1.0,1.0,,,,,,,,,,,
126,16,fernando-sobral,CEA,0.0,0.0,84428,354,Fernando Sobral,3.77,4,1.37,21,F. Sobral,Fernando Pereira do Nascimento,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,3,17.0,,11.0,,6.0,21.0,4.0,,,,1.0,,,,,,,,,
127,9,romarinho,SPT,-0.34,0.0,84523,292,Romarinho,3.58,5,2.44,21,Romarinho,José Romário Silva de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,6,,2.0,4.0,,,,2.0,,2.0,,,,,,,,,,,
128,19,lucas-romero,CRU,0.01,3.2,84558,283,Lucas Romero,7.71,4,4.61,21,L. Romero,Lucas Daniel Romero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,7,41.0,2.0,31.0,,7.0,22.0,5.0,,1.0,2.0,1.0,,,,,,,,,
129,15,lucas-evangelista,PAL,-1.06,-0.1,84674,275,Lucas Evangelista,5.96,4,3.3,21,L. Evangelista,Lucas Evangelista Santana de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,7,19.0,4.0,15.0,,1.0,16.0,2.0,,1.0,1.0,,,,,,,,,,
130,8,jorginho,FLA,-0.43,1.2,84735,262,Jorginho,7.1,4,1.93,21,Jorginho,Jorge Luiz Frello Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,13.0,1.0,1.0,,3.0,12.0,1.0,,,,,,,,,,,,,
131,15,varela,FLA,0.73,10.5,84816,262,Varela,8.91,2,5.15,21,Varela,Guillermo Varela Olivera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,7.0,1.0,5.0,9.0,,3.0,,,,4.0,1.0,,,,,,1.0,,,
132,12,luan-peres,SAN,-0.37,1.5,84847,277,Luan Peres,4.72,3,2.17,21,L. Peres,Luan Peres Petroni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,7,10.0,1.0,8.0,3.0,4.0,17.0,,,,,,,,,,,,,,
133,8,oscar-romero,INT,0.0,0.0,85034,285,Óscar Romero,4.71,4,1.57,21,O. Romero,Óscar David Romero Villamayor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,6,2.0,1.0,5.0,,1.0,1.0,4.0,,,1.0,,,,,,,1.0,,,
134,13,memphis-depay,COR,0.0,0.0,85048,264,Memphis Depay,14.47,5,6.15,21,M. Depay,Memphis Depay,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,5,7.0,11.0,16.0,,3.0,11.0,7.0,2.0,4.0,3.0,,,,,,,,,,1.0
135,2,vinicius-silvestre,FOR,0.0,0.0,85083,356,Vinicius Silvestre,6.75,1,4.4,21,V. Silvestre,Vinicius Silvestre da Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,,,1.0,,,,,,,,,,11.0,6.0,,,,,,
136,18,danielzinho,MIR,-0.85,1.2,85403,2305,Danielzinho,4.97,4,2.99,21,Danielzinho,Daniel de Oliveira Sertanejo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,7,16.0,3.0,33.0,,3.0,22.0,7.0,1.0,,2.0,1.0,,,,1.0,,,,,
137,8,alex-santana,GRE,-0.36,-0.3,85465,284,Alex Santana,2.96,4,0.45,21,A. Santana,Alex Paulo Menezes Santana,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,7,1.0,,10.0,,3.0,10.0,4.0,,,,1.0,,,,,,,,,
138,16,ricardo-ryller,VIT,-0.51,1.2,85856,287,Ricardo Ryller,2.69,4,1.3,21,R. Ryller,Ricardo Ryller Ribeiro Lino Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,6,15.0,4.0,7.0,,3.0,28.0,2.0,,,,1.0,,,,,,,,,
139,12,aylon,CEA,-1.1,2.2,85930,354,Aylon,4.57,5,2.97,21,Aylon,Aylon Darwin Tavella,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,8.0,3.0,14.0,,2.0,16.0,5.0,,2.0,,1.0,,,,,,,,,
140,3,hyoran,SPT,0.0,0.0,85931,292,Hyoran,3.22,4,-0.57,21,Hyoran,Hyoran Kaue Dalmoro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,6,,,1.0,,1.0,4.0,,,,,,,,,,,,,,
141,10,bolasie,CRU,0.0,0.0,86292,283,Bolasie,3.59,5,0.91,21,Bolasie,Yannick Bolasie,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,6,3.0,1.0,2.0,,1.0,8.0,1.0,,,1.0,1.0,,,,,,,,,
142,3,victor-luis,VAS,0.0,0.0,86410,267,Victor Luis,3.34,2,0.57,21,V. Luis,Victor Luis Chuab Zamblauskas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,,1.0,1.0,,,,,,,,,,,,,,,,,
143,9,keno,FLU,0.0,0.0,86485,266,Keno,6.04,5,3.04,21,Keno,Marcos da Silva França,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,1.0,2.0,17.0,,,2.0,7.0,,,2.0,,,,,,,,,,
144,2,jandrei,JUV,-0.4,0.9,86508,286,Jandrei,4.36,1,0.75,21,Jandrei,Jandrei Chitolina Carniel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,7,,,,,,,,,,,,,5.0,5.0,,,,,,
145,6,richardson,CEA,0.03,3.5,86536,354,Richardson,2.97,4,1.03,21,Richardson,Richardson Fernandes dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,6.0,,2.0,,2.0,6.0,,,,,,,,,,,,,,
146,16,tche-tche,VAS,-0.94,0.7,86686,267,Tchê Tchê,3.64,4,1.48,21,T. Tchê,Danilo das Neves Pinheiro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,7,2.0,1.0,26.0,,1.0,12.0,4.0,,1.0,,1.0,,,,,,,,,
147,3,richard,INT,-0.26,1.2,86711,285,Richard,3.98,4,1.47,21,Richard,Richard Cândido Coelho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,2.0,,4.0,,,2.0,,,,,,,,,,,,,,
148,14,everton,FLA,0.0,0.0,86757,262,Everton,7.27,5,2.41,21,Everton,Everton Sousa Soares,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,6,7.0,4.0,1.0,,,7.0,9.0,,1.0,1.0,1.0,,,,,,,,,
149,9,matheus-rossetto,FOR,0.0,0.0,86766,356,Matheus Rossetto,3.28,4,0.91,21,M. Rossetto,Matheus Rossetto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,5.0,,3.0,,,3.0,,,,,,,,,,,,,,
150,12,reginaldo,JUV,0.22,3.5,86820,286,Reginaldo,4.23,2,2.51,21,Reginaldo,Reginaldo Lopes de Jesus,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,7,8.0,1.0,9.0,2.0,1.0,5.0,,,,1.0,1.0,,,,,,,,,
151,9,jose-welison,FOR,0.0,0.0,86859,356,José Welison,3.82,4,1.89,21,J. Welison,José Welison da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,12.0,,5.0,,3.0,7.0,2.0,,,,,,,,,,,,,
152,0,luiz-otavio,MIR,0.0,0.0,86863,2305,Luiz Otávio,4.0,3,0.0,21,L. Otávio,Luiz Otávio da Silva Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
