,atletas.atleta_id,atletas.jogos_num,atletas.preco_num,atletas.status_id,atletas.clube.id.full.name,atletas.rodada_id,atletas.slug,atletas.entrou_em_campo,atletas.nome,atletas.apelido,atletas.media_num,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PS,DE,GS,PC,V,DP,CV,PP,GC
635,133543,4,1.79,6,COR,18,gui-negao,False,Guilherme William Silva Inácio,Gui Negão,0.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,G. Negão,0.0,5,264,0.0,,2.0,3.0,7.0,,,5.0,,1.0,,,,,,,,,,,
636,133669,12,5.81,7,GRE,18,alysson,True,Alysson Edward Franco da Rocha dos Santos,Alysson,4.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Alysson,0.5,5,284,4.8,1.0,,21.0,6.0,3.0,6.0,23.0,,,,1.0,,,,,,,,,
637,133671,0,1.0,6,RBB,18,gustavo-reis,False,Gustavo Reis de Alcântara,Gustavo Reis,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Reis,0.0,1,280,0.0,,,,,,,,,,,,,,,,,,,,
638,133673,3,1.0,6,SAN,18,mateus-xavier,False,Mateus Xavier de Sousa,Mateus Xavier,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,M. Xavier,0.0,4,277,0.0,,,1.0,,,,,,,,,,,,,,,,,
639,133679,2,2.61,6,PAL,18,benedetti,True,Luiz Gustavo Roncholeta Benedetti,Benedetti,1.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Benedetti,0.05,3,275,1.2,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
640,133696,0,2.0,6,FLU,18,wallace-davi,False,Wallace Davi Nunes da Silva Dias,Wallace Davi,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,W. Davi,0.0,4,266,0.0,,,,,,,,,,,,,,,,,,,,
641,134246,2,1.14,6,INT,18,yago-noal,False,Yago Eduardo Noal Lopes,Yago Noal,0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Y. Noal,0.0,4,285,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,
642,136306,8,2.45,6,INT,18,luis-otavio,True,Luis Otávio Costa de Aquino,Luis Otávio,1.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,L. Otávio,-0.16,4,285,1.0,,,8.0,4.0,,,6.0,,,,,,,,,,,,,
643,137089,0,1.0,6,FLA,18,shola,False,Ogundana Shola Elijah,Shola,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Shola,0.0,5,262,0.0,,,,,,,,,,,,,,,,,,,,
644,137375,0,1.0,6,SPT,18,micael,False,Micael de Barros Viturino,Micael,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Micael,0.0,5,292,0.0,,,,,,,,,,,,,,,,,,,,
645,137542,1,1.11,6,CRU,18,kaique-kenji,False,Kaique Kenji Takamura Correa,Kaique Kenji,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,K. Kenji,0.0,5,283,0.0,,,,,,,1.0,,,,,,,,,,,,,
646,137618,4,4.55,7,INT,18,clayton-sampaio,True,Clayton Sampaio Pereira,Clayton Sampaio,3.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,C. Sampaio,-0.04,3,285,3.9,,2.0,6.0,7.0,1.0,,,,,1.0,1.0,,,,,,,,,
647,138021,2,1.7,6,RBB,18,palacios,False,Sergio Stevan Palacios Zapata,Palacios,1.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Palacios,0.0,3,280,0.0,,2.0,,3.0,,,1.0,,,1.0,,,,,,,,,,
648,139000,0,2.0,6,FLA,18,felipe-teresa,False,Felipe Gabriel Cunha Teresa,Felipe Teresa,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,F. Teresa,0.0,5,262,0.0,,,,,,,,,,,,,,,,,,,,
649,139001,0,2.0,5,PAL,18,figueiredo,False,Vitor dos Santos Figueiredo,Figueiredo,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Figueiredo,0.0,4,275,0.0,,,,,,,,,,,,,,,,,,,,
650,139076,17,12.48,7,FLA,18,filipe-luis,True,Filipe Luís Kasmirski,Filipe Luís,7.27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,F. Luís,-0.82,6,262,3.82,,,,,,,,,,,,,,,,11.0,,,,
651,139345,1,2.72,6,CRU,18,kaua-prates,False,Kauã Prates de Almeida,Kauã Prates,4.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,K. Prates,0.0,2,283,0.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
652,139455,0,2.0,5,CAM,18,caio-maia,False,Caio da Silva Maia,Caio Maia,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,C. Maia,0.0,5,282,0.0,,,,,,,,,,,,,,,,,,,,
653,140364,7,3.46,6,CAM,18,joao-marcelo,True,João Marcelo Soares de Freitas,João Marcelo,1.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,J. Marcelo,1.66,5,282,8.2,1.0,,1.0,3.0,3.0,2.0,,,2.0,,,,,,,,,,,
654,140365,6,1.27,6,SAN,18,luca-meirelles,True,Luca Oliveira Meirelles,Luca Meirelles,0.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,L. Meirelles,0.15,5,277,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,
655,140484,3,3.81,6,FLU,18,riquelme-felipe,True,Riquelme Felipe Silva de Almeida,Riquelme Felipe,0.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,R. Felipe,-0.37,5,266,0.5,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
656,140485,1,2.26,6,FLU,18,isaque,False,Isaque Severino Silva,Isaque,3.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Isaque,0.0,4,266,0.0,,,2.0,,,,1.0,,,,,,,,,,,,,
657,140492,0,2.0,6,FLA,18,joao-victor,False,João Victor de Souza Cunha,João Victor,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,J. Victor,0.0,3,262,0.0,,,,,,,,,,,,,,,,,,,,
658,140494,0,1.0,6,FLA,18,joao-alves,False,João Victor Alves Ferreira,João Alves,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,J. Alves,0.0,4,262,0.0,,,,,,,,,,,,,,,,,,,,
659,140541,12,3.76,6,SAO,18,lucas-ferreira,True,Lucas dos Santos Ferreira,Lucas Ferreira,2.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,L. Ferreira,-0.46,4,276,0.8,,,13.0,8.0,3.0,3.0,16.0,,,,,1.0,,,,,,,,
660,140542,7,3.62,5,SAO,18,ryan-francisco,False,Ryan Francisco Rodrigues dos Santos Silva,Ryan Francisco,2.69,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,R. Francisco,0.0,5,276,0.0,,,,4.0,,2.0,5.0,2.0,1.0,,,,,,,,,,,
661,140906,1,1.1,6,RBB,18,davi-gomes,False,Davi Gomes de Alvarenga,Davi Gomes,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,D. Gomes,0.0,5,280,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,
662,141039,0,1.0,6,FLU,18,kaio-borges,False,Kaio Borges Correa,Kaio Borges,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,K. Borges,0.0,2,266,0.0,,,,,,,,,,,,,,,,,,,,
663,141040,0,1.0,6,FLU,18,davi-schuindt,False,Davi Duarte Schuindt,Davi Schuindt,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,D. Schuindt,0.0,3,266,0.0,,,,,,,,,,,,,,,,,,,,
664,141078,0,1.0,6,FLA,18,felipe-vieira,False,Felipe Vieira da Silva,Felipe Vieira,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,F. Vieira,0.0,3,262,0.0,,,,,,,,,,,,,,,,,,,,
665,141083,0,2.0,6,BOT,18,rafael-lobato,False,Rafael Genuino Lobato,Rafael Lobato,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,R. Lobato,0.0,5,263,0.0,,,,,,,,,,,,,,,,,,,,
666,141125,0,1.0,6,CAM,18,robert,False,Robert Pinto Alves Assunção,Robert,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Robert,0.0,1,282,0.0,,,,,,,,,,,,,,,,,,,,
667,141138,0,1.0,6,CAM,18,ze-phelipe,False,José Phelipe dos Santos Dutra,Zé Phelipe,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Z. Phelipe,0.0,4,282,0.0,,,,,,,,,,,,,,,,,,,,
668,141145,0,2.0,6,SPT,18,davi,False,Davi Medeiros Serrano Lira,Davi,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Davi,0.0,1,292,0.0,,,,,,,,,,,,,,,,,,,,
669,141150,0,1.0,6,SPT,18,rafinha,False,Rafael Lima da Silva,Rafinha,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Rafinha,0.0,3,292,0.0,,,,,,,,,,,,,,,,,,,,
670,141151,0,3.0,6,SPT,18,felipinho,False,Felipe Gabriel dos Santos Silva,Felipinho,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Felipinho,0.0,2,292,0.0,,,,,,,,,,,,,,,,,,,,
671,141153,0,1.0,6,SPT,18,riquelme,False,Riquelme Felipe da Silva de Oliveira,Riquelme,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Riquelme,0.0,3,292,0.0,,,,,,,,,,,,,,,,,,,,
672,141154,0,1.0,6,SPT,18,felype-gabriel,False,Felype Gabriel Alencar Carvalho,Felype Gabriel,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,F. Gabriel,0.0,3,292,0.0,,,,,,,,,,,,,,,,,,,,
673,141156,0,1.0,6,SPT,18,adriel,False,Adriel Gomes do Nascimento,Adriel,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Adriel,0.0,4,292,0.0,,,,,,,,,,,,,,,,,,,,
674,141158,0,2.0,6,SPT,18,breno,False,Breno José da Silva Santos,Breno,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Breno,0.0,4,292,0.0,,,,,,,,,,,,,,,,,,,,
675,141160,13,5.29,7,SPT,18,ze-lucas,True,José Lucas Gomes da Silva,Zé Lucas,3.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Z. Lucas,0.34,4,292,2.4,,2.0,21.0,13.0,4.0,4.0,16.0,,2.0,,,,,,,,,,,
676,141161,0,1.0,6,SPT,18,gago,False,Luiz Henrique Duarte Batista,Gago,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Gago,0.0,4,292,0.0,,,,,,,,,,,,,,,,,,,,
677,141162,1,1.99,6,SPT,18,jefinho,False,Jefferson Borges do Nascimento,Jefinho,2.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Jefinho,0.0,4,292,0.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
678,141400,0,2.0,6,BOT,18,huguinho,False,Victor Hugo Custódio de Melo Moura,Huguinho,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Huguinho,0.0,4,263,0.0,,,,,,,,,,,,,,,,,,,,
679,141401,0,3.0,6,BOT,18,kayke-queiroz,False,Kayke Gouvêa Queiroz,Kayke Queiroz,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,K. Queiroz,0.0,5,263,0.0,,,,,,,,,,,,,,,,,,,,
680,141405,0,1.0,6,VAS,18,avellar,False,Riquelme Avellar da Silva Fortes,Avellar,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Avellar,0.0,2,267,0.0,,,,,,,,,,,,,,,,,,,,
681,141419,1,1.5,5,BAH,18,fredi-lippert,False,Frederico Lippert Neto Gomes,Fredi Lippert,1.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,F. Lippert,0.0,3,265,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
682,141433,0,1.0,6,FLU,18,gustavo-cintra,False,Gustavo Cintra Rocha,Gustavo Cintra,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,G. Cintra,0.0,3,266,0.0,,,,,,,,,,,,,,,,,,,,
683,141451,10,4.97,6,PAL,18,allan,True,Allan Andrade Elias,Allan,3.09,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Allan,0.84,4,275,4.3,,,14.0,3.0,1.0,2.0,6.0,1.0,,,,,,,,,,1.0,,
684,141452,2,0.97,6,PAL,18,thalys,True,Thalys Henrique Gomes de Araújo,Thalys,0.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Thalys,-0.13,5,275,0.0,,,,,,,1.0,,,,,,,,,,,,,
685,141453,11,3.29,6,SPT,18,atencio,True,Rodrigo Uriel Atencio,Atencio,0.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Atencio,-0.19,4,292,-0.3,,1.0,1.0,4.0,2.0,6.0,3.0,,,,1.0,,,,,,,,,
686,141467,0,1.0,6,INT,18,pablo,False,Pablo Pereira da Costa,Pablo,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Pablo,0.0,2,285,0.0,,,,,,,,,,,,,,,,,,,,
687,141493,10,2.81,6,VAS,18,loide-augusto,True,Loide António Augusto,Loide Augusto,0.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,L. Augusto,-0.36,5,267,-0.9,,1.0,4.0,9.0,2.0,2.0,4.0,,,,,,,,,,,,,
688,141525,10,5.51,6,FOR,18,gustavo-mancha,True,Gustavo Teixeira Lopes da Conceição,Gustavo Mancha,3.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,G. Mancha,0.57,3,356,4.2,,1.0,15.0,2.0,3.0,,7.0,,,2.0,,,,,,,,,,
689,141526,6,2.87,7,FOR,18,lucca-prior,True,Lucca Prior Pimenta,Lucca Prior,2.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,L. Prior,-1.34,4,356,-0.5,,1.0,4.0,9.0,,2.0,6.0,1.0,1.0,,,,,,,,,,,
690,141551,0,1.0,6,CAM,18,indio,False,Hendel dos Santos Nascimento,Índio,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Índio,0.0,4,282,0.0,,,,,,,,,,,,,,,,,,,,
691,141595,0,2.0,6,GRE,18,gabriel-mec,False,Gabriel Ferreira de Carvalho,Gabriel Mec,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,G. Mec,0.0,5,284,0.0,,,,,,,,,,,,,,,,,,,,
692,141609,3,1.47,5,SAO,18,lucca,False,Lucca Marques Alencar,Lucca,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Lucca,0.0,5,276,0.0,,,1.0,3.0,,,5.0,,1.0,,,,,,,,,,,
693,141611,0,1.0,6,SAO,18,maik,False,Maik Gomes Viegas,Maik,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Maik,0.0,2,276,0.0,,,,,,,,,,,,,,,,,,,,
694,141614,0,1.0,6,SAO,18,paulinho,False,Paulo Sérgio Venuto Bezerra,Paulinho,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Paulinho,0.0,5,276,0.0,,,,,,,,,,,,,,,,,,,,
695,141628,0,1.0,6,FLA,18,pablo-lucio,False,Pablo Lúcio,Pablo Lúcio,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,P. Lúcio,0.0,4,262,0.0,,,,,,,,,,,,,,,,,,,,
696,141643,0,1.0,6,RBB,18,fernando-costa,False,Fernando Henrique Pires Costa,Fernando Costa,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,F. Costa,0.0,1,280,0.0,,,,,,,,,,,,,,,,,,,,
697,141754,15,5.98,7,SAN,18,gabriel-bontempo,True,Gabriel Morais Silva Bontempo,Gabriel Bontempo,3.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,G. Bontempo,-1.04,4,277,1.2,1.0,1.0,22.0,5.0,,4.0,16.0,1.0,,,,,,,,,,,,
698,141763,13,6.63,7,CEA,18,fabiano-souza,True,Fabiano Josué de Souza Silva,Fabiano Souza,4.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,F. Souza,-0.3,2,354,-0.4,,4.0,18.0,22.0,1.0,4.0,22.0,,,5.0,,,,,,,,,,
699,141771,0,1.0,6,RBB,18,athyrson,False,Athyrson Ferreira Prates,Athyrson,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Athyrson,0.0,5,280,0.0,,,,,,,,,,,,,,,,,,,,
700,141776,0,1.0,6,SAN,18,gustavo-henrique,False,Gustavo Henrique Pereira,Gustavo Henrique,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,G. Henrique,0.0,4,277,0.0,,,,,,,,,,,,,,,,,,,,
701,141795,0,1.0,5,VIT,18,kauan,False,Kauan Santos Neves Coutinho,Kauan,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Kauan,0.0,3,287,0.0,,,,,,,,,,,,,,,,,,,,
702,141806,4,3.7,6,CEA,18,guilherme,False,Guilherme Luiz Oliveira da Silva,Guilherme,2.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Guilherme,0.0,5,354,0.0,,,5.0,4.0,1.0,1.0,5.0,,,,,,,,,,,,,
703,141868,0,3.0,6,SAN,18,vinicius-lira,False,Vinicius Rodrigues Lira,Vinicius Lira,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,V. Lira,0.0,2,277,0.0,,,,,,,,,,,,,,,,,,,,
704,141874,0,1.0,6,SPT,18,dede,False,Josenildo José dos Santos Neto,Dedé,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Dedé,0.0,4,292,0.0,,,,,,,,,,,,,,,,,,,,
705,141995,3,1.67,6,COR,18,dieguinho,True,Diego da Cruz Lopes,Dieguinho,1.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Dieguinho,0.2,4,264,1.5,,,2.0,1.0,,,2.0,,,,,,,,,,,,,
706,141996,8,4.66,6,SPT,18,joao-silva,False,João Pedro Eira Antunes da Silva,João Silva,2.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,J. Silva,0.0,3,292,0.0,,1.0,6.0,6.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,
707,142004,9,4.41,6,GRE,18,amuzu,False,Francis Amuzu,Amuzu,2.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Amuzu,0.0,5,284,0.0,,2.0,1.0,4.0,5.0,7.0,9.0,1.0,2.0,,,,,,,,,,,
708,142257,0,2.0,6,GRE,18,luis-eduardo,False,Luis Eduardo Guedes de Souza,Luis Eduardo,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Eduardo,0.0,3,284,0.0,,,,,,,,,,,,,,,,,,,,
709,142261,0,1.0,6,GRE,18,jeferson,False,Jeferson Borges dos Santos,Jeferson,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jeferson,0.0,5,284,0.0,,,,,,,,,,,,,,,,,,,,
710,142265,0,1.0,6,BAH,18,dell,False,Wendeson Wanderley Santos de Melo,Dell,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Dell,0.0,5,265,0.0,,,,,,,,,,,,,,,,,,,,
711,142268,0,1.0,6,JUV,18,ze-henrique,False,José Henrique Camargo,Zé Henrique,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Z. Henrique,0.0,1,286,0.0,,,,,,,,,,,,,,,,,,,,
712,142279,15,7.64,2,VAS,18,nuno-moreira,True,Nuno Gonçalo Rocha Moreira,Nuno Moreira,4.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,N. Moreira,-0.49,5,267,0.3,1.0,1.0,14.0,10.0,7.0,5.0,21.0,3.0,5.0,,,,,,,,,,,
713,142445,0,2.0,6,VIT,18,wanderson-papaterra,False,Wanderson Papaterra Matos,Wanderson Papaterra,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,W. Papaterra,0.0,4,287,0.0,,,,,,,,,,,,,,,,,,,,
714,142484,1,4.79,6,BOT,18,barrera,False,Jordan Andrés Barrera Herrera,Barrera,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Barrera,0.0,4,263,0.0,,,,,,,1.0,,,,,,,,,,,,,
715,142867,3,2.59,6,SAN,18,robinho-jr,False,Robson de Souza Júnior,Robinho Jr.,1.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,R. Jr.,0.0,5,277,0.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,
716,142890,5,8.52,7,BOT,18,montoro,True,Álvaro Montoro,Montoro,3.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Montoro,0.21,4,263,5.2,,2.0,9.0,5.0,3.0,1.0,10.0,,,,,,,,,,,,,
717,143040,0,1.0,6,FOR,18,salvador,False,Eduardo Salvador Correia,Salvador,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Salvador,0.0,1,356,0.0,,,,,,,,,,,,,,,,,,,,
