,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC
558,5,6,0.9,-0.06,121830,1.88,3.82,6,Janderson,Janderson de Carvalho Costa,janderson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Janderson,,VIT,287,7,,3.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
559,2,0,0.0,0.0,122300,0.0,2.0,6,Ryan,Ryan Carlos Santos de Sousa,ryan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Ryan,,BAH,265,6,,,,,,,,,,,,,,,,,,,,
560,5,5,9.4,1.78,122302,4.82,5.89,6,Cristian,Cristian Renato Gonçalves Riquelme,cristian,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Cristian,,MIR,2305,6,1.0,1.0,4.0,7.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,
561,1,0,0.0,0.0,122318,0.0,3.0,6,D. Alves,Francisco Dyogo Bento Alves,dyogo-alves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Dyogo Alves,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
562,2,0,0.0,0.0,122320,0.0,2.0,6,D. Sales,Daniel dos Santos Sales,daniel-sales,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Daniel Sales,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
563,4,0,0.0,0.0,122321,0.0,3.0,6,Lorran,Lorran Lucas Pereira de Sousa,lorran,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Lorran,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
564,4,3,0.0,0.0,122394,0.2,2.65,6,Gustavinho,Gustavo Ribeiro Neves,gustavinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Gustavinho,,RBB,280,6,,1.0,3.0,,,,,,,,,,,,,,,,,
565,4,1,0.0,0.0,122396,1.7,4.23,6,Ryan,Ryan Gustavo de Lima,ryan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Ryan,,COR,264,6,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
566,3,1,5.5,1.7,122406,5.5,5.7,6,Luisão,Luis Fellipe Campos Dória,luisao,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Luisão,,SAN,277,2,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
567,5,0,0.0,0.0,122420,0.0,3.0,6,Lucca,Lucca Holanda Sampaio Tavares,lucca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Lucca,,INT,285,6,,,,,,,,,,,,,,,,,,,,
568,2,0,0.0,0.0,122458,0.0,1.0,6,V. Lago,Vinicius dos Santos Lago,vinicius-lago,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Vinícius Lago,,RBB,280,6,,,,,,,,,,,,,,,,,,,,
569,5,4,5.5,0.74,122486,4.43,6.62,6,Rayan,Rayan Vitor Simplício Rocha,rayan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,Rayan,,VAS,267,7,,4.0,3.0,,2.0,6.0,1.0,,,,,,,,,,,,,
570,5,0,0.0,0.0,122487,0.0,2.0,6,GB,Gabriel Souza da Silva,gb,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,GB,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
571,5,1,0.0,0.0,122573,3.0,3.5,6,W. Yan,Wallace Yan de Souza Barreto,wallace-yan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Wallace Yan,,FLA,262,6,,,,,2.0,3.0,,1.0,,,,,,,,,,,,
572,4,0,0.0,0.0,122660,0.0,3.0,6,Japa,João Wellington Gadelha Melo de Oliveira,japa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Japa,,CRU,283,6,,,,,,,,,,,,,,,,,,,,
573,3,3,0.0,0.0,122755,1.9,4.21,6,L. Cunha,Lucas de Souza Cunha,lucas-cunha,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Lucas Cunha,,SPT,292,7,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,
574,3,6,-0.5,-0.42,122861,2.82,5.0,6,Abner,Abner Salles da Silva,abner,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Abner,,JUV,286,2,1.0,4.0,2.0,,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,
575,3,6,-0.2,-1.07,122897,3.7,5.7,6,G. Rodríguez,Guzmán Rodríguez Ferrari,guzman-rodriguez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Guzmán Rodríguez,,RBB,280,7,,4.0,6.0,2.0,2.0,2.0,,,2.0,,,,,3.0,,,,,,
576,4,0,0.0,0.0,122989,0.0,1.0,6,D. Kauã,David Kauã Ramos,david-kaua,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,David Kauã,,CAM,282,6,,,,,,,,,,,,,,,,,,,,
577,4,0,0.0,0.0,122990,0.0,2.0,6,Patrick,Patrick Roberto da Silva Campos,patrick,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Patrick,,CAM,282,6,,,,,,,,,,,,,,,,,,,,
578,5,1,0.0,0.0,123004,2.1,1.7,6,Tiago,Tiago Souza de Jesus Carvalho,tiago,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Tiago,,BAH,265,6,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,
579,5,0,0.0,0.0,123359,0.0,3.0,6,Cadu,Carlos Eduardo Amaral Pereira de Castro,cadu,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Cadu,,CAM,282,5,,,,,,,,,,,,,,,,,,,,
580,4,5,4.5,0.08,123360,2.86,6.94,6,Cauly,Cauly Oliveira Souza,cauly,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Cauly,,BAH,265,7,2.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,
581,4,0,0.0,0.0,123497,0.0,1.0,6,Jota,João Victor Broad Moreira Guimarães,jota,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Jota,,BAH,265,6,,,,,,,,,,,,,,,,,,,,
582,3,1,5.0,1.82,123649,5.0,2.82,6,Janderson,José Janderson da Silva Marques,janderson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Janderson,,CRU,283,6,,,,,,,,,,,,,,1.0,,,,,,
583,2,0,0.0,0.0,123717,0.0,3.0,6,Z. Guilherme,José Guilherme de Lima Costa,ze-guilherme,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Zé Guilherme,,BAH,265,6,,,,,,,,,,,,,,,,,,,,
584,4,2,0.0,0.0,123788,1.0,4.98,6,Lezcano,Rubén Darío Lezcano Portillo,lezcano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Lezcano,,FLU,266,6,,1.0,,,,1.0,,,,,,,,,,,,,,
585,5,5,-2.2,-1.51,123795,1.44,6.3,6,L. Rodríguez,Luciano Rodríguez Rosales,lucho-rodriguez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Lucho Rodríguez,,BAH,265,7,,2.0,7.0,2.0,3.0,5.0,,,1.0,,,,,,,,,,,
586,5,0,0.0,0.0,123873,0.0,4.0,6,Palacios,Brahian Palacios Alzate,palacios,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Palacios,,CAM,282,6,,,,,,,,,,,,,,,,,,,,
587,6,6,5.58,0.42,123907,4.35,6.8,6,Pepa,Pedro Miguel Marques da Costa Filipe,pepa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Pepa,,SPT,292,7,,,,,,,,,,,,,,,,,,,,
588,5,0,0.0,0.0,123960,0.0,3.0,6,Fábio,Fábio Soares dos Santos,fabio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Fábio,,VIT,287,6,,,,,,,,,,,,,,,,,,,,
589,5,5,0.0,0.0,124239,2.46,4.13,6,H. Mosquera,Henry David Mosquera Sánchez,henry-mosquera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Henry Mosquera,,RBB,280,2,,3.0,3.0,5.0,1.0,4.0,,1.0,,,,,,,,,,,,
590,5,0,0.0,0.0,124250,0.0,1.0,6,P. Ataíde,Pedro Ataide de Souza Oliveira,pedro-ataide,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Pedro Ataíde,,CAM,282,6,,,,,,,,,,,,,,,,,,,,
591,5,5,9.0,1.54,124251,2.12,5.22,6,D. Washington,Deivid Washington de Souza Eugênio,deivid-washington,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Deivid Washington,,SAN,277,6,,,2.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,,
592,4,1,3.2,0.92,124271,3.2,3.92,6,G. Prado,Gustavo Prado Alves,gustavo-prado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Gustavo Prado,,INT,285,6,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
593,4,2,0.0,0.0,124275,1.6,5.57,6,G. Carvalho,Gabriel Carvalho Teixeira,gabriel-carvalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Gabriel Carvalho,,INT,285,7,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
594,5,0,0.0,0.0,124280,0.0,3.0,6,R. Mathias,Ricardo Mathias da Silva,ricardo-mathias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Ricardo Mathias,,INT,285,6,,,,,,,,,,,,,,,,,,,,
595,1,0,0.0,0.0,124369,0.0,2.0,6,L. Aragão,Leonardo de Aragão Carvalho,leo-aragao,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Léo Aragão,,CRU,283,6,,,,,,,,,,,,,,,,,,,,
596,2,0,0.0,0.0,124400,0.0,2.0,6,W. Santos,Wesley Santos Silva,wesley-santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Wesley Santos,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,
597,2,4,0.0,0.0,124481,4.0,7.06,6,M. Ponte,Mateo Ponte Costa,mateo-ponte,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Mateo Ponte,,BOT,263,2,,2.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,
598,2,6,5.0,-0.28,124526,7.25,9.0,6,Giay,Agustín Giay,giay,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Giay,,PAL,275,7,,16.0,7.0,,2.0,10.0,,,,,,,,3.0,,,,,,
599,3,2,-1.3,-0.71,124661,0.75,2.06,6,I. Román,Ivan Ramiro Román Hurtado,ivan-roman,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Iván Román,,CAM,282,6,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
600,4,0,0.0,0.0,124674,0.0,2.0,6,F. Negrucci,Felipe Negrucci Berdague,felipe-negrucci,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Felipe Negrucci,,SAO,276,6,,,,,,,,,,,,,,,,,,,,
601,1,0,0.0,0.0,124701,0.0,2.0,6,Leandro,Leandro Mathias Silva Bueno,leandro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Leandro,,SAO,276,6,,,,,,,,,,,,,,,,,,,,
602,5,0,0.0,0.0,124757,0.0,5.0,6,N. Fernandes,Nathan Ribeiro Fernandes,nathan-fernandes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Nathan Fernandes,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
603,3,3,6.2,0.89,124912,1.83,4.42,6,J. Jesus,Jonathan de Jesus Alves,jonathan-jesus,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Jonathan Jesus,,CRU,283,6,,3.0,5.0,,,1.0,,,,,,,,1.0,,,,1.0,,
604,3,1,0.0,0.0,125467,-0.3,1.53,6,Viery,Viery Fernandes Santos Lopes,viery,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Viery,,GRE,284,6,,,1.0,,,,,,,,,,,,,,,,,
605,4,0,0.0,0.0,125469,0.0,4.0,6,Alisson,Alisson Santana Lopes da Fonseca,alisson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Alisson,,CAM,282,6,,,,,,,,,,,,,,,,,,,,
606,3,1,0.0,0.0,125488,1.0,3.62,6,J. Pedro,João Pedro de Sousa Rodrigues,joao-pedro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,João Pedro,,COR,264,6,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
607,3,0,0.0,0.0,125697,0.0,1.0,6,Leonan,Leonan Santos de Abreu,leonan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Leonan,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,
608,4,0,0.0,0.0,126120,0.0,2.0,6,Marcelinho,Marcelo Braz da Silva,marcelinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Marcelinho,,RBB,280,6,,,,,,,,,,,,,,,,,,,,
609,4,3,-0.6,-0.99,126182,1.93,6.22,6,Paulinho,Paulo Lucas Santos de Paula,paulinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,Paulinho,,VAS,267,6,,4.0,4.0,,,2.0,,,,,,,,,,,,,,
610,4,4,0.0,0.0,126471,8.55,10.11,6,Barreal,Álvaro Martín Barreal,barreal,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,Barreal,,SAN,277,7,,9.0,3.0,2.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,
611,4,3,2.9,0.15,126900,2.13,6.75,6,I. Coronado,Igor Caique Coronado,igor-coronado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Igor Coronado,,COR,264,2,,4.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,
612,6,6,6.7,-0.03,126977,7.38,9.22,6,F. Seabra,Fernando Seabra,fernando-seabra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Fernando Seabra,,RBB,280,7,,,,,,,,,,,,4.0,,,,,,,,
613,4,0,0.0,0.0,128583,0.0,1.0,6,T. Henrique,Thiago Henrique Gonçalves Silva,thiago-henrique,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Thiago Henrique,,FLU,266,6,,,,,,,,,,,,,,,,,,,,
614,4,0,0.0,0.0,128590,0.0,2.0,6,R. Lucas,Rayan Lucas Marques de Souza,rayan-lucas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Rayan Lucas,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
615,5,6,4.3,-0.19,128915,2.75,10.77,6,Estêvão,Estêvão Willian Almeida de Oliveira Gonçalves,estevao,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Estêvão,,PAL,275,7,1.0,2.0,8.0,1.0,7.0,11.0,,4.0,1.0,,,,,,,,,,,
616,4,0,0.0,0.0,129317,0.0,2.0,6,F. Cardoso,Felipe Cardoso,felipe-cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Felipe Cardoso,,VIT,287,6,,,,,,,,,,,,,,,,,,,,
617,5,1,0.0,0.0,129663,1.2,1.35,6,R. Pablo,Ruan Pablo Barbosa Sousa,ruan-pablo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Ruan Pablo,,BAH,265,6,,,,1.0,,,,,,,,,,,,,,,,
618,4,0,0.0,0.0,129666,0.0,2.0,6,JP,João Pedro Murilo de Paula Morais,jp,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,JP,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
619,2,0,0.0,0.0,130190,0.0,2.0,6,Carbone,João Victor Schlickmann Carbone,carbone,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Carbone,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
620,4,0,0.0,0.0,130255,0.0,3.0,6,G. Estrella,Guilherme Estrella de Paiva,guilherme-estrella,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Guilherme Estrella,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
621,4,0,0.0,0.0,130265,0.0,1.0,6,K. Lindes,Kauan Gabriel Cordeiro Lindes,kauan-lindes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Kauan Lindes,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
622,4,1,0.0,0.0,130279,-0.3,1.67,6,L. Zuccarello,Lukas Rocha Zuccarello,lukas-zuccarello,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Lukas Zuccarello,,VAS,267,6,,,1.0,,,,,,,,,,,,,,,,,
623,1,0,0.0,0.0,130280,0.0,1.0,6,P. Gabriel,Phillipe Gabriel Pires de Oliveira,phillipe-gabriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Phillipe Gabriel,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
624,2,0,0.0,0.0,130319,0.0,1.0,6,Maykon,Maykon Kesley de Jesus Ramalho,maykon,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Maykon,,VIT,287,6,,,,,,,,,,,,,,,,,,,,
625,4,0,0.0,0.0,130382,0.0,2.0,6,G. Gomes,Guilherme Henrique Bernardineli Gomes,guilherme-gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Guilherme Gomes,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
626,5,5,-2.0,-0.93,130386,0.84,2.65,6,Maceió,Everton Leandro de Oliveira Santos,maceio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Maceió,,MIR,2305,6,,1.0,2.0,1.0,4.0,2.0,,1.0,1.0,,,,,,,,1.0,,,
627,3,0,0.0,0.0,130393,0.0,1.0,6,L. Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,luiz-gustavo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Luiz Gustavo,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
628,5,0,0.0,0.0,130612,0.0,4.0,6,Luighi,Luighi Hanri Sousa Santos,luighi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Luighi,,PAL,275,6,,,,,,,,,,,,,,,,,,,,
629,4,5,-0.1,-0.52,130650,1.06,3.26,6,Bernal,Facundo Bernal Cruz,bernal,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Bernal,,FLU,266,6,,2.0,4.0,2.0,2.0,3.0,,,2.0,,,,,,,,,,,
630,2,3,12.2,2.97,130884,4.6,4.82,6,I. Serrote,Igor Eduardo Schlemper,igor-serrote,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,Igor Serrote,,GRE,284,6,,10.0,4.0,,,2.0,,,1.0,,,,,,,,,,,
631,5,0,0.0,0.0,131512,0.0,3.0,6,Yarlen,Yarlen Faustino Augusto,yarlen,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Yarlen,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
632,4,1,0.5,0.09,131515,0.5,1.09,6,Hyan,Hyan Carvalho Machado Silva,hyan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Hyan,,SAN,277,6,,,,,,1.0,,,,,,,,,,,,,,
633,2,4,0.0,0.0,131516,4.55,6.41,6,J. Chermont,João Pedro Chermont Crema,jp-chermont,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,JP Chermont,,SAN,277,6,,11.0,8.0,,1.0,1.0,,2.0,2.0,,,,,1.0,,,,,,
634,5,0,0.0,0.0,131518,0.0,1.0,6,Henrique,Henrique Fabiano do Carmo,henrique,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Henrique,,SAO,276,6,,,,,,,,,,,,,,,,,,,,
635,5,6,0.2,-2.28,131617,5.07,6.35,6,A. Silva,André Oliveira e Silva,andre-silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,André Silva,,SAO,276,6,1.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,,,,,,,,,,,
636,1,0,0.0,0.0,131753,0.0,1.0,6,F. Longo,Felipe Longo Fernandes da Silva,felipe-longo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Felipe Longo,,COR,264,6,,,,,,,,,,,,,,,,,,,,
637,3,0,0.0,0.0,131757,0.0,2.0,6,Serafim,Vinicius Lima Serafim,serafim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Serafim,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
638,4,2,0.0,0.0,131825,0.0,2.25,6,D. Góes,Davi Goes Silva Ferreira Carvalho,davi-goes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Davi Góes,,JUV,286,6,,,,,,,,,,,,,,,,,,,,
639,5,4,0.0,-0.69,132071,0.55,4.39,6,Serna,Kevin Steven Serna Jaramillo,serna,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Serna,,FLU,266,6,,,1.0,,,3.0,,,,,,,,,,1.0,,,,
