,atletas.preco_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.media_num,atletas.clube_id,atletas.entrou_em_campo,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.atleta_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,FT,V,CV,DE,DP,GS,PP,PC,GC
462,8.61,0.0,E. Pulga,Erick Pulga,16,Erick da Costa Farias,5,6.08,265,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,109401,erick-pulga,25,BAH,3.0,3.0,24.0,12.0,5.0,19.0,32.0,2.0,3.0,,,,,,,,,,,
463,2.29,0.0,Weverson,Weverson,3,Weverson Moreira da Costa,2,0.43,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,109426,weverson,25,FOR,,,1.0,5.0,,1.0,1.0,,,,,,,,,,,,,
464,7.2,7.9,Martinelli,Martinelli,20,Matheus Martinelli Lima,4,2.86,266,True,7,1.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,109573,martinelli,25,FLU,2.0,4.0,22.0,26.0,2.0,3.0,23.0,1.0,1.0,,,1.0,,,,,,,1.0,
465,6.57,0.0,Batalla,Batalla,20,Emerson Geovanny Batalla Martínez - Enmerson,5,4.08,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,109899,batalla,25,JUV,1.0,4.0,16.0,15.0,7.0,8.0,29.0,4.0,1.0,,,,,,,,,,,
466,3.55,0.0,Monsalve,Monsalve,8,Miguel Ángel Monsalve Gonzáles - González,4,1.41,284,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,109966,monsalve,25,GRE,1.0,2.0,3.0,9.0,1.0,1.0,9.0,,,,,,,,,,,,,
467,1.0,0.0,J. Neto,João Neto,0,João Roberto Rota Neto,4,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,110062,joao-neto,25,RBB,,,,,,,,,,,,,,,,,,,,
468,3.89,0.9,J. Martínez,José Martínez,16,José Andrés Martínez Torres,4,2.33,264,True,7,-0.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,110311,jose-martinez,25,COR,1.0,7.0,18.0,14.0,2.0,4.0,24.0,,1.0,,,,,,,,,,1.0,
469,12.34,0.0,Bernabéi,Bernabéi,17,Alexandro Ezequiel Bernabéi,2,5.58,285,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,110426,bernabei,25,INT,4.0,3.0,40.0,29.0,5.0,7.0,14.0,,1.0,1.0,2.0,,,1.0,,,,,,
470,11.91,3.15,A. Ferreira,Abel Ferreira,23,Abel Fernando Moreira Ferreira,6,6.54,275,True,7,-0.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,110506,abel-ferreira,25,PAL,,,,,,,,,,,,,15.0,,,,,,,
471,7.49,0.0,Aguirre,Aguirre,21,Braian Aguirre Nahuel,2,4.5,285,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,110510,aguirre,25,INT,,3.0,44.0,26.0,2.0,5.0,2.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,
472,4.98,3.5,Y. Guzmán,Yeison Guzmán,1,Yeison Estiven Guzmán Gómez,4,3.5,356,True,6,0.98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,110542,yeison-guzman,25,FOR,,,2.0,,,,1.0,,,,,,,,,,,,,
473,6.48,0.0,A. Hurtado,Andrés Hurtado,18,José Andrés Hurtado Cheme,2,4.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,110715,andres-hurtado,25,RBB,,2.0,25.0,18.0,1.0,5.0,4.0,1.0,,,6.0,,,1.0,,,,,,
474,4.05,0.0,G. Marques,Gustavo Marques,6,Gustavo Marques Alves dos Santos,3,1.73,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,110750,gustavo-marques,25,RBB,,,4.0,3.0,1.0,2.0,7.0,,,,,,,,,,,,1.0,
475,5.85,0.0,J. Kennedy,John Kennedy,4,John Kennedy Batista de Souza,5,0.48,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,110759,john-kennedy,25,FLU,,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,
476,6.92,5.9,Biel,Biel,8,Gabriel Teixeira Aragão,5,2.75,282,True,6,0.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,110760,biel,25,CAM,1.0,,5.0,3.0,3.0,6.0,4.0,,,,,,,,,,,,,
477,6.37,0.0,G. Lopes,Guilherme Lopes,9,Guilherme Lopes de Almeida,2,3.82,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,110909,guilherme-lopes,25,RBB,1.0,2.0,10.0,6.0,,2.0,3.0,1.0,,,2.0,,,,,,,,,1.0
478,1.93,0.0,R. Santos,Rodrigo Santos,3,Rodrigo Oliveira dos Santos,4,1.9,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,111156,rodrigo-santos,25,FOR,,,3.0,,1.0,,,,,,,,,,,,,,,
479,4.0,0.0,A. Vinicius,Alix Vinicius,0,Alix Vinicius de Souza Sampaio,3,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,111246,alix-vinicius,25,RBB,,,,,,,,,,,,,,,,,,,,
480,8.15,1.2,G. Martins,Gustavo Martins,8,Gustavo Martins de Souza Santos,3,4.59,284,True,7,-0.22,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,111309,gustavo-martins,25,GRE,,2.0,12.0,11.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,
481,6.77,1.9,L. Mandaca,Luis Mandaca,22,Luis Gustavo da Silva Machado Duarte,4,4.54,286,True,6,0.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,111407,luis-mandaca,25,JUV,,1.0,39.0,36.0,6.0,13.0,34.0,2.0,2.0,,,1.0,,,,,,,,
482,3.0,0.0,Renzo,Renzo,0,Renzo Azevedo Pimentel de Moura,3,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,111465,renzo,25,SPT,,,,,,,,,,,,,,,,,,,,
483,9.54,3.1,V. Gabriel,Victor Gabriel,10,Victor Gabriel da Conceição Ribeiro,3,5.53,285,True,6,0.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,111466,victor-gabriel,25,INT,,1.0,20.0,15.0,1.0,2.0,4.0,2.0,,,2.0,,,,,,,,,
484,1.0,0.0,G. Átila,Gabriel Átila,0,Gabriel Átila Cardoso da Silva,1,0.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,111582,gabriel-atila,25,CAM,,,,,,,,,,,,,,,,,,,,
485,4.95,0.0,Micael,Micael,10,Micael dos Santos Silva,3,2.43,275,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,111594,micael,25,PAL,1.0,3.0,7.0,18.0,1.0,,2.0,,,,3.0,,,,,,,,,
486,3.01,0.0,Adson,Adson,9,Adson Ferreira Soares,4,0.85,267,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,111682,adson,25,VAS,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,
487,3.85,1.6,Anthoni,Anthoni,14,Anthoni Spier Souza,1,1.44,285,True,6,0.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,111683,anthoni,25,INT,,,,,,,2.0,,,,2.0,,,,24.0,,22.0,,,
488,5.0,0.0,M. Cunha,Matheus Cunha,0,Matheus Cunha Queiroz,1,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,111690,matheus-cunha,25,FLA,,,,,,,,,,,,,,,,,,,,
489,3.0,0.0,R. Guilherme,Ryan Guilherme,0,Ryan Guilherme da Silva Pae,4,0.0,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,111757,ryan-guilherme,25,CRU,,,,,,,,,,,,,,,,,,,,
490,2.57,-1.3,Fabinho,Fabinho,21,Fábio Silva de Freitas,4,1.66,280,True,3,-0.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,111760,fabinho,25,RBB,1.0,3.0,17.0,17.0,2.0,5.0,12.0,,,,,,,,,,,,,
491,3.86,5.9,Kayky,Kayky,18,Kayky da Silva Chagas,5,2.07,265,True,6,0.87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,111829,kayky,25,BAH,1.0,1.0,9.0,6.0,5.0,2.0,8.0,1.0,1.0,2.0,,,,,,,,,,
492,5.33,-0.8,M. Martins,Matheus Martins,10,Matheus Martins Silva dos Santos,5,3.1,263,True,3,-0.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,111831,matheus-martins,25,BOT,,2.0,7.0,7.0,7.0,2.0,13.0,1.0,,,,,,,,,,,,
493,6.59,-0.3,Jefté,Jefté,3,Jefté Vital da Silva Dias,2,4.17,275,True,2,-1.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,111832,jefte,25,PAL,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,
494,4.79,-0.3,R. López,Renzo López,11,Renzo López Patrón,5,2.2,287,True,6,-0.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,111951,renzo-lopez,25,VIT,,2.0,5.0,9.0,4.0,3.0,7.0,1.0,3.0,,,1.0,,,,,,,,
495,5.65,2.9,G. Grando,Gabriel Grando,1,Gabriel Hamester Grando,1,2.9,284,True,7,1.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,112616,gabriel-grando,25,GRE,,,,,,,,,,,,,,1.0,3.0,,1.0,,,
496,10.41,2.7,K. Bruno,Kaiki Bruno,23,Kaiki Bruno da Silva,2,7.77,283,True,7,-1.27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,112709,kaiki-bruno,25,CRU,3.0,7.0,64.0,46.0,6.0,12.0,27.0,1.0,,,10.0,,,,,,,,,
497,6.16,0.0,R. Sosa,Ramón Sosa,11,Ramón Sosa Acosta,5,2.94,275,True,6,-2.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,112863,ramon-sosa,25,PAL,2.0,,,3.0,1.0,9.0,6.0,1.0,2.0,1.0,,1.0,,,,,,,,
498,5.38,5.7,A. Moreno,Aníbal Moreno,17,Aníbal Ismael Moreno,4,2.94,275,True,7,0.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,112869,anibal-moreno,25,PAL,,3.0,31.0,13.0,2.0,6.0,6.0,,,,,,,,,,,,,
499,10.07,17.2,L. Barbosa,Lucas Barbosa,22,Lucas Henrique Barbosa,5,5.27,280,True,7,1.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,112886,lucas-barbosa,25,RBB,2.0,5.0,44.0,40.0,11.0,15.0,27.0,2.0,6.0,,,2.0,,1.0,,,,,,
500,3.78,0.0,Sforza,Sforza,4,Juan Sebastián Sforza,4,0.85,286,True,6,-0.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,112906,sforza,25,JUV,,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,
501,4.94,7.0,Freytes,Freytes,19,Juan Pablo Freytes,3,2.8,266,True,7,0.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,113034,freytes,25,FLU,,3.0,12.0,10.0,3.0,9.0,9.0,,1.0,1.0,5.0,1.0,,1.0,,,,,,
502,8.59,10.0,Mancuso,Mancuso,15,Eros Nazareno Mancuso,2,4.71,356,True,3,1.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,113078,mancuso,25,FOR,2.0,3.0,21.0,14.0,4.0,6.0,14.0,,2.0,,4.0,,,,,,,,,
503,9.56,4.8,F. López,Flaco López,21,José Manuel Alberto López,5,5.65,275,True,7,0.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,113103,flaco-lopez,25,PAL,,4.0,22.0,32.0,9.0,27.0,35.0,6.0,7.0,2.0,,,,,,,,,,
504,4.45,1.0,N. Mendes,Nathan Mendes,13,Nathan Gabriel de Souza Mendes,2,2.31,280,True,7,-0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,113157,nathan-mendes,25,RBB,1.0,2.0,10.0,7.0,,1.0,15.0,,1.0,1.0,1.0,,,,,,,,,
505,3.58,0.8,Marquinhos,Marquinhos,16,Marcus Vinícius Oliveira Alencar,5,1.28,283,True,6,-0.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,113158,marquinhos,25,CRU,,1.0,7.0,4.0,2.0,7.0,8.0,,,,,,,,,,,,,
506,5.21,0.0,P. Maia,Pablo Maia,14,Pablo Gonçalves Maia Fortunato,4,2.02,276,False,2,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,113359,pablo-maia,25,SAO,,2.0,12.0,15.0,,1.0,12.0,1.0,,,,1.0,,,,,,,1.0,
507,8.71,0.0,C. Olivera,Cristian Olivera,16,Cristian Gonzalo Olivera Ibarra,5,4.8,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,113397,cristian-olivera,25,GRE,,2.0,23.0,19.0,7.0,8.0,23.0,3.0,3.0,,,,,,,,,,,
508,3.3,0.0,Diógenes,Diógenes,1,Diógenes Vinícius da Silva,1,3.9,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,113690,diogenes,25,SAN,,,,,,,,,,,,,,,3.0,,,,,
509,4.83,0.0,Gamarra,Gamarra,2,Mateo Gamarra González,3,2.35,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,114334,gamarra,25,CRU,,,4.0,1.0,,,,,,,,,,,,,,,1.0,
510,4.99,1.2,Brahimi,Brahimi,1,Billal Brahimi - Bilal,5,1.2,277,True,6,-0.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,114400,brahimi,25,SAN,,,,,1.0,,,,,,,,,,,,,,,
511,9.52,0.0,Sinisterra,Sinisterra,2,Luis Fernando Sinisterra Lucumí,5,5.5,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,114405,sinisterra,25,CRU,,,2.0,,,,,1.0,,,,,,,,,,,,
512,4.72,0.0,Cleiton,Cleiton,1,Cleiton Santana dos Santos,3,5.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,114790,cleiton,25,FLA,,,,,,,,,,,1.0,,,,,,,,,
513,11.52,1.6,V. Roque,Vitor Roque,22,Vitor Hugo Roque Ferreira,5,6.85,275,True,7,-0.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,114802,vitor-roque,25,PAL,3.0,2.0,22.0,23.0,13.0,11.0,49.0,8.0,12.0,,,,,,,,,,,
514,7.81,2.3,M. França,Matheus França,3,Matheus França de Oliveira,5,2.07,267,True,6,-0.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,115100,matheus-franca,25,VAS,,,2.0,,2.0,1.0,,,,,,,,,,,,,,
515,3.75,0.0,L. Freitas,Lucas Freitas,16,Lucas de Freitas Molarinho Chagas,3,2.24,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,115141,lucas-freitas,25,VAS,,2.0,11.0,13.0,,3.0,10.0,1.0,,1.0,2.0,,,,,,,,1.0,
516,8.06,5.1,J. Jhon,Jhon Jhon,23,Jhonatan dos Santos Rosa,4,4.86,280,True,3,-0.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,115248,jhon-jhon,25,RBB,4.0,6.0,17.0,22.0,8.0,9.0,39.0,5.0,2.0,,,1.0,,,,,,,,
517,5.5,5.0,M. Victor,Marcos Victor,5,Marcos Victor Ferreira da Silva,3,3.76,354,True,6,0.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,115537,marcos-victor,25,CEA,,,5.0,3.0,,1.0,3.0,,1.0,,2.0,,,,,,,,,
518,1.58,0.0,Rodriguinho,Rodriguinho,4,Rodrigo Henrique Santos de Souza,4,-0.65,354,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,115563,rodriguinho,25,CEA,,,,3.0,,1.0,1.0,,,,,,,1.0,,,,,,
519,3.01,0.0,E. Galego,Emerson Galego,2,Emerson Mendes de Carvalho,5,1.25,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,115586,emerson-galego,25,JUV,,,1.0,,,,2.0,,,,,,,,,,,,,
520,3.48,0.0,M. Paulo,Marcos Paulo,10,Marcos Paulo Lima Batista Silva,2,2.08,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,115594,marcos-paulo,25,JUV,,4.0,13.0,13.0,2.0,1.0,4.0,,,,1.0,,,,,,,,1.0,
521,2.55,0.0,G. Delfim,Gabriel Delfim,1,Gabriel Delfim Ferreira,1,1.9,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,115674,gabriel-delfim,25,CAM,,,,,,,,,,,,,,,3.0,,2.0,,,
522,4.25,0.0,E. Araújo,Evertton Araújo,11,Everton Gustavo Fernandes Araújo,4,2.65,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,115914,evertton-araujo,25,FLA,,1.0,11.0,13.0,4.0,1.0,8.0,1.0,,,,,,,,,,,,
523,3.88,0.0,V. Hugo,Victor Hugo,3,Victor Hugo Gomes Silva,4,1.47,277,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,116034,victor-hugo,25,SAN,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
524,9.36,2.2,Cuiabano,Cuiabano,16,Luís Eduardo Soares da Silva,2,5.87,263,True,2,-0.74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,116065,cuiabano,25,BOT,1.0,2.0,14.0,13.0,3.0,6.0,13.0,2.0,1.0,,8.0,1.0,,,,,,,,
525,1.0,0.0,T. Beltrame,Thiago Beltrame,0,Thiago Beltrame Stallbaum,1,0.0,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,116067,thiago-beltrame,25,GRE,,,,,,,,,,,,,,,,,,,,
526,5.8,0.2,Hércules,Hércules,19,Hércules Pereira do Nascimento,4,3.07,266,True,7,-1.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,116447,hercules,25,FLU,,1.0,18.0,22.0,3.0,6.0,7.0,3.0,,,,1.0,,,,,,,,
527,7.87,0.0,Jamerson,Jamerson,12,Jamerson Santos de Jesus,2,5.15,287,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,116461,jamerson,25,VIT,2.0,,20.0,8.0,5.0,6.0,7.0,,1.0,,2.0,,,,,,,,,
528,4.85,5.5,L. Gazal,Lucas Gazal,1,Lucas Xavier Gazal,3,5.5,356,True,6,1.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,116589,lucas-gazal,25,FOR,,,,,,,1.0,,,,1.0,,,,,,,,,
529,7.65,1.0,A. Gómez,Andrés Gómez,4,Carlos Andrés Gómez Hinestroza,5,3.05,267,True,6,-0.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,116706,andres-gomez,25,VAS,2.0,1.0,1.0,7.0,,3.0,3.0,,1.0,,,,,,,,,,,
530,5.95,0.0,G. Knesowitsch,Gabriel Knesowitsch,4,Gabriel Knesowitsch,3,4.72,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,117061,gabriel-knesowitsch,25,MIR,,,3.0,1.0,2.0,1.0,3.0,,,,2.0,,,,,,,,,
531,2.7,3.5,T. Borbas,Thiago Borbas,12,Thiago Nicolás Borbas Silva,5,1.74,280,True,2,-0.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,117314,thiago-borbas,25,RBB,1.0,3.0,4.0,6.0,1.0,3.0,6.0,1.0,,,,,,,,,,,,
532,8.06,9.7,R. Renan,Robert Renan,3,Robert Renan Alves Barbosa,3,3.9,267,True,7,1.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,117330,robert-renan,25,VAS,,,4.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,
533,1.82,0.0,Cipriano,Cipriano,2,João Luiz da Silva Cipriano,3,-2.3,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,117336,cipriano,25,JUV,,1.0,,2.0,,,,,,,,,,1.0,,,,,,
534,3.0,0.0,R. Marques,Renato Marques,0,Renato Marques de Oliveira Júnior,5,0.0,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,117403,renato-marques,25,MIR,,,,,,,,,,,,,,,,,,,,
535,1.0,0.0,Otávio,Otávio,0,Otávio Eleodoro Rezende Costa,1,0.0,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,117404,otavio,25,CRU,,,,,,,,,,,,,,,,,,,,
536,13.07,0.0,Garro,Garro,11,Rodrigo Garro,4,3.85,264,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,117632,garro,25,COR,1.0,3.0,7.0,13.0,6.0,5.0,33.0,,,,,2.0,,,,,,,,
537,3.03,0.0,Young,Young,2,Young Navarro Moraes,1,2.4,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,117818,young,25,SAO,,,,,,,,,,,,,,,6.0,,3.0,,,
538,7.94,5.2,B. Bidon,Breno Bidon,22,Breno de Souza Bidon,4,4.03,264,True,7,-0.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,117910,breno-bidon,25,COR,1.0,6.0,35.0,45.0,4.0,8.0,55.0,1.0,1.0,1.0,,1.0,,,,,,,,
