,atletas.atleta_id,atletas.posicao_id,atletas.slug,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.media_num,atletas.variacao_num,atletas.apelido,atletas.status_id,atletas.jogos_num,atletas.clube_id,atletas.rodada_id,atletas.nome,FS,DE,GS,SG,A,CA,DS,FC,FD,FF,FT,G,I,PS,V,CV,DP,PP,PC,GC
473,110510,2,aguirre,INT,0.0,8.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Aguirre,4.83,0.0,Aguirre,5,25,285,32,Braian Aguirre Nahuel,3.0,,,6.0,,4.0,55.0,35.0,2.0,5.0,2.0,1.0,3.0,1.0,,,,,,
474,110542,4,yeison-guzman,FOR,0.0,4.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Y. Guzmán,1.47,0.0,Yeison Guzmán,6,4,356,32,Yeison Estiven Guzmán Gómez,4.0,,,,,,3.0,2.0,,,,,,,,,,,,
475,110715,2,andres-hurtado,RBB,0.0,6.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,A. Hurtado,3.8,0.0,Andrés Hurtado,2,23,280,32,José Andrés Hurtado Cheme,8.0,,,7.0,,2.0,32.0,25.0,1.0,5.0,,1.0,,,,1.0,,,,
476,110750,3,gustavo-marques,RBB,-1.0,3.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,G. Marques,1.3,-0.47,Gustavo Marques,7,8,280,32,Gustavo Marques Alves dos Santos,8.0,,,,,1.0,4.0,4.0,1.0,3.0,,,,,,,,,1.0,
477,110759,5,john-kennedy,FLU,0.7,6.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,J. Kennedy,2.8,-0.41,John Kennedy,7,11,266,32,John Kennedy Batista de Souza,10.0,,,,1.0,1.0,3.0,6.0,5.0,3.0,1.0,1.0,4.0,,,,,,,
478,110760,5,biel,CAM,8.5,7.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Biel,2.73,1.28,Biel,6,13,282,32,Gabriel Teixeira Aragão,10.0,,,,1.0,1.0,7.0,4.0,3.0,7.0,,1.0,,,,,,,,
479,110909,2,guilherme-lopes,RBB,0.0,6.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,G. Lopes,3.82,0.0,Guilherme Lopes,6,9,280,32,Guilherme Lopes de Almeida,3.0,,,2.0,1.0,2.0,10.0,6.0,,2.0,,1.0,,,,,,,,1.0
480,111156,4,rodrigo-santos,FOR,0.0,2.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,R. Santos,1.56,0.0,Rodrigo Santos,6,7,356,32,Rodrigo Oliveira dos Santos,3.0,,,,,1.0,7.0,7.0,1.0,1.0,,,,,,,,,,
481,111246,3,alix-vinicius,RBB,4.5,2.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,A. Vinicius,0.75,0.84,Alix Vinicius,7,6,280,32,Alix Vinicius de Souza Sampaio,3.0,,,,,2.0,2.0,6.0,1.0,2.0,,,,1.0,,,,,,
482,111309,3,gustavo-martins,GRE,0.0,8.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,G. Martins,4.37,0.0,Gustavo Martins,6,12,284,32,Gustavo Martins de Souza Santos,1.0,,,3.0,,2.0,18.0,15.0,5.0,3.0,,1.0,1.0,,,,,,,
483,111407,4,luis-mandaca,JUV,0.0,6.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,L. Mandaca,4.32,0.0,Luis Mandaca,6,24,286,32,Luis Gustavo da Silva Machado Duarte,38.0,,,,,2.0,41.0,40.0,8.0,15.0,1.0,2.0,2.0,,,1.0,,,,
484,111465,3,renzo,SPT,0.0,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Renzo,0.0,0.0,Renzo,6,0,292,32,Renzo Azevedo Pimentel de Moura,,,,,,,,,,,,,,,,,,,,
485,111466,3,victor-gabriel,INT,0.0,8.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,V. Gabriel,4.66,0.0,Victor Gabriel,6,13,285,32,Victor Gabriel da Conceição Ribeiro,4.0,,,3.0,,1.0,21.0,19.0,1.0,2.0,,2.0,,,,,,,,
486,111582,1,gabriel-atila,CAM,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,G. Átila,0.0,0.0,Gabriel Átila,6,0,282,32,Gabriel Átila Cardoso da Silva,,,,,,,,,,,,,,,,,,,,
487,111594,3,micael,PAL,0.0,5.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Micael,3.57,0.0,Micael,6,12,275,32,Micael dos Santos Silva,2.0,,,4.0,1.0,3.0,14.0,18.0,1.0,,1.0,,,,,,,,,
488,111682,4,adson,VAS,0.0,3.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Adson,0.85,0.0,Adson,5,9,267,32,Adson Ferreira Soares,2.0,,,,,,3.0,1.0,2.0,,,,,,,,,,,
489,111683,1,anthoni,INT,0.0,3.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Anthoni,1.7,0.0,Anthoni,6,17,285,32,Anthoni Spier Souza,2.0,30.0,26.0,3.0,,,,,,,,,,,,,,,,
490,111690,1,matheus-cunha,FLA,0.0,5.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,M. Cunha,0.0,0.0,Matheus Cunha,6,0,262,32,Matheus Cunha Queiroz,,,,,,,,,,,,,,,,,,,,
491,111757,4,ryan-guilherme,CRU,0.0,4.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,R. Guilherme,4.5,0.0,Ryan Guilherme,6,1,283,32,Ryan Guilherme da Silva Pae,,,,,,,3.0,,,,,,,,,,,,,
492,111760,4,fabinho,RBB,3.9,3.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Fabinho,1.67,0.57,Fabinho,7,25,280,32,Fábio Silva de Freitas,15.0,,,,1.0,3.0,22.0,24.0,2.0,5.0,,,,,,,,,,
493,111829,5,kayky,BAH,0.0,3.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Kayky,2.09,0.0,Kayky,6,24,265,32,Kayky da Silva Chagas,9.0,,,,2.0,2.0,15.0,8.0,5.0,2.0,,1.0,1.0,2.0,,,,,,
494,111831,5,matheus-martins,BOT,0.0,5.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,M. Martins,2.59,0.0,Matheus Martins,5,13,263,32,Matheus Martins Silva dos Santos,15.0,,,,,2.0,7.0,8.0,8.0,3.0,,1.0,,,,,,,,
495,111832,2,jefte,PAL,0.0,7.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Jefté,4.0,0.0,Jefté,6,6,275,32,Jefté Vital da Silva Dias,1.0,,,3.0,1.0,,3.0,6.0,,1.0,,,,,,,,,,
496,111951,5,renzo-lopez,VIT,-0.1,4.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,R. López,1.74,-0.05,Renzo López,7,17,287,32,Renzo López Patrón,12.0,,,,,4.0,7.0,17.0,4.0,7.0,1.0,1.0,3.0,1.0,,,,,,
497,112616,1,gabriel-grando,GRE,0.0,7.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,G. Grando,5.62,0.0,Gabriel Grando,6,5,284,32,Gabriel Hamester Grando,3.0,22.0,7.0,1.0,,,,,,,,,,,,1.0,,,,
498,112709,2,kaiki-bruno,CRU,6.1,10.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,K. Bruno,7.45,-0.07,Kaiki Bruno,7,29,283,32,Kaiki Bruno da Silva,30.0,,,13.0,4.0,10.0,77.0,57.0,7.0,14.0,,1.0,,,,,,,,
499,112863,5,ramon-sosa,PAL,0.7,5.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,R. Sosa,2.55,-0.09,Ramón Sosa,6,18,275,32,Ramón Sosa Acosta,10.0,,,,2.0,,1.0,7.0,3.0,10.0,1.0,2.0,3.0,1.0,,,,,,
500,112869,4,anibal-moreno,PAL,0.0,4.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,A. Moreno,2.87,0.0,Aníbal Moreno,7,22,275,32,Aníbal Ismael Moreno,10.0,,,,1.0,6.0,36.0,16.0,4.0,6.0,,,,,,,,,,
501,112886,5,lucas-barbosa,RBB,1.8,8.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,L. Barbosa,4.89,-0.28,Lucas Barbosa,7,28,280,32,Lucas Henrique Barbosa,31.0,,,,3.0,7.0,57.0,55.0,11.0,16.0,2.0,2.0,7.0,,,1.0,,,,
502,112906,4,sforza,JUV,2.0,3.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Sforza,1.12,0.29,Sforza,6,7,286,32,Juan Sebastián Sforza,2.0,,,,,,5.0,5.0,,1.0,,,,,,,,,,
503,113034,3,freytes,FLU,7.2,5.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Freytes,2.97,0.94,Freytes,7,25,266,32,Juan Pablo Freytes,14.0,,,8.0,,5.0,16.0,18.0,4.0,10.0,1.0,,1.0,1.0,,1.0,,,,
504,113078,2,mancuso,FOR,0.4,7.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Mancuso,4.78,-0.39,Mancuso,7,21,356,32,Eros Nazareno Mancuso,19.0,,,5.0,2.0,5.0,31.0,21.0,6.0,7.0,,1.0,2.0,,,,,,,
505,113103,5,flaco-lopez,PAL,10.5,11.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,F. López,6.83,1.17,Flaco López,7,27,275,32,José Manuel Alberto López,46.0,,,,2.0,5.0,27.0,42.0,18.0,32.0,,10.0,7.0,2.0,,,,,,
506,113157,2,nathan-mendes,RBB,0.0,4.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,N. Mendes,2.23,0.0,Nathan Mendes,6,16,280,32,Nathan Gabriel de Souza Mendes,16.0,,,2.0,1.0,3.0,11.0,8.0,,1.0,,,1.0,1.0,,,,,,
507,113158,5,marquinhos,CRU,0.0,3.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Marquinhos,1.25,0.0,Marquinhos,5,17,283,32,Marcus Vinícius Oliveira Alencar,8.0,,,,,1.0,7.0,4.0,2.0,8.0,,,,,,,,,,
508,113359,4,pablo-maia,SAO,2.0,4.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,P. Maia,2.03,0.04,Pablo Maia,7,20,276,32,Pablo Gonçalves Maia Fortunato,20.0,,,,,3.0,19.0,24.0,,4.0,1.0,1.0,,,,,,,2.0,
509,113397,5,cristian-olivera,GRE,1.0,8.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,C. Olivera,4.15,-0.11,Cristian Olivera,6,20,284,32,Cristian Gonzalo Olivera Ibarra,27.0,,,,,2.0,24.0,19.0,8.0,10.0,,3.0,3.0,,,,,,,
510,113690,1,diogenes,SAN,0.0,3.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,Diógenes,3.9,0.0,Diógenes,6,1,277,32,Diógenes Vinícius da Silva,,3.0,,,,,,,,,,,,,,,,,,
511,114334,3,gamarra,CRU,0.0,4.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Gamarra,2.35,0.0,Gamarra,6,2,283,32,Mateo Gamarra González,,,,,,,4.0,1.0,,,,,,,,,,,1.0,
512,114400,5,brahimi,SAN,0.0,4.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,Brahimi,1.2,0.0,Brahimi,6,1,277,32,Billal Brahimi - Bilal,,,,,,,,,1.0,,,,,,,,,,,
513,114405,5,sinisterra,CRU,0.0,6.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Sinisterra,3.02,-0.79,Sinisterra,6,6,283,32,Luis Fernando Sinisterra Lucumí,1.0,,,,,,5.0,1.0,2.0,,,1.0,,,,,,,,
514,114790,3,cleiton,FLA,0.0,5.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Cleiton,5.85,0.0,Cleiton,6,2,262,32,Cleiton Santana dos Santos,2.0,,,1.0,,,4.0,1.0,,,,,,,,,,,,
515,114802,5,vitor-roque,PAL,20.2,14.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,V. Roque,8.19,2.91,Vitor Roque,7,29,275,32,Vitor Hugo Roque Ferreira,70.0,,,,3.0,3.0,27.0,29.0,19.0,18.0,1.0,15.0,15.0,,,,,,,
516,115100,5,matheus-franca,VAS,2.5,5.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,M. França,1.34,0.23,Matheus França,6,9,267,32,Matheus França de Oliveira,3.0,,,,,1.0,6.0,5.0,2.0,2.0,,,,,,,,,,
517,115141,3,lucas-freitas,VAS,0.0,3.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,L. Freitas,2.24,0.0,Lucas Freitas,6,16,267,32,Lucas de Freitas Molarinho Chagas,10.0,,,2.0,,2.0,11.0,13.0,,3.0,,1.0,,1.0,,,,,1.0,
518,115248,4,jhon-jhon,RBB,7.3,8.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,J. Jhon,5.24,0.65,Jhon Jhon,7,28,280,32,Jhonatan dos Santos Rosa,51.0,,,,5.0,9.0,22.0,33.0,11.0,13.0,1.0,7.0,2.0,,,,,,,
519,115537,3,marcos-victor,CEA,7.7,6.74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,M. Victor,4.75,0.34,Marcos Victor,7,9,354,32,Marcos Victor Ferreira da Silva,4.0,,,4.0,1.0,,11.0,5.0,,1.0,,,1.0,,,,,,,
520,115563,4,rodriguinho,CEA,0.0,1.42,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Rodriguinho,-0.64,0.0,Rodriguinho,6,5,354,32,Rodrigo Henrique Santos de Souza,1.0,,,,,,,5.0,,1.0,,,,,,1.0,,,,
521,115586,5,emerson-galego,JUV,0.0,3.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,E. Galego,1.25,0.0,Emerson Galego,6,2,286,32,Emerson Mendes de Carvalho,2.0,,,,,,1.0,,,,,,,,,,,,,
522,115594,2,marcos-paulo,JUV,5.0,3.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,M. Paulo,1.93,1.34,Marcos Paulo,2,14,286,32,Marcos Paulo Lima Batista Silva,4.0,,,3.0,,5.0,14.0,20.0,2.0,2.0,,,,,,1.0,,,1.0,
523,115674,1,gabriel-delfim,CAM,0.0,2.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,G. Delfim,1.9,0.0,Gabriel Delfim,6,1,282,32,Gabriel Delfim Ferreira,,3.0,2.0,,,,,,,,,,,,,,,,,
524,115914,4,evertton-araujo,FLA,0.0,3.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,E. Araújo,2.24,0.0,Evertton Araújo,6,13,262,32,Everton Gustavo Fernandes Araújo,8.0,,,,,2.0,14.0,15.0,4.0,1.0,,1.0,,,,1.0,,,,
525,116034,4,victor-hugo,SAN,4.3,3.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,V. Hugo,1.74,0.43,Victor Hugo,6,8,277,32,Victor Hugo Gomes Silva,2.0,,,,,,5.0,2.0,3.0,3.0,,,,,,,,,,
526,116065,2,cuiabano,BOT,5.5,9.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Cuiabano,5.64,-0.03,Cuiabano,6,22,263,32,Luís Eduardo Soares da Silva,14.0,,,11.0,2.0,4.0,21.0,21.0,4.0,9.0,1.0,2.0,1.0,,,,,,,
527,116067,1,thiago-beltrame,GRE,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,T. Beltrame,0.0,0.0,Thiago Beltrame,6,0,284,32,Thiago Beltrame Stallbaum,,,,,,,,,,,,,,,,,,,,
528,116447,4,hercules,FLU,1.7,5.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Hércules,3.05,0.28,Hércules,7,26,266,32,Hércules Pereira do Nascimento,12.0,,,,,1.0,29.0,31.0,4.0,10.0,1.0,3.0,,,,,,,,
529,116461,2,jamerson,VIT,0.0,7.87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Jamerson,5.15,0.0,Jamerson,5,12,287,32,Jamerson Santos de Jesus,7.0,,,2.0,2.0,,20.0,8.0,5.0,6.0,,,1.0,,,,,,,
530,116589,3,lucas-gazal,FOR,0.0,4.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,L. Gazal,3.37,0.0,Lucas Gazal,6,3,356,32,Lucas Xavier Gazal,1.0,,,1.0,,2.0,3.0,5.0,1.0,3.0,,,,,,,,,,
531,116706,5,andres-gomez,VAS,3.5,7.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,A. Gómez,3.95,-0.3,Andrés Gómez,7,11,267,32,Carlos Andrés Gómez Hinestroza,9.0,,,,4.0,1.0,7.0,13.0,8.0,5.0,,,2.0,,,,,,,
532,117061,3,gabriel-knesowitsch,MIR,0.0,5.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,G. Knesowitsch,4.72,0.0,Gabriel Knesowitsch,6,4,2305,32,Gabriel Knesowitsch,3.0,,,2.0,,,3.0,1.0,2.0,1.0,,,,,,,,,,
533,117314,5,thiago-borbas,RBB,0.0,2.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,T. Borbas,1.73,0.0,Thiago Borbas,6,16,280,32,Thiago Nicolás Borbas Silva,7.0,,,,1.0,4.0,8.0,15.0,3.0,5.0,,1.0,,,,,,,,
534,117330,3,robert-renan,VAS,0.2,6.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,R. Renan,3.73,-0.87,Robert Renan,7,10,267,32,Robert Renan Alves Barbosa,3.0,,,4.0,,1.0,11.0,11.0,1.0,3.0,,,,,,,,,,
535,117336,3,cipriano,JUV,0.0,1.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Cipriano,-2.3,0.0,Cipriano,6,2,286,32,João Luiz da Silva Cipriano,,,,,,1.0,,2.0,,,,,,,,1.0,,,,
536,117403,5,renato-marques,MIR,0.0,3.42,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,R. Marques,1.77,0.0,Renato Marques,6,3,2305,32,Renato Marques de Oliveira Júnior,2.0,,,,,,1.0,,1.0,2.0,,,,,,,,,,
537,117404,1,otavio,CRU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Otávio,0.0,0.0,Otávio,6,0,283,32,Otávio Eleodoro Rezende Costa,,,,,,,,,,,,,,,,,,,,
538,117632,4,garro,COR,3.7,12.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Garro,3.56,-0.33,Garro,2,16,264,32,Rodrigo Garro,46.0,,,,3.0,5.0,7.0,19.0,7.0,6.0,2.0,,1.0,,,,,,,
539,117818,1,young,SAO,0.0,3.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Young,2.4,0.0,Young,6,2,276,32,Young Navarro Moraes,,6.0,3.0,,,,,,,,,,,,,,,,,
540,117910,4,breno-bidon,COR,3.2,7.42,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,B. Bidon,3.6,0.9,Breno Bidon,7,28,264,32,Breno de Souza Bidon,73.0,,,,1.0,7.0,41.0,61.0,4.0,9.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,
541,117930,5,lavega,FLU,0.0,3.98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Lavega,1.55,0.0,Lavega,6,2,266,32,Joaquín Lavega Colzada,4.0,,,,,,,,1.0,,,,1.0,,,,,,,
542,118090,3,iago,FLA,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Iago,0.0,0.0,Iago,6,0,262,32,Iago Teodoro da Silva Nogueira,,,,,,,,,,,,,,,,,,,,
543,118563,4,rodriguinho,SAO,0.0,3.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Rodriguinho,2.16,0.0,Rodriguinho,6,18,276,32,Rodrigo Huendra Almeida Mendonça,4.0,,,,1.0,5.0,15.0,16.0,5.0,13.0,1.0,,3.0,,,,,,,
544,118701,2,kevyson,SPT,0.0,2.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Kevyson,1.12,0.0,Kevyson,6,8,292,32,Kevyson Costa e Silva,2.0,,,1.0,,2.0,4.0,6.0,,1.0,,,,,,,,,,
545,118752,4,mateus-carvalho,VAS,0.0,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,M. Carvalho,0.8,0.0,Mateus Carvalho,6,16,267,32,Mateus Carvalho dos Santos,5.0,,,,,1.0,9.0,16.0,,3.0,,,,,,,,,,
546,118774,4,alexsander,CAM,8.7,8.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Alexsander,4.6,0.78,Alexsander,2,8,282,32,Alexsander Cristhian Gomes da Costa - Christian,12.0,,,,,3.0,23.0,13.0,2.0,1.0,,,,,,,,,,
547,118775,5,lautaro-diaz,SAN,0.0,4.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,L. Díaz,2.9,-0.15,Lautaro Díaz,7,16,277,32,Lautaro Ariel Díaz,7.0,,,,1.0,2.0,10.0,15.0,3.0,9.0,1.0,2.0,4.0,,,,,,,
548,121668,4,bruninho,FOR,0.0,5.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Bruninho,9.3,0.0,Bruninho,6,1,356,32,Bruno César Pereira Silva,2.0,,,,,,5.0,,,1.0,,,,,,,,,,
549,121766,2,paulo-ricardo,VAS,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,P. Ricardo,0.0,0.0,Paulo Ricardo,5,0,267,32,Paulo Ricardo de Souza Babilônia,,,,,,,,,,,,,,,,,,,,
