"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","CA","FC","FD","FS","PE","RB","SG","FF","I","A","DD","GS","G","PP","FT","CV","DP","GC"
"607","Bruno Fabiano Alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2016/04/29/49e9429e3f444ef44bc9a03295902d5f_FORMATO.png",73620,2,316,"zag","Provável",-0.3,10.65,-0.23,3.75,2,NA,2,NA,1,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","Luiz Eduardo Figueiredo ","Dudu","https://s.glbimg.com/es/sde/f/2016/05/09/74d25179696ad73f1a2e5fa3b11a7392_FORMATO.jpeg",73511,2,294,"mei","Contundido",0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","Gabriel Santana Pinto","Gabriel","https://s.glbimg.com/es/sde/f/2016/04/20/43f762e9398936d399d42746fc9cfdd4_FORMATO.png",73515,2,262,"mei","Nulo",5.3,5.53,1.53,5.3,1,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","Lucas David Pratto","Lucas Pratto","https://s.glbimg.com/es/sde/f/2016/04/26/56245b924208def6d8688f6d5c9181be_FORMATO.png",73649,2,282,"ata","Contundido",0,28,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","Claudinei Junio De Souza","Claudinei","https://s.glbimg.com/es/sde/f/2016/05/09/5009508d2616d24ba400e2e4ddd8cc43_FORMATO.png",73863,2,327,"mei","Provável",-0.3,8.12,-0.12,2.95,2,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","Rodinei Marcelo de Almeida","Rodinei","https://s.glbimg.com/es/sde/f/2016/04/20/5aa14228427583453758e5c79b1bc40d_FORMATO.png",73992,2,262,"lat","Provável",5.3,14.03,3,7.65,2,NA,NA,NA,5,7,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","Rildo de Andrade Felicissimo","Rildo","https://s.glbimg.com/es/sde/f/2016/04/28/955d786aa05db6ee13365e3b0b54e2ed_FORMATO.png",73635,2,264,"ata","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","Roberto Junior Fernández Torres","Gatito Fernández","https://s.glbimg.com/es/sde/f/2016/04/29/9fb2711aff734db5e097a8c785f181cf_FORMATO.png",74061,2,316,"gol","Provável",1.7,5.41,-0.59,1.7,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
"615","Héctor Canteros","Canteros","https://s.glbimg.com/es/sde/f/2016/04/20/99c13653a46dab64b8cde0f0192fdc61_FORMATO.png",73918,2,262,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","Rodrigo Caio Roquette Russo","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,2,276,"zag","Nulo",0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","Claudio Winck Neto","Claudio Winck","https://s.glbimg.com/es/sde/f/2016/05/09/44f7ab6c76f4634e4e996560532dad16_FORMATO.png",74074,2,315,"lat","Nulo",0,5.07,0,3.9,1,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","Francinilson Santos Meireles","Maranhão","https://s.glbimg.com/es/sde/f/2016/04/27/a4296e7f5b0a008bc86a8cab8b05374f_FORMATO.png",73513,2,315,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","Alison Lopes Ferreira","Alison","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png",73974,2,277,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","Hernani Azevedo Junior","Hernani ","https://s.glbimg.com/es/sde/f/2016/04/26/78e49316a8b765001fd3cbed43fb8b5a_FORMATO.png",74078,2,293,"mei","Provável",-1.5,0.77,-0.99,-1.05,2,1,4,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","Samuel Rosa Gonçalves ","Samuel ","https://s.glbimg.com/es/sde/f/2015/10/27/ab9d78cfac69f34326b47a893df728b7_FORMATO.png",73806,2,266,"ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","José Rogério de Oliveira","Rogério","https://s.glbimg.com/es/sde/f/2016/05/01/f82190cdaebeaf5c0ce730069b6a9a03_FORMATO.png",73540,2,276,"ata","Nulo",1.4,6.88,-1.21,0.7,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","Leandro da Silva","Leandro Silva","https://s.glbimg.com/es/sde/f/2016/04/29/30350579107b2bf5c3e11cbaaa65ec0f_FORMATO.png",77529,2,316,"lat","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","Marcos Vinícius de Jesus Araújo","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2016/04/29/ab99a143750d322ad2aad71c76d7031c_FORMATO.png",73721,2,283,"mei","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","Rafael Berger","Alemão","https://s.glbimg.com/es/sde/f/2016/05/01/18765d7c11324bf00d94b50056decf08_FORMATO.png",74014,2,344,"zag","Nulo",0,2.72,0,-0.3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","Christian Alberto Vilches González","Vilches","https://s.glbimg.com/es/sde/f/2016/05/13/3b9888d775525ffc6187aa8a91ea6f91_FORMATO.png",77773,2,293,"zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","João Felipe Schimdt Urbano","João Schmidt ","https://s.glbimg.com/es/sde/f/2016/05/01/5214f931543621b3d23666a103f23d6e_FORMATO.png",77777,2,276,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","Luiz Antonio de Souza Soares","Luiz Antonio ","https://s.glbimg.com/es/sde/f/2016/05/01/cc80f0ff335279c7404010486b0f3f24_FORMATO.png",74060,2,292,"mei","Nulo",-0.6,7.43,-2.57,-0.6,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","Eugenio Esteban Mena Reveco","Mena","https://s.glbimg.com/es/sde/f/2016/05/01/b6636f216cfaa7ececec16111456dc19_FORMATO.png",77967,2,276,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","César Eduardo González Amaiz","César González","https://s.glbimg.com/es/sde/f/2016/05/11/f0e9f024533b110586909cdd36af69b9_FORMATO.jpeg",74210,2,294,"mei","Provável",-3.1,0.92,-2.09,-1.5,2,NA,3,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","José Paolo Guerrero Gonzales","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2016/04/20/b32111b86cb0b507eb672fbe6392e61a_FORMATO.png",75295,2,262,"ata","Nulo",-3.4,6.74,-5.69,-3.75,2,2,9,NA,3,7,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","César Bernardo Dutra","César","https://s.glbimg.com/es/sde/f/2016/05/01/a93f99205ac1160291913798df1695dc_FORMATO.png",78086,2,303,"gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","William de Oliveira Pottker","William Pottker","https://s.glbimg.com/es/sde/f/2016/05/13/45ed1947d0e44d76cde3b946944f1797_FORMATO.png",77809,2,303,"ata","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","Wallace Oliveira dos Santos","Wallace Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/0a4ef48eb54897fc19994043260ef55f_FORMATO.png",74075,2,284,"lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","Vagner Antônio Brandalise","Vagner","https://s.glbimg.com/es/sde/f/2016/05/01/070befdf695ba9061ea52576d98e9ec2_FORMATO.png",78151,2,275,"gol","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","Leandro Cordeiro de Lima Silva","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/01/d96d5abb87f737dbad1aa76ded5f4549_FORMATO.png",78235,2,277,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","Walisson Moreira Farias Maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2016/04/28/918d1d4bb2f6863c25280a205740a148_FORMATO.png",73991,2,294,"zag","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","Gustavo Henrique Vernes","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2016/05/01/b89def887a8c88677a346b6ef350770e_FORMATO.png",78248,2,277,"zag","Provável",2.2,4.28,-0.28,0.7,2,2,3,NA,NA,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","Willian Souza Arão da Silva","Willian Arão","https://s.glbimg.com/es/sde/f/2016/04/20/03bb5324d5512b7697e1020d78d05d2f_FORMATO.png",78478,2,262,"mei","Provável",-0.2,14.01,-0.7,4.4,2,NA,1,NA,NA,5,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"640","Everaldo Stum","Everaldo",NA,78117,2,344,"ata","Nulo",-0.5,2.85,-1.15,-0.5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","Yago Fernando da Silva","Yago","https://s.glbimg.com/es/sde/f/2016/04/28/53f6ff2a12e40b6f8dd49aef0978f58e_FORMATO.png",77500,2,264,"zag","Suspenso",0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","Fábio Braga","Fábio Braga","https://s.glbimg.com/es/sde/f/2016/05/09/5eddcad1eddd78c80b25f9598bec3509_FORMATO.jpeg",78464,2,294,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","José Élber Pimentel da Silva","Élber","https://s.glbimg.com/es/sde/f/2016/04/29/26c6c8beefa35a5684da137e0e90f6dc_FORMATO.png",74140,2,283,"mei","Provável",13.2,15.41,6.29,10.3,2,NA,NA,1,6,10,6,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"644","Edgardo Bauza","Edgardo Bauza","https://s.glbimg.com/es/sde/f/2016/05/01/f7cbafa3bccb36c5e875f5cb0480305b_FORMATO.png",78361,2,276,"tec","Provável",2.07,11.93,-0.4,3.42,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/77d478fc6384356d3c3869a3d5688c99_FORMATO.png",78605,2,275,"mei","Contundido",0,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","Gabriel Bordinhão Gasparotto","Gabriel Gasparotto","https://s.glbimg.com/es/sde/f/2015/10/27/75e3bd8b3cd8668e829255e33d2d2d44_FORMATO.png",78839,2,277,"gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2016/04/01/1485ccf7bc8648ce9459935173d1d942_FORMATO.png",78584,2,284,"gol","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2016/04/30/77a813684c8bec870853e82a9e5d8c78_FORMATO.png",78715,2,284,"mei","Nulo",0,9.49,0,7.9,1,NA,2,NA,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","Douglas Ricardo Grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2016/05/01/85751bb6bf154f66767689168ed965aa_FORMATO.png",78407,2,303,"zag","Provável",-1.1,8.44,-1.41,1.65,2,1,3,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","Renê Rodrigues Martins","Renê","https://s.glbimg.com/es/sde/f/2016/05/01/1eac9f5c4053080a4a2e6359bd545014_FORMATO.png",78445,2,292,"lat","Provável",-4.1,11.9,-3.32,1.3,2,NA,2,NA,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","Matheus Hanauer Bertotto","Matheus Bertotto","https://s.glbimg.com/es/sde/f/2016/04/30/a19301e531936888800e683671a9d6b7_FORMATO.png",78530,2,285,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","Sérgio Manoel Barbosa Santos","Sérgio Manoel","https://s.glbimg.com/es/sde/f/2015/05/05/00606c73204e895b38534f4f3ec6bd30_FORMATO.jpeg",78500,2,315,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","Matheus Caldeira Vidotto de Oliveira","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2016/04/28/5ba6bd006602bef7f0c43836645b49c3_FORMATO.png",80286,2,264,"gol","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2016/05/25/5b9b24c19e03fc40d70c6a4523ef44ae_FORMATO.png",78632,2,283,"lat","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","Eduardo Henrique da Silva","Eduardo","https://s.glbimg.com/es/sde/f/2016/05/09/87e35bd6199717635fc3e63b529f9977_FORMATO.png",78994,2,282,"mei","Provável",1.9,7.26,0.86,3.3,2,1,3,1,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Alan Cassio da Cruz","Alan Mineiro","https://s.glbimg.com/es/sde/f/2016/05/25/817bcc737122260ee5e51ef26227036d_FORMATO.jpeg",78765,2,327,"mei","Nulo",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2016/05/01/9fcbafd898a27f7ee27ac9c658b79f4e_FORMATO.png",78850,2,303,"lat","Provável",4.6,14.75,2.32,7.25,2,NA,2,NA,3,6,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"658","Miller Alejandro Bolaños Reasco","Miller Bolaños","https://s.glbimg.com/es/sde/f/2016/05/10/e06dcc7c5fd2af9342d95cf318b5f431_FORMATO.png",78371,2,284,"ata","Nulo",-1.4,7.27,-4.05,-2,2,NA,5,2,2,5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","Elisson Aparecido Rosa","Elisson","https://s.glbimg.com/es/sde/f/2016/05/25/3554792f7d6370422f0d6500155cbe09_FORMATO.jpeg",79048,2,294,"gol","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2016/05/01/a0829f0801ed8f6ec3f080d37c905d4f_FORMATO.png",78855,2,275,"mei","Dúvida",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Moisés Ribeiro Santos","Moisés","https://s.glbimg.com/es/sde/f/2016/04/27/23000de814513259c7b14080e5957a10_FORMATO.png",78991,2,315,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Raphael David Thomaz","Raphinha","https://s.glbimg.com/es/sde/f/2016/04/27/79d36e8cfa9adf337480261193e825f0_FORMATO.jpeg",78868,2,285,"lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","Marcelo Augusto Mathias da Silva","Marcelo","https://s.glbimg.com/es/sde/f/2016/04/27/2ff3f8fd47b927f6e7aaefc9020fd98c_FORMATO.png",78895,2,315,"zag","Nulo",4,7.48,1.97,4.25,2,NA,1,NA,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Rodrigo Dourado Cunha","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2016/04/30/125a07d72be4705ac75309652609a92e_FORMATO.png",78865,2,285,"mei","Contundido",0,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Luiz Eduardo dos Santos Gonzaga","Dudu","https://s.glbimg.com/es/sde/f/2016/04/29/b704675962ac6d5e0b924179fd6b076c_FORMATO.png",78967,2,316,"ata","Nulo",-0.6,5.26,-1.73,-0.05,2,NA,1,NA,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Tiago Pagnussat","Tiago ","https://s.glbimg.com/es/sde/f/2016/04/26/334b3b9b8036a87dfc2b71286be6e15e_FORMATO.png",79042,2,282,"zag","Provável",0,9.49,0,7.9,1,NA,NA,NA,NA,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","Edson Kölln","Edson Kölln","https://s.glbimg.com/es/sde/f/2016/05/01/c36af0e7ee65907c7419352b5fbc6679_FORMATO.png",78979,2,344,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Joeliton Lima Santos","Mansur","https://s.glbimg.com/es/sde/f/2016/04/26/a1736bf3043f5d519fac6ef52552b618_FORMATO.png",79553,2,282,"lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Antonio Carlos Cunha Capocasali Júnior","Antonio Carlos ","https://s.glbimg.com/es/sde/f/2016/05/13/0ecf2108bd8ddd8c2893b22ed1866b09_FORMATO.png",79702,2,303,"zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","Douglas dos Santos Justino de Melo","Douglas Santos","https://s.glbimg.com/es/sde/f/2016/05/09/9f0bdd83abab57f4975c9902282e8a0a_FORMATO.png",79826,2,282,"lat","Nulo",1.7,13.11,-2.89,1.7,1,NA,NA,1,1,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2016/05/20/f4c81ee7ed80519ab5b636ea49368e6a_FORMATO.jpeg",79887,2,275,"lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","Luiz Felipe do Nascimento dos Santos","Luiz Felipe","https://s.glbimg.com/es/sde/f/2016/05/01/219ecaef93bd80a39957849e5c00a8ca_FORMATO.png",79035,2,277,"zag","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Alex Roberto Santana Rafael ","Alex Muralha","https://s.glbimg.com/es/sde/f/2016/04/28/416306ebb67b669f3565ba5a9cab8a97_FORMATO.jpeg",79066,2,262,"gol","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","Nery Bareiro","Nery Bareiro","https://s.glbimg.com/es/sde/f/2016/05/09/626dd23e9d5d7bad2b97174f912d48ba_FORMATO.jpeg",79276,2,294,"zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","Helton Brant Aleixo Leite","Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",79973,2,263,"gol","Provável",13,8.58,5.64,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA
"676","Maikel Daniel Costa ","Daniel Costa","https://s.glbimg.com/es/sde/f/2016/05/01/2852685afd52f5ee15e93523ef2b5a6f_FORMATO.png",79077,2,344,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","Roger Machado Marques","Roger Machado ","https://s.glbimg.com/es/sde/f/2016/04/30/fc8bf97ea73c1e25340aab3eea55ab35_FORMATO.png",79437,2,284,"tec","Provável",6.64,12.79,1.25,4.66,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Juan Manuel Sánchez Miño","Sánchez Miño","https://s.glbimg.com/es/sde/f/2016/04/29/0ed2eefb12cc271701b5d07eb74239c7_FORMATO.png",79256,2,283,"lat","Provável",5.9,4.29,1.42,1.9,2,1,4,NA,3,17,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"679","Lucas Gonçalves Reis Santos","Lucas Rex","https://s.glbimg.com/es/sde/f/2016/04/27/b27a6937e76ed725481807462380bd42_FORMATO.jpeg",86745,2,284,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","Romário Correia de Souza","Romário","https://s.glbimg.com/es/sde/f/2016/04/19/d00d6026d2117a965f8cba4d7a298bfa_FORMATO.png",79954,2,327,"ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","Edson Felipe da Cruz","Edson","https://s.glbimg.com/es/sde/f/2016/04/29/cbfa26086ef241df58aab4b320638112_FORMATO.png",80370,2,266,"mei","Provável",0,5.29,0,2.2,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Paulo Luiz Beraldo Santos","Paulinho","https://s.glbimg.com/es/sde/f/2016/05/01/f0e73e5e5dedab47653f0d447756e4f4_FORMATO.png",78578,2,277,"ata","Provável",1.9,2.05,-0.23,0,2,NA,1,1,NA,4,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Arthur Caíke do Nascimento Cruz","Arthur ","https://s.glbimg.com/es/sde/f/2016/05/01/650ed6dcbbc7fac8feb6fdca3525c659_FORMATO.png",80337,2,344,"ata","Provável",4.7,5.39,0.61,1.6,2,NA,2,1,4,8,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","Alejandro Ariel Cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2016/04/28/577df852683a65bd049469a520254155_FORMATO.png",80363,2,283,"mei","Nulo",-3,7.77,-3.55,-0.8,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Bruno Alexandre Marques Pereirinha","Bruno Pereirinha","https://s.glbimg.com/es/sde/f/2016/04/26/ee91ba67f57ac8cd752447e02b432bb6_FORMATO.png",79646,2,293,"lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","Cleberson Martins de Souza","Cleberson","https://s.glbimg.com/es/sde/f/2015/10/23/e756619fc21577a6e24f6b2599e9c8e7_FORMATO.png",80281,2,293,"zag","Provável",-1.4,1.66,-1.34,-1.4,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Jocinei Schad ","Jocinei","https://s.glbimg.com/es/sde/f/2016/04/29/a024082765790c877c2ea92b8e918c43_FORMATO.png",80330,2,316,"mei","Provável",0,8.08,0.51,3.65,2,NA,1,2,4,9,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Odair Souza ","Nenén","https://s.glbimg.com/es/sde/f/2016/04/27/67be98e46866be3009b7b0f33ec4222e_FORMATO.png",79892,2,315,"mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Jadson Alves dos Santos","Jadson","https://s.glbimg.com/es/sde/f/2016/04/26/cf623dc4bea35280a581ad5c0125ba83_FORMATO.png",80129,2,293,"mei","Nulo",0,2.94,0,0,1,NA,2,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Norberto Pereira Marinho Neto","Norberto ","https://s.glbimg.com/es/sde/f/2016/05/01/7020b210f29e4f813f0c395cc674d5bf_FORMATO.png",80374,2,287,"lat","Provável",0.8,4.22,-0.78,0.8,1,1,1,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Luciano da Rocha Neves","Luciano","https://s.glbimg.com/es/sde/f/2016/04/28/6489e4e072ac09e37fbab5b164be5115_FORMATO.png",80287,2,264,"ata","Provável",1.2,4.57,-0.36,0.95,2,NA,1,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Maicon da Silva Macedo","Maicon Silva","https://s.glbimg.com/es/sde/f/2016/05/01/7ba6e1abd795a473cd928b489b23352a_FORMATO.png",80431,2,287,"lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
