rodada,time,jogador,posição,jogou,pontos,pontos média,preço,preço var.,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,confronto,mando
201610,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x spt,true
201611,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x sao,false
201612,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x flu,true
201613,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x sao,false
201614,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x ame,true
201615,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x sao,false
201616,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x sao,false
201617,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cha,true
201618,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cam,true
201619,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x sao,false
201620,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x bot,true
201621,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x sao,false
201622,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cfc,true
201623,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x sao,false
201624,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x fig,true
201625,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cru,true
201626,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x sao,false
201627,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x sao,false
201628,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x fla,true
201629,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x fla,true
201630,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x san,true
201631,São Paulo,Wellington,Meia,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x sao,false
201632,São Paulo,Wellington,Meia,true,0.00,0.00,2.46,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x pon,true
201633,São Paulo,Wellington,Meia,false,0.00,0.00,2.46,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x sao,false
201634,São Paulo,Wellington,Meia,false,0.00,0.00,2.46,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cor,true
201635,São Paulo,Wellington,Meia,false,0.00,0.00,2.46,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x gre,true
201636,São Paulo,Wellington,Meia,false,0.00,0.00,2.46,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x sao,false
201637,São Paulo,Wellington,Meia,true,-1.80,-0.90,2.09,-0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x sao,false
201600,Santa Cruz,Wellington Cézar,Meia,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Santa Cruz,Wellington Cézar,Meia,true,-1.80,-1.80,1.62,-2.38,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,scz x vit,true
201602,Santa Cruz,Wellington Cézar,Meia,true,-3.50,-2.65,0.77,-0.85,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,flu x scz,false
201603,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cru,true
201604,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x scz,false
201605,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x spt,true
201606,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x scz,false
201607,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x san,true
201608,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x fig,true
201609,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x scz,false
201610,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x fla,true
201611,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x scz,false
201612,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x pon,true
201613,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x scz,false
201614,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x int,true
201615,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x scz,false
201616,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cfc,true
201617,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x scz,false
201618,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x scz,false
201619,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x sao,true
201620,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x sao,true
201621,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x flu,true
201622,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x scz,false
201623,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cha,true
201624,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x scz,false
201625,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.65,0.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cap,true
201626,Santa Cruz,Wellington Cézar,Meia,true,-1.50,-2.27,0.81,0.04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,san x scz,false
201627,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x scz,false
201628,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x pal,true
201629,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x pal,true
201630,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cor,true
201631,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x scz,false
201632,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x bot,true
201633,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x scz,false
201634,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x ame,true
201635,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x scz,false
201636,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cam,true
201637,Santa Cruz,Wellington Cézar,Meia,false,0.00,-2.27,0.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cam,true
201614,Ponte Preta,Wendel,Meia,false,0.00,0.00,6.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x spt,true
201615,Ponte Preta,Wendel,Meia,true,3.30,3.30,6.43,0.43,3,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,san x pon,false
201616,Ponte Preta,Wendel,Meia,true,8.90,6.10,8.98,2.55,3,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,pon x int,true
201617,Ponte Preta,Wendel,Meia,true,-1.80,3.47,7.14,-1.84,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,flu x pon,false
201618,Ponte Preta,Wendel,Meia,true,-1.80,2.15,6.47,-0.67,2,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,pon x bot,true
201619,Ponte Preta,Wendel,Meia,false,0.00,2.15,6.47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x pon,false
201620,Ponte Preta,Wendel,Meia,true,7.50,3.22,8.27,1.80,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,pon x fig,true
201621,Ponte Preta,Wendel,Meia,true,5.70,3.63,8.54,0.27,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,pal x pon,false
201622,Ponte Preta,Wendel,Meia,true,1.10,3.27,7.82,-0.72,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,pon x cor,true
201623,Ponte Preta,Wendel,Meia,true,-0.70,2.77,7.33,-0.49,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,fla x pon,false
201624,Ponte Preta,Wendel,Meia,false,0.00,2.77,7.33,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x ame,true
201625,Ponte Preta,Wendel,Meia,false,0.00,2.77,7.33,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x gre,true
201626,Ponte Preta,Wendel,Meia,true,0.40,2.51,7.17,-0.16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x pon,false
201627,Ponte Preta,Wendel,Meia,false,0.00,2.51,7.17,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x pon,false
201628,Ponte Preta,Wendel,Meia,true,1.70,2.43,7.29,0.12,1,3,0,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,pon x cam,true
201629,Ponte Preta,Wendel,Meia,true,0.90,2.29,7.16,-0.13,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,pon x cam,true
201630,Ponte Preta,Wendel,Meia,true,6.40,2.63,8.09,0.93,2,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,pon x vit,true
201631,Ponte Preta,Wendel,Meia,true,1.60,2.55,7.42,-0.67,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,pon x scz,true
201632,Ponte Preta,Wendel,Meia,true,-0.80,2.31,7.01,-0.41,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,sao x pon,false
201633,Ponte Preta,Wendel,Meia,false,0.00,2.31,7.01,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x pon,false
201634,Ponte Preta,Wendel,Meia,true,2.40,2.32,7.42,0.41,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pon x san,true
201635,Ponte Preta,Wendel,Meia,true,2.70,2.34,7.67,0.25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,int x pon,false
201636,Ponte Preta,Wendel,Meia,true,6.70,2.60,8.29,0.62,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,pon x flu,true
201637,Ponte Preta,Wendel,Meia,false,0.00,2.60,8.29,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x flu,true
201600,São Paulo,Wesley,Meia,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,São Paulo,Wesley,Meia,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x sao,false
201602,São Paulo,Wesley,Meia,true,-3.10,-3.10,2.42,-2.58,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,sao x int,true
201603,São Paulo,Wesley,Meia,true,1.20,-0.95,2.64,0.22,0,4,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,cfc x sao,false
201604,São Paulo,Wesley,Meia,true,-0.20,-0.70,2.22,-0.42,2,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,sao x pal,true
201605,São Paulo,Wesley,Meia,true,-0.30,-0.60,2.03,-0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x sao,false
201606,São Paulo,Wesley,Meia,false,0.00,-0.60,2.03,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x sao,false
201607,São Paulo,Wesley,Meia,false,0.00,-0.60,2.03,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cap,true
201608,São Paulo,Wesley,Meia,false,0.00,-0.60,2.03,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x vit,true
201609,São Paulo,Wesley,Meia,false,0.00,-0.60,2.03,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x sao,false
201610,São Paulo,Wesley,Meia,false,0.00,-0.60,2.03,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x spt,true
201611,São Paulo,Wesley,Meia,false,0.00,-0.60,2.03,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x sao,false
201612,São Paulo,Wesley,Meia,false,0.00,-0.60,2.03,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x flu,true
201613,São Paulo,Wesley,Meia,true,4.30,0.38,2.64,0.61,4,5,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,pon x sao,false
201614,São Paulo,Wesley,Meia,true,3.10,0.83,2.62,-0.02,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,sao x ame,true
201615,São Paulo,Wesley,Meia,true,0.70,0.81,2.30,-0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cor x sao,false
201616,São Paulo,Wesley,Meia,true,10.30,2.00,4.20,1.90,3,2,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,gre x sao,false
201617,São Paulo,Wesley,Meia,false,0.00,2.00,4.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cha,true
201618,São Paulo,Wesley,Meia,true,5.50,2.39,3.71,-0.49,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,sao x cam,true
201619,São Paulo,Wesley,Meia,true,-0.30,2.12,2.86,-0.85,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,scz x sao,false
201620,São Paulo,Wesley,Meia,false,0.00,2.12,2.86,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x bot,true
201621,São Paulo,Wesley,Meia,true,-0.30,1.90,2.81,-0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x sao,false
201622,São Paulo,Wesley,Meia,false,0.00,1.90,2.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cfc,true
201623,São Paulo,Wesley,Meia,true,0.50,1.78,2.90,0.09,2,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,pal x sao,false
201624,São Paulo,Wesley,Meia,true,4.00,1.95,3.54,0.64,2,6,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,sao x fig,true
201625,São Paulo,Wesley,Meia,true,9.40,2.48,4.67,1.13,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,sao x cru,true
201626,São Paulo,Wesley,Meia,true,2.90,2.51,3.71,-0.96,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,cap x sao,false
201627,São Paulo,Wesley,Meia,false,0.00,2.51,3.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x sao,false
201628,São Paulo,Wesley,Meia,true,-2.60,2.19,2.75,-0.96,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,sao x fla,true
201629,São Paulo,Wesley,Meia,false,0.00,2.19,2.75,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x fla,true
201630,São Paulo,Wesley,Meia,true,2.20,2.19,3.46,0.71,1,4,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,sao x san,true
201631,São Paulo,Wesley,Meia,true,-0.10,2.06,3.11,-0.35,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,flu x sao,false
201632,São Paulo,Wesley,Meia,true,3.50,2.14,3.79,0.68,1,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,sao x pon,true
201633,São Paulo,Wesley,Meia,true,1.30,2.10,3.45,-0.34,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,ame x sao,false
201634,São Paulo,Wesley,Meia,true,-2.00,1.90,2.84,-0.61,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,sao x cor,true
201635,São Paulo,Wesley,Meia,false,0.00,1.90,2.84,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x gre,true
201636,São Paulo,Wesley,Meia,false,0.00,1.90,2.84,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x sao,false
201637,São Paulo,Wesley,Meia,false,0.00,1.90,2.84,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x sao,false
201600,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x san,false
201602,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cfc,true
201603,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x san,false
201604,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x int,true
201605,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x san,false
201606,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x bot,true
201607,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x san,false
201608,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x spt,true
201609,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x san,false
201610,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x san,false
201611,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x sao,true
201612,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x san,false
201613,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cha,true
201614,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cha,true
201615,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x pon,true
201616,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x san,false
201617,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cru,true
201618,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x fla,true
201619,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x san,false
201620,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cam,true
201621,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x san,false
201622,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x fig,true
201623,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x san,false
201624,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cor,true
201625,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x san,false
201626,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x scz,true
201627,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x san,false
201628,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cap,true
201629,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x flu,true
201630,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x flu,true
201631,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x gre,true
201632,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x gre,true
201633,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x pal,true
201634,Santos,Wesley Souza,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x san,false
201607,Santa Cruz,Williams,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x san,true
201608,Santa Cruz,Williams,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x fig,true
201609,Santa Cruz,Williams,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x scz,false
201610,Santa Cruz,Williams,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x fla,true
201611,Santa Cruz,Williams,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x scz,false
201612,Santa Cruz,Williams,Meia,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x pon,true
