,atletas.entrou_em_campo,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.rodada_id,atletas.variacao_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.media_num,CA,DS,FC,FF,FS,SG,DE,GS,A,I,G,FD,FT,PS,PP,PC,V,CV,DP,GC
642,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,,125471,3.0,serginho,0,Serginho,267,4,0.0,0.0,Serginho,6,5,Sérgio Antonio de Luiz Junior,Vasco,0.0,,,,,,,,,,,,,,,,,,,,
643,False,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,,125488,1.0,joao-pedro,0,João Pedro,264,4,0.0,0.0,J. Pedro,6,3,João Pedro de Sousa Rodrigues,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
644,False,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,,125746,1.0,dudu,0,Dudu,293,4,0.0,0.0,Dudu,6,4,Eduardo Kogitzki Anastacio,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
645,True,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,,125926,4.23,zapelli,4,Zapelli,293,4,-0.67,-0.3,Zapelli,6,4,Bruno Zapelli,Athlético-PR,0.95,,,4.0,,,,,,1.0,,,,,,,,,,,
646,True,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,,126117,2.76,gustavo-nunes,4,Gustavo Nunes,284,4,0.23,2.9,G. Nunes,6,5,Gustavo Nunes Fernandes Gomes,Grêmio,2.2,2.0,5.0,3.0,1.0,5.0,,,,,,,2.0,,,,,,,,
647,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,,126182,6.0,paulinho,0,Paulinho,267,4,0.0,0.0,Paulinho,5,4,Paulo Lucas Santos de Paula,Vasco,0.0,,,,,,,,,,,,,,,,,,,,
648,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,,126216,3.51,derik-lacerda,3,Derik Lacerda,1371,4,0.17,2.7,D. Lacerda,6,5,Derik Gean Severino Lacerda,Cuiabá,2.03,1.0,2.0,3.0,2.0,8.0,,,,,,,,,,,,,,,
649,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,,126387,3.0,justen,0,Justen,266,4,0.0,0.0,Justen,6,2,Lucas da Silva Justen,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
650,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,,126471,5.56,barreal,4,Barreal,283,4,2.34,12.9,Barreal,6,5,Álvaro Martín Barreal,Cruzeiro,4.22,,4.0,3.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,
651,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,,126697,2.0,luquinhas,0,Luquinhas,356,4,0.0,0.0,Luquinhas,6,4,Lucas Lima Linhares,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
652,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,,126900,7.1,igor-coronado,3,Igor Coronado,264,4,0.0,0.0,I. Coronado,5,4,Igor Caique Coronado,Corinthians,2.8,,5.0,4.0,2.0,4.0,,,,,,,,,,,,,,,
653,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,,126977,7.89,fernando-seabra,4,Fernando Seabra,283,4,0.59,6.79,F. Seabra,6,6,Fernando Seabra,Cruzeiro,4.49,,,,,,,,,,,,,,,,,2.0,,,
654,True,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,,127273,8.53,artur-jorge,4,Artur Jorge,263,4,0.43,7.13,A. Jorge,7,6,Artur Jorge Torres Gomes Araújo Amorim,Botafogo,6.38,,,,,,,,,,,,,,,,,3.0,,,
655,False,,,127969,1.0,matheus-reis,0,Matheus Reis,266,4,0.0,0.0,M. Reis,6,5,Matheus dos Reis Francisco,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
656,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pj9omFV.png,,128327,2.46,joao-pedro,1,João Pedro,283,4,-0.54,0.0,J. Pedro,6,5,João Pedro da Cruz Oliveira,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
657,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,,128429,1.0,marcao,0,Marcão,293,4,0.0,0.0,Marcão,6,3,Marcos André Paulino Maia,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
658,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,,128431,1.0,joao-cruz,0,João Cruz,293,4,0.0,0.0,J. Cruz,6,4,João Victor Machado Cruz,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
659,False,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,,128482,1.0,caio-araujo,0,Caio Araújo,284,4,0.0,0.0,C. Araújo,6,4,Caio de Oliveira Araújo,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
660,False,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,,128590,3.0,rayan-lucas,0,Rayan Lucas,262,4,0.0,0.0,R. Lucas,6,4,Rayan Lucas Marques de Souza,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
661,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,,128668,1.56,william-gomes,1,William Gomes,276,4,0.0,0.0,W. Gomes,6,5,William Gomes Carvalho Santos,São Paulo,2.1,,,1.0,,,,,,,,,2.0,,,,,,,,
662,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,,128669,1.0,luiz-felipe,0,Luiz Felipe,1371,4,0.0,0.0,L. Felipe,6,4,Luiz Felipe Mathias Silva,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,
663,False,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,,128769,1.0,talles-wander,0,Talles Wander,276,4,0.0,0.0,T. Wander,6,5,Talles Wander Santos Ribeiro,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
664,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,,128915,2.3,estevao,4,Estêvão,275,4,0.13,1.7,Estêvão,6,5,Estêvão Willian Almeida de Oliveira Gonçalves,Palmeiras,1.38,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
665,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,,129202,1.99,luciano-gimenez,2,Luciano Giménez,1371,4,-0.43,-0.3,L. Giménez,6,5,Luciano Giménez Alanda,Cuiabá,-0.15,,,1.0,,,,,,,,,,,,,,,,,
666,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,,129227,3.0,zuleta,0,Zuleta,373,4,0.0,0.0,Zuleta,6,4,Mateo Zuleta García,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
667,False,,,129661,1.0,wendel,0,Wendel,265,4,0.0,0.0,Wendel,6,4,Wendel Silva Passos,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
668,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,,129666,1.84,jp,1,JP,267,4,0.0,0.0,JP,6,4,João Pedro Murilo de Paula Morais,Vasco,2.9,,2.0,,,1.0,,,,,,,,,,,,,,,
669,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,,129761,1.0,eduardo,0,Eduardo,373,4,0.0,0.0,Eduardo,6,1,Eduardo Batista dos Santos,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
670,True,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,,129766,1.55,max,4,Max,373,4,-0.26,0.0,Max,6,5,Maswel Ananias Silva,Atlético-GO,0.1,,,2.0,,2.0,,,,,,,,,,,,,,,
671,False,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,,129999,1.0,joao-vitor,0,João Vitor,286,4,0.0,0.0,J. Vitor,6,2,João Vitor Cardoso de Souza,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
672,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,,130211,1.0,erick-garcia,0,Erick Garcia,288,4,0.0,0.0,E. Garcia,6,3,Erick Ryan Garcia da Silva,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
673,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_8Jg9gck.png,,130232,2.0,caio-roque,0,Caio Roque,265,4,0.0,0.0,C. Roque,6,2,Caio Alves Roque Gomes,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
674,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,,130281,2.0,breno-santos,0,Breno Santos,373,4,0.0,0.0,B. Santos,6,4,Breno Santos Ignacio,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
675,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,,130284,1.0,geovane,0,Geovane,373,4,0.0,0.0,Geovane,6,5,Pedro Geovane Paranhos Santos,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
676,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,,130305,1.0,rhyan,0,Rhyan,1371,4,0.0,0.0,Rhyan,6,1,Rhyan Luca Carvalho de Arruda,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,
677,False,,,130316,1.0,rafael-pinna,0,Rafael Pinna,286,4,0.0,0.0,R. Pinna,6,5,Rafael Oliveira Pinna,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
678,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,,130398,2.0,jan-lucumi,0,Jan Lucumí,266,4,0.0,0.0,J. Lucumí,6,5,Jan Fanc Lucumií González,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
679,False,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,,130414,3.0,robert-santos,0,Robert Santos,282,4,0.0,0.0,R. Santos,6,4,Robert dos Santos Conceição,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
680,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eUWGUfv.png,,130507,2.0,marlon,0,Marlon,286,4,0.0,0.0,Marlon,6,5,Marlon Santos Teodoro,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
681,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,,130844,1.0,walace,0,Walace,293,4,0.0,0.0,Walace,6,5,Walace dos Santos França,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
682,False,,,130884,1.0,igor,0,Igor,284,4,0.0,0.0,Igor,6,2,Igor Eduardo Schlemper,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
683,False,,,130888,1.0,cheron,0,Cheron,284,4,0.0,0.0,Cheron,6,4,Bruno Fortuna Cheron,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
684,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,,130905,2.0,rodallega,0,Rodallega,373,4,0.0,0.0,Rodallega,6,2,Yeferson Andrés Rodallega Paz,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
685,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,,130906,1.0,riquelme,0,Riquelme,293,4,0.0,0.0,Riquelme,6,4,Diogo Riquelme Rivas do Nascimento,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
686,False,,,130951,1.0,marcao,0,Marcão,373,4,0.0,0.0,Marcão,6,3,Marcos Vinicius Carvalho dos Reis,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
687,False,https://s.sde.globo.com/media/person_role/2024/02/25/photo_FORMATO.png,,131329,1.0,iba-ly,0,Iba Ly,276,4,0.0,0.0,I. Ly,6,4,Iba Ly,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
688,False,,,131455,1.0,jardiel,0,Jardiel,284,4,0.0,0.0,Jardiel,6,5,Jardiel Maciel Libertino da Silva,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
689,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,,131512,2.0,yarlen,0,Yarlen,263,4,0.0,0.0,Yarlen,6,5,Yarlen Faustino Augusto,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
690,False,,,131518,1.0,henrique,0,Henrique,276,4,0.0,0.0,Henrique,6,5,Henrique Fabiano do Carmo,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
691,True,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,,131617,7.26,andre-silva,4,André Silva,276,4,-0.69,2.2,A. Silva,7,5,André Oliveira e Silva,São Paulo,4.43,,1.0,4.0,4.0,3.0,,,,1.0,,1.0,,,,,,,,,
692,False,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,,131753,1.0,felipe-longo,0,Felipe Longo,264,4,0.0,0.0,F. Longo,6,1,Felipe Longo Fernandes da Silva,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
693,False,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,,131758,1.0,gabriel-lopes,0,Gabriel Lopes,280,4,0.0,0.0,G. Lopes,6,4,Gabriel da Silva Lopes,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
694,False,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,,132344,1.0,joao-lima,0,João Lima,284,4,0.0,0.0,J. Lima,6,3,João Vitor Lima Nogueira da Silva,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
695,False,,,132524,1.0,kelvin,0,Kelvin,280,4,0.0,0.0,Kelvin,6,5,Kelvin Javier Flórez Mosquera,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
696,False,,,132580,1.0,vinicinho,0,Vinicinho,280,4,0.0,0.0,Vinicinho,6,5,Vinicius Mendonça Pereira,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
697,False,https://s.sde.globo.com/media/person_role/2024/04/28/photo_FORMATO_1BodwEt.png,,132679,1.0,mateus-schaffer,0,Mateus Schaffer,286,4,0.0,0.0,M. Schaffer,6,3,Mateus Gabriel Schaffer,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
698,False,https://s.sde.globo.com/media/person_role/2024/04/30/photo_FORMATO_9iCVDrU.png,,132682,7.33,rafael-paiva,0,Rafael Paiva,267,4,0.0,0.0,R. Paiva,7,6,Cledson Rafael de Paiva,Vasco,0.0,,,,,,,,,,,,,,,,,,,,
