,atletas.pontos_num,atletas.preco_num,atletas.status_id,atletas.rodada_id,atletas.entrou_em_campo,atletas.variacao_num,atletas.jogos_num,atletas.clube_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.posicao_id,atletas.apelido,atletas.media_num,atletas.foto,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PS,DE,GS,SG,PP,PC,DP,V,GC
614,0.0,1.0,6,24,False,0.0,0,267,122380,Julião,juliao,Matheus Gabriel Julião Damasceno,Vasco,2,Julião,0.0,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,,,,,,,,,,,,,,,,,,,,,
615,3.7,3.38,6,24,True,0.59,18,280,122394,Gustavinho,gustavinho,Gustavo Ribeiro Neves,Bragantino,4,Gustavinho,1.74,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,,3.0,,11.0,11.0,1.0,3.0,6.0,,,,,,,,,,,,,
616,0.6,2.43,7,24,True,-0.27,10,264,122396,Ryan,ryan,Ryan Gustavo de Lima,Corinthians,4,Ryan,2.18,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,,,2.0,18.0,14.0,2.0,2.0,5.0,,,,,,,,,,,,,
617,0.0,0.69,6,24,False,0.0,2,287,122413,P. Baianinho,pablo-baianinho,Pablo Santos de Alcantara,Vitória,4,Pablo Baianinho,-0.15,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
618,0.0,1.79,6,24,False,0.0,8,285,122420,Lucca,lucca,Lucca Holanda Sampaio Tavares,Internacional,5,Lucca,0.66,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,,,,2.0,7.0,,2.0,7.0,,,1.0,,,,,,,,,,
619,0.0,2.53,6,24,False,0.0,4,266,122439,Isaac,isaac,Isaac Rodrigues de Lima,Fluminense,5,Isaac,1.32,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,,,,3.0,1.0,,,4.0,,,,,,,,,,,,,
620,0.0,2.91,6,24,True,-1.48,14,267,122486,Rayan,rayan,Rayan Vitor Simplício Rocha,Vasco,5,Rayan,1.82,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,,,2.0,5.0,3.0,3.0,8.0,9.0,,1.0,,,,,,,,,,,
621,0.0,4.64,6,24,False,0.0,2,267,122487,GB,gb,Gabriel Souza da Silva,Vasco,5,GB,6.55,,,,1.0,3.0,2.0,,2.0,3.0,,1.0,,,,,,,,,,,
622,10.7,5.34,6,24,True,2.05,4,267,122525,E. Rodríguez,emerson-rodriguez,Emerson Rivaldo Rodríguez Valois,Vasco,5,Emerson Rodríguez,3.75,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,,,,2.0,1.0,1.0,3.0,3.0,,1.0,2.0,,,,,,,,,,
623,0.0,1.0,6,24,False,0.0,0,262,122575,L. Furtado,lucas-furtado,Lucas Furtado dos Santos,Flamengo,1,Lucas Furtado,0.0,,,,,,,,,,,,,,,,,,,,,,
624,0.0,1.0,6,24,False,0.0,0,356,122598,Amorim,amorim,Alexsandro Amorim de Freitas Filho,Fortaleza,4,Amorim,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,,,,,,,,,,,,,,,,,,,,,
625,0.0,2.0,6,24,False,0.0,0,276,122602,M. Belém,matheus-belem,Matheus José Belém de Souza,São Paulo,3,Matheus Belém,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,,,,,,,,,,,,,,,,,,,,,
626,1.2,1.79,6,24,True,0.04,5,283,122660,Japa,japa,João Wellington Gadelha Melo de Oliveira,Cruzeiro,4,Japa,0.6,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,,,,3.0,2.0,,,,,,,,,,,,,,,,
627,0.0,3.99,6,24,False,0.0,5,280,122755,L. Cunha,lucas-cunha,Lucas de Souza Cunha,Bragantino,3,Lucas Cunha,1.7,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,,,2.0,4.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,
628,0.0,1.36,6,24,False,0.0,1,1371,122797,Jadson,jadson,Jadson Alves de Lima,Cuiabá,5,Jadson,1.2,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,,,,,,1.0,,,,,,,,,,,,,,,
629,0.0,1.0,6,24,False,0.0,0,373,122819,G. Daniel,gustavo-daniel,Gustavo Daniel da Silva Gonçalves,Atlético-GO,2,Gustavo Daniel,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,,,,,,,,,,,,,,,,,,,,,
630,0.0,0.75,7,24,False,0.0,3,286,122861,Abner,abner,Abner Salles da Silva,Juventude,3,Abner,0.13,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
631,0.0,3.28,7,24,False,0.0,17,373,122887,E. Rodríguez,emiliano-rodriguez,Emiliano Rodríguez Rosales,Atlético-GO,5,Emiliano Rodríguez,1.45,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,,,1.0,6.0,9.0,6.0,9.0,21.0,,,8.0,1.0,,,,,,,,,
632,0.0,1.0,6,24,False,0.0,0,275,122990,Patrick,patrick,Patrick Roberto da Silva Campos,Palmeiras,4,Patrick,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,,,,,,,,,,,,,,,,,,,,,
633,0.0,1.0,6,24,False,0.0,0,265,122995,Marcello,marcello,Marcello Gesteira de Souza,Bahia,3,Marcello,0.0,,,,,,,,,,,,,,,,,,,,,,
634,0.0,1.7,6,24,False,0.0,1,265,123004,Tiago,tiago,Tiago Souza de Jesus Carvalho,Bahia,5,Tiago,-0.3,,,,,,1.0,,,,,,,,,,,,,,,,
635,0.0,1.0,6,24,False,0.0,0,265,123005,Sidney,sidney,Sidney de Carvalho Duarte,Bahia,4,Sidney,0.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,,,,,,,,,,,,,,,,,,,,,
636,0.0,1.0,6,24,False,0.0,0,284,123153,Zinho,zinho,Luis Henrique Hoffmann,Grêmio,5,Zinho,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,,,,,,,,,,,,,,,,,,,,,
637,2.1,3.98,6,24,True,-0.31,16,282,123359,Cadu,cadu,Carlos Eduardo Amaral Pereira de Castro,Atlético-MG,5,Cadu,3.3,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,,,1.0,17.0,22.0,4.0,2.0,24.0,2.0,2.0,4.0,,,,,,,,,,
638,0.5,5.63,7,24,True,-0.26,22,265,123360,Cauly,cauly,Cauly Oliveira Souza,Bahia,4,Cauly,2.29,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,,2.0,1.0,4.0,15.0,5.0,12.0,23.0,2.0,1.0,2.0,,,,,,,,,,
639,0.0,1.0,6,24,False,0.0,0,265,123494,Roger,roger,Roger Gabriel Farias de Jesus,Bahia,4,Roger,0.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,,,,,,,,,,,,,,,,,,,,,
640,0.0,1.0,6,24,False,0.0,0,265,123497,Jota,jota,João Victor Broad Moreira Guimarães,Bahia,4,Jota,0.0,,,,,,,,,,,,,,,,,,,,,,
641,0.0,3.3,6,24,False,0.0,6,284,123717,Z. Guilherme,ze-guilherme,José Guilherme de Lima Costa,Grêmio,2,Zé Guilherme,2.77,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,,,,8.0,4.0,1.0,,4.0,,,,,,,,1.0,,,,,
642,2.7,5.62,6,24,True,-0.05,5,265,123795,L. Rodríguez,luciano-rodriguez,Luciano Rodríguez Rosales,Bahia,5,Luciano Rodríguez,2.0,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,,,,1.0,2.0,3.0,3.0,7.0,,,1.0,,,,,,,,,,
643,0.0,5.2,6,24,False,0.0,11,282,123873,Palacios,palacios,Brahian Palacios Alzate,Atlético-MG,5,Palacios,3.23,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,,1.0,1.0,11.0,5.0,5.0,3.0,5.0,,1.0,1.0,,1.0,,,,,,,,
644,0.0,1.55,6,24,False,0.0,3,287,123960,Fábio,fabio,Fábio Soares dos Santos,Vitória,5,Fábio,0.17,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,,,,,,,,1.0,,,,,,,,,,,,,
645,0.5,1.08,6,24,True,0.08,1,280,123961,Riquelme,riquelme,Riquelme Reis de Almeida de Jesus dos Santos,Bragantino,4,Riquelme,0.5,,,,,,,,,1.0,,,,,,,,,,,,,
646,0.2,2.66,6,24,True,-0.11,20,280,124239,H. Mosquera,henry-mosquera,Henry David Mosquera Sánchez,Bragantino,5,Henry Mosquera,1.41,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,,1.0,4.0,7.0,20.0,7.0,8.0,15.0,1.0,,6.0,,,,,,,,,,
647,0.0,1.22,6,24,False,0.0,1,282,124247,Isaac,isaac,Isaac Aguiar Tomich,Atlético-MG,5,Isaac,0.8,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,,,,,,,1.0,,,,,,,,,,,,,,
648,0.0,1.0,6,24,False,0.0,0,285,124266,Evertow,evertow,Evertow Vaz Pereira da Silva,Internacional,3,Evertow,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,,,,,,,,,,,,,,,,,,,,,
649,0.0,1.71,6,24,False,0.0,15,285,124271,G. Prado,gustavo-prado,Gustavo Prado Alves,Internacional,4,Gustavo Prado,0.94,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,,,1.0,7.0,8.0,4.0,3.0,4.0,,,1.0,,,,,,,,,,
650,2.0,5.05,7,24,True,-0.16,6,285,124275,G. Carvalho,gabriel-carvalho,Gabriel Carvalho Teixeira,Internacional,4,Gabriel Carvalho,4.43,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,,2.0,1.0,9.0,3.0,1.0,5.0,5.0,,,,,,,,,,,,,
651,0.0,2.28,6,24,False,0.0,2,285,124280,R. Mathias,ricardo-mathias,Ricardo Mathias da Silva,Internacional,5,Ricardo Mathias,1.2,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,,,,,,,3.0,,,,,,,,,,,,,,
652,0.0,2.0,6,24,False,0.0,0,283,124369,L. Aragão,leo-aragao,Leonardo de Aragão Carvalho,Cruzeiro,1,Léo Aragão,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,,,,,,,,,,,,,,,,,,,,,
653,0.0,7.67,7,24,False,0.0,10,263,124481,M. Ponte,mateo-ponte,Mateo Ponte Costa,Botafogo,2,Mateo Ponte,5.56,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,,,3.0,22.0,19.0,,3.0,3.0,,3.0,,,,,,2.0,,,,,
654,0.0,4.88,6,24,False,0.0,1,373,124487,Haller,haller,Rafael Germán Haller Piloni,Atlético-GO,2,Haller,5.9,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,
655,0.0,8.19,6,24,False,0.0,3,275,124526,Giay,giay,Agustín Giay,Palmeiras,2,Giay,6.1,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,,,,10.0,4.0,1.0,1.0,11.0,,,,,,,,,,,,,
656,0.0,2.0,6,24,False,0.0,0,287,124663,R. Júnior,roque-junior,Roque Santos de Jesus Júnior,Vitória,3,Roque Júnior,0.0,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,,,,,,,,,,,,,,,,,,,,,
657,0.0,2.0,6,24,False,0.0,0,276,124674,F. Negrucci,felipe-negrucci,Felipe Negrucci Berdague,São Paulo,4,Felipe Negrucci,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,,,,,,,,,,,,,,,,,,,,,
658,0.0,0.99,6,24,False,0.0,6,282,124690,P. Vitor,paulo-vitor,Paulo Vitor Monteiro,Atlético-MG,4,Paulo Vitor,0.5,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,,,1.0,3.0,7.0,,,5.0,,,,,,,,,,,,,
659,0.0,1.0,6,24,False,0.0,0,276,124701,Leandro,leandro,Leandro Mathias Silva Bueno,São Paulo,1,Leandro,0.0,,,,,,,,,,,,,,,,,,,,,,
660,4.7,3.39,6,24,True,0.24,5,266,124728,Esquerdinha,esquerdinha,João Henrique Mendes da Silva,Fluminense,2,Esquerdinha,3.28,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,,1.0,,1.0,1.0,,,1.0,,,,,,,,2.0,,,,,
661,0.0,2.5,6,24,False,0.0,15,284,124757,N. Fernandes,nathan-fernandes,Nathan Ribeiro Fernandes,Grêmio,5,Nathan Fernandes,0.79,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,,,3.0,7.0,9.0,2.0,5.0,12.0,,,1.0,1.0,,,,,,,,,
662,6.7,3.95,7,24,True,0.69,15,266,124821,K. Elias,kaua-elias,Kauã Elias Nogueira,Fluminense,5,Kauã Elias,3.42,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,,1.0,1.0,4.0,8.0,6.0,4.0,6.0,,4.0,2.0,,,,,,,,,,
663,0.0,3.0,6,24,False,0.0,0,283,124912,J. Jesus,jonathan-jesus,Jonathan de Jesus Alves,Cruzeiro,3,Jonathan Jesus,0.0,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,,,,,,,,,,,,,,,,,,,,,
664,0.0,1.0,6,24,False,0.0,0,264,124918,Renato,renato,Renato Santos da Cruz,Corinthians,3,Renato,0.0,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,,,,,,,,,,,,,,,,,,,,,
665,0.0,1.0,6,24,False,0.0,0,284,125000,W. Costa,wesley-costa,Wesley Costa da Silva,Grêmio,2,Wesley Costa,0.0,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,,,,,,,,,,,,,,,,,,,,,
666,0.0,1.0,6,24,False,0.0,0,284,125467,Viery,viery,Viery Fernandes Santos Lopes,Grêmio,3,Viery,0.0,,,,,,,,,,,,,,,,,,,,,,
667,3.0,4.28,6,24,True,0.13,11,282,125469,Alisson,alisson,Alisson Santana Lopes da Fonseca,Atlético-MG,4,Alisson,2.57,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,,,,9.0,9.0,4.0,10.0,15.0,,,1.0,,,,,,,,,,
668,0.0,3.44,6,24,False,0.0,2,288,125471,Serginho,serginho,Sérgio Antonio de Luiz Junior,Criciúma,5,Serginho,1.7,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,,,1.0,2.0,2.0,1.0,,3.0,,,1.0,,,,,,,,,,
669,0.0,1.0,6,24,False,0.0,0,293,125746,Dudu,dudu,Eduardo Kogitzki Anastacio,Athlético-PR,4,Dudu,0.0,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,,,,,,,,,,,,,,,,,,,,,
670,0.0,1.0,6,24,False,0.0,0,266,125804,R. Monteiro,rafael-monteiro,Rafael Monteiro Reis,Fluminense,2,Rafael Monteiro,0.0,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
671,0.0,4.43,7,24,False,0.0,20,293,125926,Zapelli,zapelli,Bruno Zapelli,Athlético-PR,4,Zapelli,2.47,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,,3.0,3.0,17.0,14.0,4.0,5.0,13.0,2.0,,1.0,,,,,,,,,,
672,0.0,6.0,5,24,False,0.0,0,267,126182,Paulinho,paulinho,Paulo Lucas Santos de Paula,Vasco,4,Paulinho,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,,,,,,,,,,,,,,,,,,,,,
673,2.7,4.19,6,24,True,0.2,13,1371,126216,D. Lacerda,derik-lacerda,Derik Gean Severino Lacerda,Cuiabá,5,Derik Lacerda,2.88,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,,,5.0,10.0,11.0,2.0,6.0,21.0,,2.0,1.0,,,,,,,,,,
674,0.0,3.0,6,24,False,0.0,0,266,126387,Justen,justen,Lucas da Silva Justen,Fluminense,2,Justen,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,,,,,,,,,,,,,,,,,,,,,
675,3.6,5.39,6,24,True,0.15,17,283,126471,Barreal,barreal,Álvaro Martín Barreal,Cruzeiro,5,Barreal,4.03,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,,3.0,3.0,19.0,17.0,6.0,6.0,16.0,1.0,2.0,,,,,,,,,,,
676,0.2,6.22,7,24,True,-0.07,20,264,126900,I. Coronado,igor-coronado,Igor Caique Coronado,Corinthians,4,Igor Coronado,3.47,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,,1.0,3.0,27.0,19.0,5.0,17.0,20.0,1.0,1.0,,,,,,,,,,,
677,3.74,8.39,7,24,True,-0.16,22,283,126977,F. Seabra,fernando-seabra,Fernando Seabra,Cruzeiro,6,Fernando Seabra,5.31,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,,,,,,,,,,,,,,,,,,,,10.0,
678,5.2,8.81,7,24,True,-0.32,24,263,127273,A. Jorge,artur-jorge,Artur Jorge Torres Gomes Araújo Amorim,Botafogo,6,Artur Jorge,5.64,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,,,,,,,,,,,,,,,,,,,,14.0,
679,0.0,1.0,6,24,False,0.0,0,266,127969,M. Reis,matheus-reis,Matheus dos Reis Francisco,Fluminense,5,Matheus Reis,0.0,,,,,,,,,,,,,,,,,,,,,,
680,0.0,1.83,6,24,False,0.0,2,373,128099,Randerson,randerson,Randerson de Sousa Almeida,Atlético-GO,4,Randerson,0.45,,,,,1.0,1.0,,,,,,,,,,,,,,,,
681,0.0,1.0,6,24,False,0.0,0,293,128429,Marcão,marcao,Marcos André Paulino Maia,Athlético-PR,3,Marcão,0.0,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,,,,,,,,,,,,,,,,,,,,,
682,0.0,3.32,6,24,True,-0.95,5,293,128431,J. Cruz,joao-cruz,João Victor Machado Cruz,Athlético-PR,4,João Cruz,3.74,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,,1.0,1.0,3.0,5.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,
683,0.0,1.0,6,24,False,0.0,0,284,128482,C. Araújo,caio-araujo,Caio de Oliveira Araújo,Grêmio,4,Caio Araújo,0.0,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,,,,,,,,,,,,,,,,,,,,,
684,0.0,3.0,6,24,False,0.0,0,262,128590,R. Lucas,rayan-lucas,Rayan Lucas Marques de Souza,Flamengo,4,Rayan Lucas,0.0,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,,,,,,,,,,,,,,,,,,,,,
685,11.3,4.15,6,24,True,2.7,3,276,128668,W. Gomes,william-gomes,William Gomes Carvalho Santos,São Paulo,5,William Gomes,4.5,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,,,1.0,3.0,2.0,3.0,,,,1.0,1.0,,,,,,,,,,
686,0.0,1.0,6,24,False,0.0,0,1371,128669,L. Felipe,luiz-felipe,Luiz Felipe Mathias Silva,Cuiabá,4,Luiz Felipe,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,,,,,,,,,,,,,,,,,,,,,
687,0.0,1.0,6,24,False,0.0,0,276,128769,T. Wander,talles-wander,Talles Wander Santos Ribeiro,São Paulo,5,Talles Wander,0.0,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
688,28.3,10.94,7,24,True,3.46,20,275,128915,Estêvão,estevao,Estêvão Willian Almeida de Oliveira Gonçalves,Palmeiras,5,Estêvão,7.63,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,,7.0,2.0,23.0,19.0,13.0,16.0,19.0,1.0,7.0,3.0,,1.0,,,,,,,,
689,0.0,1.0,6,24,False,0.0,0,1371,129319,Hernandes,hernandes,Hernandes Fagundes de Alencar,Cuiabá,2,Hernandes,0.0,,,,,,,,,,,,,,,,,,,,,,
690,0.0,1.0,6,24,False,0.0,0,265,129661,Wendel,wendel,Wendel Silva Passos,Bahia,4,Wendel,0.0,,,,,,,,,,,,,,,,,,,,,,
691,0.0,0.87,6,24,False,0.0,1,265,129663,R. Pablo,ruan-pablo,Ruan Pablo Barbosa Sousa,Bahia,5,Ruan Pablo,-0.1,,,,,,,,,,,,1.0,,,,,,,,,,
692,0.0,1.0,6,24,False,0.0,0,267,129665,Pablo,pablo,Pablo de Paula Cardoso,Vasco,1,Pablo,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,,,,,,,,,,,,,,,,,,,,,
693,0.0,2.99,6,24,False,0.0,10,267,129666,JP,jp,João Pedro Murilo de Paula Morais,Vasco,4,JP,2.32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,,1.0,,12.0,7.0,2.0,2.0,4.0,,,1.0,,,,,,,,,,
694,0.0,1.0,6,24,False,0.0,0,263,129697,L. Barreto,lucas-barreto,Lucas Fonseca Gomes Barreto,Botafogo,1,Lucas Barreto,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,,,,,,,,,,,,,,,,,,,,,
695,0.0,1.0,6,24,False,0.0,0,373,129761,Eduardo,eduardo,Eduardo Batista dos Santos,Atlético-GO,1,Eduardo,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,,,,,,,,,,,,,,,,,,,,,
696,0.0,1.54,6,24,False,0.0,13,373,129766,Max,max,Maswel Ananias Silva,Atlético-GO,5,Max,0.56,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,,,3.0,4.0,6.0,3.0,,6.0,,,2.0,,1.0,,,,,,,,
697,0.0,1.0,6,24,False,0.0,0,286,129999,J. Vitor,joao-vitor,João Vitor Cardoso de Souza,Juventude,2,João Vitor,0.0,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,,,,,,,,,,,,,,,,,,,,,
698,0.0,0.79,6,24,False,0.0,1,373,130020,L. Gustavo,luiz-gustavo,Luiz Gustavo da Silva Alves,Atlético-GO,3,Luiz Gustavo,-0.3,,,,,,1.0,,,,,,,,,,,,,,,,
699,0.0,1.0,6,24,False,0.0,0,262,130190,Carbone,carbone,João Victor Schlickmann Carbone,Flamengo,2,Carbone,0.0,,,,,,,,,,,,,,,,,,,,,,
700,0.0,1.0,6,24,False,0.0,0,288,130211,E. Garcia,erick-garcia,Erick Ryan Garcia da Silva,Criciúma,3,Erick Garcia,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,,,,,,,,,,,,,,,,,,,,,
701,7.7,5.4,6,24,True,0.96,9,267,130254,Leandrinho,leandrinho,Leandro Viana da Silva Gama,Vasco,2,Leandrinho,3.71,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,,1.0,,6.0,1.0,,,7.0,,1.0,,,,,,2.0,,,,,
702,0.0,3.89,5,24,False,0.0,3,267,130255,G. Estrella,guilherme-estrella,Guilherme Estrella de Paiva,Vasco,4,Guilherme Estrella,3.93,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,,,1.0,2.0,4.0,,2.0,4.0,,1.0,,,,,,,,,,,
703,0.0,1.0,6,24,False,0.0,0,267,130280,P. Gabriel,phillipe-gabriel,Phillipe Gabriel Pires de Oliveira,Vasco,1,Phillipe Gabriel,0.0,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,,,,,,,,,,,,,,,,,,,,,
704,0.0,2.0,6,24,False,0.0,0,373,130281,B. Santos,breno-santos,Breno Santos Ignacio,Atlético-GO,4,Breno Santos,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,,,,,,,,,,,,,,,,,,,,,
705,0.0,1.0,6,24,False,0.0,0,373,130284,Geovane,geovane,Pedro Geovane Paranhos Santos,Atlético-GO,5,Geovane,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,,,,,,,,,,,,,,,,,,,,,
706,0.0,1.0,6,24,False,0.0,0,1371,130305,Rhyan,rhyan,Rhyan Luca Carvalho de Arruda,Cuiabá,1,Rhyan,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,,,,,,,,,,,,,,,,,,,,,
707,0.0,1.0,6,24,False,0.0,0,286,130316,R. Pinna,rafael-pinna,Rafael Oliveira Pinna,Juventude,5,Rafael Pinna,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,,,,,,,,,,,,,,,,,,,,,
708,0.0,1.0,6,24,False,0.0,0,267,130393,L. Gustavo,luiz-gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,Vasco,3,Luiz Gustavo,0.0,,,,,,,,,,,,,,,,,,,,,,
709,0.0,2.54,6,24,False,0.0,3,266,130398,J. Lucumí,jan-lucumi,Jan Fanc Lucumií González,Fluminense,5,Jan Lucumí,1.47,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,,,,4.0,2.0,,1.0,5.0,,,1.0,1.0,,,,,,,,,
710,0.0,2.48,6,24,False,0.0,2,282,130414,R. Santos,robert-santos,Robert dos Santos Conceição,Atlético-MG,4,Robert Santos,0.1,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,,,,,1.0,,,1.0,,,,,,,,,,,,,
711,0.0,3.34,6,24,False,0.0,10,275,130609,V. Reis,vitor-reis,Vitor de Oliveira Nunes dos Reis,Palmeiras,3,Vitor Reis,2.33,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_FvXiXkH.png,,,2.0,6.0,14.0,,1.0,7.0,,1.0,,,,,,2.0,,,,,
