,atletas.clube.id.full.name,atletas.nome,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.clube_id,atletas.atleta_id,atletas.posicao_id,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.jogos_num,atletas.preco_num,atletas.apelido,atletas.slug,atletas.variacao_num,DS,FC,FF,FS,SG,FT,G,I,A,CA,FD,DE,CV,GS,PP,PS,PC,V,DP,GC
646,Grêmio,Gustavo Nunes Fernandes Gomes,0.0,G. Nunes,7,,2.2,284,126117,5,False,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,5,4,2.76,Gustavo Nunes,gustavo-nunes,0.0,5.0,3.0,1.0,5.0,,,,,,2.0,2.0,,,,,,,,,
647,Vasco,Paulo Lucas Santos de Paula,0.0,Paulinho,5,,0.0,267,126182,4,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,5,0,6.0,Paulinho,paulinho,0.0,,,,,,,,,,,,,,,,,,,,
648,Cuiabá,Derik Gean Severino Lacerda,1.6,D. Lacerda,6,,1.92,1371,126216,5,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,5,4,3.4,Derik Lacerda,derik-lacerda,-0.11,4.0,4.0,2.0,9.0,,,,,,2.0,,,,,,,,,,
649,Fluminense,Lucas da Silva Justen,0.0,Justen,6,,0.0,266,126387,2,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,5,0,3.0,Justen,justen,0.0,,,,,,,,,,,,,,,,,,,,
650,Cruzeiro,Álvaro Martín Barreal,0.0,Barreal,7,,4.22,283,126471,5,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,5,4,5.56,Barreal,barreal,0.0,4.0,3.0,1.0,2.0,,,,,2.0,,1.0,,,,,,,,,
651,Fortaleza,Lucas Lima Linhares,0.0,Luquinhas,6,,0.0,356,126697,4,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,5,0,2.0,Luquinhas,luquinhas,0.0,,,,,,,,,,,,,,,,,,,,
652,Corinthians,Igor Caique Coronado,0.0,I. Coronado,6,,2.8,264,126900,4,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,5,3,7.1,Igor Coronado,igor-coronado,0.0,5.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,
653,Cruzeiro,Fernando Seabra,0.0,F. Seabra,7,,4.49,283,126977,6,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,5,4,7.89,Fernando Seabra,fernando-seabra,0.0,,,,,,,,,,,,,,,,,,2.0,,
654,Botafogo,Artur Jorge Torres Gomes Araújo Amorim,2.73,A. Jorge,7,,5.65,263,127273,6,True,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,5,5,8.0,Artur Jorge,artur-jorge,-0.53,,,,,,,,,,,,,,,,,,3.0,,
655,Fluminense,Matheus dos Reis Francisco,0.0,M. Reis,6,,0.0,266,127969,5,False,,5,0,1.0,Matheus Reis,matheus-reis,0.0,,,,,,,,,,,,,,,,,,,,
656,Cruzeiro,João Pedro da Cruz Oliveira,0.0,J. Pedro,6,,0.0,283,128327,5,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pj9omFV.png,5,1,2.46,João Pedro,joao-pedro,0.0,,,,,,,,,,,,,,,,,,,,
657,Athlético-PR,Marcos André Paulino Maia,0.0,Marcão,2,,0.0,293,128429,3,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,5,0,1.0,Marcão,marcao,0.0,,,,,,,,,,,,,,,,,,,,
658,Athlético-PR,João Victor Machado Cruz,0.0,J. Cruz,6,,0.0,293,128431,4,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,5,0,1.0,João Cruz,joao-cruz,0.0,,,,,,,,,,,,,,,,,,,,
659,Grêmio,Caio de Oliveira Araújo,0.0,C. Araújo,6,,0.0,284,128482,4,False,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,5,0,1.0,Caio Araújo,caio-araujo,0.0,,,,,,,,,,,,,,,,,,,,
660,Flamengo,Rayan Lucas Marques de Souza,0.0,R. Lucas,6,,0.0,262,128590,4,False,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,5,0,3.0,Rayan Lucas,rayan-lucas,0.0,,,,,,,,,,,,,,,,,,,,
661,São Paulo,William Gomes Carvalho Santos,0.0,W. Gomes,6,,2.1,276,128668,5,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,5,1,1.56,William Gomes,william-gomes,0.0,,1.0,,,,,,,,,2.0,,,,,,,,,
662,Cuiabá,Luiz Felipe Mathias Silva,0.0,L. Felipe,6,,0.0,1371,128669,4,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,5,0,1.0,Luiz Felipe,luiz-felipe,0.0,,,,,,,,,,,,,,,,,,,,
663,São Paulo,Talles Wander Santos Ribeiro,0.0,T. Wander,6,,0.0,276,128769,5,False,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,5,0,1.0,Talles Wander,talles-wander,0.0,,,,,,,,,,,,,,,,,,,,
664,Palmeiras,Estêvão Willian Almeida de Oliveira Gonçalves,11.3,Estêvão,7,,3.36,275,128915,5,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,5,5,4.44,Estêvão,estevao,2.14,4.0,1.0,3.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,,
665,Cuiabá,Luciano Giménez Alanda,0.0,L. Giménez,6,,-0.15,1371,129202,5,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,5,2,1.99,Luciano Giménez,luciano-gimenez,0.0,,1.0,,,,,,,,,,,,,,,,,,
666,Atlético-GO,Mateo Zuleta García,0.0,Zuleta,6,,0.0,373,129227,4,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,5,0,3.0,Zuleta,zuleta,0.0,,,,,,,,,,,,,,,,,,,,
667,Bahia,Wendel Silva Passos,0.0,Wendel,6,,0.0,265,129661,4,False,,5,0,1.0,Wendel,wendel,0.0,,,,,,,,,,,,,,,,,,,,
668,Vasco,Pablo de Paula Cardoso,0.0,Pablo,6,,0.0,267,129665,1,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,5,0,1.0,Pablo,pablo,0.0,,,,,,,,,,,,,,,,,,,,
669,Vasco,João Pedro Murilo de Paula Morais,0.0,JP,6,,2.9,267,129666,4,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,5,1,1.84,JP,jp,0.0,2.0,,,1.0,,,,,,,,,,,,,,,,
670,Atlético-GO,Eduardo Batista dos Santos,0.0,Eduardo,6,,0.0,373,129761,1,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,5,0,1.0,Eduardo,eduardo,0.0,,,,,,,,,,,,,,,,,,,,
671,Atlético-GO,Maswel Ananias Silva,0.0,Max,6,,0.1,373,129766,5,False,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,5,4,1.55,Max,max,0.0,,2.0,,2.0,,,,,,,,,,,,,,,,
672,Juventude,João Vitor Cardoso de Souza,0.0,J. Vitor,6,,0.0,286,129999,2,False,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,5,0,1.0,João Vitor,joao-vitor,0.0,,,,,,,,,,,,,,,,,,,,
673,Criciúma,Erick Ryan Garcia da Silva,0.0,E. Garcia,6,,0.0,288,130211,3,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,5,0,1.0,Erick Garcia,erick-garcia,0.0,,,,,,,,,,,,,,,,,,,,
674,Bahia,Caio Alves Roque Gomes,0.0,C. Roque,6,,0.0,265,130232,2,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_8Jg9gck.png,5,0,2.0,Caio Roque,caio-roque,0.0,,,,,,,,,,,,,,,,,,,,
675,Atlético-GO,Breno Santos Ignacio,0.0,B. Santos,6,,0.0,373,130281,4,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,5,0,2.0,Breno Santos,breno-santos,0.0,,,,,,,,,,,,,,,,,,,,
676,Atlético-GO,Pedro Geovane Paranhos Santos,0.0,Geovane,6,,0.0,373,130284,5,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,5,0,1.0,Geovane,geovane,0.0,,,,,,,,,,,,,,,,,,,,
677,Cuiabá,Rhyan Luca Carvalho de Arruda,0.0,Rhyan,6,,0.0,1371,130305,1,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,5,0,1.0,Rhyan,rhyan,0.0,,,,,,,,,,,,,,,,,,,,
678,Juventude,Rafael Oliveira Pinna,0.0,R. Pinna,6,,0.0,286,130316,5,False,,5,0,1.0,Rafael Pinna,rafael-pinna,0.0,,,,,,,,,,,,,,,,,,,,
679,Fluminense,Jan Fanc Lucumií González,0.0,J. Lucumí,6,,0.0,266,130398,5,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,5,0,2.0,Jan Lucumí,jan-lucumi,0.0,,,,,,,,,,,,,,,,,,,,
680,Atlético-MG,Robert dos Santos Conceição,0.0,R. Santos,6,,0.0,282,130414,4,False,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,5,0,3.0,Robert Santos,robert-santos,0.0,,,,,,,,,,,,,,,,,,,,
681,Juventude,Marlon Santos Teodoro,0.0,Marlon,6,,0.0,286,130507,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eUWGUfv.png,5,0,2.0,Marlon,marlon,0.0,,,,,,,,,,,,,,,,,,,,
682,Athlético-PR,Walace dos Santos França,0.0,Walace,6,,0.0,293,130844,5,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,5,0,1.0,Walace,walace,0.0,,,,,,,,,,,,,,,,,,,,
683,Grêmio,Igor Eduardo Schlemper,0.0,Igor,6,,0.0,284,130884,2,False,,5,0,1.0,Igor,igor,0.0,,,,,,,,,,,,,,,,,,,,
684,Grêmio,Bruno Fortuna Cheron,0.0,Cheron,6,,0.0,284,130888,4,False,,5,0,1.0,Cheron,cheron,0.0,,,,,,,,,,,,,,,,,,,,
685,Atlético-GO,Yeferson Andrés Rodallega Paz,0.0,Rodallega,6,,0.0,373,130905,2,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,5,0,2.0,Rodallega,rodallega,0.0,,,,,,,,,,,,,,,,,,,,
686,Athlético-PR,Diogo Riquelme Rivas do Nascimento,0.0,Riquelme,6,,0.0,293,130906,4,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,5,0,1.0,Riquelme,riquelme,0.0,,,,,,,,,,,,,,,,,,,,
687,Atlético-GO,Marcos Vinicius Carvalho dos Reis,0.0,Marcão,6,,0.0,373,130951,3,False,,5,0,1.0,Marcão,marcao,0.0,,,,,,,,,,,,,,,,,,,,
688,São Paulo,Iba Ly,0.0,I. Ly,6,,0.0,276,131329,4,False,https://s.sde.globo.com/media/person_role/2024/02/25/photo_FORMATO.png,5,0,1.0,Iba Ly,iba-ly,0.0,,,,,,,,,,,,,,,,,,,,
689,Grêmio,Jardiel Maciel Libertino da Silva,0.0,Jardiel,6,,0.0,284,131455,5,False,,5,0,1.0,Jardiel,jardiel,0.0,,,,,,,,,,,,,,,,,,,,
690,Botafogo,Yarlen Faustino Augusto,0.0,Yarlen,6,,0.0,263,131512,5,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,5,0,2.0,Yarlen,yarlen,0.0,,,,,,,,,,,,,,,,,,,,
691,São Paulo,Henrique Fabiano do Carmo,0.0,Henrique,6,,0.0,276,131518,5,False,,5,0,1.0,Henrique,henrique,0.0,,,,,,,,,,,,,,,,,,,,
692,São Paulo,André Oliveira e Silva,0.0,A. Silva,7,,3.54,276,131617,5,True,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,5,5,6.47,André Silva,andre-silva,-0.79,1.0,4.0,4.0,3.0,,,1.0,,1.0,,,,,,,,,,,
693,Corinthians,Felipe Longo Fernandes da Silva,0.0,F. Longo,6,,0.0,264,131753,1,False,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,5,0,1.0,Felipe Longo,felipe-longo,0.0,,,,,,,,,,,,,,,,,,,,
694,Bragantino,Gabriel da Silva Lopes,0.0,G. Lopes,6,,0.0,280,131758,4,False,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,5,0,1.0,Gabriel Lopes,gabriel-lopes,0.0,,,,,,,,,,,,,,,,,,,,
695,Grêmio,João Vitor Lima Nogueira da Silva,0.0,J. Lima,6,,0.0,284,132344,3,False,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,5,0,1.0,João Lima,joao-lima,0.0,,,,,,,,,,,,,,,,,,,,
696,Bragantino,Kelvin Javier Flórez Mosquera,0.0,Kelvin,6,,0.0,280,132524,5,False,,5,0,1.0,Kelvin,kelvin,0.0,,,,,,,,,,,,,,,,,,,,
697,Bragantino,Vinicius Mendonça Pereira,0.0,Vinicinho,6,,0.0,280,132580,5,False,,5,0,1.0,Vinicinho,vinicinho,0.0,,,,,,,,,,,,,,,,,,,,
698,Juventude,Mateus Gabriel Schaffer,0.0,M. Schaffer,6,,0.0,286,132679,3,False,https://s.sde.globo.com/media/person_role/2024/04/28/photo_FORMATO_1BodwEt.png,5,0,1.0,Mateus Schaffer,mateus-schaffer,0.0,,,,,,,,,,,,,,,,,,,,
699,Vasco,Cledson Rafael de Paiva,2.27,R. Paiva,7,,2.27,267,132682,6,True,https://s.sde.globo.com/media/person_role/2024/04/30/photo_FORMATO_9iCVDrU.png,5,1,6.99,Rafael Paiva,rafael-paiva,-0.34,,,,,,,,,,,,,,,,,,,,
