,atletas.posicao_id,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.media_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.status_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,atletas.rodada_id,atletas.jogos_num,atletas.apelido,atletas.clube_id,A,DS,FC,FD,FS,FT,V,CA,CV,FF,G,I,SG,DE,GS,PP,PS,PC,GC,DP
617,3,lyncon,122378,3.97,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,,Vasco,8.0,False,Lyncon,6,0.0,Lyncon Correa Gonçalves,0.0,17,1,Lyncon,267,,,,,,,,,,,1.0,,,,,,,,,
618,4,lucas-eduardo,122379,1.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,,Vasco,0.0,False,L. Eduardo,6,0.0,Lucas Eduardo de Souza Oliveira,0.0,17,0,Lucas Eduardo,267,,,,,,,,,,,,,,,,,,,,
619,2,juliao,122380,1.0,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,,Vasco,0.0,False,Julião,6,0.0,Matheus Gabriel Julião Damasceno,0.0,17,0,Julião,267,,,,,,,,,,,,,,,,,,,,
620,5,talisson,122393,2.47,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,,Bragantino,0.97,False,Talisson,6,0.0,Talisson de Almeida,0.0,17,4,Talisson,280,,1.0,4.0,2.0,3.0,,,,,,,,,,,,,,,
621,4,gustavinho,122394,2.86,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,,Bragantino,1.51,False,Gustavinho,6,0.0,Gustavo Ribeiro Neves,0.0,17,14,Gustavinho,280,2.0,7.0,8.0,1.0,5.0,,,,,2.0,,,,,,,,,,
622,4,ryan,122396,1.44,,,Corinthians,1.05,True,Ryan,6,0.2,Ryan Gustavo de Lima,-0.32,17,4,Ryan,264,,3.0,3.0,,3.0,,,,,,,,,,,,,,,
623,4,pablo-baianinho,122413,0.79,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,,Vitória,-0.3,False,P. Baianinho,6,0.0,Pablo Santos de Alcantara,0.0,17,1,Pablo Baianinho,287,,,1.0,,,,,,,,,,,,,,,,,
624,5,lucca,122420,1.95,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,,Internacional,0.68,False,Lucca,6,0.0,Lucca Holanda Sampaio Tavares,0.0,17,6,Lucca,285,,2.0,5.0,,5.0,,,,,1.0,,1.0,,,,,,,,
625,5,isaac,122439,2.3,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,,Fluminense,1.1,False,Isaac,6,0.0,Isaac Rodrigues de Lima,0.0,17,2,Isaac,266,,1.0,,,2.0,,,,,,,,,,,,,,,
626,5,rayan,122486,2.51,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,,Vasco,1.26,True,Rayan,6,-1.1,Rayan Vitor Simplício Rocha,-0.35,17,11,Rayan,267,,4.0,3.0,2.0,6.0,,,1.0,,7.0,,,,,,,,,,
627,5,gb,122487,1.0,,,Vasco,0.0,False,GB,6,0.0,Gabriel Souza da Silva,0.0,17,0,GB,267,,,,,,,,,,,,,,,,,,,,
628,5,emerson-rodriguez,122525,3.0,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,,Vasco,0.0,False,E. Rodríguez,6,0.0,Emerson Rivaldo Rodríguez Valois,0.0,17,0,Emerson Rodríguez,267,,,,,,,,,,,,,,,,,,,,
629,1,lucas-furtado,122575,1.0,,,Flamengo,0.0,False,L. Furtado,6,0.0,Lucas Furtado dos Santos,0.0,17,0,Lucas Furtado,262,,,,,,,,,,,,,,,,,,,,
630,4,amorim,122598,1.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,,Fortaleza,0.0,False,Amorim,6,0.0,Alexsandro Amorim de Freitas Filho,0.0,17,0,Amorim,356,,,,,,,,,,,,,,,,,,,,
631,3,matheus-belem,122602,2.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,,São Paulo,0.0,False,M. Belém,6,0.0,Matheus José Belém de Souza,0.0,17,0,Matheus Belém,276,,,,,,,,,,,,,,,,,,,,
632,4,japa,122660,1.75,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,,Cruzeiro,0.45,False,Japa,6,0.0,João Wellington Gadelha Melo de Oliveira,0.0,17,4,Japa,283,,2.0,2.0,,,,,,,,,,,,,,,,,
633,3,lucas-cunha,122755,6.38,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,,Bragantino,2.6,False,L. Cunha,6,0.0,Lucas de Souza Cunha,0.0,17,2,Lucas Cunha,280,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
634,5,jadson,122797,1.36,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,,Cuiabá,1.2,False,Jadson,6,0.0,Jadson Alves de Lima,0.0,17,1,Jadson,1371,,,,1.0,,,,,,,,,,,,,,,,
635,2,gustavo-daniel,122819,1.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,,Atlético-GO,0.0,False,G. Daniel,6,0.0,Gustavo Daniel da Silva Gonçalves,0.0,17,0,Gustavo Daniel,373,,,,,,,,,,,,,,,,,,,,
636,3,abner,122861,0.72,,,Juventude,-0.05,True,Abner,6,-0.1,Abner Salles da Silva,-0.09,17,2,Abner,286,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
637,5,emiliano-rodriguez,122887,3.4,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,,Atlético-GO,1.73,False,E. Rodríguez,6,0.0,Emiliano Rodríguez Rosales,0.0,17,15,Emiliano Rodríguez,373,,5.0,5.0,6.0,19.0,,,1.0,,8.0,,7.0,,,,,,,,
638,4,patrick,122990,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,,Palmeiras,0.0,False,Patrick,6,0.0,Patrick Roberto da Silva Campos,0.0,17,0,Patrick,275,,,,,,,,,,,,,,,,,,,,
639,3,marcello,122995,1.0,,,Bahia,0.0,False,Marcello,6,0.0,Marcello Gesteira de Souza,0.0,17,0,Marcello,265,,,,,,,,,,,,,,,,,,,,
640,5,tiago,123004,2.0,,,Bahia,0.0,False,Tiago,6,0.0,Tiago Souza de Jesus Carvalho,0.0,17,0,Tiago,265,,,,,,,,,,,,,,,,,,,,
641,4,sidney,123005,1.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,,Bahia,0.0,False,Sidney,6,0.0,Sidney de Carvalho Duarte,0.0,17,0,Sidney,265,,,,,,,,,,,,,,,,,,,,
642,5,zinho,123153,1.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,,Grêmio,0.0,False,Zinho,6,0.0,Luis Henrique Hoffmann,0.0,17,0,Zinho,284,,,,,,,,,,,,,,,,,,,,
643,5,cadu,123359,3.79,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,,Atlético-MG,3.31,False,Cadu,6,0.0,Carlos Eduardo Amaral Pereira de Castro,0.0,17,12,Cadu,282,,15.0,16.0,3.0,21.0,1.0,,,,2.0,1.0,2.0,,,,,,,,
644,4,cauly,123360,6.32,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,,Bahia,2.81,False,Cauly,7,0.0,Cauly Oliveira Souza,0.0,17,15,Cauly,265,2.0,3.0,7.0,4.0,16.0,2.0,,,,5.0,1.0,1.0,,,,,,,,
645,4,roger,123494,1.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,,Bahia,0.0,False,Roger,6,0.0,Roger Gabriel Farias de Jesus,0.0,17,0,Roger,265,,,,,,,,,,,,,,,,,,,,
646,4,jota,123497,1.0,,,Bahia,0.0,False,Jota,6,0.0,João Victor Broad Moreira Guimarães,0.0,17,0,Jota,265,,,,,,,,,,,,,,,,,,,,
647,2,ze-guilherme,123717,2.24,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,,Grêmio,2.13,False,Z. Guilherme,6,0.0,José Guilherme de Lima Costa,0.0,17,4,Zé Guilherme,284,,3.0,2.0,,1.0,,,,,,,,1.0,,,,,,,
648,5,palacios,123873,4.41,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,,Atlético-MG,2.98,True,Palacios,6,0.0,Brahian Palacios Alzate,-0.21,17,10,Palacios,282,1.0,8.0,3.0,4.0,4.0,,,1.0,,3.0,1.0,1.0,,,,,,,,
649,5,fabio,123960,1.55,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,,Vitória,0.17,False,Fábio,6,0.0,Fábio Soares dos Santos,0.0,17,3,Fábio,287,,,,,1.0,,,,,,,,,,,,,,,
650,4,riquelme,123961,1.0,,,Bragantino,0.0,False,Riquelme,6,0.0,Riquelme Reis de Almeida de Jesus dos Santos,0.0,17,0,Riquelme,280,,,,,,,,,,,,,,,,,,,,
651,5,henry-mosquera,124239,2.94,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,,Bragantino,1.25,False,H. Mosquera,7,0.0,Henry David Mosquera Sánchez,0.0,17,14,Henry Mosquera,280,1.0,5.0,17.0,5.0,11.0,,,3.0,,4.0,,1.0,,,,,,,,
652,5,isaac,124247,1.22,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,,Atlético-MG,0.8,False,Isaac,6,0.0,Isaac Aguiar Tomich,0.0,17,1,Isaac,282,,,,,,,,,,1.0,,,,,,,,,,
653,4,gustavo-prado,124271,1.72,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,,Internacional,0.96,False,G. Prado,6,0.0,Gustavo Prado Alves,0.0,17,11,Gustavo Prado,285,,6.0,8.0,2.0,4.0,,,1.0,,3.0,,,,,,,,,,
654,4,gabriel-carvalho,124275,3.8,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,,Internacional,7.5,False,G. Carvalho,6,0.0,Gabriel Carvalho Teixeira,0.0,17,1,Gabriel Carvalho,285,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,
655,5,ricardo-mathias,124280,2.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,,Internacional,0.0,False,R. Mathias,6,0.0,Ricardo Mathias da Silva,0.0,17,0,Ricardo Mathias,285,,,,,,,,,,,,,,,,,,,,
656,3,allyson,124340,2.31,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,,Cuiabá,1.4,False,Allyson,7,0.0,Allyson Aires dos Santos,0.0,17,1,Allyson,1371,,2.0,,,,,,1.0,,,,,,,,,,,,
657,1,leo-aragao,124369,2.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,,Cruzeiro,0.0,False,L. Aragão,6,0.0,Leonardo de Aragão Carvalho,0.0,17,0,Léo Aragão,283,,,,,,,,,,,,,,,,,,,,
658,2,mateo-ponte,124481,7.53,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,,Botafogo,5.61,False,M. Ponte,6,0.0,Mateo Ponte Costa,0.0,17,7,Mateo Ponte,263,,15.0,15.0,,2.0,,,2.0,,1.0,2.0,,2.0,,,,,,,
659,5,romeo-benitez,124509,3.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,,Athlético-PR,0.0,False,R. Benítez,6,0.0,Bernardo Romeo Benítez Fariña,0.0,17,0,Romeo Benítez,293,,,,,,,,,,,,,,,,,,,,
660,2,giay,124526,5.0,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,,Palmeiras,0.0,False,Giay,6,0.0,Agustín Giay,0.0,17,0,Giay,275,,,,,,,,,,,,,,,,,,,,
661,4,felipe-negrucci,124674,2.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,,São Paulo,0.0,False,F. Negrucci,6,0.0,Felipe Negrucci Berdague,0.0,17,0,Felipe Negrucci,276,,,,,,,,,,,,,,,,,,,,
662,4,paulo-vitor,124690,1.36,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,,Atlético-MG,0.75,False,P. Vitor,6,0.0,Paulo Vitor Monteiro,0.0,17,4,Paulo Vitor,282,,3.0,7.0,,5.0,,,1.0,,,,,,,,,,,,
663,1,leandro,124701,1.0,,,São Paulo,0.0,False,Leandro,6,0.0,Leandro Mathias Silva Bueno,0.0,17,0,Leandro,276,,,,,,,,,,,,,,,,,,,,
664,2,joao-henrique,124728,2.24,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,,Fluminense,2.5,False,J. Henrique,6,0.0,João Henrique Mendes da Silva,0.0,17,2,João Henrique,266,1.0,,,,,,,,,,,,,,,,,,,
665,5,nathan-fernandes,124757,2.27,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,,Grêmio,0.63,True,N. Fernandes,3,1.4,Nathan Ribeiro Fernandes,-0.2,17,14,Nathan Fernandes,284,,6.0,9.0,2.0,10.0,,,3.0,1.0,4.0,,1.0,,,,,,,,
666,5,kaua-elias,124821,3.14,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,,Fluminense,1.38,False,K. Elias,6,0.0,Kauã Elias Nogueira,0.0,17,8,Kauã Elias,266,,1.0,5.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,
667,3,jonathan-jesus,124912,3.0,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,,Cruzeiro,0.0,False,J. Jesus,6,0.0,Jonathan de Jesus Alves,0.0,17,0,Jonathan Jesus,283,,,,,,,,,,,,,,,,,,,,
668,3,renato,124918,1.0,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,,Corinthians,0.0,False,Renato,6,0.0,Renato Santos da Cruz,0.0,17,0,Renato,264,,,,,,,,,,,,,,,,,,,,
669,2,wesley-costa,125000,1.0,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,,Grêmio,0.0,False,W. Costa,6,0.0,Wesley Costa da Silva,0.0,17,0,Wesley Costa,284,,,,,,,,,,,,,,,,,,,,
670,5,robert,125050,2.45,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,,Cruzeiro,1.2,False,Robert,6,0.0,Robert Vinicius Rodrigues Silva,0.0,17,11,Robert,283,1.0,3.0,2.0,2.0,3.0,,,1.0,,3.0,,1.0,,,,,,,,
671,3,viery,125467,1.0,,,Grêmio,0.0,False,Viery,6,0.0,Viery Fernandes Santos Lopes,0.0,17,0,Viery,284,,,,,,,,,,,,,,,,,,,,
672,4,alisson,125469,4.36,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,,Atlético-MG,2.57,False,Alisson,5,0.0,Alisson Santana Lopes da Fonseca,0.0,17,9,Alisson,282,,8.0,9.0,4.0,10.0,,,,,8.0,,,,,,,,,,
673,5,serginho,125471,3.44,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,,Vasco,1.7,False,Serginho,6,0.0,Sérgio Antonio de Luiz Junior,0.0,17,2,Serginho,267,,2.0,2.0,1.0,3.0,,,1.0,,,,1.0,,,,,,,,
674,3,joao-pedro,125488,0.9,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,,Corinthians,0.0,False,J. Pedro,6,0.0,João Pedro de Sousa Rodrigues,0.0,17,1,João Pedro,264,,,,,,,,,,,,,,,,,,,,
675,4,dudu,125746,1.0,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,,Athlético-PR,0.0,False,Dudu,6,0.0,Eduardo Kogitzki Anastacio,0.0,17,0,Dudu,293,,,,,,,,,,,,,,,,,,,,
676,2,rafael-monteiro,125804,1.0,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,,Fluminense,0.0,False,R. Monteiro,6,0.0,Rafael Monteiro Reis,0.0,17,0,Rafael Monteiro,266,,,,,,,,,,,,,,,,,,,,
677,4,zapelli,125926,4.2,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,,Athlético-PR,1.89,False,Zapelli,7,0.0,Bruno Zapelli,0.0,17,15,Zapelli,293,2.0,7.0,11.0,2.0,7.0,2.0,,2.0,,4.0,,,,,,,,,,
678,5,gustavo-nunes,126117,3.57,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,,Grêmio,2.98,True,G. Nunes,6,0.5,Gustavo Nunes Fernandes Gomes,-0.13,17,14,Gustavo Nunes,284,1.0,9.0,10.0,4.0,22.0,,,5.0,,3.0,2.0,2.0,,,,,,,,
679,4,paulinho,126182,6.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,,Vasco,0.0,False,Paulinho,5,0.0,Paulo Lucas Santos de Paula,0.0,17,0,Paulinho,267,,,,,,,,,,,,,,,,,,,,
680,5,derik-lacerda,126216,5.1,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,,Cuiabá,3.52,False,D. Lacerda,7,0.0,Derik Gean Severino Lacerda,0.0,17,8,Derik Lacerda,1371,,6.0,6.0,,15.0,,,4.0,,4.0,2.0,,,,,,,,,
681,2,justen,126387,3.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,,Fluminense,0.0,False,Justen,6,0.0,Lucas da Silva Justen,0.0,17,0,Justen,266,,,,,,,,,,,,,,,,,,,,
682,5,barreal,126471,5.41,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,,Cruzeiro,3.66,False,Barreal,7,0.0,Álvaro Martín Barreal,0.0,17,11,Barreal,283,3.0,8.0,10.0,4.0,9.0,,,1.0,,3.0,1.0,,,,,,,,,
683,4,luquinhas,126697,2.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,,Fortaleza,0.0,False,Luquinhas,6,0.0,Lucas Lima Linhares,0.0,17,0,Luquinhas,356,,,,,,,,,,,,,,,,,,,,
684,4,igor-coronado,126900,7.94,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,,Corinthians,4.04,True,I. Coronado,7,10.8,Igor Caique Coronado,0.49,17,15,Igor Coronado,264,1.0,24.0,12.0,4.0,17.0,,,2.0,,14.0,1.0,,,,,,,,,
685,6,fernando-seabra,126977,9.03,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,,Cruzeiro,5.37,False,F. Seabra,7,0.0,Fernando Seabra,0.0,17,15,Fernando Seabra,283,,,,,,,8.0,,,,,,,,,,,,,
686,6,artur-jorge,127273,9.01,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,,Botafogo,5.68,True,A. Jorge,7,7.05,Artur Jorge Torres Gomes Araújo Amorim,0.01,17,17,Artur Jorge,263,,,,,,,11.0,,,,,,,,,,,,,
687,5,matheus-reis,127969,1.0,,,Fluminense,0.0,False,M. Reis,6,0.0,Matheus dos Reis Francisco,0.0,17,0,Matheus Reis,266,,,,,,,,,,,,,,,,,,,,
688,4,randerson,128099,1.83,,,Atlético-GO,0.45,False,Randerson,6,0.0,Randerson de Sousa Almeida,0.0,17,2,Randerson,373,,1.0,1.0,,,,,,,,,,,,,,,,,
689,5,joao-pedro,128327,3.11,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pj9omFV.png,,Cruzeiro,1.57,False,J. Pedro,6,0.0,João Pedro da Cruz Oliveira,0.0,17,3,João Pedro,283,,1.0,,1.0,3.0,,,,,1.0,,,,,,,,,,
690,3,marcao,128429,1.0,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,,Athlético-PR,0.0,False,Marcão,6,0.0,Marcos André Paulino Maia,0.0,17,0,Marcão,293,,,,,,,,,,,,,,,,,,,,
691,4,joao-cruz,128431,1.36,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,,Athlético-PR,1.2,False,J. Cruz,6,0.0,João Victor Machado Cruz,0.0,17,1,João Cruz,293,,1.0,,,,,,,,,,,,,,,,,,
692,4,caio-araujo,128482,1.0,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,,Grêmio,0.0,False,C. Araújo,6,0.0,Caio de Oliveira Araújo,0.0,17,0,Caio Araújo,284,,,,,,,,,,,,,,,,,,,,
693,4,rayan-lucas,128590,3.0,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,,Flamengo,0.0,False,R. Lucas,6,0.0,Rayan Lucas Marques de Souza,0.0,17,0,Rayan Lucas,262,,,,,,,,,,,,,,,,,,,,
694,5,william-gomes,128668,1.45,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,,São Paulo,1.1,False,W. Gomes,6,0.0,William Gomes Carvalho Santos,0.0,17,2,William Gomes,276,,,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,
695,4,luiz-felipe,128669,1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,,Cuiabá,0.0,False,L. Felipe,6,0.0,Luiz Felipe Mathias Silva,0.0,17,0,Luiz Felipe,1371,,,,,,,,,,,,,,,,,,,,
696,5,talles-wander,128769,1.0,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,,São Paulo,0.0,False,T. Wander,6,0.0,Talles Wander Santos Ribeiro,0.0,17,0,Talles Wander,276,,,,,,,,,,,,,,,,,,,,
697,5,estevao,128915,7.2,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,,Palmeiras,6.86,True,Estêvão,6,2.8,Estêvão Willian Almeida de Oliveira Gonçalves,-0.76,17,17,Estêvão,275,4.0,21.0,15.0,12.0,15.0,1.0,,2.0,,15.0,5.0,2.0,,,,,1.0,,,
698,5,luciano-gimenez,129202,0.73,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,,Cuiabá,-0.56,False,L. Giménez,6,0.0,Luciano Giménez Alanda,0.0,17,5,Luciano Giménez,1371,,1.0,3.0,,,,,,1.0,,,1.0,,,,,,,,
699,4,zuleta,129227,5.05,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,,Atlético-GO,3.27,False,Zuleta,6,0.0,Mateo Zuleta García,0.0,17,3,Zuleta,373,,2.0,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,
700,4,wendel,129661,1.0,,,Bahia,0.0,False,Wendel,6,0.0,Wendel Silva Passos,0.0,17,0,Wendel,265,,,,,,,,,,,,,,,,,,,,
701,1,pablo,129665,1.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,,Vasco,0.0,False,Pablo,6,0.0,Pablo de Paula Cardoso,0.0,17,0,Pablo,267,,,,,,,,,,,,,,,,,,,,
702,4,jp,129666,3.34,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,,Vasco,2.61,True,JP,7,1.2,João Pedro Murilo de Paula Morais,0.11,17,9,JP,267,1.0,12.0,6.0,2.0,4.0,,,,,2.0,,1.0,,,,,,,,
703,1,lucas-barreto,129697,1.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,,Botafogo,0.0,False,L. Barreto,6,0.0,Lucas Fonseca Gomes Barreto,0.0,17,0,Lucas Barreto,263,,,,,,,,,,,,,,,,,,,,
704,1,eduardo,129761,1.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,,Atlético-GO,0.0,False,Eduardo,6,0.0,Eduardo Batista dos Santos,0.0,17,0,Eduardo,373,,,,,,,,,,,,,,,,,,,,
705,5,max,129766,1.6,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,,Atlético-GO,0.62,False,Max,6,0.0,Maswel Ananias Silva,0.0,17,12,Max,373,,3.0,5.0,3.0,6.0,,,2.0,,,,1.0,,,,,1.0,,,
706,2,joao-vitor,129999,1.0,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,,Juventude,0.0,False,J. Vitor,6,0.0,João Vitor Cardoso de Souza,0.0,17,0,João Vitor,286,,,,,,,,,,,,,,,,,,,,
707,3,luiz-gustavo,130020,0.79,,,Atlético-GO,-0.3,False,L. Gustavo,6,0.0,Luiz Gustavo da Silva Alves,0.0,17,1,Luiz Gustavo,373,,,1.0,,,,,,,,,,,,,,,,,
708,2,carbone,130190,1.0,,,Flamengo,0.0,False,Carbone,6,0.0,João Victor Schlickmann Carbone,0.0,17,0,Carbone,262,,,,,,,,,,,,,,,,,,,,
709,3,erick-garcia,130211,1.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,,Criciúma,0.0,False,E. Garcia,6,0.0,Erick Ryan Garcia da Silva,0.0,17,0,Erick Garcia,288,,,,,,,,,,,,,,,,,,,,
710,2,leandrinho,130254,5.02,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,,Vasco,4.35,False,Leandrinho,6,0.0,Leandro Viana da Silva Gama,0.0,17,4,Leandrinho,267,,2.0,,,4.0,,,,,,1.0,,1.0,,,,,,,
711,4,guilherme-estrella,130255,3.89,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,,Vasco,3.93,False,G. Estrella,5,0.0,Guilherme Estrella de Paiva,0.0,17,3,Guilherme Estrella,267,,2.0,4.0,,4.0,,,1.0,,2.0,1.0,,,,,,,,,
712,1,phillipe-gabriel,130280,1.0,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,,Vasco,0.0,False,P. Gabriel,6,0.0,Phillipe Gabriel Pires de Oliveira,0.0,17,0,Phillipe Gabriel,267,,,,,,,,,,,,,,,,,,,,
713,4,breno-santos,130281,2.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,,Atlético-GO,0.0,False,B. Santos,6,0.0,Breno Santos Ignacio,0.0,17,0,Breno Santos,373,,,,,,,,,,,,,,,,,,,,
714,5,geovane,130284,1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,,Atlético-GO,0.0,False,Geovane,6,0.0,Pedro Geovane Paranhos Santos,0.0,17,0,Geovane,373,,,,,,,,,,,,,,,,,,,,
715,1,rhyan,130305,1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,,Cuiabá,0.0,False,Rhyan,6,0.0,Rhyan Luca Carvalho de Arruda,0.0,17,0,Rhyan,1371,,,,,,,,,,,,,,,,,,,,
