,atletas.posicao_id,atletas.status_id,atletas.nome,atletas.foto,atletas.media_num,atletas.entrou_em_campo,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.rodada_id,atletas.preco_num,atletas.clube_id,CA,DE,DP,GS,PC,SG,DS,FC,FD,FF,FS,FT,G,I,A,CV,PP,PS,GC,V
619,5,6,Luis Henrique Hoffmann,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,0.0,False,0,zinho,0.0,Zinho,,0.0,123153,Zinho,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
620,5,6,Carlos Eduardo Amaral Pereira de Castro,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,3.65,True,9,cadu,5.5,Cadu,,-0.21,123359,Cadu,Atlético-MG,13,4.25,282,,,,,,,12.0,14.0,3.0,1.0,15.0,1.0,1.0,2.0,,,,,,
621,4,7,Cauly Oliveira Souza,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,2.54,True,12,cauly,0.2,Cauly,,-0.62,123360,Cauly,Bahia,13,6.2,265,,,,,,,3.0,7.0,3.0,5.0,11.0,2.0,,1.0,2.0,,,,,
622,4,6,Roger Gabriel Farias de Jesus,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,0.0,False,0,roger,0.0,Roger,,0.0,123494,Roger,Bahia,13,1.0,265,,,,,,,,,,,,,,,,,,,,
623,4,6,João Victor Broad Moreira Guimarães,,0.0,False,0,jota,0.0,Jota,,0.0,123497,Jota,Bahia,13,1.0,265,,,,,,,,,,,,,,,,,,,,
624,2,6,José Guilherme de Lima Costa,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,2.13,False,4,ze-guilherme,0.0,Zé Guilherme,,0.0,123717,Z. Guilherme,Grêmio,13,2.24,284,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,,
625,5,7,Brahian Palacios Alzate,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,4.75,True,6,palacios,5.6,Palacios,,0.84,123873,Palacios,Atlético-MG,13,5.85,282,,,,,,,6.0,1.0,4.0,3.0,3.0,,1.0,1.0,1.0,,,,,
626,5,6,Fábio Soares dos Santos,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,0.25,False,2,fabio,0.0,Fábio,,0.0,123960,Fábio,Vitória,13,1.75,287,,,,,,,,,,,1.0,,,,,,,,,
627,5,6,Everton Tiago Barella de Souza Messias,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,0.9,True,1,everton,0.9,Everton,,0.25,124158,Everton,Bragantino,13,1.25,280,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,
628,5,6,Henry David Mosquera Sánchez,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,0.66,True,12,henry-mosquera,-0.6,Henry Mosquera,,-0.01,124239,H. Mosquera,Bragantino,13,2.27,280,3.0,,,,,,3.0,15.0,5.0,3.0,7.0,,,1.0,,,,,,
629,5,6,Isaac Aguiar Tomich,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,0.8,False,1,isaac,0.0,Isaac,,0.0,124247,Isaac,Atlético-MG,13,1.22,282,,,,,,,,,,1.0,,,,,,,,,,
630,4,6,Gustavo Prado Alves,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,0.93,True,9,gustavo-prado,1.2,Gustavo Prado,,0.17,124271,G. Prado,Internacional,13,1.75,285,,,,,,,4.0,5.0,1.0,3.0,3.0,,,,,,,,,
631,4,6,Gabriel Carvalho Teixeira,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,7.5,False,1,gabriel-carvalho,0.0,Gabriel Carvalho,,0.0,124275,G. Carvalho,Internacional,13,3.8,285,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,
632,5,6,Ricardo Mathias da Silva,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,0.0,False,0,ricardo-mathias,0.0,Ricardo Mathias,,0.0,124280,R. Mathias,Internacional,13,2.0,285,,,,,,,,,,,,,,,,,,,,
633,3,6,Allyson Aires dos Santos,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,1.4,False,1,allyson,0.0,Allyson,,0.0,124340,Allyson,Cuiabá,13,2.31,1371,1.0,,,,,,2.0,,,,,,,,,,,,,
634,1,6,Leonardo de Aragão Carvalho,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,0.0,False,0,leo-aragao,0.0,Léo Aragão,,0.0,124369,L. Aragão,Cruzeiro,13,2.0,283,,,,,,,,,,,,,,,,,,,,
635,2,7,Mateo Ponte Costa,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,4.88,False,5,mateo-ponte,0.0,Mateo Ponte,,0.0,124481,M. Ponte,Botafogo,13,6.29,263,1.0,,,,,1.0,11.0,7.0,,1.0,1.0,,1.0,,,,,,,
636,5,6,Bernardo Romeo Benítez Fariña,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,0.0,False,0,romeo-benitez,0.0,Romeo Benítez,,0.0,124509,R. Benítez,Athlético-PR,13,3.0,293,,,,,,,,,,,,,,,,,,,,
637,4,6,Felipe Negrucci Berdague,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,0.0,False,0,felipe-negrucci,0.0,Felipe Negrucci,,0.0,124674,F. Negrucci,São Paulo,13,2.0,276,,,,,,,,,,,,,,,,,,,,
638,4,6,Paulo Vitor Monteiro,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,1.15,True,2,paulo-vitor,1.8,Paulo Vitor,,0.39,124690,P. Vitor,Atlético-MG,13,1.48,282,,,,,,,2.0,2.0,,,1.0,,,,,,,,,
639,1,6,Leandro Mathias Silva Bueno,,0.0,False,0,leandro,0.0,Leandro,,0.0,124701,Leandro,São Paulo,13,1.0,276,,,,,,,,,,,,,,,,,,,,
640,5,6,Nathan Ribeiro Fernandes,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,0.41,True,10,nathan-fernandes,0.9,Nathan Fernandes,,0.29,124757,N. Fernandes,Grêmio,13,2.26,284,2.0,,,,,,4.0,8.0,2.0,3.0,4.0,,,,,1.0,,,,
641,5,6,Kauã Elias Nogueira,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,-0.02,True,6,kaua-elias,0.8,Kauã Elias,,0.15,124821,K. Elias,Fluminense,13,0.96,266,,,,,,,,3.0,,1.0,,,,,,,,,,
642,3,6,Renato Santos da Cruz,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,0.0,False,0,renato,0.0,Renato,,0.0,124918,Renato,Corinthians,13,1.0,264,,,,,,,,,,,,,,,,,,,,
643,2,6,Wesley Costa da Silva,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,0.0,False,0,wesley-costa,0.0,Wesley Costa,,0.0,125000,W. Costa,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
644,5,6,Robert Vinicius Rodrigues Silva,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,1.55,True,8,robert,1.2,Robert,,-0.07,125050,Robert,Cruzeiro,13,2.83,283,1.0,,,,,,3.0,2.0,2.0,2.0,3.0,,,1.0,1.0,,,,,
645,3,6,Viery Fernandes Santos Lopes,,0.0,False,0,viery,0.0,Viery,,0.0,125467,Viery,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
646,4,5,Alisson Santana Lopes da Fonseca,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,2.57,False,9,alisson,0.0,Alisson,,0.0,125469,Alisson,Atlético-MG,13,4.36,282,,,,,,,8.0,9.0,4.0,8.0,10.0,,,,,,,,,
647,5,6,Sérgio Antonio de Luiz Junior,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,1.7,False,2,serginho,0.0,Serginho,,0.0,125471,Serginho,Vasco,13,3.44,267,1.0,,,,,,2.0,2.0,1.0,,3.0,,,1.0,,,,,,
648,3,6,João Pedro de Sousa Rodrigues,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,0.0,False,1,joao-pedro,0.0,João Pedro,,0.0,125488,J. Pedro,Corinthians,13,0.9,264,,,,,,,,,,,,,,,,,,,,
649,4,6,Eduardo Kogitzki Anastacio,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,0.0,False,0,dudu,0.0,Dudu,,0.0,125746,Dudu,Athlético-PR,13,1.0,293,,,,,,,,,,,,,,,,,,,,
650,2,6,Rafael Monteiro Reis,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,0.0,False,0,rafael-monteiro,0.0,Rafael Monteiro,,0.0,125804,R. Monteiro,Fluminense,13,1.0,266,,,,,,,,,,,,,,,,,,,,
651,4,7,Bruno Zapelli,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,1.8,True,12,zapelli,1.2,Zapelli,,0.01,125926,Zapelli,Athlético-PR,13,4.31,293,2.0,,,,,,4.0,10.0,1.0,3.0,4.0,2.0,,,2.0,,,,,
652,5,7,Gustavo Nunes Fernandes Gomes,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,3.35,True,10,gustavo-nunes,10.4,Gustavo Nunes,,1.39,126117,G. Nunes,Grêmio,13,4.8,284,5.0,,,,,,9.0,7.0,4.0,1.0,17.0,,2.0,2.0,,,,,,
653,4,5,Paulo Lucas Santos de Paula,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,0.0,False,0,paulinho,0.0,Paulinho,,0.0,126182,Paulinho,Vasco,13,6.0,267,,,,,,,,,,,,,,,,,,,,
654,5,6,Derik Gean Severino Lacerda,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,2.79,True,7,derik-lacerda,10.5,Derik Lacerda,,1.85,126216,D. Lacerda,Cuiabá,13,4.87,1371,3.0,,,,,,5.0,4.0,,4.0,13.0,,1.0,,,,,,,
655,2,6,Lucas da Silva Justen,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,0.0,False,0,justen,0.0,Justen,,0.0,126387,Justen,Fluminense,13,3.0,266,,,,,,,,,,,,,,,,,,,,
656,5,6,Álvaro Martín Barreal,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,2.63,False,8,barreal,0.0,Barreal,,0.0,126471,Barreal,Cruzeiro,13,4.03,283,1.0,,,,,,7.0,7.0,2.0,1.0,5.0,,,,2.0,,,,,
657,4,6,Lucas Lima Linhares,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,0.0,False,0,luquinhas,0.0,Luquinhas,,0.0,126697,Luquinhas,Fortaleza,13,2.0,356,,,,,,,,,,,,,,,,,,,,
658,4,7,Igor Caique Coronado,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,3.56,True,11,igor-coronado,2.0,Igor Coronado,,-0.44,126900,I. Coronado,Corinthians,13,6.72,264,,,,,,,15.0,9.0,2.0,10.0,11.0,,1.0,,,,,,,
659,6,7,Fernando Seabra,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,5.02,True,12,fernando-seabra,2.55,Fernando Seabra,,-0.82,126977,F. Seabra,Cruzeiro,13,8.09,283,,,,,,,,,,,,,,,,,,,,6.0
660,6,7,Artur Jorge Torres Gomes Araújo Amorim,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,5.28,True,13,artur-jorge,2.61,Artur Jorge,,-0.42,127273,A. Jorge,Botafogo,13,8.22,263,,,,,,,,,,,,,,,,,,,,7.0
661,5,6,Matheus dos Reis Francisco,,0.0,False,0,matheus-reis,0.0,Matheus Reis,,0.0,127969,M. Reis,Fluminense,13,1.0,266,,,,,,,,,,,,,,,,,,,,
662,4,6,Randerson de Sousa Almeida,,-0.3,True,1,randerson,-0.3,Randerson,,-0.31,128099,Randerson,Atlético-GO,13,1.69,373,,,,,,,,1.0,,,,,,,,,,,,
663,5,6,João Pedro da Cruz Oliveira,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pj9omFV.png,1.57,False,3,joao-pedro,0.0,João Pedro,,0.0,128327,J. Pedro,Cruzeiro,13,3.11,283,,,,,,,1.0,,1.0,1.0,3.0,,,,,,,,,
664,3,6,Marcos André Paulino Maia,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,0.0,False,0,marcao,0.0,Marcão,,0.0,128429,Marcão,Athlético-PR,13,1.0,293,,,,,,,,,,,,,,,,,,,,
665,4,6,João Victor Machado Cruz,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,1.2,False,1,joao-cruz,0.0,João Cruz,,0.0,128431,J. Cruz,Athlético-PR,13,1.36,293,,,,,,,1.0,,,,,,,,,,,,,
666,4,6,Caio de Oliveira Araújo,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,0.0,False,0,caio-araujo,0.0,Caio Araújo,,0.0,128482,C. Araújo,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
667,4,6,Rayan Lucas Marques de Souza,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,0.0,False,0,rayan-lucas,0.0,Rayan Lucas,,0.0,128590,R. Lucas,Flamengo,13,3.0,262,,,,,,,,,,,,,,,,,,,,
668,5,6,William Gomes Carvalho Santos,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,1.1,False,2,william-gomes,0.0,William Gomes,,0.0,128668,W. Gomes,São Paulo,13,1.45,276,1.0,,,,,,,1.0,3.0,,,,,1.0,,,,,,
669,4,6,Luiz Felipe Mathias Silva,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,0.0,False,0,luiz-felipe,0.0,Luiz Felipe,,0.0,128669,L. Felipe,Cuiabá,13,1.0,1371,,,,,,,,,,,,,,,,,,,,
670,5,6,Talles Wander Santos Ribeiro,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,0.0,False,0,talles-wander,0.0,Talles Wander,,0.0,128769,T. Wander,São Paulo,13,1.0,276,,,,,,,,,,,,,,,,,,,,
671,5,7,Estêvão Willian Almeida de Oliveira Gonçalves,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,6.2,True,13,estevao,4.4,Estêvão,,0.66,128915,Estêvão,Palmeiras,13,6.65,275,1.0,,,,,,18.0,12.0,10.0,10.0,11.0,1.0,3.0,1.0,2.0,,,1.0,,
672,5,3,Luciano Giménez Alanda,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,-0.56,True,5,luciano-gimenez,-3.4,Luciano Giménez,,-1.02,129202,L. Giménez,Cuiabá,13,0.73,1371,,,,,,,1.0,3.0,,,,,,1.0,,1.0,,,,
673,4,6,Mateo Zuleta García,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,5.45,False,2,zuleta,0.0,Zuleta,,0.0,129227,Zuleta,Atlético-GO,13,5.9,373,,,,,,,2.0,,,,1.0,,1.0,,,,,,,
674,4,6,Wendel Silva Passos,,0.0,False,0,wendel,0.0,Wendel,,0.0,129661,Wendel,Bahia,13,1.0,265,,,,,,,,,,,,,,,,,,,,
675,1,6,Pablo de Paula Cardoso,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,0.0,False,0,pablo,0.0,Pablo,,0.0,129665,Pablo,Vasco,13,1.0,267,,,,,,,,,,,,,,,,,,,,
676,4,7,João Pedro Murilo de Paula Morais,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,3.68,True,5,jp,2.8,JP,,-0.55,129666,JP,Vasco,13,3.78,267,,,,,,,9.0,2.0,1.0,,4.0,,,,1.0,,,,,
677,1,6,Eduardo Batista dos Santos,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,0.0,False,0,eduardo,0.0,Eduardo,,0.0,129761,Eduardo,Atlético-GO,13,1.0,373,,,,,,,,,,,,,,,,,,,,
678,5,6,Maswel Ananias Silva,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,0.76,True,10,max,0.9,Max,,0.09,129766,Max,Atlético-GO,13,1.83,373,1.0,,,,,,2.0,4.0,3.0,,6.0,,,1.0,,,,1.0,,
679,2,6,João Vitor Cardoso de Souza,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,0.0,False,0,joao-vitor,0.0,João Vitor,,0.0,129999,J. Vitor,Juventude,13,1.0,286,,,,,,,,,,,,,,,,,,,,
680,3,6,Luiz Gustavo da Silva Alves,,-0.3,False,1,luiz-gustavo,0.0,Luiz Gustavo,,0.0,130020,L. Gustavo,Atlético-GO,13,0.79,373,,,,,,,,1.0,,,,,,,,,,,,
681,2,6,João Victor Schlickmann Carbone,,0.0,False,0,carbone,0.0,Carbone,,0.0,130190,Carbone,Flamengo,13,1.0,262,,,,,,,,,,,,,,,,,,,,
682,3,6,Erick Ryan Garcia da Silva,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,0.0,False,0,erick-garcia,0.0,Erick Garcia,,0.0,130211,E. Garcia,Criciúma,13,1.0,288,,,,,,,,,,,,,,,,,,,,
683,2,6,Leandro Viana da Silva Gama,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,4.85,False,2,leandrinho,0.0,Leandrinho,,0.0,130254,Leandrinho,Vasco,13,3.88,267,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
684,4,6,Guilherme Estrella de Paiva,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,3.93,True,3,guilherme-estrella,0.0,Guilherme Estrella,,-0.54,130255,G. Estrella,Vasco,13,3.89,267,1.0,,,,,,2.0,4.0,,2.0,4.0,,1.0,,,,,,,
685,4,6,Breno Santos Ignacio,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,0.0,False,0,breno-santos,0.0,Breno Santos,,0.0,130281,B. Santos,Atlético-GO,13,2.0,373,,,,,,,,,,,,,,,,,,,,
686,5,6,Pedro Geovane Paranhos Santos,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,0.0,False,0,geovane,0.0,Geovane,,0.0,130284,Geovane,Atlético-GO,13,1.0,373,,,,,,,,,,,,,,,,,,,,
687,1,6,Rhyan Luca Carvalho de Arruda,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,0.0,False,0,rhyan,0.0,Rhyan,,0.0,130305,Rhyan,Cuiabá,13,1.0,1371,,,,,,,,,,,,,,,,,,,,
688,5,6,Rafael Oliveira Pinna,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,0.0,False,0,rafael-pinna,0.0,Rafael Pinna,,0.0,130316,R. Pinna,Juventude,13,1.0,286,,,,,,,,,,,,,,,,,,,,
689,3,6,Luiz Gustavo Marinho Ribeiro dos Santos,,0.0,False,0,luiz-gustavo,0.0,Luiz Gustavo,,0.0,130393,L. Gustavo,Vasco,13,1.0,267,,,,,,,,,,,,,,,,,,,,
690,5,3,Jan Fanc Lucumií González,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,1.3,True,1,jan-lucumi,1.3,Jan Lucumí,,0.31,130398,J. Lucumí,Fluminense,13,2.31,266,,,,,,,3.0,2.0,,1.0,1.0,,,,,1.0,,,,
691,4,6,Robert dos Santos Conceição,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,0.1,True,2,robert-santos,-0.3,Robert Santos,,-0.44,130414,R. Santos,Atlético-MG,13,2.48,282,,,,,,,,1.0,,,1.0,,,,,,,,,
692,3,2,Vitor de Oliveira Nunes dos Reis,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_FvXiXkH.png,7.9,True,2,vitor-reis,14.1,Vitor Reis,,3.89,130609,V. Reis,Palmeiras,13,5.44,275,,,,,,1.0,2.0,2.0,,,2.0,,1.0,,,,,,,
693,5,6,Luighi Hanri Sousa Santos,,0.0,False,0,luighi,0.0,Luighi,,0.0,130612,Luighi,Palmeiras,13,1.0,275,,,,,,,,,,,,,,,,,,,,
694,5,6,Walace dos Santos França,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,0.0,False,0,walace,0.0,Walace,,0.0,130844,Walace,Athlético-PR,13,1.0,293,,,,,,,,,,,,,,,,,,,,
695,2,6,Igor Eduardo Schlemper,,0.0,False,0,igor,0.0,Igor,,0.0,130884,Igor,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
696,4,6,Bruno Fortuna Cheron,,0.0,False,0,cheron,0.0,Cheron,,0.0,130888,Cheron,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
697,2,6,Yeferson Andrés Rodallega Paz,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,0.0,False,1,rodallega,0.0,Rodallega,,0.0,130905,Rodallega,Atlético-GO,13,1.79,373,,,,,,,,,,,,,,,,,,,,
698,4,6,Diogo Riquelme Rivas do Nascimento,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,0.0,False,0,riquelme,0.0,Riquelme,,0.0,130906,Riquelme,Athlético-PR,13,1.0,293,,,,,,,,,,,,,,,,,,,,
699,3,6,Marcos Vinicius Carvalho dos Reis,,0.0,False,0,marcao,0.0,Marcão,,0.0,130951,Marcão,Atlético-GO,13,1.0,373,,,,,,,,,,,,,,,,,,,,
700,4,6,Iba Ly,https://s.sde.globo.com/media/person_role/2024/02/25/photo_FORMATO.png,0.0,False,0,iba-ly,0.0,Iba Ly,,0.0,131329,I. Ly,São Paulo,13,1.0,276,,,,,,,,,,,,,,,,,,,,
701,5,6,Jardiel Maciel Libertino da Silva,,0.0,False,0,jardiel,0.0,Jardiel,,0.0,131455,Jardiel,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
702,5,6,Yarlen Faustino Augusto,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,0.4,False,4,yarlen,0.0,Yarlen,,0.0,131512,Yarlen,Botafogo,13,1.51,263,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,
703,5,6,Henrique Fabiano do Carmo,,0.0,False,0,henrique,0.0,Henrique,,0.0,131518,Henrique,São Paulo,13,1.0,276,,,,,,,,,,,,,,,,,,,,
704,5,6,André Oliveira e Silva,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,2.99,False,9,andre-silva,0.0,André Silva,,0.0,131617,A. Silva,São Paulo,13,6.89,276,,,,,,,2.0,7.0,,4.0,5.0,,2.0,1.0,1.0,,,,,
705,1,6,Felipe Longo Fernandes da Silva,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,0.0,False,0,felipe-longo,0.0,Felipe Longo,,0.0,131753,F. Longo,Corinthians,13,1.0,264,,,,,,,,,,,,,,,,,,,,
706,4,6,Gabriel da Silva Lopes,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,0.0,False,0,gabriel-lopes,0.0,Gabriel Lopes,,0.0,131758,G. Lopes,Bragantino,13,1.0,280,,,,,,,,,,,,,,,,,,,,
707,3,6,João Vitor Lima Nogueira da Silva,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,0.0,False,0,joao-lima,0.0,João Lima,,0.0,132344,J. Lima,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
708,5,6,Kelvin Javier Flórez Mosquera,,0.0,False,0,kelvin,0.0,Kelvin,,0.0,132524,Kelvin,Bragantino,13,1.0,280,,,,,,,,,,,,,,,,,,,,
709,5,6,Vinicius Mendonça Pereira,,0.2,False,1,vinicinho,0.0,Vinicinho,,0.0,132580,Vinicinho,Bragantino,13,0.98,280,,,,,,,,1.0,,,1.0,,,,,,,,,
710,3,6,Mateus Gabriel Schaffer,https://s.sde.globo.com/media/person_role/2024/04/28/photo_FORMATO_1BodwEt.png,0.0,False,0,mateus-schaffer,0.0,Mateus Schaffer,,0.0,132679,M. Schaffer,Juventude,13,1.0,286,,,,,,,,,,,,,,,,,,,,
711,6,7,Cledson Rafael de Paiva,https://s.sde.globo.com/media/person_role/2024/04/30/photo_FORMATO_9iCVDrU.png,4.82,True,5,rafael-paiva,3.68,Rafael Paiva,,-0.15,132682,R. Paiva,Vasco,13,8.13,267,,,,,,,,,,,,,,,,,,,,2.0
712,5,6,Fabiano Rodrigues Pereira,,3.9,False,1,fabiano,0.0,Fabiano,,0.0,132733,Fabiano,Botafogo,13,2.42,263,,,,,,,2.0,,,,3.0,,,,,,,,,
713,5,6,Arthur Rodrigues Viana,https://s.sde.globo.com/media/person_role/2024/06/13/photo_FORMATO.png,-0.15,False,2,arthur-viana,0.0,Arthur Viana,,0.0,133528,A. Viana,Cruzeiro,13,0.78,283,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,
714,5,6,Kayke Ayrton dos Santos Evaristo,,0.0,False,1,kayke,0.0,Kayke,,0.0,133529,Kayke,Athlético-PR,13,0.9,293,,,,,,,,,,,,,,,,,,,,
715,1,6,Mário Vinnicius Souza Rodrigues Silva,,0.0,False,0,mario,0.0,Mário,,0.0,133541,Mário,Juventude,13,1.0,286,,,,,,,,,,,,,,,,,,,,
716,4,6,João Victor Trevisol da Silva,,0.0,False,0,trevisol,0.0,Trevisol,,0.0,133542,Trevisol,Juventude,13,1.0,286,,,,,,,,,,,,,,,,,,,,
717,5,6,Guilherme William Silva Inácio,,0.0,False,0,gui-negao,0.0,Gui Negão,,0.0,133543,G. Negão,Corinthians,13,1.0,264,,,,,,,,,,,,,,,,,,,,
718,5,6,Lucca Pelosi Drummond,,2.8,True,2,lucca-drummond,5.9,Lucca Drummond,,1.63,133566,L. Drummond,Internacional,13,2.42,285,,,,,,,1.0,2.0,,,,,,,1.0,,,,,
719,3,6,Igor Odoni Gomes,https://s.sde.globo.com/media/person_role/2024/06/22/photo_220x220.png,0.0,False,0,igao,0.0,Igão,,0.0,133623,Igão,São Paulo,13,1.0,276,,,,,,,,,,,,,,,,,,,,
720,4,6,Victor Hugo da Silva Costa,,0.0,False,0,vitinho,0.0,Vitinho,,0.0,133630,Vitinho,Atlético-MG,13,1.0,282,,,,,,,,,,,,,,,,,,,,
721,5,6,Alysson Edward Franco da Rocha dos Santos,,0.0,False,0,alysson,0.0,Alysson,,0.0,133669,Alysson,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
