,atletas.entrou_em_campo,atletas.slug,atletas.foto,atletas.apelido,atletas.clube_id,atletas.posicao_id,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.preco_num,atletas.status_id,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.variacao_num,atletas.apelido_abreviado,atletas.rodada_id,atletas.media_num,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,SG,DE,GS,PS,V,PP,PC,GC,DP
616,False,isaac,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,Isaac,266,5,Isaac Rodrigues de Lima,122439,Fluminense,2,2.3,6,,0.0,0.0,Isaac,21,1.1,,,,1.0,,,,2.0,,,,,,,,,,,,
617,False,rayan,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,Rayan,267,5,Rayan Vitor Simplício Rocha,122486,Vasco,11,2.51,6,,0.0,0.0,Rayan,21,1.26,,1.0,,4.0,3.0,2.0,7.0,6.0,,,,,,,,,,,,
618,True,gb,,GB,267,5,Gabriel Souza da Silva,122487,Vasco,2,4.64,7,,10.9,2.9,GB,21,6.55,,1.0,,3.0,2.0,,2.0,3.0,,1.0,,,,,,,,,,
619,False,emerson-rodriguez,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,Emerson Rodríguez,267,5,Emerson Rivaldo Rodríguez Valois,122525,Vasco,2,3.3,6,,0.0,0.0,E. Rodríguez,21,1.45,,,,,,,3.0,1.0,,,,,,,,,,,,
620,False,lucas-furtado,,Lucas Furtado,262,1,Lucas Furtado dos Santos,122575,Flamengo,0,1.0,6,,0.0,0.0,L. Furtado,21,0.0,,,,,,,,,,,,,,,,,,,,
621,False,amorim,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,Amorim,356,4,Alexsandro Amorim de Freitas Filho,122598,Fortaleza,0,1.0,6,,0.0,0.0,Amorim,21,0.0,,,,,,,,,,,,,,,,,,,,
622,False,matheus-belem,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,Matheus Belém,276,3,Matheus José Belém de Souza,122602,São Paulo,0,2.0,6,,0.0,0.0,M. Belém,21,0.0,,,,,,,,,,,,,,,,,,,,
623,False,japa,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,Japa,283,4,João Wellington Gadelha Melo de Oliveira,122660,Cruzeiro,4,1.75,6,,0.0,0.0,Japa,21,0.45,,,,2.0,2.0,,,,,,,,,,,,,,,
624,True,lucas-cunha,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,Lucas Cunha,280,3,Lucas de Souza Cunha,122755,Bragantino,4,4.45,7,,-0.4,-0.94,L. Cunha,21,2.13,,2.0,,4.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,
625,False,jadson,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,Jadson,1371,5,Jadson Alves de Lima,122797,Cuiabá,1,1.36,6,,0.0,0.0,Jadson,21,1.2,,,,,,1.0,,,,,,,,,,,,,,
626,False,gustavo-daniel,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,Gustavo Daniel,373,2,Gustavo Daniel da Silva Gonçalves,122819,Atlético-GO,0,1.0,6,,0.0,0.0,G. Daniel,21,0.0,,,,,,,,,,,,,,,,,,,,
627,False,abner,,Abner,286,3,Abner Salles da Silva,122861,Juventude,2,0.72,6,,0.0,0.0,Abner,21,-0.05,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
628,True,emiliano-rodriguez,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,Emiliano Rodríguez,373,5,Emiliano Rodríguez Rosales,122887,Atlético-GO,17,3.28,7,,0.7,0.26,E. Rodríguez,21,1.45,,1.0,1.0,6.0,9.0,6.0,9.0,21.0,,,8.0,,,,,,,,,
629,False,patrick,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,Patrick,275,4,Patrick Roberto da Silva Campos,122990,Palmeiras,0,1.0,6,,0.0,0.0,Patrick,21,0.0,,,,,,,,,,,,,,,,,,,,
630,False,marcello,,Marcello,265,3,Marcello Gesteira de Souza,122995,Bahia,0,1.0,6,,0.0,0.0,Marcello,21,0.0,,,,,,,,,,,,,,,,,,,,
631,False,tiago,,Tiago,265,5,Tiago Souza de Jesus Carvalho,123004,Bahia,1,1.7,6,,0.0,0.0,Tiago,21,-0.3,,,,,1.0,,,,,,,,,,,,,,,
632,False,sidney,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,Sidney,265,4,Sidney de Carvalho Duarte,123005,Bahia,0,1.0,6,,0.0,0.0,Sidney,21,0.0,,,,,,,,,,,,,,,,,,,,
633,False,zinho,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,Zinho,284,5,Luis Henrique Hoffmann,123153,Grêmio,0,1.0,6,,0.0,0.0,Zinho,21,0.0,,,,,,,,,,,,,,,,,,,,
634,True,cadu,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,Cadu,282,5,Carlos Eduardo Amaral Pereira de Castro,123359,Atlético-MG,13,4.85,6,,8.1,1.06,Cadu,21,3.68,,,,15.0,17.0,3.0,2.0,22.0,1.0,2.0,3.0,,,,,,,,,
635,True,cauly,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,Cauly,265,4,Cauly Oliveira Souza,123360,Bahia,19,5.59,6,,-1.6,-0.26,Cauly,21,2.38,2.0,1.0,,3.0,13.0,4.0,9.0,21.0,2.0,1.0,1.0,,,,,,,,,
636,False,roger,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,Roger,265,4,Roger Gabriel Farias de Jesus,123494,Bahia,0,1.0,6,,0.0,0.0,Roger,21,0.0,,,,,,,,,,,,,,,,,,,,
637,False,jota,,Jota,265,4,João Victor Broad Moreira Guimarães,123497,Bahia,0,1.0,6,,0.0,0.0,Jota,21,0.0,,,,,,,,,,,,,,,,,,,,
638,False,ze-guilherme,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,Zé Guilherme,284,2,José Guilherme de Lima Costa,123717,Grêmio,4,2.24,6,,0.0,0.0,Z. Guilherme,21,2.13,,,,3.0,2.0,,,1.0,,,,1.0,,,,,,,,
639,True,luciano-rodriguez,https://s.sde.globo.com/media/person_role/2023/06/14/photo_220x220_YUIQAeJ.png,Luciano Rodríguez,265,5,Luciano Rodríguez Rosales,123795,Bahia,2,7.55,7,,4.8,0.51,L. Rodríguez,21,3.4,,,,1.0,2.0,2.0,3.0,3.0,,,1.0,,,,,,,,,
640,False,palacios,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,Palacios,282,5,Brahian Palacios Alzate,123873,Atlético-MG,10,4.41,6,,0.0,0.0,Palacios,21,2.98,1.0,1.0,,8.0,3.0,4.0,3.0,4.0,,1.0,1.0,,,,,,,,,
641,False,fabio,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,Fábio,287,5,Fábio Soares dos Santos,123960,Vitória,3,1.55,6,,0.0,0.0,Fábio,21,0.17,,,,,,,,1.0,,,,,,,,,,,,
642,False,riquelme,,Riquelme,280,4,Riquelme Reis de Almeida de Jesus dos Santos,123961,Bragantino,0,1.0,6,,0.0,0.0,Riquelme,21,0.0,,,,,,,,,,,,,,,,,,,,
643,True,henry-mosquera,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,Henry Mosquera,280,5,Henry David Mosquera Sánchez,124239,Bragantino,17,3.22,6,,3.6,0.45,H. Mosquera,21,1.56,1.0,3.0,,6.0,17.0,6.0,6.0,15.0,1.0,,2.0,,,,,,,,,
644,False,isaac,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,Isaac,282,5,Isaac Aguiar Tomich,124247,Atlético-MG,1,1.22,6,,0.0,0.0,Isaac,21,0.8,,,,,,,1.0,,,,,,,,,,,,,
645,True,gustavo-prado,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,Gustavo Prado,285,4,Gustavo Prado Alves,124271,Internacional,14,1.58,6,,0.0,-0.18,G. Prado,21,0.92,,1.0,,6.0,8.0,4.0,3.0,4.0,,,1.0,,,,,,,,,
646,True,gabriel-carvalho,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,Gabriel Carvalho,285,4,Gabriel Carvalho Teixeira,124275,Internacional,3,4.49,7,,3.8,0.58,G. Carvalho,21,4.6,1.0,1.0,,6.0,1.0,,3.0,1.0,,,,,,,,,,,,
647,False,ricardo-mathias,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,Ricardo Mathias,285,5,Ricardo Mathias da Silva,124280,Internacional,0,2.0,6,,0.0,0.0,R. Mathias,21,0.0,,,,,,,,,,,,,,,,,,,,
648,False,allyson,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,Allyson,1371,3,Allyson Aires dos Santos,124340,Cuiabá,1,2.31,6,,0.0,0.0,Allyson,21,1.4,,1.0,,2.0,,,,,,,,,,,,,,,,
649,False,leo-aragao,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,Léo Aragão,283,1,Leonardo de Aragão Carvalho,124369,Cruzeiro,0,2.0,6,,0.0,0.0,L. Aragão,21,0.0,,,,,,,,,,,,,,,,,,,,
650,True,mateo-ponte,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,Mateo Ponte,263,2,Mateo Ponte Costa,124481,Botafogo,8,7.1,7,,3.6,-0.43,M. Ponte,21,5.36,,2.0,,18.0,15.0,,1.0,2.0,,2.0,,2.0,,,,,,,,
651,True,giay,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,Giay,275,2,Agustín Giay,124526,Palmeiras,2,8.25,7,,5.6,0.55,Giay,21,7.0,,,,8.0,3.0,,1.0,9.0,,,,,,,,,,,,
652,False,roque-junior,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,Roque Júnior,287,3,Roque Santos de Jesus Júnior,124663,Vitória,0,2.0,6,,0.0,0.0,R. Júnior,21,0.0,,,,,,,,,,,,,,,,,,,,
653,False,felipe-negrucci,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,Felipe Negrucci,276,4,Felipe Negrucci Berdague,124674,São Paulo,0,2.0,6,,0.0,0.0,F. Negrucci,21,0.0,,,,,,,,,,,,,,,,,,,,
654,False,paulo-vitor,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,Paulo Vitor,282,4,Paulo Vitor Monteiro,124690,Atlético-MG,6,0.99,6,,0.0,0.0,P. Vitor,21,0.5,,1.0,,3.0,7.0,,,5.0,,,,,,,,,,,,
655,False,leandro,,Leandro,276,1,Leandro Mathias Silva Bueno,124701,São Paulo,0,1.0,6,,0.0,0.0,Leandro,21,0.0,,,,,,,,,,,,,,,,,,,,
656,False,esquerdinha,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,Esquerdinha,266,2,João Henrique Mendes da Silva,124728,Fluminense,2,2.24,6,,0.0,0.0,Esquerdinha,21,2.5,1.0,,,,,,,,,,,,,,,,,,,
657,False,nathan-fernandes,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,Nathan Fernandes,284,5,Nathan Ribeiro Fernandes,124757,Grêmio,14,2.27,6,,0.0,0.0,N. Fernandes,21,0.63,,3.0,1.0,6.0,9.0,2.0,4.0,10.0,,,1.0,,,,,,,,,
658,True,kaua-elias,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,Kauã Elias,266,5,Kauã Elias Nogueira,124821,Fluminense,12,4.07,7,,9.1,0.18,K. Elias,21,3.37,,1.0,,3.0,7.0,4.0,3.0,2.0,,4.0,1.0,,,,,,,,,
659,False,jonathan-jesus,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,Jonathan Jesus,283,3,Jonathan de Jesus Alves,124912,Cruzeiro,0,3.0,6,,0.0,0.0,J. Jesus,21,0.0,,,,,,,,,,,,,,,,,,,,
660,False,renato,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,Renato,264,3,Renato Santos da Cruz,124918,Corinthians,0,1.0,6,,0.0,0.0,Renato,21,0.0,,,,,,,,,,,,,,,,,,,,
661,False,wesley-costa,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,Wesley Costa,284,2,Wesley Costa da Silva,125000,Grêmio,0,1.0,6,,0.0,0.0,W. Costa,21,0.0,,,,,,,,,,,,,,,,,,,,
662,False,viery,,Viery,284,3,Viery Fernandes Santos Lopes,125467,Grêmio,0,1.0,6,,0.0,0.0,Viery,21,0.0,,,,,,,,,,,,,,,,,,,,
663,False,alisson,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,Alisson,282,4,Alisson Santana Lopes da Fonseca,125469,Atlético-MG,9,4.36,5,,0.0,0.0,Alisson,21,2.57,,,,8.0,9.0,4.0,8.0,10.0,,,,,,,,,,,,
664,False,serginho,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,Serginho,267,5,Sérgio Antonio de Luiz Junior,125471,Vasco,2,3.44,6,,0.0,0.0,Serginho,21,1.7,,1.0,,2.0,2.0,1.0,,3.0,,,1.0,,,,,,,,,
665,False,joao-pedro,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,João Pedro,264,3,João Pedro de Sousa Rodrigues,125488,Corinthians,1,0.9,6,,0.0,0.0,J. Pedro,21,0.0,,,,,,,,,,,,,,,,,,,,
666,False,dudu,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,Dudu,293,4,Eduardo Kogitzki Anastacio,125746,Athlético-PR,0,1.0,6,,0.0,0.0,Dudu,21,0.0,,,,,,,,,,,,,,,,,,,,
667,False,rafael-monteiro,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,Rafael Monteiro,266,2,Rafael Monteiro Reis,125804,Fluminense,0,1.0,6,,0.0,0.0,R. Monteiro,21,0.0,,,,,,,,,,,,,,,,,,,,
668,True,zapelli,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,Zapelli,293,4,Bruno Zapelli,125926,Athlético-PR,18,4.23,7,,1.2,-0.16,Zapelli,21,1.94,2.0,2.0,,11.0,12.0,3.0,4.0,9.0,2.0,,1.0,,,,,,,,,
669,True,gustavo-nunes,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,Gustavo Nunes,284,5,Gustavo Nunes Fernandes Gomes,126117,Grêmio,18,3.45,7,,0.9,0.08,G. Nunes,21,2.5,1.0,5.0,,10.0,12.0,4.0,3.0,27.0,,2.0,2.0,,,,,,,,,
670,False,paulinho,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,Paulinho,267,4,Paulo Lucas Santos de Paula,126182,Vasco,0,6.0,5,,0.0,0.0,Paulinho,21,0.0,,,,,,,,,,,,,,,,,,,,
671,True,derik-lacerda,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,Derik Lacerda,1371,5,Derik Gean Severino Lacerda,126216,Cuiabá,10,3.92,6,,-0.6,-0.74,D. Lacerda,21,3.14,,5.0,,8.0,11.0,1.0,5.0,18.0,,2.0,1.0,,,,,,,,,
672,False,justen,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,Justen,266,2,Lucas da Silva Justen,126387,Fluminense,0,3.0,6,,0.0,0.0,Justen,21,0.0,,,,,,,,,,,,,,,,,,,,
673,True,barreal,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,Barreal,283,5,Álvaro Martín Barreal,126471,Cruzeiro,14,5.78,7,,7.1,-0.25,Barreal,21,4.05,3.0,2.0,,13.0,16.0,4.0,4.0,12.0,1.0,2.0,,,,,,,,,,
674,True,igor-coronado,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,Igor Coronado,264,4,Igor Caique Coronado,126900,Corinthians,18,7.46,7,,7.7,0.97,I. Coronado,21,3.84,1.0,3.0,,27.0,17.0,5.0,16.0,20.0,1.0,1.0,,,,,,,,,,
675,True,fernando-seabra,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,Fernando Seabra,283,6,Fernando Seabra,126977,Cruzeiro,19,8.51,7,,3.76,-0.64,F. Seabra,21,5.38,,,,,,,,,,,,,,,,10.0,,,,
676,True,artur-jorge,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,Artur Jorge,263,6,Artur Jorge Torres Gomes Araújo Amorim,127273,Botafogo,21,8.96,7,,5.97,0.46,A. Jorge,21,5.61,,,,,,,,,,,,,,,,13.0,,,,
677,False,matheus-reis,,Matheus Reis,266,5,Matheus dos Reis Francisco,127969,Fluminense,0,1.0,6,,0.0,0.0,M. Reis,21,0.0,,,,,,,,,,,,,,,,,,,,
678,False,randerson,,Randerson,373,4,Randerson de Sousa Almeida,128099,Atlético-GO,2,1.83,6,,0.0,0.0,Randerson,21,0.45,,,,1.0,1.0,,,,,,,,,,,,,,,
679,False,marcao,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,Marcão,293,3,Marcos André Paulino Maia,128429,Athlético-PR,0,1.0,6,,0.0,0.0,Marcão,21,0.0,,,,,,,,,,,,,,,,,,,,
680,False,joao-cruz,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,João Cruz,293,4,João Victor Machado Cruz,128431,Athlético-PR,2,1.17,6,,0.0,0.0,J. Cruz,21,0.6,,,,1.0,,,,,,,,,,,,,,,,
681,False,caio-araujo,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,Caio Araújo,284,4,Caio de Oliveira Araújo,128482,Grêmio,0,1.0,6,,0.0,0.0,C. Araújo,21,0.0,,,,,,,,,,,,,,,,,,,,
682,False,rayan-lucas,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,Rayan Lucas,262,4,Rayan Lucas Marques de Souza,128590,Flamengo,0,3.0,6,,0.0,0.0,R. Lucas,21,0.0,,,,,,,,,,,,,,,,,,,,
683,False,william-gomes,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,William Gomes,276,5,William Gomes Carvalho Santos,128668,São Paulo,2,1.45,6,,0.0,0.0,W. Gomes,21,1.1,,1.0,,,1.0,3.0,,,,,1.0,,,,,,,,,
684,False,luiz-felipe,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,Luiz Felipe,1371,4,Luiz Felipe Mathias Silva,128669,Cuiabá,0,1.0,6,,0.0,0.0,L. Felipe,21,0.0,,,,,,,,,,,,,,,,,,,,
685,False,talles-wander,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,Talles Wander,276,5,Talles Wander Santos Ribeiro,128769,São Paulo,0,1.0,6,,0.0,0.0,T. Wander,21,0.0,,,,,,,,,,,,,,,,,,,,
686,False,estevao,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,Estêvão,275,5,Estêvão Willian Almeida de Oliveira Gonçalves,128915,Palmeiras,18,7.03,6,,0.0,0.0,Estêvão,21,6.58,4.0,2.0,,22.0,17.0,12.0,16.0,16.0,1.0,5.0,2.0,,,,1.0,,,,,
687,False,wendel,,Wendel,265,4,Wendel Silva Passos,129661,Bahia,0,1.0,6,,0.0,0.0,Wendel,21,0.0,,,,,,,,,,,,,,,,,,,,
688,False,ruan-pablo,,Ruan Pablo,265,5,Ruan Pablo Barbosa Sousa,129663,Bahia,1,0.87,6,,0.0,0.0,R. Pablo,21,-0.1,,,,,,,,,,,1.0,,,,,,,,,
689,False,pablo,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,Pablo,267,1,Pablo de Paula Cardoso,129665,Vasco,0,1.0,6,,0.0,0.0,Pablo,21,0.0,,,,,,,,,,,,,,,,,,,,
690,False,jp,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,JP,267,4,João Pedro Murilo de Paula Morais,129666,Vasco,9,3.34,6,,0.0,0.0,JP,21,2.61,1.0,,,12.0,6.0,2.0,2.0,4.0,,,1.0,,,,,,,,,
691,False,lucas-barreto,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,Lucas Barreto,263,1,Lucas Fonseca Gomes Barreto,129697,Botafogo,0,1.0,6,,0.0,0.0,L. Barreto,21,0.0,,,,,,,,,,,,,,,,,,,,
692,False,eduardo,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,Eduardo,373,1,Eduardo Batista dos Santos,129761,Atlético-GO,0,1.0,6,,0.0,0.0,Eduardo,21,0.0,,,,,,,,,,,,,,,,,,,,
693,False,max,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,Max,373,5,Maswel Ananias Silva,129766,Atlético-GO,13,1.54,6,,0.0,0.0,Max,21,0.56,,3.0,,4.0,6.0,3.0,,6.0,,,2.0,,,,1.0,,,,,
694,False,joao-vitor,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,João Vitor,286,2,João Vitor Cardoso de Souza,129999,Juventude,0,1.0,6,,0.0,0.0,J. Vitor,21,0.0,,,,,,,,,,,,,,,,,,,,
695,False,luiz-gustavo,,Luiz Gustavo,373,3,Luiz Gustavo da Silva Alves,130020,Atlético-GO,1,0.79,6,,0.0,0.0,L. Gustavo,21,-0.3,,,,,1.0,,,,,,,,,,,,,,,
696,False,carbone,,Carbone,262,2,João Victor Schlickmann Carbone,130190,Flamengo,0,1.0,6,,0.0,0.0,Carbone,21,0.0,,,,,,,,,,,,,,,,,,,,
697,False,erick-garcia,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,Erick Garcia,288,3,Erick Ryan Garcia da Silva,130211,Criciúma,0,1.0,6,,0.0,0.0,E. Garcia,21,0.0,,,,,,,,,,,,,,,,,,,,
698,True,leandrinho,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,Leandrinho,267,2,Leandro Viana da Silva Gama,130254,Vasco,6,3.99,6,,-0.3,-0.45,Leandrinho,21,3.05,,,,3.0,1.0,,,4.0,,1.0,,1.0,,,,,,,,
699,False,guilherme-estrella,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,Guilherme Estrella,267,4,Guilherme Estrella de Paiva,130255,Vasco,3,3.89,5,,0.0,0.0,G. Estrella,21,3.93,,1.0,,2.0,4.0,,2.0,4.0,,1.0,,,,,,,,,,
700,False,phillipe-gabriel,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,Phillipe Gabriel,267,1,Phillipe Gabriel Pires de Oliveira,130280,Vasco,0,1.0,6,,0.0,0.0,P. Gabriel,21,0.0,,,,,,,,,,,,,,,,,,,,
701,False,breno-santos,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,Breno Santos,373,4,Breno Santos Ignacio,130281,Atlético-GO,0,2.0,6,,0.0,0.0,B. Santos,21,0.0,,,,,,,,,,,,,,,,,,,,
702,False,geovane,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,Geovane,373,5,Pedro Geovane Paranhos Santos,130284,Atlético-GO,0,1.0,6,,0.0,0.0,Geovane,21,0.0,,,,,,,,,,,,,,,,,,,,
703,False,rhyan,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,Rhyan,1371,1,Rhyan Luca Carvalho de Arruda,130305,Cuiabá,0,1.0,6,,0.0,0.0,Rhyan,21,0.0,,,,,,,,,,,,,,,,,,,,
704,False,rafael-pinna,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,Rafael Pinna,286,5,Rafael Oliveira Pinna,130316,Juventude,0,1.0,6,,0.0,0.0,R. Pinna,21,0.0,,,,,,,,,,,,,,,,,,,,
705,False,luiz-gustavo,,Luiz Gustavo,267,3,Luiz Gustavo Marinho Ribeiro dos Santos,130393,Vasco,0,1.0,6,,0.0,0.0,L. Gustavo,21,0.0,,,,,,,,,,,,,,,,,,,,
706,False,jan-lucumi,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,Jan Lucumí,266,5,Jan Fanc Lucumií González,130398,Fluminense,3,2.54,6,,0.0,0.0,J. Lucumí,21,1.47,,,1.0,4.0,2.0,,1.0,5.0,,,1.0,,,,,,,,,
707,False,robert-santos,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,Robert Santos,282,4,Robert dos Santos Conceição,130414,Atlético-MG,2,2.48,6,,0.0,0.0,R. Santos,21,0.1,,,,,1.0,,,1.0,,,,,,,,,,,,
708,True,vitor-reis,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_FvXiXkH.png,Vitor Reis,275,3,Vitor de Oliveira Nunes dos Reis,130609,Palmeiras,8,4.18,7,,1.7,-0.05,V. Reis,21,3.16,,1.0,,6.0,8.0,,,7.0,,1.0,,2.0,,,,,,,,
709,False,luighi,,Luighi,275,5,Luighi Hanri Sousa Santos,130612,Palmeiras,2,1.72,6,,0.0,0.0,Luighi,21,1.6,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
710,False,bernal,https://s.sde.globo.com/media/person_role/2024/08/03/photo_FORMATO_7m8V1Tw.png,Bernal,266,4,Facundo Bernal Cruz,130650,Fluminense,0,5.0,6,,0.0,0.0,Bernal,21,0.0,,,,,,,,,,,,,,,,,,,,
711,False,matheus-soares,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_wp1YM02.png,Matheus Soares,293,1,Matheus Soares Rocha,130842,Athlético-PR,0,1.0,6,,0.0,0.0,M. Soares,21,0.0,,,,,,,,,,,,,,,,,,,,
712,False,walace,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,Walace,293,5,Walace dos Santos França,130844,Athlético-PR,0,1.0,6,,0.0,0.0,Walace,21,0.0,,,,,,,,,,,,,,,,,,,,
713,False,jose-breno,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_iLnimwx.png,José Breno,287,4,José Breno Silva Costa,130847,Vitória,1,0.64,3,,0.0,0.0,J. Breno,21,-3.3,,,1.0,,1.0,,,,,,,,,,,,,,,
714,False,igor,,Igor,284,2,Igor Eduardo Schlemper,130884,Grêmio,0,1.0,6,,0.0,0.0,Igor,21,0.0,,,,,,,,,,,,,,,,,,,,
715,False,cheron,,Cheron,284,4,Bruno Fortuna Cheron,130888,Grêmio,0,1.0,6,,0.0,0.0,Cheron,21,0.0,,,,,,,,,,,,,,,,,,,,
