,atletas.preco_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.media_num,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.atleta_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.status_id,atletas.pontos_num,atletas.foto,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.slug,A,CA,DS,FC,FD,FF,FS,FT,G,I,DE,GS,SG,PS,V,CV,DP,PC,PP,GC
525,2.13,Flamengo,1,0.8,0.0,,False,114790,Cleiton,Cleiton Santana dos Santos,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,3,Cleiton,16,cleiton,,,,,,1.0,,,,,,,,,,,,,,
526,3.0,Fortaleza,0,0.0,0.0,,False,115061,Thauan Lara,Thauan Lara dos Santos,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,2,T. Lara,16,thauan-lara,,,,,,,,,,,,,,,,,,,,
527,2.11,Juventude,3,1.17,0.0,,False,115141,Lucas Freitas,Lucas de Freitas Molarinho Chagas,286,7,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,3,L. Freitas,16,lucas-freitas,,,2.0,2.0,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,
528,2.0,São Paulo,0,0.0,0.0,,False,115227,Caio Matheus,Caio Matheus da Silva,276,6,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,5,C. Matheus,16,caio-matheus,,,,,,,,,,,,,,,,,,,,
529,4.9,Flamengo,12,4.09,-0.7,,True,115239,Wesley,Wesley Vinícius França Lima,262,6,-0.1,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,2,Wesley,16,wesley,1.0,1.0,26.0,11.0,,3.0,20.0,1.0,,2.0,,,1.0,,,,,,,1.0
530,5.85,Palmeiras,8,4.0,0.0,,False,115246,Naves,Kaiky Marques Naves,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,3,Naves,16,naves,,1.0,13.0,13.0,,1.0,1.0,,,,,,4.0,,,,,,,
531,6.31,Palmeiras,3,4.77,0.0,,False,115248,Jhon Jhon,Jhonatan dos Santos Rosa,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,4,J. Jhon,16,jhon-jhon,1.0,,5.0,,1.0,2.0,1.0,,,,,,,,,,,,,
532,1.0,Athlético-PR,0,0.0,0.0,,False,115266,Renan Viana,Renan Rodrigues Fonseca Viana,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,5,R. Viana,16,renan-viana,,,,,,,,,,,,,,,,,,,,
533,2.28,Atlético-MG,8,2.36,0.0,,False,115268,Rômulo,Rômulo Helberte Pereira Junior,282,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,3,Rômulo,16,romulo,,2.0,13.0,9.0,,3.0,1.0,,1.0,,,,,,,1.0,,,,
534,2.38,Athlético-PR,4,2.35,0.22,,True,115273,Emersonn,Emersonn Correia da Silva,293,6,3.7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,5,Emersonn,16,emersonn,,,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
535,1.0,Fortaleza,0,0.0,0.0,,False,115524,Iarley,Iarley Gilberto de Barros Leal,356,6,0.0,,5,Iarley,16,iarley,,,,,,,,,,,,,,,,,,,,
536,2.58,Bahia,0,-1.0,-0.42,,False,115537,Marcos Victor,Marcos Victor Ferreira da Silva,265,6,-1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,3,M. Victor,16,marcos-victor,,1.0,,,,,,,,,,,,,,,,,,
537,3.0,Grêmio,0,0.0,0.0,,False,115671,Mila,Lucas Eduardo Müller - Milla,284,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,4,Mila,16,mila,,,,,,,,,,,,,,,,,,,,
538,2.0,Atlético-MG,0,0.0,0.0,,False,115674,Gabriel Delfim,Gabriel Delfim Ferreira,282,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,1,G. Delfim,16,gabriel-delfim,,,,,,,,,,,,,,,,,,,,
539,2.93,Flamengo,4,2.22,0.0,,False,115914,Evertton Araújo,Everton Gustavo Fernandes Araújo,262,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,4,E. Araújo,16,evertton-araujo,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,
540,4.0,Fluminense,0,0.0,0.0,,False,115915,Lelê,Leanderson da Silva Genésio,266,5,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,5,Lelê,16,lele,,,,,,,,,,,,,,,,,,,,
541,9.4,Palmeiras,6,3.02,0.0,,False,115959,Endrick,Endrick Felipe Moreira de Sousa,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/06/05/photo_FORMATO_IXK3ihA.png,5,Endrick,16,endrick,,3.0,6.0,13.0,2.0,8.0,16.0,,,,,,,1.0,,,,,,
542,3.27,Cuiabá,12,1.64,0.0,,False,115986,Denilson,Denilson Alves Borges,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,4,Denilson,16,denilson,1.0,3.0,9.0,7.0,3.0,3.0,8.0,,,,,,,,,,,1.0,,
543,5.27,Flamengo,2,3.55,1.3,,True,116012,Matheus Gonçalves,Matheus Gonçalves Martins,262,6,6.1,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,4,M. Gonçalves,16,matheus-goncalves,,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,
544,3.9,Flamengo,3,1.9,0.0,,False,116013,Igor Jesus,Igor Jesus Lima,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,4,I. Jesus,16,igor-jesus,,1.0,5.0,1.0,,,2.0,,,,,,,,,,,,,
545,2.0,Athlético-PR,0,0.0,0.0,,False,116025,Petterson,Petterson Novaes Reis,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,5,Petterson,16,petterson,,,,,,,,,,,,,,,,,,,,
546,2.54,Flamengo,8,0.44,0.0,,False,116034,Victor Hugo,Victor Hugo Gomes Silva,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,4,V. Hugo,16,victor-hugo,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
547,3.3,Vitória,9,1.89,-0.24,,True,116056,Zé Hugo,José Hugo Sousa dos Santos,287,6,-0.3,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,5,Z. Hugo,16,ze-hugo,1.0,1.0,7.0,8.0,2.0,2.0,6.0,,,,,,,,,,,,,
548,9.84,Botafogo,13,6.46,0.0,,False,116065,Cuiabano,Luís Eduardo Soares da Silva,263,7,0.0,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,2,Cuiabano,16,cuiabano,2.0,1.0,21.0,17.0,4.0,5.0,20.0,,2.0,,,,4.0,,,,,,,
549,1.0,Grêmio,0,0.0,0.0,,False,116067,Thiago Beltrame,Thiago Beltrame Stallbaum,284,6,0.0,,1,T. Beltrame,16,thiago-beltrame,,,,,,,,,,,,,,,,,,,,
550,6.33,São Paulo,1,7.1,0.0,,False,116137,João Moreira,João Moreira Sanmartin Souza,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,2,J. Moreira,16,joao-moreira,,,2.0,1.0,,,,,,,,,1.0,,,,,,,
551,3.05,Vitória,3,1.5,0.0,,False,116432,Daniel Júnior,Daniel de Melo Araújo Junior,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,4,D. Júnior,16,daniel-junior,,,,,1.0,1.0,5.0,,,,,,,,,,,,,
552,4.53,Fortaleza,14,2.24,0.33,,True,116447,Hércules,Hércules Pereira do Nascimento,356,7,1.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,4,Hércules,16,hercules,,1.0,22.0,19.0,2.0,3.0,4.0,,1.0,,,,,,,1.0,,,,
553,5.44,Athlético-PR,6,3.48,1.21,,True,116655,Di Yorio,Lucas Gabriel Di Yorio,293,6,11.3,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,5,D. Yorio,16,di-yorio,,1.0,2.0,4.0,3.0,1.0,1.0,,2.0,2.0,,,,,,,,,,
554,1.0,Criciúma,0,0.0,0.0,,False,116937,Kauã Moroso,Kauã Inacio Moroso,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,1,K. Moroso,16,kaua-moroso,,,,,,,,,,,,,,,,,,,,
555,1.0,Criciúma,0,0.0,0.0,,False,116939,Guilherme Silva,Guilherme Silva,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,2,G. Silva,16,guilherme-silva,,,,,,,,,,,,,,,,,,,,
556,0.64,Juventude,5,-0.44,0.0,,False,116994,Popó,Werik Silva Pinto,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,5,Popó,16,popo,,,1.0,4.0,,1.0,,,,,,,,,,1.0,,,,
557,2.32,Cuiabá,2,1.95,0.0,,False,117061,Gabriel,Gabriel Knesowitsch,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,3,Gabriel,16,gabriel,,,2.0,,,,3.0,,,,,,,,,,,,,
558,3.97,Bragantino,14,1.14,0.0,,False,117314,Thiago Borbas,Thiago Nicolás Borbas Silva,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,5,T. Borbas,16,thiago-borbas,,2.0,4.0,16.0,5.0,2.0,5.0,,1.0,1.0,,,,,,,,,,
559,7.44,Internacional,8,4.62,0.0,,False,117330,Robert Renan,Robert Renan Alves Barbosa,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,3,R. Renan,16,robert-renan,1.0,2.0,14.0,12.0,1.0,2.0,,1.0,,,,,3.0,,,,,,,
560,1.0,Bahia,0,0.0,0.0,,False,117339,Gabriel Souza,Gabriel Gonçalves de Souza,265,6,0.0,,1,G. Souza,16,gabriel-souza,,,,,,,,,,,,,,,,,,,,
561,1.0,Botafogo,0,0.0,0.0,,False,117343,Kawan,Kawan Thomaz Reis de Moraes,263,6,0.0,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,3,Kawan,16,kawan,,,,,,,,,,,,,,,,,,,,
562,1.0,Cruzeiro,0,0.0,0.0,,False,117350,Jhosefer,Jhosefer Raphael Januário,283,6,0.0,,5,Jhosefer,16,jhosefer,,,,,,,,,,,,,,,,,,,,
563,1.0,Cruzeiro,0,0.0,0.0,,False,117404,Otávio,Otávio Eleodoro Rezende Costa,283,6,0.0,,1,Otávio,16,otavio,,,,,,,,,,,,,,,,,,,,
564,1.11,Corinthians,5,0.24,0.0,,False,117459,Léo Maná,Leonardo Mana Hernandes,264,6,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,2,L. Maná,16,leo-mana,,1.0,3.0,3.0,,,1.0,,,,,,,,,,,1.0,,
565,4.36,São Paulo,8,1.4,0.0,,False,117579,Galoppo,Giuliano Galoppo,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,4,Galoppo,16,galoppo,,2.0,4.0,7.0,4.0,4.0,5.0,,,,,,,,,,,,,
566,2.71,Atlético-GO,14,1.19,0.55,,True,117622,Alejo Cruz,Alejo Cruz Techera,373,6,3.6,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,5,A. Cruz,16,alejo-cruz,,2.0,11.0,10.0,1.0,2.0,11.0,,,,,,,,,,,,,
567,8.04,Corinthians,14,5.78,0.0,,False,117632,Garro,Rodrigo Garro,264,7,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,4,Garro,16,garro,2.0,6.0,19.0,16.0,10.0,10.0,40.0,1.0,2.0,1.0,,,,,,,,,,
568,8.41,Bragantino,15,4.55,0.0,,False,117711,Pedro Caixinha,Pedro Miguel Faria Caixinha,280,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,6,P. Caixinha,16,pedro-caixinha,,,,,,,,,,,,,,,6.0,,,,,
569,0.64,São Paulo,0,-1.0,0.0,,False,117818,Young,Young Navarro Moraes,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,1,Young,16,young,,1.0,,,,,,,,,,,,,,,,,,
570,2.48,Cruzeiro,11,1.65,-0.12,,True,117842,Vitinho,Vitor Hugo Amorim de Assis,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,4,Vitinho,16,vitinho,,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,
571,2.05,Corinthians,6,1.37,-0.37,,True,117849,Giovane,Giovane Santana do Nascimento,264,6,-1.1,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,5,Giovane,16,giovane,,1.0,,3.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,
572,6.2,Corinthians,16,4.06,-0.59,,True,117909,Wesley,Wesley Gassova Ribeiro Teixeira,264,7,0.8,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,5,Wesley,16,wesley,,2.0,21.0,13.0,9.0,7.0,27.0,,2.0,2.0,,,,,,,,,,
573,3.89,Corinthians,13,2.68,0.55,,True,117910,Breno Bidon,Breno de Souza Bidon,264,7,4.8,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,4,B. Bidon,16,breno-bidon,,3.0,22.0,17.0,4.0,1.0,22.0,,,1.0,,,,,,,,,,
574,1.0,Flamengo,0,0.0,0.0,,False,118090,Iago,Iago Teodoro da Silva Nogueira,262,6,0.0,,3,Iago,16,iago,,,,,,,,,,,,,,,,,,,,
575,3.0,Bragantino,0,0.0,0.0,,False,118175,Nathan Camargo,Nathan Camargo dos Santos,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,4,N. Camargo,16,nathan-camargo,,,,,,,,,,,,,,,,,,,,
576,3.22,Grêmio,1,0.0,0.0,,False,118238,Ronald,Ronald Cardoso Falkoski,284,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,4,Ronald,16,ronald,,,,,,,,,,,,,,,,,,,,
577,2.0,Cruzeiro,0,0.0,0.0,,False,118293,Pedrão,Pedro Henrique Franklim da Silva,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,3,Pedrão,16,pedrao,,,,,,,,,,,,,,,,,,,,
578,2.27,Criciúma,1,-0.3,0.0,,False,118305,Eliédson,Eliédson Pereira de Souza,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,4,Eliédson,16,eliedson,,,,1.0,,,,,,,,,,,,,,,,
579,1.0,Flamengo,0,0.0,0.0,,False,118433,Weliton,Weliton Santos do Amaral,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_Evh0gJv.png,5,Weliton,16,weliton,,,,,,,,,,,,,,,,,,,,
580,1.0,Flamengo,0,0.0,0.0,,False,118501,Zé Welinton,José Welinton Campos Menezes,262,6,0.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,2,Z. Welinton,16,ze-welinton,,,,,,,,,,,,,,,,,,,,
581,3.13,São Paulo,2,2.7,0.0,,False,118563,Rodriguinho,Rodrigo Huendra Almeida Mendonça,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,4,Rodriguinho,16,rodriguinho,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
582,4.46,Cuiabá,8,2.84,0.0,,False,118745,Eliel,Eliel Chrytian Pereira Silva,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,5,Eliel,16,eliel,,1.0,5.0,2.0,2.0,3.0,11.0,,1.0,,,,,,,,,,,
583,5.68,Vasco,13,3.76,-0.88,,True,118752,Mateus Carvalho,Mateus Carvalho dos Santos,267,7,1.3,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,4,M. Carvalho,16,mateus-carvalho,,4.0,26.0,19.0,3.0,1.0,14.0,,2.0,1.0,,,,,,,,,,
584,5.52,Fluminense,10,2.76,-0.25,,True,118774,Alexsander,Alexsander Christian Gomes da Costa - Cristhian,266,6,0.5,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,4,Alexsander,16,alexsander,1.0,2.0,14.0,11.0,2.0,4.0,11.0,,,,,,,,,,,,,
585,3.47,Botafogo,1,7.7,0.0,,False,118843,Jacob Montes,Jacob Christian Montes,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,4,J. Montes,16,jacob-montes,,,,1.0,,,,,1.0,,,,,,,,,,,
586,1.59,Juventude,6,1.12,0.0,,False,120444,Ruan,Ruan Pereira Duarte,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,5,Ruan,16,ruan,,,3.0,5.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,
587,1.99,Corinthians,1,0.5,0.0,,False,120856,Arthur Sousa,Arthur Sousa Araújo,264,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,5,A. Sousa,16,arthur-sousa,,,,,,,1.0,,,,,,,,,,,,,
588,2.94,Vasco,5,1.3,0.0,,False,121184,Erick Marcus,Erick Marcus dos Santos Oliveira do Carmo,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,5,E. Marcus,16,erick-marcus,,1.0,3.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,
589,1.0,Bragantino,0,0.0,0.0,,False,121220,Dija,Diego Kauan Silva Santos,280,6,0.0,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,2,Dija,16,dija,,,,,,,,,,,,,,,,,,,,
590,1.87,Fortaleza,3,0.73,0.0,,False,121237,Kauan,Kauan Rodrigues da Silva,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,4,Kauan,16,kauan,,,1.0,,,,2.0,,,,,,,,,,,,,
591,1.0,Juventude,0,0.0,0.0,,False,121397,Da Rocha,Cauê Pereira da Rocha,286,6,0.0,,2,D. Rocha,16,da-rocha,,,,,,,,,,,,,,,,,,,,
592,1.98,Cuiabá,4,-0.25,0.0,,False,121762,Guilherme Madruga,Guilherme Miranda Madruga Gomes,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,4,G. Madruga,16,guilherme-madruga,,1.0,,4.0,1.0,,,,,,,,,,,,,,,
593,4.0,Grêmio,0,0.0,0.0,,False,121792,André,André Henrique da Silva Martins,284,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,5,André,16,andre,,,,,,,,,,,,,,,,,,,,
594,0.79,Corinthians,2,0.0,0.0,,False,121824,Kayke,Kayke Ferrari Guimarães,264,6,0.0,,4,Kayke,16,kayke,,,,,,,,,,,,,,,,,,,,
595,2.28,Botafogo,3,2.63,0.0,,False,121827,Kauê,Kauê Rodrigues Pessanha,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,4,Kauê,16,kaue,,,,3.0,,1.0,,,1.0,,,,,,,,,,,
596,4.53,Vitória,9,3.13,-0.14,,True,121830,Janderson,Janderson de Carvalho Costa,287,7,2.0,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,5,Janderson,16,janderson,,1.0,9.0,7.0,2.0,7.0,9.0,,1.0,1.0,,,,,,,,,,
597,3.0,Bahia,0,0.0,0.0,,False,122300,Ryan,Ryan Carlos Santos de Sousa,265,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_2ivgpWa.png,2,Ryan,16,ryan,,,,,,,,,,,,,,,,,,,,
598,1.0,Bahia,0,0.0,0.0,,False,122301,Kennedy,Kennedy Anderson Gomes Ferreira,265,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,5,Kennedy,16,kennedy,,,,,,,,,,,,,,,,,,,,
599,1.0,Atlético-GO,0,0.0,0.0,,False,122317,Mateus Macedo,Matheus Macedo dos Santos,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,3,M. Macedo,16,mateus-macedo,,,,,,,,,,,,,,,,,,,,
600,1.0,Flamengo,0,0.0,0.0,,False,122318,Dyogo Alves,Francisco Dyogo Bento Alves,262,6,0.0,,1,D. Alves,16,dyogo-alves,,,,,,,,,,,,,,,,,,,,
601,1.0,Flamengo,0,0.0,0.0,,False,122320,Daniel Sales,Daniel dos Santos Sales,262,6,0.0,,2,D. Sales,16,daniel-sales,,,,,,,,,,,,,,,,,,,,
602,3.78,Flamengo,12,2.89,0.0,,False,122321,Lorran,Lorran Lucas Pereira de Sousa,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,4,Lorran,16,lorran,1.0,,8.0,9.0,6.0,6.0,6.0,,1.0,2.0,,,,,,,,,,
603,3.97,Vasco,1,8.0,0.0,,False,122378,Lyncon,Lyncon Correa Gonçalves,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,3,Lyncon,16,lyncon,,,,,,,,,1.0,,,,,,,,,,,
604,1.0,Vasco,0,0.0,0.0,,False,122379,Lucas Eduardo,Lucas Eduardo de Souza Oliveira,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,4,L. Eduardo,16,lucas-eduardo,,,,,,,,,,,,,,,,,,,,
605,1.0,Vasco,0,0.0,0.0,,False,122380,Julião,Matheus Gabriel Julião Damasceno,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,2,Julião,16,juliao,,,,,,,,,,,,,,,,,,,,
606,2.47,Bragantino,4,0.97,0.0,,False,122393,Talisson,Talisson de Almeida,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,5,Talisson,16,talisson,,,1.0,4.0,2.0,,3.0,,,,,,,,,,,,,
607,2.86,Bragantino,14,1.51,0.0,,False,122394,Gustavinho,Gustavo Ribeiro Neves,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,4,Gustavinho,16,gustavinho,2.0,,7.0,8.0,1.0,2.0,5.0,,,,,,,,,,,,,
608,1.76,Corinthians,3,1.33,0.47,,True,122396,Ryan,Ryan Gustavo de Lima,264,6,2.4,,4,Ryan,16,ryan,,,3.0,2.0,,,2.0,,,,,,,,,,,,,
609,0.79,Vitória,1,-0.3,0.0,,False,122413,Pablo Baianinho,Pablo Santos de Alcantara,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,4,P. Baianinho,16,pablo-baianinho,,,,1.0,,,,,,,,,,,,,,,,
610,1.95,Internacional,6,0.68,0.0,,False,122420,Lucca,Lucca Holanda Sampaio Tavares,285,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,5,Lucca,16,lucca,,,2.0,5.0,,1.0,5.0,,,1.0,,,,,,,,,,
611,2.3,Fluminense,2,1.1,0.0,,False,122439,Isaac,Isaac Rodrigues de Lima,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,5,Isaac,16,isaac,,,1.0,,,,2.0,,,,,,,,,,,,,
612,2.86,Vasco,10,1.5,0.0,,False,122486,Rayan,Rayan Vitor Simplício Rocha,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,5,Rayan,16,rayan,,,4.0,1.0,2.0,7.0,5.0,,,,,,,,,,,,,
613,1.0,Flamengo,0,0.0,0.0,,False,122575,Lucas Furtado,Lucas Furtado dos Santos,262,6,0.0,,1,L. Furtado,16,lucas-furtado,,,,,,,,,,,,,,,,,,,,
614,1.0,Fortaleza,0,0.0,0.0,,False,122598,Amorim,Alexsandro Amorim de Freitas Filho,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,4,Amorim,16,amorim,,,,,,,,,,,,,,,,,,,,
615,2.0,São Paulo,0,0.0,0.0,,False,122602,Matheus Belém,Matheus José Belém de Souza,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,3,M. Belém,16,matheus-belem,,,,,,,,,,,,,,,,,,,,
616,1.75,Cruzeiro,4,0.45,0.0,,False,122660,Japa,João Wellington Gadelha Melo de Oliveira,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,4,Japa,16,japa,,,2.0,2.0,,,,,,,,,,,,,,,,
617,6.38,Bragantino,2,2.6,0.0,,False,122755,Lucas Cunha,Lucas de Souza Cunha,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,3,L. Cunha,16,lucas-cunha,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
618,1.36,Cuiabá,1,1.2,0.0,,False,122797,Jadson,Jadson Alves de Lima,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,5,Jadson,16,jadson,,,,,1.0,,,,,,,,,,,,,,,
619,1.0,Atlético-GO,0,0.0,0.0,,False,122819,Gustavo Daniel,Gustavo Daniel da Silva Gonçalves,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,2,G. Daniel,16,gustavo-daniel,,,,,,,,,,,,,,,,,,,,
620,0.81,Juventude,1,0.0,0.0,,False,122861,Abner,Abner Salles da Silva,286,6,0.0,,3,Abner,16,abner,,,,,,,,,,,,,,,,,,,,
621,3.4,Atlético-GO,15,1.73,-0.12,,True,122887,Emiliano Rodríguez,Emiliano Rodríguez Rosales,373,7,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,5,E. Rodríguez,16,emiliano-rodriguez,,1.0,5.0,5.0,6.0,8.0,19.0,,,7.0,,,,,,,,,,
