,atletas.clube.id.full.name,atletas.clube_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.atleta_id,atletas.foto,atletas.nome,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,PC,CV,DE,GS,PP,GC,DP
593,Fortaleza,356,0.0,Kauan,Kauan,121237,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,Kauan Rodrigues da Silva,6,kauan,35,4,,False,3,0.73,1.87,0.0,,,1.0,,,,2.0,,,,,,,,,,,,,
594,Cuiabá,1371,0.0,G. Freitas,Gabryel Freitas,121263,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_2WJ0Lb4.png,Gabryel Vinícius Araújo Freitas,6,gabryel-freitas,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
595,Atlético-GO,373,0.0,E. Júnior,Eli Júnior,121331,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,Eli Silvano Kovalik Júnior,6,eli-junior,35,5,,False,1,1.2,1.35,0.0,,,,,1.0,,,,,,,,,,,,,,,
596,Juventude,286,0.0,D. Rocha,Da Rocha,121397,,Cauê Pereira da Rocha,6,da-rocha,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
597,Cruzeiro,283,0.0,Dorival,Dorival,121636,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_VH8v9YX.png,Dorival Silva de Oliveira,6,dorival,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
598,Cuiabá,1371,0.0,G. Madruga,Guilherme Madruga,121762,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,Guilherme Miranda Madruga Gomes,6,guilherme-madruga,35,4,,False,4,-0.25,1.98,0.0,,1.0,,4.0,1.0,,,,,,,,,,,,,,,
599,Grêmio,284,0.0,André,André,121792,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,André Henrique da Silva Martins,5,andre,35,5,,False,0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
600,Corinthians,264,0.0,Kayke,Kayke,121824,,Kayke Ferrari Guimarães,6,kayke,35,4,,False,2,0.0,0.79,0.0,,,,,,,,,,,,,,,,,,,,
601,Botafogo,263,0.0,Kauê,Kauê,121827,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,Kauê Rodrigues Pessanha,6,kaue,35,4,,False,8,1.32,1.93,0.0,,,1.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,,
602,Vitória,287,3.0,Janderson,Janderson,121830,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,Janderson de Carvalho Costa,7,janderson,35,5,,True,24,2.39,4.3,-0.73,1.0,6.0,23.0,22.0,4.0,11.0,16.0,,2.0,4.0,,,,,,,,,,
603,Bahia,265,0.0,Kennedy,Kennedy,122301,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,Kennedy Anderson Gomes Ferreira,6,kennedy,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
604,Atlético-GO,373,0.0,M. Macedo,Mateus Macedo,122317,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,Matheus Macedo dos Santos,6,mateus-macedo,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
605,Flamengo,262,0.0,D. Alves,Dyogo Alves,122318,,Francisco Dyogo Bento Alves,6,dyogo-alves,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
606,Flamengo,262,0.0,C. Barone,Caio Barone,122319,,Caio Albado Barone,6,caio-barone,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
607,Flamengo,262,0.0,D. Sales,Daniel Sales,122320,,Daniel dos Santos Sales,6,daniel-sales,35,2,,False,1,0.0,0.88,0.0,,,,,,,,,,,,,,,,,,,,
608,Flamengo,262,0.0,Lorran,Lorran,122321,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,Lorran Lucas Pereira de Sousa,6,lorran,35,4,,False,18,2.33,3.48,0.0,1.0,,13.0,11.0,7.0,7.0,6.0,,1.0,2.0,,,,,,,,,,
609,Vasco,267,0.0,Lyncon,Lyncon,122378,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,Lyncon Correa Gonçalves,6,lyncon,35,3,,False,1,8.0,3.97,0.0,,,,,,,,,1.0,,,,,,,,,,,
610,Vasco,267,0.0,L. Eduardo,Lucas Eduardo,122379,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,Lucas Eduardo de Souza Oliveira,6,lucas-eduardo,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
611,Bragantino,280,0.0,Gustavinho,Gustavinho,122394,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,Gustavo Ribeiro Neves,6,gustavinho,35,4,,False,24,1.91,3.02,0.0,3.0,,12.0,12.0,4.0,5.0,7.0,,1.0,,,,,,,,,,,
612,Corinthians,264,0.0,Ryan,Ryan,122396,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,Ryan Gustavo de Lima,5,ryan,35,4,,False,11,2.06,2.44,0.0,,2.0,19.0,15.0,2.0,2.0,5.0,,,,,,,,,,,,,
613,Vitória,287,0.0,P. Baianinho,Pablo Baianinho,122413,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,Pablo Santos de Alcântara,6,pablo-baianinho,35,4,,False,2,-0.15,0.69,0.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
614,Internacional,285,0.0,Lucca,Lucca,122420,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,Lucca Holanda Sampaio Tavares,6,lucca,35,5,,False,8,0.66,1.79,0.0,,,2.0,7.0,,2.0,7.0,,,1.0,,,,,,,,,,
615,Fluminense,266,0.0,Isaac,Isaac,122439,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,Isaac Rodrigues de Lima,6,isaac,35,5,,False,5,1.06,2.0,0.0,,,3.0,1.0,,,4.0,,,,,,,,,,,,,
616,Vasco,267,0.0,Rayan,Rayan,122486,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,Rayan Vitor Simplício Rocha,6,rayan,35,5,,False,23,1.74,2.96,0.0,,2.0,8.0,7.0,4.0,14.0,19.0,,1.0,,1.0,,,,,,,,,
617,Vasco,267,0.0,GB,GB,122487,,Gabriel Souza da Silva,6,gb,35,5,,False,2,6.55,4.64,0.0,,1.0,3.0,2.0,,2.0,3.0,,1.0,,,,,,,,,,,
618,Vasco,267,0.2,E. Rodríguez,Emerson Rodríguez,122525,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,Emerson Rivaldo Rodríguez Valois,6,emerson-rodriguez,35,5,,True,14,2.46,3.82,-0.02,,1.0,8.0,6.0,4.0,6.0,5.0,,2.0,5.0,,,,,,,,,,
619,Flamengo,262,0.0,W. Yan,Wallace Yan,122573,,Wallace Yan de Souza Barreto,6,wallace-yan,35,4,,False,1,0.8,1.18,0.0,,,,,,1.0,,,,,,,,,,,,,,
620,Flamengo,262,0.0,L. Furtado,Lucas Furtado,122575,,Lucas Furtado dos Santos,6,lucas-furtado,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
621,Fortaleza,356,0.0,Amorim,Amorim,122598,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,Alexsandro Amorim de Freitas Filho,6,amorim,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
622,São Paulo,276,0.0,M. Belém,Matheus Belém,122602,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,Matheus José Belém de Souza,6,matheus-belem,35,3,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
623,Cruzeiro,283,0.5,Japa,Japa,122660,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,João Wellington Gadelha Melo de Oliveira,6,japa,35,4,,True,8,0.67,1.68,-0.18,,,4.0,3.0,,,3.0,,,,,,,,,,,,,
624,Bragantino,280,0.0,L. Cunha,Lucas Cunha,122755,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,Lucas de Souza Cunha,6,lucas-cunha,35,3,,False,8,0.92,3.17,0.0,,2.0,5.0,3.0,,1.0,3.0,,,,,1.0,,,1.0,,,,,
625,Cuiabá,1371,0.0,Jadson,Jadson,122797,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,Jadson Alves de Lima,6,jadson,35,5,,False,4,0.53,1.15,0.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
626,Atlético-GO,373,0.0,G. Daniel,Gustavo Daniel,122819,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,Gustavo Daniel da Silva Gonçalves,6,gustavo-daniel,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
627,Juventude,286,0.0,Abner,Abner,122861,,Abner Salles da Silva,6,abner,35,3,,False,3,0.13,0.75,0.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
628,Palmeiras,275,0.0,Patrick,Patrick,122990,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,Patrick Roberto da Silva Campos,6,patrick,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
629,Bahia,265,-0.3,Tiago,Tiago,123004,,Tiago Souza de Jesus Carvalho,6,tiago,35,5,,True,4,0.58,1.56,-0.36,,,2.0,2.0,,,1.0,,,,,,,,,,,,,
630,Bahia,265,0.0,Sidney,Sidney,123005,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,Sidney de Carvalho Duarte,6,sidney,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
631,Grêmio,284,0.0,Zinho,Zinho,123153,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,Luis Henrique Hoffmann,6,zinho,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
632,Atlético-MG,282,0.0,Cadu,Cadu,123359,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_zH8hlaB.png,Carlos Eduardo Amaral Pereira de Castro,6,cadu,35,5,,False,20,3.37,4.01,0.0,,1.0,22.0,26.0,4.0,3.0,26.0,2.0,3.0,5.0,,,,,,,,,,
633,Bahia,265,2.0,Cauly,Cauly,123360,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,Cauly Oliveira Souza,7,cauly,35,4,,True,33,2.68,5.91,0.28,4.0,1.0,10.0,20.0,8.0,15.0,25.0,2.0,3.0,4.0,,,,,,,,,,
634,Bahia,265,0.0,Roger,Roger,123494,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,Roger Gabriel Farias de Jesus,6,roger,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
635,Bahia,265,0.0,Jota,Jota,123497,,João Victor Broad Moreira Guimarães,6,jota,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
636,Grêmio,284,0.0,Z. Guilherme,Zé Guilherme,123717,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,José Guilherme de Lima Costa,6,ze-guilherme,35,2,,False,6,2.77,3.3,0.0,,,8.0,4.0,1.0,,4.0,,,,,1.0,,,,,,,,
637,Bahia,265,4.4,L. Rodríguez,Luciano Rodríguez,123795,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,Luciano Rodríguez Rosales,7,luciano-rodriguez,35,5,,True,16,4.77,7.21,-1.1,1.0,,7.0,5.0,9.0,11.0,26.0,,4.0,2.0,,,,,,,,,,
638,Atlético-MG,282,0.0,Palacios,Palacios,123873,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,Brahian Palacios Alzate,6,palacios,35,5,,False,17,4.04,5.4,0.0,3.0,3.0,15.0,13.0,12.0,8.0,8.0,,2.0,3.0,2.0,,,,,,,,,
639,Flamengo,262,0.0,Ainoã,Ainoã,123958,,Ainoã Ricardo Silva Oliveira,6,ainoa,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
640,Vitória,287,0.0,Fábio,Fábio,123960,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,Fábio Soares dos Santos,6,fabio,35,5,,False,3,0.17,1.55,0.0,,,,,,,1.0,,,,,,,,,,,,,
641,Bragantino,280,0.0,Riquelme,Riquelme,123961,,Riquelme Reis de Almeida de Jesus dos Santos,6,riquelme,35,4,,False,1,0.5,1.08,0.0,,,,,,,1.0,,,,,,,,,,,,,
642,Bragantino,280,-0.3,H. Mosquera,Henry Mosquera,124239,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,Henry David Mosquera Sánchez,6,henry-mosquera,35,5,,True,29,1.85,2.89,-0.3,1.0,4.0,16.0,27.0,14.0,11.0,27.0,1.0,,7.0,,,,,,,,,,
643,Internacional,285,0.0,Kauan,Kauan,124264,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,Kauan Jesus Santos Oliveira,6,kauan,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
644,Internacional,285,0.0,Evertow,Evertow,124266,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,Evertow Vaz Pereira da Silva,6,evertow,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
645,Internacional,285,0.0,G. Prado,Gustavo Prado,124271,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,Gustavo Prado Alves,6,gustavo-prado,35,4,,False,22,1.16,1.73,0.0,1.0,1.0,10.0,9.0,5.0,4.0,6.0,,,2.0,,,,,,,,,,
646,Internacional,285,6.8,G. Carvalho,Gabriel Carvalho,124275,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,Gabriel Carvalho Teixeira,6,gabriel-carvalho,35,4,,True,15,4.21,6.3,0.65,3.0,2.0,21.0,14.0,8.0,8.0,10.0,,1.0,,,,,,,,,,,
647,Internacional,285,0.0,R. Mathias,Ricardo Mathias,124280,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,Ricardo Mathias da Silva,6,ricardo-mathias,35,5,,False,3,3.7,4.21,0.0,,1.0,1.0,1.0,,4.0,,,1.0,,,,,,,,,,,
648,Cruzeiro,283,0.0,L. Aragão,Léo Aragão,124369,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,Leonardo de Aragão Carvalho,6,leo-aragao,35,1,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
649,Botafogo,263,1.6,M. Ponte,Mateo Ponte,124481,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,Mateo Ponte Costa,6,mateo-ponte,35,2,,True,15,5.36,7.33,-0.65,,4.0,29.0,22.0,1.0,4.0,6.0,,3.0,2.0,,5.0,,,,,,,,
650,Atlético-GO,373,0.0,Haller,Haller,124487,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,Rafael Germán Haller Piloni,6,haller,35,2,,False,1,5.9,4.88,0.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,
651,Palmeiras,275,0.0,Giay,Giay,124526,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,Agustín Giay,6,giay,35,2,,False,8,5.37,8.1,0.0,,1.0,18.0,10.0,2.0,3.0,11.0,,,,,3.0,,,,,,,,
652,Vitória,287,0.0,R. Júnior,Roque Júnior,124663,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,Roque Santos de Jesus Júnior,6,roque-junior,35,3,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
653,São Paulo,276,0.0,F. Negrucci,Felipe Negrucci,124674,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,Felipe Negrucci Berdague,6,felipe-negrucci,35,4,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
654,Atlético-MG,282,-1.6,P. Vitor,Paulo Vitor,124690,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,Paulo Vitor Monteiro,6,paulo-vitor,35,4,,True,12,0.74,0.94,-0.59,,4.0,12.0,13.0,,,5.0,,,,,,,,,,,,,
655,São Paulo,276,0.0,Leandro,Leandro,124701,,Leandro Mathias Silva Bueno,6,leandro,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
656,Fluminense,266,0.0,Esquerdinha,Esquerdinha,124728,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,João Henrique Mendes da Silva,6,esquerdinha,35,2,,False,5,3.28,3.39,0.0,1.0,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,
657,Grêmio,284,0.0,N. Fernandes,Nathan Fernandes,124757,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,Nathan Ribeiro Fernandes,6,nathan-fernandes,35,5,,False,17,0.8,2.27,0.0,,3.0,8.0,9.0,2.0,5.0,13.0,,,1.0,,,,,1.0,,,,,
658,Fluminense,266,4.1,K. Elias,Kauã Elias,124821,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,Kauã Elias Nogueira,6,kaua-elias,35,5,,True,23,3.49,4.07,-0.12,2.0,2.0,9.0,12.0,11.0,10.0,9.0,,5.0,3.0,,,,,,,,,,
659,Cruzeiro,283,0.0,J. Jesus,Jonathan Jesus,124912,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,Jonathan de Jesus Alves,6,jonathan-jesus,35,3,,False,3,3.0,4.57,0.0,,,3.0,2.0,,,2.0,,,,,1.0,,,,,,,,
660,Corinthians,264,0.0,Renato,Renato,124918,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,Renato Santos da Cruz,6,renato,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
661,Grêmio,284,0.0,W. Costa,Wesley Costa,125000,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,Wesley Costa da Silva,6,wesley-costa,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
662,Grêmio,284,0.0,Viery,Viery,125467,,Viery Fernandes Santos Lopes,6,viery,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
663,Atlético-MG,282,0.0,Alisson,Alisson,125469,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,Alisson Santana Lopes da Fonseca,6,alisson,35,4,,False,14,2.85,4.61,0.0,,1.0,12.0,14.0,6.0,12.0,22.0,1.0,,1.0,,,,,,,,,,
664,Criciúma,288,0.0,Serginho,Serginho,125471,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,Sérgio Antonio de Luiz Junior,6,serginho,35,5,,False,4,0.77,2.54,0.0,,1.0,2.0,3.0,1.0,,3.0,,,1.0,,,,,,,,,,
665,Athlético-PR,293,0.0,Dudu,Dudu,125746,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,Eduardo Kogitzki Anastacio,6,dudu,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
666,Fluminense,266,0.0,R. Monteiro,Rafael Monteiro,125804,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,Rafael Monteiro Reis,6,rafael-monteiro,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
667,Athlético-PR,293,0.9,Zapelli,Zapelli,125926,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,Bruno Zapelli,2,zapelli,35,4,,True,30,2.47,4.45,-0.44,4.0,3.0,22.0,17.0,12.0,8.0,18.0,2.0,,1.0,,,,,,,,,,
668,Vasco,267,0.0,Paulinho,Paulinho,126182,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,Paulo Lucas Santos de Paula,6,paulinho,35,4,,False,0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,
669,Cuiabá,1371,1.8,D. Lacerda,Derik Lacerda,126216,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,Derik Gean Severino Lacerda,2,derik-lacerda,35,5,,True,21,2.67,4.11,-1.04,,7.0,15.0,17.0,4.0,8.0,30.0,,3.0,2.0,,,,,,,,,,
670,Fluminense,266,0.0,Justen,Justen,126387,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,Lucas da Silva Justen,6,justen,35,2,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
671,Cruzeiro,283,3.8,Barreal,Barreal,126471,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,Álvaro Martín Barreal,7,barreal,35,5,,True,26,3.54,5.39,0.17,4.0,4.0,28.0,21.0,9.0,11.0,20.0,1.0,2.0,,,,,,,,,,,
672,Corinthians,264,0.8,I. Coronado,Igor Coronado,126900,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,Igor Caique Coronado,6,igor-coronado,35,4,,True,29,2.92,5.96,-0.17,2.0,6.0,32.0,24.0,6.0,19.0,32.0,1.0,1.0,,,,,,,,,,,
673,Bragantino,280,3.31,F. Seabra,Fernando Seabra,126977,https://s.sde.globo.com/media/person_role/2024/10/31/photo_FORMATO.png,Fernando Seabra,7,fernando-seabra,35,6,,True,29,5.17,8.45,0.0,,,,,,,,,,,,,11.0,,,,,,,
674,Botafogo,263,2.6,A. Jorge,Artur Jorge,127273,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,Artur Jorge Torres Gomes Araújo Amorim,6,artur-jorge,35,6,,True,35,5.96,8.96,-0.3,,,,,,,,,,,,,20.0,,,,,,,
675,Fluminense,266,0.0,M. Reis,Matheus Reis,127969,,Matheus dos Reis Francisco,6,matheus-reis,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
676,Atlético-GO,373,0.0,Randerson,Randerson,128099,,Randerson de Sousa Almeida,6,randerson,35,4,,False,2,0.45,1.83,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,
677,Athlético-PR,293,0.0,Marcão,Marcão,128429,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,Marcos André Paulino Maia,6,marcao,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
678,Athlético-PR,293,0.0,J. Cruz,João Cruz,128431,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,João Victor Machado Cruz,2,joao-cruz,35,4,,True,15,2.45,3.26,-0.01,2.0,2.0,7.0,12.0,2.0,10.0,5.0,1.0,1.0,,,,,,,,,,,
679,Flamengo,262,0.0,R. Lucas,Rayan Lucas,128590,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,Rayan Lucas Marques de Souza,6,rayan-lucas,35,4,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
680,São Paulo,276,0.0,W. Gomes,William Gomes,128668,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,William Gomes Carvalho Santos,6,william-gomes,35,5,,True,8,4.16,4.44,-0.45,,2.0,5.0,4.0,6.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,
681,Cuiabá,1371,0.0,L. Felipe,Luiz Felipe,128669,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,Luiz Felipe Mathias Silva,6,luiz-felipe,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
682,São Paulo,276,0.0,T. Wander,Talles Wander,128769,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,Talles Wander Santos Ribeiro,6,talles-wander,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
683,Palmeiras,275,6.7,Estêvão,Estêvão,128915,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,Estêvão Willian Almeida de Oliveira Gonçalves,6,estevao,35,5,,True,27,7.84,9.07,0.54,9.0,2.0,28.0,22.0,19.0,18.0,26.0,1.0,11.0,6.0,1.0,,,,,,,,,
684,Vasco,267,0.0,M. Alegria,Maxsuell Alegria,129233,https://s.sde.globo.com/media/person_role/2024/10/28/photo_FORMATO_7nSqYNl.png,Maxsuel Alexandre Alves Soares,6,maxsuell-alegria,35,5,,False,2,0.6,1.16,0.0,,,1.0,,,,,,,,,,,,,,,,,
685,Cuiabá,1371,0.0,David,David,129316,,David Miguel de Souza Arcanjo,6,david,35,4,,True,2,0.4,1.05,-0.15,,,,,,1.0,,,,,,,,,,,,,,
686,Cuiabá,1371,0.0,Hernandes,Hernandes,129319,,Hernandes Fagundes de Alencar,6,hernandes,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
687,Bahia,265,0.0,Wendel,Wendel,129661,,Wendel Silva Passos,6,wendel,35,4,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
688,Bahia,265,0.0,R. Pablo,Ruan Pablo,129663,,Ruan Pablo Barbosa Sousa,6,ruan-pablo,35,5,,False,1,-0.1,0.87,0.0,,,,,,,,,,1.0,,,,,,,,,,
689,Vasco,267,0.0,Pablo,Pablo,129665,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,Pablo de Paula Cardoso,6,pablo,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
690,Vasco,267,0.0,JP,JP,129666,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,João Pedro Murilo de Paula Morais,5,jp,35,4,,False,10,2.32,2.99,0.0,1.0,,12.0,7.0,2.0,2.0,4.0,,,1.0,,,,,,,,,,
691,Botafogo,263,0.0,L. Barreto,Lucas Barreto,129697,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,Lucas Fonseca Gomes Barreto,6,lucas-barreto,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
