,atletas.atleta_id,atletas.clube.id.full.name,atletas.foto,atletas.variacao_num,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.jogos_num,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.rodada_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.slug,atletas.pontos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,G,I,SG,DP,PC,FT,PP,PS,CV,V,GC
639,125471,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,0.0,Serginho,Serginho,0.0,0,False,267,Sérgio Antonio de Luiz Junior,7,3.0,,6,5,serginho,0.0,,,,,,,,,,,,,,,,,,,,
640,125487,Corinthians,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_3w25yIa.png,0.0,Gabriel Moscardo,G. Moscardo,0.0,0,False,264,Gabriel Silva Moscardo de Salles,7,6.0,,6,4,gabriel-moscardo,0.0,,,,,,,,,,,,,,,,,,,,
641,125488,Corinthians,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,0.0,João Pedro,J. Pedro,0.0,0,False,264,João Pedro de Sousa Rodrigues,7,1.0,,6,3,joao-pedro,0.0,,,,,,,,,,,,,,,,,,,,
642,125746,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,0.0,Dudu,Dudu,0.0,0,False,293,Eduardo Kogitzki Anastacio,7,1.0,,6,4,dudu,0.0,,,,,,,,,,,,,,,,,,,,
643,125926,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,-0.46,Zapelli,Zapelli,1.7,7,True,293,Bruno Zapelli,7,4.28,,7,4,zapelli,0.0,,,1.0,,,6.0,1.0,,3.0,,,,,,2.0,,,,,
644,126117,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,-0.29,Gustavo Nunes,G. Nunes,1.9,5,True,284,Gustavo Nunes Fernandes Gomes,7,2.47,,3,5,gustavo-nunes,0.7,,,,3.0,5.0,4.0,2.0,1.0,9.0,,,,,,,,,,,
645,126182,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,0.0,Paulinho,Paulinho,0.0,0,False,267,Paulo Lucas Santos de Paula,7,6.0,,5,4,paulinho,0.0,,,,,,,,,,,,,,,,,,,,
646,126216,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,0.0,Derik Lacerda,D. Lacerda,1.92,4,False,1371,Derik Gean Severino Lacerda,7,3.4,,6,5,derik-lacerda,0.0,,,,2.0,4.0,4.0,,2.0,9.0,,,,,,,,,,,
647,126387,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,0.0,Justen,Justen,0.0,0,False,266,Lucas da Silva Justen,7,3.0,,6,2,justen,0.0,,,,,,,,,,,,,,,,,,,,
648,126471,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,0.0,Barreal,Barreal,3.07,6,True,283,Álvaro Martín Barreal,7,4.23,,7,5,barreal,1.3,,,2.0,1.0,6.0,6.0,1.0,1.0,4.0,,,,,,,,,,,
649,126697,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,0.0,Luquinhas,Luquinhas,0.0,0,False,356,Lucas Lima Linhares,7,2.0,,6,4,luquinhas,0.0,,,,,,,,,,,,,,,,,,,,
650,126900,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,-0.11,Igor Coronado,I. Coronado,2.5,5,True,264,Igor Caique Coronado,7,6.53,,7,4,igor-coronado,3.2,,,,,8.0,5.0,,3.0,4.0,,,,,,,,,,,
651,126977,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,-0.88,Fernando Seabra,F. Seabra,4.57,6,True,283,Fernando Seabra,7,7.59,,7,6,fernando-seabra,2.01,,,,,,,,,,,,,,,,,,,3.0,
652,127273,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,0.63,Artur Jorge,A. Jorge,5.64,7,True,263,Artur Jorge Torres Gomes Araújo Amorim,7,8.61,,7,6,artur-jorge,7.3,,,,,,,,,,,,,,,,,,,4.0,
653,127969,Fluminense,,0.0,Matheus Reis,M. Reis,0.0,0,False,266,Matheus dos Reis Francisco,7,1.0,,6,5,matheus-reis,0.0,,,,,,,,,,,,,,,,,,,,
654,128327,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pj9omFV.png,0.31,João Pedro,J. Pedro,0.85,2,True,283,João Pedro da Cruz Oliveira,7,2.77,,6,5,joao-pedro,1.7,,,,,,,1.0,,1.0,,,,,,,,,,,
655,128429,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,0.0,Marcão,Marcão,0.0,0,False,293,Marcos André Paulino Maia,7,1.0,,6,3,marcao,0.0,,,,,,,,,,,,,,,,,,,,
656,128431,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,0.0,João Cruz,J. Cruz,0.0,0,False,293,João Victor Machado Cruz,7,1.0,,6,4,joao-cruz,0.0,,,,,,,,,,,,,,,,,,,,
657,128482,Grêmio,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,0.0,Caio Araújo,C. Araújo,0.0,0,False,284,Caio de Oliveira Araújo,7,1.0,,6,4,caio-araujo,0.0,,,,,,,,,,,,,,,,,,,,
658,128590,Flamengo,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,0.0,Rayan Lucas,R. Lucas,0.0,0,False,262,Rayan Lucas Marques de Souza,7,3.0,,6,4,rayan-lucas,0.0,,,,,,,,,,,,,,,,,,,,
659,128668,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,0.0,William Gomes,W. Gomes,2.1,1,False,276,William Gomes Carvalho Santos,7,1.56,,6,5,william-gomes,0.0,,,,,,1.0,2.0,,,,,,,,,,,,,
660,128669,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,0.0,Luiz Felipe,L. Felipe,0.0,0,False,1371,Luiz Felipe Mathias Silva,7,1.0,,6,4,luiz-felipe,0.0,,,,,,,,,,,,,,,,,,,,
661,128769,São Paulo,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,0.0,Talles Wander,T. Wander,0.0,0,False,276,Talles Wander Santos Ribeiro,7,1.0,,6,5,talles-wander,0.0,,,,,,,,,,,,,,,,,,,,
662,128915,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,-0.37,Estêvão,Estêvão,3.65,7,True,275,Estêvão Willian Almeida de Oliveira Gonçalves,7,4.03,,7,5,estevao,2.6,,,,,8.0,2.0,2.0,4.0,4.0,1.0,1.0,,,,,,1.0,,,
663,129202,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,0.11,Luciano Giménez,L. Giménez,0.2,3,True,1371,Luciano Giménez Alanda,7,2.1,,6,5,luciano-gimenez,0.9,,,,,1.0,2.0,,,,,,,,,,,,,,
664,129227,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,0.0,Zuleta,Zuleta,0.0,0,False,373,Mateo Zuleta García,7,3.0,,6,4,zuleta,0.0,,,,,,,,,,,,,,,,,,,,
665,129661,Bahia,,0.0,Wendel,Wendel,0.0,0,False,265,Wendel Silva Passos,7,1.0,,6,4,wendel,0.0,,,,,,,,,,,,,,,,,,,,
666,129665,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,0.0,Pablo,Pablo,0.0,0,False,267,Pablo de Paula Cardoso,7,1.0,,6,1,pablo,0.0,,,,,,,,,,,,,,,,,,,,
667,129666,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,0.0,JP,JP,2.9,1,False,267,João Pedro Murilo de Paula Morais,7,1.84,,6,4,jp,0.0,,,,,2.0,,,,1.0,,,,,,,,,,,
668,129761,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,0.0,Eduardo,Eduardo,0.0,0,False,373,Eduardo Batista dos Santos,7,1.0,,6,1,eduardo,0.0,,,,,,,,,,,,,,,,,,,,
669,129766,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,0.0,Max,Max,0.1,4,False,373,Maswel Ananias Silva,7,1.55,,6,5,max,0.0,,,,,,2.0,,,2.0,,,,,,,,,,,
670,129999,Juventude,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,0.0,João Vitor,J. Vitor,0.0,0,False,286,João Vitor Cardoso de Souza,7,1.0,,6,2,joao-vitor,0.0,,,,,,,,,,,,,,,,,,,,
671,130020,Atlético-GO,,0.0,Luiz Gustavo,L. Gustavo,0.0,0,False,373,Luiz Gustavo da Silva Alves,7,1.0,,6,3,luiz-gustavo,0.0,,,,,,,,,,,,,,,,,,,,
672,130211,Criciúma,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,0.0,Erick Garcia,E. Garcia,0.0,0,False,288,Erick Ryan Garcia da Silva,7,1.0,,6,3,erick-garcia,0.0,,,,,,,,,,,,,,,,,,,,
673,130281,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,0.0,Breno Santos,B. Santos,0.0,0,False,373,Breno Santos Ignacio,7,2.0,,6,4,breno-santos,0.0,,,,,,,,,,,,,,,,,,,,
674,130284,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,0.0,Geovane,Geovane,0.0,0,False,373,Pedro Geovane Paranhos Santos,7,1.0,,6,5,geovane,0.0,,,,,,,,,,,,,,,,,,,,
675,130305,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,0.0,Rhyan,Rhyan,0.0,0,False,1371,Rhyan Luca Carvalho de Arruda,7,1.0,,6,1,rhyan,0.0,,,,,,,,,,,,,,,,,,,,
676,130316,Juventude,,0.0,Rafael Pinna,R. Pinna,0.0,0,False,286,Rafael Oliveira Pinna,7,1.0,,6,5,rafael-pinna,0.0,,,,,,,,,,,,,,,,,,,,
677,130398,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,0.0,Jan Lucumí,J. Lucumí,0.0,0,False,266,Jan Fanc Lucumií González,7,2.0,,6,5,jan-lucumi,0.0,,,,,,,,,,,,,,,,,,,,
678,130414,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,0.0,Robert Santos,R. Santos,0.0,0,False,282,Robert dos Santos Conceição,7,3.0,,6,4,robert-santos,0.0,,,,,,,,,,,,,,,,,,,,
679,130507,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eUWGUfv.png,0.0,Marlon,Marlon,0.0,0,False,286,Marlon Santos Teodoro,7,2.0,,6,5,marlon,0.0,,,,,,,,,,,,,,,,,,,,
680,130844,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,0.0,Walace,Walace,0.0,0,False,293,Walace dos Santos França,7,1.0,,6,5,walace,0.0,,,,,,,,,,,,,,,,,,,,
681,130884,Grêmio,,0.0,Igor,Igor,0.0,0,False,284,Igor Eduardo Schlemper,7,1.0,,6,2,igor,0.0,,,,,,,,,,,,,,,,,,,,
682,130888,Grêmio,,0.0,Cheron,Cheron,0.0,0,False,284,Bruno Fortuna Cheron,7,1.0,,6,4,cheron,0.0,,,,,,,,,,,,,,,,,,,,
683,130892,Vitória,,0.0,Luis Miguel,L. Miguel,0.0,0,False,287,Luiz Miguel Borges de Paula,7,1.0,,6,5,luis-miguel,0.0,,,,,,,,,,,,,,,,,,,,
684,130905,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,0.0,Rodallega,Rodallega,0.0,0,False,373,Yeferson Andrés Rodallega Paz,7,2.0,,6,2,rodallega,0.0,,,,,,,,,,,,,,,,,,,,
685,130906,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,0.0,Riquelme,Riquelme,0.0,0,False,293,Diogo Riquelme Rivas do Nascimento,7,1.0,,6,4,riquelme,0.0,,,,,,,,,,,,,,,,,,,,
686,130951,Atlético-GO,,0.0,Marcão,Marcão,0.0,0,False,373,Marcos Vinicius Carvalho dos Reis,7,1.0,,6,3,marcao,0.0,,,,,,,,,,,,,,,,,,,,
687,131329,São Paulo,https://s.sde.globo.com/media/person_role/2024/02/25/photo_FORMATO.png,0.0,Iba Ly,I. Ly,0.0,0,False,276,Iba Ly,7,1.0,,6,4,iba-ly,0.0,,,,,,,,,,,,,,,,,,,,
688,131455,Grêmio,,0.0,Jardiel,Jardiel,0.0,0,False,284,Jardiel Maciel Libertino da Silva,7,1.0,,6,5,jardiel,0.0,,,,,,,,,,,,,,,,,,,,
689,131512,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,-0.2,Yarlen,Yarlen,0.0,1,True,263,Yarlen Faustino Augusto,7,1.8,,6,5,yarlen,0.0,,,,,,,,,,,,,,,,,,,,
690,131518,São Paulo,,0.0,Henrique,Henrique,0.0,0,False,276,Henrique Fabiano do Carmo,7,1.0,,6,5,henrique,0.0,,,,,,,,,,,,,,,,,,,,
691,131617,São Paulo,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,-0.53,André Silva,A. Silva,2.67,7,True,276,André Oliveira e Silva,7,5.82,,6,5,andre-silva,-0.3,,,1.0,,2.0,6.0,,4.0,4.0,1.0,1.0,,,,,,,,,
692,131753,Corinthians,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,0.0,Felipe Longo,F. Longo,0.0,0,False,264,Felipe Longo Fernandes da Silva,7,1.0,,6,1,felipe-longo,0.0,,,,,,,,,,,,,,,,,,,,
693,131758,Bragantino,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,0.0,Gabriel Lopes,G. Lopes,0.0,0,False,280,Gabriel da Silva Lopes,7,1.0,,6,4,gabriel-lopes,0.0,,,,,,,,,,,,,,,,,,,,
694,132344,Grêmio,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,0.0,João Lima,J. Lima,0.0,0,False,284,João Vitor Lima Nogueira da Silva,7,1.0,,6,3,joao-lima,0.0,,,,,,,,,,,,,,,,,,,,
695,132524,Bragantino,,0.0,Kelvin,Kelvin,0.0,0,False,280,Kelvin Javier Flórez Mosquera,7,1.0,,6,5,kelvin,0.0,,,,,,,,,,,,,,,,,,,,
696,132580,Bragantino,,0.0,Vinicinho,Vinicinho,0.0,0,False,280,Vinicius Mendonça Pereira,7,1.0,,6,5,vinicinho,0.0,,,,,,,,,,,,,,,,,,,,
697,132679,Juventude,https://s.sde.globo.com/media/person_role/2024/04/28/photo_FORMATO_1BodwEt.png,0.0,Mateus Schaffer,M. Schaffer,0.0,0,False,286,Mateus Gabriel Schaffer,7,1.0,,6,3,mateus-schaffer,0.0,,,,,,,,,,,,,,,,,,,,
698,132733,Botafogo,,0.0,Fabiano,Fabiano,0.0,0,False,263,Fabiano Rodrigues Pereira,7,1.0,,6,5,fabiano,0.0,,,,,,,,,,,,,,,,,,,,
699,132984,Vasco,https://s.sde.globo.com/media/person_role/2024/05/21/photo_FORMATO_xCm41NL.png,0.04,Álvaro Pacheco,Ã. Pacheco,2.31,1,True,267,Álvaro Adriano Teixeira Pacheco,7,8.44,,7,6,alvaro-pacheco,2.31,,,,,,,,,,,,,,,,,,,,
