,atletas.atleta_id,atletas.apelido,atletas.variacao_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.status_id,atletas.preco_num,atletas.nome,atletas.media_num,atletas.foto,atletas.posicao_id,atletas.clube_id,atletas.slug,CA,DS,FC,FF,FS,FT,I,A,FD,G,PP,SG,CV,PC,PS,GC,V,DE,GS,DP
664,125471,Serginho,0.0,4,,False,Criciúma,0.0,36,Serginho,6,2.54,Sérgio Antonio de Luiz Junior,0.77,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,5,288,serginho,1.0,2.0,3.0,,3.0,,1.0,,1.0,,,,,,,,,,,
665,125746,Dudu,0.0,0,,False,Athlético-PR,0.0,36,Dudu,6,1.0,Eduardo Kogitzki Anastacio,0.0,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,4,293,dudu,,,,,,,,,,,,,,,,,,,,
666,125804,Rafael Monteiro,0.0,0,,False,Fluminense,0.0,36,R. Monteiro,6,1.0,Rafael Monteiro Reis,0.0,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,2,266,rafael-monteiro,,,,,,,,,,,,,,,,,,,,
667,125926,Zapelli,0.0,30,,False,Athlético-PR,0.0,36,Zapelli,6,4.45,Bruno Zapelli,2.47,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,4,293,zapelli,3.0,22.0,17.0,8.0,18.0,2.0,1.0,4.0,12.0,,,,,,,,,,,
668,126182,Paulinho,0.0,0,,False,Vasco,0.0,36,Paulinho,6,6.0,Paulo Lucas Santos de Paula,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,4,267,paulinho,,,,,,,,,,,,,,,,,,,,
669,126216,Derik Lacerda,0.0,21,,False,Cuiabá,0.0,36,D. Lacerda,6,4.11,Derik Gean Severino Lacerda,2.67,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,5,1371,derik-lacerda,7.0,15.0,17.0,8.0,30.0,,2.0,,4.0,3.0,,,,,,,,,,
670,126387,Justen,0.0,0,,False,Fluminense,0.0,36,Justen,6,3.0,Lucas da Silva Justen,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,2,266,justen,,,,,,,,,,,,,,,,,,,,
671,126471,Barreal,0.08,27,,True,Cruzeiro,4.1,36,Barreal,3,5.47,Álvaro Martín Barreal,3.56,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,5,283,barreal,5.0,31.0,22.0,12.0,22.0,1.0,,4.0,9.0,2.0,,,,,,,,,,
672,126900,Igor Coronado,0.0,29,,False,Corinthians,0.0,36,I. Coronado,6,5.96,Igor Caique Coronado,2.92,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,4,264,igor-coronado,6.0,32.0,24.0,19.0,32.0,1.0,,2.0,6.0,1.0,,,,,,,,,,
673,126977,Fernando Seabra,-0.2,30,,True,Bragantino,2.08,36,F. Seabra,7,8.25,Fernando Seabra,5.07,https://s.sde.globo.com/media/person_role/2024/10/31/photo_FORMATO.png,6,280,fernando-seabra,,,,,,,,,,,,,,,,,11.0,,,
674,127273,Artur Jorge,0.0,35,,False,Botafogo,0.0,36,A. Jorge,6,8.96,Artur Jorge Torres Gomes Araújo Amorim,5.96,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,6,263,artur-jorge,,,,,,,,,,,,,,,,,20.0,,,
675,127969,Matheus Reis,0.0,0,,False,Fluminense,0.0,36,M. Reis,6,1.0,Matheus dos Reis Francisco,0.0,,5,266,matheus-reis,,,,,,,,,,,,,,,,,,,,
676,128099,Randerson,0.0,2,,False,Atlético-GO,0.0,36,Randerson,6,1.83,Randerson de Sousa Almeida,0.45,,4,373,randerson,,1.0,1.0,,,,,,,,,,,,,,,,,
677,128429,Marcão,0.0,0,,False,Athlético-PR,0.0,36,Marcão,6,1.0,Marcos André Paulino Maia,0.0,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,3,293,marcao,,,,,,,,,,,,,,,,,,,,
678,128431,João Cruz,0.13,16,,True,Athlético-PR,1.2,36,J. Cruz,6,3.39,João Victor Machado Cruz,2.37,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,4,293,joao-cruz,2.0,8.0,12.0,10.0,5.0,1.0,,2.0,2.0,1.0,,,,,,,,,,
679,128590,Rayan Lucas,0.0,0,,False,Flamengo,0.0,36,R. Lucas,6,3.0,Rayan Lucas Marques de Souza,0.0,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,4,262,rayan-lucas,,,,,,,,,,,,,,,,,,,,
680,128668,William Gomes,-0.19,9,,True,São Paulo,-0.1,36,W. Gomes,6,4.25,William Gomes Carvalho Santos,3.69,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,5,276,william-gomes,2.0,5.0,4.0,5.0,1.0,1.0,3.0,,6.0,2.0,,,,,,,,,,
681,128669,Luiz Felipe,0.0,0,,False,Cuiabá,0.0,36,L. Felipe,6,1.0,Luiz Felipe Mathias Silva,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,4,1371,luiz-felipe,,,,,,,,,,,,,,,,,,,,
682,128769,Talles Wander,0.0,0,,False,São Paulo,0.0,36,T. Wander,6,1.0,Talles Wander Santos Ribeiro,0.0,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,5,276,talles-wander,,,,,,,,,,,,,,,,,,,,
683,128915,Estêvão,0.0,27,,False,Palmeiras,0.0,36,Estêvão,6,9.07,Estêvão Willian Almeida de Oliveira Gonçalves,7.84,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,5,275,estevao,2.0,28.0,22.0,18.0,26.0,1.0,6.0,9.0,19.0,11.0,,,,,1.0,,,,,
684,129233,Maxsuell Alegria,0.24,3,,True,Vasco,1.3,36,M. Alegria,6,1.4,Maxsuel Alexandre Alves Soares,0.83,https://s.sde.globo.com/media/person_role/2024/10/28/photo_FORMATO_7nSqYNl.png,5,267,maxsuell-alegria,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
685,129316,David,0.1,3,,True,Cuiabá,0.8,36,David,6,1.15,David Miguel de Souza Arcanjo,0.53,,4,1371,david,,,,2.0,,,,,,,,,,,,,,,,
686,129319,Hernandes,0.0,0,,False,Cuiabá,0.0,36,Hernandes,6,1.0,Hernandes Fagundes de Alencar,0.0,,2,1371,hernandes,,,,,,,,,,,,,,,,,,,,
687,129661,Wendel,0.0,0,,False,Bahia,0.0,36,Wendel,6,1.0,Wendel Silva Passos,0.0,,4,265,wendel,,,,,,,,,,,,,,,,,,,,
688,129663,Ruan Pablo,0.0,1,,False,Bahia,0.0,36,R. Pablo,6,0.87,Ruan Pablo Barbosa Sousa,-0.1,,5,265,ruan-pablo,,,,,,,1.0,,,,,,,,,,,,,
689,129665,Pablo,0.0,0,,False,Vasco,0.0,36,Pablo,6,1.0,Pablo de Paula Cardoso,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,1,267,pablo,,,,,,,,,,,,,,,,,,,,
690,129666,JP,0.0,10,,False,Vasco,0.0,36,JP,5,2.99,João Pedro Murilo de Paula Morais,2.32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,4,267,jp,,12.0,7.0,2.0,4.0,,1.0,1.0,2.0,,,,,,,,,,,
691,129697,Lucas Barreto,0.0,0,,False,Botafogo,0.0,36,L. Barreto,6,1.0,Lucas Fonseca Gomes Barreto,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,1,263,lucas-barreto,,,,,,,,,,,,,,,,,,,,
692,129761,Eduardo,0.0,0,,False,Atlético-GO,0.0,36,Eduardo,6,1.0,Eduardo Batista dos Santos,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,1,373,eduardo,,,,,,,,,,,,,,,,,,,,
693,129766,Max,0.0,13,,False,Atlético-GO,0.0,36,Max,6,1.54,Maswel Ananias Silva,0.56,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,5,373,max,3.0,4.0,6.0,,6.0,,2.0,,3.0,,,,,,1.0,,,,,
694,129999,João Vitor,0.0,0,,False,Juventude,0.0,36,J. Vitor,6,1.0,João Vitor Cardoso de Souza,0.0,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,2,286,joao-vitor,,,,,,,,,,,,,,,,,,,,
695,130020,Luiz Gustavo,0.0,1,,False,Atlético-GO,0.0,36,L. Gustavo,6,0.79,Luiz Gustavo da Silva Alves,-0.3,,3,373,luiz-gustavo,,,1.0,,,,,,,,,,,,,,,,,
696,130190,Carbone,0.0,0,,False,Flamengo,0.0,36,Carbone,6,1.0,João Victor Schlickmann Carbone,0.0,,2,262,carbone,,,,,,,,,,,,,,,,,,,,
697,130191,Luis Aucélio,0.0,0,,False,Flamengo,0.0,36,L. Aucélio,6,1.0,Luis Guilherme de Oliveira Aucélio,0.0,,4,262,luis-aucelio,,,,,,,,,,,,,,,,,,,,
698,130192,Pedro Leão,0.0,0,,False,Flamengo,0.0,36,P. Leão,6,1.0,Pedro Henrique Leão Alves Lopes,0.0,,4,262,pedro-leao,,,,,,,,,,,,,,,,,,,,
699,130194,Caio Garcia,0.0,0,,False,Flamengo,0.0,36,C. Garcia,6,1.0,Caio Vinicius Garcia Guilhen,0.0,https://s.sde.globo.com/media/person_role/2024/11/20/photo_FORMATO_xBK8uI2.png,4,262,caio-garcia,,,,,,,,,,,,,,,,,,,,
700,130211,Erick Garcia,0.0,0,,False,Criciúma,0.0,36,E. Garcia,6,1.0,Erick Ryan Garcia da Silva,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,3,288,erick-garcia,,,,,,,,,,,,,,,,,,,,
701,130254,Leandrinho,0.18,15,,True,Vasco,1.7,36,Leandrinho,2,4.4,Leandro Viana da Silva Gama,2.74,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,2,267,leandrinho,,8.0,6.0,,8.0,,,1.0,1.0,1.0,,3.0,,,,,,,,
702,130255,Guilherme Estrella,0.0,3,,False,Vasco,0.0,36,G. Estrella,5,3.89,Guilherme Estrella de Paiva,3.93,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,4,267,guilherme-estrella,1.0,2.0,4.0,2.0,4.0,,,,,1.0,,,,,,,,,,
703,130280,Phillipe Gabriel,0.0,0,,False,Vasco,0.0,36,P. Gabriel,6,1.0,Phillipe Gabriel Pires de Oliveira,0.0,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,1,267,phillipe-gabriel,,,,,,,,,,,,,,,,,,,,
704,130281,Breno Santos,0.0,0,,False,Atlético-GO,0.0,36,B. Santos,6,2.0,Breno Santos Ignacio,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,4,373,breno-santos,,,,,,,,,,,,,,,,,,,,
705,130284,Geovane,0.0,2,,False,Atlético-GO,0.0,36,Geovane,6,0.84,Pedro Geovane Paranhos Santos,0.1,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,5,373,geovane,,,2.0,1.0,,,,,,,,,,,,,,,,
706,130305,Rhyan,0.0,0,,False,Cuiabá,0.0,36,Rhyan,6,1.0,Rhyan Luca Carvalho de Arruda,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,1,1371,rhyan,,,,,,,,,,,,,,,,,,,,
707,130316,Rafael Pinna,0.0,0,,False,Juventude,0.0,36,R. Pinna,6,1.0,Rafael Oliveira Pinna,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,5,286,rafael-pinna,,,,,,,,,,,,,,,,,,,,
708,130377,Guilherme,0.0,0,,False,Corinthians,0.0,36,Guilherme,6,1.0,Guilherme Pellegrin Almeida,0.0,,2,264,guilherme,,,,,,,,,,,,,,,,,,,,
709,130382,Guilherme Gomes,0.0,1,,False,Flamengo,0.0,36,G. Gomes,6,3.83,Guilherme Henrique Bernardineli Gomes,7.7,,4,262,guilherme-gomes,,,1.0,,,,,,,1.0,,,,,,,,,,
710,130393,Luiz Gustavo,0.0,0,,False,Vasco,0.0,36,L. Gustavo,6,1.0,Luiz Gustavo Marinho Ribeiro dos Santos,0.0,,3,267,luiz-gustavo,,,,,,,,,,,,,,,,,,,,
711,130398,Jan Lucumí,0.0,3,,False,Fluminense,0.0,36,J. Lucumí,6,2.54,Jan Fanc Lucumií González,1.47,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,5,266,jan-lucumi,,4.0,2.0,1.0,5.0,,1.0,,,,,,1.0,,,,,,,
712,130414,Robert Santos,0.0,3,,False,Atlético-MG,0.0,36,R. Santos,6,2.67,Robert dos Santos Conceição,0.73,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,4,282,robert-santos,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
713,130609,Vitor Reis,0.0,16,,False,Palmeiras,0.0,36,V. Reis,6,3.96,Vitor de Oliveira Nunes dos Reis,1.95,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_FvXiXkH.png,3,275,vitor-reis,2.0,9.0,20.0,1.0,9.0,,,,,1.0,,3.0,,,,,,,,
714,130612,Luighi,0.0,3,,False,Palmeiras,0.0,36,Luighi,6,3.41,Luighi Hanri Sousa Santos,3.8,,5,275,luighi,,,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,
715,130650,Bernal,-0.03,10,,True,Fluminense,1.3,36,Bernal,7,3.65,Facundo Bernal Cruz,1.49,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_rWog1Tq.png,4,266,bernal,3.0,8.0,12.0,6.0,7.0,,,,3.0,,,,,,,,,,,
716,130842,Matheus Soares,0.0,0,,False,Athlético-PR,0.0,36,M. Soares,6,1.0,Matheus Soares Rocha,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_wp1YM02.png,1,293,matheus-soares,,,,,,,,,,,,,,,,,,,,
717,130843,Arthur Dias,0.0,0,,False,Athlético-PR,0.0,36,A. Dias,6,1.0,Arthur dos Santos Barbosa Dias,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_fGIqcz9.png,3,293,arthur-dias,,,,,,,,,,,,,,,,,,,,
718,130844,Walace,0.0,0,,False,Athlético-PR,0.0,36,Walace,6,1.0,Walace dos Santos França,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,5,293,walace,,,,,,,,,,,,,,,,,,,,
719,130847,José Breno,0.0,1,,False,Vitória,0.0,36,J. Breno,6,0.64,José Breno Silva Costa,-3.3,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_iLnimwx.png,4,287,jose-breno,,,1.0,,,,,,,,,,1.0,,,,,,,
720,130869,Andrei,0.0,0,,False,Vitória,0.0,36,Andrei,6,1.0,Andrei Gabriel dos Santos Ferreira,0.0,,3,287,andrei,,,,,,,,,,,,,,,,,,,,
721,130884,Igor,-0.37,3,,True,Grêmio,1.2,36,Igor,6,4.21,Igor Eduardo Schlemper,4.6,,2,284,igor,,3.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,
722,130888,Cheron,0.0,0,,False,Grêmio,0.0,36,Cheron,6,1.0,Bruno Fortuna Cheron,0.0,,4,284,cheron,,,,,,,,,,,,,,,,,,,,
723,130892,Luis Miguel,0.0,1,,False,Vitória,0.0,36,L. Miguel,6,0.9,Luiz Miguel Borges de Paula,0.0,,5,287,luis-miguel,,,,,,,,,,,,,,,,,,,,
724,130905,Rodallega,0.0,2,,False,Atlético-GO,0.0,36,Rodallega,6,1.92,Yeferson Andrés Rodallega Paz,0.6,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,2,373,rodallega,,1.0,,,,,,,,,,,,,,,,,,
725,130906,Riquelme,0.0,0,,False,Athlético-PR,0.0,36,Riquelme,6,1.0,Diogo Riquelme Rivas do Nascimento,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,4,293,riquelme,,,,,,,,,,,,,,,,,,,,
726,130951,Marcão,0.0,1,,False,Atlético-GO,0.0,36,Marcão,6,3.8,Marcos Vinicius Carvalho dos Reis,7.5,https://s.sde.globo.com/media/person_role/2024/07/29/photo_FORMATO_03b57Lk.png,3,373,marcao,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
727,130985,Marcelinho,0.0,0,,False,Cuiabá,0.0,36,Marcelinho,6,1.0,Marcelo Henrique Laborão dos Santos,0.0,,2,1371,marcelinho,,,,,,,,,,,,,,,,,,,,
728,130986,Dudu,0.0,0,,False,Cuiabá,0.0,36,Dudu,6,1.0,Eduardo Vinícius Rodrigues dos Santos,0.0,,4,1371,dudu,,,,,,,,,,,,,,,,,,,,
729,131455,Jardiel,0.0,0,,False,Grêmio,0.0,36,Jardiel,6,1.0,Jardiel Maciel Libertino da Silva,0.0,,5,284,jardiel,,,,,,,,,,,,,,,,,,,,
730,131512,Yarlen,0.0,4,,False,Botafogo,0.0,36,Yarlen,6,1.51,Yarlen Faustino Augusto,0.4,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,5,263,yarlen,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
731,131518,Henrique,0.0,1,,False,São Paulo,0.0,36,Henrique,6,1.08,Henrique Fabiano do Carmo,0.5,,5,276,henrique,,,,,1.0,,,,,,,,,,,,,,,
732,131617,André Silva,-1.66,28,,True,São Paulo,1.7,36,A. Silva,7,5.89,André Oliveira e Silva,3.21,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,5,276,andre-silva,3.0,6.0,23.0,11.0,16.0,1.0,5.0,2.0,6.0,7.0,,,,,,,,,,
733,131753,Felipe Longo,0.0,0,,False,Corinthians,0.0,36,F. Longo,6,1.0,Felipe Longo Fernandes da Silva,0.0,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,1,264,felipe-longo,,,,,,,,,,,,,,,,,,,,
734,131758,Gabriel Lopes,0.0,0,,False,Bragantino,0.0,36,G. Lopes,6,1.0,Gabriel da Silva Lopes,0.0,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,4,280,gabriel-lopes,,,,,,,,,,,,,,,,,,,,
735,131762,Isac,0.0,0,,False,Bragantino,0.0,36,Isac,6,1.0,Isac Silvestre da Silva,0.0,https://s.sde.globo.com/media/person_role/2024/03/10/photo_FORMATO_IXCPCUm.png,3,280,isac,,,,,,,,,,,,,,,,,,,,
736,131825,Davi Góes,0.0,2,,False,Juventude,0.0,36,D. Góes,6,1.27,Davi Goes Silva Ferreira Carvalho,0.75,,4,286,davi-goes,2.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,
737,131991,Santi Longo,0.0,2,,False,São Paulo,0.0,36,S. Longo,6,4.23,Santiago Andrés Longo,1.85,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_UfaiIYB.png,4,276,santi-longo,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
738,132071,Serna,-0.17,12,,True,Fluminense,2.4,36,Serna,7,7.36,Kevin Steven Serna Jaramillo,4.26,https://s.sde.globo.com/media/person_role/2024/08/01/photo_FORMATO_FV7klQI.png,5,266,serna,,16.0,11.0,6.0,12.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,
739,132344,João Lima,0.0,0,,False,Grêmio,0.0,36,J. Lima,6,1.0,João Vitor Lima Nogueira da Silva,0.0,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,3,284,joao-lima,,,,,,,,,,,,,,,,,,,,
740,132524,Kelvin,0.0,0,,False,Bragantino,0.0,36,Kelvin,6,1.0,Kelvin Javier Flórez Mosquera,0.0,,5,280,kelvin,,,,,,,,,,,,,,,,,,,,
741,132580,Vinicinho,0.1,14,,True,Bragantino,3.0,36,Vinicinho,7,3.63,Vinicius Mendonça Pereira,3.03,https://s.sde.globo.com/media/person_role/2024/09/16/photo_FORMATO_JX9GERC.png,5,280,vinicinho,,15.0,9.0,2.0,19.0,,1.0,,6.0,1.0,,,,,1.0,,,,,
742,132679,Mateus Schaffer,0.0,0,,False,Juventude,0.0,36,M. Schaffer,6,1.0,Mateus Gabriel Schaffer,0.0,https://s.sde.globo.com/media/person_role/2024/04/28/photo_FORMATO_1BodwEt.png,3,286,mateus-schaffer,,,,,,,,,,,,,,,,,,,,
743,132733,Fabiano,0.0,1,,False,Botafogo,0.0,36,Fabiano,6,2.42,Fabiano Rodrigues Pereira,3.9,,5,263,fabiano,,2.0,,,3.0,,,,,,,,,,,,,,,
744,133528,Arthur Viana,0.0,3,,False,Cruzeiro,0.0,36,A. Viana,6,0.64,Arthur Rodrigues Viana,-0.1,https://s.sde.globo.com/media/person_role/2024/06/13/photo_FORMATO.png,5,283,arthur-viana,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,
745,133529,Kayke,0.0,1,,False,Athlético-PR,0.0,36,Kayke,6,0.9,Kayke Ayrton dos Santos Evaristo,0.0,,5,293,kayke,,,,,,,,,,,,,,,,,,,,
746,133541,Mário,0.0,0,,False,Juventude,0.0,36,Mário,6,1.0,Mário Vinnicius Souza Rodrigues Silva,0.0,,1,286,mario,,,,,,,,,,,,,,,,,,,,
747,133542,Trevisol,0.0,0,,False,Juventude,0.0,36,Trevisol,6,1.0,João Victor Trevisol da Silva,0.0,,4,286,trevisol,,,,,,,,,,,,,,,,,,,,
748,133543,Gui Negão,0.0,0,,False,Corinthians,0.0,36,G. Negão,6,1.0,Guilherme William Silva Inácio,0.0,,5,264,gui-negao,,,,,,,,,,,,,,,,,,,,
749,133566,Lucca Drummond,0.0,5,,False,Internacional,0.0,36,L. Drummond,6,1.58,Lucca Pelosi Drummond,1.2,,5,285,lucca-drummond,,1.0,4.0,,2.0,,,1.0,,,,,,,,,,,,
750,133623,Igão,0.0,0,,False,São Paulo,0.0,36,Igão,6,1.0,Igor Odoni Gomes,0.0,https://s.sde.globo.com/media/person_role/2024/06/22/photo_FORMATO.png,3,276,igao,,,,,,,,,,,,,,,,,,,,
751,133630,Vitinho,0.0,1,,False,Atlético-MG,0.0,36,Vitinho,6,0.9,Victor Hugo da Silva Costa,0.0,,4,282,vitinho,,,,,,,,,,,,,,,,,,,,
752,133669,Alysson,0.0,2,,False,Grêmio,0.0,36,Alysson,6,1.91,Alysson Edward Franco da Rocha dos Santos,1.85,,5,284,alysson,,2.0,4.0,,5.0,,,,,,,,,,,,,,,
753,133670,Fabrício,0.0,0,,False,Fortaleza,0.0,36,Fabrício,6,1.0,Fabricio Dias Afonso,0.0,https://s.sde.globo.com/media/person_role/2024/06/30/photo_FORMATO.png,4,356,fabricio,,,,,,,,,,,,,,,,,,,,
754,133671,Gustavo Reis,0.0,0,,False,Bragantino,0.0,36,G. Reis,6,1.0,Gustavo Reis de Alcântara,0.0,,1,280,gustavo-reis,,,,,,,,,,,,,,,,,,,,
755,133679,Benedetti,0.0,0,,False,Palmeiras,0.0,36,Benedetti,6,1.0,Luiz Gustavo Roncholeta Benedetti,0.0,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_YjvFUUl.png,3,275,benedetti,,,,,,,,,,,,,,,,,,,,
756,133690,Bruno Lopes,0.0,1,,False,Vasco,0.0,36,B. Lopes,6,0.64,Bruno Lopes Ferreira,-0.7,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_eadKrUx.png,5,267,bruno-lopes,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
757,133696,Wallace Davi,0.0,0,,False,Fluminense,0.0,36,W. Davi,6,1.0,Wallace Davi Nunes da Silva Dias,0.0,,4,266,wallace-davi,,,,,,,,,,,,,,,,,,,,
758,134246,Yago Noal,0.0,0,,False,Internacional,0.0,36,Y. Noal,6,1.0,Yago Eduardo Noal Lopes,0.0,https://s.sde.globo.com/media/person_role/2024/07/27/photo_220x220_9tsNYDW.png,5,285,yago-noal,,,,,,,,,,,,,,,,,,,,
759,134678,Lawan,0.0,4,,False,Vitória,0.0,36,Lawan,6,0.63,Lawan Kennyd Gabriel Santos,0.13,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_NozTaos.png,5,287,lawan,1.0,1.0,4.0,,3.0,,,,,,,,,,,,,,,
760,135406,Juliano Viana,0.0,1,,False,Bragantino,0.0,36,J. Viana,6,0.9,Juliano Viana Papille,0.0,https://s.sde.globo.com/media/person_role/2024/07/21/photo_220x220.png,5,280,juliano-viana,,,,,,,,,,,,,,,,,,,,
761,136306,Luis Otávio,0.0,4,,False,Internacional,0.0,36,L. Otávio,6,1.17,Luis Otávio Costa de Aquino,0.63,https://s.sde.globo.com/media/person_role/2024/07/27/photo_FORMATO_CnfbJSB.png,4,285,luis-otavio,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
762,137089,Shola,0.0,0,,False,Flamengo,0.0,36,Shola,6,2.0,Ogundana Shola Elijah,0.0,https://s.sde.globo.com/media/person_role/2024/08/13/photo_220x220_uGki1sv.png,5,262,shola,,,,,,,,,,,,,,,,,,,,
763,137165,Johan Caicedo,0.0,0,,False,Bragantino,0.0,36,J. Caicedo,6,1.0,Johan Caicedo Caicedo,0.0,,4,280,johan-caicedo,,,,,,,,,,,,,,,,,,,,
764,137166,Willian Chumbinho,0.0,2,,False,Bragantino,0.0,36,W. Chumbinho,6,1.22,Willian da Silva Santos,0.7,,4,280,willian-chumbinho,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
765,137167,Danilo,0.0,0,,False,Bragantino,0.0,36,Danilo,6,1.0,Danilo Ferreira dos Santos,0.0,,2,280,danilo,,,,,,,,,,,,,,,,,,,,
766,137168,Marquinhos,0.0,0,,False,Bragantino,0.0,36,Marquinhos,6,1.0,Marcos Vinicius da Silva Carvalho,0.0,,4,280,marquinhos,,,,,,,,,,,,,,,,,,,,
767,137242,Fabiano,0.0,0,,False,Flamengo,0.0,36,Fabiano,6,1.0,Fabiano Henrique Alves dos Santos,0.0,,4,262,fabiano,,,,,,,,,,,,,,,,,,,,
768,137286,Luís Soares,0.0,0,,False,Cuiabá,0.0,36,L. Soares,6,1.0,Luís Henrique Fonseca Soares,0.0,https://s.sde.globo.com/media/person_role/2024/08/23/photo_FORMATO_Pzslu45.png,3,1371,luis-soares,,,,,,,,,,,,,,,,,,,,
769,137324,Vitinho Mota,0.0,2,,False,Bragantino,0.0,36,V. Mota,6,0.7,Victor Hugo de Faria Mota,-0.15,,4,280,vitinho-mota,,,1.0,,,,,,,,,,,,,,,,,
770,137417,Felipe Lima,0.0,0,,False,Flamengo,0.0,36,F. Lima,6,1.0,Felipe de Almeida Lima,0.0,,5,262,felipe-lima,,,,,,,,,,,,,,,,,,,,
